Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2019-06-23 02-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 01-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 12-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 11-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 10-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 09-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 08-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 07-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 06-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 05-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 04-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 03-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 02-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 01-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 12-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 11-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 10-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 09-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 08-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 07-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 06-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 05-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 04-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 03-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 02-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 01-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 12-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 11-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 10-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 09-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 08-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 07-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 06-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 05-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 04-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 03-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 02-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 01-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-22 12-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 11-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 10-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 09-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 08-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
