Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume CAD
2018-06-16 06-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 05-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 04-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 03-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 02-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 01-AM,BTGCAD,44.13,44.13,44.13,44.13,0.0,0.0
2018-06-16 12-AM,BTGCAD,41.91,44.13,41.91,44.13,3.0,132.37
2018-06-15 11-PM,BTGCAD,45.45,45.45,41.91,41.91,0.005109,0.2141
2018-06-15 10-PM,BTGCAD,45.45,45.45,45.45,45.45,0.0,0.0
2018-06-15 09-PM,BTGCAD,45.45,45.45,45.45,45.45,0.0,0.0
2018-06-15 08-PM,BTGCAD,44.2,45.45,42.33,45.45,16.97,731.99
2018-06-15 07-PM,BTGCAD,46.49,46.49,44.2,44.2,26.63,1199.47
2018-06-15 06-PM,BTGCAD,45.08,46.49,45,46.49,11.56,526.22
2018-06-15 05-PM,BTGCAD,45.92,49.96,45.08,45.08,15.42,736.16
2018-06-15 04-PM,BTGCAD,45.92,45.92,45.92,45.92,0.0,0.0
2018-06-15 03-PM,BTGCAD,45.92,45.92,45.92,45.92,0.0,0.0
2018-06-15 02-PM,BTGCAD,44.18,45.92,44.18,45.92,0.02831,1.3
2018-06-15 01-PM,BTGCAD,44.18,44.18,44.18,44.18,0.0,0.0
2018-06-15 12-PM,BTGCAD,47.13,47.13,44.18,44.18,9.64,438.36
2018-06-15 11-AM,BTGCAD,46.87,47.13,46.87,47.13,2.19,103.2
2018-06-15 10-AM,BTGCAD,44.17,46.87,44.17,46.87,0.357,16.35
2018-06-15 09-AM,BTGCAD,44.17,44.17,44.17,44.17,0.0,0.0
2018-06-15 08-AM,BTGCAD,46.51,46.51,44.17,44.17,2.99,135.18
2018-06-15 07-AM,BTGCAD,46.51,46.51,46.51,46.51,0.0,0.0
2018-06-15 06-AM,BTGCAD,46.51,46.51,46.51,46.51,0.0,0.0
2018-06-15 05-AM,BTGCAD,46.51,46.51,46.51,46.51,0.0,0.0
2018-06-15 04-AM,BTGCAD,46.51,46.51,46.51,46.51,0.0,0.0
2018-06-15 03-AM,BTGCAD,46.11,47.24,44.2,46.51,12.45,571.03
2018-06-15 02-AM,BTGCAD,44.85,46.11,44.85,46.11,0.04121,1.9
2018-06-15 01-AM,BTGCAD,50.86,50.86,44.85,44.85,5.88,271.76
2018-06-15 12-AM,BTGCAD,50.86,50.86,50.86,50.86,0.0,0.0
2018-06-14 11-PM,BTGCAD,50.89,50.89,50.86,50.86,3.3,167.84
2018-06-14 10-PM,BTGCAD,50.89,50.89,50.89,50.89,0.0,0.0
2018-06-14 09-PM,BTGCAD,45.29,50.94,45.29,50.89,65.57,3173.36
2018-06-14 08-PM,BTGCAD,45.5,50.92,44.64,45.29,14.19,650.13
2018-06-14 07-PM,BTGCAD,45.74,52.49,45.32,45.5,27.95,1352.18
2018-06-14 06-PM,BTGCAD,44.06,45.74,44.06,45.74,42.0,1918.15
2018-06-14 05-PM,BTGCAD,42.26,45.98,42.26,44.06,16.18,740.69
2018-06-14 04-PM,BTGCAD,41.81,42.76,41.81,42.26,6.29,267.39
2018-06-14 03-PM,BTGCAD,43.77,43.77,41.81,41.81,6.26,271.22
2018-06-14 02-PM,BTGCAD,43.77,43.77,43.77,43.77,0.0,0.0
2018-06-14 01-PM,BTGCAD,43.77,43.77,43.77,43.77,0.0,0.0
2018-06-14 12-PM,BTGCAD,45,51.99,43.77,43.77,6.58,298.64
2018-06-14 11-AM,BTGCAD,52,52,45,45,8.89,401.64
2018-06-14 10-AM,BTGCAD,43.8,52,43.8,52,25.18,1218.37
2018-06-14 09-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 08-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 07-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 06-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 05-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 04-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 03-AM,BTGCAD,43.8,43.8,43.8,43.8,0.0,0.0
2018-06-14 02-AM,BTGCAD,44.11,44.11,43.79,43.8,32.85,1438.8
2018-06-14 01-AM,BTGCAD,44.65,44.65,44.11,44.11,4.44,197.5
2018-06-14 12-AM,BTGCAD,43.8,44.65,43.51,44.65,12.36,542.6
2018-06-13 11-PM,BTGCAD,45,46.53,43.51,43.8,5.1,228.73
2018-06-13 10-PM,BTGCAD,45,45,45,45,0.0,0.0
2018-06-13 09-PM,BTGCAD,44.11,45,42.52,45,51.43,2309.22
2018-06-13 08-PM,BTGCAD,43.71,44.11,42.16,44.11,8.86,383.69
2018-06-13 07-PM,BTGCAD,43,43.71,42.95,43.71,5.67,246.38
2018-06-13 06-PM,BTGCAD,42,43,42,43,1.0,43.0
2018-06-13 05-PM,BTGCAD,42,42,42,42,0.0,0.0
2018-06-13 04-PM,BTGCAD,44.54,46.55,41.99,42,138.91,5978.13
2018-06-13 03-PM,BTGCAD,44.54,44.54,44.54,44.54,0.0,0.0
2018-06-13 02-PM,BTGCAD,44.54,44.54,44.54,44.54,0.0,0.0
2018-06-13 01-PM,BTGCAD,44.54,44.54,44.54,44.54,0.0,0.0
2018-06-13 12-PM,BTGCAD,44.54,44.54,44.54,44.54,0.0,0.0
2018-06-13 11-AM,BTGCAD,44.54,44.54,44.54,44.54,0.0,0.0
2018-06-13 10-AM,BTGCAD,44.9,44.9,42.32,44.54,17.44,768.5
2018-06-13 09-AM,BTGCAD,46.02,46.02,44.9,44.9,30.94,1393.68
2018-06-13 08-AM,BTGCAD,46.02,46.02,46.02,46.02,0.0,0.0
2018-06-13 07-AM,BTGCAD,46.02,46.02,46.02,46.02,0.0,0.0
2018-06-13 06-AM,BTGCAD,47.14,47.32,46.02,46.02,6.1,281.99
2018-06-13 05-AM,BTGCAD,45.06,49.8,45.06,47.14,12.47,585.91
2018-06-13 04-AM,BTGCAD,45.06,45.06,45.06,45.06,0.0,0.0
2018-06-13 03-AM,BTGCAD,45.06,45.06,45.06,45.06,0.0,0.0
2018-06-13 02-AM,BTGCAD,45.06,45.06,45.06,45.06,0.0,0.0
2018-06-13 01-AM,BTGCAD,45.06,50,45.06,45.06,17.76,832.02
2018-06-13 12-AM,BTGCAD,45.06,45.06,45.06,45.06,0.0,0.0
2018-06-12 11-PM,BTGCAD,45.06,45.06,45.06,45.06,0.0,0.0
2018-06-12 10-PM,BTGCAD,46.21,47.3,45.06,45.06,4.5,206.71
2018-06-12 09-PM,BTGCAD,46.21,46.21,46.21,46.21,0.0,0.0
2018-06-12 08-PM,BTGCAD,47,47.33,45.06,46.21,46.33,2166.54
2018-06-12 07-PM,BTGCAD,48.5,49.99,46.99,47,48.56,2312.43
2018-06-12 06-PM,BTGCAD,49.18,49.29,48.5,48.5,30.59,1489.88
2018-06-12 05-PM,BTGCAD,50.16,51.99,49.18,49.18,5.14,259.61
2018-06-12 04-PM,BTGCAD,48.5,50.16,48.5,50.16,1.78,89.08
2018-06-12 03-PM,BTGCAD,48.5,48.5,48.5,48.5,0.0,0.0
2018-06-12 02-PM,BTGCAD,48.5,48.5,48.5,48.5,0.0,0.0
2018-06-12 01-PM,BTGCAD,49.01,49.01,48.5,48.5,16.82,819.46
2018-06-12 12-PM,BTGCAD,49.16,54,49.01,49.01,40.99,2162.58
2018-06-12 11-AM,BTGCAD,49.16,49.16,49.16,49.16,0.0,0.0
2018-06-12 10-AM,BTGCAD,50.99,50.99,49.16,49.16,2.74,134.56
2018-06-12 09-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 08-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 07-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 06-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 05-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 04-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 03-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-12 02-AM,BTGCAD,50.45,50.99,50.45,50.99,38.64,1970.03
2018-06-12 01-AM,BTGCAD,49.88,51.37,49.88,50.45,26.32,1341.81
2018-06-12 12-AM,BTGCAD,49.81,50.14,49.81,49.88,8.09,405.76
2018-06-11 11-PM,BTGCAD,49.64,53.98,49,49.81,33.65,1760.0
2018-06-11 10-PM,BTGCAD,49.64,49.64,49.64,49.64,0.0,0.0
2018-06-11 09-PM,BTGCAD,48.95,49.64,48.95,49.64,1.06,52.48
2018-06-11 08-PM,BTGCAD,49.77,49.77,48.95,48.95,2.77,136.0
2018-06-11 07-PM,BTGCAD,49.78,49.78,49.75,49.77,15.32,762.46
2018-06-11 06-PM,BTGCAD,48.01,49.78,48.01,49.78,0.9,44.8
2018-06-11 05-PM,BTGCAD,48,48.99,48,48.01,19.22,934.66
2018-06-11 04-PM,BTGCAD,48,48,48,48,0.0,0.0
2018-06-11 03-PM,BTGCAD,48,48,48,48,0.009233,0.4432
2018-06-11 02-PM,BTGCAD,48.97,48.97,48,48,5.55,271.32
2018-06-11 01-PM,BTGCAD,48.97,48.97,48.97,48.97,18.07,884.75
2018-06-11 12-PM,BTGCAD,50.99,50.99,48.97,48.97,3.93,194.06
2018-06-11 11-AM,BTGCAD,50.99,50.99,50.99,50.99,0.0,0.0
2018-06-11 10-AM,BTGCAD,51,51,50.99,50.99,0.8178,41.7
2018-06-11 09-AM,BTGCAD,51,51,51,51,0.0,0.0
2018-06-11 08-AM,BTGCAD,51,51,51,51,0.0,0.0
2018-06-11 07-AM,BTGCAD,51,51,51,51,0.0,0.0
2018-06-11 06-AM,BTGCAD,51,51,51,51,0.0,0.0
2018-06-11 05-AM,BTGCAD,50.45,51,49.99,51,7.78,395.34
2018-06-11 04-AM,BTGCAD,50.56,50.56,47.48,50.45,3.3,163.4
2018-06-11 03-AM,BTGCAD,50.27,50.56,50.27,50.56,2.5,126.51
2018-06-11 02-AM,BTGCAD,49.14,50.27,48,50.27,29.38,1441.33
2018-06-11 01-AM,BTGCAD,49.14,49.14,47.47,49.14,35.96,1728.61
2018-06-11 12-AM,BTGCAD,52,53.88,48.15,49.14,152.42,7629.21
2018-06-10 11-PM,BTGCAD,50.01,52,50.01,52,0.15,7.8
2018-06-10 10-PM,BTGCAD,50.01,50.01,50.01,50.01,0.0,0.0
2018-06-10 09-PM,BTGCAD,54,54,50.01,50.01,0.003388,0.1694
2018-06-10 08-PM,BTGCAD,54,54,54,54,0.0,0.0
2018-06-10 07-PM,BTGCAD,54,54,54,54,0.0,0.0
2018-06-10 06-PM,BTGCAD,50,54,50,54,36.7,1970.0
2018-06-10 05-PM,BTGCAD,54.77,54.77,50,50,154.94,8099.98
2018-06-10 04-PM,BTGCAD,54.77,54.77,54.77,54.77,0.0,0.0
2018-06-10 03-PM,BTGCAD,54.77,54.77,54.77,54.77,0.0,0.0
2018-06-10 02-PM,BTGCAD,53.77,55.22,53.77,54.77,11.16,612.86
2018-06-10 01-PM,BTGCAD,55,55,53.77,53.77,7.36,397.25
2018-06-10 12-PM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 11-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 10-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 09-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 08-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 07-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 06-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 05-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 04-AM,BTGCAD,55,55,55,55,0.0,0.0
2018-06-10 03-AM,BTGCAD,55,57.97,55,55,13.16,762.48
2018-06-10 02-AM,BTGCAD,55.47,55.47,55,55,5.86,322.37
2018-06-10 01-AM,BTGCAD,55.47,55.47,55.47,55.47,0.0,0.0
2018-06-10 12-AM,BTGCAD,56.17,56.17,55.47,55.47,5.48,306.98
2018-06-09 11-PM,BTGCAD,56.6,57.99,56.17,56.17,3.51,199.8
2018-06-09 10-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 09-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 08-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 07-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 06-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 05-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 04-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 03-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 02-PM,BTGCAD,56.6,56.6,56.6,56.6,0.0,0.0
2018-06-09 01-PM,BTGCAD,57.92,57.92,56.6,56.6,0.1216,6.89
2018-06-09 12-PM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 11-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 10-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 09-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 08-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 07-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 06-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 05-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 04-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 03-AM,BTGCAD,57.92,57.92,57.92,57.92,0.0,0.0
2018-06-09 02-AM,BTGCAD,56.84,57.92,56.84,57.92,0.1383,8.0
2018-06-09 01-AM,BTGCAD,56.84,56.84,56.84,56.84,0.0,0.0
2018-06-09 12-AM,BTGCAD,56.84,56.84,56.84,56.84,0.0,0.0
2018-06-08 11-PM,BTGCAD,56.92,56.92,56.84,56.84,0.001727,0.09817
2018-06-08 10-PM,BTGCAD,56.92,56.92,56.92,56.92,0.0,0.0
2018-06-08 09-PM,BTGCAD,56.92,56.92,56.92,56.92,0.0,0.0
2018-06-08 08-PM,BTGCAD,56.92,56.92,56.92,56.92,0.0,0.0
2018-06-08 07-PM,BTGCAD,56.71,56.92,56.71,56.92,1.49,84.87
2018-06-08 06-PM,BTGCAD,56.71,56.71,56.71,56.71,0.0,0.0
2018-06-08 05-PM,BTGCAD,56.6,56.71,56.6,56.71,0.8928,50.63
2018-06-08 04-PM,BTGCAD,58,58,56.6,56.6,1.09,62.02
2018-06-08 03-PM,BTGCAD,58,58,58,58,0.0,0.0
2018-06-08 02-PM,BTGCAD,58,58,58,58,0.0,0.0
2018-06-08 01-PM,BTGCAD,58,58,58,58,0.0,0.0
2018-06-08 12-PM,BTGCAD,58,58,58,58,0.0,0.0
2018-06-08 11-AM,BTGCAD,57,58,56.78,58,3.47,198.06
2018-06-08 10-AM,BTGCAD,58.23,58.23,57,57,8.2,469.85
2018-06-08 09-AM,BTGCAD,58.08,58.23,58.08,58.23,25.37,1477.5
2018-06-08 08-AM,BTGCAD,58.08,58.08,58.08,58.08,0.0,0.0
2018-06-08 07-AM,BTGCAD,58.08,58.08,58.08,58.08,0.0,0.0
2018-06-08 06-AM,BTGCAD,58.08,58.08,58.08,58.08,0.0,0.0
2018-06-08 05-AM,BTGCAD,58.08,58.08,58.08,58.08,0.0,0.0
2018-06-08 04-AM,BTGCAD,58.7,58.7,58.08,58.08,1.22,71.06
2018-06-08 03-AM,BTGCAD,58.17,58.7,58.17,58.7,8.29,486.62
2018-06-08 02-AM,BTGCAD,58.17,58.17,58.17,58.17,0.0,0.0
2018-06-08 01-AM,BTGCAD,58.17,58.17,58.17,58.17,0.0,0.0
2018-06-08 12-AM,BTGCAD,58.17,58.17,58.17,58.17,0.0,0.0
2018-06-07 11-PM,BTGCAD,58.17,58.17,58.17,58.17,0.0,0.0
2018-06-07 10-PM,BTGCAD,58.17,58.17,58.17,58.17,0.0,0.0
2018-06-07 09-PM,BTGCAD,58.06,58.17,58.06,58.17,0.129,7.5
2018-06-07 08-PM,BTGCAD,58.06,58.06,58.06,58.06,0.0,0.0
2018-06-07 07-PM,BTGCAD,57.29,58.06,57.25,58.06,37.59,2160.65
2018-06-07 06-PM,BTGCAD,57.29,57.29,57.29,57.29,0.0,0.0
2018-06-07 05-PM,BTGCAD,57.29,57.29,57.29,57.29,0.0,0.0
2018-06-07 04-PM,BTGCAD,57.3,57.3,57.29,57.29,0.0005,0.02865
2018-06-07 03-PM,BTGCAD,57.54,57.54,57.3,57.3,4.78,273.83
2018-06-07 02-PM,BTGCAD,57.54,57.54,57.54,57.54,0.0,0.0
2018-06-07 01-PM,BTGCAD,57.64,57.64,57.54,57.54,0.6846,39.39
2018-06-07 12-PM,BTGCAD,57.64,57.64,57.64,57.64,0.0,0.0
2018-06-07 11-AM,BTGCAD,57.64,57.64,57.64,57.64,0.0,0.0
2018-06-07 10-AM,BTGCAD,57.28,57.64,57.28,57.64,2.0,115.28
2018-06-07 09-AM,BTGCAD,57.28,57.28,57.28,57.28,0.0,0.0
2018-06-07 08-AM,BTGCAD,57.28,57.28,57.28,57.28,0.0,0.0
2018-06-07 07-AM,BTGCAD,57.28,57.28,57.28,57.28,0.0,0.0
2018-06-07 06-AM,BTGCAD,57.28,57.28,57.28,57.28,0.0,0.0
2018-06-07 05-AM,BTGCAD,58.95,58.95,57.28,57.28,0.07151,4.1
2018-06-07 04-AM,BTGCAD,58.95,58.95,58.95,58.95,0.0,0.0
2018-06-07 03-AM,BTGCAD,58.95,58.95,58.95,58.95,0.0,0.0
2018-06-07 02-AM,BTGCAD,58.95,58.95,58.95,58.95,0.0,0.0
2018-06-07 01-AM,BTGCAD,57.58,58.95,57.58,58.95,2.35,138.34
2018-06-07 12-AM,BTGCAD,57.58,57.58,57.58,57.58,0.0,0.0
2018-06-06 11-PM,BTGCAD,57.58,57.58,57.58,57.58,0.0,0.0
2018-06-06 10-PM,BTGCAD,57.58,57.58,57.58,57.58,0.0,0.0
2018-06-06 09-PM,BTGCAD,56.61,58.98,56.61,57.58,2.49,146.3
2018-06-06 08-PM,BTGCAD,56.61,56.61,56.61,56.61,0.0,0.0
2018-06-06 07-PM,BTGCAD,56.61,56.61,56.61,56.61,0.0,0.0
2018-06-06 06-PM,BTGCAD,56.61,56.61,56.61,56.61,0.03473,1.97
2018-06-06 05-PM,BTGCAD,57.08,57.08,56.61,56.61,5.5,312.62
2018-06-06 04-PM,BTGCAD,57.08,57.08,57.08,57.08,0.0,0.0
2018-06-06 03-PM,BTGCAD,59.07,59.07,57.08,57.08,0.9552,54.52
2018-06-06 02-PM,BTGCAD,57.75,59.07,57.75,59.07,0.2124,12.55
2018-06-06 01-PM,BTGCAD,56.95,57.75,56.95,57.75,13.33,769.58
2018-06-06 12-PM,BTGCAD,57.75,57.75,56.95,56.95,0.6393,36.41
2018-06-06 11-AM,BTGCAD,57.75,57.75,57.75,57.75,0.944,54.51
2018-06-06 10-AM,BTGCAD,57.75,57.75,57.75,57.75,0.0,0.0
2018-06-06 09-AM,BTGCAD,57.75,57.75,57.75,57.75,0.0,0.0
2018-06-06 08-AM,BTGCAD,57.75,57.75,57.75,57.75,0.0,0.0
2018-06-06 07-AM,BTGCAD,57.75,57.75,57.75,57.75,0.0,0.0
2018-06-06 06-AM,BTGCAD,57.75,57.75,57.75,57.75,0.0,0.0
2018-06-06 05-AM,BTGCAD,57.87,57.87,57.75,57.75,0.1018,5.88
2018-06-06 04-AM,BTGCAD,57.87,57.87,57.87,57.87,0.0,0.0
2018-06-06 03-AM,BTGCAD,57.87,57.87,57.87,57.87,0.0,0.0
2018-06-06 02-AM,BTGCAD,59.08,59.08,57.87,57.87,2.71,156.93
2018-06-06 01-AM,BTGCAD,59.08,59.08,59.08,59.08,0.0,0.0
2018-06-06 12-AM,BTGCAD,59.08,59.08,59.08,59.08,0.0,0.0
2018-06-05 11-PM,BTGCAD,59.08,59.08,59.08,59.08,0.0,0.0
2018-06-05 10-PM,BTGCAD,59.08,59.08,59.08,59.08,0.0,0.0
2018-06-05 09-PM,BTGCAD,59.01,59.08,59.01,59.08,0.1892,11.18
2018-06-05 08-PM,BTGCAD,59.08,59.08,59.01,59.01,0.995,58.71
2018-06-05 07-PM,BTGCAD,60,60,59.08,59.08,0.08548,5.05
2018-06-05 06-PM,BTGCAD,60,60.01,60,60,1.77,106.31
2018-06-05 05-PM,BTGCAD,59.99,61,59.99,60,41.7,2510.58
2018-06-05 04-PM,BTGCAD,58.98,59.99,58.04,59.99,7.59,451.33
2018-06-05 03-PM,BTGCAD,57.26,58.98,57.26,58.98,2.6,153.22
2018-06-05 02-PM,BTGCAD,57.26,57.26,57.26,57.26,0.0,0.0
2018-06-05 01-PM,BTGCAD,57.26,57.26,57.26,57.26,0.0,0.0
2018-06-05 12-PM,BTGCAD,57.26,57.26,57.26,57.26,0.0,0.0
2018-06-05 11-AM,BTGCAD,56.63,57.26,56.63,57.26,0.5939,34.01
2018-06-05 10-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 09-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 08-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 07-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 06-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 05-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 04-AM,BTGCAD,56.63,56.63,56.63,56.63,0.0,0.0
2018-06-05 03-AM,BTGCAD,57.25,57.25,56.63,56.63,5.3,299.89
2018-06-05 02-AM,BTGCAD,57.55,57.55,57.25,57.25,3.17,181.71
2018-06-05 01-AM,BTGCAD,57.55,57.55,57.55,57.55,0.0,0.0
2018-06-05 12-AM,BTGCAD,57.55,57.55,57.55,57.55,0.0,0.0
2018-06-04 11-PM,BTGCAD,57.55,57.55,57.55,57.55,0.0,0.0
2018-06-04 10-PM,BTGCAD,57.55,57.55,57.55,57.55,0.0,0.0
2018-06-04 09-PM,BTGCAD,55.96,57.55,55.96,57.55,3.0,172.65
2018-06-04 08-PM,BTGCAD,55.96,55.96,55.96,55.96,0.0,0.0
2018-06-04 07-PM,BTGCAD,55.96,55.96,55.96,55.96,0.0,0.0
2018-06-04 06-PM,BTGCAD,55.96,55.96,55.96,55.96,0.0,0.0
2018-06-04 05-PM,BTGCAD,57.75,57.75,55.96,55.96,8.14,457.82
2018-06-04 04-PM,BTGCAD,56.5,57.82,56.5,57.75,8.69,501.95
2018-06-04 03-PM,BTGCAD,56.5,56.5,56.5,56.5,0.0,0.0
2018-06-04 02-PM,BTGCAD,57.01,57.01,56.5,56.5,5.1,288.65
2018-06-04 01-PM,BTGCAD,59.03,59.03,57,57.01,2.32,132.14
2018-06-04 12-PM,BTGCAD,59.03,59.03,59.03,59.03,0.0,0.0
2018-06-04 11-AM,BTGCAD,59.03,59.03,59.03,59.03,0.0,0.0
2018-06-04 10-AM,BTGCAD,59.03,59.03,59.03,59.03,0.0,0.0
2018-06-04 09-AM,BTGCAD,57.95,59.03,57.95,59.03,2.8,165.28
2018-06-04 08-AM,BTGCAD,57.95,57.95,57.95,57.95,0.0,0.0
2018-06-04 07-AM,BTGCAD,57.95,57.95,57.95,57.95,0.0,0.0
2018-06-04 06-AM,BTGCAD,59.99,59.99,57.95,57.95,5.73,332.42
2018-06-04 05-AM,BTGCAD,59.4,59.99,59.4,59.99,33.1,1981.7
2018-06-04 04-AM,BTGCAD,59.4,59.4,59.4,59.4,0.0,0.0
2018-06-04 03-AM,BTGCAD,59.77,59.77,59.4,59.4,2.87,170.95
2018-06-04 02-AM,BTGCAD,59.77,59.77,59.77,59.77,0.0,0.0
2018-06-04 01-AM,BTGCAD,59.11,59.85,59.11,59.77,6.54,390.8
2018-06-04 12-AM,BTGCAD,59.11,59.11,59.11,59.11,0.0,0.0
2018-06-03 11-PM,BTGCAD,58.78,59.11,58.78,59.11,0.03478,2.06
2018-06-03 10-PM,BTGCAD,60.02,60.02,58.78,58.78,1.99,116.97
2018-06-03 09-PM,BTGCAD,60.02,60.02,60.02,60.02,0.0,0.0
2018-06-03 08-PM,BTGCAD,60,60.02,59.2,60.02,8.71,516.61
2018-06-03 07-PM,BTGCAD,60,60,60,60,0.0,0.0
2018-06-03 06-PM,BTGCAD,59.7,60.1,59.7,60,0.6246,37.52
2018-06-03 05-PM,BTGCAD,61.12,61.12,59.7,59.7,1.78,106.28
2018-06-03 04-PM,BTGCAD,60.96,61.12,60.96,61.12,0.02,1.22
2018-06-03 03-PM,BTGCAD,60.34,60.96,60.34,60.96,2.11,128.85
2018-06-03 02-PM,BTGCAD,60.34,60.34,60.34,60.34,0.0,0.0
2018-06-03 01-PM,BTGCAD,59.74,60.64,59.74,60.34,17.06,1028.37
2018-06-03 12-PM,BTGCAD,60,60,59.74,59.74,30.94,1850.17
2018-06-03 11-AM,BTGCAD,60,60,60,60,0.0,0.0
2018-06-03 10-AM,BTGCAD,60,60,60,60,0.0,0.0
2018-06-03 09-AM,BTGCAD,60,60,60,60,0.0,0.0
2018-06-03 08-AM,BTGCAD,60,60,60,60,17.86,1071.87
2018-06-03 07-AM,BTGCAD,60,60,60,60,1.12,66.93
2018-06-03 06-AM,BTGCAD,59.71,60,59.71,60,8.02,481.18
2018-06-03 05-AM,BTGCAD,59.71,59.71,59.71,59.71,0.0,0.0
2018-06-03 04-AM,BTGCAD,59.5,59.71,59.5,59.71,1.0,59.71
2018-06-03 03-AM,BTGCAD,59.5,59.5,59.5,59.5,0.0,0.0
2018-06-03 02-AM,BTGCAD,59.5,59.5,59.5,59.5,0.0,0.0
2018-06-03 01-AM,BTGCAD,59.5,59.5,59.5,59.5,0.0,0.0
2018-06-03 12-AM,BTGCAD,59.12,59.5,59.12,59.5,0.02219,1.32
2018-06-02 11-PM,BTGCAD,61.11,61.11,59.12,59.12,0.1496,9.05
2018-06-02 10-PM,BTGCAD,60.48,61.11,60.48,61.11,0.2332,14.25
2018-06-02 09-PM,BTGCAD,60.48,60.48,60.48,60.48,0.0,0.0
2018-06-02 08-PM,BTGCAD,60.48,61.11,60.48,60.48,0.3904,23.7
2018-06-02 07-PM,BTGCAD,60.97,60.97,59.41,60.48,15.8,950.03
2018-06-02 06-PM,BTGCAD,62.99,62.99,60.01,60.97,2.26,136.34
2018-06-02 05-PM,BTGCAD,62.99,62.99,62.99,62.99,0.0,0.0
2018-06-02 04-PM,BTGCAD,62.99,62.99,62.99,62.99,0.0,0.0
2018-06-02 03-PM,BTGCAD,57.9,62.99,57.9,62.99,47.82,2878.07
2018-06-02 02-PM,BTGCAD,57.9,57.9,57.9,57.9,0.0,0.0
2018-06-02 01-PM,BTGCAD,57.9,57.9,57.9,57.9,0.0,0.0
2018-06-02 12-PM,BTGCAD,57.9,57.9,57.9,57.9,0.0,0.0
