Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-08-15 07-PM,BCHUSD,545.7,545.7,530.16,530.16,0.07902,42.09
2018-08-15 06-PM,BCHUSD,545.7,545.7,545.7,545.7,0.0,0.0
2018-08-15 05-PM,BCHUSD,545.7,545.7,545.7,545.7,0.0,0.0
2018-08-15 04-PM,BCHUSD,540.8,545.7,540.8,545.7,0.1044,56.98
2018-08-15 03-PM,BCHUSD,540.32,540.8,540.32,540.8,0.06659,36.01
2018-08-15 02-PM,BCHUSD,540.32,540.32,540.32,540.32,0.0,0.0
2018-08-15 01-PM,BCHUSD,540.8,540.8,540.32,540.32,0.0003953,0.2136
2018-08-15 12-PM,BCHUSD,523.65,540.8,511.63,540.8,0.06732,36.16
2018-08-15 11-AM,BCHUSD,523.65,523.65,523.65,523.65,0.0,0.0
2018-08-15 10-AM,BCHUSD,523.65,523.65,523.65,523.65,0.0,0.0
2018-08-15 09-AM,BCHUSD,508.5,523.65,508.5,523.65,0.03755,19.66
2018-08-15 08-AM,BCHUSD,508.5,508.5,508.5,508.5,0.0,0.0
2018-08-15 07-AM,BCHUSD,508.5,508.5,508.5,508.5,0.0,0.0
2018-08-15 06-AM,BCHUSD,527,549.1,508.5,508.5,0.09511,48.62
2018-08-15 05-AM,BCHUSD,527,527,527,527,0.0,0.0
2018-08-15 04-AM,BCHUSD,529.56,549,525.54,527,6.6,3622.71
2018-08-15 03-AM,BCHUSD,524,529.56,524,529.56,0.001643,0.8702
2018-08-15 02-AM,BCHUSD,548.4,548.4,524,524,0.006378,3.34
2018-08-15 01-AM,BCHUSD,548.4,548.4,548.4,548.4,0.0,0.0
2018-08-15 12-AM,BCHUSD,526.97,548.4,526.97,548.4,0.13,70.01
2018-08-14 11-PM,BCHUSD,526.72,526.97,524.78,526.97,0.0799,42.0
2018-08-14 10-PM,BCHUSD,526.72,526.72,526.72,526.72,0.0,0.0
2018-08-14 09-PM,BCHUSD,526.72,526.72,526.72,526.72,0.0,0.0
