Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ZAR
2018-01-12,BTCZAR,185043,197450,181000,195000,816.22,158330424.7
2018-01-11,BTCZAR,200000,203000,184500,185043,1402.59,272887382.57
2018-01-10,BTCZAR,203296,207320,191500,199399,1523.74,303392178.28
2018-01-09,BTCZAR,208407,214288,202500,203296,1074.3,224634200.1
2018-01-08,BTCZAR,219599,220500,198999,208407,1405.19,293137732.52
2018-01-07,BTCZAR,226918,226920,212500,219599,591.07,131029259.67
2018-01-06,BTCZAR,219999,227669,218000,226918,722.5,162125425.2
2018-01-05,BTCZAR,202061,220000,201189,219999,972.0,204830147.01
2018-01-04,BTCZAR,202733,208900,196000,202061,877.04,176803469.84
2018-01-03,BTCZAR,203010,224188,201255,202733,1082.27,228125545.23
2018-01-02,BTCZAR,192120,207000,185449,203010,853.45,165522338.32
2018-01-01,BTCZAR,199988,199991,191139,192120,376.25,73584622.03
2017-12-31,BTCZAR,185901,199989,183000,199988,463.29,88390428.84
2017-12-30,BTCZAR,203922,204442,180000,187037,685.4,130610867.6
2017-12-29,BTCZAR,205904,216998,200499,203909,447.7,92792280.41
2017-12-28,BTCZAR,225201,227000,201980,205099,930.2,197410790.07
2017-12-27,BTCZAR,230399,240000,215506,225201,744.58,170355163.94
2017-12-26,BTCZAR,212989,236553,211201,230350,647.05,147729342.99
2017-12-25,BTCZAR,216997,221000,210000,212989,432.51,93614866.18
2017-12-24,BTCZAR,233796,234000,200508,216997,754.72,162102579.88
2017-12-23,BTCZAR,204499,239997,199015,231987,1151.65,257874215.12
2017-12-22,BTCZAR,222995,229995,160004,204499,1554.86,291363823.58
2017-12-21,BTCZAR,250599,274003,190002,190002,565.81,142012176.96
2017-12-20,BTCZAR,289000,289495,235000,286200,1674.2,441221294.96
2017-12-19,BTCZAR,289995,307000,275000,289000,1543.41,454069909.12
2017-12-18,BTCZAR,299642,308999,235000,289995,1652.0,476565587.46
2017-12-17,BTCZAR,297500,319250,292351,299642,1099.3,334372171.67
2017-12-16,BTCZAR,266591,298499,266591,297500,677.62,195361387.27
2017-12-15,BTCZAR,258401,268555,258400,268520,468.94,124181800.89
2017-12-14,BTCZAR,257204,266600,256253,258401,823.53,215399915.25
2017-12-13,BTCZAR,259501,268100,255000,259092,758.66,198842766.12
2017-12-12,BTCZAR,245992,273350,243204,259501,1279.99,324114991.8
2017-12-11,BTCZAR,230996,249998,229000,245992,1184.51,290353439.4
2017-12-10,BTCZAR,230000,235100,185601,230996,1929.01,419967788.85
2017-12-09,BTCZAR,238425,242447,221000,230000,1126.32,263017379.59
2017-12-08,BTCZAR,244098,249994,221000,238425,2261.24,532756446.39
2017-12-07,BTCZAR,199099,247003,197999,244098,1359.06,316709548.59
2017-12-06,BTCZAR,174021,192810,174020,192501,833.76,153957029.02
2017-12-05,BTCZAR,170000,174950,169500,174021,779.89,134549963.74
2017-12-04,BTCZAR,169130,171502,167002,170000,640.64,108777903.92
2017-12-03,BTCZAR,166863,171500,166200,169130,609.74,103474268.13
2017-12-02,BTCZAR,163600,169499,162000,167500,348.73,58204181.25
2017-12-01,BTCZAR,157898,164990,150002,163600,993.04,157787270.16
2017-11-30,BTCZAR,163001,167980,131000,154752,1670.67,261298184.77
2017-11-29,BTCZAR,160782,172040,156000,163001,1749.93,290838638.91
2017-11-28,BTCZAR,162099,172489,160013,160782,1409.93,234446796.81
2017-11-27,BTCZAR,157126,178000,154010,162099,2077.58,339833819.2
2017-11-26,BTCZAR,142180,159900,142180,157126,1449.5,222974525.63
2017-11-25,BTCZAR,129302,145000,129301,142180,1025.66,140222352.13
2017-11-24,BTCZAR,126400,133133,125779,129302,1060.02,136693067.4
2017-11-23,BTCZAR,123569,126990,123569,126400,834.24,104668628.09
2017-11-22,BTCZAR,120842,124895,120842,123569,699.57,86556052.25
2017-11-21,BTCZAR,121499,122500,118500,120842,883.64,106810577.94
2017-11-20,BTCZAR,118989,121998,118500,121499,622.8,74847152.15
2017-11-19,BTCZAR,116999,118989,116251,118989,347.95,40883691.92
2017-11-18,BTCZAR,116500,117504,115002,116999,270.64,31554028.9
2017-11-17,BTCZAR,115892,119000,115000,116449,842.24,98598795.4
2017-11-16,BTCZAR,112808,115893,112449,115892,656.08,74800436.05
2017-11-15,BTCZAR,103413,114500,103413,112808,1270.14,139899422.55
2017-11-14,BTCZAR,101040,104561,101040,103413,592.57,61482600.09
2017-11-13,BTCZAR,92910,105998,92002,101040,1159.34,117110095.42
2017-11-12,BTCZAR,101202,103770,81000,92910,1948.74,182270410.54
2017-11-11,BTCZAR,101321,108295,96500,101202,1027.52,105446933.56
2017-11-10,BTCZAR,109508,110980,90000,101321,1778.64,184679183.3
2017-11-09,BTCZAR,112096,112603,108501,110225,345.65,38330948.96
2017-11-08,BTCZAR,108198,116826,108001,112096,1143.96,127945008.18
2017-11-07,BTCZAR,107794,114150,106200,108198,820.56,90239479.5
2017-11-06,BTCZAR,116504,116990,100000,107794,1297.17,143790151.25
2017-11-05,BTCZAR,114918,118010,114618,116505,352.43,41118846.71
2017-11-04,BTCZAR,113801,115426,112399,114918,401.97,45895558.25
2017-11-03,BTCZAR,110040,117450,110000,113801,663.95,76075000.97
2017-11-02,BTCZAR,104699,119997,104699,117000,829.77,94498589.72
2017-11-01,BTCZAR,96890,107500,96577,103450,1396.62,143543057.23
2017-10-31,BTCZAR,89776,97868,89776,96890,911.05,85786234.28
2017-10-30,BTCZAR,89753,90490,89201,89776,519.77,46747380.88
2017-10-29,BTCZAR,86605,89996,86508,89753,345.96,30505314.12
2017-10-28,BTCZAR,86649,87599,86500,86605,228.18,19887451.07
2017-10-27,BTCZAR,87249,88295,86201,86649,387.41,33852767.46
2017-10-26,BTCZAR,82550,88798,82550,87249,680.19,58892551.88
2017-10-25,BTCZAR,81345,83289,80052,83245,293.81,24123453.96
2017-10-24,BTCZAR,86770,86824,80000,81345,932.47,77919264.35
2017-10-23,BTCZAR,86776,88501,85000,86770,612.05,52747419.84
2017-10-22,BTCZAR,87737,88798,84102,86776,504.55,43394459.22
2017-10-21,BTCZAR,84899,88994,84000,87737,691.08,60268750.12
2017-10-20,BTCZAR,79047,84900,78963,84899,604.77,49327732.85
2017-10-19,BTCZAR,78103,79250,78088,79048,383.61,30233778.32
2017-10-18,BTCZAR,79199,79199,72500,78103,1133.12,86265520.32
2017-10-17,BTCZAR,78949,79600,78556,79199,513.03,40615979.13
2017-10-16,BTCZAR,78202,78989,77724,78949,335.13,26298254.46
2017-10-15,BTCZAR,79000,79500,76123,78202,502.1,38949229.58
2017-10-14,BTCZAR,76446,79000,76370,79000,327.36,25551288.44
2017-10-13,BTCZAR,72183,79200,71251,76446,1147.7,87553267.1
2017-10-12,BTCZAR,66600,72300,66600,72183,878.62,61404306.97
2017-10-11,BTCZAR,66766,67499,65000,66600,436.18,29028644.11
2017-10-10,BTCZAR,66498,67800,65856,66766,521.9,34900023.56
2017-10-09,BTCZAR,63498,66790,63110,66498,515.12,33258214.86
2017-10-08,BTCZAR,61498,63972,61498,63498,243.87,15307718.28
2017-10-07,BTCZAR,61314,61499,61023,61498,161.46,9893065.87
2017-10-06,BTCZAR,60543,61598,60542,61569,137.74,8437342.41
2017-10-05,BTCZAR,59108,60786,58002,60543,410.61,24488227.41
2017-10-04,BTCZAR,60300,60900,58401,59108,401.59,24058195.78
2017-10-03,BTCZAR,61050,61677,59776,60300,435.27,26256187.37
2017-10-02,BTCZAR,59599,61950,59599,61050,481.03,29442981.38
2017-10-01,BTCZAR,59400,59800,58801,59500,155.34,9220919.66
2017-09-30,BTCZAR,57699,59860,57698,59400,263.49,15542956.23
2017-09-29,BTCZAR,57910,58000,55811,57699,294.47,16829378.35
2017-09-28,BTCZAR,57215,59701,57002,57910,522.4,30478181.71
2017-09-27,BTCZAR,53902,57750,53680,57215,574.51,32215128.66
2017-09-26,BTCZAR,54755,54756,53502,53902,287.27,15569347.36
2017-09-25,BTCZAR,51704,55327,51703,54755,310.63,16695566.84
2017-09-24,BTCZAR,52900,53001,51127,51704,111.95,5827640.54
2017-09-23,BTCZAR,51020,53242,51020,52900,183.54,9665321.99
2017-09-22,BTCZAR,50301,53500,50012,50648,267.51,13804512.11
2017-09-21,BTCZAR,55300,55427,50000,50301,711.53,37596131.06
2017-09-20,BTCZAR,55885,56499,55003,55300,348.4,19396840.04
2017-09-19,BTCZAR,57800,58000,55656,55885,473.3,26776316.74
2017-09-18,BTCZAR,55101,59900,55100,57800,584.67,33801663.89
2017-09-17,BTCZAR,55252,55650,51400,55101,314.15,16941670.36
2017-09-16,BTCZAR,53900,59100,53103,55252,767.71,42967516.73
2017-09-15,BTCZAR,45590,56850,40351,53900,1995.12,96162011.3
2017-09-14,BTCZAR,54105,55399,43000,45590,1767.18,86201172.23
2017-09-13,BTCZAR,59043,59099,50000,54105,1300.09,70542171.8
2017-09-12,BTCZAR,60391,61851,58050,59043,482.14,29012681.01
2017-09-11,BTCZAR,62804,63240,58000,60391,555.93,33767071.59
2017-09-10,BTCZAR,63501,63549,61004,62804,253.81,15757247.17
2017-09-09,BTCZAR,63000,63999,62000,63501,250.32,15808831.78
2017-09-08,BTCZAR,65258,66090,61301,63000,692.88,44298591.23
2017-09-07,BTCZAR,66066,66190,65000,65258,390.4,25588416.74
2017-09-06,BTCZAR,64495,67500,64400,66066,527.09,34700960.13
2017-09-05,BTCZAR,63800,64775,61300,64495,716.9,45434317.16
2017-09-04,BTCZAR,65998,66000,60500,63800,913.43,58168699.56
2017-09-03,BTCZAR,65571,67780,65000,65998,252.65,16680967.58
2017-09-02,BTCZAR,68675,68890,65007,65571,563.34,37687610.28
2017-09-01,BTCZAR,65950,66901,65301,66900,311.23,20532126.61
2017-08-31,BTCZAR,63200,65950,63200,65950,420.82,27196710.12
2017-08-30,BTCZAR,63396,64498,62800,63201,397.86,25371365.5
2017-08-29,BTCZAR,61993,63500,61591,63396,399.03,24960146.01
2017-08-28,BTCZAR,62219,62336,61002,61993,380.06,23460946.57
2017-08-27,BTCZAR,62051,62596,62000,62219,164.29,10225747.61
2017-08-26,BTCZAR,62336,62937,61900,62174,118.79,7399986.12
2017-08-25,BTCZAR,61075,64000,60010,62336,494.56,30776887.82
2017-08-24,BTCZAR,60392,61494,59519,61075,441.37,26829064.35
2017-08-23,BTCZAR,60155,61460,59802,60392,390.3,23693555.8
2017-08-22,BTCZAR,58729,61300,54228,60155,909.35,52964714.13
2017-08-21,BTCZAR,61802,62200,58701,58729,448.55,26972323.63
2017-08-20,BTCZAR,62486,62499,61200,61802,178.51,11065283.21
2017-08-19,BTCZAR,61801,63349,60099,62486,331.25,20285969.73
2017-08-18,BTCZAR,64297,64299,58100,61801,639.72,39670641.57
2017-08-17,BTCZAR,63866,65790,63005,64297,608.58,39151102.38
2017-08-16,BTCZAR,62664,64994,60456,63866,653.31,41327650.87
2017-08-15,BTCZAR,63500,68449,58000,61999,875.32,57071205.76
2017-08-14,BTCZAR,61612,64900,59102,63500,602.65,37551996.81
2017-08-13,BTCZAR,58174,62843,57500,61612,650.49,39379456.45
2017-08-12,BTCZAR,53800,59900,53800,58174,740.89,42627269.46
2017-08-11,BTCZAR,49430,53980,49260,53800,849.08,44378910.09
2017-08-10,BTCZAR,48398,49700,48100,49430,377.01,18544289.41
2017-08-09,BTCZAR,49005,49400,47663,48398,408.06,19776706.41
2017-08-08,BTCZAR,46554,49986,46553,49005,742.31,36036604.78
2017-08-07,BTCZAR,44509,47494,44500,46554,472.5,21683733.08
2017-08-06,BTCZAR,44297,44949,43320,44509,197.36,8745490.69
2017-08-05,BTCZAR,39808,46000,39797,44297,809.22,35267496.44
2017-08-04,BTCZAR,38750,39999,38549,39992,181.08,7150969.49
2017-08-03,BTCZAR,37831,38756,37831,38750,254.97,9762876.93
2017-08-02,BTCZAR,37931,38988,37695,37831,312.41,11984827.2
2017-08-01,BTCZAR,38883,40500,36601,37931,499.34,19286778.92
2017-07-31,BTCZAR,36220,39000,35787,38883,392.91,14638301.96
2017-07-30,BTCZAR,36599,36650,35110,36220,245.57,8840173.54
2017-07-29,BTCZAR,36799,37198,35002,36599,276.15,10066899.63
2017-07-28,BTCZAR,35894,37499,35002,36799,474.59,17451696.6
2017-07-27,BTCZAR,34294,35895,34293,35894,332.67,11709271.3
2017-07-26,BTCZAR,34131,34900,33333,34294,420.88,14417024.15
2017-07-25,BTCZAR,37097,37499,34000,34131,716.32,25498919.31
2017-07-24,BTCZAR,37589,37649,36698,36821,276.67,10265287.13
2017-07-23,BTCZAR,37993,38246,37126,37589,189.96,7150162.12
2017-07-22,BTCZAR,36200,37997,35855,37993,354.17,13265651.62
2017-07-21,BTCZAR,36400,37000,34500,36200,596.58,21736911.52
2017-07-20,BTCZAR,31367,36455,31367,36400,866.85,29696551.58
2017-07-19,BTCZAR,32223,34099,30125,31367,597.31,19488154.93
2017-07-18,BTCZAR,30092,31955,29758,31296,283.67,8807816.21
2017-07-17,BTCZAR,25189,31999,24839,30092,713.82,20610374.6
2017-07-16,BTCZAR,27300,27600,23002,25189,927.23,23282282.88
2017-07-15,BTCZAR,28250,28999,27000,27300,385.98,10763980.33
2017-07-14,BTCZAR,32461,33600,27000,28250,694.08,21303101.68
2017-07-13,BTCZAR,34199,34200,32461,32461,317.64,10708490.97
2017-07-12,BTCZAR,34200,34350,33000,34199,390.75,13209179.92
2017-07-11,BTCZAR,34640,35000,32502,34200,563.18,19241847.23
2017-07-10,BTCZAR,36201,36299,34616,34640,453.51,16171654.06
2017-07-09,BTCZAR,36330,36350,36201,36201,115.78,4201444.5
2017-07-08,BTCZAR,35844,36400,35750,36330,134.6,4869602.44
2017-07-07,BTCZAR,36200,36330,35751,35844,297.9,10748288.5
2017-07-06,BTCZAR,36400,36550,35900,36200,306.21,11105456.54
2017-07-05,BTCZAR,36310,36400,35900,36400,224.2,8111647.78
2017-07-04,BTCZAR,35842,36749,35664,36377,192.02,6991808.59
2017-07-03,BTCZAR,35239,35994,34850,35842,344.91,12171214.61
2017-07-02,BTCZAR,34716,35452,34650,35239,163.06,5729335.12
2017-07-01,BTCZAR,34673,35999,34577,35708,106.47,3778490.6
2017-06-30,BTCZAR,35810,36073,34672,34673,276.86,9825981.68
2017-06-29,BTCZAR,36400,36699,35800,35810,331.78,12031570.31
2017-06-28,BTCZAR,35500,36995,35103,36400,357.33,12908821.9
2017-06-27,BTCZAR,34326,36240,33400,35500,600.98,20890468.63
2017-06-26,BTCZAR,35899,36890,33000,34326,851.52,29900620.13
2017-06-25,BTCZAR,36871,37300,35201,35899,230.09,8411262.65
2017-06-24,BTCZAR,37810,37999,36450,36871,266.8,10027676.96
2017-06-23,BTCZAR,37602,37999,37602,37810,261.67,9898678.35
2017-06-22,BTCZAR,37637,37948,37200,37602,309.62,11632411.63
2017-06-21,BTCZAR,38399,39245,37590,37637,368.79,14116719.47
2017-06-20,BTCZAR,36853,38400,36853,38399,435.92,16317340.7
2017-06-19,BTCZAR,36677,37310,36000,36853,325.6,11941373.43
2017-06-18,BTCZAR,37850,37950,36560,36677,165.92,6159282.73
2017-06-17,BTCZAR,35840,37997,35501,37850,209.69,7759646.83
2017-06-16,BTCZAR,35394,37500,35199,35840,409.43,14975968.5
2017-06-15,BTCZAR,37200,37698,33500,35394,1058.07,37518742.23
2017-06-14,BTCZAR,39616,40250,36502,37200,660.64,25597966.68
2017-06-13,BTCZAR,38500,40500,38500,39616,536.1,21382832.15
2017-06-12,BTCZAR,41953,43499,36650,38500,954.6,38244629.82
2017-06-11,BTCZAR,40200,41999,40200,41953,249.7,10290660.67
2017-06-10,BTCZAR,39500,40758,39300,40200,255.36,10229872.04
2017-06-09,BTCZAR,38813,39599,38701,39500,225.13,8809992.9
2017-06-08,BTCZAR,38916,39650,38011,38813,393.36,15320968.57
2017-06-07,BTCZAR,39700,40279,38499,38916,436.93,17319795.05
2017-06-06,BTCZAR,37055,40498,37054,39700,859.98,33847409.11
2017-06-05,BTCZAR,35602,37055,35601,37055,339.66,12514597.06
2017-06-04,BTCZAR,37087,37096,35534,35602,233.9,8546909.96
2017-06-03,BTCZAR,35400,37496,35200,37087,310.84,11356457.38
2017-06-02,BTCZAR,35275,35999,34500,35400,367.14,12994769.37
2017-06-01,BTCZAR,34230,35998,33550,35275,459.55,16230384.09
2017-05-31,BTCZAR,34468,35800,33500,34230,463.32,15977627.72
2017-05-30,BTCZAR,36474,37150,34011,34468,603.69,21713472.43
2017-05-29,BTCZAR,35205,37489,35204,36474,415.63,15081959.88
2017-05-28,BTCZAR,33361,38000,33013,35205,409.25,14966872.39
2017-05-27,BTCZAR,35999,36805,27992,33361,1317.26,42294580.1
2017-05-26,BTCZAR,37582,42000,34000,35999,1051.05,40311150.87
2017-05-25,BTCZAR,38500,48999,31000,37582,1946.74,80215137.38
2017-05-24,BTCZAR,34988,39000,34988,38500,950.09,36330888.44
2017-05-23,BTCZAR,31698,35000,31698,34988,578.02,19796627.96
2017-05-22,BTCZAR,29376,34600,29376,31698,999.89,32013419.34
2017-05-21,BTCZAR,28499,29500,28499,29376,269.05,7845120.71
2017-05-20,BTCZAR,27728,28500,27564,28499,216.57,6112525.83
2017-05-19,BTCZAR,26997,28200,26997,27728,417.6,11551422.55
2017-05-18,BTCZAR,26432,26999,26378,26997,347.43,9319918.42
2017-05-17,BTCZAR,25852,27002,25552,26432,304.45,8109549.8
2017-05-16,BTCZAR,26450,26804,25700,25852,450.4,11797537.37
2017-05-15,BTCZAR,27701,27701,26000,26450,377.67,10164040.2
2017-05-14,BTCZAR,26880,27900,26636,27701,192.99,5314318.6
2017-05-13,BTCZAR,26000,26900,24115,26880,301.08,7756123.75
2017-05-12,BTCZAR,28150,28200,25000,26000,991.81,26278120.61
2017-05-11,BTCZAR,26500,28470,26499,28150,669.81,18680597.48
2017-05-10,BTCZAR,26307,27000,26009,26500,341.07,9067895.51
2017-05-09,BTCZAR,23958,27550,23958,26307,710.96,18681649.75
2017-05-08,BTCZAR,22680,24299,21710,23958,473.09,11284746.72
2017-05-07,BTCZAR,23971,23981,21348,22680,358.01,8115109.82
2017-05-06,BTCZAR,23600,24820,23346,23971,323.56,7754859.36
2017-05-05,BTCZAR,22701,24900,22245,23600,583.57,13897397.83
2017-05-04,BTCZAR,21010,23484,20710,22701,707.18,15703881.65
2017-05-03,BTCZAR,19560,21010,19554,21010,445.18,9089221.4
2017-05-02,BTCZAR,19598,20000,19161,19560,331.5,6509860.09
2017-05-01,BTCZAR,18449,19620,18449,19598,282.34,5389177.18
2017-04-30,BTCZAR,18324,18450,18323,18449,104.57,1923863.17
2017-04-29,BTCZAR,18050,18350,18005,18324,105.9,1938245.19
2017-04-28,BTCZAR,18258,18340,18000,18050,188.34,3425338.53
2017-04-27,BTCZAR,17745,18350,17645,18258,173.3,3114866.67
2017-04-26,BTCZAR,17449,17848,17425,17745,265.4,4666620.55
2017-04-25,BTCZAR,17222,17484,17220,17449,228.09,3963393.04
2017-04-24,BTCZAR,17133,17301,16951,17222,199.08,3406868.93
2017-04-23,BTCZAR,17170,17200,17120,17133,63.25,1086160.49
2017-04-22,BTCZAR,17251,17275,17100,17170,115.57,1988695.78
2017-04-21,BTCZAR,17150,17399,17150,17251,257.85,4451948.62
2017-04-20,BTCZAR,17000,17175,17000,17150,230.59,3938272.82
2017-04-19,BTCZAR,16964,17090,16964,17000,175.1,2982527.62
2017-04-18,BTCZAR,16981,17149,16886,16964,191.1,3243904.2
2017-04-17,BTCZAR,16748,17000,16748,16981,157.38,2660560.61
2017-04-16,BTCZAR,16889,16889,16670,16748,38.64,648627.44
2017-04-15,BTCZAR,16611,16889,16611,16889,65.28,1097251.88
2017-04-14,BTCZAR,16330,16899,16330,16611,101.0,1688557.74
2017-04-13,BTCZAR,16994,17098,16302,16330,358.82,5998653.03
2017-04-12,BTCZAR,17248,17273,16800,16994,197.38,3378412.78
2017-04-11,BTCZAR,17119,17306,17001,17248,170.47,2928939.63
2017-04-10,BTCZAR,17075,17150,16851,17119,166.92,2851238.13
2017-04-09,BTCZAR,16884,17131,16803,17075,75.82,1286136.15
2017-04-08,BTCZAR,16989,17000,16753,16884,96.02,1628959.42
2017-04-07,BTCZAR,16741,17000,16740,16989,237.81,4005911.52
2017-04-06,BTCZAR,16365,16803,16151,16741,278.48,4628618.85
2017-04-05,BTCZAR,16260,16629,16050,16365,305.42,4995643.05
2017-04-04,BTCZAR,16651,17132,16011,16260,379.15,6325089.04
2017-04-03,BTCZAR,15555,16675,15555,16651,427.59,6914138.83
2017-04-02,BTCZAR,15304,15570,15304,15555,111.14,1720269.55
2017-04-01,BTCZAR,15399,15579,15247,15304,164.64,2543386.34
2017-03-31,BTCZAR,14776,15442,14776,15399,333.48,5044041.98
2017-03-30,BTCZAR,14500,14776,13901,14776,363.38,5210874.66
2017-03-29,BTCZAR,14196,14599,14021,14500,235.95,3397896.48
2017-03-28,BTCZAR,13997,15335,13850,14196,538.27,7849835.08
2017-03-27,BTCZAR,12893,13997,12533,13997,341.35,4577369.06
2017-03-26,BTCZAR,12490,13190,12222,12893,254.76,3257553.76
2017-03-25,BTCZAR,12292,12494,11480,12490,369.71,4412762.88
2017-03-24,BTCZAR,13322,13453,12285,12292,291.57,3775014.3
2017-03-23,BTCZAR,13299,13564,12350,13322,264.8,3507547.89
2017-03-22,BTCZAR,14660,14746,12403,13299,545.58,7302557.4
2017-03-21,BTCZAR,14295,14748,13977,14660,292.65,4234199.35
2017-03-20,BTCZAR,13952,14335,13818,14295,254.57,3595937.36
2017-03-19,BTCZAR,12251,14398,12251,13952,269.4,3699530.08
2017-03-18,BTCZAR,14761,15043,12251,12251,689.49,9528506.96
2017-03-17,BTCZAR,15958,16150,14552,14761,744.17,11467360.84
2017-03-16,BTCZAR,17200,17257,15500,15958,462.41,7645096.36
2017-03-15,BTCZAR,17275,17398,17004,17200,191.82,3309806.84
2017-03-14,BTCZAR,17000,17300,16990,17275,190.32,3267325.71
2017-03-13,BTCZAR,16932,17320,16911,17000,293.43,5021785.47
2017-03-12,BTCZAR,16401,17001,16401,16932,105.38,1765908.3
2017-03-11,BTCZAR,15277,16797,15277,16401,213.83,3484711.32
2017-03-10,BTCZAR,16557,17300,14600,15277,676.69,10909147.19
2017-03-09,BTCZAR,15650,16720,15454,16557,318.46,5201166.93
2017-03-08,BTCZAR,17050,17050,15001,15650,559.44,8968846.0
2017-03-07,BTCZAR,17594,17595,16406,17050,334.46,5752357.89
2017-03-06,BTCZAR,17532,17665,17401,17594,173.68,3048363.67
2017-03-05,BTCZAR,17331,17550,17249,17532,47.08,818282.83
2017-03-04,BTCZAR,17629,17874,17200,17331,235.76,4137184.81
2017-03-03,BTCZAR,17343,17748,17310,17629,386.03,6786664.8
2017-03-02,BTCZAR,16630,17500,16503,17343,328.72,5565094.94
2017-03-01,BTCZAR,16241,16636,16239,16630,461.32,7557194.55
2017-02-28,BTCZAR,16025,16243,16019,16241,173.04,2789738.86
2017-02-27,BTCZAR,15886,16114,15882,16025,139.76,2232401.94
2017-02-26,BTCZAR,15570,15900,15570,15886,92.01,1451480.08
2017-02-25,BTCZAR,16201,16230,15501,15570,135.12,2151289.23
2017-02-24,BTCZAR,15670,16557,15000,16201,452.89,7170267.44
2017-02-23,BTCZAR,15322,15688,15314,15670,259.47,4025974.14
2017-02-22,BTCZAR,15248,15397,15102,15322,146.08,2227458.28
2017-02-21,BTCZAR,14800,15249,14748,15248,242.57,3648915.31
2017-02-20,BTCZAR,14448,14900,14221,14800,170.38,2472946.98
2017-02-19,BTCZAR,14463,14495,14300,14448,73.33,1059427.14
2017-02-18,BTCZAR,14399,14500,14399,14463,80.19,1158337.56
2017-02-17,BTCZAR,14333,14400,14222,14399,105.0,1504129.5
2017-02-16,BTCZAR,14048,14388,14003,14333,192.5,2733785.03
2017-02-15,BTCZAR,14176,14240,14000,14048,166.58,2345444.87
2017-02-14,BTCZAR,14150,14430,14106,14176,176.6,2515496.19
2017-02-13,BTCZAR,14270,14289,14000,14150,219.86,3108168.13
2017-02-12,BTCZAR,14371,14372,14251,14270,51.08,730786.21
2017-02-11,BTCZAR,14254,14620,14253,14371,121.77,1757694.6
2017-02-10,BTCZAR,13999,14300,13577,14254,235.52,3275631.76
2017-02-09,BTCZAR,14834,15000,12997,13999,653.02,9194072.84
2017-02-08,BTCZAR,14946,14995,14700,14834,253.96,3771116.47
2017-02-07,BTCZAR,14552,14949,14541,14946,207.3,3058107.91
2017-02-06,BTCZAR,14452,14635,14450,14552,167.06,2427591.04
2017-02-05,BTCZAR,14738,14750,14452,14452,115.79,1690023.15
2017-02-04,BTCZAR,14429,14790,14424,14738,107.28,1563030.9
2017-02-03,BTCZAR,14403,14844,14350,14429,300.13,4368507.61
2017-02-02,BTCZAR,13925,14498,13925,14403,399.74,5677074.48
2017-02-01,BTCZAR,13599,13994,13597,13925,240.58,3326126.13
2017-01-31,BTCZAR,13133,13650,13097,13599,306.34,4097686.73
2017-01-30,BTCZAR,12966,13188,12924,13133,177.69,2312459.53
2017-01-29,BTCZAR,12958,12999,12923,12966,83.84,1087192.32
2017-01-28,BTCZAR,12979,12999,12900,12958,65.57,850463.86
2017-01-27,BTCZAR,12902,12998,12716,12979,254.78,3290998.87
2017-01-26,BTCZAR,12465,12902,12465,12902,171.83,2180862.76
2017-01-25,BTCZAR,12760,12808,12433,12465,229.21,2902008.52
2017-01-24,BTCZAR,12798,12850,12700,12760,242.8,3103850.89
2017-01-23,BTCZAR,12794,12850,12570,12798,148.72,1897506.05
2017-01-22,BTCZAR,12981,12995,12720,12794,99.93,1288837.74
2017-01-21,BTCZAR,12720,12991,12719,12981,92.9,1198995.48
2017-01-20,BTCZAR,12791,12793,12606,12720,115.65,1472951.16
2017-01-19,BTCZAR,12549,12800,12549,12791,122.53,1557554.46
2017-01-18,BTCZAR,12859,12986,12501,12549,208.09,2657819.23
2017-01-17,BTCZAR,12066,12998,12066,12859,270.33,3448710.58
2017-01-16,BTCZAR,11876,12300,11870,12066,113.79,1377401.81
2017-01-15,BTCZAR,11990,12070,11850,11876,96.02,1146320.04
2017-01-14,BTCZAR,11949,12149,11852,11990,100.66,1209042.74
2017-01-13,BTCZAR,11881,12497,11481,11949,336.92,3957255.58
2017-01-12,BTCZAR,11880,11999,11000,11881,469.37,5327801.0
2017-01-11,BTCZAR,13229,13433,11500,11880,534.28,6674053.47
2017-01-10,BTCZAR,13221,13449,13100,13229,205.39,2728776.18
2017-01-09,BTCZAR,13517,13521,13215,13221,144.05,1918254.12
2017-01-08,BTCZAR,13529,14401,13303,13517,153.42,2120139.75
2017-01-07,BTCZAR,13300,14601,11000,13529,714.12,9072913.97
2017-01-06,BTCZAR,14973,15230,13050,13300,560.55,7868309.56
2017-01-05,BTCZAR,16445,17500,13600,14973,630.29,10010931.86
2017-01-04,BTCZAR,15169,16446,15169,16445,434.95,6895253.01
2017-01-03,BTCZAR,15130,15277,14995,15169,181.86,2746111.07
2017-01-02,BTCZAR,14850,15325,14832,15130,205.77,3102727.14
2017-01-01,BTCZAR,14250,14850,14250,14850,119.0,1733931.74
2016-12-31,BTCZAR,14000,14250,13999,14250,80.33,1133991.81
2016-12-30,BTCZAR,14184,14184,13415,14000,221.27,3058236.08
2016-12-29,BTCZAR,13854,14400,13853,14184,289.07,4080747.71
2016-12-28,BTCZAR,13581,13987,13578,13854,192.49,2661831.52
2016-12-27,BTCZAR,13320,13650,13132,13581,162.13,2174067.28
2016-12-26,BTCZAR,13099,13350,13091,13320,115.28,1533348.5
2016-12-25,BTCZAR,13296,13296,12503,13099,130.53,1681762.55
2016-12-24,BTCZAR,13555,13699,13084,13296,136.88,1835651.23
2016-12-23,BTCZAR,12732,13700,12401,13555,435.63,5768379.65
