Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume REC,Volume BTC
2018-10-01,RECBTC,2.49e-06,2.49e-06,2.36e-06,2.36e-06,88.14,0.000208
2018-09-30,RECBTC,2.49e-06,2.49e-06,2.41e-06,2.49e-06,4435.17,0.01074
2018-09-29,RECBTC,2.5e-06,2.5e-06,2.49e-06,2.49e-06,993.5,0.00248
2018-09-28,RECBTC,2.55e-06,2.55e-06,2.5e-06,2.5e-06,380.92,0.0009662
2018-09-27,RECBTC,2.55e-06,2.55e-06,2.55e-06,2.55e-06,0.0,0.0
2018-09-26,RECBTC,2.79e-06,2.79e-06,2.55e-06,2.55e-06,950.29,0.00254
2018-09-25,RECBTC,2.91e-06,2.91e-06,2.79e-06,2.79e-06,40.0,0.0001116
2018-09-24,RECBTC,2.55e-06,2.92e-06,2.55e-06,2.91e-06,745.62,0.002159
2018-09-23,RECBTC,2.5e-06,2.99e-06,2.5e-06,2.55e-06,2127.08,0.005817
2018-09-22,RECBTC,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,0.0
2018-09-21,RECBTC,2.6e-06,2.6e-06,2.5e-06,2.5e-06,808.02,0.002026
2018-09-20,RECBTC,2.61e-06,2.61e-06,2.51e-06,2.6e-06,1352.29,0.003459
2018-09-19,RECBTC,2.53e-06,2.79e-06,2.53e-06,2.61e-06,226.87,0.0006104
2018-09-18,RECBTC,2.9e-06,2.9e-06,2.53e-06,2.53e-06,445.36,0.0012
2018-09-17,RECBTC,2.51e-06,2.9e-06,2.51e-06,2.9e-06,3019.79,0.008245
2018-09-16,RECBTC,2.56e-06,3.0e-06,2.51e-06,2.51e-06,6055.48,0.01647
2018-09-15,RECBTC,2.56e-06,2.56e-06,2.28e-06,2.56e-06,6281.89,0.01583
2018-09-14,RECBTC,2.55e-06,2.56e-06,2.26e-06,2.56e-06,1159.38,0.00265
2018-09-13,RECBTC,2.53e-06,2.55e-06,2.52e-06,2.55e-06,297.03,0.0007503
2018-09-12,RECBTC,2.56e-06,2.56e-06,2.23e-06,2.53e-06,95344.86,0.241
2018-09-11,RECBTC,3.0e-06,3.0e-06,2.09e-06,2.56e-06,6171.66,0.01516
2018-09-10,RECBTC,2.57e-06,3.0e-06,2.56e-06,3.0e-06,1381.14,0.003702
2018-09-09,RECBTC,2.57e-06,2.57e-06,2.57e-06,2.57e-06,0.0,0.0
2018-09-08,RECBTC,2.99e-06,2.99e-06,2.44e-06,2.57e-06,1628.29,0.004072
2018-09-07,RECBTC,2.52e-06,2.99e-06,2.52e-06,2.99e-06,4207.28,0.01221
2018-09-06,RECBTC,2.5e-06,2.97e-06,2.22e-06,2.52e-06,4722.65,0.01286
2018-09-05,RECBTC,2.51e-06,2.51e-06,2.5e-06,2.5e-06,1106.81,0.002774
2018-09-04,RECBTC,2.51e-06,2.51e-06,2.51e-06,2.51e-06,95.0,0.0002384
2018-09-03,RECBTC,2.67e-06,2.67e-06,2.51e-06,2.51e-06,1953.51,0.00493
2018-09-02,RECBTC,2.67e-06,2.71e-06,2.5e-06,2.67e-06,5384.08,0.01432
2018-09-01,RECBTC,2.79e-06,2.79e-06,2.67e-06,2.67e-06,3694.84,0.009931
2018-08-31,RECBTC,2.69e-06,2.92e-06,2.69e-06,2.79e-06,77.13,0.0002197
2018-08-30,RECBTC,2.69e-06,2.69e-06,2.69e-06,2.69e-06,0.0,0.0
2018-08-29,RECBTC,3.0e-06,3.0e-06,2.68e-06,2.69e-06,200.0,0.00055
2018-08-28,RECBTC,3.2e-06,3.2e-06,3.0e-06,3.0e-06,100.0,0.0003
2018-08-27,RECBTC,2.7e-06,3.2e-06,2.7e-06,3.2e-06,2887.21,0.008758
2018-08-26,RECBTC,3.0e-06,3.0e-06,2.7e-06,2.7e-06,252.0,0.0006809
2018-08-25,RECBTC,2.5e-06,3.0e-06,2.5e-06,3.0e-06,3280.7,0.008891
2018-08-24,RECBTC,2.53e-06,2.53e-06,2.5e-06,2.5e-06,932.71,0.002334
2018-08-23,RECBTC,2.94e-06,3.0e-06,2.51e-06,2.53e-06,2666.64,0.007504
2018-08-22,RECBTC,2.7e-06,2.94e-06,2.7e-06,2.94e-06,35.91,0.0001056
2018-08-21,RECBTC,2.7e-06,2.7e-06,2.7e-06,2.7e-06,0.0,0.0
2018-08-20,RECBTC,3.0e-06,3.05e-06,2.7e-06,2.7e-06,1272.43,0.003474
2018-08-19,RECBTC,3.17e-06,3.17e-06,3.0e-06,3.0e-06,371.16,0.001113
2018-08-18,RECBTC,3.07e-06,3.2e-06,3.0e-06,3.17e-06,72461.15,0.2297
2018-08-17,RECBTC,3.0e-06,3.07e-06,2.23e-06,3.07e-06,30292.31,0.09206
2018-08-16,RECBTC,2.73e-06,3.0e-06,2.73e-06,3.0e-06,348.49,0.001009
2018-08-15,RECBTC,2.8e-06,2.89e-06,2.73e-06,2.73e-06,126093.57,0.3644
2018-08-14,RECBTC,2.42e-06,2.8e-06,2.42e-06,2.8e-06,75600.63,0.2107
2018-08-13,RECBTC,2.02e-06,2.59e-06,2.02e-06,2.42e-06,277.42,0.0006838
2018-08-12,RECBTC,2.46e-06,2.46e-06,2.46e-06,2.46e-06,0.0,0.0
2018-08-11,RECBTC,2.46e-06,2.46e-06,2.46e-06,2.46e-06,0.0,0.0
2018-08-10,RECBTC,2.51e-06,2.77e-06,2.46e-06,2.46e-06,1782.24,0.004676
2018-08-09,RECBTC,2.7e-06,2.98e-06,2.51e-06,2.51e-06,9626.2,0.0284
2018-08-08,RECBTC,2.48e-06,3.0e-06,2.45e-06,2.7e-06,12844.32,0.03641
2018-08-07,RECBTC,2.56e-06,2.56e-06,2.48e-06,2.48e-06,21863.22,0.0557
2018-08-06,RECBTC,2.41e-06,2.56e-06,2.28e-06,2.56e-06,8505.08,0.01994
2018-08-05,RECBTC,2.26e-06,2.52e-06,2.26e-06,2.41e-06,219365.47,0.5474
2018-08-04,RECBTC,3.01e-06,3.14e-06,2.25e-06,2.26e-06,11400.26,0.0277
2018-08-03,RECBTC,2.27e-06,3.73e-06,2.27e-06,3.01e-06,3419864.35,9.93
2018-08-02,RECBTC,2.15e-06,2.6e-06,2.15e-06,2.27e-06,2821.72,0.006296
2018-08-01,RECBTC,2.06e-06,2.15e-06,2.06e-06,2.15e-06,2041.92,0.004311
2018-07-31,RECBTC,2.02e-06,2.51e-06,2.02e-06,2.06e-06,3652.35,0.008686
2018-07-30,RECBTC,3.0e-06,3.0e-06,2.02e-06,2.02e-06,2646.14,0.00664
2018-07-29,RECBTC,2.13e-06,3.0e-06,2.13e-06,3.0e-06,6073.74,0.01709
2018-07-28,RECBTC,2.51e-06,2.67e-06,2.03e-06,2.13e-06,5679.63,0.01341
2018-07-27,RECBTC,2.34e-06,2.89e-06,2.34e-06,2.51e-06,3313.06,0.008535
2018-07-26,RECBTC,2.31e-06,2.57e-06,2.31e-06,2.34e-06,1778.27,0.004265
2018-07-25,RECBTC,2.5e-06,2.8e-06,2.31e-06,2.31e-06,8507.88,0.02022
2018-07-24,RECBTC,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,0.0
2018-07-23,RECBTC,3.0e-06,3.0e-06,2.5e-06,2.5e-06,1286.64,0.003248
2018-07-22,RECBTC,2.31e-06,3.0e-06,2.31e-06,3.0e-06,1900.0,0.005541
2018-07-21,RECBTC,2.5e-06,2.5e-06,2.29e-06,2.31e-06,2411.47,0.005524
2018-07-20,RECBTC,2.22e-06,2.89e-06,2.22e-06,2.5e-06,1160.0,0.003115
2018-07-19,RECBTC,2.5e-06,2.51e-06,2.04e-06,2.22e-06,6386.91,0.0139
2018-07-18,RECBTC,2.73e-06,2.73e-06,2.5e-06,2.5e-06,647.21,0.001657
2018-07-17,RECBTC,2.75e-06,3.05e-06,2.73e-06,2.73e-06,864.82,0.002412
2018-07-16,RECBTC,2.77e-06,2.77e-06,2.75e-06,2.75e-06,3111.82,0.008571
2018-07-15,RECBTC,2.77e-06,2.77e-06,2.77e-06,2.77e-06,0.0,0.0
2018-07-14,RECBTC,2.69e-06,2.77e-06,2.69e-06,2.77e-06,200.25,0.0005547
2018-07-13,RECBTC,3.07e-06,3.07e-06,2.69e-06,2.69e-06,334.35,0.00092
2018-07-12,RECBTC,3.07e-06,3.07e-06,3.07e-06,3.07e-06,0.0,0.0
2018-07-11,RECBTC,2.68e-06,3.07e-06,2.68e-06,3.07e-06,4629.61,0.01413
2018-07-10,RECBTC,2.98e-06,3.0e-06,2.68e-06,2.68e-06,3335.34,0.009579
2018-07-09,RECBTC,2.73e-06,2.98e-06,2.73e-06,2.98e-06,235.1,0.0007006
2018-07-08,RECBTC,3.0e-06,3.0e-06,2.73e-06,2.73e-06,76.37,0.0002085
2018-07-07,RECBTC,2.72e-06,3.0e-06,2.62e-06,3.0e-06,1724.78,0.004813
2018-07-06,RECBTC,2.95e-06,2.95e-06,2.61e-06,2.72e-06,3062.54,0.008279
2018-07-05,RECBTC,2.69e-06,2.95e-06,2.69e-06,2.95e-06,1460.82,0.004062
2018-07-04,RECBTC,2.92e-06,2.93e-06,2.56e-06,2.69e-06,879.98,0.002424
2018-07-03,RECBTC,2.92e-06,2.92e-06,2.5e-06,2.92e-06,6839.65,0.0195
2018-07-02,RECBTC,2.91e-06,3.19e-06,2.91e-06,2.92e-06,5881.61,0.01735
2018-07-01,RECBTC,2.83e-06,2.98e-06,2.83e-06,2.91e-06,3609.32,0.01053
2018-06-30,RECBTC,3.23e-06,3.23e-06,2.83e-06,2.83e-06,1973.04,0.005901
2018-06-29,RECBTC,3.31e-06,3.31e-06,3.23e-06,3.23e-06,514.75,0.001687
2018-06-28,RECBTC,3.3e-06,3.31e-06,3.3e-06,3.31e-06,151.75,0.0005023
2018-06-27,RECBTC,3.59e-06,3.59e-06,3.3e-06,3.3e-06,238.23,0.0007881
2018-06-26,RECBTC,3.28e-06,3.59e-06,3.2e-06,3.59e-06,8234.05,0.02686
2018-06-25,RECBTC,3.21e-06,3.28e-06,3.21e-06,3.28e-06,110.12,0.0003612
2018-06-24,RECBTC,3.5e-06,3.61e-06,3.2e-06,3.21e-06,1182.6,0.004106
2018-06-23,RECBTC,3.67e-06,3.67e-06,3.5e-06,3.5e-06,1108.49,0.003921
2018-06-22,RECBTC,3.61e-06,3.73e-06,3.54e-06,3.67e-06,4467.08,0.01616
2018-06-21,RECBTC,3.76e-06,4.18e-06,3.61e-06,3.61e-06,524.57,0.001981
2018-06-20,RECBTC,3.52e-06,4.3e-06,3.52e-06,3.76e-06,1791.94,0.006859
2018-06-19,RECBTC,3.52e-06,3.96e-06,3.52e-06,3.52e-06,302.82,0.001114
2018-06-18,RECBTC,3.52e-06,3.61e-06,3.52e-06,3.52e-06,430.42,0.001531
2018-06-17,RECBTC,4.43e-06,4.43e-06,3.52e-06,3.52e-06,3422.31,0.01322
2018-06-16,RECBTC,3.66e-06,4.43e-06,3.66e-06,4.43e-06,3139.87,0.01248
2018-06-15,RECBTC,3.8e-06,3.8e-06,3.5e-06,3.66e-06,1681.84,0.006057
2018-06-14,RECBTC,3.77e-06,3.99e-06,3.77e-06,3.8e-06,1539.69,0.006043
2018-06-13,RECBTC,3.63e-06,3.99e-06,3.62e-06,3.77e-06,2088.53,0.007637
2018-06-12,RECBTC,4.39e-06,4.39e-06,3.62e-06,3.63e-06,1667.98,0.006262
2018-06-11,RECBTC,3.75e-06,4.39e-06,3.6e-06,4.39e-06,3704.05,0.01525
2018-06-10,RECBTC,3.73e-06,3.75e-06,3.58e-06,3.75e-06,818.61,0.002976
2018-06-09,RECBTC,3.63e-06,3.73e-06,3.63e-06,3.73e-06,152.75,0.0005632
2018-06-08,RECBTC,3.75e-06,3.75e-06,3.63e-06,3.63e-06,571.08,0.002125
2018-06-07,RECBTC,3.88e-06,3.92e-06,3.6e-06,3.75e-06,1579.7,0.006028
2018-06-06,RECBTC,3.9e-06,3.9e-06,3.8e-06,3.88e-06,564.4,0.002147
2018-06-05,RECBTC,3.71e-06,4.0e-06,3.58e-06,3.9e-06,3269.64,0.0122
2018-06-04,RECBTC,3.61e-06,3.74e-06,3.4e-06,3.71e-06,9085.6,0.03285
2018-06-03,RECBTC,3.87e-06,4.5e-06,3.6e-06,3.61e-06,7330.91,0.02952
2018-06-02,RECBTC,3.62e-06,4.5e-06,3.62e-06,3.87e-06,2863.85,0.0118
2018-06-01,RECBTC,3.51e-06,4.18e-06,3.51e-06,3.62e-06,5069.81,0.01964
2018-05-31,RECBTC,3.91e-06,3.94e-06,3.5e-06,3.51e-06,4420.33,0.01627
2018-05-30,RECBTC,3.79e-06,4.0e-06,3.47e-06,3.91e-06,4765.77,0.01803
2018-05-29,RECBTC,4.17e-06,4.17e-06,2.81e-06,3.79e-06,16543.94,0.05145
2018-05-28,RECBTC,4.73e-06,4.74e-06,4.12e-06,4.17e-06,3296.24,0.01396
2018-05-27,RECBTC,5.49e-06,6.8e-06,3.61e-06,4.73e-06,12697.09,0.06622
2018-05-26,RECBTC,3.66e-06,5.57e-06,3.56e-06,5.49e-06,15041.99,0.07119
2018-05-25,RECBTC,3.34e-06,3.75e-06,3.33e-06,3.66e-06,7446.44,0.0263
2018-05-24,RECBTC,3.32e-06,3.47e-06,3.31e-06,3.34e-06,1281.12,0.004307
2018-05-23,RECBTC,3.31e-06,3.47e-06,3.08e-06,3.32e-06,8781.47,0.02821
2018-05-22,RECBTC,3.42e-06,4.0e-06,2.98e-06,3.31e-06,3996.36,0.01284
2018-05-21,RECBTC,4.45e-06,5.0e-06,2.81e-06,3.42e-06,14671.01,0.05826
2018-05-20,RECBTC,4.46e-06,4.84e-06,4.28e-06,4.45e-06,3848.41,0.01791
2018-05-19,RECBTC,4.95e-06,4.95e-06,4.38e-06,4.46e-06,1398.54,0.00647
2018-05-18,RECBTC,4.01e-06,5.14e-06,3.94e-06,4.95e-06,4131.69,0.01932
2018-05-17,RECBTC,4.7e-06,5.72e-06,3.5e-06,4.01e-06,21662.3,0.09012
2018-05-16,RECBTC,4.57e-06,5.04e-06,3.42e-06,4.7e-06,7925.55,0.03442
2018-05-15,RECBTC,6.13e-06,6.13e-06,2.51e-06,4.57e-06,18452.42,0.08164
2018-05-14,RECBTC,6.14e-06,6.45e-06,6.13e-06,6.13e-06,935.09,0.00585
2018-05-13,RECBTC,5.9e-06,6.14e-06,5.9e-06,6.14e-06,1761.82,0.01048
2018-05-12,RECBTC,5.92e-06,6.2e-06,5.82e-06,5.9e-06,2858.74,0.01715
2018-05-11,RECBTC,6.03e-06,6.49e-06,5.81e-06,5.92e-06,3558.55,0.02153
2018-05-10,RECBTC,5.8e-06,6.49e-06,5.8e-06,6.03e-06,3056.25,0.0185
2018-05-09,RECBTC,6.91e-06,6.91e-06,5.8e-06,5.8e-06,3893.52,0.02348
2018-05-08,RECBTC,6.06e-06,6.99e-06,5.79e-06,6.91e-06,4072.66,0.02679
2018-05-07,RECBTC,6.24e-06,7.34e-06,5.83e-06,6.06e-06,19665.59,0.1311
2018-05-06,RECBTC,6.31e-06,7.03e-06,6.11e-06,6.24e-06,3193.71,0.02093
2018-05-05,RECBTC,6.85e-06,7.0e-06,6.13e-06,6.31e-06,5567.97,0.03681
2018-05-04,RECBTC,7.09e-06,7.48e-06,6.85e-06,6.85e-06,7684.69,0.05447
2018-05-03,RECBTC,8.11e-06,8.54e-06,7.0e-06,7.09e-06,17832.62,0.133
2018-05-02,RECBTC,7.66e-06,9.0e-06,7.19e-06,8.11e-06,10866.04,0.0866
2018-05-01,RECBTC,8.3e-06,8.58e-06,7.66e-06,7.66e-06,2551.74,0.02078
2018-04-30,RECBTC,8.99e-06,9.0e-06,8.2e-06,8.3e-06,4635.82,0.03963
2018-04-29,RECBTC,8.01e-06,9.5e-06,8.01e-06,8.99e-06,8852.67,0.0783
2018-04-28,RECBTC,7.41e-06,9.42e-06,7.41e-06,8.01e-06,12778.22,0.1059
2018-04-27,RECBTC,8.56e-06,9.12e-06,7.4e-06,7.41e-06,10774.6,0.08708
2018-04-26,RECBTC,1.034e-05,1.043e-05,7.81e-06,8.56e-06,21908.09,0.1976
2018-04-25,RECBTC,1.002e-05,1.041e-05,9.33e-06,1.034e-05,5649.92,0.05636
2018-04-24,RECBTC,9.79e-06,1.012e-05,9.61e-06,1.002e-05,9161.55,0.09033
2018-04-23,RECBTC,9.26e-06,1.06e-05,9.23e-06,9.79e-06,4672.78,0.04453
2018-04-22,RECBTC,1.106e-05,1.184e-05,9.2e-06,9.26e-06,21461.44,0.2228
2018-04-21,RECBTC,1.297e-05,1.346e-05,1.105e-05,1.106e-05,10477.15,0.1308
2018-04-20,RECBTC,1.349e-05,1.85e-05,1.151e-05,1.297e-05,34146.88,0.4775
2018-04-19,RECBTC,1.532e-05,1.705e-05,1.0e-05,1.349e-05,20256.06,0.2672
2018-04-18,RECBTC,1.511e-05,1.707e-05,1.511e-05,1.532e-05,2661.6,0.04261
2018-04-17,RECBTC,1.481e-05,1.6e-05,1.401e-05,1.511e-05,12951.95,0.1954
2018-04-16,RECBTC,1.8e-05,1.898e-05,1.481e-05,1.481e-05,19943.24,0.35
2018-04-15,RECBTC,1.866e-05,2.049e-05,1.8e-05,1.8e-05,8643.73,0.1618
2018-04-14,RECBTC,2.021e-05,2.11e-05,1.858e-05,1.866e-05,8031.13,0.161
2018-04-13,RECBTC,2.08e-05,2.149e-05,1.917e-05,2.021e-05,8010.88,0.164
2018-04-12,RECBTC,2.127e-05,2.259e-05,2.048e-05,2.08e-05,11812.11,0.2511
2018-04-11,RECBTC,2.105e-05,2.3e-05,1.994e-05,2.127e-05,13434.08,0.2844
2018-04-10,RECBTC,2.122e-05,2.244e-05,1.955e-05,2.105e-05,7040.13,0.146
2018-04-09,RECBTC,2.275e-05,2.5e-05,1.8e-05,2.122e-05,11430.16,0.2535
2018-04-08,RECBTC,2.339e-05,2.525e-05,2.19e-05,2.275e-05,7274.78,0.1732
2018-04-07,RECBTC,2.444e-05,2.486e-05,2.222e-05,2.339e-05,10681.0,0.245
2018-04-06,RECBTC,2.204e-05,2.734e-05,2.19e-05,2.444e-05,13265.63,0.3179
2018-04-05,RECBTC,2.407e-05,2.532e-05,2.196e-05,2.204e-05,12737.87,0.292
2018-04-04,RECBTC,2.698e-05,2.701e-05,2.389e-05,2.407e-05,5973.64,0.1482
2018-04-03,RECBTC,2.696e-05,2.744e-05,2.2e-05,2.698e-05,14579.02,0.3514
2018-04-02,RECBTC,2.806e-05,2.808e-05,2.5e-05,2.696e-05,10378.22,0.2678
2018-04-01,RECBTC,2.76e-05,2.837e-05,2.675e-05,2.806e-05,14432.48,0.3931
2018-03-31,RECBTC,2.675e-05,2.92e-05,2.675e-05,2.76e-05,5314.57,0.1453
2018-03-30,RECBTC,2.849e-05,2.868e-05,2.587e-05,2.675e-05,9772.24,0.2687
2018-03-29,RECBTC,3.0e-05,3.36e-05,2.5e-05,2.849e-05,25574.05,0.7312
2018-03-28,RECBTC,3.857e-05,3.999e-05,2.968e-05,3.0e-05,20954.97,0.7047
2018-03-27,RECBTC,3.987e-05,4.13e-05,3.802e-05,3.857e-05,10465.08,0.4095
2018-03-26,RECBTC,4.419e-05,4.648e-05,3.987e-05,3.987e-05,32364.68,1.38
2018-03-25,RECBTC,4.108e-05,4.852e-05,3.592e-05,4.419e-05,21298.37,0.9231
2018-03-24,RECBTC,3.899e-05,4.521e-05,3.57e-05,4.108e-05,21489.33,0.8433
2018-03-23,RECBTC,3.162e-05,5.13e-05,3.162e-05,3.899e-05,33674.13,1.37
2018-03-22,RECBTC,2.813e-05,3.595e-05,2.813e-05,3.162e-05,26764.98,0.8668
2018-03-21,RECBTC,2.56e-05,2.999e-05,2.553e-05,2.813e-05,30374.76,0.8545
2018-03-20,RECBTC,2.595e-05,2.999e-05,2.37e-05,2.56e-05,19833.75,0.5196
2018-03-19,RECBTC,2.383e-05,2.851e-05,2.361e-05,2.595e-05,26174.5,0.7014
2018-03-18,RECBTC,3.159e-05,3.193e-05,2.201e-05,2.383e-05,44754.47,1.15
2018-03-17,RECBTC,3.367e-05,3.689e-05,3.1e-05,3.159e-05,35620.39,1.15
2018-03-16,RECBTC,5.0e-05,5.1e-05,3.331e-05,3.367e-05,77166.95,2.93
2018-03-15,RECBTC,2.201e-05,0.000112,1.59e-05,5.0e-05,411333.69,18.35
2018-03-14,RECBTC,2.264e-05,2.309e-05,2.161e-05,2.201e-05,1343.08,0.02953
2018-03-13,RECBTC,2.162e-05,2.463e-05,2.161e-05,2.264e-05,5097.04,0.1127
2018-03-12,RECBTC,2.194e-05,2.341e-05,2.161e-05,2.162e-05,6397.82,0.1389
2018-03-11,RECBTC,2.286e-05,2.781e-05,2.161e-05,2.194e-05,5598.19,0.1285
2018-03-10,RECBTC,2.222e-05,2.371e-05,2.161e-05,2.286e-05,3075.19,0.0671
2018-03-09,RECBTC,2.305e-05,2.372e-05,2.062e-05,2.222e-05,3669.99,0.07943
2018-03-08,RECBTC,1.979e-05,2.392e-05,1.978e-05,2.305e-05,2807.32,0.06139
2018-03-07,RECBTC,2.29e-05,2.29e-05,1.979e-05,1.979e-05,5216.02,0.1097
2018-03-06,RECBTC,2.358e-05,2.45e-05,1.994e-05,2.29e-05,4150.86,0.08865
2018-03-05,RECBTC,2.568e-05,2.942e-05,2.165e-05,2.358e-05,3934.97,0.1001
2018-03-04,RECBTC,2.599e-05,5.0e-05,1.856e-05,2.568e-05,16115.82,0.5093
2018-03-03,RECBTC,2.864e-05,2.864e-05,2.599e-05,2.599e-05,3318.63,0.08653
2018-03-02,RECBTC,2.654e-05,3.519e-05,2.601e-05,2.864e-05,10097.32,0.281
2018-03-01,RECBTC,2.92e-05,3.029e-05,2.601e-05,2.654e-05,5685.99,0.1604
2018-02-28,RECBTC,2.95e-05,3.332e-05,2.92e-05,2.92e-05,2876.25,0.08574
2018-02-27,RECBTC,3.664e-05,3.896e-05,2.95e-05,2.95e-05,13337.49,0.4389
2018-02-26,RECBTC,3.676e-05,4.5e-05,3.321e-05,3.664e-05,11465.8,0.4192
2018-02-25,RECBTC,5.164e-05,5.198e-05,3.301e-05,3.676e-05,11770.92,0.4905
2018-02-24,RECBTC,5.72e-05,6.093e-05,4.7e-05,5.164e-05,6117.25,0.3256
2018-02-23,RECBTC,6.051e-05,6.887e-05,5.344e-05,5.72e-05,6854.6,0.418
2018-02-22,RECBTC,7.134e-05,8.006e-05,3.916e-05,6.051e-05,27866.12,1.75
2018-02-21,RECBTC,6.019e-05,9.599e-05,5.03e-05,7.134e-05,52553.89,4.05
2018-02-20,RECBTC,1.743e-05,9.49e-05,1.743e-05,6.019e-05,73213.38,4.7
2018-02-19,RECBTC,2.43e-05,2.43e-05,1.696e-05,1.743e-05,5763.03,0.1079
2018-02-18,RECBTC,2.85e-05,2.85e-05,2.0e-05,2.43e-05,6283.57,0.1536
2018-02-17,RECBTC,2.9e-05,2.962e-05,2.55e-05,2.85e-05,3399.83,0.09382
2018-02-16,RECBTC,3.154e-05,3.154e-05,2.9e-05,2.9e-05,2003.27,0.05868
2018-02-15,RECBTC,3.334e-05,3.424e-05,2.9e-05,3.154e-05,19229.86,0.631
2018-02-14,RECBTC,3.673e-05,3.95e-05,3.225e-05,3.334e-05,12809.8,0.4426
2018-02-13,RECBTC,3.66e-05,4.3e-05,3.5e-05,3.673e-05,29948.01,1.14
2018-02-12,RECBTC,4.0e-05,4.999e-05,3.5e-05,3.66e-05,34326.66,1.33
2018-02-11,RECBTC,4.0e-05,4.2e-05,3.765e-05,4.0e-05,8016.49,0.3203
2018-02-10,RECBTC,3.588e-05,4.195e-05,3.588e-05,4.0e-05,6061.7,0.2325
2018-02-09,RECBTC,4.099e-05,4.345e-05,3.3e-05,3.588e-05,14003.61,0.511
2018-02-08,RECBTC,4.61e-05,5.0e-05,4.0e-05,4.099e-05,8636.69,0.3655
2018-02-07,RECBTC,6.0e-05,6.49e-05,4.005e-05,4.61e-05,11920.38,0.672
2018-02-06,RECBTC,6.015e-05,6.585e-05,5.08e-05,6.0e-05,4504.85,0.2596
2018-02-05,RECBTC,7.3e-05,7.324e-05,6.0e-05,6.015e-05,6232.94,0.4203
2018-02-04,RECBTC,8.017e-05,8.174e-05,7.0e-05,7.3e-05,13918.7,1.05
2018-02-03,RECBTC,9.65e-05,0.0001084,7.705e-05,8.017e-05,18931.33,1.81
2018-02-02,RECBTC,0.0001259,0.0001259,9.322e-05,9.65e-05,11779.81,1.18
2018-02-01,RECBTC,0.0001212,0.0001284,0.000115,0.0001259,7706.63,0.913
2018-01-31,RECBTC,0.0001362,0.0001479,0.0001,0.0001212,16602.05,2.07
2018-01-30,RECBTC,0.0001715,0.0001908,0.0001359,0.0001362,4976.24,0.8014
2018-01-29,RECBTC,0.0001842,0.000207,0.000142,0.0001715,8638.45,1.55
2018-01-28,RECBTC,0.000187,0.0002795,0.00015,0.0001842,15772.15,3.3
2018-01-27,RECBTC,0.0001699,0.0002806,0.0001411,0.000187,22135.79,4.87
2018-01-26,RECBTC,0.00013,0.000175,0.0001158,0.0001699,3725.27,0.5241
2018-01-25,RECBTC,0.0001287,0.0001303,0.0001159,0.00013,1446.43,0.1816
2018-01-24,RECBTC,0.0001246,0.0001331,0.0001243,0.0001287,965.5,0.1247
2018-01-23,RECBTC,0.0001254,0.0001372,0.0001243,0.0001246,2165.03,0.2756
2018-01-22,RECBTC,0.0001314,0.0001314,0.0001314,0.0001314,0.0,0.0
2018-01-21,RECBTC,0.0001383,0.0001416,0.0001314,0.0001314,603.21,0.08309
2018-01-20,RECBTC,0.000137,0.0001432,0.000137,0.0001383,2757.03,0.385
2018-01-19,RECBTC,0.0001444,0.0001557,0.0001366,0.000137,2133.85,0.3039
2018-01-18,RECBTC,0.0001464,0.00016,0.0001357,0.0001559,14023.76,2.05
2018-01-17,RECBTC,0.000164,0.000164,0.00013,0.0001464,11764.76,1.67
2018-01-16,RECBTC,0.0001876,0.0001897,0.000164,0.000164,5386.11,0.9491
2018-01-15,RECBTC,0.000175,0.0002339,0.0001679,0.0001876,36953.95,6.98
2018-01-14,RECBTC,0.0001745,0.00018,0.000157,0.000175,5329.42,0.918
2018-01-13,RECBTC,0.00018,0.0001805,0.0001723,0.0001745,10318.78,1.83
2018-01-12,RECBTC,0.000156,0.0001699,0.0001504,0.000169,2422.75,0.3794
2018-01-11,RECBTC,0.0001411,0.0001845,0.0001411,0.000156,12217.58,1.96
2018-01-10,RECBTC,0.0001419,0.0001855,0.0001374,0.0001411,17796.59,2.77
2018-01-09,RECBTC,0.0001407,0.0001485,0.0001366,0.0001419,6817.28,0.96
2018-01-08,RECBTC,0.0001666,0.0001666,0.0001352,0.0001407,11803.47,1.75
2018-01-07,RECBTC,0.0001802,0.0001858,0.00014,0.0001666,27273.39,4.51
2018-01-06,RECBTC,0.0001308,0.000216,0.0001298,0.0001802,35223.09,5.92
2018-01-05,RECBTC,0.0001055,0.0002382,7.5e-05,0.0001308,66679.6,9.52
2018-01-04,RECBTC,0.0001359,0.00014,0.0001025,0.0001055,27719.94,3.26
2018-01-03,RECBTC,0.0002065,0.0002148,0.000125,0.0001359,23008.21,3.74
2018-01-02,RECBTC,0.000302,0.0003024,0.0002,0.0002065,22310.69,5.4
2018-01-01,RECBTC,0.00032,0.000337,0.000302,0.000302,8287.84,2.59
2017-12-31,RECBTC,0.0003191,0.0004,0.000302,0.00032,11536.16,3.97
2017-12-30,RECBTC,0.0003396,0.0003449,0.000319,0.0003191,7370.7,2.43
2017-12-29,RECBTC,0.0003208,0.00036,0.00032,0.0003396,10658.68,3.56
2017-12-28,RECBTC,0.0003497,0.00038,0.0003138,0.0003208,17381.99,5.81
2017-12-27,RECBTC,0.000452,0.0004911,0.0003136,0.0003497,20170.02,7.55
