Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume PLN
2018-06-14,LTCPLN,339.5,378.52,333.26,370.33,251.1,89052.27
2018-06-13,LTCPLN,378.31,378.31,330.13,339.5,375.99,130050.64
2018-06-12,LTCPLN,399.9,404,355.82,378.31,401.07,151161.87
2018-06-11,LTCPLN,388.43,417.57,381,399.9,239.62,94893.88
2018-06-10,LTCPLN,434,440,381,388.43,547.29,225254.27
2018-06-09,LTCPLN,441.99,442,434,434,6.94,3029.02
2018-06-08,LTCPLN,440.03,447,433,441.99,54.93,24027.45
2018-06-07,LTCPLN,446.77,450,438.07,440.03,119.05,52749.82
2018-06-06,LTCPLN,447.48,449.99,433,446.77,103.75,46045.28
2018-06-05,LTCPLN,441.98,450,430.43,447.48,140.24,61552.05
2018-06-04,LTCPLN,465.63,468.93,435.4,441.98,144.1,64235.65
2018-06-03,LTCPLN,453.88,474,451.48,465.63,129.05,59078.16
2018-06-02,LTCPLN,444.8,453.88,441.01,453.88,69.13,31031.95
2018-06-01,LTCPLN,440.24,445.99,431.66,444.8,121.8,53367.01
2018-05-31,LTCPLN,433.29,446.95,430,440.24,81.81,35826.46
2018-05-30,LTCPLN,450,454.3,426.02,433.29,170.33,75660.06
2018-05-29,LTCPLN,414.9,460.5,408.13,450,212.22,91600.57
2018-05-28,LTCPLN,433.01,443.92,406.73,414.9,253.39,106982.04
2018-05-27,LTCPLN,443.2,449.99,430,433.01,122.15,53040.25
2018-05-26,LTCPLN,454.99,455,436.3,443.2,35.05,15661.79
2018-05-25,LTCPLN,456.47,463,435.1,454.99,113.35,51054.11
2018-05-24,LTCPLN,450,458.9,430,456.47,244.21,107922.72
2018-05-23,LTCPLN,470,488.99,440,450,236.72,108368.77
2018-05-22,LTCPLN,486.67,499.64,470,470,92.3,44745.25
2018-05-21,LTCPLN,513.46,513.46,486.53,486.67,165.72,82756.04
2018-05-20,LTCPLN,494,513.5,493.5,513.46,31.8,16054.52
2018-05-19,LTCPLN,501,515.98,491.1,494,32.56,16360.71
2018-05-18,LTCPLN,488.4,507,482,501,93.95,46024.63
2018-05-17,LTCPLN,501.43,529.99,487.01,488.4,138.14,69249.0
2018-05-16,LTCPLN,508,509.99,490,501.43,103.15,51780.04
2018-05-15,LTCPLN,520.4,530,505.07,508,50.12,25916.23
2018-05-14,LTCPLN,517.03,542,479.5,520.4,323.47,165389.73
2018-05-13,LTCPLN,509,531.1,490.17,517.03,110.82,56393.07
2018-05-12,LTCPLN,492.48,517.12,468.06,509,153.43,75870.9
2018-05-11,LTCPLN,531.1,531.1,456,492.48,328.75,164587.47
2018-05-10,LTCPLN,569,579.83,531.1,531.1,199.85,111051.54
2018-05-09,LTCPLN,566.7,583,549.1,569,216.79,123220.67
2018-05-08,LTCPLN,592.97,598.97,561,566.7,98.04,56879.65
2018-05-07,LTCPLN,607.21,616,560,592.97,308.19,179210.23
2018-05-06,LTCPLN,615,648.99,534,607.21,337.43,200998.26
2018-05-05,LTCPLN,592,634.1,572,615,354.6,217471.89
2018-05-04,LTCPLN,561.02,595.34,551.01,592,239.68,137062.73
2018-05-03,LTCPLN,527.5,576.7,527,561.02,314.18,174289.5
2018-05-02,LTCPLN,517,535,517,527.5,188.94,99447.66
2018-05-01,LTCPLN,518,522.99,504.01,517,209.77,107468.51
2018-04-30,LTCPLN,523,531,511.01,518,135.28,69845.73
2018-04-29,LTCPLN,523,536.73,516,523,72.73,38271.0
2018-04-28,LTCPLN,508.03,530,508.03,523,74.94,39215.52
2018-04-27,LTCPLN,535,535.17,508.03,508.03,229.48,119981.6
2018-04-26,LTCPLN,505,540.99,495.5,535,223.26,113612.25
2018-04-25,LTCPLN,567.8,568,491,505,753.32,395214.64
2018-04-24,LTCPLN,519,568.99,511,567.8,785.58,432257.71
2018-04-23,LTCPLN,495,522,495,519,259.14,133052.31
2018-04-22,LTCPLN,497.3,514,492.23,495,170.92,86017.8
2018-04-21,LTCPLN,520,533,430,497.3,416.94,203302.05
2018-04-20,LTCPLN,494.99,520,491.91,520,366.43,185777.63
2018-04-19,LTCPLN,466.9,494.99,459.32,494.99,254.59,121689.27
2018-04-18,LTCPLN,453.99,466.9,446.03,466.9,192.18,88097.73
2018-04-17,LTCPLN,433,464.32,428.28,453.99,296.52,131794.74
2018-04-16,LTCPLN,442.02,446,416.6,433,239.21,102493.26
2018-04-15,LTCPLN,430.4,455,427.2,442.02,126.0,54888.14
2018-04-14,LTCPLN,440,440,425,430.4,60.24,25996.5
2018-04-13,LTCPLN,433,467,410,440,249.23,110074.48
2018-04-12,LTCPLN,399,444,390,433,325.56,134010.06
2018-04-11,LTCPLN,394.98,409,387.5,399,62.81,24707.25
2018-04-10,LTCPLN,395,395,371,394.98,83.5,32155.55
2018-04-09,LTCPLN,395.33,411.9,380.58,395,266.2,105587.25
2018-04-08,LTCPLN,402,407,370,395.33,69.05,27258.5
2018-04-07,LTCPLN,389.93,417.98,389.93,402,169.54,67310.98
2018-04-06,LTCPLN,415.2,415.2,366,389.93,239.16,93546.83
2018-04-05,LTCPLN,399,419,396.57,415.2,184.62,75172.52
2018-04-04,LTCPLN,455.01,456.95,392,399,308.31,129108.65
2018-04-03,LTCPLN,400,492,400,455.01,654.24,293782.37
2018-04-02,LTCPLN,396,419.1,396,400,144.52,58469.14
2018-04-01,LTCPLN,406,410,375.51,396,230.62,89876.63
2018-03-31,LTCPLN,407,420,386.02,406,232.41,95156.23
2018-03-30,LTCPLN,400.89,428.55,370,407,440.21,178015.28
2018-03-29,LTCPLN,446,454.99,380,400.89,637.65,260704.11
2018-03-28,LTCPLN,469,474,441,446,278.79,127637.5
2018-03-27,LTCPLN,514.1,517.9,467.01,469,413.77,201506.7
2018-03-26,LTCPLN,550,557,480.1,514.1,377.35,193107.54
2018-03-25,LTCPLN,545,561.5,542.02,550,87.48,48367.27
2018-03-24,LTCPLN,565,588,522,545,298.54,168184.04
2018-03-23,LTCPLN,561,568.94,540.01,565,102.99,56954.3
2018-03-22,LTCPLN,570.12,582,540,561,199.22,112597.69
2018-03-21,LTCPLN,587.88,614.5,570.01,570.12,320.78,189751.74
2018-03-20,LTCPLN,550.9,596,537,587.88,229.68,130115.99
2018-03-19,LTCPLN,518.22,565,518.22,550.9,304.3,164673.29
2018-03-18,LTCPLN,531,538.99,438.33,518.22,504.86,247438.58
2018-03-17,LTCPLN,575,575,516,531,317.15,173308.1
2018-03-16,LTCPLN,568.99,589.99,541,575,193.65,110119.79
2018-03-15,LTCPLN,548,576,520,568.99,555.94,303990.76
2018-03-14,LTCPLN,596,607.88,533.33,548,554.17,313114.14
2018-03-13,LTCPLN,619,627,590,596,163.02,98099.98
2018-03-12,LTCPLN,657,664.5,598,619,261.34,163449.11
2018-03-11,LTCPLN,609.16,660,591.01,657,290.48,184890.46
2018-03-10,LTCPLN,634,659,600,609.16,384.55,244641.1
2018-03-09,LTCPLN,603.33,634,551.1,634,725.08,425824.65
2018-03-08,LTCPLN,644.9,645,590.2,603.33,353.86,218382.71
2018-03-07,LTCPLN,661,673.99,590,644.9,720.02,457108.53
2018-03-06,LTCPLN,718.02,724.7,643.71,661,554.28,377185.89
2018-03-05,LTCPLN,710.07,730,710.07,718.02,244.14,175731.88
2018-03-04,LTCPLN,711,720,706.1,710.07,118.57,84371.28
2018-03-03,LTCPLN,708.03,733,705.1,711,167.86,120996.97
2018-03-02,LTCPLN,725,725,700,708.03,172.9,122619.72
2018-03-01,LTCPLN,702.3,729.8,696.54,725,150.19,107674.45
2018-02-28,LTCPLN,740,748,700,702.3,200.75,144452.82
2018-02-27,LTCPLN,742,755,727.54,740,256.94,190431.95
2018-02-26,LTCPLN,735.9,795.14,712.01,742,527.06,396828.79
2018-02-25,LTCPLN,700.13,751,680.01,735.9,405.48,290703.11
2018-02-24,LTCPLN,707,739.99,666,700.13,189.59,132840.4
2018-02-23,LTCPLN,659.01,750,639.2,707,613.19,429624.37
2018-02-22,LTCPLN,715,750,621.67,659.01,961.54,642625.81
2018-02-21,LTCPLN,776,822,671.02,715,1061.65,773357.18
2018-02-20,LTCPLN,740,840,740,776,1353.35,1091992.53
2018-02-19,LTCPLN,733.49,758.99,733.49,740,289.28,216211.87
2018-02-18,LTCPLN,770,770,716,733.49,492.27,366462.37
2018-02-17,LTCPLN,766.01,789,744.01,770,385.47,297178.73
2018-02-16,LTCPLN,750,790,704.01,766.01,853.86,642747.46
2018-02-15,LTCPLN,704.01,807.33,690,750,1778.75,1334503.17
2018-02-14,LTCPLN,528.01,724.9,528.01,704.01,2219.91,1480713.1
2018-02-13,LTCPLN,550.8,555,519.1,528.01,508.33,272174.33
2018-02-12,LTCPLN,507.15,562,507.1,550.8,622.79,337309.02
2018-02-11,LTCPLN,529.99,535,481.25,507.15,468.79,236628.42
2018-02-10,LTCPLN,555.9,590,510,529.99,864.68,477890.92
2018-02-09,LTCPLN,507.9,560,486.12,555.9,876.55,461531.1
2018-02-08,LTCPLN,480.83,519.74,470,507.9,562.11,281790.61
2018-02-07,LTCPLN,469.9,530,445.48,480.83,1426.04,712051.06
2018-02-06,LTCPLN,415,485,350,469.9,1858.87,758182.0
2018-02-05,LTCPLN,505,519.99,381,415,1448.65,632311.2
2018-02-04,LTCPLN,520,571.67,456,505,816.43,420303.34
2018-02-03,LTCPLN,432,549,411,520,1123.05,553196.3
2018-02-02,LTCPLN,464.99,470,333.06,432,2314.05,928801.17
2018-02-01,LTCPLN,527.02,544.99,415,464.99,1296.84,612154.39
2018-01-31,LTCPLN,569,569,512,527.02,347.62,187081.94
2018-01-30,LTCPLN,606.04,613.94,543,569,950.58,550979.59
2018-01-29,LTCPLN,640.03,645,590,606.04,538.46,328741.56
2018-01-28,LTCPLN,601.5,647.99,599,640.03,560.7,349084.61
2018-01-27,LTCPLN,584,610,583.01,601.5,335.42,201343.18
2018-01-26,LTCPLN,601,620,558,584,1088.2,642995.59
2018-01-25,LTCPLN,608.2,628,592,601,379.0,232500.82
2018-01-24,LTCPLN,608.53,648,600.01,608.2,483.94,300011.75
2018-01-23,LTCPLN,614.07,644,567.3,608.53,785.43,479223.5
2018-01-22,LTCPLN,670,698,521.12,614.07,948.71,583898.83
2018-01-21,LTCPLN,724,724,650.1,670,606.1,414481.35
2018-01-20,LTCPLN,684.94,747,684.94,724,549.13,392582.21
2018-01-19,LTCPLN,680.01,729,660.01,684.94,695.02,484276.5
2018-01-18,LTCPLN,674.9,769.99,626,680.01,1411.95,993616.14
2018-01-17,LTCPLN,670,724.38,456,674.9,2918.81,1738876.18
2018-01-16,LTCPLN,830,830,610,670,2355.19,1686327.59
2018-01-15,LTCPLN,845.2,875,815,830,804.99,682335.41
2018-01-14,LTCPLN,882.01,920.99,845.2,845.2,653.34,568796.13
2018-01-13,LTCPLN,849.98,900,842,882.01,395.32,345322.42
2018-01-12,LTCPLN,840.1,895,823.1,849.98,548.06,471338.83
2018-01-11,LTCPLN,895,906,823,840.1,1056.53,916083.45
2018-01-10,LTCPLN,899,929,848,895,1066.35,945388.35
2018-01-09,LTCPLN,916,950,885,899,819.61,749028.49
2018-01-08,LTCPLN,952.01,955,850,916,1061.72,972105.64
2018-01-07,LTCPLN,962,987.9,932,952.01,679.81,651746.87
2018-01-06,LTCPLN,875,1040,860,962,1538.33,1479130.32
2018-01-05,LTCPLN,855,900,842,875,869.45,759693.06
2018-01-04,LTCPLN,905,905,833,855,915.36,788925.65
2018-01-03,LTCPLN,909,944.4,897,905,1036.74,950743.86
2018-01-02,LTCPLN,850,979,820,909,1042.13,969902.23
2018-01-01,LTCPLN,849,860,765.01,850,220.35,182577.75
2017-12-31,LTCPLN,796.2,876,730,849,673.48,545820.85
2017-12-30,LTCPLN,892,909,668.7,796.2,1250.13,963956.53
2017-12-29,LTCPLN,901,955,860,892,651.73,589727.56
2017-12-28,LTCPLN,985,985,834.09,901,1357.2,1216385.01
2017-12-27,LTCPLN,1011,1050,962,985,872.41,886571.97
2017-12-26,LTCPLN,999.99,1034.9,973,1011,416.03,420772.59
2017-12-25,LTCPLN,1000,1043.52,962.02,999.99,252.61,255239.84
2017-12-24,LTCPLN,1039,1066.8,880,1000,536.25,528955.5
2017-12-23,LTCPLN,940,1160,926,1039,1362.23,1443617.55
2017-12-22,LTCPLN,1136,1157,566,940,4393.4,3861523.92
2017-12-21,LTCPLN,1117,1200,1050,1136,1052.1,1172509.68
2017-12-20,LTCPLN,1238,1270,1071,1117,1712.98,2009522.53
2017-12-19,LTCPLN,1257,1345,1200,1238,2268.23,2881186.04
2017-12-18,LTCPLN,1083.54,1259,1045,1257,2202.08,2546107.71
2017-12-17,LTCPLN,1029,1138,1029,1083.54,1919.04,2090171.31
2017-12-16,LTCPLN,1054,1091,1006,1029,1582.85,1659451.54
2017-12-15,LTCPLN,960.1,1097.99,895,1054,2940.2,2920723.74
2017-12-14,LTCPLN,1075,1099,852,960.1,3646.74,3554619.77
2017-12-13,LTCPLN,1170,1170,1000,1075,2259.76,2423582.49
2017-12-12,LTCPLN,739,1320,711,1170,10451.89,10930169.62
2017-12-11,LTCPLN,513.99,798.38,503,739,7359.39,4841284.93
2017-12-10,LTCPLN,521.3,535,462,513.99,2595.18,1303767.04
2017-12-09,LTCPLN,433.4,597,424.99,521.3,6124.98,3163660.8
2017-12-08,LTCPLN,341.8,450,330,433.4,5892.79,2348233.68
2017-12-07,LTCPLN,360,360,333,341.8,2837.29,987704.47
2017-12-06,LTCPLN,356,371.99,345,360,3030.47,1094356.64
2017-12-05,LTCPLN,346,359.99,341.11,356,1889.69,665198.82
2017-12-04,LTCPLN,342,346,335,346,1470.02,501383.93
2017-12-03,LTCPLN,343.8,350,325,342,2343.01,799243.28
2017-12-02,LTCPLN,325,349,320.33,343.8,2257.65,768621.85
2017-12-01,LTCPLN,302,339.9,286.11,325,4218.47,1335794.35
2017-11-30,LTCPLN,294.32,315,256,302,3865.55,1104902.56
2017-11-29,LTCPLN,325,350,227,294.32,9017.64,2772872.5
2017-11-28,LTCPLN,313,326,306.5,325,2544.12,808541.33
2017-11-27,LTCPLN,295,316,292.9,313,3318.53,1022350.78
2017-11-26,LTCPLN,303.99,304,289,295,1551.34,459247.48
2017-11-25,LTCPLN,270.99,303.99,268.42,303.99,3363.29,965589.0
2017-11-24,LTCPLN,262,270.99,255,270.99,1247.04,330119.38
2017-11-23,LTCPLN,256,272,253,262,2303.52,606624.89
2017-11-22,LTCPLN,253.99,258.42,251,256,1061.67,271224.36
2017-11-21,LTCPLN,261,270,241.11,253.99,1855.32,474310.58
2017-11-20,LTCPLN,254.9,275,251.7,261,1610.81,418507.44
2017-11-19,LTCPLN,249.4,260,245.44,254.9,2188.78,551511.04
2017-11-18,LTCPLN,246,251,237.8,249.4,608.75,148051.51
2017-11-17,LTCPLN,262,265,228.62,246,2836.74,691327.53
2017-11-16,LTCPLN,228.6,265,225,262,2336.39,566257.62
2017-11-15,LTCPLN,228,236.99,225.73,228.6,874.21,202184.01
2017-11-14,LTCPLN,225.9,230.75,223,228,671.75,152295.63
2017-11-13,LTCPLN,221,230.75,216,225.9,1865.24,419921.24
2017-11-12,LTCPLN,229.34,229.34,210.51,221,2957.52,642169.55
2017-11-11,LTCPLN,220.98,232,209.17,229.34,2022.49,451677.25
2017-11-10,LTCPLN,230.5,240,205,220.98,3254.8,717410.43
2017-11-09,LTCPLN,225.2,244.99,221.35,230.5,2786.13,653183.99
2017-11-08,LTCPLN,224.93,228.09,216.22,225.2,2745.04,610208.07
2017-11-07,LTCPLN,200,230,200,224.93,3378.33,738095.31
2017-11-06,LTCPLN,200.4,206,197.02,200,589.83,118671.23
2017-11-05,LTCPLN,198.04,202,197,200.4,593.1,118316.91
2017-11-04,LTCPLN,205.2,205.2,198.04,198.04,470.88,94417.1
2017-11-03,LTCPLN,193.8,205.2,192,205.2,1272.91,252818.24
2017-11-02,LTCPLN,193.12,202,183.5,193.8,2956.55,564930.95
2017-11-01,LTCPLN,201.51,204.99,192.51,193.12,1301.23,259876.45
2017-10-31,LTCPLN,205.51,208,201.51,201.51,553.09,113196.63
2017-10-30,LTCPLN,208,212,204,205.51,439.06,91022.26
2017-10-29,LTCPLN,204,214.5,200,208,856.62,176872.46
2017-10-28,LTCPLN,205.9,205.9,200.1,204,191.13,38603.83
2017-10-27,LTCPLN,200.55,209,200.55,205.9,229.09,46403.71
2017-10-26,LTCPLN,203,208,200,200.55,322.24,65450.17
2017-10-25,LTCPLN,204.3,206,199.89,203,739.72,149725.45
2017-10-24,LTCPLN,200,219.25,196,204.3,1068.1,225154.69
2017-10-23,LTCPLN,204,207.99,194,200,2237.58,447282.36
2017-10-22,LTCPLN,207,213,198,204,979.08,199106.15
2017-10-21,LTCPLN,215,217.88,203.1,207,904.08,189980.67
2017-10-20,LTCPLN,213,228,206,215,890.86,192176.46
2017-10-19,LTCPLN,222.07,223,210.21,213,649.03,142089.16
2017-10-18,LTCPLN,213.5,225,193.8,222.07,3231.25,667351.21
2017-10-17,LTCPLN,232,232,212,213.5,1106.51,242713.49
2017-10-16,LTCPLN,229.21,235,217.11,232,1551.21,357039.31
2017-10-15,LTCPLN,224.59,255.99,210,229.21,4873.54,1131641.66
2017-10-14,LTCPLN,215.81,239.9,211,224.59,3258.68,737937.71
2017-10-13,LTCPLN,205.9,219,192.5,215.81,2747.72,565147.24
2017-10-12,LTCPLN,183.3,208.68,181.41,205.9,3317.77,649405.45
2017-10-11,LTCPLN,181.05,186.9,181,183.3,244.97,45185.1
2017-10-10,LTCPLN,179.1,186.81,179.1,181.05,900.65,164269.19
2017-10-09,LTCPLN,193.01,193.01,172.38,179.1,1943.62,356740.0
2017-10-08,LTCPLN,189.02,196.41,189.01,193.01,1070.0,207118.42
2017-10-07,LTCPLN,191.91,193.56,188.4,189.02,284.64,54270.82
2017-10-06,LTCPLN,191.01,192.98,189,191.91,685.38,130578.17
2017-10-05,LTCPLN,189.99,193.8,185.2,191.01,282.79,53487.25
2017-10-04,LTCPLN,193.69,194,187.1,189.99,745.3,141208.36
2017-10-03,LTCPLN,196.11,196.11,186.55,193.69,644.46,122549.05
2017-10-02,LTCPLN,203.74,203.92,195,196.11,702.34,140386.64
2017-10-01,LTCPLN,199,203.89,195.9,203.74,462.32,91577.63
2017-09-30,LTCPLN,194,205,192.79,199,416.63,83131.93
2017-09-29,LTCPLN,197,197,185.45,194,615.46,118446.14
2017-09-28,LTCPLN,208.8,208.8,193.7,197,2486.42,500263.24
2017-09-27,LTCPLN,193.3,208.8,193.3,208.8,1558.75,312563.95
2017-09-26,LTCPLN,189.21,200,186.21,193.3,1442.72,280058.38
2017-09-25,LTCPLN,174.46,193.86,174.46,189.21,2216.17,413111.83
2017-09-24,LTCPLN,180.25,180.25,172.02,174.46,231.52,40556.74
2017-09-23,LTCPLN,179.8,186,172.95,180.25,1274.17,229441.13
2017-09-22,LTCPLN,173,179.8,164,179.8,1197.55,206385.92
2017-09-21,LTCPLN,189.01,193.81,165,173,3030.35,532450.35
2017-09-20,LTCPLN,192,195.98,187.5,189.01,1173.01,225017.2
2017-09-19,LTCPLN,208,210.45,190,192,2363.47,473183.88
2017-09-18,LTCPLN,194.5,217.12,191.05,208,3066.74,637238.8
2017-09-17,LTCPLN,196,196,178.5,194.5,2045.9,388481.39
2017-09-16,LTCPLN,195,210,189,196,2692.45,533237.1
2017-09-15,LTCPLN,171,210,132.1,195,12540.02,2208191.03
2017-09-14,LTCPLN,237,238,158,171,5840.32,1117460.94
2017-09-13,LTCPLN,253,253,215,237,2880.75,673297.51
2017-09-12,LTCPLN,258.8,272,245,253,1859.61,475035.3
2017-09-11,LTCPLN,257.01,269,255.2,258.8,276.47,72147.57
2017-09-10,LTCPLN,266.64,280,250,257.01,1044.37,270524.32
2017-09-09,LTCPLN,274.51,280,264,266.64,537.5,144928.87
2017-09-08,LTCPLN,291.9,295,260,274.51,2952.39,811689.29
2017-09-07,LTCPLN,297,297,283,291.9,1269.3,368405.17
2017-09-06,LTCPLN,274.71,298.78,274.71,297,3241.03,942285.33
2017-09-05,LTCPLN,255,283,241.78,274.71,1716.36,463772.99
2017-09-04,LTCPLN,290,290,227.08,255,4190.35,1079533.79
2017-09-03,LTCPLN,282,309.5,275.2,290,2807.49,832430.25
2017-09-02,LTCPLN,321,340,260,282,4501.74,1293066.75
2017-09-01,LTCPLN,264.49,350,256.01,321,4565.24,1379752.47
2017-08-31,LTCPLN,226.5,267.99,226.5,264.49,3303.51,809358.75
2017-08-30,LTCPLN,224,228.24,218.1,226.5,1249.58,277541.35
2017-08-29,LTCPLN,223.6,225,217.12,224,992.77,220181.93
2017-08-28,LTCPLN,218,229.99,214,223.6,1382.99,308827.43
2017-08-27,LTCPLN,185.2,227,185.2,218,4030.92,831662.24
2017-08-26,LTCPLN,187,192,181,185.2,1864.35,349327.77
2017-08-25,LTCPLN,186,189.88,180,187,1544.57,287545.16
2017-08-24,LTCPLN,194.4,195,183,186,1695.07,321917.44
2017-08-23,LTCPLN,170,203.93,169,194.4,3234.63,604803.29
2017-08-22,LTCPLN,173.97,175,167,170,1003.8,170907.69
2017-08-21,LTCPLN,167,173.97,164.01,173.97,1480.24,253221.38
2017-08-20,LTCPLN,161.55,169.99,161.55,167,599.5,99601.73
2017-08-19,LTCPLN,167,168.01,160.5,161.55,533.24,86933.05
2017-08-18,LTCPLN,160,173,157.01,167,2150.28,355616.47
2017-08-17,LTCPLN,160,162,153,160,872.35,137844.08
2017-08-16,LTCPLN,160,163.47,154.52,160,516.6,82365.12
2017-08-15,LTCPLN,166.3,166.3,152.2,160,1108.74,176241.45
2017-08-14,LTCPLN,166,169.75,163.45,166.3,583.86,97355.74
2017-08-13,LTCPLN,170,173.98,162,166,729.27,121243.02
2017-08-12,LTCPLN,171.2,174,169,170,372.29,64134.46
2017-08-11,LTCPLN,172.1,179.99,171,171.2,835.78,146468.71
2017-08-10,LTCPLN,171,176.99,171,172.1,399.64,70016.46
2017-08-09,LTCPLN,173,180.11,170,171,1084.88,189154.46
2017-08-08,LTCPLN,160,175,159.5,173,1352.58,224131.2
2017-08-07,LTCPLN,159.41,162.55,156.01,160,595.5,94999.14
2017-08-06,LTCPLN,158.7,161.82,155,159.41,1015.92,160610.0
2017-08-05,LTCPLN,151.6,163,151.6,158.7,1538.59,243970.72
2017-08-04,LTCPLN,151.51,153,150,151.6,413.8,62961.06
2017-08-03,LTCPLN,151.01,154.05,151,151.51,941.11,142928.29
2017-08-02,LTCPLN,162,162,151,151.01,643.05,98970.47
2017-08-01,LTCPLN,152,169.59,151,162,859.26,132714.55
2017-07-31,LTCPLN,145,153.55,140.6,152,918.69,137059.07
2017-07-30,LTCPLN,149,151.7,143,145,625.95,91069.79
2017-07-29,LTCPLN,148,152.96,141.1,149,551.76,80501.16
2017-07-28,LTCPLN,155.5,156.99,147.68,148,1215.78,185939.11
2017-07-27,LTCPLN,154.05,158.5,151.5,155.5,1018.47,156722.0
2017-07-26,LTCPLN,154.9,160.76,150.3,154.05,1596.11,250994.69
2017-07-25,LTCPLN,163.5,165.99,145,154.9,1007.17,156410.1
2017-07-24,LTCPLN,163,166.99,162,163.5,307.47,50737.87
2017-07-23,LTCPLN,168.95,168.95,157.02,163,1042.01,169414.96
2017-07-22,LTCPLN,165,170,160.4,168.95,562.19,93474.29
2017-07-21,LTCPLN,155,168,155,165,896.42,147538.52
2017-07-20,LTCPLN,150.98,168,148.22,155,1304.38,207366.14
2017-07-19,LTCPLN,157,160.99,145,150.98,560.37,84304.34
2017-07-18,LTCPLN,155,164.46,151.08,157,1428.86,226589.69
2017-07-17,LTCPLN,149,159.9,146.02,155,2547.04,393505.99
2017-07-16,LTCPLN,145.76,151,128.13,149,3449.66,479495.45
2017-07-15,LTCPLN,153.44,155,139,145.76,2038.61,296135.41
2017-07-14,LTCPLN,171.81,172.5,152.11,153.44,2116.34,339770.56
2017-07-13,LTCPLN,173.5,174.99,168.17,171.81,740.8,126509.2
2017-07-12,LTCPLN,167.5,177,160,173.5,959.98,165037.49
2017-07-11,LTCPLN,169.9,176.98,157,167.5,3115.13,518448.1
2017-07-10,LTCPLN,184,187,165,169.9,1292.34,229542.49
2017-07-09,LTCPLN,191.3,191.5,183,184,175.71,32888.71
2017-07-08,LTCPLN,174.26,191.3,170.11,191.3,1232.99,222851.15
2017-07-07,LTCPLN,192.81,192.81,172.54,174.26,2654.78,478151.45
2017-07-06,LTCPLN,196,196,186.5,192.81,892.53,168997.18
2017-07-05,LTCPLN,200,204,185,196,2532.29,489407.18
2017-07-04,LTCPLN,169.9,200,169.9,200,5446.28,1009701.24
2017-07-03,LTCPLN,152.1,173,152.1,169.9,2677.54,443285.09
2017-07-02,LTCPLN,142,155,142,152.1,486.53,73843.94
2017-07-01,LTCPLN,148,153.3,142,142,266.31,39201.33
2017-06-30,LTCPLN,153.31,154.77,148,148,1162.75,175833.87
2017-06-29,LTCPLN,156.2,158.5,148.11,153.31,1278.73,195596.79
2017-06-28,LTCPLN,144,159.76,142,156.2,2477.12,377153.85
2017-06-27,LTCPLN,142.16,147,126.35,144,2285.0,310018.66
2017-06-26,LTCPLN,151.47,153.56,128,142.16,2950.8,417033.03
2017-06-25,LTCPLN,162.69,168.99,134.19,151.47,1996.66,294978.25
2017-06-24,LTCPLN,172.3,173.5,160,162.69,1132.54,190173.28
2017-06-23,LTCPLN,175.5,176.5,172.22,172.3,652.57,113638.36
2017-06-22,LTCPLN,165.95,178,165.95,175.5,1450.27,249829.71
2017-06-21,LTCPLN,175.79,177.33,165.8,165.95,2280.05,388156.44
2017-06-20,LTCPLN,180,180.24,163,175.79,1961.82,339958.39
2017-06-19,LTCPLN,164.17,180.24,164.17,180,5259.37,935732.5
2017-06-18,LTCPLN,172.5,172.5,154.11,164.17,3497.55,571358.82
2017-06-17,LTCPLN,128.4,177.76,115.98,172.5,8939.71,1373193.07
2017-06-16,LTCPLN,112.7,129.49,111,128.4,4620.02,562347.31
2017-06-15,LTCPLN,112.32,114.64,104.45,112.7,2744.91,301220.52
2017-06-14,LTCPLN,116.5,119.86,111.12,112.32,2310.28,268441.41
2017-06-13,LTCPLN,114.69,117,112.23,116.5,1408.84,162251.92
2017-06-12,LTCPLN,121.18,126,110,114.69,4524.45,524648.69
2017-06-11,LTCPLN,111.2,127.98,111.08,121.18,3332.33,395751.71
2017-06-10,LTCPLN,113.3,113.9,111.2,111.2,2057.89,232695.64
2017-06-09,LTCPLN,112.99,115,112.82,113.3,888.39,101215.75
2017-06-08,LTCPLN,108.37,114.65,107.1,112.99,1550.41,173868.18
2017-06-07,LTCPLN,110,113.4,107.1,108.37,1491.98,163809.11
2017-06-06,LTCPLN,113.2,115.35,106,110,3553.06,393487.88
2017-06-05,LTCPLN,103.76,117,103.76,113.2,3107.82,343877.74
2017-06-04,LTCPLN,106.04,106.88,102,103.76,1197.07,125334.29
2017-06-03,LTCPLN,105.43,106.34,103.7,106.04,843.19,88414.62
2017-06-02,LTCPLN,102.5,107.79,102.3,105.43,1026.2,108136.99
2017-06-01,LTCPLN,96,109.99,96,102.5,3231.99,331418.96
2017-05-31,LTCPLN,94,97.9,92,96,877.46,83837.63
2017-05-30,LTCPLN,98.09,102,93,94,2689.94,263888.38
2017-05-29,LTCPLN,93.84,98.9,92.5,98.09,1086.8,103627.4
2017-05-28,LTCPLN,109.99,109.99,86.23,93.84,1004.69,93004.93
2017-05-27,LTCPLN,109.99,109.99,109.99,109.99,0.0,0.0
2017-05-26,LTCPLN,100,113,98.5,109.99,1551.55,170193.92
2017-05-25,LTCPLN,126,126,100,100,7676.21,899551.38
2017-05-24,LTCPLN,111.99,128.42,110.94,126,6529.08,783366.14
2017-05-23,LTCPLN,90.8,112,90.3,111.99,7067.51,736822.39
