Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume AUSD
2018-09-22,LIZAUSD,0.0052,0.006899,0.00401,0.00401,123364.26,667.57
2018-09-21,LIZAUSD,0.0067,0.008,0.005001,0.0052,77101.84,479.35
2018-09-20,LIZAUSD,0.008,0.008445,0.0067,0.0067,69010.46,502.75
2018-09-19,LIZAUSD,0.009,0.009,0.0063,0.008,77220.95,572.87
2018-09-18,LIZAUSD,0.0125,0.01587,0.007,0.009,151064.08,1549.44
2018-09-17,LIZAUSD,0.019,0.02,0.011,0.0125,98359.91,1551.81
2018-09-16,LIZAUSD,0.02,0.0261,0.01716,0.019,54284.05,1115.16
2018-09-15,LIZAUSD,0.025,0.026,0.02,0.02,50486.82,1187.67
2018-09-14,LIZAUSD,0.02765,0.0299,0.022,0.025,40685.58,1062.66
2018-09-13,LIZAUSD,0.026,0.02989,0.02514,0.02765,35390.14,965.21
2018-09-12,LIZAUSD,0.041,0.041,0.02512,0.026,39358.41,1046.66
2018-09-11,LIZAUSD,0.032,0.049,0.02512,0.041,35818.27,1225.43
2018-09-10,LIZAUSD,0.0339,0.062,0.029,0.032,32416.96,1382.42
2018-09-09,LIZAUSD,0.034,0.0425,0.025,0.0339,9789.37,338.49
2018-09-08,LIZAUSD,0.03,0.04,0.02099,0.034,24127.36,707.49
2018-09-07,LIZAUSD,0.04,0.053,0.025,0.03,10191.84,339.16
2018-09-06,LIZAUSD,0.053,0.05546,0.027,0.04,14402.99,566.04
2018-09-05,LIZAUSD,0.085,0.085,0.041,0.053,14173.17,832.0
2018-09-04,LIZAUSD,0.095,0.1,0.069,0.085,8393.93,641.55
2018-09-03,LIZAUSD,0.12,0.12,0.07,0.095,5169.6,465.85
2018-09-02,LIZAUSD,0.1115,0.1325,0.0754,0.12,9152.97,957.62
2018-09-01,LIZAUSD,0.143,0.143,0.1101,0.1115,6998.65,856.12
2018-08-31,LIZAUSD,0.1599,0.16,0.11,0.143,11757.53,1574.74
2018-08-30,LIZAUSD,0.1999,0.1999,0.12,0.1599,6793.46,977.09
2018-08-29,LIZAUSD,0.147,0.2025,0.1395,0.1999,8495.49,1590.85
2018-08-28,LIZAUSD,0.19,0.19,0.102,0.147,524.92,76.85
2018-08-27,LIZAUSD,0.2,0.2,0.125,0.19,972.05,154.31
2018-08-26,LIZAUSD,0.3,0.3,0.15,0.2,1285.74,265.01
2018-08-25,LIZAUSD,0.26,0.3599,0.205,0.3,3537.05,877.81
2018-08-24,LIZAUSD,0.35,0.4,0.2012,0.26,3245.49,898.91
2018-08-23,LIZAUSD,0.3744,0.4275,0.3,0.35,1706.79,567.01
2018-08-22,LIZAUSD,0.5,0.57,0.232,0.3744,4173.73,1506.83
2018-08-21,LIZAUSD,0.59,0.6556,0.48,0.5,1593.62,923.63
2018-08-20,LIZAUSD,0.6428,0.69,0.571,0.59,859.95,517.62
2018-08-19,LIZAUSD,0.6422,0.69,0.561,0.6428,1167.83,710.31
2018-08-18,LIZAUSD,0.7202,0.7202,0.622,0.6422,441.44,293.26
2018-08-17,LIZAUSD,0.85,0.98,0.6001,0.7202,1760.12,1329.33
2018-08-16,LIZAUSD,0.64,2.2,0.5,0.85,2822.01,2373.69
2018-08-15,LIZAUSD,0.9587,0.9587,0.51,0.64,1989.92,1287.69
2018-08-14,LIZAUSD,1.25,1.39,0.7796,0.9587,1041.77,1074.14
2018-08-13,LIZAUSD,1.32,1.4,1,1.25,1436.2,1851.66
2018-08-12,LIZAUSD,1.65,1.65,1.65,1.65,0.0,0.0
2018-08-11,LIZAUSD,2,2.3,1.62,1.65,448.32,805.97
2018-08-10,LIZAUSD,2.65,2.8,1.72,2,1230.08,2621.18
2018-08-09,LIZAUSD,3.11,3.8,2.5,2.65,791.6,2215.18
2018-08-08,LIZAUSD,3.9,3.9,2.81,3.11,1011.84,3449.12
2018-08-07,LIZAUSD,3.71,4.3,3.51,3.9,859.59,3391.93
2018-08-06,LIZAUSD,4.19,4.6,3.14,3.71,781.7,3085.1
2018-08-05,LIZAUSD,4.52,5.52,2.51,4.19,542.23,2476.35
2018-08-04,LIZAUSD,5.98,6,4.5,4.52,619.32,3418.99
2018-08-03,LIZAUSD,5.55,6.23,5.41,5.98,434.21,2511.43
2018-08-02,LIZAUSD,5.22,6.8,5.22,5.55,490.47,2833.19
2018-08-01,LIZAUSD,7,7,5.2,5.22,699.25,3915.02
2018-07-31,LIZAUSD,5,7,4.8,7,443.01,2373.98
2018-07-30,LIZAUSD,4.25,8.74,4.22,5,786.93,4156.05
2018-07-29,LIZAUSD,5.77,5.86,4.2,4.25,981.19,4666.31
2018-07-28,LIZAUSD,4.5,5.99,4.5,5.77,814.09,4250.96
2018-07-27,LIZAUSD,4.6,6.4,4.1,4.5,1634.1,8467.71
2018-07-26,LIZAUSD,10.51,12,4,4.6,2241.04,16211.41
2018-07-25,LIZAUSD,14.5,16,10.5,10.51,898.14,10893.87
2018-07-24,LIZAUSD,18.4,19,14.1,14.5,1048.22,17580.88
2018-07-23,LIZAUSD,15.52,18.55,14.85,18.4,1085.28,18609.27
2018-07-22,LIZAUSD,20.55,21,14,15.52,606.1,9640.95
2018-07-21,LIZAUSD,28,28,19,20.55,614.22,14197.13
2018-07-20,LIZAUSD,28.5,28.85,27,28,604.7,16821.81
2018-07-19,LIZAUSD,26.1,29.08,26.1,28.5,660.16,18272.97
2018-07-18,LIZAUSD,28.6,30.89,26.01,26.1,450.14,12707.39
2018-07-17,LIZAUSD,24.63,33.3,24.63,28.6,792.34,22418.48
2018-07-16,LIZAUSD,25.34,26.88,24.52,24.63,432.52,10966.23
2018-07-15,LIZAUSD,31,33.13,24.33,25.34,1861.89,52321.78
2018-07-14,LIZAUSD,26,34.68,23.5,31,1323.59,40717.21
2018-07-13,LIZAUSD,17.8,40,15.62,26,2333.04,59557.97
2018-07-12,LIZAUSD,20,20,14,17.8,871.12,14105.44
2018-07-11,LIZAUSD,25.01,27.8,17.9,20,588.35,12685.84
2018-07-10,LIZAUSD,30,35,24.81,25.01,606.67,17942.89
2018-07-09,LIZAUSD,37.39,38,29.5,30,425.99,14314.23
2018-07-08,LIZAUSD,35,43,34,37.39,301.46,11779.07
2018-07-07,LIZAUSD,47,50,32,35,758.63,29039.75
2018-07-06,LIZAUSD,55,58,45,47,467.35,23906.1
2018-07-05,LIZAUSD,67.5,68,54,55,594.03,37520.28
2018-07-04,LIZAUSD,68.9,69,65,67.5,326.49,21661.73
2018-07-03,LIZAUSD,63.5,75,63.3,68.9,465.84,30948.82
2018-07-02,LIZAUSD,79,80,58,63.5,795.52,54267.37
2018-07-01,LIZAUSD,85,85.6,76,79,241.46,19380.08
2018-06-30,LIZAUSD,84.5,91,80,85,309.87,25998.35
2018-06-29,LIZAUSD,108,109.5,80.8,84.5,530.5,49096.34
2018-06-28,LIZAUSD,110,130,106,108,294.8,33065.25
2018-06-27,LIZAUSD,112,129,103.1,110,309.16,34044.4
2018-06-26,LIZAUSD,106,115,101,112,252.53,27506.67
2018-06-25,LIZAUSD,118,120,92,106,193.78,20542.31
2018-06-24,LIZAUSD,130.87,137,101.02,118,352.04,39297.98
2018-06-23,LIZAUSD,192,192,130,130.87,199.77,30951.4
2018-06-22,LIZAUSD,185,225,183,192,239.03,47406.62
2018-06-21,LIZAUSD,175,204,145,185,253.12,43095.51
2018-06-20,LIZAUSD,273,280,161,175,361.53,75796.4
2018-06-19,LIZAUSD,384,418.16,251,273,233.46,77257.95
2018-06-18,LIZAUSD,455,480,315,384,238.38,95007.67
2018-06-17,LIZAUSD,440,500.1,430,455,123.41,56477.72
2018-06-16,LIZAUSD,315,450,315,440,158.37,64087.7
2018-06-15,LIZAUSD,560,568,260,315,360.04,128257.25
2018-06-14,LIZAUSD,942,950,550,560,267.33,188535.5
2018-06-13,LIZAUSD,1100,1155,900,942,109.71,112185.91
2018-06-12,LIZAUSD,1058,1158,1051,1100,59.46,65772.62
2018-06-11,LIZAUSD,1020,1087,985,1058,75.46,78646.63
2018-06-10,LIZAUSD,1010,1058,960,1020,54.49,54793.05
2018-06-09,LIZAUSD,1020,1068,903,1010,44.29,44042.74
2018-06-08,LIZAUSD,989,1190,851,1020,80.96,81754.06
2018-06-07,LIZAUSD,1060,1348.77,756,989,100.73,111689.65
2018-06-06,LIZAUSD,994,1146,977.5,1060,52.58,55982.57
2018-06-05,LIZAUSD,858,1068,858,994,77.36,73747.15
2018-06-04,LIZAUSD,805,899.95,800,858,65.96,57002.09
2018-06-03,LIZAUSD,777,910,750,805,53.93,43656.67
2018-06-02,LIZAUSD,735,850,670,777,48.6,37480.11
2018-06-01,LIZAUSD,859,1000,650,735,85.4,64762.58
2018-05-31,LIZAUSD,820,1152,780,859,202.56,202750.99
2018-05-30,LIZAUSD,466.5,1002,458.01,820,210.71,137768.28
2018-05-29,LIZAUSD,1.301e-05,40000,1.112e-05,466.5,7007492760.44,159077.41
2018-05-28,LIZAUSD,1.285e-05,1.75e-05,9.0e-06,1.301e-05,10859824446.88,131882.7
2018-05-27,LIZAUSD,9.61e-06,1.88e-05,9.51e-06,1.285e-05,3906544083.73,58060.26
2018-05-26,LIZAUSD,1.803e-05,2.0e-05,5.6e-06,9.61e-06,5372033958.65,58951.07
2018-05-25,LIZAUSD,2.169e-05,3.0e-05,1.666e-05,1.803e-05,3235560309.07,70544.79
2018-05-24,LIZAUSD,5.5e-05,5.501e-05,2.169e-05,2.169e-05,4599165205.49,176695.58
2018-05-23,LIZAUSD,0.0001152,0.0001195,5.1e-05,5.5e-05,2846867531.97,229909.71
2018-05-22,LIZAUSD,0.0001481,0.000153,0.0001152,0.0001152,1417132695.65,190644.95
2018-05-21,LIZAUSD,0.0001389,0.0001754,0.0001355,0.0001481,1683194061.21,258996.87
2018-05-20,LIZAUSD,0.0001345,0.000144,9.911e-05,0.0001389,1026315538.14,136739.94
2018-05-19,LIZAUSD,0.000137,0.000175,0.0001266,0.0001345,1023932549.34,137131.88
2018-05-18,LIZAUSD,0.000132,0.000148,0.0001184,0.000137,1158423002.18,150525.36
2018-05-17,LIZAUSD,0.00019,0.0002025,8.81e-05,0.000132,1923449532.25,266988.35
2018-05-16,LIZAUSD,0.0001751,0.00021,0.00017,0.00019,353298233.72,67182.25
2018-05-15,LIZAUSD,0.00026,0.0002738,0.00017,0.0001751,566436157.86,117884.6
2018-05-14,LIZAUSD,0.0002817,0.000287,0.000251,0.00026,374634134.48,101666.55
2018-05-13,LIZAUSD,0.000325,0.00035,0.0002678,0.0002817,453374763.08,130736.53
2018-05-12,LIZAUSD,0.0004345,0.0004345,0.0003151,0.000325,313224803.8,115593.3
2018-05-11,LIZAUSD,0.000465,0.00048,0.00039,0.0004345,263878452.29,118451.72
2018-05-10,LIZAUSD,0.0004601,0.0005,0.000455,0.000465,292467882.62,136783.75
2018-05-09,LIZAUSD,0.0004211,0.00049,0.0004011,0.0004601,380228664.62,172022.39
2018-05-08,LIZAUSD,0.000361,0.000587,0.0003,0.0004211,871899122.76,368607.39
2018-05-07,LIZAUSD,0.0005701,0.000599,0.000351,0.000361,485066668.27,216591.36
2018-05-06,LIZAUSD,0.000844,0.000844,0.00057,0.0005701,268192386.6,178949.57
2018-05-05,LIZAUSD,0.000799,0.00099,0.00076,0.000844,270245086.8,221274.2
2018-05-04,LIZAUSD,0.000775,0.00081,0.0006011,0.000799,521002627.51,349292.8
2018-05-03,LIZAUSD,0.001495,0.001644,0.0007064,0.000775,311003163.51,335185.04
2018-05-02,LIZAUSD,0.001711,0.00181,0.001355,0.001495,133488991.36,215282.79
2018-05-01,LIZAUSD,0.00198,0.001991,0.00165,0.001711,106121436.04,193841.64
2018-04-30,LIZAUSD,0.00201,0.0024,0.001778,0.00198,110518889.98,220044.38
2018-04-29,LIZAUSD,0.00305,0.0031,0.001956,0.00201,108475567.12,265815.98
2018-04-28,LIZAUSD,0.003476,0.003933,0.003,0.00305,85101558.91,301303.39
2018-04-27,LIZAUSD,0.00233,0.004,0.002323,0.003476,100768956.31,309968.58
2018-04-26,LIZAUSD,0.00133,0.002507,0.00133,0.00233,128217254.33,275155.77
2018-04-25,LIZAUSD,0.0004945,0.0047,0.00043,0.00133,620489907.15,350333.72
2018-04-24,LIZAUSD,0.000675,0.000675,0.00038,0.0004945,730335167.85,378038.08
2018-04-23,LIZAUSD,0.0006277,0.0007052,0.0006108,0.000675,463432980.8,305125.07
2018-04-22,LIZAUSD,0.000644,0.000728,0.0006005,0.0006277,414167143.85,278787.86
2018-04-21,LIZAUSD,0.00047,0.0008799,0.00034,0.000644,568522477.03,358873.72
2018-04-20,LIZAUSD,0.001266,0.001283,0.00031,0.00047,328144494.39,345533.35
2018-04-19,LIZAUSD,0.001248,0.001287,0.00121,0.001266,230096350.88,287368.84
2018-04-18,LIZAUSD,0.00121,0.0013,0.001197,0.001248,191635942.54,240685.11
2018-04-17,LIZAUSD,0.001208,0.001326,0.00115,0.00121,185004433.85,225358.63
2018-04-16,LIZAUSD,0.00115,0.00125,0.001001,0.001208,240817430.69,275793.05
2018-04-15,LIZAUSD,0.001277,0.0013,0.001,0.00115,234379227.31,286914.1
2018-04-14,LIZAUSD,0.0012,0.001298,0.00119,0.001277,237375469.41,299934.89
2018-04-13,LIZAUSD,0.001319,0.001351,0.001151,0.0012,264041181.27,339732.77
2018-04-12,LIZAUSD,0.001183,0.00132,0.00099,0.001319,222507952.46,264646.42
2018-04-11,LIZAUSD,0.00108,0.0012,0.001072,0.001183,233835953.16,268049.48
2018-04-10,LIZAUSD,0.00104,0.001159,0.00102,0.00108,180136092.6,191858.48
2018-04-09,LIZAUSD,0.0009824,0.001065,0.00092,0.00104,245096191.92,243788.32
2018-04-08,LIZAUSD,0.001001,0.001065,0.0009402,0.0009824,174287279.29,176261.66
2018-04-07,LIZAUSD,0.0009526,0.001065,0.0009526,0.001001,134501506.99,135392.96
2018-04-06,LIZAUSD,0.001009,0.00105,0.0008601,0.0009526,182739677.96,181664.67
2018-04-05,LIZAUSD,0.0009778,0.001013,0.0009,0.001009,146944304.1,144871.29
2018-04-04,LIZAUSD,0.001107,0.0012,0.00097,0.0009778,170619188.36,180499.49
2018-04-03,LIZAUSD,0.000933,0.001115,0.0009311,0.001107,182885114.03,184801.09
2018-04-02,LIZAUSD,0.001221,0.001269,0.000798,0.000933,213353039.25,218118.75
2018-04-01,LIZAUSD,0.001198,0.001256,0.00115,0.001221,95887148.37,114835.35
2018-03-31,LIZAUSD,0.001043,0.00132,0.001043,0.001198,91677230.91,108669.86
2018-03-30,LIZAUSD,0.001184,0.00138,0.001,0.001043,181354448.43,215634.67
2018-03-29,LIZAUSD,0.001164,0.00131,0.001139,0.001184,91169214.13,108030.95
2018-03-28,LIZAUSD,0.00107,0.00119,0.001063,0.001164,107906474.95,121419.97
2018-03-27,LIZAUSD,0.00109,0.00111,0.0009999,0.00107,67792965.22,72167.28
2018-03-26,LIZAUSD,0.00119,0.001255,0.00096,0.00109,98814046.86,111605.55
2018-03-25,LIZAUSD,0.001139,0.00122,0.001118,0.00119,60164767.09,69811.15
2018-03-24,LIZAUSD,0.00127,0.00136,0.00113,0.001139,57071755.18,71472.25
2018-03-23,LIZAUSD,0.001209,0.0014,0.00115,0.00127,75199917.95,94239.58
2018-03-22,LIZAUSD,0.001293,0.001294,0.001123,0.001209,61892823.0,73823.09
2018-03-21,LIZAUSD,0.0012,0.001478,0.001195,0.001293,89244956.74,117332.45
2018-03-20,LIZAUSD,0.001151,0.001463,0.001021,0.0012,90884539.51,102644.89
2018-03-19,LIZAUSD,0.001556,0.001638,0.0011,0.001151,95887765.2,130411.5
2018-03-18,LIZAUSD,0.0021,0.00213,0.001477,0.001556,50384662.07,89311.66
2018-03-17,LIZAUSD,0.002283,0.00236,0.00202,0.0021,34291005.51,75470.83
2018-03-16,LIZAUSD,0.002125,0.002799,0.001951,0.002283,50880228.65,113730.97
2018-03-15,LIZAUSD,0.00174,0.00243,0.001275,0.002125,78253342.28,141139.61
2018-03-14,LIZAUSD,0.0034,0.00345,0.0017,0.00174,53858912.57,130914.69
2018-03-13,LIZAUSD,0.003639,0.003789,0.003205,0.0034,28001512.45,98734.5
2018-03-12,LIZAUSD,0.00436,0.00465,0.003399,0.003639,31143841.74,132435.93
2018-03-11,LIZAUSD,0.004698,0.00487,0.004158,0.00436,26106287.55,117759.02
2018-03-10,LIZAUSD,0.0045,0.005,0.00435,0.004698,18892737.04,89098.59
2018-03-09,LIZAUSD,0.004511,0.00485,0.0043,0.0045,24019771.42,109277.55
2018-03-08,LIZAUSD,0.00566,0.0061,0.00416,0.004511,23884798.68,132476.09
2018-03-07,LIZAUSD,0.005247,0.00638,0.00518,0.00566,23298602.12,134760.81
2018-03-06,LIZAUSD,0.005398,0.00715,0.005177,0.005247,25416479.34,149979.26
2018-03-05,LIZAUSD,0.004714,0.006411,0.003845,0.005398,21680751.62,101547.01
2018-03-04,LIZAUSD,0.00641,0.006804,0.0037,0.004714,23156334.4,118957.76
2018-03-03,LIZAUSD,0.006232,0.008479,0.00581,0.00641,21661080.91,148352.55
2018-03-02,LIZAUSD,0.01539,0.0156,0.006,0.006232,27378355.26,250447.81
2018-03-01,LIZAUSD,0.0171,0.0186,0.01511,0.01539,13108695.26,221520.37
2018-02-28,LIZAUSD,0.0159,0.0201,0.01538,0.0171,13958380.77,242036.02
2018-02-27,LIZAUSD,0.02403,0.0262,0.0155,0.0159,11446568.48,271886.54
2018-02-26,LIZAUSD,0.0226,0.025,0.02226,0.02403,8069037.91,190564.44
2018-02-25,LIZAUSD,0.02329,0.02376,0.02136,0.0226,7540148.93,171294.89
2018-02-24,LIZAUSD,0.02273,0.0242,0.022,0.02329,7681137.2,177582.07
2018-02-23,LIZAUSD,0.0225,0.0258,0.021,0.02273,9688331.55,226995.65
2018-02-22,LIZAUSD,0.02298,0.0236,0.021,0.0225,10098802.61,227009.35
2018-02-21,LIZAUSD,0.02835,0.02868,0.0205,0.02298,8969793.11,223570.89
2018-02-20,LIZAUSD,0.0279,0.032,0.025,0.02835,9733462.41,278165.25
2018-02-19,LIZAUSD,0.02115,0.033,0.0208,0.0279,9275995.71,239933.12
2018-02-18,LIZAUSD,0.04087,0.0425,0.0207,0.02115,11220017.1,328929.37
2018-02-17,LIZAUSD,0.05126,0.057,0.035,0.04087,6829506.51,309018.71
2018-02-16,LIZAUSD,0.06734,0.07436,0.05,0.05126,4471866.98,294537.37
2018-02-15,LIZAUSD,0.0895,0.092,0.0632,0.06734,4575478.55,359276.82
2018-02-14,LIZAUSD,0.1005,0.1217,0.084,0.0895,2738901.6,291884.38
2018-02-13,LIZAUSD,0.0984,0.1055,0.095,0.1005,2869274.97,288144.63
2018-02-12,LIZAUSD,0.07548,0.11,0.0733,0.0984,3871428.65,356456.53
2018-02-11,LIZAUSD,0.063,0.09,0.057,0.07548,3864400.98,275351.26
2018-02-10,LIZAUSD,0.135,0.1456,0.06,0.063,3528167.1,346746.5
2018-02-09,LIZAUSD,0.195,0.2141,0.1323,0.135,1822216.54,296028.2
2018-02-08,LIZAUSD,0.2324,0.26,0.185,0.195,1512226.94,343559.19
2018-02-07,LIZAUSD,0.2059,0.28,0.195,0.2324,1428657.11,343669.45
2018-02-06,LIZAUSD,0.2436,0.26,0.136,0.2059,1880873.99,358658.69
2018-02-05,LIZAUSD,0.395,0.4178,0.2,0.2436,1343300.92,387895.55
2018-02-04,LIZAUSD,0.48,0.5,0.39,0.395,744285.49,344123.97
2018-02-03,LIZAUSD,0.477,0.5344,0.4669,0.48,681266.05,345562.6
2018-02-02,LIZAUSD,0.5343,0.5602,0.3989,0.477,795383.23,368536.8
2018-02-01,LIZAUSD,0.6559,0.75,0.399,0.5343,886131.12,585948.54
2018-01-31,LIZAUSD,0.6,0.68,0.5866,0.6559,573613.85,364896.56
2018-01-30,LIZAUSD,0.57,0.6268,0.5456,0.6,768677.0,456198.55
2018-01-29,LIZAUSD,0.523,0.5993,0.52,0.57,792329.17,436063.99
2018-01-28,LIZAUSD,0.535,0.56,0.49,0.523,794619.27,427336.32
2018-01-27,LIZAUSD,0.5151,0.6045,0.48,0.535,804056.67,442403.31
2018-01-26,LIZAUSD,0.495,0.546,0.483,0.5151,612059.38,314707.11
2018-01-25,LIZAUSD,0.4763,0.5735,0.45,0.495,649381.75,328710.18
2018-01-24,LIZAUSD,0.428,0.4889,0.422,0.4763,689538.17,311226.56
2018-01-23,LIZAUSD,0.4,0.43,0.4,0.428,190564.07,80842.62
2018-01-22,LIZAUSD,0.4,0.4,0.4,0.4,0.0,0.0
2018-01-21,LIZAUSD,0.4037,0.4205,0.3977,0.4,85289.44,34615.45
2018-01-20,LIZAUSD,0.395,0.4386,0.36,0.4037,348156.18,143751.38
2018-01-19,LIZAUSD,0.4193,0.4528,0.3377,0.3863,321583.52,131302.05
2018-01-18,LIZAUSD,0.3991,0.44,0.393,0.4193,108186.29,45630.42
2018-01-17,LIZAUSD,0.39,0.466,0.361,0.4,231867.25,92410.14
2018-01-16,LIZAUSD,0.5189,0.5421,0.335,0.39,493377.87,218431.91
2018-01-15,LIZAUSD,0.4408,0.5767,0.4314,0.5189,492094.35,241658.13
2018-01-14,LIZAUSD,0.4,0.45,0.39,0.4408,365580.82,152309.89
2018-01-13,LIZAUSD,0.441,0.45,0.3851,0.4,393892.02,161514.96
2018-01-12,LIZAUSD,0.4339,0.4534,0.39,0.441,56585.2,23882.63
2018-01-11,LIZAUSD,0.55,0.5511,0.37,0.4339,491524.64,216496.66
2018-01-10,LIZAUSD,0.4586,0.7221,0.417,0.55,352704.73,190965.18
2018-01-09,LIZAUSD,0.662,0.696,0.35,0.4586,595538.64,285664.34
2018-01-08,LIZAUSD,0.8217,0.85,0.61,0.662,241277.31,171214.67
2018-01-07,LIZAUSD,1.07,1.14,0.78,0.8217,268727.89,255243.91
2018-01-06,LIZAUSD,1.29,1.4,1.02,1.07,208759.69,240749.06
2018-01-05,LIZAUSD,1.79,1.85,1.19,1.29,242134.61,358609.52
2018-01-04,LIZAUSD,1.93,2,1.7,1.79,163106.48,300412.37
2018-01-03,LIZAUSD,2.04,2.17,1.5,1.93,191165.06,375761.86
2018-01-02,LIZAUSD,1.94,2.5,1.71,2.04,199310.7,418611.99
2018-01-01,LIZAUSD,1.76,2.05,1.65,1.94,152527.98,290469.14
2017-12-31,LIZAUSD,1.64,1.9,1.53,1.76,99663.09,167715.64
2017-12-30,LIZAUSD,1.76,1.93,1.48,1.64,135690.52,228142.11
2017-12-29,LIZAUSD,1.21,2.6,1.15,1.76,192764.89,350093.3
2017-12-28,LIZAUSD,1.11,1.83,0.55,1.21,180389.34,210346.99
2017-12-27,LIZAUSD,2.26,2.59,1.1,1.11,239486.87,455526.34
2017-12-26,LIZAUSD,4.19,4.24,1.61,2.26,148530.22,466199.12
2017-12-25,LIZAUSD,3.98,4.82,3.35,4.19,99034.58,395749.52
2017-12-24,LIZAUSD,6.13,6.44,3.32,3.98,83819.14,417629.67
2017-12-23,LIZAUSD,6.32,7,6,6.13,46502.69,297501.81
2017-12-22,LIZAUSD,6.89,7,5.1,6.32,48804.36,294067.28
2017-12-21,LIZAUSD,8.7,9.3,3.9,6.89,95359.36,684401.34
2017-12-20,LIZAUSD,9.19,11.89,8.3,8.7,72275.63,668197.62
2017-12-19,LIZAUSD,7.4,10.45,6.87,9.19,79355.44,697605.77
2017-12-18,LIZAUSD,6.81,7.74,6.65,7.4,38157.86,279496.04
2017-12-17,LIZAUSD,6.31,7.24,5.9,6.81,37957.23,256737.38
2017-12-16,LIZAUSD,6.5,8.02,4.55,6.31,75314.48,537892.98
2017-12-15,LIZAUSD,5.25,7,4.95,6.5,50751.25,301999.35
2017-12-14,LIZAUSD,4.62,5.35,4.6,5.25,24556.04,124576.34
2017-12-13,LIZAUSD,3.74,5.65,3.68,4.62,63236.34,298120.27
2017-12-12,LIZAUSD,3.54,4.5,3.27,3.74,45917.22,172250.64
2017-12-11,LIZAUSD,3.67,3.8,2.72,3.54,58484.71,194730.49
2017-12-10,LIZAUSD,3.4,3.82,3.09,3.67,28504.28,99725.12
2017-12-09,LIZAUSD,3.67,3.82,3.1,3.4,26490.01,89209.43
2017-12-08,LIZAUSD,3.89,4.7,3,3.67,66432.63,243596.3
2017-12-07,LIZAUSD,5.53,6.35,2.5,3.89,101105.79,522581.83
2017-12-06,LIZAUSD,3.69,7.38,3.34,5.53,138367.0,710481.84
2017-12-05,LIZAUSD,2.95,3.69,2.9,3.69,47700.48,150947.98
2017-12-04,LIZAUSD,2.4,3.18,2.4,2.95,79855.22,232243.41
2017-12-03,LIZAUSD,2.12,3.28,2,2.4,120363.21,322484.07
2017-12-02,LIZAUSD,1.65,2.2,1.56,2.12,49492.6,93009.89
2017-12-01,LIZAUSD,1.42,1.69,1.28,1.65,20941.43,30578.25
2017-11-30,LIZAUSD,1.49,1.58,1.26,1.42,26950.4,38204.94
