Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume ETH
2018-08-26,BTGETH,0.07127,0.07341,0.06997,0.07118,3787.97,271.77
2018-08-25,BTGETH,0.06868,0.07489,0.06835,0.07127,3752.88,271.13
2018-08-24,BTGETH,0.06739,0.07,0.06669,0.06868,1528.57,104.48
2018-08-23,BTGETH,0.06799,0.06799,0.06568,0.06739,771.07,51.41
2018-08-22,BTGETH,0.06603,0.069,0.06572,0.06799,1509.99,101.36
2018-08-21,BTGETH,0.0651,0.06886,0.065,0.06603,1306.02,86.81
2018-08-20,BTGETH,0.06603,0.069,0.06451,0.0651,1698.36,112.42
2018-08-19,BTGETH,0.0635,0.06949,0.0615,0.06603,3767.57,244.23
2018-08-18,BTGETH,0.06347,0.06598,0.06063,0.0635,3209.07,199.99
2018-08-17,BTGETH,0.0588,0.0685,0.05756,0.06347,7919.9,487.71
2018-08-16,BTGETH,0.05812,0.05985,0.05756,0.0588,4722.75,276.87
2018-08-15,BTGETH,0.05663,0.06097,0.05612,0.05812,8091.83,472.5
2018-08-14,BTGETH,0.06225,0.0643,0.05457,0.05663,7922.08,475.27
2018-08-13,BTGETH,0.0617,0.06359,0.06034,0.06225,4160.82,258.11
2018-08-12,BTGETH,0.06182,0.06182,0.06182,0.06182,0.0,0.0
2018-08-11,BTGETH,0.06236,0.06333,0.061,0.06182,2976.26,184.23
2018-08-10,BTGETH,0.06105,0.06329,0.05917,0.06236,2051.72,125.35
2018-08-09,BTGETH,0.05968,0.06319,0.05891,0.06105,1938.31,118.03
2018-08-08,BTGETH,0.06152,0.06271,0.05825,0.05968,2065.02,123.86
2018-08-07,BTGETH,0.06346,0.06444,0.0595,0.06152,3727.61,230.2
2018-08-06,BTGETH,0.0617,0.06838,0.0595,0.06346,6945.68,445.72
2018-08-05,BTGETH,0.05785,0.06227,0.05719,0.0617,2340.1,141.5
2018-08-04,BTGETH,0.05742,0.05935,0.05689,0.05785,1465.25,85.27
2018-08-03,BTGETH,0.05814,0.05967,0.0555,0.05742,3640.59,208.85
2018-08-02,BTGETH,0.06156,0.06228,0.05814,0.05814,2182.04,131.21
2018-08-01,BTGETH,0.0607,0.0617,0.05924,0.06156,1513.42,91.89
2018-07-31,BTGETH,0.06211,0.06285,0.0596,0.0607,2117.45,129.01
2018-07-30,BTGETH,0.0632,0.06325,0.061,0.06211,1800.58,111.66
2018-07-29,BTGETH,0.06227,0.0634,0.06196,0.0632,1158.67,72.79
2018-07-28,BTGETH,0.0627,0.06309,0.0615,0.06227,1560.69,97.12
2018-07-27,BTGETH,0.06405,0.06575,0.06176,0.0627,2570.09,162.59
2018-07-26,BTGETH,0.06525,0.06672,0.063,0.06405,2712.81,175.76
2018-07-25,BTGETH,0.06727,0.0674,0.06309,0.06525,3923.57,254.48
2018-07-24,BTGETH,0.06832,0.07404,0.06438,0.06727,6513.91,442.47
2018-07-23,BTGETH,0.06254,0.07289,0.06191,0.06832,10937.51,744.44
2018-07-22,BTGETH,0.06299,0.0651,0.06098,0.06254,2499.52,156.18
2018-07-21,BTGETH,0.06231,0.063,0.06074,0.06299,2239.93,138.52
2018-07-20,BTGETH,0.0663,0.06692,0.062,0.06231,3894.83,247.82
2018-07-19,BTGETH,0.06557,0.06869,0.06474,0.0663,3485.6,231.72
2018-07-18,BTGETH,0.06346,0.06671,0.06249,0.06557,4154.29,267.74
2018-07-17,BTGETH,0.0625,0.06529,0.06124,0.06346,3534.61,221.9
2018-07-16,BTGETH,0.06303,0.06426,0.0618,0.0625,1651.96,103.52
2018-07-15,BTGETH,0.06326,0.06668,0.06246,0.06303,3337.45,214.48
2018-07-14,BTGETH,0.06211,0.06376,0.06118,0.06326,2357.48,146.8
2018-07-13,BTGETH,0.05998,0.0654,0.05928,0.06211,5038.71,315.52
2018-07-12,BTGETH,0.061,0.06171,0.0576,0.05998,1813.23,107.98
2018-07-11,BTGETH,0.06271,0.06406,0.061,0.061,2584.25,160.66
2018-07-10,BTGETH,0.06266,0.06378,0.06108,0.06271,3348.68,208.63
2018-07-09,BTGETH,0.06216,0.0648,0.06063,0.06266,3143.8,198.07
2018-07-08,BTGETH,0.06368,0.06451,0.06162,0.06216,3257.18,204.62
2018-07-07,BTGETH,0.06354,0.0685,0.06034,0.06368,6566.8,421.89
2018-07-06,BTGETH,0.06076,0.06398,0.0576,0.06354,5012.97,296.4
2018-07-05,BTGETH,0.06338,0.06402,0.05951,0.06076,1799.24,111.05
2018-07-04,BTGETH,0.06239,0.06467,0.06108,0.06338,3059.23,193.77
2018-07-03,BTGETH,0.06152,0.06499,0.06041,0.06239,4221.98,265.61
2018-07-02,BTGETH,0.05906,0.06398,0.05825,0.06152,4821.18,294.77
2018-07-01,BTGETH,0.05725,0.05949,0.056,0.05906,1249.74,71.75
2018-06-30,BTGETH,0.05591,0.05841,0.0551,0.05725,3336.47,190.03
2018-06-29,BTGETH,0.0552,0.0571,0.05481,0.05591,2652.05,148.31
2018-06-28,BTGETH,0.0557,0.05687,0.05504,0.0552,2183.93,122.75
2018-06-27,BTGETH,0.05619,0.05686,0.05475,0.0557,1895.96,105.59
2018-06-26,BTGETH,0.05564,0.0572,0.05531,0.05619,2681.07,150.83
2018-06-25,BTGETH,0.05207,0.05591,0.05207,0.05564,2093.86,113.73
2018-06-24,BTGETH,0.05336,0.05471,0.05,0.05207,3678.36,193.31
2018-06-23,BTGETH,0.05641,0.05679,0.05172,0.05336,3788.43,205.36
2018-06-22,BTGETH,0.05943,0.06048,0.05508,0.05641,2981.8,170.6
2018-06-21,BTGETH,0.05878,0.0612,0.0582,0.05943,1282.71,76.48
2018-06-20,BTGETH,0.06124,0.06195,0.0578,0.05878,2261.68,134.3
2018-06-19,BTGETH,0.06158,0.063,0.06,0.06124,1566.77,96.31
2018-06-18,BTGETH,0.06363,0.06468,0.06012,0.06158,2604.43,162.79
2018-06-17,BTGETH,0.06478,0.0665,0.06304,0.06363,1053.91,68.5
2018-06-16,BTGETH,0.06635,0.06666,0.06372,0.06478,1121.26,73.12
2018-06-15,BTGETH,0.06554,0.06912,0.0652,0.06635,2175.05,144.28
2018-06-14,BTGETH,0.06798,0.07017,0.06446,0.06554,1945.53,131.36
2018-06-13,BTGETH,0.0694,0.072,0.06689,0.06798,1884.42,129.98
2018-06-12,BTGETH,0.06973,0.072,0.067,0.0694,2946.28,206.5
2018-06-11,BTGETH,0.06856,0.07139,0.06762,0.06973,1796.92,124.54
2018-06-10,BTGETH,0.07275,0.07374,0.06696,0.06856,4977.93,353.58
2018-06-09,BTGETH,0.07281,0.07329,0.07212,0.07275,661.4,48.05
2018-06-08,BTGETH,0.07444,0.07444,0.07222,0.07281,1994.63,146.04
2018-06-07,BTGETH,0.0738,0.0745,0.07363,0.07444,2478.63,184.36
2018-06-06,BTGETH,0.07499,0.07538,0.0733,0.0738,1123.6,83.21
2018-06-05,BTGETH,0.0745,0.0758,0.07396,0.07499,1194.75,89.66
2018-06-04,BTGETH,0.07576,0.07648,0.07225,0.0745,2742.72,204.16
2018-06-03,BTGETH,0.07662,0.07714,0.07394,0.07576,2993.81,226.32
2018-06-02,BTGETH,0.07553,0.0772,0.07472,0.07662,2316.02,176.47
2018-06-01,BTGETH,0.07669,0.07855,0.07426,0.07553,2662.58,201.62
2018-05-31,BTGETH,0.07539,0.07872,0.07328,0.07669,4283.99,326.37
2018-05-30,BTGETH,0.07589,0.07807,0.0751,0.07539,2628.26,200.59
2018-05-29,BTGETH,0.07856,0.07908,0.0749,0.07589,6042.06,461.58
2018-05-28,BTGETH,0.07733,0.0815,0.07691,0.07856,2912.36,228.44
2018-05-27,BTGETH,0.07545,0.07837,0.07469,0.07733,955.1,73.0
2018-05-26,BTGETH,0.07684,0.07748,0.0742,0.07545,1955.16,147.6
2018-05-25,BTGETH,0.07761,0.07893,0.076,0.07684,1746.91,134.77
2018-05-24,BTGETH,0.07809,0.08188,0.07688,0.07761,3501.32,274.42
2018-05-23,BTGETH,0.07829,0.0785,0.07594,0.07809,3249.74,251.61
2018-05-22,BTGETH,0.07687,0.084,0.07521,0.07829,4161.28,319.15
2018-05-21,BTGETH,0.07827,0.07879,0.07579,0.07687,2456.51,189.52
2018-05-20,BTGETH,0.07641,0.0788,0.07571,0.07827,2289.77,176.36
2018-05-19,BTGETH,0.07848,0.07923,0.07499,0.07641,3183.94,243.24
2018-05-18,BTGETH,0.0788,0.07989,0.07703,0.07848,2964.36,231.8
2018-05-17,BTGETH,0.08419,0.0846,0.0648,0.0788,6535.39,518.62
2018-05-16,BTGETH,0.08164,0.08576,0.07914,0.08419,5461.47,444.16
2018-05-15,BTGETH,0.07979,0.13,0.07911,0.08164,12168.84,1110.55
2018-05-14,BTGETH,0.08057,0.08209,0.0781,0.07979,3716.59,296.29
2018-05-13,BTGETH,0.08289,0.083,0.07972,0.08057,2202.7,179.08
2018-05-12,BTGETH,0.08324,0.08576,0.08122,0.08289,3953.44,329.12
2018-05-11,BTGETH,0.08886,0.08886,0.08096,0.08324,7231.93,613.65
2018-05-10,BTGETH,0.09206,0.09334,0.05463,0.08886,6329.63,570.27
2018-05-09,BTGETH,0.09468,0.09516,0.09045,0.09206,5235.89,485.93
2018-05-08,BTGETH,0.09688,0.09793,0.0943,0.09468,3265.47,313.96
2018-05-07,BTGETH,0.09732,0.1027,0.09542,0.09688,5326.94,525.78
2018-05-06,BTGETH,0.09832,0.1036,0.09587,0.09732,9768.37,961.79
2018-05-05,BTGETH,0.09567,0.1,0.09387,0.09832,8723.49,845.57
2018-05-04,BTGETH,0.09824,0.09957,0.09369,0.09567,4164.45,399.0
2018-05-03,BTGETH,0.11,0.1131,0.09746,0.09824,6991.63,724.35
2018-05-02,BTGETH,0.1062,0.1127,0.104,0.11,5005.52,544.86
2018-05-01,BTGETH,0.1092,0.1102,0.1048,0.1062,4529.64,482.7
2018-04-30,BTGETH,0.1131,0.1149,0.1073,0.1092,5647.16,622.16
2018-04-29,BTGETH,0.1124,0.1199,0.1096,0.1131,6740.34,763.14
2018-04-28,BTGETH,0.1134,0.1149,0.1095,0.1124,3045.82,338.83
2018-04-27,BTGETH,0.1195,0.1196,0.11,0.1134,6157.68,700.38
2018-04-26,BTGETH,0.1153,0.1196,0.1121,0.1195,6818.36,790.31
2018-04-25,BTGETH,0.1179,0.1216,0.1,0.1153,26353.1,3011.81
2018-04-24,BTGETH,0.1208,0.135,0.1179,0.1179,28253.42,3580.87
2018-04-23,BTGETH,0.106,0.126,0.1042,0.1208,17193.03,2010.63
2018-04-22,BTGETH,0.111,0.111,0.1036,0.106,4632.08,496.5
2018-04-21,BTGETH,0.1124,0.1138,0.1033,0.111,9426.05,1022.92
2018-04-20,BTGETH,0.1042,0.119,0.102,0.1124,12894.45,1427.92
2018-04-19,BTGETH,0.105,0.109,0.1027,0.1042,8812.26,925.81
2018-04-18,BTGETH,0.1012,0.1073,0.1004,0.105,5303.32,551.63
2018-04-17,BTGETH,0.1034,0.1034,0.0995,0.1012,5913.11,600.0
2018-04-16,BTGETH,0.09198,0.106,0.0918,0.1034,14016.85,1423.86
2018-04-15,BTGETH,0.09072,0.09437,0.08997,0.09198,2695.53,248.36
2018-04-14,BTGETH,0.09143,0.09267,0.09,0.09072,2421.12,221.54
2018-04-13,BTGETH,0.09429,0.09499,0.09001,0.09143,4469.51,413.45
2018-04-12,BTGETH,0.09875,0.09975,0.093,0.09429,5101.41,487.13
2018-04-11,BTGETH,0.09783,0.101,0.09641,0.09875,2322.36,228.9
2018-04-10,BTGETH,0.1022,0.1031,0.09711,0.09783,2267.16,226.81
2018-04-09,BTGETH,0.1044,0.1063,0.09989,0.1022,1818.62,186.37
2018-04-08,BTGETH,0.1065,0.1071,0.1039,0.1044,1401.41,147.7
2018-04-07,BTGETH,0.1058,0.1081,0.1055,0.1065,1448.66,154.13
2018-04-06,BTGETH,0.1075,0.11,0.1052,0.1058,1764.96,189.08
2018-04-05,BTGETH,0.1096,0.1185,0.104,0.1075,5086.54,557.96
2018-04-04,BTGETH,0.1111,0.113,0.109,0.1096,2976.58,328.39
2018-04-03,BTGETH,0.1101,0.1194,0.1084,0.1111,6483.07,729.89
2018-04-02,BTGETH,0.1079,0.1111,0.1064,0.1101,3776.03,407.08
2018-04-01,BTGETH,0.1106,0.1126,0.1055,0.1079,3235.48,351.6
2018-03-31,BTGETH,0.1121,0.1129,0.109,0.1106,2035.53,224.6
2018-03-30,BTGETH,0.1171,0.1185,0.11,0.1121,3371.43,386.7
2018-03-29,BTGETH,0.118,0.12,0.1142,0.1171,5319.43,622.59
2018-03-28,BTGETH,0.1158,0.12,0.1143,0.118,7117.77,839.16
2018-03-27,BTGETH,0.1145,0.119,0.1114,0.1158,4290.65,491.1
2018-03-26,BTGETH,0.1138,0.1174,0.11,0.1145,3887.24,439.37
2018-03-25,BTGETH,0.1142,0.1184,0.11,0.1138,6129.15,694.12
2018-03-24,BTGETH,0.1076,0.1191,0.1075,0.1142,6429.38,725.57
2018-03-23,BTGETH,0.111,0.113,0.1072,0.1076,4766.64,524.09
2018-03-22,BTGETH,0.1132,0.1142,0.11,0.111,4596.57,514.71
2018-03-21,BTGETH,0.1163,0.1188,0.111,0.1132,5052.07,574.91
2018-03-20,BTGETH,0.1205,0.1253,0.1148,0.1163,8096.89,958.55
2018-03-19,BTGETH,0.1045,0.1253,0.1035,0.1205,5957.12,660.71
2018-03-18,BTGETH,0.105,0.1107,0.1012,0.1045,4329.58,458.45
2018-03-17,BTGETH,0.1032,0.1097,0.102,0.105,3302.61,345.2
2018-03-16,BTGETH,0.1042,0.1161,0.09872,0.1032,8482.66,885.82
2018-03-15,BTGETH,0.1078,0.1102,0.1015,0.1042,2888.86,303.43
2018-03-14,BTGETH,0.1126,0.1136,0.1071,0.1078,2942.02,327.43
2018-03-13,BTGETH,0.113,0.114,0.1102,0.1126,1404.5,156.96
2018-03-12,BTGETH,0.1158,0.1171,0.1122,0.113,1203.69,137.1
2018-03-11,BTGETH,0.1146,0.117,0.112,0.1158,1605.96,183.08
2018-03-10,BTGETH,0.1144,0.1175,0.1111,0.1146,2689.52,307.27
2018-03-09,BTGETH,0.1211,0.1225,0.112,0.1144,2196.0,253.02
2018-03-08,BTGETH,0.1188,0.1234,0.1164,0.1211,3179.26,381.22
2018-03-07,BTGETH,0.1239,0.1254,0.1154,0.1188,4788.79,579.08
2018-03-06,BTGETH,0.1267,0.1273,0.1201,0.1239,3613.31,447.72
2018-03-05,BTGETH,0.1277,0.129,0.1253,0.1267,4723.81,600.53
2018-03-04,BTGETH,0.1281,0.1281,0.1241,0.1277,1852.32,233.53
2018-03-03,BTGETH,0.129,0.1304,0.1263,0.1281,2245.11,287.48
2018-03-02,BTGETH,0.1299,0.1326,0.1259,0.129,2581.69,331.98
2018-03-01,BTGETH,0.128,0.1354,0.125,0.1299,1811.59,235.7
2018-02-28,BTGETH,0.135,0.1355,0.1268,0.128,2983.62,389.01
2018-02-27,BTGETH,0.1337,0.1401,0.1322,0.135,3596.18,487.72
2018-02-26,BTGETH,0.1305,0.1375,0.008824,0.1337,4785.83,589.84
2018-02-25,BTGETH,0.1338,0.1383,0.1281,0.1305,1645.29,219.1
2018-02-24,BTGETH,0.1369,0.1389,0.133,0.1338,1444.99,195.72
2018-02-23,BTGETH,0.1436,0.151,0.1352,0.1369,2520.85,353.66
2018-02-22,BTGETH,0.139,0.1489,0.1327,0.1436,2913.73,409.37
2018-02-21,BTGETH,0.1446,0.145,0.1376,0.139,3120.54,440.68
2018-02-20,BTGETH,0.1458,0.151,0.1431,0.1446,3094.7,451.77
2018-02-19,BTGETH,0.1412,0.147,0.1393,0.1458,1916.92,275.23
2018-02-18,BTGETH,0.1472,0.1526,0.1376,0.1412,4077.72,590.51
2018-02-17,BTGETH,0.1484,0.1501,0.1424,0.1472,3658.75,533.2
2018-02-16,BTGETH,0.1399,0.1539,0.139,0.1484,4802.01,705.1
2018-02-15,BTGETH,0.1408,0.142,0.135,0.1399,4687.51,649.6
2018-02-14,BTGETH,0.1421,0.1498,0.1367,0.1408,6650.13,951.19
2018-02-13,BTGETH,0.1354,0.15,0.1323,0.1421,5795.25,809.49
2018-02-12,BTGETH,0.1362,0.141,0.1319,0.1354,2919.91,394.15
2018-02-11,BTGETH,0.1382,0.1442,0.1324,0.1362,3255.48,447.78
2018-02-10,BTGETH,0.144,0.1453,0.132,0.1382,4907.34,683.45
2018-02-09,BTGETH,0.1193,0.1465,0.1193,0.144,8097.49,1143.45
2018-02-08,BTGETH,0.1195,0.1195,0.1178,0.1193,20.88,2.46
2018-02-07,BTGETH,0.1226,0.1272,0.117,0.1195,3399.99,413.81
2018-02-06,BTGETH,0.1239,0.132,0.119,0.1226,3306.55,407.96
2018-02-05,BTGETH,0.1318,0.1331,0.1215,0.1239,3010.83,386.18
2018-02-04,BTGETH,0.1338,0.1388,0.1296,0.1318,3325.68,444.03
2018-02-03,BTGETH,0.1328,0.1399,0.1262,0.1338,2500.27,329.6
2018-02-02,BTGETH,0.1261,0.136,0.1222,0.1328,6113.43,779.27
2018-02-01,BTGETH,0.141,0.141,0.1169,0.1261,3463.78,443.8
2018-01-31,BTGETH,0.1496,0.1506,0.1364,0.141,3445.67,489.82
2018-01-30,BTGETH,0.1568,0.1568,0.1326,0.1496,2166.04,329.48
2018-01-29,BTGETH,0.1568,0.1593,0.1528,0.1568,1963.88,305.4
2018-01-28,BTGETH,0.1687,0.1757,0.1527,0.1568,4023.46,651.4
2018-01-27,BTGETH,0.1701,0.172,0.1637,0.1687,1546.27,259.95
2018-01-26,BTGETH,0.1745,0.183,0.1655,0.1701,2579.06,443.71
2018-01-25,BTGETH,0.1781,0.1809,0.1725,0.1745,2360.31,414.1
2018-01-24,BTGETH,0.188,0.193,0.1781,0.1781,3720.19,694.49
2018-01-23,BTGETH,0.1893,0.196,0.1859,0.188,3720.27,709.94
2018-01-22,BTGETH,0.188,0.207,0.182,0.1893,5663.76,1097.3
2018-01-21,BTGETH,0.201,0.201,0.185,0.188,3673.41,704.79
2018-01-20,BTGETH,0.2145,0.2223,0.197,0.201,5865.32,1196.3
2018-01-19,BTGETH,0.1926,0.239,0.1901,0.2145,11891.8,2595.59
2018-01-18,BTGETH,0.186,0.2,0.1841,0.1926,8159.19,1578.04
2018-01-17,BTGETH,0.1838,0.2188,0.1757,0.186,7696.53,1468.88
2018-01-16,BTGETH,0.2095,0.221,0.13,0.1838,9903.4,1944.03
2018-01-15,BTGETH,0.2,0.263,0.19,0.2095,24991.5,5719.63
2018-01-14,BTGETH,0.2413,0.2989,0.192,0.2,45076.56,11335.36
2018-01-13,BTGETH,0.1765,0.3346,0.167,0.2413,51210.81,12306.93
2018-01-12,BTGETH,0.1834,0.188,0.1709,0.1765,1768.33,315.68
2018-01-11,BTGETH,0.194,0.1959,0.1702,0.1834,1993.88,357.21
2018-01-10,BTGETH,0.183,0.1982,0.16,0.194,2751.21,481.5
2018-01-09,BTGETH,0.212,0.226,0.1765,0.183,4109.11,825.3
2018-01-08,BTGETH,0.2207,0.2417,0.07,0.212,4068.94,836.86
2018-01-07,BTGETH,0.2526,0.4,0.2074,0.2207,3770.47,927.5
2018-01-06,BTGETH,0.2444,0.2608,0.2318,0.2526,3148.25,770.02
2018-01-05,BTGETH,0.2506,0.265,0.2039,0.2444,4470.55,1083.4
2018-01-04,BTGETH,0.256,0.2659,0.2166,0.2506,2912.28,716.99
2018-01-03,BTGETH,0.2917,0.301,0.25,0.256,1934.04,534.91
2018-01-02,BTGETH,0.3107,0.3174,0.266,0.2917,1426.34,407.85
2018-01-01,BTGETH,0.325,0.353,0.256,0.3107,1123.86,358.85
2017-12-31,BTGETH,0.3143,0.3708,0.313,0.325,1300.94,421.47
2017-12-30,BTGETH,0.3425,0.3483,0.313,0.3143,1067.05,352.62
2017-12-29,BTGETH,0.3513,0.3733,0.335,0.3425,1961.77,680.26
2017-12-28,BTGETH,0.3695,0.375,0.341,0.3513,1518.87,530.7
2017-12-27,BTGETH,0.3613,0.3985,0.3482,0.3695,1446.77,531.88
2017-12-26,BTGETH,0.3732,0.3821,0.3471,0.3613,1559.04,562.62
2017-12-25,BTGETH,0.3907,0.3926,0.356,0.3732,1027.25,382.1
2017-12-24,BTGETH,0.3961,0.4099,0.38,0.3907,811.3,314.39
2017-12-23,BTGETH,0.4,0.426,0.3844,0.3961,1416.79,570.07
2017-12-22,BTGETH,0.4344,0.45,0.38,0.4,2775.83,1125.56
2017-12-21,BTGETH,0.511,0.511,0.405,0.4344,5645.11,2543.37
2017-12-20,BTGETH,0.3871,0.613,0.3871,0.511,9833.36,4917.91
2017-12-19,BTGETH,0.382,0.41,0.3622,0.3871,2701.88,1035.3
2017-12-18,BTGETH,0.4177,0.4692,0.38,0.382,2002.82,824.52
2017-12-17,BTGETH,0.4151,0.425,0.392,0.4177,1168.09,475.49
2017-12-16,BTGETH,0.4215,0.449,0.4151,0.4151,1028.25,432.62
2017-12-15,BTGETH,0.468,0.468,0.4112,0.4215,826.89,354.1
2017-12-14,BTGETH,0.3867,0.5101,0.3641,0.468,1759.16,772.43
2017-12-13,BTGETH,0.4218,0.4564,0.3694,0.3867,986.28,396.94
2017-12-12,BTGETH,0.4795,0.5034,0.3711,0.4218,1688.82,751.83
2017-12-11,BTGETH,0.5173,0.65,0.4795,0.4795,1402.12,773.56
2017-12-10,BTGETH,0.5055,0.535,0.4571,0.5173,816.37,397.08
2017-12-09,BTGETH,0.549,0.56,0.48,0.5055,1049.6,542.42
2017-12-08,BTGETH,0.523,0.69,0.5208,0.549,1330.4,769.43
2017-12-07,BTGETH,0.6045,0.6183,0.52,0.523,898.83,523.03
2017-12-06,BTGETH,0.606,0.64,0.558,0.6045,1176.98,720.31
2017-12-05,BTGETH,0.655,0.6778,0.6,0.606,1205.46,768.03
2017-12-04,BTGETH,0.6715,0.6959,0.651,0.655,515.81,344.57
2017-12-03,BTGETH,0.6192,0.72,0.59,0.6715,556.84,370.5
2017-12-02,BTGETH,0.6578,0.6578,0.55,0.6192,637.78,383.95
2017-12-01,BTGETH,0.66,0.677,0.6121,0.6578,465.78,302.17
2017-11-30,BTGETH,0.6774,0.687,0.6121,0.66,1102.34,712.92
2017-11-29,BTGETH,0.706,0.715,0.616,0.6774,1644.87,1107.01
2017-11-28,BTGETH,0.75,0.7676,0.689,0.706,1134.22,824.36
2017-11-27,BTGETH,0.7827,0.8068,0.7289,0.75,1174.79,907.29
2017-11-26,BTGETH,0.7411,0.8,0.721,0.7827,1254.78,951.87
2017-11-25,BTGETH,0.8352,0.8352,0.6627,0.7411,2072.41,1585.73
2017-11-24,BTGETH,0.8086,1.25,0.75,0.8352,2651.0,2440.25
2017-11-23,BTGETH,0.8324,0.968,0.725,0.8086,854.8,739.87
2017-11-22,BTGETH,1.06,1.08,0.801,0.8324,638.41,570.62
2017-11-21,BTGETH,0.806,1.47,0.8,1.06,1749.28,1868.16
2017-11-20,BTGETH,0.6956,1.14,0.62,0.806,1149.52,965.64
2017-11-19,BTGETH,0.74,0.8294,0.658,0.6956,465.03,331.77
2017-11-18,BTGETH,0.88,1.19,0.739,0.74,1475.97,1406.68
2017-11-17,BTGETH,0.62,0.88,0.5412,0.88,666.62,454.69
2017-11-16,BTGETH,0.72,0.75,0.62,0.62,440.93,291.29
2017-11-15,BTGETH,0.7002,0.857,0.6288,0.72,362.18,270.31
2017-11-14,BTGETH,1.03,1.03,0.7002,0.7002,480.73,415.03
2017-11-13,BTGETH,1,1.4,0.83,1.03,1117.51,1136.8
2017-11-12,BTGETH,2.1,2.93,1,1,6447.3,10581.84
2017-11-11,BTGETH,0.908,2.9,0.8965,2.1,2660.59,4000.75
2017-11-10,BTGETH,0.5197,0.912,0.5018,0.908,1091.51,763.61
2017-11-09,BTGETH,0.47,0.5508,0.4421,0.5197,273.87,133.65
2017-11-08,BTGETH,0.5093,0.5549,0.4382,0.47,245.54,124.17
