Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume HVN,Volume BTC
2018-03-07 06-AM,HVNBTC,1.002e-05,1.012e-05,9.54e-06,9.55e-06,118640.0,1.15
2018-03-07 05-AM,HVNBTC,9.4e-06,1.092e-05,9.33e-06,1.002e-05,106960.0,1.08
2018-03-07 04-AM,HVNBTC,9.58e-06,9.78e-06,9.4e-06,9.4e-06,99770.0,0.9717
2018-03-07 03-AM,HVNBTC,9.34e-06,9.6e-06,9.28e-06,9.58e-06,14590.0,0.1382
2018-03-07 02-AM,HVNBTC,9.05e-06,9.34e-06,9.05e-06,9.34e-06,4850.0,0.04467
2018-03-07 01-AM,HVNBTC,8.7e-06,9.5e-06,8.68e-06,9.05e-06,45390.0,0.4139
2018-03-07 12-AM,HVNBTC,9.03e-06,9.13e-06,8.68e-06,8.7e-06,18330.0,0.165
2018-03-06 11-PM,HVNBTC,7.92e-06,9.77e-06,7.85e-06,9.03e-06,10487040.0,84.86
2018-03-06 10-PM,HVNBTC,7.41e-06,7.92e-06,7.41e-06,7.92e-06,36280.0,0.2716
2018-03-06 09-PM,HVNBTC,7.32e-06,7.41e-06,7.3e-06,7.41e-06,45670.0,0.3372
2018-03-06 08-PM,HVNBTC,7.77e-06,7.83e-06,7.08e-06,7.32e-06,165060.0,1.22
2018-03-06 07-PM,HVNBTC,7.99e-06,7.99e-06,7.02e-06,7.77e-06,372210.0,2.69
2018-03-06 06-PM,HVNBTC,7.8e-06,8.02e-06,7.8e-06,7.99e-06,1750.0,0.01401
2018-03-06 05-PM,HVNBTC,8.0e-06,8.0e-06,7.64e-06,7.8e-06,21230.0,0.1647
2018-03-06 04-PM,HVNBTC,8.24e-06,8.24e-06,8.0e-06,8.0e-06,2630.0,0.02116
2018-03-06 03-PM,HVNBTC,8.39e-06,8.39e-06,8.12e-06,8.12e-06,170.0,0.00138
2018-03-06 02-PM,HVNBTC,8.4e-06,8.4e-06,8.11e-06,8.39e-06,6360.0,0.05335
2018-03-06 01-PM,HVNBTC,8.3e-06,8.46e-06,8.3e-06,8.4e-06,8640.0,0.07267
2018-03-06 12-PM,HVNBTC,8.36e-06,8.36e-06,8.07e-06,8.3e-06,15540.0,0.1282
2018-03-06 11-AM,HVNBTC,8.09e-06,8.46e-06,8.05e-06,8.36e-06,17780.0,0.147
2018-03-06 10-AM,HVNBTC,8.26e-06,8.26e-06,7.59e-06,8.09e-06,31850.0,0.2471
2018-03-06 09-AM,HVNBTC,8.47e-06,8.47e-06,8.26e-06,8.26e-06,23220.0,0.1948
2018-03-06 08-AM,HVNBTC,8.74e-06,8.74e-06,8.47e-06,8.47e-06,2650.0,0.02274
2018-03-06 07-AM,HVNBTC,8.29e-06,8.74e-06,8.29e-06,8.74e-06,6430.0,0.05575
2018-03-06 06-AM,HVNBTC,7.77e-06,8.29e-06,7.77e-06,8.29e-06,3820.0,0.03052
2018-03-06 05-AM,HVNBTC,8.38e-06,8.41e-06,7.77e-06,7.77e-06,19770.0,0.16
2018-03-06 04-AM,HVNBTC,8.24e-06,8.39e-06,8.05e-06,8.38e-06,36200.0,0.2992
2018-03-06 03-AM,HVNBTC,7.96e-06,8.26e-06,7.96e-06,8.24e-06,3680.0,0.0303
2018-03-06 02-AM,HVNBTC,7.96e-06,7.96e-06,7.96e-06,7.96e-06,0.0,0.0
2018-03-06 01-AM,HVNBTC,7.98e-06,7.99e-06,7.76e-06,7.96e-06,28710.0,0.2254
2018-03-06 12-AM,HVNBTC,7.72e-06,8.24e-06,7.45e-06,7.98e-06,80000.0,0.6282
2018-03-05 11-PM,HVNBTC,7.49e-06,7.72e-06,7.35e-06,7.72e-06,6710.0,0.05029
2018-03-05 10-PM,HVNBTC,7.83e-06,7.97e-06,7.48e-06,7.49e-06,88540.0,0.6763
2018-03-05 09-PM,HVNBTC,8.21e-06,8.21e-06,7.83e-06,7.83e-06,306950.0,2.46
2018-03-05 08-PM,HVNBTC,8.0e-06,8.3e-06,8.0e-06,8.21e-06,13850.0,0.112
2018-03-05 07-PM,HVNBTC,8.55e-06,8.55e-06,8.0e-06,8.0e-06,81500.0,0.6618
2018-03-05 06-PM,HVNBTC,8.61e-06,8.61e-06,8.44e-06,8.55e-06,13910.0,0.1185
2018-03-05 05-PM,HVNBTC,8.63e-06,8.63e-06,8.5e-06,8.61e-06,4320.0,0.03697
2018-03-05 04-PM,HVNBTC,8.66e-06,8.87e-06,8.04e-06,8.63e-06,34160.0,0.2849
2018-03-05 03-PM,HVNBTC,8.66e-06,8.66e-06,8.66e-06,8.66e-06,0.0,0.0
2018-03-05 02-PM,HVNBTC,8.33e-06,8.66e-06,8.33e-06,8.66e-06,48930.0,0.4212
2018-03-05 01-PM,HVNBTC,8.76e-06,8.76e-06,8.33e-06,8.33e-06,6500.0,0.05548
2018-03-05 12-PM,HVNBTC,8.61e-06,8.76e-06,8.57e-06,8.76e-06,6220.0,0.0535
2018-03-05 11-AM,HVNBTC,8.83e-06,8.98e-06,8.5e-06,8.61e-06,274780.0,2.39
2018-03-05 10-AM,HVNBTC,9.01e-06,9.01e-06,8.83e-06,8.83e-06,12930.0,0.1147
2018-03-05 09-AM,HVNBTC,9.02e-06,9.02e-06,9.01e-06,9.01e-06,340.0,0.003067
2018-03-05 08-AM,HVNBTC,9.0e-06,9.02e-06,8.82e-06,9.02e-06,6650.0,0.05909
2018-03-05 07-AM,HVNBTC,9.0e-06,9.0e-06,9.0e-06,9.0e-06,0.0,0.0
2018-03-05 06-AM,HVNBTC,9.07e-06,9.1e-06,9.0e-06,9.0e-06,7930.0,0.07175
2018-03-05 05-AM,HVNBTC,9.32e-06,9.67e-06,9.05e-06,9.07e-06,24330.0,0.2222
2018-03-05 04-AM,HVNBTC,9.48e-06,9.48e-06,9.32e-06,9.32e-06,200.0,0.001864
2018-03-05 03-AM,HVNBTC,9.55e-06,9.55e-06,9.48e-06,9.48e-06,43560.0,0.413
2018-03-05 02-AM,HVNBTC,9.5e-06,9.55e-06,9.5e-06,9.55e-06,30.0,0.0002865
2018-03-05 01-AM,HVNBTC,9.45e-06,9.5e-06,9.45e-06,9.5e-06,3810.0,0.03611
2018-03-05 12-AM,HVNBTC,9.49e-06,9.49e-06,9.39e-06,9.45e-06,3920.0,0.03687
2018-03-04 11-PM,HVNBTC,9.5e-06,9.5e-06,9.25e-06,9.49e-06,3100.0,0.02872
2018-03-04 10-PM,HVNBTC,9.49e-06,9.52e-06,9.49e-06,9.5e-06,60.0,0.0005704
2018-03-04 09-PM,HVNBTC,9.29e-06,9.67e-06,9.17e-06,9.49e-06,10560.0,0.1006
2018-03-04 08-PM,HVNBTC,9.07e-06,9.3e-06,9.04e-06,9.29e-06,45270.0,0.4205
2018-03-04 07-PM,HVNBTC,9.01e-06,9.51e-06,9.01e-06,9.07e-06,23390.0,0.2191
2018-03-04 06-PM,HVNBTC,9.25e-06,9.25e-06,9.01e-06,9.01e-06,350.0,0.003154
2018-03-04 05-PM,HVNBTC,9.45e-06,9.45e-06,9.02e-06,9.25e-06,94890.0,0.8743
2018-03-04 04-PM,HVNBTC,9.23e-06,9.45e-06,9.23e-06,9.45e-06,13800.0,0.1275
2018-03-04 03-PM,HVNBTC,9.21e-06,9.6e-06,8.5e-06,9.23e-06,64700.0,0.5787
2018-03-04 02-PM,HVNBTC,9.03e-06,9.23e-06,9.03e-06,9.21e-06,990.0,0.009086
2018-03-04 01-PM,HVNBTC,9.08e-06,9.16e-06,9.03e-06,9.03e-06,12000.0,0.1087
2018-03-04 12-PM,HVNBTC,9.08e-06,9.08e-06,9.08e-06,9.08e-06,0.0,0.0
2018-03-04 11-AM,HVNBTC,9.08e-06,9.08e-06,9.08e-06,9.08e-06,0.0,0.0
2018-03-04 10-AM,HVNBTC,9.05e-06,9.08e-06,9.05e-06,9.08e-06,1060.0,0.009608
2018-03-04 09-AM,HVNBTC,8.75e-06,9.06e-06,8.75e-06,9.05e-06,1460.0,0.01322
2018-03-04 08-AM,HVNBTC,8.75e-06,8.75e-06,8.75e-06,8.75e-06,0.0,0.0
2018-03-04 07-AM,HVNBTC,8.75e-06,8.75e-06,8.75e-06,8.75e-06,0.0,0.0
2018-03-04 06-AM,HVNBTC,9.22e-06,9.22e-06,8.75e-06,8.75e-06,3220.0,0.02889
2018-03-04 05-AM,HVNBTC,9.24e-06,9.24e-06,9.22e-06,9.22e-06,40.0,0.0003689
2018-03-04 04-AM,HVNBTC,9.24e-06,9.24e-06,9.24e-06,9.24e-06,0.0,0.0
2018-03-04 03-AM,HVNBTC,9.24e-06,9.26e-06,9.24e-06,9.24e-06,2540.0,0.02347
2018-03-04 02-AM,HVNBTC,9.45e-06,9.45e-06,9.18e-06,9.24e-06,2130.0,0.01968
2018-03-04 01-AM,HVNBTC,8.79e-06,9.45e-06,8.79e-06,9.45e-06,10890.0,0.09948
2018-03-04 12-AM,HVNBTC,9.23e-06,9.23e-06,8.79e-06,8.79e-06,8790.0,0.07879
2018-03-03 11-PM,HVNBTC,9.0e-06,9.23e-06,9.0e-06,9.23e-06,1830.0,0.01689
2018-03-03 10-PM,HVNBTC,8.9e-06,9.02e-06,8.7e-06,9.0e-06,46760.0,0.4087
2018-03-03 09-PM,HVNBTC,8.79e-06,8.9e-06,8.77e-06,8.9e-06,9250.0,0.08138
2018-03-03 08-PM,HVNBTC,8.7e-06,8.79e-06,8.7e-06,8.79e-06,2140.0,0.01867
2018-03-03 07-PM,HVNBTC,8.7e-06,8.7e-06,8.7e-06,8.7e-06,0.0,0.0
2018-03-03 06-PM,HVNBTC,8.73e-06,8.96e-06,8.7e-06,8.7e-06,112770.0,0.9835
2018-03-03 05-PM,HVNBTC,8.78e-06,8.78e-06,8.73e-06,8.73e-06,240.0,0.002095
2018-03-03 04-PM,HVNBTC,9.19e-06,9.53e-06,8.71e-06,8.78e-06,95050.0,0.842
2018-03-03 03-PM,HVNBTC,9.0e-06,9.9e-06,9.0e-06,9.19e-06,39460.0,0.3692
2018-03-03 02-PM,HVNBTC,9.07e-06,9.17e-06,9.0e-06,9.0e-06,78780.0,0.7104
2018-03-03 01-PM,HVNBTC,9.03e-06,9.07e-06,8.9e-06,9.07e-06,2430.0,0.02197
2018-03-03 12-PM,HVNBTC,9.13e-06,9.13e-06,9.03e-06,9.03e-06,930.0,0.008454
2018-03-03 11-AM,HVNBTC,9.13e-06,9.13e-06,9.13e-06,9.13e-06,0.0,0.0
2018-03-03 10-AM,HVNBTC,8.97e-06,9.13e-06,8.97e-06,9.13e-06,24450.0,0.2212
2018-03-03 09-AM,HVNBTC,9.01e-06,9.01e-06,8.95e-06,8.97e-06,23960.0,0.2147
2018-03-03 08-AM,HVNBTC,8.81e-06,9.01e-06,8.81e-06,9.01e-06,7600.0,0.06779
2018-03-03 07-AM,HVNBTC,9.08e-06,9.08e-06,8.81e-06,8.81e-06,13310.0,0.1187
2018-03-03 06-AM,HVNBTC,9.12e-06,9.12e-06,8.95e-06,9.08e-06,6090.0,0.05471
2018-03-03 05-AM,HVNBTC,9.12e-06,9.12e-06,9.12e-06,9.12e-06,0.0,0.0
2018-03-03 04-AM,HVNBTC,8.95e-06,9.12e-06,8.95e-06,9.12e-06,3170.0,0.0284
2018-03-03 03-AM,HVNBTC,9.25e-06,9.25e-06,8.95e-06,8.95e-06,123520.0,1.11
2018-03-03 02-AM,HVNBTC,9.27e-06,9.27e-06,9.11e-06,9.25e-06,7590.0,0.06967
2018-03-03 01-AM,HVNBTC,9.2e-06,9.27e-06,9.1e-06,9.27e-06,8840.0,0.08119
2018-03-03 12-AM,HVNBTC,9.2e-06,9.2e-06,9.2e-06,9.2e-06,0.0,0.0
2018-03-02 11-PM,HVNBTC,9.68e-06,9.68e-06,9.05e-06,9.2e-06,41370.0,0.3829
2018-03-02 10-PM,HVNBTC,1.028e-05,1.028e-05,9.3e-06,9.68e-06,89450.0,0.8517
2018-03-02 09-PM,HVNBTC,1.0e-05,1.028e-05,9.5e-06,1.028e-05,161480.0,1.57
2018-03-02 08-PM,HVNBTC,1.046e-05,1.046e-05,1.0e-05,1.0e-05,18150.0,0.1827
2018-03-02 07-PM,HVNBTC,1.046e-05,1.046e-05,1.046e-05,1.046e-05,0.0,0.0
2018-03-02 06-PM,HVNBTC,1.029e-05,1.06e-05,1.012e-05,1.046e-05,13920.0,0.1446
2018-03-02 05-PM,HVNBTC,1.015e-05,1.035e-05,1.015e-05,1.029e-05,2400.0,0.02478
2018-03-02 04-PM,HVNBTC,1.03e-05,1.032e-05,1.015e-05,1.015e-05,130.0,0.001326
2018-03-02 03-PM,HVNBTC,1.058e-05,1.058e-05,1.03e-05,1.03e-05,7130.0,0.07394
2018-03-02 02-PM,HVNBTC,1.035e-05,1.059e-05,1.029e-05,1.058e-05,291820.0,3.06
2018-03-02 01-PM,HVNBTC,1.03e-05,1.048e-05,9.99e-06,1.035e-05,15080.0,0.1534
2018-03-02 12-PM,HVNBTC,9.52e-06,1.049e-05,9.52e-06,1.03e-05,3370.0,0.0352
2018-03-02 11-AM,HVNBTC,1.02e-05,1.02e-05,9.52e-06,9.52e-06,2170.0,0.02098
2018-03-02 10-AM,HVNBTC,9.69e-06,1.02e-05,9.68e-06,1.02e-05,1740.0,0.01724
2018-03-02 09-AM,HVNBTC,9.32e-06,1.019e-05,9.32e-06,9.69e-06,61760.0,0.5946
2018-03-02 08-AM,HVNBTC,9.23e-06,9.35e-06,9.23e-06,9.32e-06,4400.0,0.04078
2018-03-02 07-AM,HVNBTC,1.076e-05,1.076e-05,9.23e-06,9.23e-06,9490.0,0.08895
2018-03-02 06-AM,HVNBTC,9.47e-06,1.076e-05,9.0e-06,1.076e-05,59800.0,0.5576
2018-03-02 05-AM,HVNBTC,9.46e-06,9.47e-06,9.42e-06,9.47e-06,3860.0,0.0365
2018-03-02 04-AM,HVNBTC,9.69e-06,9.69e-06,9.12e-06,9.46e-06,63220.0,0.5929
2018-03-02 03-AM,HVNBTC,9.64e-06,9.69e-06,9.57e-06,9.69e-06,4450.0,0.04281
2018-03-02 02-AM,HVNBTC,9.71e-06,9.71e-06,9.56e-06,9.64e-06,2850.0,0.02732
2018-03-02 01-AM,HVNBTC,9.71e-06,9.75e-06,9.71e-06,9.71e-06,1070.0,0.0104
2018-03-02 12-AM,HVNBTC,9.52e-06,9.71e-06,9.5e-06,9.71e-06,23810.0,0.2287
2018-03-01 11-PM,HVNBTC,9.55e-06,9.55e-06,9.52e-06,9.52e-06,7980.0,0.07615
2018-03-01 10-PM,HVNBTC,9.83e-06,9.83e-06,9.5e-06,9.55e-06,38070.0,0.3652
2018-03-01 09-PM,HVNBTC,1.007e-05,1.036e-05,9.35e-06,9.83e-06,63890.0,0.6325
2018-03-01 08-PM,HVNBTC,1.053e-05,1.053e-05,1.005e-05,1.007e-05,84170.0,0.8677
2018-03-01 07-PM,HVNBTC,1.043e-05,1.053e-05,1.035e-05,1.053e-05,3720.0,0.03853
2018-03-01 06-PM,HVNBTC,1.017e-05,1.072e-05,1.012e-05,1.043e-05,38180.0,0.3903
2018-03-01 05-PM,HVNBTC,1.083e-05,1.083e-05,1.017e-05,1.017e-05,20280.0,0.2079
2018-03-01 04-PM,HVNBTC,1.07e-05,1.083e-05,1.07e-05,1.083e-05,140.0,0.001515
2018-03-01 03-PM,HVNBTC,1.034e-05,1.099e-05,1.034e-05,1.07e-05,327120.0,3.5
2018-03-01 02-PM,HVNBTC,1.041e-05,1.041e-05,1.011e-05,1.034e-05,35720.0,0.3657
2018-03-01 01-PM,HVNBTC,1.058e-05,1.059e-05,1.04e-05,1.041e-05,16190.0,0.1706
2018-03-01 12-PM,HVNBTC,1.055e-05,1.059e-05,1.055e-05,1.058e-05,300.0,0.003174
2018-03-01 11-AM,HVNBTC,1.062e-05,1.062e-05,1.046e-05,1.055e-05,11510.0,0.1207
2018-03-01 10-AM,HVNBTC,1.1e-05,1.1e-05,1.053e-05,1.062e-05,20200.0,0.2147
2018-03-01 09-AM,HVNBTC,1.078e-05,1.1e-05,1.078e-05,1.1e-05,3000.0,0.033
2018-03-01 08-AM,HVNBTC,1.077e-05,1.137e-05,1.077e-05,1.078e-05,61180.0,0.6781
2018-03-01 07-AM,HVNBTC,1.05e-05,1.138e-05,1.05e-05,1.077e-05,58310.0,0.6395
2018-03-01 06-AM,HVNBTC,1.025e-05,1.05e-05,1.007e-05,1.05e-05,28590.0,0.2937
2018-03-01 05-AM,HVNBTC,9.81e-06,1.025e-05,9.81e-06,1.025e-05,9600.0,0.09751
2018-03-01 04-AM,HVNBTC,9.93e-06,1.018e-05,9.81e-06,9.81e-06,8670.0,0.08673
2018-03-01 03-AM,HVNBTC,9.95e-06,1.0e-05,9.93e-06,9.93e-06,2210.0,0.02196
2018-03-01 02-AM,HVNBTC,1.008e-05,1.008e-05,9.81e-06,9.95e-06,9840.0,0.09749
2018-03-01 01-AM,HVNBTC,9.72e-06,1.008e-05,9.72e-06,1.008e-05,7520.0,0.07417
2018-03-01 12-AM,HVNBTC,9.97e-06,1.008e-05,9.52e-06,9.72e-06,12920.0,0.1278
2018-02-28 11-PM,HVNBTC,1.008e-05,1.008e-05,9.82e-06,9.97e-06,5520.0,0.05468
2018-02-28 10-PM,HVNBTC,9.99e-06,1.008e-05,9.53e-06,1.008e-05,11590.0,0.116
2018-02-28 09-PM,HVNBTC,1.022e-05,1.035e-05,9.99e-06,9.99e-06,23990.0,0.243
2018-02-28 08-PM,HVNBTC,1.019e-05,1.043e-05,1.002e-05,1.022e-05,10030.0,0.1015
2018-02-28 07-PM,HVNBTC,1.054e-05,1.054e-05,9.1e-06,1.019e-05,74230.0,0.7269
2018-02-28 06-PM,HVNBTC,1.039e-05,1.054e-05,9.99e-06,1.054e-05,26780.0,0.2701
2018-02-28 05-PM,HVNBTC,1.083e-05,1.083e-05,1.0e-05,1.039e-05,80350.0,0.8217
2018-02-28 04-PM,HVNBTC,1.121e-05,1.121e-05,1.081e-05,1.083e-05,5040.0,0.05469
2018-02-28 03-PM,HVNBTC,1.035e-05,1.138e-05,1.028e-05,1.121e-05,28920.0,0.3152
2018-02-28 02-PM,HVNBTC,1.111e-05,1.135e-05,1.0e-05,1.035e-05,48710.0,0.5059
2018-02-28 01-PM,HVNBTC,1.111e-05,1.111e-05,1.111e-05,1.111e-05,0.0,0.0
2018-02-28 12-PM,HVNBTC,1.035e-05,1.14e-05,1.001e-05,1.111e-05,117860.0,1.28
2018-02-28 11-AM,HVNBTC,1.032e-05,1.1e-05,1.0e-05,1.035e-05,55510.0,0.5632
2018-02-28 10-AM,HVNBTC,1.1e-05,1.154e-05,1.02e-05,1.032e-05,177940.0,1.94
2018-02-28 09-AM,HVNBTC,1.145e-05,1.21e-05,1.1e-05,1.1e-05,184790.0,2.05
2018-02-28 08-AM,HVNBTC,1.16e-05,1.205e-05,1.14e-05,1.145e-05,25100.0,0.2922
2018-02-28 07-AM,HVNBTC,1.145e-05,1.182e-05,1.132e-05,1.16e-05,16050.0,0.1837
2018-02-28 06-AM,HVNBTC,1.1e-05,1.191e-05,1.1e-05,1.145e-05,68140.0,0.7639
2018-02-28 05-AM,HVNBTC,1.15e-05,1.15e-05,1.095e-05,1.1e-05,10870.0,0.1211
2018-02-28 04-AM,HVNBTC,1.237e-05,1.237e-05,1.146e-05,1.15e-05,10000.0,0.1165
2018-02-28 03-AM,HVNBTC,1.104e-05,1.238e-05,1.1e-05,1.237e-05,128660.0,1.44
2018-02-28 02-AM,HVNBTC,1.114e-05,1.147e-05,1.104e-05,1.104e-05,70590.0,0.7829
2018-02-28 01-AM,HVNBTC,1.148e-05,1.148e-05,1.114e-05,1.114e-05,15060.0,0.1692
2018-02-28 12-AM,HVNBTC,1.148e-05,1.148e-05,1.148e-05,1.148e-05,0.0,0.0
2018-02-27 11-PM,HVNBTC,1.16e-05,1.16e-05,1.148e-05,1.148e-05,3300.0,0.03788
2018-02-27 10-PM,HVNBTC,1.181e-05,1.21e-05,1.11e-05,1.16e-05,89980.0,1.03
2018-02-27 09-PM,HVNBTC,1.182e-05,1.182e-05,1.181e-05,1.181e-05,290.0,0.003425
2018-02-27 08-PM,HVNBTC,1.197e-05,1.2e-05,1.182e-05,1.182e-05,6340.0,0.0755
2018-02-27 07-PM,HVNBTC,1.201e-05,1.22e-05,1.197e-05,1.197e-05,10100.0,0.1214
2018-02-27 06-PM,HVNBTC,1.189e-05,1.202e-05,1.188e-05,1.201e-05,4620.0,0.05497
2018-02-27 05-PM,HVNBTC,1.22e-05,1.22e-05,1.189e-05,1.189e-05,6140.0,0.07375
2018-02-27 04-PM,HVNBTC,1.209e-05,1.22e-05,1.209e-05,1.22e-05,8270.0,0.1004
2018-02-27 03-PM,HVNBTC,1.192e-05,1.22e-05,1.192e-05,1.209e-05,6620.0,0.08055
2018-02-27 02-PM,HVNBTC,1.186e-05,1.206e-05,1.186e-05,1.192e-05,9220.0,0.11
2018-02-27 01-PM,HVNBTC,1.218e-05,1.218e-05,1.186e-05,1.186e-05,13970.0,0.1668
2018-02-27 12-PM,HVNBTC,1.225e-05,1.225e-05,1.211e-05,1.218e-05,4200.0,0.05094
2018-02-27 11-AM,HVNBTC,1.232e-05,1.233e-05,1.22e-05,1.225e-05,310.0,0.003808
2018-02-27 10-AM,HVNBTC,1.23e-05,1.279e-05,1.175e-05,1.232e-05,72190.0,0.8845
2018-02-27 09-AM,HVNBTC,1.279e-05,1.284e-05,1.23e-05,1.23e-05,74370.0,0.9276
2018-02-27 08-AM,HVNBTC,1.256e-05,1.279e-05,1.237e-05,1.279e-05,64160.0,0.797
2018-02-27 07-AM,HVNBTC,1.256e-05,1.257e-05,1.256e-05,1.256e-05,4640.0,0.05829
2018-02-27 06-AM,HVNBTC,1.258e-05,1.258e-05,1.255e-05,1.256e-05,960.0,0.01206
2018-02-27 05-AM,HVNBTC,1.248e-05,1.262e-05,1.248e-05,1.258e-05,4370.0,0.05499
2018-02-27 04-AM,HVNBTC,1.244e-05,1.248e-05,1.244e-05,1.248e-05,1840.0,0.02296
2018-02-27 03-AM,HVNBTC,1.24e-05,1.26e-05,1.24e-05,1.244e-05,4050.0,0.05098
2018-02-27 02-AM,HVNBTC,1.252e-05,1.252e-05,1.24e-05,1.24e-05,9070.0,0.1128
2018-02-27 01-AM,HVNBTC,1.259e-05,1.298e-05,1.252e-05,1.252e-05,340.0,0.00434
2018-02-27 12-AM,HVNBTC,1.247e-05,1.3e-05,1.241e-05,1.259e-05,35890.0,0.4527
2018-02-26 11-PM,HVNBTC,1.25e-05,1.25e-05,1.247e-05,1.247e-05,3680.0,0.04593
2018-02-26 10-PM,HVNBTC,1.249e-05,1.25e-05,1.243e-05,1.25e-05,4020.0,0.05013
2018-02-26 09-PM,HVNBTC,1.25e-05,1.251e-05,1.246e-05,1.249e-05,10740.0,0.1341
2018-02-26 08-PM,HVNBTC,1.25e-05,1.251e-05,1.25e-05,1.25e-05,1510.0,0.01889
2018-02-26 07-PM,HVNBTC,1.24e-05,1.267e-05,1.24e-05,1.25e-05,21480.0,0.2696
2018-02-26 06-PM,HVNBTC,1.268e-05,1.268e-05,1.24e-05,1.24e-05,21620.0,0.2698
2018-02-26 05-PM,HVNBTC,1.273e-05,1.275e-05,1.24e-05,1.268e-05,29200.0,0.3678
2018-02-26 04-PM,HVNBTC,1.277e-05,1.293e-05,1.26e-05,1.273e-05,7800.0,0.1003
2018-02-26 03-PM,HVNBTC,1.28e-05,1.284e-05,1.269e-05,1.277e-05,35370.0,0.4523
2018-02-26 02-PM,HVNBTC,1.27e-05,1.284e-05,1.24e-05,1.28e-05,49350.0,0.6183
2018-02-26 01-PM,HVNBTC,1.304e-05,1.304e-05,1.27e-05,1.27e-05,16040.0,0.2055
2018-02-26 12-PM,HVNBTC,1.29e-05,1.304e-05,1.29e-05,1.304e-05,2330.0,0.03038
2018-02-26 11-AM,HVNBTC,1.289e-05,1.29e-05,1.289e-05,1.29e-05,2330.0,0.03006
2018-02-26 10-AM,HVNBTC,1.284e-05,1.328e-05,1.284e-05,1.289e-05,17110.0,0.2249
2018-02-26 09-AM,HVNBTC,1.266e-05,1.32e-05,1.266e-05,1.284e-05,16550.0,0.2141
2018-02-26 08-AM,HVNBTC,1.3e-05,1.301e-05,1.265e-05,1.266e-05,9090.0,0.1173
2018-02-26 07-AM,HVNBTC,1.307e-05,1.307e-05,1.3e-05,1.3e-05,500.0,0.006501
2018-02-26 06-AM,HVNBTC,1.313e-05,1.313e-05,1.307e-05,1.307e-05,270.0,0.003537
2018-02-26 05-AM,HVNBTC,1.297e-05,1.313e-05,1.297e-05,1.313e-05,5550.0,0.07263
2018-02-26 04-AM,HVNBTC,1.265e-05,1.32e-05,1.265e-05,1.297e-05,17760.0,0.2289
2018-02-26 03-AM,HVNBTC,1.309e-05,1.32e-05,1.265e-05,1.265e-05,14720.0,0.1897
2018-02-26 02-AM,HVNBTC,1.309e-05,1.309e-05,1.309e-05,1.309e-05,0.0,0.0
2018-02-26 01-AM,HVNBTC,1.328e-05,1.328e-05,1.308e-05,1.309e-05,230.0,0.003021
2018-02-26 12-AM,HVNBTC,1.322e-05,1.328e-05,1.322e-05,1.328e-05,10.0,0.0001328
2018-02-25 11-PM,HVNBTC,1.3e-05,1.339e-05,1.3e-05,1.322e-05,5550.0,0.07311
2018-02-25 10-PM,HVNBTC,1.314e-05,1.44e-05,1.24e-05,1.3e-05,191020.0,2.52
2018-02-25 09-PM,HVNBTC,1.334e-05,1.36e-05,1.311e-05,1.314e-05,41280.0,0.5487
2018-02-25 08-PM,HVNBTC,1.311e-05,1.366e-05,1.311e-05,1.334e-05,43840.0,0.5878
2018-02-25 07-PM,HVNBTC,1.305e-05,1.345e-05,1.269e-05,1.311e-05,35700.0,0.466
2018-02-25 06-PM,HVNBTC,1.233e-05,1.367e-05,1.217e-05,1.305e-05,150070.0,1.93
2018-02-25 05-PM,HVNBTC,1.257e-05,1.257e-05,1.219e-05,1.233e-05,34010.0,0.4169
2018-02-25 04-PM,HVNBTC,1.231e-05,1.265e-05,1.219e-05,1.257e-05,60860.0,0.7506
2018-02-25 03-PM,HVNBTC,1.242e-05,1.242e-05,1.229e-05,1.231e-05,610.0,0.007519
2018-02-25 02-PM,HVNBTC,1.235e-05,1.267e-05,1.235e-05,1.242e-05,13650.0,0.1701
2018-02-25 01-PM,HVNBTC,1.223e-05,1.239e-05,1.223e-05,1.235e-05,1840.0,0.02273
2018-02-25 12-PM,HVNBTC,1.247e-05,1.247e-05,1.216e-05,1.223e-05,5520.0,0.06738
2018-02-25 11-AM,HVNBTC,1.222e-05,1.247e-05,1.2e-05,1.247e-05,123780.0,1.5
2018-02-25 10-AM,HVNBTC,1.207e-05,1.222e-05,1.202e-05,1.222e-05,18700.0,0.2257
2018-02-25 09-AM,HVNBTC,1.215e-05,1.216e-05,1.203e-05,1.207e-05,12790.0,0.155
2018-02-25 08-AM,HVNBTC,1.218e-05,1.218e-05,1.213e-05,1.215e-05,10330.0,0.1256
2018-02-25 07-AM,HVNBTC,1.257e-05,1.257e-05,1.205e-05,1.218e-05,49630.0,0.6079
2018-02-25 06-AM,HVNBTC,1.252e-05,1.257e-05,1.252e-05,1.257e-05,2360.0,0.02966
2018-02-25 05-AM,HVNBTC,1.277e-05,1.277e-05,1.252e-05,1.252e-05,490.0,0.006135
2018-02-25 04-AM,HVNBTC,1.268e-05,1.277e-05,1.265e-05,1.277e-05,7140.0,0.09077
2018-02-25 03-AM,HVNBTC,1.267e-05,1.268e-05,1.235e-05,1.268e-05,33880.0,0.4253
2018-02-25 02-AM,HVNBTC,1.26e-05,1.272e-05,1.26e-05,1.267e-05,10660.0,0.1352
2018-02-25 01-AM,HVNBTC,1.301e-05,1.303e-05,1.26e-05,1.26e-05,4830.0,0.06223
