Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume PLN
2018-11-15 08-PM,LTCPLN,170,170,170,170,0.5882,100.0
2018-11-15 07-PM,LTCPLN,166,170,166,170,17.56,2966.67
2018-11-15 06-PM,LTCPLN,166,166,166,166,0.0,0.0
2018-11-15 05-PM,LTCPLN,168.99,168.99,164,166,4.46,747.6
2018-11-15 04-PM,LTCPLN,162,169,162,168.99,1.53,256.52
2018-11-15 03-PM,LTCPLN,155,162,155,162,24.48,3871.78
2018-11-15 02-PM,LTCPLN,162,162,155,155,5.82,925.14
2018-11-15 01-PM,LTCPLN,160,164.97,157.32,162,1.22,196.07
2018-11-15 12-PM,LTCPLN,165.81,168.86,160,160,4.44,740.45
2018-11-15 11-AM,LTCPLN,165.95,165.95,165.81,165.81,2.08,345.51
2018-11-15 10-AM,LTCPLN,168.97,168.97,160,165.95,41.84,6755.34
2018-11-15 09-AM,LTCPLN,169,169,164,168.97,1.26,207.54
2018-11-15 08-AM,LTCPLN,169,169,169,169,0.0,0.0
2018-11-15 07-AM,LTCPLN,169,169,169,169,0.0,0.0
2018-11-15 06-AM,LTCPLN,163,169,163,169,2.0,338.0
2018-11-15 05-AM,LTCPLN,163,164,163,163,0.5706,93.52
2018-11-15 04-AM,LTCPLN,163,163,163,163,1.63,265.22
2018-11-15 03-AM,LTCPLN,163,163,163,163,0.0,0.0
2018-11-15 02-AM,LTCPLN,163,163,163,163,0.0,0.0
2018-11-15 01-AM,LTCPLN,163,163,163,163,0.0,0.0
2018-11-15 12-AM,LTCPLN,163,163,163,163,0.0,0.0
2018-11-14 11-PM,LTCPLN,163,163,163,163,0.0,0.0
2018-11-14 10-PM,LTCPLN,166,168,163,163,7.59,1271.44
2018-11-14 09-PM,LTCPLN,162,172,162,166,6.67,1091.91
2018-11-14 08-PM,LTCPLN,162.01,162.01,162,162,0.03516,5.7
2018-11-14 07-PM,LTCPLN,160.15,180.9,160.09,162.01,96.95,16121.87
2018-11-14 06-PM,LTCPLN,168.86,177.69,160.15,160.15,1.19,195.3
2018-11-14 05-PM,LTCPLN,166.23,168.86,160,168.86,66.63,10832.41
2018-11-14 04-PM,LTCPLN,180.67,180.67,142.5,166.23,277.99,42397.97
2018-11-14 03-PM,LTCPLN,182.01,183.12,180.67,180.67,17.97,3282.0
2018-11-14 02-PM,LTCPLN,185.67,185.67,182.01,182.01,3.07,559.11
2018-11-14 01-PM,LTCPLN,186.6,191,185.67,185.67,1.7,316.99
2018-11-14 12-PM,LTCPLN,197.9,197.9,186.6,186.6,4.41,822.45
2018-11-14 11-AM,LTCPLN,194,197.9,187,197.9,3.6,690.02
2018-11-14 10-AM,LTCPLN,190,194,189,194,73.75,14195.64
2018-11-14 09-AM,LTCPLN,188,190,188,190,2.18,415.1
2018-11-14 08-AM,LTCPLN,186.33,188,186.33,188,1.0,188.0
2018-11-14 07-AM,LTCPLN,186.33,186.33,186.33,186.33,0.0,0.0
2018-11-14 06-AM,LTCPLN,186.33,186.33,186.33,186.33,0.0,0.0
2018-11-14 05-AM,LTCPLN,186.1,190,186.1,186.33,52.36,9942.22
2018-11-14 04-AM,LTCPLN,189.99,189.99,186.1,186.1,1.81,336.84
2018-11-14 03-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-14 02-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-14 01-AM,LTCPLN,189.99,189.99,189.99,189.99,0.1669,31.7
2018-11-14 12-AM,LTCPLN,189.99,189.99,189.99,189.99,0.1263,23.99
2018-11-13 11-PM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-13 10-PM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-13 09-PM,LTCPLN,190,190,189.99,189.99,0.08685,16.5
2018-11-13 08-PM,LTCPLN,190,190,186.01,190,0.09877,18.57
2018-11-13 07-PM,LTCPLN,188.93,190,186,190,4.82,898.15
2018-11-13 06-PM,LTCPLN,190,191,188.93,188.93,5.45,1033.67
2018-11-13 05-PM,LTCPLN,190,190,190,190,0.17,32.3
2018-11-13 04-PM,LTCPLN,197.26,197.26,190,190,2.08,395.85
2018-11-13 03-PM,LTCPLN,197.26,197.26,190.99,197.26,2.99,578.77
2018-11-13 02-PM,LTCPLN,191,197.26,190.99,197.26,0.3531,67.72
2018-11-13 01-PM,LTCPLN,194.41,194.41,191,191,3.13,597.13
2018-11-13 12-PM,LTCPLN,191,194.51,191,194.41,3.4,650.65
2018-11-13 11-AM,LTCPLN,194.87,194.87,191,191,4.48,855.68
2018-11-13 10-AM,LTCPLN,196.39,196.39,194.87,194.87,0.2442,47.61
2018-11-13 09-AM,LTCPLN,197.16,197.16,190.03,196.39,6.19,1181.44
2018-11-13 08-AM,LTCPLN,191,197.16,191,197.16,0.0492,9.7
2018-11-13 07-AM,LTCPLN,193,198,191,191,6.93,1326.43
2018-11-13 06-AM,LTCPLN,193,193,193,193,2.59,499.06
2018-11-13 05-AM,LTCPLN,193,193,193,193,0.0,0.0
2018-11-13 04-AM,LTCPLN,193,193,193,193,0.0,0.0
2018-11-13 03-AM,LTCPLN,193,193,193,193,0.0,0.0
2018-11-13 02-AM,LTCPLN,193,193,193,193,0.0,0.0
2018-11-13 01-AM,LTCPLN,192,197,192,193,19.18,3702.6
2018-11-13 12-AM,LTCPLN,192,192,192,192,0.0,0.0
2018-11-12 11-PM,LTCPLN,192,192,192,192,0.0,0.0
2018-11-12 10-PM,LTCPLN,194,194,192,192,0.6384,122.57
2018-11-12 09-PM,LTCPLN,194,194,194,194,0.0,0.0
2018-11-12 08-PM,LTCPLN,196,196,194,194,0.5621,109.51
2018-11-12 07-PM,LTCPLN,195,196,195,196,0.6023,117.85
2018-11-12 06-PM,LTCPLN,195,195,194,195,0.26,50.49
2018-11-12 05-PM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-12 04-PM,LTCPLN,191.19,195,191.19,195,0.9918,192.61
2018-11-12 03-PM,LTCPLN,194,196,191.19,191.19,0.1901,36.79
2018-11-12 02-PM,LTCPLN,194,194,194,194,0.0,0.0
2018-11-12 01-PM,LTCPLN,194,194,194,194,0.0,0.0
2018-11-12 12-PM,LTCPLN,194,194,194,194,0.0,0.0
2018-11-12 11-AM,LTCPLN,194.91,194.91,194,194,0.2577,50.0
2018-11-12 10-AM,LTCPLN,194.92,194.92,190.1,194.91,6.4,1247.5
2018-11-12 09-AM,LTCPLN,194.92,194.92,194.92,194.92,0.0,0.0
2018-11-12 08-AM,LTCPLN,194.94,194.94,190.09,194.92,6.32,1226.88
2018-11-12 07-AM,LTCPLN,192,194.94,190.37,194.94,0.9896,188.9
2018-11-12 06-AM,LTCPLN,192,192,192,192,0.1552,29.8
2018-11-12 05-AM,LTCPLN,192,192,192,192,0.0,0.0
2018-11-12 04-AM,LTCPLN,192,192,192,192,0.0,0.0
2018-11-12 03-AM,LTCPLN,192.09,192.09,192,192,0.3198,61.41
2018-11-12 02-AM,LTCPLN,195,195,192.09,192.09,0.32,61.47
2018-11-12 01-AM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-12 12-AM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-11 11-PM,LTCPLN,192.81,195,192.81,195,0.2202,42.94
2018-11-11 10-PM,LTCPLN,192.81,192.81,192.81,192.81,0.0,0.0
2018-11-11 09-PM,LTCPLN,192.81,192.81,192.81,192.81,0.0,0.0
2018-11-11 08-PM,LTCPLN,192.81,192.81,192.81,192.81,0.0,0.0
2018-11-11 07-PM,LTCPLN,192,192.81,192,192.81,3.26,627.61
2018-11-11 06-PM,LTCPLN,192,192,192,192,0.0,0.0
2018-11-11 05-PM,LTCPLN,192,192,192,192,81.2,15589.63
2018-11-11 04-PM,LTCPLN,192,192,192,192,103.61,19893.0
2018-11-11 03-PM,LTCPLN,194.2,194.2,192,192,82.35,15814.46
2018-11-11 02-PM,LTCPLN,194.1,194.2,194.1,194.2,0.2354,45.72
2018-11-11 01-PM,LTCPLN,194.1,194.1,194.1,194.1,0.0,0.0
2018-11-11 12-PM,LTCPLN,194.1,194.1,194.1,194.1,0.0,0.0
2018-11-11 11-AM,LTCPLN,195,195,194.1,194.1,0.6519,126.54
2018-11-11 10-AM,LTCPLN,198,198,195,195,0.0569,11.1
2018-11-11 09-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 08-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 07-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 06-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 05-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 04-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 03-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 02-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 01-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-11 12-AM,LTCPLN,198,198,198,198,0.09545,18.9
2018-11-10 11-PM,LTCPLN,197,198,197,198,0.23,45.54
2018-11-10 10-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 09-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 08-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 07-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 06-PM,LTCPLN,197,197,197,197,0.1975,38.9
2018-11-10 05-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 04-PM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 03-PM,LTCPLN,195,197,195,197,0.1032,20.32
2018-11-10 02-PM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-10 01-PM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-10 12-PM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-10 11-AM,LTCPLN,195,195,195,195,0.0,0.0
2018-11-10 10-AM,LTCPLN,197,197,195,195,0.21,40.95
2018-11-10 09-AM,LTCPLN,197,197,197,197,0.0,0.0
2018-11-10 08-AM,LTCPLN,195.1,197,195.1,197,0.04513,8.89
2018-11-10 07-AM,LTCPLN,195.1,195.1,195.1,195.1,0.0,0.0
2018-11-10 06-AM,LTCPLN,195.1,195.1,195.1,195.1,0.0,0.0
2018-11-10 05-AM,LTCPLN,195.1,195.1,195.1,195.1,0.0,0.0
2018-11-10 04-AM,LTCPLN,196,196,195.1,195.1,0.2533,49.42
2018-11-10 03-AM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-10 02-AM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-10 01-AM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-10 12-AM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-09 11-PM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-09 10-PM,LTCPLN,196,196,196,196,0.0,0.0
2018-11-09 09-PM,LTCPLN,197,197,196,196,0.1296,25.4
2018-11-09 08-PM,LTCPLN,195,197,195,197,4.0,788.0
2018-11-09 07-PM,LTCPLN,195.01,195.01,195,195,2.92,569.16
2018-11-09 06-PM,LTCPLN,195.01,195.01,195.01,195.01,0.0,0.0
2018-11-09 05-PM,LTCPLN,195.01,195.01,195.01,195.01,0.0,0.0
2018-11-09 04-PM,LTCPLN,197,197,195.01,195.01,3.02,588.48
2018-11-09 03-PM,LTCPLN,197.1,197.1,197,197,5.57,1097.02
2018-11-09 02-PM,LTCPLN,197.03,197.1,196.94,197.1,1.58,310.74
2018-11-09 01-PM,LTCPLN,200.93,200.93,194.01,197.03,13.6,2656.89
2018-11-09 12-PM,LTCPLN,200.93,200.93,200.93,200.93,0.0,0.0
2018-11-09 11-AM,LTCPLN,194.67,200.94,194.67,200.93,4.52,907.9
2018-11-09 10-AM,LTCPLN,194.67,194.67,194.67,194.67,0.0,0.0
2018-11-09 09-AM,LTCPLN,199.9,199.9,194.67,194.67,6.17,1204.23
2018-11-09 08-AM,LTCPLN,198.1,199.9,198.1,199.9,1.36,272.4
2018-11-09 07-AM,LTCPLN,198.1,198.1,198.1,198.1,0.0,0.0
2018-11-09 06-AM,LTCPLN,201,201,198.1,198.1,7.05,1400.83
2018-11-09 05-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-09 04-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-09 03-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-09 02-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-09 01-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-09 12-AM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-08 11-PM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-08 10-PM,LTCPLN,201,201,201,201,1.08,216.5
2018-11-08 09-PM,LTCPLN,201,201,201,201,0.0,0.0
2018-11-08 08-PM,LTCPLN,199.08,201,199.08,201,1.59,320.0
2018-11-08 07-PM,LTCPLN,199.08,199.08,199.08,199.08,0.0,0.0
2018-11-08 06-PM,LTCPLN,200,200,199.08,199.08,4.77,951.57
2018-11-08 05-PM,LTCPLN,203.5,203.5,199.08,200,6.02,1201.9
2018-11-08 04-PM,LTCPLN,203.5,203.5,203.5,203.5,0.0,0.0
2018-11-08 03-PM,LTCPLN,203.5,203.5,203.5,203.5,0.0,0.0
2018-11-08 02-PM,LTCPLN,201.73,203.5,201.73,203.5,0.05,10.17
2018-11-08 01-PM,LTCPLN,201.73,201.73,201.73,201.73,0.0,0.0
2018-11-08 12-PM,LTCPLN,203.49,203.49,199.11,201.73,4.36,878.36
2018-11-08 11-AM,LTCPLN,200,203.49,200,203.49,16.04,3219.7
2018-11-08 10-AM,LTCPLN,202,202.37,200,200,1.29,260.0
2018-11-08 09-AM,LTCPLN,200,202,200,202,0.4917,99.33
2018-11-08 08-AM,LTCPLN,200,202,200,200,19.74,3959.0
2018-11-08 07-AM,LTCPLN,200,200,200,200,0.2579,51.58
2018-11-08 06-AM,LTCPLN,203.18,203.18,200,200,0.4626,92.52
2018-11-08 05-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-08 04-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-08 03-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-08 02-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-08 01-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-08 12-AM,LTCPLN,203.18,203.18,203.18,203.18,0.0,0.0
2018-11-07 11-PM,LTCPLN,203.42,203.42,203.18,203.18,20.21,4105.32
2018-11-07 10-PM,LTCPLN,203.46,203.46,203.42,203.42,0.4645,94.5
2018-11-07 09-PM,LTCPLN,201,203.46,200,203.46,3.44,689.69
2018-11-07 08-PM,LTCPLN,203.51,203.51,201,201,0.09494,19.08
2018-11-07 07-PM,LTCPLN,203.51,203.51,203.51,203.51,0.0,0.0
2018-11-07 06-PM,LTCPLN,203.56,203.56,203.51,203.51,2.94,599.0
2018-11-07 05-PM,LTCPLN,200.01,203.56,200.01,203.56,0.3175,64.62
2018-11-07 04-PM,LTCPLN,203.55,203.55,200.01,200.01,1.56,312.64
2018-11-07 03-PM,LTCPLN,205,205,203.54,203.55,15.15,3083.22
2018-11-07 02-PM,LTCPLN,205,205,205,205,0.0,0.0
2018-11-07 01-PM,LTCPLN,198.1,205,198.1,205,3.67,749.48
2018-11-07 12-PM,LTCPLN,202.5,203.5,198.1,198.1,7.43,1496.15
2018-11-07 11-AM,LTCPLN,203.1,203.1,202.5,202.5,11.96,2424.66
2018-11-07 10-AM,LTCPLN,205.5,205.5,203.1,203.1,0.1216,24.7
2018-11-07 09-AM,LTCPLN,209,209,205.5,205.5,3.05,627.61
2018-11-07 08-AM,LTCPLN,205,209,205,209,0.6062,126.7
2018-11-07 07-AM,LTCPLN,202.36,205,202.36,205,0.02346,4.81
2018-11-07 06-AM,LTCPLN,208,208,202.29,202.36,0.5836,118.05
2018-11-07 05-AM,LTCPLN,208,208,208,208,0.0,0.0
2018-11-07 04-AM,LTCPLN,208,208,208,208,2.59,538.5
2018-11-07 03-AM,LTCPLN,208,208,208,208,0.0,0.0
2018-11-07 02-AM,LTCPLN,208,208,208,208,0.0,0.0
2018-11-07 01-AM,LTCPLN,208,208,208,208,0.0,0.0
2018-11-07 12-AM,LTCPLN,208,208,208,208,0.297,61.78
2018-11-06 11-PM,LTCPLN,206,208,206,208,3.0,624.0
2018-11-06 10-PM,LTCPLN,204.5,206,204.5,206,3.88,798.33
2018-11-06 09-PM,LTCPLN,204,204.5,204,204.5,3.84,786.09
2018-11-06 08-PM,LTCPLN,198,204,198,204,3.29,672.04
2018-11-06 07-PM,LTCPLN,204.47,204.5,198,198,3.91,798.63
2018-11-06 06-PM,LTCPLN,203,204.47,203,204.47,2.36,482.15
2018-11-06 05-PM,LTCPLN,203,203,203,203,11.64,2362.92
2018-11-06 04-PM,LTCPLN,205,205,203,203,0.0234,4.75
2018-11-06 03-PM,LTCPLN,205.96,205.96,195,205,14.58,2892.85
2018-11-06 02-PM,LTCPLN,201,206.99,201,205.96,11.01,2268.38
2018-11-06 01-PM,LTCPLN,204.63,204.63,201,201,1.74,349.37
2018-11-06 12-PM,LTCPLN,197.84,204.63,197.84,204.63,8.01,1608.8
2018-11-06 11-AM,LTCPLN,205,205,197.84,197.84,2.04,403.61
2018-11-06 10-AM,LTCPLN,205,205,197.84,205,4.29,869.57
2018-11-06 09-AM,LTCPLN,200.85,205,200.85,205,12.71,2590.77
2018-11-06 08-AM,LTCPLN,200.85,200.85,200.85,200.85,0.0,0.0
2018-11-06 07-AM,LTCPLN,200.85,200.85,200.85,200.85,0.04786,9.61
2018-11-06 06-AM,LTCPLN,200.85,200.85,200.85,200.85,0.0,0.0
2018-11-06 05-AM,LTCPLN,197.85,200.85,197.85,200.85,3.75,752.58
2018-11-06 04-AM,LTCPLN,201.4,201.4,197.85,197.85,0.729,144.22
2018-11-06 03-AM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-06 02-AM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-06 01-AM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-06 12-AM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-05 11-PM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-05 10-PM,LTCPLN,201.4,201.4,201.4,201.4,0.0,0.0
2018-11-05 09-PM,LTCPLN,196.7,201.42,196.7,201.4,4.47,899.9
2018-11-05 08-PM,LTCPLN,197.63,197.63,196.7,196.7,3.05,599.71
2018-11-05 07-PM,LTCPLN,201.97,201.97,197.63,197.63,0.1431,28.28
2018-11-05 06-PM,LTCPLN,201.97,201.97,201.97,201.97,0.0,0.0
2018-11-05 05-PM,LTCPLN,197.1,201.97,197.1,201.97,1.0,201.97
2018-11-05 04-PM,LTCPLN,202.64,202.64,197.1,197.1,12.11,2387.43
2018-11-05 03-PM,LTCPLN,202.86,202.86,202.64,202.64,0.0953,19.31
2018-11-05 02-PM,LTCPLN,202.98,202.98,202.86,202.86,0.1904,38.63
2018-11-05 01-PM,LTCPLN,198,203,196.5,202.98,14.16,2872.58
2018-11-05 12-PM,LTCPLN,198,198,198,198,6.18,1224.36
2018-11-05 11-AM,LTCPLN,202,202,198,198,9.71,1925.14
2018-11-05 10-AM,LTCPLN,198,202,198,202,23.4,4723.12
2018-11-05 09-AM,LTCPLN,198,198,198,198,5.0,989.81
2018-11-05 08-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-05 07-AM,LTCPLN,198,198,198,198,0.0,0.0
2018-11-05 06-AM,LTCPLN,197.88,198,197.88,198,10.5,2078.31
2018-11-05 05-AM,LTCPLN,201.8,202,197.88,197.88,4.0,800.0
2018-11-05 04-AM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-05 03-AM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-05 02-AM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-05 01-AM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-05 12-AM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-04 11-PM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-04 10-PM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-04 09-PM,LTCPLN,201.8,201.8,201.8,201.8,0.0,0.0
2018-11-04 08-PM,LTCPLN,207,207,201.8,201.8,7.12,1437.25
2018-11-04 07-PM,LTCPLN,207,207,207,207,0.0,0.0
2018-11-04 06-PM,LTCPLN,207.7,207.7,203,207,2.56,530.47
2018-11-04 05-PM,LTCPLN,207,207.7,204.95,207.7,18.68,3828.37
2018-11-04 04-PM,LTCPLN,200,207,200,207,18.28,3738.81
2018-11-04 03-PM,LTCPLN,196.5,201,196.5,200,14.28,2860.85
2018-11-04 02-PM,LTCPLN,197.1,197.1,196.5,196.5,7.21,1416.13
2018-11-04 01-PM,LTCPLN,197.1,197.1,197.1,197.1,0.0,0.0
2018-11-04 12-PM,LTCPLN,194,197.1,194,197.1,9.52,1868.97
2018-11-04 11-AM,LTCPLN,198.67,198.67,194,194,2.05,401.15
2018-11-04 10-AM,LTCPLN,198.67,198.67,198.67,198.67,0.0,0.0
2018-11-04 09-AM,LTCPLN,195,198.67,195,198.67,15.39,3050.68
2018-11-04 08-AM,LTCPLN,192,195,192,195,3.75,729.57
2018-11-04 07-AM,LTCPLN,192,192,192,192,0.5208,100.0
2018-11-04 06-AM,LTCPLN,191.1,192,191.1,192,2.49,477.48
2018-11-04 05-AM,LTCPLN,191.5,191.5,191.1,191.1,2.52,481.48
2018-11-04 04-AM,LTCPLN,191.5,191.5,191.5,191.5,0.0,0.0
2018-11-04 03-AM,LTCPLN,191.11,191.5,191.11,191.5,9.23,1768.1
2018-11-04 02-AM,LTCPLN,191.11,191.11,191.11,191.11,0.0,0.0
2018-11-04 01-AM,LTCPLN,191.11,191.11,191.11,191.11,0.0,0.0
2018-11-04 12-AM,LTCPLN,191.11,191.11,191.11,191.11,0.0,0.0
2018-11-03 11-PM,LTCPLN,191.11,191.11,191.11,191.11,0.0,0.0
2018-11-03 10-PM,LTCPLN,191.11,191.11,191.11,191.11,0.0,0.0
2018-11-03 09-PM,LTCPLN,191.1,191.11,191.1,191.11,0.01411,2.7
2018-11-03 08-PM,LTCPLN,191.1,191.1,191.1,191.1,0.0,0.0
2018-11-03 07-PM,LTCPLN,192.47,192.47,191.1,191.1,2.63,504.8
2018-11-03 06-PM,LTCPLN,191.1,192.47,191.1,192.47,0.5196,100.0
2018-11-03 05-PM,LTCPLN,192.38,192.38,191.1,191.1,2.75,527.73
2018-11-03 04-PM,LTCPLN,190.02,192.38,190.02,192.38,4.05,776.4
2018-11-03 03-PM,LTCPLN,190.02,190.02,190.02,190.02,0.0,0.0
2018-11-03 02-PM,LTCPLN,192.77,192.77,190.02,190.02,6.7,1272.52
2018-11-03 01-PM,LTCPLN,193.11,193.11,190.02,192.77,17.35,3336.95
2018-11-03 12-PM,LTCPLN,193.11,193.11,193.11,193.11,0.0,0.0
2018-11-03 11-AM,LTCPLN,193.11,193.11,193.11,193.11,0.0,0.0
2018-11-03 10-AM,LTCPLN,193.32,193.32,193.11,193.11,1.58,305.9
2018-11-03 09-AM,LTCPLN,194.98,194.98,193.32,193.32,2.59,500.0
2018-11-03 08-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 07-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 06-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 05-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 04-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 03-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 02-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 01-AM,LTCPLN,194.98,194.98,194.98,194.98,0.0,0.0
2018-11-03 12-AM,LTCPLN,190.62,194.98,190.62,194.98,0.1739,33.9
2018-11-02 11-PM,LTCPLN,190.62,190.62,190.62,190.62,0.0,0.0
2018-11-02 10-PM,LTCPLN,189.11,194.48,189.11,190.62,2.63,500.67
2018-11-02 09-PM,LTCPLN,189.11,189.11,189.11,189.11,0.0,0.0
2018-11-02 08-PM,LTCPLN,189.11,189.11,189.11,189.11,0.0,0.0
2018-11-02 07-PM,LTCPLN,190.01,190.01,189.11,189.11,4.09,773.44
2018-11-02 06-PM,LTCPLN,193.72,193.72,190.01,190.01,2.11,400.0
2018-11-02 05-PM,LTCPLN,193,193.72,193,193.72,17.51,3391.28
2018-11-02 04-PM,LTCPLN,193.72,193.72,193,193,0.05526,10.67
2018-11-02 03-PM,LTCPLN,193.71,193.72,193.71,193.72,3.59,695.75
2018-11-02 02-PM,LTCPLN,194.91,194.91,193.01,193.71,2.94,569.73
2018-11-02 01-PM,LTCPLN,188.02,194.91,188.02,194.91,3.34,651.48
2018-11-02 12-PM,LTCPLN,187.55,188.02,187.55,188.02,4.78,899.66
2018-11-02 11-AM,LTCPLN,187.55,187.55,187.55,187.55,1.19,223.2
2018-11-02 10-AM,LTCPLN,187.02,187.55,187.02,187.55,0.08193,15.37
2018-11-02 09-AM,LTCPLN,187.02,187.02,187.02,187.02,0.0,0.0
2018-11-02 08-AM,LTCPLN,187.02,187.02,187.02,187.02,0.0,0.0
2018-11-02 07-AM,LTCPLN,187.02,187.02,187.02,187.02,0.0,0.0
2018-11-02 06-AM,LTCPLN,189.88,189.88,187.02,187.02,1.97,370.72
2018-11-02 05-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-02 04-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-02 03-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-02 02-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-02 01-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-02 12-AM,LTCPLN,189.88,189.88,189.88,189.88,0.0,0.0
2018-11-01 11-PM,LTCPLN,189.88,189.88,189.88,189.88,3.0,569.64
2018-11-01 10-PM,LTCPLN,188,189.88,188,189.88,2.18,412.55
2018-11-01 09-PM,LTCPLN,188,188,188,188,2.33,437.3
2018-11-01 08-PM,LTCPLN,188,188,188,188,0.0,0.0
2018-11-01 07-PM,LTCPLN,188,188,188,188,0.1059,19.9
2018-11-01 06-PM,LTCPLN,188,188,188,188,6.36,1196.43
2018-11-01 05-PM,LTCPLN,188,188,185.71,188,21.16,3976.9
2018-11-01 04-PM,LTCPLN,185.67,188,185.67,188,22.56,4242.1
2018-11-01 03-PM,LTCPLN,185.67,185.67,185.67,185.67,0.0,0.0
2018-11-01 02-PM,LTCPLN,185.67,185.67,185.67,185.67,0.0,0.0
2018-11-01 01-PM,LTCPLN,188.86,188.86,185.67,185.67,1.58,292.73
2018-11-01 12-PM,LTCPLN,188.99,188.99,188.86,188.86,3.96,747.7
2018-11-01 11-AM,LTCPLN,189.99,189.99,188.99,188.99,0.7937,150.0
2018-11-01 10-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-01 09-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-01 08-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
2018-11-01 07-AM,LTCPLN,189.99,189.99,189.99,189.99,0.0,0.0
