Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume VEN,Volume BTC
2017-10-08,VENBTC,6.868e-05,6.868e-05,5.488e-05,5.488e-05,1019124.9,62.89
2017-10-07,VENBTC,6.997e-05,7.5e-05,6.202e-05,6.868e-05,1009043.82,67.97
2017-10-06,VENBTC,7.756e-05,7.78e-05,6.715e-05,6.997e-05,886029.61,63.55
2017-10-05,VENBTC,7.16e-05,8.2e-05,6.165e-05,7.756e-05,1368413.71,96.81
2017-10-04,VENBTC,8.93e-05,9.176e-05,6.767e-05,7.16e-05,2347574.91,186.99
2017-10-03,VENBTC,6.77e-05,9.2e-05,6.003e-05,8.93e-05,5756475.86,453.86
2017-10-02,VENBTC,3.966e-05,7.78e-05,3.932e-05,6.77e-05,4781205.19,285.57
2017-10-01,VENBTC,3.712e-05,3.999e-05,3.55e-05,3.966e-05,1037499.43,39.27
2017-09-30,VENBTC,3.631e-05,3.997e-05,3.558e-05,3.712e-05,1075195.48,40.17
2017-09-29,VENBTC,3.272e-05,3.749e-05,2.69e-05,3.631e-05,990263.42,32.03
2017-09-28,VENBTC,3.532e-05,3.534e-05,2.915e-05,3.272e-05,840748.43,26.69
2017-09-27,VENBTC,2.51e-05,5.75e-05,2.426e-05,3.532e-05,865649.9,23.83
2017-09-26,VENBTC,2.5e-05,2.75e-05,2.449e-05,2.51e-05,765071.66,19.13
2017-09-25,VENBTC,2.377e-05,3.5e-05,2.157e-05,2.5e-05,850073.82,21.36
2017-09-24,VENBTC,1.83e-05,2.377e-05,1.83e-05,2.377e-05,382161.79,7.51
2017-09-23,VENBTC,1.803e-05,1.882e-05,1.737e-05,1.83e-05,311299.23,5.65
2017-09-22,VENBTC,1.78e-05,1.803e-05,1.648e-05,1.803e-05,313271.64,5.56
2017-09-21,VENBTC,1.75e-05,2.037e-05,1.399e-05,1.78e-05,441576.98,7.86
2017-09-20,VENBTC,1.432e-05,1.776e-05,1.301e-05,1.75e-05,203626.69,3.38
2017-09-19,VENBTC,1.769e-05,1.769e-05,1.417e-05,1.432e-05,40216.42,0.6675
2017-09-18,VENBTC,1.769e-05,1.88e-05,1.669e-05,1.769e-05,16947.48,0.2975
2017-09-17,VENBTC,1.701e-05,2.038e-05,1.671e-05,1.769e-05,66279.97,1.17
2017-09-16,VENBTC,1.976e-05,2.039e-05,1.671e-05,1.701e-05,28391.71,0.5276
2017-09-15,VENBTC,2.003e-05,2.055e-05,1.671e-05,1.976e-05,53339.54,0.9212
2017-09-14,VENBTC,2.349e-05,2.349e-05,1.671e-05,2.003e-05,101281.88,1.98
2017-09-13,VENBTC,0.00048,0.00048,1.81e-05,2.349e-05,75670.23,1.71
