Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume IOT,Volume ABTC
2018-04-17 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-14 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-13 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-12 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-11 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-11 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-08 07-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-06 10-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-06 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-05 03-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-04 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-04 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-03 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-01 03-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-30 09-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-29 06-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-28 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-27 08-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-27 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-26 11-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-25 09-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-24 08-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-22 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-21 11-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-21 02-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-19 11-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-18 02-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
