Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WTC,Volume BTC
2017-11-26,WTCBTC,0.000593,0.000596,0.0005403,0.0005542,1910599.0,1097.09
2017-11-25,WTCBTC,0.0005843,0.000646,0.0005705,0.000593,2367876.0,1434.56
2017-11-24,WTCBTC,0.0005455,0.000654,0.00053,0.0005843,2571003.0,1416.47
2017-11-23,WTCBTC,0.000569,0.0005765,0.000525,0.0005455,2272426.0,1247.0
2017-11-22,WTCBTC,0.0005801,0.0005946,0.0005401,0.000569,2644781.0,1515.38
2017-11-21,WTCBTC,0.0006099,0.00062,0.000566,0.0005801,2529194.0,1510.64
2017-11-20,WTCBTC,0.0006105,0.00066,0.00056,0.0006099,3045704.0,1857.23
2017-11-19,WTCBTC,0.0006465,0.00066,0.00059,0.0006105,3316547.0,2147.56
2017-11-18,WTCBTC,0.0006153,0.0006668,0.000594,0.0006465,2726276.0,1738.39
2017-11-17,WTCBTC,0.0005995,0.0006949,0.000572,0.0006153,1534759.0,968.94
2017-11-16,WTCBTC,0.0007124,0.0007277,0.0005943,0.0005995,1409872.0,974.49
2017-11-15,WTCBTC,0.0008008,0.000808,0.0006822,0.0007124,1115426.0,852.33
2017-11-14,WTCBTC,0.0008,0.000819,0.00075,0.0008008,1031645.0,807.15
2017-11-13,WTCBTC,0.000769,0.0008596,0.000762,0.0008,1396516.0,1112.76
2017-11-12,WTCBTC,0.0008212,0.0008314,0.0007451,0.000769,1468669.0,1161.08
2017-11-11,WTCBTC,0.000801,0.00087,0.00079,0.0008212,1553489.0,1269.94
2017-11-10,WTCBTC,0.000869,0.0008798,0.000715,0.000801,2320695.0,1930.04
2017-11-09,WTCBTC,0.0008711,0.000945,0.0007911,0.000869,1632195.0,1405.35
2017-11-08,WTCBTC,0.00068,0.001117,0.00065,0.0008711,3313002.0,2794.47
2017-11-07,WTCBTC,0.0007055,0.0007137,0.00068,0.00068,1402795.0,975.03
2017-11-06,WTCBTC,0.000655,0.000725,0.0006432,0.0007055,1489299.0,1018.12
2017-11-05,WTCBTC,0.0006846,0.0007,0.000626,0.000655,530570.0,347.47
2017-11-04,WTCBTC,0.0006854,0.0007595,0.00064,0.0006846,1172741.0,825.86
2017-11-03,WTCBTC,0.0006511,0.00079,0.0005899,0.0006854,1739800.0,1138.24
2017-11-02,WTCBTC,0.000713,0.000748,0.00054,0.0006511,2675747.0,1741.67
2017-11-01,WTCBTC,0.0008615,0.0009599,0.00071,0.000713,1672210.0,1363.74
2017-10-31,WTCBTC,0.00122,0.00124,0.0008545,0.0008615,1959206.0,2053.33
2017-10-30,WTCBTC,0.001125,0.00134,0.001109,0.00122,1826311.0,2118.67
2017-10-29,WTCBTC,0.001143,0.001166,0.00111,0.001125,1911228.0,2179.85
2017-10-28,WTCBTC,0.00116,0.001193,0.00112,0.001143,871586.0,1013.12
2017-10-27,WTCBTC,0.001175,0.001211,0.001117,0.00116,809958.0,938.26
2017-10-26,WTCBTC,0.001299,0.001347,0.001147,0.001175,744483.0,904.53
2017-10-25,WTCBTC,0.001475,0.001475,0.001236,0.001299,647236.0,874.1
2017-10-24,WTCBTC,0.001152,0.001485,0.001149,0.001475,1524117.0,2087.8
2017-10-23,WTCBTC,0.00115,0.001184,0.001103,0.001152,783446.0,899.52
2017-10-22,WTCBTC,0.001164,0.001241,0.001103,0.00115,616354.0,720.51
2017-10-21,WTCBTC,0.001025,0.00117,0.0009822,0.001164,1323428.0,1390.8
2017-10-20,WTCBTC,0.001251,0.001331,0.00098,0.001025,1363575.0,1552.13
2017-10-19,WTCBTC,0.001221,0.00126,0.001155,0.001251,1613086.0,1928.82
2017-10-18,WTCBTC,0.001082,0.001271,0.00108,0.001221,1251060.0,1435.16
2017-10-17,WTCBTC,0.00108,0.001119,0.001063,0.001082,1486063.0,1617.19
2017-10-16,WTCBTC,0.001048,0.001177,0.00103,0.00108,2851670.0,3162.37
2017-10-15,WTCBTC,0.001015,0.001089,0.000977,0.001048,2792290.0,2923.94
2017-10-14,WTCBTC,0.001002,0.001143,0.0009621,0.001015,1435473.0,1461.74
2017-10-13,WTCBTC,0.00106,0.001185,0.0008147,0.001002,2383525.0,2376.22
2017-10-12,WTCBTC,0.001399,0.001449,0.00106,0.00106,1600711.0,1935.88
2017-10-11,WTCBTC,0.00149,0.001538,0.001371,0.001399,736756.0,1080.73
2017-10-10,WTCBTC,0.00131,0.00154,0.001279,0.00149,1376470.0,1934.1
2017-10-09,WTCBTC,0.0015,0.00163,0.0012,0.00131,1644060.0,2258.17
2017-10-08,WTCBTC,0.001791,0.00185,0.001474,0.0015,1173363.0,1985.64
2017-10-07,WTCBTC,0.00154,0.00185,0.00151,0.001791,1053811.0,1817.31
2017-10-06,WTCBTC,0.00158,0.00164,0.001461,0.00154,732279.0,1113.9
2017-10-05,WTCBTC,0.00175,0.001779,0.001525,0.00158,1078558.0,1742.88
2017-10-04,WTCBTC,0.001825,0.001825,0.001435,0.00175,1983818.0,3186.21
2017-10-03,WTCBTC,0.0019,0.0019,0.001636,0.001825,1869006.0,3303.63
2017-10-02,WTCBTC,0.00169,0.001996,0.001668,0.0019,2202755.62,4121.7
2017-10-01,WTCBTC,0.001237,0.001747,0.001237,0.00169,2890302.0,4456.24
2017-09-30,WTCBTC,0.00132,0.001334,0.00102,0.001237,3568820.0,4350.84
2017-09-29,WTCBTC,0.00148,0.00155,0.001074,0.00132,3622625.0,4890.36
2017-09-28,WTCBTC,0.000948,0.00168,0.0009019,0.00148,5029604.03,6647.37
2017-09-27,WTCBTC,0.0007701,0.001009,0.000699,0.000948,4044707.61,3370.86
2017-09-26,WTCBTC,0.00056,0.00083,0.000543,0.0007701,2620587.85,1655.55
2017-09-25,WTCBTC,0.0004901,0.00057,0.0004815,0.00056,1014652.38,544.62
2017-09-24,WTCBTC,0.0004679,0.000508,0.0004315,0.0004901,644360.0,306.87
2017-09-23,WTCBTC,0.000408,0.000475,0.000402,0.0004679,854364.0,379.52
2017-09-22,WTCBTC,0.0003461,0.00041,0.00034,0.000408,682225.0,250.06
2017-09-21,WTCBTC,0.000325,0.000368,0.000318,0.0003461,781713.0,264.67
2017-09-20,WTCBTC,0.000385,0.0003995,0.00029,0.000325,948614.96,331.15
2017-09-19,WTCBTC,0.000443,0.0004475,0.000361,0.000385,1145268.0,460.61
2017-09-18,WTCBTC,0.000459,0.0004699,0.000435,0.000443,614760.0,278.7
2017-09-17,WTCBTC,0.000465,0.0004659,0.000435,0.000459,527237.0,239.04
2017-09-16,WTCBTC,0.0004698,0.000493,0.0004299,0.000465,1063333.0,486.55
2017-09-15,WTCBTC,0.00049,0.000497,0.0003551,0.0004698,2331068.68,1017.54
2017-09-14,WTCBTC,0.00049,0.000541,0.000451,0.00049,2984044.64,1474.36
2017-09-13,WTCBTC,0.000436,0.000515,0.000409,0.00049,2202326.12,1000.84
2017-09-12,WTCBTC,0.000509,0.000588,0.00032,0.000436,10089163.02,4762.47
2017-09-11,WTCBTC,0.000373,0.000536,0.000371,0.000509,5781895.26,2548.76
2017-09-10,WTCBTC,0.000373,0.000393,0.000316,0.000373,3385798.24,1204.48
2017-09-09,WTCBTC,0.000301,0.000375,0.000275,0.000373,2396465.66,735.88
2017-09-08,WTCBTC,0.00033,0.000438,0.000245,0.000301,10174723.52,3330.87
2017-09-07,WTCBTC,0.000218,0.000344,0.000205,0.00033,4855211.32,1298.57
2017-09-06,WTCBTC,0.000268,0.000331,0.000197,0.000218,6028501.82,1492.08
2017-09-05,WTCBTC,0.000429,0.000429,9.1e-05,0.000268,9618258.22,2334.23
2017-09-04,WTCBTC,0.000638,0.000639,0.00015,0.000429,6505381.12,2694.67
2017-09-03,WTCBTC,0.000398,0.000684,0.0003,0.000638,7264904.73,3806.75
2017-09-02,WTCBTC,0.000319,0.000422,0.000233,0.000398,4149357.6,1338.09
2017-09-01,WTCBTC,0.000127,0.000389,0.000114,0.000319,6630192.4,1565.19
2017-08-31,WTCBTC,0.000141,0.000153,0.0001,0.000127,2649051.18,351.76
2017-08-30,WTCBTC,0.000182,0.000215,0.000116,0.000141,2381006.5,409.94
2017-08-29,WTCBTC,0.000218,0.000223,0.000141,0.000182,2470250.38,454.49
2017-08-28,WTCBTC,0.000254,0.000294,0.000182,0.000218,1556600.56,383.77
2017-08-27,WTCBTC,0.000145,0.000334,0.000142,0.000254,3944629.2,952.34
