Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QAS,Volume HUSD
2018-07-03,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-07-02,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-07-01,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-30,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-29,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-28,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-27,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-26,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-25,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-24,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-23,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-22,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-21,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-20,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-19,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-18,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-17,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-16,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-15,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-14,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-13,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-12,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-11,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-10,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-09,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-08,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-07,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-06,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-05,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-04,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-03,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-02,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-06-01,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-31,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-30,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-29,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-28,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-27,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-26,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-25,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-24,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-23,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-22,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-21,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-20,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-19,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-18,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-17,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-16,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-15,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-14,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-13,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-12,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-11,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-10,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-09,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-08,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-07,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-06,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-05,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-04,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-03,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-02,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-05-01,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-30,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-29,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-28,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-27,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-26,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-25,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-24,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-23,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-22,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-21,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-20,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-19,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-18,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-17,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-16,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-15,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-14,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-13,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-12,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-11,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-10,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-09,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-08,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-07,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-06,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-05,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-04,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-03,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-02,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-04-01,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-31,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-30,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-29,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-28,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-27,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-26,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-25,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-24,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-23,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-22,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-21,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-20,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-19,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-18,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-17,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-16,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-15,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-14,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-13,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-12,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-11,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-10,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-09,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-08,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-07,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-06,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-05,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-04,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-03,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-02,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-03-01,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-28,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-27,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-26,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-25,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-24,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-23,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-22,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-21,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-20,QASHUSD,1.03,1.03,1.03,1.03,0.0,0.0
2018-02-19,QASHUSD,1.03,1.03,1.03,1.03,60.0,61.61
2018-02-18,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-17,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-16,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-15,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-14,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-13,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-12,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-11,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-10,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-09,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-08,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-07,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-06,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-05,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-04,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-03,QASHUSD,0.9785,0.9785,0.9785,0.9785,0.0,0.0
2018-02-02,QASHUSD,1.03,1.05,0.7213,0.9785,530817.31,468476.49
2018-02-01,QASHUSD,1.22,1.26,0.9972,1.03,471379.17,510361.24
2018-01-31,QASHUSD,1.24,1.25,1.15,1.22,198574.55,239589.94
2018-01-30,QASHUSD,1.45,4.68,1.15,1.24,511649.2,931654.29
2018-01-29,QASHUSD,1.61,1.62,1.42,1.45,151811.03,226676.35
2018-01-28,QASHUSD,1.56,1.65,1.51,1.61,321260.01,512099.3
2018-01-27,QASHUSD,1.38,1.56,1.35,1.56,135799.79,194889.94
2018-01-26,QASHUSD,1.46,1.5,1.14,1.38,156121.4,204069.09
2018-01-25,QASHUSD,1.52,1.85,1.43,1.46,193504.47,288590.74
2018-01-24,QASHUSD,1.44,1.54,1.32,1.52,111481.54,161753.96
2018-01-23,QASHUSD,1.49,1.52,1.25,1.44,224512.09,312209.43
2018-01-22,QASHUSD,1.67,1.75,1.35,1.49,314567.7,483564.48
2018-01-21,QASHUSD,1.89,1.9,1.44,1.67,224084.33,384860.2
2018-01-20,QASHUSD,1.69,1.99,1.68,1.89,108702.68,197656.67
2018-01-19,QASHUSD,1.7,1.84,1.6,1.69,160283.26,272433.01
2018-01-18,QASHUSD,1.75,1.93,1.65,1.7,248536.14,438058.09
2018-01-17,QASHUSD,1.76,1.81,1.18,1.75,586856.64,870471.45
2018-01-16,QASHUSD,2.36,2.4,1.4,1.76,666361.31,1258939.72
2018-01-15,QASHUSD,2.45,2.63,2.3,2.36,288286.56,689350.54
2018-01-14,QASHUSD,2.43,2.59,2.19,2.45,350705.11,815454.0
2018-01-13,QASHUSD,1.91,2.5,1.9,2.43,351507.33,756377.12
2018-01-12,QASHUSD,1.87,1.97,1.74,1.91,372533.84,695717.36
2018-01-11,QASHUSD,1.91,1.97,1.73,1.87,377892.36,686992.69
2018-01-10,QASHUSD,1.89,1.99,1.8,1.91,432470.04,813537.99
2018-01-09,QASHUSD,1.9,1.97,1.71,1.89,259484.87,478982.71
2018-01-08,QASHUSD,2.09,2.11,1.65,1.9,766983.56,1408311.42
2018-01-07,QASHUSD,2.03,2.28,1.86,2.09,484542.73,965941.45
2018-01-06,QASHUSD,1.6,2.19,1.41,2.03,541952.72,968415.85
2018-01-05,QASHUSD,1.1,1.76,1.1,1.6,1189052.77,1618805.24
2018-01-04,QASHUSD,1.05,1.12,1,1.1,460986.35,488291.73
2018-01-03,QASHUSD,0.982,1.1,0.96,1.05,238129.56,246823.77
2018-01-02,QASHUSD,0.88,1.03,0.88,0.982,379185.18,358997.66
2018-01-01,QASHUSD,0.8651,0.9028,0.8451,0.88,321289.53,282457.21
2017-12-31,QASHUSD,0.8465,0.89,0.8101,0.8651,209384.06,176497.72
2017-12-30,QASHUSD,0.9,0.9157,0.7941,0.8465,454167.05,392742.68
2017-12-29,QASHUSD,0.85,0.919,0.85,0.9,77311.84,68571.62
2017-12-28,QASHUSD,0.92,0.9406,0.85,0.85,102052.48,91540.83
2017-12-27,QASHUSD,0.86,1,0.86,0.92,212677.97,193749.77
2017-12-26,QASHUSD,0.89,0.9274,0.84,0.86,51440.78,44833.17
2017-12-25,QASHUSD,0.8626,0.94,0.84,0.89,424862.47,371952.64
2017-12-24,QASHUSD,0.9102,0.9345,0.719,0.8626,1159166.65,935668.22
2017-12-23,QASHUSD,0.8023,0.98,0.7916,0.9102,456452.88,395474.04
2017-12-22,QASHUSD,1.02,1.06,0.53,0.8023,1926111.88,1480558.06
2017-12-21,QASHUSD,0.91,1.04,0.9001,1.02,206772.03,200835.47
2017-12-20,QASHUSD,0.92,1.05,0.85,0.91,190151.78,180724.74
2017-12-19,QASHUSD,1.03,1.1,0.92,0.92,98062.42,100864.16
2017-12-18,QASHUSD,0.965,1.09,0.88,1.03,134301.54,134120.69
2017-12-17,QASHUSD,1.14,1.15,0.8101,0.965,105469.07,103504.93
2017-12-16,QASHUSD,0.769,1.14,0.709,1.14,380470.92,348900.59
2017-12-15,QASHUSD,0.7252,0.769,0.6933,0.769,61602.28,44107.45
2017-12-14,QASHUSD,0.663,0.8,0.663,0.7252,76996.43,55525.31
2017-12-13,QASHUSD,0.7,0.785,0.6,0.663,136647.85,98072.68
2017-12-12,QASHUSD,0.5509,0.7,0.533,0.7,84838.04,50640.97
2017-12-11,QASHUSD,0.7191,0.7204,0.5509,0.5509,95219.39,62524.97
2017-12-10,QASHUSD,0.7416,0.7665,0.5894,0.7191,5612.88,3924.53
2017-12-09,QASHUSD,0.7759,0.87,0.7,0.7416,119669.84,88622.6
2017-12-08,QASHUSD,0.77,0.7989,0.6646,0.7759,196118.47,142492.31
2017-12-07,QASHUSD,0.901,0.999,0.7403,0.77,775415.24,651014.43
2017-12-06,QASHUSD,0.9495,2.08,0.83,0.901,240152.25,285216.11
2017-12-05,QASHUSD,0.9,1.02,0.7843,0.9495,278895.28,268550.05
2017-12-04,QASHUSD,0.871,0.93,0.5487,0.9,183989.42,140742.95
2017-12-03,QASHUSD,1.02,1.07,0.871,0.871,103813.05,99231.42
2017-12-02,QASHUSD,1.09,1.19,0.9955,1.02,53683.7,57180.62
2017-12-01,QASHUSD,1.3,1.3,0.8037,1.09,239675.99,231176.63
2017-11-30,QASHUSD,1.25,1.64,0.95,1.3,236908.91,300393.83
2017-11-29,QASHUSD,1.31,1.56,1.11,1.25,193081.53,258651.19
2017-11-28,QASHUSD,1.11,1.31,0.8393,1.31,1006587.74,1209482.09
2017-11-27,QASHUSD,0.7618,6,0.69,1.11,702119.59,742608.83
2017-11-26,QASHUSD,0.7111,0.7111,0.661,0.661,2851.08,1980.72
2017-11-25,QASHUSD,0.6469,0.7228,0.6349,0.7111,24211.77,17160.22
2017-11-24,QASHUSD,0.504,0.89,0.504,0.6469,3385.64,2568.94
2017-11-23,QASHUSD,0.4273,0.78,0.12,0.504,1161.72,145.94
2017-11-22,QASHUSD,0.5079,0.5487,0.4273,0.4273,82142.77,40790.58
2017-11-21,QASHUSD,0.4,10,0.4,0.5079,45830.29,23274.43
