Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-07-30 05-PM,BTCEUR,8686.7,8686.7,8614.3,8636.2,161.08,1393542.62
2019-07-30 04-PM,BTCEUR,8696.6,8725.1,8675.6,8686.7,373.42,3245696.79
2019-07-30 03-PM,BTCEUR,8585.2,8729,8585.2,8696.6,569.1,4939663.35
2019-07-30 02-PM,BTCEUR,8572.6,8602,8565.5,8585.2,258.76,2221575.29
2019-07-30 01-PM,BTCEUR,8559,8583.7,8558.9,8572.6,196.79,1686170.69
2019-07-30 12-PM,BTCEUR,8555,8615,8542.6,8559,255.56,2192076.96
2019-07-30 11-AM,BTCEUR,8519.9,8600,8478.7,8555,413.78,3537399.31
2019-07-30 10-AM,BTCEUR,8512.5,8540,8500,8519.9,160.24,1365240.61
2019-07-30 09-AM,BTCEUR,8501,8521.9,8492.5,8512.5,212.62,1809453.66
2019-07-30 08-AM,BTCEUR,8518.8,8537.7,8483.6,8501,213.68,1819214.25
2019-07-30 07-AM,BTCEUR,8526.8,8534.7,8508.7,8518.8,128.87,1098139.47
2019-07-30 06-AM,BTCEUR,8473.9,8545.6,8473.9,8526.8,117.84,1002822.09
2019-07-30 05-AM,BTCEUR,8457,8476.5,8440.1,8473.9,66.73,564347.81
2019-07-30 04-AM,BTCEUR,8459.8,8471.3,8451.8,8457,19.28,163127.16
2019-07-30 03-AM,BTCEUR,8436.8,8466.6,8418.6,8459.8,33.16,280141.79
2019-07-30 02-AM,BTCEUR,8490.1,8497.4,8416.3,8436.8,65.82,556690.5
2019-07-30 01-AM,BTCEUR,8533.2,8538.4,8490,8490.1,39.92,340088.75
2019-07-30 12-AM,BTCEUR,8521.5,8540,8518.4,8533.2,11.91,101588.57
2019-07-29 11-PM,BTCEUR,8525.2,8537.8,8461.1,8521.5,55.66,473924.2
2019-07-29 10-PM,BTCEUR,8521.4,8534,8496.4,8525.2,64.05,545492.34
2019-07-29 09-PM,BTCEUR,8530.8,8551.2,8518,8521.4,37.6,321162.53
2019-07-29 08-PM,BTCEUR,8494.5,8540.2,8468.1,8530.8,117.63,999900.66
2019-07-29 07-PM,BTCEUR,8523.4,8528.3,8478.4,8494.5,89.44,760687.79
2019-07-29 06-PM,BTCEUR,8499.6,8529.5,8466.1,8523.4,175.54,1491339.14
2019-07-29 05-PM,BTCEUR,8552.7,8563.8,8435,8499.6,368.72,3134858.28
2019-07-29 04-PM,BTCEUR,8535.5,8635,8421,8552.7,715.4,6111778.51
2019-07-29 03-PM,BTCEUR,8547.6,8579,8511.8,8535.5,436.28,3729529.96
2019-07-29 02-PM,BTCEUR,8562.7,8584,8526.4,8547.6,467.62,4001537.24
2019-07-29 01-PM,BTCEUR,8550,8592.1,8521.2,8562.7,417.19,3569357.38
2019-07-29 12-PM,BTCEUR,8500.5,8550,8484.1,8550,341.72,2909899.16
2019-07-29 11-AM,BTCEUR,8522.4,8536.8,8480.1,8500.5,577.17,4910061.46
2019-07-29 10-AM,BTCEUR,8526.5,8560,8490,8522.4,482.02,4110447.77
2019-07-29 09-AM,BTCEUR,8599.1,8613,8439.5,8526.5,304.09,2597276.46
2019-07-29 08-AM,BTCEUR,8646.4,8667.9,8579.4,8599.1,220.5,1903245.29
2019-07-29 07-AM,BTCEUR,8630.8,8647.5,8627.1,8646.4,195.64,1689679.58
2019-07-29 06-AM,BTCEUR,8625,8634.5,8592.6,8630.8,86.33,744128.47
2019-07-29 05-AM,BTCEUR,8676.7,8677.8,8621.6,8625,90.36,780749.48
2019-07-29 04-AM,BTCEUR,8665.7,8690.7,8665.7,8676.7,25.86,224439.23
2019-07-29 03-AM,BTCEUR,8665,8674.8,8645.3,8665.7,30.97,268367.07
2019-07-29 02-AM,BTCEUR,8694.8,8694.8,8649.9,8665,57.54,498643.58
