Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2018-06-25,ZECUSD,167.5,179.37,166.74,177.09,53.71,9222.74
2018-06-24,ZECUSD,172.38,175.17,156.81,167.5,82.69,13565.66
2018-06-23,ZECUSD,176.51,176.51,170,172.38,52.16,9019.45
2018-06-22,ZECUSD,192.95,192.98,171.68,176.51,75.82,13593.82
2018-06-21,ZECUSD,196.1,201.67,191.42,192.95,64.6,12700.45
2018-06-20,ZECUSD,199.47,203.08,194.44,196.1,61.14,12072.03
2018-06-19,ZECUSD,200,206.56,197.33,199.47,63.96,12925.58
2018-06-18,ZECUSD,192,214,185.46,200,88.22,17238.11
2018-06-17,ZECUSD,196.43,196.69,190.05,192,15.87,3070.5
2018-06-16,ZECUSD,199.61,200.1,192.89,196.43,14.57,2857.43
2018-06-15,ZECUSD,202.24,204.86,199,199.61,56.96,11498.98
2018-06-14,ZECUSD,191.8,208.29,190.88,202.24,65.3,13098.04
2018-06-13,ZECUSD,202,207.95,185.85,191.8,69.82,13814.17
2018-06-12,ZECUSD,211.72,220.44,202,202,132.09,27989.05
2018-06-11,ZECUSD,209.06,213.62,202.58,211.72,51.3,10592.43
2018-06-10,ZECUSD,233.03,233.03,206,209.06,114.66,25530.45
2018-06-09,ZECUSD,235,237.43,232.85,233.03,20.54,4825.09
2018-06-08,ZECUSD,233.74,238.03,231,235,32.5,7597.11
2018-06-07,ZECUSD,234.76,242.19,231.11,233.74,30.49,7138.95
2018-06-06,ZECUSD,238.56,240.33,228.6,234.76,80.92,19055.37
2018-06-05,ZECUSD,239.88,243.39,233,238.56,44.7,10611.33
2018-06-04,ZECUSD,254.14,256.58,239,239.88,58.54,14476.92
2018-06-03,ZECUSD,255,261.58,250.9,254.14,55.65,14301.31
2018-06-02,ZECUSD,241.96,260.9,241.9,255,70.0,17678.21
2018-06-01,ZECUSD,246.35,249.25,240.91,241.96,48.36,11839.8
2018-05-31,ZECUSD,247.8,255.23,242.23,246.35,68.32,16917.32
2018-05-30,ZECUSD,256.31,264.32,242.49,247.8,73.86,18647.64
2018-05-29,ZECUSD,239.19,270,234,256.31,141.95,36212.74
2018-05-28,ZECUSD,275.72,280.22,233,239.19,112.59,28360.31
2018-05-27,ZECUSD,284.32,287.83,273.23,275.72,46.54,12986.37
2018-05-26,ZECUSD,292.2,296.18,284.32,284.32,78.84,22973.52
2018-05-25,ZECUSD,305.12,308.66,290,292.2,81.43,24241.79
2018-05-24,ZECUSD,291.57,308.66,277.46,305.12,207.23,61347.3
2018-05-23,ZECUSD,307.11,324.4,280.38,291.57,372.65,112962.8
2018-05-22,ZECUSD,324,330.78,307.04,307.11,396.66,128686.65
2018-05-21,ZECUSD,330.5,335.12,316,324,239.81,78527.8
2018-05-20,ZECUSD,327,330.5,315.48,330.5,290.11,94114.75
2018-05-19,ZECUSD,324.52,335,321,327,337.69,110642.02
2018-05-18,ZECUSD,304,330,298,324.52,504.53,159805.35
2018-05-17,ZECUSD,334.13,335.11,300,304,497.98,157912.96
2018-05-16,ZECUSD,323.47,340,300,334.13,509.43,166719.15
2018-05-15,ZECUSD,307,348,295.47,323.47,730.79,242002.41
2018-05-14,ZECUSD,267.97,323.5,252.3,307,592.73,179080.1
2018-05-13,ZECUSD,252.45,270,246,267.97,79.1,20598.89
2018-05-12,ZECUSD,244,259.98,238,252.45,59.42,14636.62
2018-05-11,ZECUSD,268,268.77,239.97,244,105.6,26090.19
2018-05-10,ZECUSD,275,286,267.81,268,154.1,42571.54
2018-05-09,ZECUSD,273.44,279.45,267.82,275,89.54,24320.65
2018-05-08,ZECUSD,278.81,289.48,273,273.44,57.37,16061.25
2018-05-07,ZECUSD,288,288.9,270.59,278.81,101.35,28239.86
2018-05-06,ZECUSD,299,304.91,285.52,288,71.25,20846.15
2018-05-05,ZECUSD,291.6,310,289,299,128.04,38364.83
2018-05-04,ZECUSD,305,305,290,291.6,125.11,37178.28
2018-05-03,ZECUSD,288.89,309,288.89,305,160.1,47630.79
2018-05-02,ZECUSD,292.29,294.9,284.7,288.89,96.3,27852.25
2018-05-01,ZECUSD,286.42,295,275,292.29,90.11,25894.62
2018-04-30,ZECUSD,291.59,297,283,286.42,75.06,21599.94
2018-04-29,ZECUSD,293,298,285,291.59,69.96,20390.97
2018-04-28,ZECUSD,280,293,280,293,87.27,25038.81
2018-04-27,ZECUSD,298.14,298.92,280,280,83.61,24330.83
2018-04-26,ZECUSD,285.5,298.14,272,298.14,71.05,20129.91
2018-04-25,ZECUSD,322,324.53,266.61,285.5,230.6,66439.56
2018-04-24,ZECUSD,295.8,330.67,295.8,322,171.55,53947.23
2018-04-23,ZECUSD,273.5,297.41,266.6,295.8,130.43,37106.41
2018-04-22,ZECUSD,269.11,279.2,263.41,273.5,60.42,16476.82
2018-04-21,ZECUSD,286.21,288.36,254,269.11,99.81,26709.76
2018-04-20,ZECUSD,265,288.47,256.39,286.21,189.72,50752.57
2018-04-19,ZECUSD,245.36,265,241.43,265,127.09,31665.87
2018-04-18,ZECUSD,222.51,248.72,222.51,245.36,166.32,39339.22
2018-04-17,ZECUSD,223.66,228.44,220.54,222.51,97.33,21799.61
2018-04-16,ZECUSD,229.43,232,217.68,223.66,84.45,18718.1
2018-04-15,ZECUSD,224.97,235,222,229.43,83.96,19201.37
2018-04-14,ZECUSD,231,237,216,224.97,149.15,33556.38
2018-04-13,ZECUSD,212.98,248.51,207.93,231,185.33,41939.0
2018-04-12,ZECUSD,184,212.98,182.14,212.98,160.94,31715.9
2018-04-11,ZECUSD,178.64,184,178.29,184,56.72,10304.63
2018-04-10,ZECUSD,180.39,182,175.85,178.64,65.66,11772.96
2018-04-09,ZECUSD,185,189.7,180.35,180.39,80.34,14680.26
2018-04-08,ZECUSD,184.1,187.7,181,185,25.57,4715.15
2018-04-07,ZECUSD,182.13,186.22,179.58,184.1,31.4,5781.87
2018-04-06,ZECUSD,187.54,189.13,178.18,182.13,70.66,12889.71
2018-04-05,ZECUSD,192.91,194.88,187,187.54,70.35,13360.0
2018-04-04,ZECUSD,210.24,210.34,190.34,192.91,60.84,12242.14
2018-04-03,ZECUSD,202,214.2,198,210.24,98.82,20541.1
2018-04-02,ZECUSD,190.49,207.06,188.83,202,104.28,20830.58
2018-04-01,ZECUSD,195.71,199,182.08,190.49,95.22,18264.03
2018-03-31,ZECUSD,205.62,212,193.72,195.71,53.32,10751.19
2018-03-30,ZECUSD,200.77,213.05,196.55,205.62,144.16,29191.65
2018-03-29,ZECUSD,220.71,222.93,200,200.77,92.96,19216.67
2018-03-28,ZECUSD,225.54,228.95,219.86,220.71,63.21,14110.19
2018-03-27,ZECUSD,235,237.95,220.41,225.54,57.39,12983.48
2018-03-26,ZECUSD,247,249.97,225,235,66.92,15829.51
2018-03-25,ZECUSD,250.99,255,244.98,247,34.53,8548.6
2018-03-24,ZECUSD,264.39,269.11,247.21,250.99,93.92,23966.65
2018-03-23,ZECUSD,253.83,269.95,235.17,264.39,88.16,22105.18
2018-03-22,ZECUSD,267.94,274.95,246.03,253.83,75.27,19277.17
2018-03-21,ZECUSD,264.63,287.64,262.85,267.94,146.03,40682.87
2018-03-20,ZECUSD,261.64,272.39,245.85,264.63,88.67,22846.27
2018-03-19,ZECUSD,250,261.64,235.74,261.64,132.24,32823.53
2018-03-18,ZECUSD,233.88,254.14,210.28,250,187.62,42206.96
2018-03-17,ZECUSD,248.27,249.93,224.93,233.88,123.57,29108.99
2018-03-16,ZECUSD,253.14,257,242,248.27,116.71,29126.63
2018-03-15,ZECUSD,261.12,272,238.59,253.14,120.25,30678.16
2018-03-14,ZECUSD,299.72,303.79,258.29,261.12,89.58,25216.31
2018-03-13,ZECUSD,300.31,311.19,295.09,299.72,36.74,11099.53
2018-03-12,ZECUSD,314.9,321,292.76,300.31,67.16,20585.08
2018-03-11,ZECUSD,309.92,328,300.94,314.9,68.84,21401.55
2018-03-10,ZECUSD,321.96,338.77,306,309.92,85.7,28001.92
2018-03-09,ZECUSD,334.97,334.97,300,321.96,124.39,38955.97
2018-03-08,ZECUSD,359.91,369.9,329.59,334.97,65.06,22765.81
2018-03-07,ZECUSD,388.65,395.8,334.51,359.91,98.45,36535.75
2018-03-06,ZECUSD,400.06,404.87,386,388.65,139.35,54922.79
2018-03-05,ZECUSD,412.11,416.53,396.5,400.06,179.45,72950.18
2018-03-04,ZECUSD,388,412.11,383.67,412.11,162.1,65014.38
2018-03-03,ZECUSD,400.87,408,384.11,388,174.64,68969.17
2018-03-02,ZECUSD,409.62,414.03,380,400.87,119.06,47219.51
2018-03-01,ZECUSD,402.85,411.53,397.02,409.62,135.09,54693.81
2018-02-28,ZECUSD,423.56,429.08,398,402.85,122.45,50298.64
2018-02-27,ZECUSD,420.1,427,414.34,423.56,122.7,51595.63
2018-02-26,ZECUSD,412.6,428.21,403.5,420.1,126.85,52723.31
2018-02-25,ZECUSD,406.83,417.23,406.76,412.6,62.02,25492.9
2018-02-24,ZECUSD,427.32,432.28,400,406.83,62.93,26064.74
2018-02-23,ZECUSD,417.98,441.87,403.5,427.32,138.79,58586.86
2018-02-22,ZECUSD,451.24,453.62,409.71,417.98,107.42,46267.06
2018-02-21,ZECUSD,462.3,475,436.44,451.24,149.34,67660.54
2018-02-20,ZECUSD,475,486.27,462.3,462.3,202.72,96106.98
2018-02-19,ZECUSD,480.23,491.96,466.72,475,168.8,81149.44
2018-02-18,ZECUSD,504.7,509.7,462.29,480.23,261.23,126636.16
2018-02-17,ZECUSD,492.42,514.98,487.05,504.7,202.4,102041.48
2018-02-16,ZECUSD,494.99,500,483.62,492.42,156.05,76543.43
2018-02-15,ZECUSD,497.4,500.99,481.1,494.99,174.06,85422.16
2018-02-14,ZECUSD,468.1,501.2,465.92,497.4,286.42,139439.34
2018-02-13,ZECUSD,480.61,480.61,457.2,468.1,159.44,74497.14
2018-02-12,ZECUSD,468.5,488.74,465,480.61,118.55,56789.89
2018-02-11,ZECUSD,502.2,508.5,450,468.5,195.32,92908.21
2018-02-10,ZECUSD,489.46,522,480,502.2,278.6,140439.82
2018-02-09,ZECUSD,444.37,500,412.55,489.46,285.26,128425.57
2018-02-08,ZECUSD,380,454.61,380,444.37,277.99,116269.25
2018-02-07,ZECUSD,375.69,410.03,343.9,380,213.01,82313.77
2018-02-06,ZECUSD,329.73,383.39,285,375.69,365.01,123563.84
2018-02-05,ZECUSD,394.17,394.17,298.29,329.73,160.14,54500.61
2018-02-04,ZECUSD,428.46,444,371.9,394.17,177.93,71632.86
2018-02-03,ZECUSD,411.69,436.73,390,428.46,169.81,71223.5
2018-02-02,ZECUSD,418,418.6,322.22,411.69,194.09,74346.99
2018-02-01,ZECUSD,418.5,429.56,382.34,418,259.78,105684.15
2018-01-31,ZECUSD,410,421.9,390,418.5,156.39,63536.11
2018-01-30,ZECUSD,468.11,468.11,410,410,218.47,96221.03
2018-01-29,ZECUSD,481.31,485,465.64,468.11,198.45,93744.59
2018-01-28,ZECUSD,463.23,490,460.26,481.31,170.6,81033.25
2018-01-27,ZECUSD,469,471,452,463.23,181.3,83807.69
2018-01-26,ZECUSD,468.42,477,429.25,469,254.52,116699.39
2018-01-25,ZECUSD,459.07,474.23,450.18,468.42,310.08,143335.3
2018-01-24,ZECUSD,458,464.9,442.3,459.07,301.92,137276.52
2018-01-23,ZECUSD,531.31,531.31,439,458,122.26,55632.57
2018-01-22,ZECUSD,531.31,531.31,531.31,531.31,0.0,0.0
2018-01-21,ZECUSD,553,557.5,531.1,531.31,104.83,57239.07
2018-01-20,ZECUSD,540.42,564.5,537.02,553,398.32,221246.86
2018-01-19,ZECUSD,527.87,565.08,508.2,540.42,312.64,169147.88
2018-01-18,ZECUSD,551.52,589.03,520,527.87,154.32,85022.6
2018-01-17,ZECUSD,548.69,564.25,414.08,530,241.79,121443.66
2018-01-16,ZECUSD,652.9,695.37,505,548.69,482.51,294892.14
2018-01-15,ZECUSD,705.87,710,652.9,652.9,265.72,184050.88
2018-01-14,ZECUSD,729.1,744.5,695.78,705.87,250.34,178985.09
2018-01-13,ZECUSD,714.1,743.93,711.5,729.1,182.25,133128.78
2018-01-12,ZECUSD,712,722,691,714.1,45.66,32367.19
2018-01-11,ZECUSD,744,752.9,681.76,712,317.57,228197.76
2018-01-10,ZECUSD,701.14,757.8,685,744,564.1,405075.31
2018-01-09,ZECUSD,702,729,690,701.14,479.36,340066.86
2018-01-08,ZECUSD,731,744.28,620.01,702,469.44,330971.48
2018-01-07,ZECUSD,643.36,792.25,642,731,675.18,491835.66
2018-01-06,ZECUSD,569.84,663.81,553.8,643.36,365.73,226518.27
2018-01-05,ZECUSD,582.49,592,560,569.84,139.82,79945.78
2018-01-04,ZECUSD,584.74,593.45,557.06,582.49,166.99,96111.71
2018-01-03,ZECUSD,575,600,562.39,584.74,155.7,90796.28
2018-01-02,ZECUSD,570,591.44,551.88,575,192.35,111362.33
2018-01-01,ZECUSD,511.43,580,503.07,570,166.84,91480.38
2017-12-31,ZECUSD,492.4,520,484.36,511.43,99.01,49919.26
2017-12-30,ZECUSD,548.53,548.53,475.66,492.4,98.12,49879.33
2017-12-29,ZECUSD,508.36,570,500,548.53,270.72,142141.25
2017-12-28,ZECUSD,554.19,566.74,495.6,508.36,108.21,55447.83
2017-12-27,ZECUSD,561.83,585,539.5,554.19,127.69,72036.79
2017-12-26,ZECUSD,563.67,572.28,546.26,561.83,116.48,65185.42
2017-12-25,ZECUSD,578,597.1,550,563.67,149.97,85935.3
2017-12-24,ZECUSD,572,580,490.91,578,130.57,71082.91
2017-12-23,ZECUSD,540,637.99,540,572,243.85,145772.38
2017-12-22,ZECUSD,671,671,450,540,341.66,182115.66
2017-12-21,ZECUSD,675,746,608.17,671,714.4,492968.71
2017-12-20,ZECUSD,610,700,584,675,361.43,234086.75
2017-12-19,ZECUSD,589.18,645.36,552.11,610,336.68,200953.87
2017-12-18,ZECUSD,540.86,599,501,589.18,289.68,159640.29
2017-12-17,ZECUSD,459.9,549.1,457,540.86,546.9,274009.2
2017-12-16,ZECUSD,457.4,481.51,452,459.9,209.0,97149.01
2017-12-15,ZECUSD,503.6,509.59,415.02,457.4,325.19,145988.04
2017-12-14,ZECUSD,412.32,510,412.32,503.6,774.19,357359.86
2017-12-13,ZECUSD,360,430.63,351,412.32,745.21,291683.04
2017-12-12,ZECUSD,315.13,360,315.13,360,498.48,170043.07
2017-12-11,ZECUSD,300.01,325,299,315.13,179.93,56128.91
2017-12-10,ZECUSD,320.3,334.36,300.01,300.01,196.91,62053.41
2017-12-09,ZECUSD,323.13,345,316.95,320.3,203.5,67585.02
2017-12-08,ZECUSD,297.36,343.07,290,323.13,296.94,97102.92
2017-12-07,ZECUSD,328.6,330.41,295,297.36,203.22,63961.18
2017-12-06,ZECUSD,326,349,320,328.6,186.36,62430.83
2017-12-05,ZECUSD,327.1,331.21,317,326,129.75,42107.09
2017-12-04,ZECUSD,323.23,330.96,319.14,327.1,91.32,29712.8
2017-12-03,ZECUSD,329.37,339,313.74,323.23,210.79,69784.36
2017-12-02,ZECUSD,326.5,344,320.1,329.37,98.66,32626.0
2017-12-01,ZECUSD,312.7,332.9,301,326.5,182.29,57870.53
2017-11-30,ZECUSD,310,340,270.01,312.7,210.4,63727.34
2017-11-29,ZECUSD,362,368,305,310,362.9,121949.71
2017-11-28,ZECUSD,340.5,364.89,338.63,362,230.85,81526.53
2017-11-27,ZECUSD,333.99,340.5,330.74,340.5,118.12,39527.02
2017-11-26,ZECUSD,341.28,345,327,333.99,89.4,29821.22
2017-11-25,ZECUSD,340,349,328,341.28,209.31,71082.0
2017-11-24,ZECUSD,312,344.5,302.25,340,393.42,125598.54
2017-11-23,ZECUSD,312.15,317,305.44,312,124.21,38597.27
2017-11-22,ZECUSD,295,317.77,291,312.15,210.19,63925.3
2017-11-21,ZECUSD,299,299.99,286.72,295,92.65,27194.91
2017-11-20,ZECUSD,292.51,300,292,299,70.42,20886.56
2017-11-19,ZECUSD,294.45,298.3,291.3,292.51,63.05,18581.09
2017-11-18,ZECUSD,286.21,298.33,284.27,294.45,80.43,23490.11
2017-11-17,ZECUSD,289.25,291.74,281,286.21,84.65,24132.01
2017-11-16,ZECUSD,285.69,313,282,289.25,350.81,103853.59
2017-11-15,ZECUSD,277.45,291.95,270.01,285.69,219.81,62013.98
2017-11-14,ZECUSD,271.03,280.1,265.1,277.45,171.64,46758.66
2017-11-13,ZECUSD,267,279.99,251,271.03,276.04,74761.97
2017-11-12,ZECUSD,248.3,267,233.5,267,300.63,75205.77
2017-11-11,ZECUSD,235,257.57,230,248.3,151.18,36565.84
2017-11-10,ZECUSD,254.5,267.2,225,235,200.17,49750.48
2017-11-09,ZECUSD,242.34,270.6,235.66,254.5,174.33,44133.86
2017-11-08,ZECUSD,237.9,243,233.73,242.34,132.35,31563.17
2017-11-07,ZECUSD,228,239.2,225,237.9,42.71,9904.04
2017-11-06,ZECUSD,224.5,238.53,221.05,228,67.27,15342.83
2017-11-05,ZECUSD,228.1,228.1,219.5,224.5,20.89,4645.66
2017-11-04,ZECUSD,228.02,229.07,219.27,228.1,36.79,8223.99
2017-11-03,ZECUSD,211.44,232.5,210,228.02,54.78,12165.16
2017-11-02,ZECUSD,220.01,221,205,211.44,74.53,15852.31
2017-11-01,ZECUSD,231.17,231.17,220.01,220.01,44.2,9911.22
2017-10-31,ZECUSD,239.4,239.4,228.5,231.17,52.99,12314.41
2017-10-30,ZECUSD,240,240,234.4,239.4,11.69,2794.96
