Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume RUR
2018-03-17 04-AM,EOSRUR,290.06,290.06,290.06,290.06,0.0,0.0
2018-03-17 03-AM,EOSRUR,301.55,301.55,290.06,290.06,1.72,499.15
2018-03-17 02-AM,EOSRUR,301.55,301.55,301.55,301.55,0.0,0.0
2018-03-17 01-AM,EOSRUR,290.06,301.55,290.06,301.55,0.04392,13.24
2018-03-17 12-AM,EOSRUR,290.06,290.06,290.06,290.06,0.0,0.0
2018-03-16 11-PM,EOSRUR,302.93,302.93,290.06,290.06,4.36,1263.24
2018-03-16 10-PM,EOSRUR,302.93,302.93,302.93,302.93,0.0,0.0
2018-03-16 09-PM,EOSRUR,302.93,302.93,302.93,302.93,0.0,0.0
2018-03-16 08-PM,EOSRUR,302.93,302.93,302.93,302.93,0.0,0.0
2018-03-16 07-PM,EOSRUR,302.93,302.93,302.93,302.93,0.0,0.0
2018-03-16 06-PM,EOSRUR,302.94,302.94,302.93,302.93,0.3301,100.0
2018-03-16 05-PM,EOSRUR,296.61,302.97,290.72,302.94,11.02,3263.12
2018-03-16 04-PM,EOSRUR,296.61,306.46,296.61,296.61,12.76,3872.8
2018-03-16 03-PM,EOSRUR,296.61,296.61,296.61,296.61,0.0,0.0
2018-03-16 02-PM,EOSRUR,296.6,306.23,296.6,296.61,5.88,1746.51
2018-03-16 01-PM,EOSRUR,288.49,296.6,288.49,296.6,1.02,301.88
2018-03-16 12-PM,EOSRUR,296.61,296.61,288.49,288.49,29.81,8841.7
2018-03-16 11-AM,EOSRUR,296.9,297,288.01,296.61,34.19,10029.72
2018-03-16 10-AM,EOSRUR,297.79,297.79,296.9,296.9,9.61,2856.77
2018-03-16 09-AM,EOSRUR,297.79,304.8,297.79,297.79,13.16,3945.89
2018-03-16 08-AM,EOSRUR,299.9,300,297.79,297.79,28.46,8530.85
2018-03-16 07-AM,EOSRUR,301.79,304.8,299.9,299.9,4.75,1441.18
2018-03-16 06-AM,EOSRUR,304.79,304.79,301.79,301.79,9.26,2815.48
2018-03-16 05-AM,EOSRUR,299.9,304.79,299.9,304.79,1.37,417.43
2018-03-16 04-AM,EOSRUR,299.9,304.79,299.9,299.9,1.06,318.86
2018-03-16 03-AM,EOSRUR,300,300,299.9,299.9,3.28,984.93
2018-03-16 02-AM,EOSRUR,300,300,299.9,300,1.1,328.66
2018-03-16 01-AM,EOSRUR,306.46,306.46,299.9,300,1.84,551.91
2018-03-16 12-AM,EOSRUR,306.46,306.46,306.46,306.46,0.0,0.0
2018-03-15 11-PM,EOSRUR,306.6,306.6,306.46,306.46,8.16,2500.46
2018-03-15 10-PM,EOSRUR,298.84,306.6,298.84,306.6,6.8,2060.95
2018-03-15 09-PM,EOSRUR,307.13,307.13,298.84,298.84,4.69,1427.78
2018-03-15 08-PM,EOSRUR,307.36,307.36,307.13,307.13,0.009193,2.82
2018-03-15 07-PM,EOSRUR,305,307.36,301.63,307.36,15.35,4632.77
2018-03-15 06-PM,EOSRUR,305.23,320,296.91,305,26.08,8086.48
2018-03-15 05-PM,EOSRUR,296.9,308.79,296.9,305.23,28.28,8611.35
2018-03-15 04-PM,EOSRUR,301.95,308.93,296.82,296.9,19.96,6074.2
2018-03-15 03-PM,EOSRUR,309.01,309.01,301.94,301.95,2.07,628.89
2018-03-15 02-PM,EOSRUR,301.86,309.01,301.86,309.01,1.62,497.18
2018-03-15 01-PM,EOSRUR,302.6,310.97,300,301.86,41.28,12571.43
2018-03-15 12-PM,EOSRUR,301.54,319.2,301.53,302.6,7.42,2244.21
2018-03-15 11-AM,EOSRUR,319.43,319.43,301.54,301.54,28.53,8606.36
2018-03-15 10-AM,EOSRUR,320,320,301.54,319.43,23.58,7298.03
2018-03-15 09-AM,EOSRUR,318.9,320,291.9,320,20.81,6434.35
2018-03-15 08-AM,EOSRUR,301.7,324.81,287.23,318.9,35.34,10249.78
2018-03-15 07-AM,EOSRUR,290,301.7,286.79,301.7,42.67,12544.08
2018-03-15 06-AM,EOSRUR,296,301.7,290,290,69.44,20373.43
2018-03-15 05-AM,EOSRUR,296,301.76,296,296,5.79,1716.79
2018-03-15 04-AM,EOSRUR,296,302.88,296,296,20.28,6130.45
2018-03-15 03-AM,EOSRUR,300,303.06,296,296,100.43,30122.3
2018-03-15 02-AM,EOSRUR,302.1,314.03,300,300,4.81,1510.61
2018-03-15 01-AM,EOSRUR,302.1,302.29,302.1,302.1,3.78,1142.74
2018-03-15 12-AM,EOSRUR,303.31,303.31,302.1,302.1,4.56,1377.9
2018-03-14 11-PM,EOSRUR,307.84,314.82,302.51,303.31,4.26,1288.95
2018-03-14 10-PM,EOSRUR,315,315,307.84,307.84,198.3,61280.89
2018-03-14 09-PM,EOSRUR,308.43,328.78,308.43,315,15.7,4953.14
2018-03-14 08-PM,EOSRUR,309,329.23,302.66,308.43,3.35,1049.72
2018-03-14 07-PM,EOSRUR,332.41,332.41,302.38,309,5.29,1605.48
2018-03-14 06-PM,EOSRUR,320,332.41,300,332.41,124.33,38691.63
2018-03-14 05-PM,EOSRUR,325,333.21,320,320,327.91,106494.94
2018-03-14 04-PM,EOSRUR,324.21,333.46,324.21,325,62.44,20321.06
2018-03-14 03-PM,EOSRUR,322,349.18,322,324.21,17.43,5737.45
2018-03-14 02-PM,EOSRUR,322,350,322,322,30.8,10282.24
2018-03-14 01-PM,EOSRUR,322,327.92,321.5,322,39.82,12850.14
2018-03-14 12-PM,EOSRUR,330.1,343.36,322,322,19.62,6476.82
2018-03-14 11-AM,EOSRUR,320.96,343.9,320.96,330.1,20.79,6915.57
2018-03-14 10-AM,EOSRUR,325.22,344.62,320,320.96,293.84,100383.92
2018-03-14 09-AM,EOSRUR,329,334.82,325.22,325.22,27.21,8867.37
2018-03-14 08-AM,EOSRUR,330,334.94,329,329,4.08,1354.41
2018-03-14 07-AM,EOSRUR,329.27,330,329.27,330,2.18,719.36
2018-03-14 06-AM,EOSRUR,331,335.36,329.27,329.27,108.26,35810.51
2018-03-14 05-AM,EOSRUR,331,335.37,331,331,14.49,4806.04
2018-03-14 04-AM,EOSRUR,337.11,337.11,331,331,14.8,4948.13
2018-03-14 03-AM,EOSRUR,337,337.11,337,337.11,3.33,1122.34
2018-03-14 02-AM,EOSRUR,334.97,337,334.97,337,4.01,1348.34
2018-03-14 01-AM,EOSRUR,331.13,334.97,331.09,334.97,8.48,2814.16
2018-03-14 12-AM,EOSRUR,331.13,342.42,331.13,331.13,10.96,3641.97
2018-03-13 11-PM,EOSRUR,342.8,342.8,331.13,331.13,0.2182,72.27
2018-03-13 10-PM,EOSRUR,342.8,342.8,342.8,342.8,0.0,0.0
2018-03-13 09-PM,EOSRUR,335.1,342.8,332.99,342.8,40.63,13718.64
2018-03-13 08-PM,EOSRUR,335.81,343.78,335.1,335.1,14.67,4947.79
2018-03-13 07-PM,EOSRUR,344.9,354.9,335.81,335.81,31.81,11049.55
2018-03-13 06-PM,EOSRUR,335.28,344.9,335.28,344.9,28.13,9677.42
2018-03-13 05-PM,EOSRUR,344.1,344.9,335.28,335.28,7.46,2563.26
2018-03-13 04-PM,EOSRUR,338.83,344.1,338.77,344.1,3.8,1290.74
2018-03-13 03-PM,EOSRUR,330.5,339.92,330.5,338.83,16.14,5460.16
2018-03-13 02-PM,EOSRUR,335.7,340.27,330.5,330.5,14.95,5039.87
2018-03-13 01-PM,EOSRUR,330,335.7,330,335.7,12.76,4244.83
2018-03-13 12-PM,EOSRUR,371.73,371.73,330,330,88.37,30615.73
2018-03-13 11-AM,EOSRUR,341.15,374.59,334.99,371.73,35.57,12119.47
2018-03-13 10-AM,EOSRUR,341,350.45,341,341.15,29.48,10144.46
2018-03-13 09-AM,EOSRUR,342.5,349.25,341,341,35.3,12137.32
2018-03-13 08-AM,EOSRUR,341.54,346.44,341.54,342.5,16.77,5734.22
2018-03-13 07-AM,EOSRUR,341.54,351.07,341.54,341.54,10.3,3518.56
2018-03-13 06-AM,EOSRUR,341.54,352.77,341.54,341.54,44.45,15539.05
2018-03-13 05-AM,EOSRUR,355,355,340,341.54,43.5,15147.64
2018-03-13 04-AM,EOSRUR,354.61,355,354.61,355,11.73,4164.99
2018-03-13 03-AM,EOSRUR,352.93,354.61,352.93,354.61,6.7,2374.2
2018-03-13 02-AM,EOSRUR,352.93,352.93,352.93,352.93,0.0,0.0
2018-03-13 01-AM,EOSRUR,380.93,380.93,352.93,352.93,3.5,1235.27
2018-03-13 12-AM,EOSRUR,380.93,380.93,380.93,380.93,13.13,5000.0
2018-03-12 11-PM,EOSRUR,373.65,381.22,343.1,380.93,72.52,27100.25
2018-03-12 10-PM,EOSRUR,365,373.65,365,373.65,4.52,1670.11
2018-03-12 09-PM,EOSRUR,365,365,365,365,0.0,0.0
2018-03-12 08-PM,EOSRUR,365,365,355,365,5.8,2086.51
2018-03-12 07-PM,EOSRUR,382.4,382.4,360,365,37.4,13665.58
2018-03-12 06-PM,EOSRUR,368.53,382.69,368.53,382.4,25.73,9702.44
2018-03-12 05-PM,EOSRUR,367.56,383.48,367.56,368.53,9.15,3459.93
2018-03-12 04-PM,EOSRUR,367.15,373.46,367.15,367.56,4.23,1554.46
2018-03-12 03-PM,EOSRUR,367.15,385.58,365,367.15,10.07,3706.27
2018-03-12 02-PM,EOSRUR,370.52,385.8,367.15,367.15,16.18,6010.36
2018-03-12 01-PM,EOSRUR,381.93,381.93,367.15,370.52,13.57,5183.51
2018-03-12 12-PM,EOSRUR,380,384.01,367.15,381.93,38.01,14192.08
2018-03-12 11-AM,EOSRUR,380,385.79,380,380,27.59,10529.12
2018-03-12 10-AM,EOSRUR,384.12,385.8,380,380,20.13,7665.12
2018-03-12 09-AM,EOSRUR,380,384.12,380,384.12,5.54,2120.49
2018-03-12 08-AM,EOSRUR,385.8,385.8,380,380,9.95,3789.35
2018-03-12 07-AM,EOSRUR,380.01,385.8,380.01,385.8,17.48,6661.83
2018-03-12 06-AM,EOSRUR,380.01,380.01,380.01,380.01,1.15,438.75
2018-03-12 05-AM,EOSRUR,380,380.01,380,380.01,7.35,2791.8
2018-03-12 04-AM,EOSRUR,380,380,380,380,0.2522,95.84
2018-03-12 03-AM,EOSRUR,380,380,380,380,14.15,5376.42
2018-03-12 02-AM,EOSRUR,383.18,383.18,380,380,18.03,6896.32
2018-03-12 01-AM,EOSRUR,383.18,383.18,383.18,383.18,3.42,1310.28
2018-03-12 12-AM,EOSRUR,385.85,385.85,383.18,383.18,72.72,28049.36
2018-03-11 11-PM,EOSRUR,399.9,399.9,385.85,385.85,2.18,843.02
2018-03-11 10-PM,EOSRUR,389,399.9,385.83,399.9,22.66,8861.28
2018-03-11 09-PM,EOSRUR,385.83,389,385.83,389,1.54,597.68
2018-03-11 08-PM,EOSRUR,389,398.57,385.83,385.83,51.39,19980.89
2018-03-11 07-PM,EOSRUR,389,389,389,389,0.7,272.3
2018-03-11 06-PM,EOSRUR,392.08,408.99,386,389,18.04,7242.19
2018-03-11 05-PM,EOSRUR,385.83,392.08,385.83,392.08,17.55,6771.59
2018-03-11 04-PM,EOSRUR,383,385.84,380,385.83,2.23,860.75
2018-03-11 03-PM,EOSRUR,380,385.84,380,383,23.44,8959.96
2018-03-11 02-PM,EOSRUR,380,385.85,380,380,12.17,4633.18
2018-03-11 01-PM,EOSRUR,380,386,377,380,12.84,4896.56
2018-03-11 12-PM,EOSRUR,381,387.09,375,380,138.05,52407.3
2018-03-11 11-AM,EOSRUR,375,381,375,381,25.9,9868.41
2018-03-11 10-AM,EOSRUR,387.38,387.41,373.5,375,15.02,5704.92
2018-03-11 09-AM,EOSRUR,373.5,387.42,373.5,387.38,1.51,583.78
2018-03-11 08-AM,EOSRUR,380,387.42,373.5,373.5,2.91,1100.56
2018-03-11 07-AM,EOSRUR,373.5,393.48,373.5,380,15.42,5894.09
2018-03-11 06-AM,EOSRUR,373.5,373.5,373.5,373.5,0.0,0.0
2018-03-11 05-AM,EOSRUR,373.5,373.5,373.5,373.5,0.0,0.0
2018-03-11 04-AM,EOSRUR,373.5,373.5,373.35,373.5,19.63,7330.46
2018-03-11 03-AM,EOSRUR,373.35,373.5,373.35,373.5,98.88,36929.65
2018-03-11 02-AM,EOSRUR,373.35,373.35,373.35,373.35,0.0,0.0
2018-03-11 01-AM,EOSRUR,373.35,373.35,373.35,373.35,0.0,0.0
2018-03-11 12-AM,EOSRUR,373.35,373.35,373.35,373.35,0.0,0.0
2018-03-10 11-PM,EOSRUR,394.77,394.77,373.35,373.35,7.86,2935.36
2018-03-10 10-PM,EOSRUR,373.35,394.77,373.35,394.77,7.59,2939.32
2018-03-10 09-PM,EOSRUR,384.41,385.99,373.35,373.35,20.01,7606.7
2018-03-10 08-PM,EOSRUR,395,395,384.41,384.41,63.37,25030.04
2018-03-10 07-PM,EOSRUR,396,396,395,395,7.43,2932.92
2018-03-10 06-PM,EOSRUR,400,400,396,396,16.22,6428.94
2018-03-10 05-PM,EOSRUR,400,405,400,400,7.57,3029.65
2018-03-10 04-PM,EOSRUR,398.74,405,396.12,400,25.3,10132.67
2018-03-10 03-PM,EOSRUR,398,398.74,396.12,398.74,17.32,6879.78
2018-03-10 02-PM,EOSRUR,396.12,399,396.12,398,4.29,1706.66
2018-03-10 01-PM,EOSRUR,396.3,396.3,396.12,396.12,37.47,14846.95
2018-03-10 12-PM,EOSRUR,396.12,408.6,396.12,396.3,24.35,9843.14
2018-03-10 11-AM,EOSRUR,401,401,396.12,396.12,17.32,6908.91
2018-03-10 10-AM,EOSRUR,396.12,401,396.12,401,12.8,5083.84
2018-03-10 09-AM,EOSRUR,396,408.86,396,396.12,8.83,3495.63
2018-03-10 08-AM,EOSRUR,401.01,410.99,396,396,11.58,4640.27
2018-03-10 07-AM,EOSRUR,401,414,401,401.01,38.44,15563.12
2018-03-10 06-AM,EOSRUR,400,415,400,401,42.18,17047.16
2018-03-10 05-AM,EOSRUR,385,415,377.69,400,92.43,37319.89
2018-03-10 04-AM,EOSRUR,384.27,385,352.09,385,25.89,9479.76
2018-03-10 03-AM,EOSRUR,384.27,384.27,384.27,384.27,0.7453,286.4
2018-03-10 02-AM,EOSRUR,398.41,398.41,384.27,384.27,0.2205,84.75
2018-03-10 01-AM,EOSRUR,398.56,398.56,398.41,398.41,0.5823,231.99
2018-03-10 12-AM,EOSRUR,398.52,398.56,383.51,398.56,6.26,2469.76
2018-03-09 11-PM,EOSRUR,390.68,398.52,390.68,398.52,0.8265,329.38
2018-03-09 10-PM,EOSRUR,369.96,390.68,367.01,390.68,9.57,3572.14
2018-03-09 09-PM,EOSRUR,369.22,369.96,368.47,369.96,1.85,682.13
2018-03-09 08-PM,EOSRUR,369.22,369.22,363.01,369.22,1.12,405.45
2018-03-09 07-PM,EOSRUR,369.96,369.96,369.22,369.22,12.49,4613.31
2018-03-09 06-PM,EOSRUR,377.31,377.31,361,369.96,0.01995,7.37
2018-03-09 05-PM,EOSRUR,377.69,377.69,360,377.31,7.11,2596.45
2018-03-09 04-PM,EOSRUR,380.68,380.68,377.69,377.69,4.65,1756.62
2018-03-09 03-PM,EOSRUR,370.88,384.31,350,380.68,61.11,21850.45
2018-03-09 02-PM,EOSRUR,365.99,392.99,365.89,370.88,169.88,63002.13
2018-03-09 01-PM,EOSRUR,363.5,373,363.5,365.99,211.1,78282.82
2018-03-09 12-PM,EOSRUR,370,382.89,361,363.5,59.19,22069.62
2018-03-09 11-AM,EOSRUR,394,394,369,370,81.4,30220.67
2018-03-09 10-AM,EOSRUR,375.32,394.69,371,394,9.24,3514.28
2018-03-09 09-AM,EOSRUR,385,394.89,375.32,375.32,11.91,4604.54
2018-03-09 08-AM,EOSRUR,382.63,385,377.11,385,1.02,386.7
2018-03-09 07-AM,EOSRUR,382.22,401,377.1,382.63,49.04,19223.1
2018-03-09 06-AM,EOSRUR,384,390,382.22,382.22,6.8,2625.05
2018-03-09 05-AM,EOSRUR,384,384,384,384,15.13,5810.87
2018-03-09 04-AM,EOSRUR,384.17,401,384,384,5.3,2082.75
2018-03-09 03-AM,EOSRUR,383.32,384.17,383.32,384.17,4.47,1716.46
2018-03-09 02-AM,EOSRUR,382.22,383.32,382.22,383.32,0.04818,18.47
2018-03-09 01-AM,EOSRUR,382.22,382.22,382.22,382.22,0.0,0.0
2018-03-09 12-AM,EOSRUR,382.22,382.22,382.22,382.22,0.0,0.0
2018-03-08 11-PM,EOSRUR,382.22,382.22,382.22,382.22,0.0,0.0
2018-03-08 10-PM,EOSRUR,402,402,382.22,382.22,3.0,1155.98
2018-03-08 09-PM,EOSRUR,377.1,402,377.1,402,27.64,10993.27
2018-03-08 08-PM,EOSRUR,377,394.81,377,377.1,11.68,4483.02
2018-03-08 07-PM,EOSRUR,401.76,401.76,375.32,377,24.82,9374.83
2018-03-08 06-PM,EOSRUR,382.37,401.76,382.12,401.76,22.93,9084.14
2018-03-08 05-PM,EOSRUR,411.27,411.27,382.1,382.37,2.97,1198.96
2018-03-08 04-PM,EOSRUR,398.42,411.27,379.94,411.27,3.33,1337.32
2018-03-08 03-PM,EOSRUR,396.14,398.42,378.48,398.42,3.31,1315.83
2018-03-08 02-PM,EOSRUR,378,396.14,378,396.14,6.45,2549.81
2018-03-08 01-PM,EOSRUR,386.54,386.93,377.78,378,21.89,8361.73
2018-03-08 12-PM,EOSRUR,400,400,386.54,386.54,46.52,18323.74
2018-03-08 11-AM,EOSRUR,400,400.1,400,400,14.26,5703.24
2018-03-08 10-AM,EOSRUR,400.1,402,400,400,24.84,9944.3
2018-03-08 09-AM,EOSRUR,404.99,410.79,400.1,400.1,22.27,8947.71
2018-03-08 08-AM,EOSRUR,404.99,405,400.05,404.99,44.33,17942.08
2018-03-08 07-AM,EOSRUR,401.86,405,399.57,404.99,13.19,5315.51
2018-03-08 06-AM,EOSRUR,398,401.86,395,401.86,9.79,3907.5
2018-03-08 05-AM,EOSRUR,398,401.85,398,398,2.49,993.63
2018-03-08 04-AM,EOSRUR,412.64,412.64,398,398,115.57,46798.78
2018-03-08 03-AM,EOSRUR,398.25,412.64,398.25,412.64,0.5024,207.32
2018-03-08 02-AM,EOSRUR,398.24,398.25,398.24,398.25,0.001026,0.4086
2018-03-08 01-AM,EOSRUR,398,398.25,398,398.24,5.01,1993.62
2018-03-08 12-AM,EOSRUR,398,398,398,398,0.006051,2.41
2018-03-07 11-PM,EOSRUR,400,413.82,398,398,10.75,4283.29
2018-03-07 10-PM,EOSRUR,398,419,398,400,9.91,4063.02
2018-03-07 09-PM,EOSRUR,398,419.64,398,398,14.43,5811.53
2018-03-07 08-PM,EOSRUR,398,408.94,398,398,68.49,27444.0
2018-03-07 07-PM,EOSRUR,390,402,390,398,61.76,24400.43
2018-03-07 06-PM,EOSRUR,385.19,405.55,385.19,390,48.05,18802.33
2018-03-07 05-PM,EOSRUR,386,386,381,385.19,69.16,26503.01
2018-03-07 04-PM,EOSRUR,382,394.23,382,386,54.33,21071.12
2018-03-07 03-PM,EOSRUR,390,391,381,382,53.99,20976.11
2018-03-07 02-PM,EOSRUR,384,390.39,384,390,13.26,5159.11
2018-03-07 01-PM,EOSRUR,398.05,398.68,382.51,384,38.87,15275.76
2018-03-07 12-PM,EOSRUR,403.89,403.89,382.51,398.05,15.1,5915.27
2018-03-07 11-AM,EOSRUR,404.12,404.12,381,403.89,10.32,3932.0
2018-03-07 10-AM,EOSRUR,391.2,405.17,381,404.12,10.21,4019.46
2018-03-07 09-AM,EOSRUR,390.55,405.32,384,391.2,102.72,40037.05
2018-03-07 08-AM,EOSRUR,402.18,408.36,390.55,390.55,53.38,21317.07
2018-03-07 07-AM,EOSRUR,390.51,410,390.51,402.18,11.73,4744.91
2018-03-07 06-AM,EOSRUR,407.17,439.55,390.51,390.51,3.05,1338.53
2018-03-07 05-AM,EOSRUR,405,441.05,404.83,407.17,8.51,3487.65
2018-03-07 04-AM,EOSRUR,430,430,388,405,20.79,8416.08
2018-03-07 03-AM,EOSRUR,430,430,430,430,0.0,0.0
2018-03-07 02-AM,EOSRUR,441.77,441.77,430,430,1.0,430.0
2018-03-07 01-AM,EOSRUR,441.77,441.77,441.77,441.77,0.0,0.0
2018-03-07 12-AM,EOSRUR,441.77,441.77,441.77,441.77,0.0,0.0
2018-03-06 11-PM,EOSRUR,404.19,441.77,382.55,441.77,5.13,2090.45
2018-03-06 10-PM,EOSRUR,381,405,381,404.19,3.85,1472.72
2018-03-06 09-PM,EOSRUR,381,404.79,381,381,233.17,89792.53
2018-03-06 08-PM,EOSRUR,392.1,405,381,381,207.6,81347.94
2018-03-06 07-PM,EOSRUR,402.89,447.66,392.1,392.1,73.83,30119.46
2018-03-06 06-PM,EOSRUR,444.97,447.93,402.89,402.89,77.59,34302.06
2018-03-06 05-PM,EOSRUR,444.97,448,435.02,444.97,18.89,8437.81
2018-03-06 04-PM,EOSRUR,460,460,444.97,444.97,0.1,44.5
2018-03-06 03-PM,EOSRUR,436,446.94,436,440.69,35.96,15895.88
2018-03-06 02-PM,EOSRUR,448,448,436,436,38.96,17024.91
2018-03-06 01-PM,EOSRUR,448.99,448.99,436,448,1.43,628.51
2018-03-06 12-PM,EOSRUR,440.83,448.99,436,448.99,15.83,6934.09
2018-03-06 11-AM,EOSRUR,453,453,440.83,440.83,52.89,23648.35
2018-03-06 10-AM,EOSRUR,453,453,453,453,15.53,7036.94
2018-03-06 09-AM,EOSRUR,450,468.91,450,453,0.07251,33.42
2018-03-06 08-AM,EOSRUR,470,470,450,450,5.26,2369.65
2018-03-06 07-AM,EOSRUR,452.02,460,452.02,460,20.4,9261.09
2018-03-06 06-AM,EOSRUR,450.22,478.37,450.22,452.02,11.84,5580.36
2018-03-06 05-AM,EOSRUR,473.24,473.24,450.22,450.22,30.5,14112.44
2018-03-06 04-AM,EOSRUR,473.22,497.75,473.22,473.24,173.9,86099.21
2018-03-06 03-AM,EOSRUR,499.72,499.72,472.95,473.22,11.22,5307.31
2018-03-06 02-AM,EOSRUR,494,499.72,494,499.72,1.69,842.95
2018-03-06 01-AM,EOSRUR,489.5,494,489.5,494,10.01,4944.39
2018-03-06 12-AM,EOSRUR,453.33,489.5,453.33,489.5,30.63,14510.35
2018-03-05 11-PM,EOSRUR,454.51,472.2,453.33,453.33,1.14,516.66
2018-03-05 10-PM,EOSRUR,472.93,472.93,454.51,454.51,1.13,515.46
2018-03-05 09-PM,EOSRUR,473.88,473.88,454.32,472.93,14.44,6580.66
2018-03-05 08-PM,EOSRUR,474.08,474.08,454.13,473.88,4.17,1923.46
2018-03-05 07-PM,EOSRUR,450.08,474.08,450.08,474.08,0.1396,66.18
2018-03-05 06-PM,EOSRUR,475.29,475.29,450.08,450.08,0.01079,4.86
2018-03-05 05-PM,EOSRUR,450.08,475.29,450.08,475.29,3.16,1425.43
2018-03-05 04-PM,EOSRUR,462.01,462.01,450.08,450.08,17.08,7695.89
2018-03-05 03-PM,EOSRUR,462,462.01,462,462.01,15.48,7151.8
2018-03-05 02-PM,EOSRUR,476.46,476.46,462,462,6.97,3277.65
2018-03-05 01-PM,EOSRUR,452,476.85,452,476.46,20.66,9816.91
2018-03-05 12-PM,EOSRUR,441.23,477.36,441.23,452,50.78,23959.41
2018-03-05 11-AM,EOSRUR,455.29,455.29,441.23,441.23,1.01,446.35
2018-03-05 10-AM,EOSRUR,463.98,479.62,440.83,455.29,20.71,9640.09
2018-03-05 09-AM,EOSRUR,462,479.63,462,463.98,18.09,8401.77
2018-03-05 08-AM,EOSRUR,462,462,462,462,2.16,997.31
2018-03-05 07-AM,EOSRUR,462,462.23,462,462,4.2,1940.65
2018-03-05 06-AM,EOSRUR,458.06,462,458.06,462,5.51,2544.04
2018-03-05 05-AM,EOSRUR,461.92,462,458.06,458.06,10.87,5005.1
2018-03-05 04-AM,EOSRUR,462,462,461.92,461.92,5.27,2435.49
2018-03-05 03-AM,EOSRUR,462,462,462,462,9.73,4496.05
2018-03-05 02-AM,EOSRUR,462.85,481.56,461.93,462,11.55,5544.66
2018-03-05 01-AM,EOSRUR,462.85,462.85,462.85,462.85,1.96,908.58
2018-03-05 12-AM,EOSRUR,463.77,463.77,462.85,462.85,1.16,537.1
2018-03-04 11-PM,EOSRUR,482.78,482.78,463.77,463.77,20.69,9593.36
2018-03-04 10-PM,EOSRUR,482.79,482.79,482.78,482.78,0.1034,49.9
2018-03-04 09-PM,EOSRUR,483,483,463.05,482.79,31.57,14684.87
2018-03-04 08-PM,EOSRUR,466,483,466,483,5.01,2412.7
2018-03-04 07-PM,EOSRUR,465.8,466,465.8,466,1.02,475.69
2018-03-04 06-PM,EOSRUR,465.61,465.8,465.61,465.8,11.74,5469.49
2018-03-04 05-PM,EOSRUR,465.28,483.44,465.28,465.61,7.14,3412.62
2018-03-04 04-PM,EOSRUR,477.19,480.95,465.12,465.28,32.15,14986.52
2018-03-04 03-PM,EOSRUR,462.85,477.19,462.85,477.19,6.42,3034.43
2018-03-04 02-PM,EOSRUR,462.85,462.85,462.85,462.85,3.55,1644.44
2018-03-04 01-PM,EOSRUR,439.94,462.85,439.94,462.85,3.42,1585.21
2018-03-04 12-PM,EOSRUR,447.31,462.86,436,439.94,106.08,48602.04
2018-03-04 11-AM,EOSRUR,453.96,455.11,447.31,447.31,16.8,7559.76
2018-03-04 10-AM,EOSRUR,447.5,463.16,447.5,453.96,23.39,10553.18
2018-03-04 09-AM,EOSRUR,455.23,455.23,447.35,447.5,4.91,2197.78
2018-03-04 08-AM,EOSRUR,447.31,455.23,447.31,455.23,4.8,2186.83
2018-03-04 07-AM,EOSRUR,447.22,460.21,447.22,447.31,32.75,14911.89
2018-03-04 06-AM,EOSRUR,447.22,447.22,447.22,447.22,0.0,0.0
2018-03-04 05-AM,EOSRUR,463.97,463.97,447.05,447.22,6.25,2808.34
2018-03-04 04-AM,EOSRUR,463.97,463.97,463.97,463.97,0.0,0.0
2018-03-04 03-AM,EOSRUR,462.52,463.97,452.13,463.97,2.16,990.07
2018-03-04 02-AM,EOSRUR,462.52,462.52,462.52,462.52,0.0,0.0
2018-03-04 01-AM,EOSRUR,460.76,462.52,460.76,462.52,1.1,505.86
2018-03-04 12-AM,EOSRUR,460.76,460.76,460.76,460.76,0.0,0.0
2018-03-03 11-PM,EOSRUR,461,461,451,460.76,1.64,740.71
2018-03-03 10-PM,EOSRUR,434,461,434,461,7.12,3280.19
2018-03-03 09-PM,EOSRUR,432.68,434,432.68,434,1.47,637.46
2018-03-03 08-PM,EOSRUR,462.39,462.39,431.39,432.68,10.02,4353.56
2018-03-03 07-PM,EOSRUR,449.33,462.39,430,462.39,43.96,19702.57
2018-03-03 06-PM,EOSRUR,457.03,457.03,449.33,449.33,0.5623,252.67
2018-03-03 05-PM,EOSRUR,448.86,457.03,448.86,457.03,2.03,920.66
2018-03-03 04-PM,EOSRUR,448.86,457.03,448.86,448.86,10.21,4626.3
2018-03-03 03-PM,EOSRUR,448.52,457.04,448.52,448.86,2.98,1357.01
2018-03-03 02-PM,EOSRUR,448.52,448.52,448.52,448.52,0.0,0.0
2018-03-03 01-PM,EOSRUR,448.34,448.52,448.34,448.52,1.97,884.5
2018-03-03 12-PM,EOSRUR,453.44,453.44,448.34,448.34,7.02,3145.83
2018-03-03 11-AM,EOSRUR,456.18,456.18,453.44,453.44,5.25,2382.75
2018-03-03 10-AM,EOSRUR,459.15,459.15,447.79,456.18,5.52,2491.44
2018-03-03 09-AM,EOSRUR,458,459.15,442.87,459.15,4.62,2119.75
2018-03-03 08-AM,EOSRUR,458,458,458,458,3.49,1596.8
2018-03-03 07-AM,EOSRUR,458.22,467.59,442.85,458,32.85,15112.33
2018-03-03 06-AM,EOSRUR,458.22,458.22,458.22,458.22,0.0,0.0
