Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2018-04-11,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-07,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-06,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-05,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-04,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-03,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-02,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-01,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-31,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-30,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-29,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-28,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-27,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-26,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-25,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-24,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-23,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-22,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-21,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-20,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-19,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-18,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-17,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-16,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-15,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-14,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-13,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-12,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-11,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-10,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-09,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-08,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-07,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-06,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-05,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-04,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-03,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-02,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-03-01,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-28,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-27,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-26,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-25,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-24,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-23,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-22,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-21,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-20,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-19,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-18,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-17,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-16,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-15,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-14,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-13,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-12,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-11,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-10,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-09,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-08,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-07,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-06,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-05,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-04,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-03,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-02,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-02-01,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-31,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-30,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-29,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-28,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-27,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-26,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-25,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-24,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-23,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-22,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-21,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-20,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-19,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-18,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-17,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-16,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-15,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-14,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-13,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-12,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-11,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-10,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-09,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-08,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-07,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-01-06,XMRLTC,1.5,1.54,1.5,1.5,0.5637,0.8499
2018-01-05,XMRLTC,1.61,1.61,1.32,1.5,171.64,259.03
2018-01-04,XMRLTC,1.58,1.84,1.52,1.61,198.63,317.91
2018-01-03,XMRLTC,1.48,1.64,1.45,1.58,199.07,311.99
2018-01-02,XMRLTC,1.53,1.53,1.39,1.48,102.74,151.0
2018-01-01,XMRLTC,1.5,1.6,1.47,1.53,65.81,99.82
2017-12-31,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2017-12-30,XMRLTC,1.51,1.51,1.4,1.5,80.81,118.43
2017-12-29,XMRLTC,1.43,1.52,1.4,1.51,103.12,150.35
2017-12-28,XMRLTC,1.43,1.49,1.35,1.43,104.79,149.94
2017-12-27,XMRLTC,1.26,1.46,1.26,1.43,134.65,184.16
2017-12-26,XMRLTC,1.28,1.32,1.22,1.26,97.53,123.61
2017-12-25,XMRLTC,1.26,1.38,1.23,1.28,70.86,90.46
2017-12-24,XMRLTC,1.3,1.39,1.23,1.26,101.38,129.67
2017-12-23,XMRLTC,1.36,1.41,1.27,1.3,157.86,208.76
2017-12-22,XMRLTC,1.41,1.52,1.25,1.36,242.61,328.94
2017-12-21,XMRLTC,1.58,1.65,1.3,1.41,158.15,236.08
2017-12-20,XMRLTC,1.08,2.59,1.04,1.58,194.52,277.75
2017-12-19,XMRLTC,1.16,1.29,1.01,1.08,140.99,154.99
2017-12-18,XMRLTC,1.06,1.16,1.04,1.16,62.97,69.41
2017-12-17,XMRLTC,1.1,1.16,1.01,1.06,89.01,97.69
2017-12-16,XMRLTC,1.05,1.16,1.05,1.1,107.61,119.02
2017-12-15,XMRLTC,1.22,1.37,0.9632,1.05,94.73,109.66
2017-12-14,XMRLTC,1.08,1.39,1.01,1.22,185.52,213.01
2017-12-13,XMRLTC,1.11,1.2,0.9026,1.08,45.19,47.32
2017-12-12,XMRLTC,1.32,1.37,0.876,1.11,89.61,94.79
2017-12-11,XMRLTC,1.64,1.74,1.15,1.32,26.96,39.53
2017-12-10,XMRLTC,1.68,1.91,1.62,1.64,20.95,36.17
2017-12-09,XMRLTC,2.27,2.27,1.52,1.68,10.93,19.85
2017-12-08,XMRLTC,2.67,2.84,2.03,2.27,41.33,105.24
2017-12-07,XMRLTC,2.67,3.75,2.46,2.67,34.85,95.46
2017-12-06,XMRLTC,2.5,3.15,2.34,2.67,111.0,307.0
2017-12-05,XMRLTC,1.98,2.5,1.98,2.5,18.75,43.02
2017-12-04,XMRLTC,1.92,2.08,1.92,1.98,11.77,23.87
2017-12-03,XMRLTC,1.97,2.08,1.84,1.92,8.45,16.63
2017-12-02,XMRLTC,1.89,1.97,1.82,1.97,4.68,8.88
2017-12-01,XMRLTC,2.05,2.13,1.89,1.89,6.1,12.36
2017-11-30,XMRLTC,2.01,2.22,1.91,2.05,14.0,29.25
2017-11-29,XMRLTC,1.95,2.21,1.9,2.01,9.44,19.01
2017-11-28,XMRLTC,1.81,2.09,1.81,1.95,4.04,8.02
2017-11-27,XMRLTC,1.83,1.96,1.72,1.81,6.06,11.23
2017-11-26,XMRLTC,1.9,2.12,1.75,1.83,4.46,8.56
2017-11-25,XMRLTC,2.24,2.24,1.9,1.9,3.18,6.35
2017-11-24,XMRLTC,2.18,3.1,2.1,2.24,11.9,29.0
2017-11-23,XMRLTC,2.31,2.75,2.15,2.18,21.07,49.01
2017-11-22,XMRLTC,2.02,2.49,1.97,2.31,38.85,86.82
2017-11-21,XMRLTC,1.91,2.02,1.91,2.02,10.51,20.79
2017-11-20,XMRLTC,1.97,2,1.82,1.91,24.62,48.06
2017-11-19,XMRLTC,2.01,2.02,1.73,1.97,5.45,9.66
2017-11-18,XMRLTC,1.87,2.02,1.87,2.01,6.48,12.47
2017-11-17,XMRLTC,1.62,1.95,1.62,1.87,11.92,21.64
2017-11-16,XMRLTC,1.85,1.98,1.62,1.62,10.08,18.03
2017-11-15,XMRLTC,1.95,2.34,1.85,1.85,45.48,103.07
2017-11-14,XMRLTC,2.16,2.24,1.95,1.95,2.89,5.81
2017-11-13,XMRLTC,2.17,2.24,1.95,2.16,9.82,20.74
2017-11-12,XMRLTC,2.02,3,1.84,2.17,8.5,16.93
2017-11-11,XMRLTC,2.26,2.95,1.79,2.02,4.77,11.2
2017-11-10,XMRLTC,1.96,2.31,1.75,2.26,1.15,2.16
2017-11-09,XMRLTC,1.85,1.96,1.69,1.96,2.14,4.1
2017-11-08,XMRLTC,1.56,1.85,1.56,1.85,3.07,5.37
2017-11-07,XMRLTC,1.83,1.95,1.56,1.56,4.47,8.12
2017-11-06,XMRLTC,1.63,1.89,1.59,1.83,9.1,15.54
2017-11-05,XMRLTC,1.65,1.8,1.56,1.63,5.88,9.51
2017-11-04,XMRLTC,1.54,1.65,1.5,1.65,6.04,9.65
2017-11-03,XMRLTC,1.52,1.62,1.5,1.54,5.45,8.7
2017-11-02,XMRLTC,1.61,1.9,1.52,1.52,3.72,6.18
2017-11-01,XMRLTC,1.65,1.65,1.56,1.61,1.76,2.82
2017-10-31,XMRLTC,1.52,1.66,1.52,1.65,0.8903,1.46
2017-10-30,XMRLTC,1.64,1.66,1.51,1.52,4.53,6.9
2017-10-29,XMRLTC,1.63,1.66,1.63,1.64,4.55,7.43
2017-10-28,XMRLTC,1.54,1.64,1.49,1.63,0.8822,1.39
2017-10-27,XMRLTC,1.62,1.62,1.54,1.54,0.903,1.42
2017-10-26,XMRLTC,1.58,1.63,1.54,1.62,0.36,0.576
2017-10-25,XMRLTC,1.56,1.77,1.56,1.58,5.46,9.32
2017-10-24,XMRLTC,1.5,1.6,1.5,1.56,0.6261,0.9469
2017-10-23,XMRLTC,1.48,1.6,1.48,1.5,0.7537,1.19
2017-10-22,XMRLTC,1.61,1.61,1.47,1.48,0.1308,0.1942
2017-10-21,XMRLTC,1.5,1.61,1.5,1.61,0.3667,0.5665
2017-10-20,XMRLTC,1.55,1.55,1.44,1.5,4.21,6.29
2017-10-19,XMRLTC,1.48,1.7,1.45,1.55,1.82,2.98
2017-10-18,XMRLTC,1.63,1.63,1.48,1.48,0.8405,1.26
2017-10-17,XMRLTC,1.4,1.63,1.4,1.63,13.27,19.16
2017-10-16,XMRLTC,1.4,1.59,1.4,1.4,1.17,1.67
2017-10-15,XMRLTC,1.54,1.54,1.4,1.4,0.613,0.9064
2017-10-14,XMRLTC,1.59,1.59,1.53,1.54,4.92,7.63
2017-10-13,XMRLTC,1.47,1.63,1.45,1.59,13.03,20.35
2017-10-12,XMRLTC,1.76,1.76,1.47,1.47,3.81,5.9
2017-10-11,XMRLTC,1.7,1.77,1.7,1.76,0.5757,0.9938
2017-10-10,XMRLTC,1.78,1.78,1.65,1.7,1.08,1.81
2017-10-09,XMRLTC,1.71,1.78,1.65,1.78,0.3228,0.5578
2017-10-08,XMRLTC,1.78,1.78,1.71,1.71,1.39,2.37
2017-10-07,XMRLTC,1.75,1.78,1.75,1.78,0.004903,0.008736
2017-10-06,XMRLTC,1.71,1.8,1.71,1.75,1.48,2.63
2017-10-05,XMRLTC,1.71,1.71,1.71,1.71,0.45,0.7705
2017-10-04,XMRLTC,1.83,1.83,1.71,1.71,0.001918,0.003273
2017-10-03,XMRLTC,1.63,1.83,1.63,1.83,3.27,5.97
2017-10-02,XMRLTC,1.73,1.78,1.63,1.63,8.41,14.6
2017-10-01,XMRLTC,1.74,1.79,1.73,1.73,2.27,3.94
2017-09-30,XMRLTC,1.86,1.86,1.74,1.74,3.56,6.26
2017-09-29,XMRLTC,1.84,1.86,1.74,1.86,0.3083,0.5369
2017-09-28,XMRLTC,1.79,1.88,1.74,1.84,3.97,7.34
2017-09-27,XMRLTC,1.79,1.86,1.79,1.79,0.631,1.17
2017-09-26,XMRLTC,1.82,1.91,1.79,1.79,2.53,4.6
2017-09-25,XMRLTC,1.93,1.93,1.82,1.82,8.1,14.85
2017-09-24,XMRLTC,1.83,1.93,1.83,1.93,0.02005,0.03869
2017-09-23,XMRLTC,1.83,1.87,1.83,1.83,0.03019,0.05567
2017-09-22,XMRLTC,1.82,1.94,1.82,1.83,5.37,10.23
2017-09-21,XMRLTC,1.82,1.9,1.82,1.82,0.5593,1.04
2017-09-20,XMRLTC,1.94,1.94,1.82,1.82,0.4164,0.7638
2017-09-19,XMRLTC,1.85,1.98,1.82,1.94,4.23,7.7
2017-09-18,XMRLTC,1.98,1.98,1.82,1.85,1.82,3.51
2017-09-17,XMRLTC,1.98,1.98,1.98,1.98,0.0,0.0
2017-09-16,XMRLTC,1.91,1.98,1.91,1.98,5.82,11.53
2017-09-15,XMRLTC,2.01,2.01,1.91,1.91,0.07666,0.1526
2017-09-14,XMRLTC,2.95,2.95,1.74,2.01,0.3654,0.7247
2017-09-13,XMRLTC,1.75,2.95,1.62,2.95,4.64,10.68
2017-09-12,XMRLTC,1.6,1.75,1.6,1.75,5.14,8.73
2017-09-11,XMRLTC,1.59,1.76,1.59,1.6,0.1085,0.1751
2017-09-10,XMRLTC,1.71,1.71,1.57,1.59,0.1009,0.1584
2017-09-09,XMRLTC,1.67,1.75,1.56,1.71,5.63,9.69
2017-09-08,XMRLTC,1.5,1.67,1.15,1.67,1.73,2.53
2017-09-07,XMRLTC,1.5,1.63,1.45,1.5,7.93,11.62
2017-09-06,XMRLTC,1.58,1.63,1.5,1.5,3.4,5.54
2017-09-05,XMRLTC,1.46,1.58,1.46,1.58,0.001235,0.001951
2017-09-04,XMRLTC,1.47,1.69,1.11,1.46,0.8368,1.28
2017-09-03,XMRLTC,1.71,1.71,1.1,1.47,2.25,3.13
2017-09-02,XMRLTC,1.67,1.74,1.5,1.71,2.62,4.15
2017-09-01,XMRLTC,2.05,2.05,1.85,1.87,0.2059,0.384
2017-08-31,XMRLTC,2.11,2.25,2,2.05,11.61,24.25
2017-08-30,XMRLTC,2.58,2.58,1.84,2.11,7.62,14.76
2017-08-29,XMRLTC,2.31,2.58,2.09,2.58,6.87,14.59
2017-08-28,XMRLTC,2.9,2.9,2.09,2.31,2.36,5.91
2017-08-27,XMRLTC,2.54,3,1.97,2.9,3.22,7.35
2017-08-26,XMRLTC,2.3,3.25,2.19,2.54,6.47,16.54
2017-08-25,XMRLTC,1.66,2.3,1.66,2.3,2.72,5.27
2017-08-24,XMRLTC,1.6,2.34,1.6,1.66,1.33,2.22
2017-08-23,XMRLTC,2.1,2.13,1.6,1.6,0.4249,0.8142
2017-08-22,XMRLTC,1.6,2.1,1.6,2.1,4.03,7.76
2017-08-21,XMRLTC,1.26,2.3,1.11,1.6,13.39,23.51
2017-08-20,XMRLTC,1.2,1.26,1.2,1.26,0.4768,0.5985
2017-08-19,XMRLTC,1.05,1.22,1.05,1.2,15.85,18.41
2017-08-18,XMRLTC,1.06,1.1,1.04,1.05,23.7,25.4
2017-08-17,XMRLTC,1.12,1.12,1.05,1.06,13.9,15.43
2017-08-16,XMRLTC,1.05,1.12,1.05,1.12,0.9758,1.08
2017-08-15,XMRLTC,1.1,1.13,1.05,1.05,7.54,8.04
2017-08-14,XMRLTC,1.02,1.1,1.02,1.1,6.09,6.64
2017-08-13,XMRLTC,1.09,1.1,1.01,1.02,1.57,1.68
2017-08-12,XMRLTC,1.22,1.22,1.02,1.09,7.75,7.96
2017-08-11,XMRLTC,1.01,1.22,1.01,1.22,15.52,16.99
2017-08-10,XMRLTC,1.1,1.1,1.01,1.01,0.1101,0.1115
2017-08-09,XMRLTC,1.1,1.12,1.01,1.1,5.86,6.17
2017-08-08,XMRLTC,1.08,1.15,1.06,1.1,13.78,15.44
2017-08-07,XMRLTC,1,1.08,0.9969,1.08,3.12,3.21
2017-08-06,XMRLTC,1.01,1.01,1,1,0.9636,0.965
2017-08-05,XMRLTC,1.03,1.07,1,1.01,0.6261,0.6397
2017-08-04,XMRLTC,1.11,1.11,1.03,1.03,2.74,2.85
2017-08-03,XMRLTC,1.1,1.11,1.08,1.11,1.01,1.11
2017-08-02,XMRLTC,0.883,1.1,0.883,1.1,1.68,1.72
2017-08-01,XMRLTC,1.01,1.01,0.883,0.883,4.52,3.99
2017-07-31,XMRLTC,0.998,1.05,0.998,1.01,10.19,10.17
2017-07-30,XMRLTC,1.04,1.04,0.9972,0.998,1.29,1.32
2017-07-29,XMRLTC,1.01,1.12,1.01,1.04,0.4063,0.4431
2017-07-28,XMRLTC,1.12,1.12,0.883,1.01,0.5607,0.506
2017-07-27,XMRLTC,1.09,1.12,1.03,1.12,3.34,3.69
2017-07-26,XMRLTC,0.9036,1.1,0.9036,1.09,11.67,12.47
2017-07-25,XMRLTC,1.03,1.07,0.8803,0.9036,71.18,64.67
2017-07-24,XMRLTC,0.9327,1.03,0.93,1.03,46.84,48.08
2017-07-23,XMRLTC,0.9327,0.9378,0.9327,0.9327,3.57,3.34
2017-07-22,XMRLTC,0.8889,0.9327,0.8629,0.9327,60.29,55.11
2017-07-21,XMRLTC,0.9443,0.9443,0.8675,0.8889,16.07,14.35
2017-07-20,XMRLTC,0.7908,0.9443,0.7908,0.9443,6.56,5.76
2017-07-19,XMRLTC,0.795,0.9025,0.7908,0.7908,6.8,6.08
2017-07-18,XMRLTC,0.8202,0.8525,0.795,0.795,9.1,7.46
2017-07-17,XMRLTC,0.7341,0.8202,0.5213,0.8202,1.83,1.38
2017-07-16,XMRLTC,0.81,0.81,0.7341,0.7341,25.64,19.99
2017-07-15,XMRLTC,0.8952,0.8952,0.81,0.81,10.32,8.45
2017-07-14,XMRLTC,0.83,0.9397,0.83,0.8952,6.67,5.9
2017-07-13,XMRLTC,0.915,1.12,0.83,0.83,6.48,5.7
2017-07-12,XMRLTC,0.87,1.12,0.85,0.915,3.44,3.75
2017-07-11,XMRLTC,0.91,1.15,0.87,0.87,3.62,3.3
2017-07-10,XMRLTC,0.9745,0.9862,0.87,0.91,0.6364,0.5551
2017-07-09,XMRLTC,1.16,1.16,0.8707,0.9745,0.06393,0.05886
2017-07-08,XMRLTC,1,1.16,0.9357,1.16,0.5659,0.5495
2017-07-07,XMRLTC,0.9975,1,0.9455,1,6.17,6.16
2017-07-06,XMRLTC,0.9,1,0.9,0.9975,1.25,1.24
2017-07-05,XMRLTC,0.8305,1,0.8305,0.9,0.2018,0.185
2017-07-04,XMRLTC,1.01,1.01,0.8305,0.8305,0.194,0.1702
2017-07-03,XMRLTC,1.01,1.01,0.95,1.01,0.01865,0.01808
2017-07-02,XMRLTC,1.16,1.16,1.01,1.01,0.4253,0.4651
2017-07-01,XMRLTC,1.1,1.16,1.1,1.16,3.88,4.37
2017-06-30,XMRLTC,1.14,1.18,1.1,1.1,0.5978,0.6699
2017-06-29,XMRLTC,1.1,1.14,1.1,1.14,1.04,1.17
2017-06-28,XMRLTC,1.1,1.14,1.1,1.1,2.97,3.27
2017-06-27,XMRLTC,1.18,1.19,1.1,1.1,3.59,4.14
2017-06-26,XMRLTC,1.08,1.19,1.08,1.18,0.001172,0.001392
2017-06-25,XMRLTC,1.19,1.19,1.08,1.08,0.2874,0.331
2017-06-24,XMRLTC,1.15,2.2,0.756,1.19,2.36,3.75
2017-06-23,XMRLTC,1.25,1.25,1.15,1.15,0.05335,0.06629
2017-06-22,XMRLTC,1.11,1.25,1.03,1.25,6.36,7.92
2017-06-21,XMRLTC,1.3,1.3,1.11,1.11,0.02057,0.02289
2017-06-20,XMRLTC,1.01,2.2,1.01,1.3,0.2055,0.2797
2017-06-19,XMRLTC,1.13,1.21,0.756,1.01,0.6511,0.724
2017-06-18,XMRLTC,1.07,1.25,0.8,1.13,6.39,6.93
2017-06-17,XMRLTC,1.5,1.5,0.756,1.07,4.28,4.32
2017-06-16,XMRLTC,1.49,1.64,0.8099,1.5,5.55,6.74
2017-06-15,XMRLTC,1.91,2.1,1.47,1.49,1.68,2.63
2017-06-14,XMRLTC,1.75,1.91,1.68,1.91,5.49,9.51
2017-06-13,XMRLTC,1.7,1.87,1.7,1.75,1.76,3.13
2017-06-12,XMRLTC,1.77,1.89,1.7,1.7,0.3211,0.5757
2017-06-11,XMRLTC,1.77,1.87,1.77,1.77,3.5,6.19
2017-06-10,XMRLTC,1.92,1.92,1.61,1.77,0.6713,1.22
2017-06-09,XMRLTC,1.92,1.92,1.7,1.92,5.77,9.84
2017-06-08,XMRLTC,1.96,1.98,1.78,1.92,1.49,2.81
2017-06-07,XMRLTC,3,3,1.8,1.96,4.52,8.99
2017-06-06,XMRLTC,1.44,3,1.44,3,0.9945,2.03
2017-06-05,XMRLTC,1.6,1.71,1.42,1.44,2.44,3.64
2017-06-04,XMRLTC,1.56,1.6,1,1.6,5.09,6.88
2017-06-03,XMRLTC,1.71,1.71,1.56,1.56,2.52,3.92
2017-06-02,XMRLTC,1.67,1.71,1.56,1.71,3.01,4.99
2017-06-01,XMRLTC,2,2,1.62,1.67,3.61,6.02
2017-05-31,XMRLTC,1.65,2,1.65,2,7.01,13.57
2017-05-30,XMRLTC,2,2,1.62,1.65,0.1803,0.2933
2017-05-29,XMRLTC,1.42,2,1.42,2,1.54,2.51
2017-05-28,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2017-05-27,XMRLTC,1.39,1.42,1.39,1.42,0.01082,0.0154
