Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume IOT,Volume ABTC
2018-07-07,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-07-06,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-07-04,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-07-03,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-07-02,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-07-01,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-29,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-28,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-27,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-26,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-25,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-22,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-20,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-18,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-15,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-14,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-13,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-11,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-09,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-08,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-07,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-05,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-04,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-02,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-06-01,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-30,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-28,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-27,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-26,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-24,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-19,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-16,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-15,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-14,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-12,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-11,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-10,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-08,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-07,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-03,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-02,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-01,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-29,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-27,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-26,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-25,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-24,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-22,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-21,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-20,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-18,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-17,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-14,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-13,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-12,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-11,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-09,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-08,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-07,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-06,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-04,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-03,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-01,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-30,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-29,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-28,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-27,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-26,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-25,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-24,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-22,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-19,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-18,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-17,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-16,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-15,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-13,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-11,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-10,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-09,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-08,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-07,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-04,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-01,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-28,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-27,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-24,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-21,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-11,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-09,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-08,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-01-04,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-03,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-02,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-01,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-31,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-30,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-29,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-28,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-27,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-26,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-25,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-24,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-23,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-21,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-20,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
