Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume JPY
2019-05-14 07-PM,BCHJPY,40615,40615,39995,40450,46.57,1873866.93
2019-05-14 06-PM,BCHJPY,40750,40990,40220,40615,21.79,885980.02
2019-05-14 05-PM,BCHJPY,41200,41390,40215,40750,27.0,1094652.7
2019-05-14 04-PM,BCHJPY,41350,41400,40060,41200,54.31,2212354.11
2019-05-14 03-PM,BCHJPY,42300,42300,41350,41350,88.22,3678464.51
2019-05-14 02-PM,BCHJPY,42750,42750,42000,42300,33.9,1441133.66
2019-05-14 01-PM,BCHJPY,42600,42785,42150,42750,33.51,1429844.42
2019-05-14 12-PM,BCHJPY,42585,42850,41600,42600,24.07,1021885.52
2019-05-14 11-AM,BCHJPY,42300,42955,41505,42585,123.89,5287717.38
2019-05-14 10-AM,BCHJPY,42495,42495,41235,42300,48.49,2025471.26
2019-05-14 09-AM,BCHJPY,42000,42495,42000,42495,8.39,352999.83
2019-05-14 08-AM,BCHJPY,43000,43000,41900,42000,87.09,3708068.13
2019-05-14 07-AM,BCHJPY,42995,43000,42655,43000,74.27,3193008.66
2019-05-14 06-AM,BCHJPY,42495,43000,42425,42995,34.85,1491046.51
2019-05-14 05-AM,BCHJPY,42025,43000,42025,42495,90.36,3860227.57
2019-05-14 04-AM,BCHJPY,42305,42530,41950,42025,56.62,2388529.33
2019-05-14 03-AM,BCHJPY,42065,42530,42065,42305,17.97,763492.6
2019-05-14 02-AM,BCHJPY,42500,42685,42025,42065,28.45,1202397.65
2019-05-14 01-AM,BCHJPY,42190,42990,42190,42500,44.23,1889064.82
2019-05-14 12-AM,BCHJPY,41880,42400,41320,42190,32.34,1359674.74
2019-05-13 11-PM,BCHJPY,42200,42300,41000,41880,128.68,5365694.31
2019-05-13 10-PM,BCHJPY,42900,43000,42200,42200,168.19,7221525.85
2019-05-13 09-PM,BCHJPY,42565,43000,42000,42900,102.33,4378733.07
2019-05-13 08-PM,BCHJPY,42500,42695,41680,42565,21.59,907277.1
2019-05-13 07-PM,BCHJPY,41990,42500,41990,42500,32.19,1352177.56
2019-05-13 06-PM,BCHJPY,42000,42500,41300,41990,35.18,1474213.08
2019-05-13 05-PM,BCHJPY,42155,42495,42000,42000,119.66,5046002.41
2019-05-13 04-PM,BCHJPY,41900,42900,41105,42155,242.04,10195801.75
2019-05-13 03-PM,BCHJPY,40295,42000,40005,41900,320.68,13175773.82
2019-05-13 02-PM,BCHJPY,39995,40295,39530,40295,64.15,2562051.23
2019-05-13 01-PM,BCHJPY,39775,40000,39510,39995,106.19,4232800.14
2019-05-13 12-PM,BCHJPY,39510,40000,39500,39775,82.84,3298306.8
2019-05-13 11-AM,BCHJPY,38845,39905,38845,39510,94.07,3718380.94
2019-05-13 10-AM,BCHJPY,39185,39185,38755,38845,8.61,335313.77
2019-05-13 09-AM,BCHJPY,38490,39295,38490,39185,21.25,828242.72
2019-05-13 08-AM,BCHJPY,38355,38705,38300,38490,20.58,790619.05
2019-05-13 07-AM,BCHJPY,39000,39200,38300,38355,58.66,2271318.69
2019-05-13 06-AM,BCHJPY,39395,39480,39000,39000,10.76,419825.84
2019-05-13 05-AM,BCHJPY,39240,39500,39240,39395,15.86,624480.31
2019-05-13 04-AM,BCHJPY,39100,39240,38580,39240,29.7,1161325.64
2019-05-13 03-AM,BCHJPY,39100,39400,38690,39100,137.84,5360863.34
2019-05-13 02-AM,BCHJPY,39500,39500,38580,39100,8.71,340021.14
2019-05-13 01-AM,BCHJPY,39490,39595,38505,39500,81.66,3175331.84
2019-05-13 12-AM,BCHJPY,38700,39495,38210,39490,16.05,619872.35
2019-05-12 11-PM,BCHJPY,38500,38795,38210,38700,23.04,884537.18
2019-05-12 10-PM,BCHJPY,39605,39605,38000,38500,83.05,3231047.04
2019-05-12 09-PM,BCHJPY,39350,39605,38550,39605,29.05,1143416.0
2019-05-12 08-PM,BCHJPY,38215,39350,38215,39350,31.05,1201033.21
2019-05-12 07-PM,BCHJPY,38300,38430,38100,38215,18.98,725842.78
2019-05-12 06-PM,BCHJPY,38325,38325,38295,38300,4.2,161031.35
2019-05-12 05-PM,BCHJPY,36585,38360,36585,38325,11.23,422124.16
2019-05-12 04-PM,BCHJPY,37205,38500,36585,36585,19.75,747166.38
2019-05-12 03-PM,BCHJPY,37700,38490,36510,37205,138.34,5157366.41
2019-05-12 02-PM,BCHJPY,38845,39150,37700,37700,58.99,2276967.96
2019-05-12 01-PM,BCHJPY,39000,39605,38230,38845,179.5,7019588.19
2019-05-12 12-PM,BCHJPY,39065,39065,37515,39000,93.17,3577660.5
2019-05-12 11-AM,BCHJPY,38650,39500,37505,39065,200.96,7748896.29
2019-05-12 10-AM,BCHJPY,40000,40540,38500,38650,215.61,8477466.0
2019-05-12 09-AM,BCHJPY,40400,40995,39730,40000,120.51,4863530.15
2019-05-12 08-AM,BCHJPY,41475,41900,39100,40400,130.91,5260092.4
2019-05-12 07-AM,BCHJPY,40900,41515,40900,41475,123.47,5107363.86
2019-05-12 06-AM,BCHJPY,40715,41200,40030,40900,230.16,9374499.09
2019-05-12 05-AM,BCHJPY,40000,41480,39720,40715,312.09,12828970.21
2019-05-12 04-AM,BCHJPY,38400,40320,38300,40000,118.27,4664775.12
2019-05-12 03-AM,BCHJPY,38420,38900,38100,38400,24.82,953630.33
2019-05-12 02-AM,BCHJPY,38995,39200,38420,38420,73.16,2841766.89
2019-05-12 01-AM,BCHJPY,37495,39350,37305,38995,57.24,2207050.99
2019-05-12 12-AM,BCHJPY,38895,40295,36500,37495,305.92,11796020.76
2019-05-11 11-PM,BCHJPY,38690,42440,37770,38895,394.87,16229289.85
2019-05-11 10-PM,BCHJPY,38000,39175,37890,38690,133.31,5138054.89
2019-05-11 09-PM,BCHJPY,36850,38000,36700,38000,41.14,1541924.55
2019-05-11 08-PM,BCHJPY,36155,36850,36155,36850,4.31,158142.92
2019-05-11 07-PM,BCHJPY,37250,37250,36155,36155,99.66,3628160.17
2019-05-11 06-PM,BCHJPY,36500,37250,36320,37250,111.94,4120077.08
2019-05-11 05-PM,BCHJPY,35315,36500,35000,36500,193.21,6932471.93
2019-05-11 04-PM,BCHJPY,35405,35585,35015,35315,43.6,1545087.17
2019-05-11 03-PM,BCHJPY,34900,35405,34750,35405,148.33,5198363.24
2019-05-11 02-PM,BCHJPY,35200,35255,34750,34900,71.14,2494658.76
2019-05-11 01-PM,BCHJPY,34950,35350,34940,35200,86.23,3024930.39
2019-05-11 12-PM,BCHJPY,34505,34950,34405,34950,83.09,2873030.55
2019-05-11 11-AM,BCHJPY,35750,35800,34505,34505,143.76,5036209.29
2019-05-11 10-AM,BCHJPY,34300,35800,34300,35750,270.08,9437132.11
2019-05-11 09-AM,BCHJPY,34390,34400,33910,34300,86.09,2939680.54
2019-05-11 08-AM,BCHJPY,32800,34470,32400,34390,196.74,6594878.38
2019-05-11 07-AM,BCHJPY,32100,32800,32100,32800,19.01,618733.89
2019-05-11 06-AM,BCHJPY,32975,33335,32020,32100,131.31,4316010.46
2019-05-11 05-AM,BCHJPY,32000,33000,31985,32975,165.44,5399019.58
2019-05-11 04-AM,BCHJPY,32050,32065,31645,32000,78.71,2522441.03
2019-05-11 03-AM,BCHJPY,31850,32135,31520,32050,49.32,1574697.2
2019-05-11 02-AM,BCHJPY,31685,31850,31600,31850,56.1,1778267.29
2019-05-11 01-AM,BCHJPY,31400,31685,31250,31685,23.51,739862.16
2019-05-11 12-AM,BCHJPY,31200,31400,31200,31400,34.6,1081423.65
2019-05-10 11-PM,BCHJPY,31500,31500,31180,31200,18.09,566059.72
2019-05-10 10-PM,BCHJPY,31160,31575,31160,31500,6.34,199849.32
2019-05-10 09-PM,BCHJPY,31685,31685,31160,31160,1.5,46740.0
2019-05-10 08-PM,BCHJPY,31600,31685,31570,31685,21.5,680276.84
2019-05-10 07-PM,BCHJPY,31620,31620,31600,31600,3.37,106409.84
2019-05-10 06-PM,BCHJPY,31570,31620,31570,31620,4.65,147052.23
2019-05-10 05-PM,BCHJPY,31400,31570,31305,31570,53.78,1687933.95
2019-05-10 04-PM,BCHJPY,31150,31400,31150,31400,3.24,101592.04
2019-05-10 03-PM,BCHJPY,31150,31150,31000,31150,6.08,189347.54
2019-05-10 02-PM,BCHJPY,31200,31295,31150,31150,2.28,71100.39
2019-05-10 01-PM,BCHJPY,31390,31395,31200,31200,9.78,306504.93
2019-05-10 12-PM,BCHJPY,31385,31400,31200,31390,6.64,207500.93
2019-05-10 11-AM,BCHJPY,31225,31385,31160,31385,4.76,148847.24
2019-05-10 10-AM,BCHJPY,31395,31395,31225,31225,21.91,686665.75
2019-05-10 09-AM,BCHJPY,31210,31400,31105,31395,30.23,943191.98
2019-05-10 08-AM,BCHJPY,31910,32000,31210,31210,18.31,582791.59
2019-05-10 07-AM,BCHJPY,31800,31980,31700,31910,43.53,1390296.81
2019-05-10 06-AM,BCHJPY,31875,31875,31675,31800,10.21,324843.14
2019-05-10 05-AM,BCHJPY,32415,32415,31705,31875,18.63,597290.09
2019-05-10 04-AM,BCHJPY,31005,32415,30900,32415,203.17,6427908.02
2019-05-10 03-AM,BCHJPY,30860,31090,30860,31005,25.16,780093.76
2019-05-10 02-AM,BCHJPY,30700,30990,30505,30860,30.26,927253.32
2019-05-10 01-AM,BCHJPY,30670,30750,30665,30700,20.32,623471.98
2019-05-10 12-AM,BCHJPY,30800,31100,30670,30670,12.65,388629.31
2019-05-09 11-PM,BCHJPY,31000,31105,30665,30800,13.52,418922.69
2019-05-09 10-PM,BCHJPY,31065,31065,30505,31000,25.81,797883.32
2019-05-09 09-PM,BCHJPY,30925,31065,30915,31065,34.85,1080170.62
2019-05-09 08-PM,BCHJPY,30215,30925,30215,30925,16.8,518891.95
2019-05-09 07-PM,BCHJPY,30300,30310,30215,30215,2.96,89563.95
2019-05-09 06-PM,BCHJPY,30505,30505,30300,30300,5.4,164368.7
2019-05-09 05-PM,BCHJPY,30890,30890,30505,30505,5.99,183186.13
2019-05-09 04-PM,BCHJPY,31000,31000,30800,30890,5.63,173781.57
2019-05-09 03-PM,BCHJPY,31160,31160,30600,31000,3.75,115206.49
2019-05-09 02-PM,BCHJPY,30500,31160,30500,31160,5.01,155650.91
2019-05-09 01-PM,BCHJPY,30860,31000,30500,30500,53.94,1662225.9
2019-05-09 12-PM,BCHJPY,30880,31095,30860,30860,8.31,256837.33
2019-05-09 11-AM,BCHJPY,30870,30910,30870,30880,7.92,244593.55
2019-05-09 10-AM,BCHJPY,31250,31250,30870,30870,1.16,36321.94
2019-05-09 09-AM,BCHJPY,31250,31250,31250,31250,0.0,0.0
2019-05-09 08-AM,BCHJPY,31000,31250,31000,31250,1.0,31250.0
2019-05-09 07-AM,BCHJPY,31170,31540,30860,31000,16.48,511005.76
2019-05-09 06-AM,BCHJPY,31165,31170,31165,31170,5.0,155850.0
2019-05-09 05-AM,BCHJPY,31695,31695,31155,31165,0.3758,11708.15
2019-05-09 04-AM,BCHJPY,31110,31695,31110,31695,35.88,1131046.31
2019-05-09 03-AM,BCHJPY,31640,31640,31110,31110,5.82,183143.08
2019-05-09 02-AM,BCHJPY,31700,31700,31100,31640,27.61,864619.01
2019-05-09 01-AM,BCHJPY,31280,31700,31190,31700,56.42,1773229.43
2019-05-09 12-AM,BCHJPY,31190,31280,31190,31280,13.98,436301.08
2019-05-08 11-PM,BCHJPY,31190,31190,30855,31190,6.78,209317.85
2019-05-08 10-PM,BCHJPY,31100,31190,31100,31190,23.94,746365.13
2019-05-08 09-PM,BCHJPY,30610,31100,30610,31100,2.82,87564.46
2019-05-08 08-PM,BCHJPY,30655,30655,30610,30610,0.288,8816.6
2019-05-08 07-PM,BCHJPY,30655,30655,30655,30655,0.0,0.0
2019-05-08 06-PM,BCHJPY,30655,30655,30655,30655,0.0,0.0
2019-05-08 05-PM,BCHJPY,30655,30655,30655,30655,0.0,0.0
2019-05-08 04-PM,BCHJPY,31310,31310,30655,30655,6.26,192972.11
2019-05-08 03-PM,BCHJPY,30800,31310,30800,31310,2.88,89912.1
2019-05-08 02-PM,BCHJPY,31190,31190,30590,30800,5.77,177839.68
2019-05-06 10-AM,BCHJPY,31100,31100,31100,31100,0.0,0.0
2019-05-06 09-AM,BCHJPY,30600,31280,30600,31100,9.77,304314.37
2019-05-06 08-AM,BCHJPY,30305,30765,30305,30600,56.29,1724227.32
2019-05-06 07-AM,BCHJPY,31025,31025,30305,30305,82.38,2535476.04
2019-05-06 06-AM,BCHJPY,31400,31400,30910,31025,22.42,694851.8
2019-05-06 05-AM,BCHJPY,31400,31400,31400,31400,1.1,34540.0
2019-05-06 04-AM,BCHJPY,31300,31400,31000,31400,31.96,995825.64
2019-05-06 03-AM,BCHJPY,31485,31485,31300,31300,23.51,736228.96
2019-05-06 02-AM,BCHJPY,31430,31535,31070,31485,29.43,923155.43
2019-05-06 01-AM,BCHJPY,31250,31580,30670,31430,111.57,3490951.76
2019-05-06 12-AM,BCHJPY,32250,32250,31250,31250,50.13,1589827.74
2019-05-05 11-PM,BCHJPY,31940,32250,31940,32250,50.46,1621710.12
2019-05-05 10-PM,BCHJPY,32025,32140,31940,31940,13.58,435450.65
2019-05-05 09-PM,BCHJPY,32375,32750,32025,32025,12.01,386902.32
2019-05-05 08-PM,BCHJPY,32480,32695,32375,32375,13.64,443975.7
2019-05-05 07-PM,BCHJPY,32460,32480,32460,32480,0.3,9744.0
2019-05-05 06-PM,BCHJPY,32145,32460,31975,32460,20.88,674810.62
2019-05-05 05-PM,BCHJPY,32220,32590,32135,32145,21.11,678699.21
2019-05-05 04-PM,BCHJPY,32300,32780,31905,32220,45.37,1474140.65
2019-05-05 03-PM,BCHJPY,31900,32310,31900,32300,24.79,800302.0
2019-05-05 02-PM,BCHJPY,32200,32200,31900,31900,53.67,1717337.1
2019-05-05 01-PM,BCHJPY,32145,32475,32145,32200,16.94,549119.28
2019-05-05 12-PM,BCHJPY,32080,32300,31970,32145,33.43,1077511.58
2019-05-05 11-AM,BCHJPY,32340,32340,31715,32080,18.35,588828.01
2019-05-05 10-AM,BCHJPY,31830,32340,31830,32340,6.2,198676.27
2019-05-05 09-AM,BCHJPY,32230,32230,31830,31830,14.0,446606.7
2019-05-05 08-AM,BCHJPY,31900,32230,31500,32230,19.44,616738.62
2019-05-05 07-AM,BCHJPY,32375,32375,31900,31900,30.5,980849.22
2019-05-05 06-AM,BCHJPY,32895,32895,32210,32375,46.96,1525728.83
2019-05-05 05-AM,BCHJPY,32070,32895,31875,32895,112.39,3621866.77
2019-05-05 04-AM,BCHJPY,32095,32095,32070,32070,0.0229,734.4
2019-05-05 03-AM,BCHJPY,32195,32195,32095,32095,1.66,53235.98
2019-05-05 02-AM,BCHJPY,31700,32195,31700,32195,11.76,374209.1
2019-05-05 01-AM,BCHJPY,31950,32100,31605,31700,5.97,191009.56
2019-05-05 12-AM,BCHJPY,31980,32000,31400,31950,25.61,815312.64
2019-05-04 11-PM,BCHJPY,31915,32290,31305,31980,53.51,1706881.97
2019-05-04 10-PM,BCHJPY,32000,32270,31570,31915,35.3,1132230.06
2019-05-04 09-PM,BCHJPY,31380,32800,31380,32000,51.89,1669798.05
2019-05-04 08-PM,BCHJPY,31030,31380,31030,31380,22.9,712715.41
2019-05-04 07-PM,BCHJPY,30765,31030,30595,31030,31.88,976729.01
2019-05-04 06-PM,BCHJPY,31000,31000,30595,30765,6.77,207780.67
2019-05-04 05-PM,BCHJPY,30915,31100,30915,31000,12.14,376128.06
2019-05-04 04-PM,BCHJPY,30350,30915,30300,30915,5.94,182729.92
2019-05-04 03-PM,BCHJPY,30585,30585,30350,30350,31.7,965586.96
2019-05-04 02-PM,BCHJPY,30000,30690,30000,30585,170.07,5167547.38
2019-05-04 01-PM,BCHJPY,31125,31280,29800,30000,232.91,7085740.31
2019-05-04 12-PM,BCHJPY,31940,31940,31120,31125,38.49,1206384.81
2019-05-04 11-AM,BCHJPY,31405,31985,31405,31940,2.8,89504.21
2019-05-04 10-AM,BCHJPY,31400,31630,31150,31405,28.9,906348.69
2019-05-04 09-AM,BCHJPY,31855,31865,31400,31400,23.55,745863.63
2019-05-04 08-AM,BCHJPY,32195,32195,31855,31855,37.33,1194972.68
2019-05-04 07-AM,BCHJPY,31895,32200,31880,32195,23.28,748602.67
2019-05-04 06-AM,BCHJPY,32005,32010,31175,31895,24.77,781852.4
2019-05-04 05-AM,BCHJPY,32205,32205,31500,32005,51.12,1625118.25
2019-05-04 04-AM,BCHJPY,33000,33000,31805,32205,68.08,2196155.31
2019-05-04 03-AM,BCHJPY,33500,33695,33000,33000,53.59,1781036.91
2019-05-04 02-AM,BCHJPY,33900,34200,33500,33500,78.44,2656661.64
2019-05-04 01-AM,BCHJPY,33180,33900,33180,33900,38.04,1272444.3
2019-05-04 12-AM,BCHJPY,31725,33500,31725,33180,156.38,5133262.49
2019-05-03 11-PM,BCHJPY,31820,31820,31720,31725,5.91,187550.02
2019-05-03 10-PM,BCHJPY,31895,31895,31720,31820,8.69,276149.71
2019-05-03 09-PM,BCHJPY,31895,31895,31895,31895,0.0,0.0
2019-05-03 08-PM,BCHJPY,31615,32165,31615,31895,9.74,312018.45
2019-05-03 07-PM,BCHJPY,31820,31820,31605,31615,5.74,181582.04
2019-05-03 06-PM,BCHJPY,31800,31820,31700,31820,25.56,811925.25
2019-05-03 05-PM,BCHJPY,32200,32200,31715,31800,26.09,828143.89
2019-05-03 04-PM,BCHJPY,31990,32200,31935,32200,20.1,644102.22
2019-05-03 03-PM,BCHJPY,32020,32020,31715,31990,18.28,582011.14
2019-05-03 02-PM,BCHJPY,32440,32440,32020,32020,31.01,1000279.71
2019-05-03 01-PM,BCHJPY,32300,32440,32290,32440,33.45,1083274.89
2019-05-03 12-PM,BCHJPY,32260,32390,31865,32300,90.86,2933333.41
2019-05-03 11-AM,BCHJPY,31865,32265,31820,32260,70.26,2252817.87
2019-05-03 10-AM,BCHJPY,32400,32415,31740,31865,182.15,5852166.33
2019-05-03 09-AM,BCHJPY,30380,32890,29840,32400,400.61,12774983.45
2019-05-03 08-AM,BCHJPY,30000,30545,30000,30380,21.7,655694.93
2019-05-03 07-AM,BCHJPY,30400,30595,30000,30000,17.57,529760.37
2019-05-03 06-AM,BCHJPY,30165,30400,29800,30400,26.45,796513.29
2019-05-03 05-AM,BCHJPY,30695,30695,30160,30165,11.57,349978.45
2019-05-03 04-AM,BCHJPY,30100,30695,30100,30695,23.02,701954.73
2019-05-03 03-AM,BCHJPY,30500,30540,30100,30100,9.92,300855.91
2019-05-03 02-AM,BCHJPY,30400,30505,30400,30500,21.54,656883.2
2019-05-03 01-AM,BCHJPY,29615,30500,29615,30400,10.25,309834.62
2019-05-03 12-AM,BCHJPY,29780,29780,29600,29615,28.11,832712.82
2019-05-02 11-PM,BCHJPY,29790,29810,29780,29780,5.7,169755.1
2019-05-02 10-PM,BCHJPY,29790,29790,29790,29790,0.0,0.0
2019-05-02 09-PM,BCHJPY,29820,29820,29790,29790,3.96,117867.9
2019-05-02 08-PM,BCHJPY,29820,29820,29820,29820,0.0,0.0
2019-05-02 07-PM,BCHJPY,29935,29935,29820,29820,6.66,198807.14
2019-05-02 06-PM,BCHJPY,29935,29935,29935,29935,0.0,0.0
2019-05-02 05-PM,BCHJPY,29935,29935,29935,29935,0.0,0.0
2019-05-02 04-PM,BCHJPY,30205,30545,29935,29935,117.45,3524394.28
2019-05-02 03-PM,BCHJPY,30105,30430,30105,30205,31.98,967472.96
2019-05-02 02-PM,BCHJPY,30005,30105,30005,30105,0.0307,924.22
2019-05-02 01-PM,BCHJPY,30500,30735,30000,30005,63.74,1931939.32
2019-05-02 12-PM,BCHJPY,30885,30885,30500,30500,118.93,3641587.99
2019-05-02 11-AM,BCHJPY,30890,30890,30600,30885,4.79,147129.69
2019-05-02 10-AM,BCHJPY,30890,30895,30705,30890,39.88,1232041.35
2019-05-02 09-AM,BCHJPY,30750,30920,30500,30890,29.74,914143.46
2019-05-02 08-AM,BCHJPY,30600,30990,30355,30750,68.76,2095494.1
2019-05-02 07-AM,BCHJPY,29800,30795,29800,30600,115.66,3537501.68
2019-05-02 06-AM,BCHJPY,29995,29995,29800,29800,0.1818,5449.94
2019-05-02 05-AM,BCHJPY,29995,29995,29995,29995,0.0,0.0
2019-05-02 04-AM,BCHJPY,30000,30000,29995,29995,6.77,202969.93
2019-05-02 03-AM,BCHJPY,29780,30000,29780,30000,6.0,179621.53
2019-05-02 02-AM,BCHJPY,29700,29995,29700,29780,65.98,1977425.16
2019-05-02 01-AM,BCHJPY,29835,29835,29700,29700,7.47,222263.53
2019-05-02 12-AM,BCHJPY,29775,29835,29775,29835,4.8,143273.07
2019-05-01 11-PM,BCHJPY,29510,29775,29510,29775,5.57,165492.03
2019-05-01 10-PM,BCHJPY,29510,29510,29510,29510,0.0,0.0
2019-05-01 09-PM,BCHJPY,29510,29510,29510,29510,0.0,0.0
2019-05-01 08-PM,BCHJPY,29510,29510,29510,29510,0.0,0.0
2019-05-01 07-PM,BCHJPY,29985,29985,29510,29510,16.66,493675.84
2019-05-01 06-PM,BCHJPY,30000,30000,29745,29985,4.28,127727.18
2019-05-01 05-PM,BCHJPY,29950,30000,29885,30000,10.07,301753.25
2019-05-01 04-PM,BCHJPY,29405,30000,29405,29950,21.7,650565.39
2019-05-01 03-PM,BCHJPY,29395,29405,29210,29405,21.15,619949.91
2019-05-01 02-PM,BCHJPY,29370,29395,29125,29395,12.93,378637.14
2019-05-01 01-PM,BCHJPY,29460,29535,29225,29370,20.12,589253.51
2019-05-01 12-PM,BCHJPY,29955,29955,29015,29460,53.77,1572894.82
2019-05-01 11-AM,BCHJPY,29670,30085,29615,29955,8.07,241159.78
2019-05-01 10-AM,BCHJPY,29835,29835,29510,29670,4.09,120907.65
2019-05-01 09-AM,BCHJPY,29595,29835,29510,29835,4.31,127605.24
2019-05-01 08-AM,BCHJPY,29745,29745,29340,29595,69.02,2044240.32
2019-05-01 07-AM,BCHJPY,30500,30500,29745,29745,82.67,2465170.4
2019-05-01 06-AM,BCHJPY,29970,30500,29660,30500,17.87,542275.38
2019-05-01 05-AM,BCHJPY,29860,30145,29800,29970,23.7,711397.71
2019-05-01 04-AM,BCHJPY,29940,30000,29310,29860,35.43,1045773.8
2019-05-01 03-AM,BCHJPY,30000,30000,29650,29940,20.55,610563.17
2019-05-01 02-AM,BCHJPY,30200,30705,30000,30000,13.09,394337.61
2019-05-01 01-AM,BCHJPY,30200,30840,30200,30200,53.99,1646475.3
2019-05-01 12-AM,BCHJPY,29325,31000,29325,30200,195.13,5902897.38
2019-04-30 11-PM,BCHJPY,29445,29650,29200,29325,80.93,2372311.75
2019-04-30 10-PM,BCHJPY,28400,29455,28160,29445,86.81,2515209.17
2019-04-30 09-PM,BCHJPY,28285,28400,28185,28400,2.34,66270.67
2019-04-30 08-PM,BCHJPY,28285,28285,28285,28285,0.0,0.0
2019-04-30 07-PM,BCHJPY,27855,28285,27855,28285,2.47,69846.66
2019-04-30 06-PM,BCHJPY,27855,27855,27855,27855,0.0,0.0
2019-04-30 05-PM,BCHJPY,28180,28215,27855,27855,20.74,582012.41
2019-04-30 04-PM,BCHJPY,28120,28180,27860,28180,13.38,375826.15
2019-04-30 03-PM,BCHJPY,28395,28395,27900,28120,85.5,2397249.8
2019-04-30 02-PM,BCHJPY,28000,28980,27995,28395,147.64,4204311.55
2019-04-30 01-PM,BCHJPY,27605,28000,27605,28000,58.66,1635852.7
2019-04-30 12-PM,BCHJPY,27810,27895,27405,27605,55.07,1523783.02
2019-04-30 11-AM,BCHJPY,27665,27810,27220,27810,45.84,1270163.99
2019-04-30 10-AM,BCHJPY,26225,27700,26225,27665,132.23,3574269.82
2019-04-30 09-AM,BCHJPY,26695,26695,26225,26225,36.84,969617.67
2019-04-30 08-AM,BCHJPY,26725,26725,26695,26695,8.51,227365.58
2019-04-30 07-AM,BCHJPY,26310,26730,26310,26725,14.79,394274.31
2019-04-30 06-AM,BCHJPY,26730,26730,26310,26310,0.2098,5544.34
2019-04-30 05-AM,BCHJPY,26300,26730,26200,26730,23.13,612056.63
2019-04-30 04-AM,BCHJPY,26545,26545,26300,26300,12.84,339842.94
2019-04-30 03-AM,BCHJPY,26700,26700,26545,26545,8.82,235218.2
2019-04-30 02-AM,BCHJPY,26905,26905,26700,26700,17.12,457884.31
2019-04-30 01-AM,BCHJPY,26500,26905,26500,26905,15.75,417963.65
2019-04-30 12-AM,BCHJPY,26000,26750,26000,26500,35.16,935356.62
2019-04-29 11-PM,BCHJPY,25700,26365,25685,26000,36.95,952004.27
2019-04-29 10-PM,BCHJPY,26555,26555,25610,25700,137.77,3545628.54
2019-04-29 09-PM,BCHJPY,26600,26600,26400,26555,5.03,133049.41
2019-04-29 08-PM,BCHJPY,26600,26600,26600,26600,0.0,0.0
2019-04-29 07-PM,BCHJPY,26600,26600,26600,26600,0.0,0.0
2019-04-29 06-PM,BCHJPY,27000,27000,26600,26600,6.48,174488.28
2019-04-29 05-PM,BCHJPY,26610,27045,26610,27000,10.4,278240.9
2019-04-29 04-PM,BCHJPY,26600,26965,26600,26610,4.78,127729.33
2019-04-29 03-PM,BCHJPY,26850,26945,26600,26600,2.01,53514.11
2019-04-29 02-PM,BCHJPY,26320,27000,26320,26850,41.88,1128244.07
2019-04-29 01-PM,BCHJPY,26205,26900,26125,26320,156.59,4159697.98
2019-04-29 12-PM,BCHJPY,26750,27000,26105,26205,62.8,1659775.17
2019-04-29 11-AM,BCHJPY,26670,26950,26670,26750,51.02,1366468.4
2019-04-29 10-AM,BCHJPY,27785,27785,26630,26670,56.3,1513304.69
2019-04-29 09-AM,BCHJPY,27800,27875,27500,27785,13.38,371204.62
2019-04-29 08-AM,BCHJPY,27800,27800,27800,27800,0.0,0.0
2019-04-29 07-AM,BCHJPY,28080,28080,27800,27800,8.57,239621.55
2019-04-29 06-AM,BCHJPY,28000,28080,27735,28080,13.77,383730.03
2019-04-29 05-AM,BCHJPY,28000,28000,28000,28000,0.0347,971.6
2019-04-29 04-AM,BCHJPY,27860,28000,27860,28000,0.0653,1828.4
2019-04-29 03-AM,BCHJPY,27900,27900,27860,27860,53.96,1503294.95
2019-04-29 02-AM,BCHJPY,28480,28480,27800,27900,43.28,1204954.65
2019-04-29 01-AM,BCHJPY,28000,28480,28000,28480,12.24,345414.13
2019-04-29 12-AM,BCHJPY,28005,28200,28000,28000,7.8,218747.79
2019-04-28 11-PM,BCHJPY,28480,28480,28005,28005,1.03,28888.21
2019-04-28 10-PM,BCHJPY,28400,28480,28400,28480,8.86,252363.87
2019-04-28 09-PM,BCHJPY,28000,28480,27900,28400,7.04,198615.5
2019-04-28 08-PM,BCHJPY,28000,28000,28000,28000,1.39,39040.4
2019-04-28 07-PM,BCHJPY,28815,28815,27900,28000,17.76,502627.25
2019-04-28 06-PM,BCHJPY,29495,29495,28805,28815,13.65,395044.3
2019-04-28 05-PM,BCHJPY,29495,29495,29495,29495,0.0,0.0
2019-04-28 04-PM,BCHJPY,29200,29495,29010,29495,41.01,1207506.23
2019-04-28 03-PM,BCHJPY,29200,29200,29200,29200,0.0,0.0
2019-04-28 02-PM,BCHJPY,29155,29200,29110,29200,10.4,303122.15
2019-04-28 01-PM,BCHJPY,29470,29495,29155,29155,6.67,195917.72
2019-04-28 12-PM,BCHJPY,29500,29500,29400,29470,13.68,403419.23
2019-04-28 11-AM,BCHJPY,29495,29500,29495,29500,12.07,356174.08
2019-04-28 10-AM,BCHJPY,29395,29495,29160,29495,5.68,166645.71
2019-04-28 09-AM,BCHJPY,29395,29395,29395,29395,0.0,0.0
2019-04-28 08-AM,BCHJPY,29395,29395,29395,29395,0.0,0.0
