Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NXT,Volume USD
2017-07-31,NXTUSD,0.09931,0.1078,0.09115,0.1029,3136794.0,310170.83
2017-07-30,NXTUSD,0.1028,0.1059,0.0971,0.09931,2653518.0,266746.63
2017-07-29,NXTUSD,0.1001,0.1051,0.09485,0.1028,2745288.0,269655.55
2017-07-28,NXTUSD,0.1065,0.1102,0.09759,0.1001,3138125.0,319764.4
2017-07-27,NXTUSD,0.1047,0.1102,0.1009,0.1065,2958661.0,313545.97
2017-07-26,NXTUSD,0.1054,0.1128,0.09754,0.1047,2856945.0,295424.51
2017-07-25,NXTUSD,0.1247,0.1259,0.09754,0.1054,2835264.0,299403.58
2017-07-24,NXTUSD,0.1278,0.1323,0.1202,0.1247,1181492.0,147320.94
2017-07-23,NXTUSD,0.1475,0.15,0.1213,0.1278,530225.0,71047.41
2017-07-22,NXTUSD,0.1209,0.15,0.1209,0.1475,122915.0,17786.55
2017-07-21,NXTUSD,0.1184,0.13,0.1133,0.1209,71930.0,8380.38
2017-07-20,NXTUSD,0.08488,0.1213,0.08488,0.1184,612419.0,58405.35
2017-07-19,NXTUSD,0.07934,0.1055,0.07559,0.08488,401107.0,35093.11
2017-07-18,NXTUSD,0.0761,0.08588,0.06902,0.07934,605918.0,46433.72
2017-07-17,NXTUSD,0.06104,0.0796,0.06104,0.0761,1328149.0,88257.38
2017-07-16,NXTUSD,0.0684,0.07172,0.05807,0.06104,1490478.0,97177.15
2017-07-15,NXTUSD,0.07767,0.07832,0.06676,0.0684,921497.0,66193.43
2017-07-14,NXTUSD,0.08319,0.09575,0.04793,0.07767,945798.0,75921.7
2017-07-13,NXTUSD,0.08688,0.1022,0.07544,0.08319,616340.0,51161.33
2017-07-12,NXTUSD,0.09819,0.09819,0.08017,0.08688,529818.0,44574.39
2017-07-11,NXTUSD,0.09819,0.09819,0.09819,0.09819,0.0,0.0
2017-07-10,NXTUSD,0.1004,0.124,0.09681,0.09819,587865.0,62626.8
2017-07-09,NXTUSD,0.1161,0.1296,0.1004,0.1004,820047.0,92947.12
2017-07-08,NXTUSD,0.1016,0.1161,0.08803,0.1161,747529.0,75993.16
2017-07-07,NXTUSD,0.1297,0.1313,0.1015,0.1016,926330.0,108437.86
2017-07-06,NXTUSD,0.1394,0.1426,0.1277,0.1297,1200442.0,161070.01
2017-07-05,NXTUSD,0.1446,0.1447,0.1329,0.1394,1192855.0,167313.53
2017-07-04,NXTUSD,0.1378,0.1637,0.1355,0.1446,992930.0,144728.05
2017-07-03,NXTUSD,0.1348,0.1426,0.1261,0.1378,1238195.0,164321.63
2017-07-02,NXTUSD,0.134,0.1386,0.1216,0.1348,970524.0,126631.95
2017-07-01,NXTUSD,0.1552,0.1568,0.1264,0.134,982677.0,141576.39
2017-06-30,NXTUSD,0.1576,0.1631,0.1535,0.1552,1495487.0,237846.28
2017-06-29,NXTUSD,0.1673,0.1673,0.153,0.1576,1129873.0,181897.43
2017-06-28,NXTUSD,0.1633,0.18,0.155,0.1673,552166.0,89478.57
2017-06-27,NXTUSD,0.167,0.1785,0.1388,0.1633,438644.0,67872.7
2017-06-26,NXTUSD,0.1648,0.1869,0.1318,0.167,290374.0,48198.57
2017-06-25,NXTUSD,0.1609,0.2018,0.1592,0.1648,284924.0,50540.74
2017-06-24,NXTUSD,0.1707,0.1872,0.1576,0.1609,270126.0,47485.06
2017-06-23,NXTUSD,0.1686,0.1796,0.1673,0.1707,361791.0,62699.44
2017-06-22,NXTUSD,0.1674,0.1797,0.1655,0.1686,533414.0,90564.43
2017-06-21,NXTUSD,0.1702,0.1864,0.1605,0.1674,210397.0,36889.43
2017-06-20,NXTUSD,0.1722,0.188,0.1654,0.1702,349255.0,59584.9
2017-06-19,NXTUSD,0.1585,0.19,0.1555,0.1722,524800.0,88184.48
2017-06-18,NXTUSD,0.1716,0.1791,0.1501,0.1585,535944.0,87937.1
2017-06-17,NXTUSD,0.1623,0.1848,0.1478,0.1716,371512.0,60735.41
2017-06-16,NXTUSD,0.1491,0.1801,0.1436,0.1623,540098.0,84104.28
2017-06-15,NXTUSD,0.1728,0.1747,0.1262,0.1491,421697.0,63669.18
2017-06-14,NXTUSD,0.1833,0.2154,0.166,0.1728,300227.0,54288.8
2017-06-13,NXTUSD,0.1377,0.249,0.1377,0.1833,58034.0,11933.67
2017-06-12,NXTUSD,0.1407,0.1891,0.125,0.1377,40777.0,5964.12
2017-06-11,NXTUSD,0.1303,0.1454,0.1191,0.1407,50406.0,6539.42
2017-06-10,NXTUSD,0.1198,0.1616,0.1191,0.1303,48303.0,6651.17
2017-06-09,NXTUSD,0.09338,0.1401,0.09316,0.1198,56834.0,6503.21
2017-06-08,NXTUSD,0.08945,0.09534,0.07813,0.09338,31758.0,2833.13
2017-06-07,NXTUSD,0.08443,0.117,0.0731,0.08945,25546.0,2390.75
2017-06-06,NXTUSD,0.08298,0.09022,0.06764,0.08443,35184.0,2840.99
2017-06-05,NXTUSD,0.06799,0.08542,0.05501,0.08298,45648.0,3702.81
2017-06-04,NXTUSD,0.0658,0.0681,0.06174,0.06799,44468.0,2913.79
2017-06-03,NXTUSD,0.06824,0.06932,0.06174,0.0658,61899.0,4078.22
2017-06-02,NXTUSD,0.05277,0.07348,0.0521,0.06824,95078.0,5424.58
2017-06-01,NXTUSD,0.05382,0.05683,0.04333,0.05277,90342.0,4816.63
2017-05-31,NXTUSD,0.05538,0.05672,0.04556,0.05382,105083.0,5315.48
2017-05-30,NXTUSD,0.05931,0.06208,0.05055,0.05538,116633.0,6706.15
2017-05-29,NXTUSD,0.0468,0.06705,0.032,0.05931,131246.0,6911.31
2017-05-28,NXTUSD,0.04059,0.05709,0.04018,0.0468,456171.0,21021.22
2017-05-27,NXTUSD,0.05375,0.05666,0.0385,0.04059,677387.0,31438.59
2017-05-26,NXTUSD,0.05117,0.07131,0.05065,0.05375,289640.0,16961.72
