Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume AUD
2017-07-19,LTCAUD,57.2,58.96,53,55.67,3637.83,201169.34
2017-07-18,LTCAUD,56.1,59.3,53.33,57.2,4362.19,245635.88
2017-07-17,LTCAUD,55.03,57.48,45,56.1,3395.96,187594.46
2017-07-16,LTCAUD,52.97,56.14,45.4,55.03,5740.49,294125.46
2017-07-15,LTCAUD,58.14,58.14,50.02,52.97,4624.08,245530.82
2017-07-14,LTCAUD,61.11,65.99,55,58.14,7715.22,461724.37
2017-07-13,LTCAUD,61.5,64.87,60,61.11,1527.6,95126.6
2017-07-12,LTCAUD,60.39,64.88,58.15,61.5,1754.39,107255.92
2017-07-11,LTCAUD,62.49,64,56,60.39,4233.45,256348.36
2017-07-10,LTCAUD,66.2,69,60,62.49,4569.39,287310.36
2017-07-09,LTCAUD,67.18,71.74,65.84,66.2,1193.89,81705.01
2017-07-08,LTCAUD,61.57,70.17,60.1,67.18,2575.81,164191.44
2017-07-07,LTCAUD,70,71.5,61.21,61.57,2527.47,166204.48
2017-07-06,LTCAUD,71.5,72.3,66.5,70,2063.43,141097.13
2017-07-05,LTCAUD,75,75.98,67,71.5,4073.46,291932.89
2017-07-04,LTCAUD,62.95,75,60.83,75,8035.6,547099.26
2017-07-03,LTCAUD,55.76,64.74,53.01,62.95,3814.96,228599.87
2017-07-02,LTCAUD,52.85,56,50.04,55.76,1795.21,93666.66
2017-07-01,LTCAUD,52.55,55.23,51,52.85,2748.05,143496.63
2017-06-30,LTCAUD,55.66,55.85,52.5,52.55,1243.65,67585.39
2017-06-29,LTCAUD,58.11,60.59,52.57,55.66,5511.09,310284.06
2017-06-28,LTCAUD,57.99,65,52.05,58.11,3642.27,206641.85
2017-06-27,LTCAUD,53,57.99,45.32,57.99,5261.25,267028.82
2017-06-26,LTCAUD,57.63,60.74,47,53,5666.74,302727.45
2017-06-25,LTCAUD,62.37,64.88,56,57.63,3961.89,235758.67
2017-06-24,LTCAUD,64.39,65.52,60.36,62.37,2133.65,134433.94
2017-06-23,LTCAUD,64.77,65.99,62.7,64.39,1997.84,129145.11
2017-06-22,LTCAUD,62.73,65,60.08,64.77,2358.28,149615.41
2017-06-21,LTCAUD,66.75,66.75,60.01,62.73,5596.64,348919.13
2017-06-20,LTCAUD,74,74,62,66.75,5807.75,392925.57
2017-06-19,LTCAUD,60.45,74.8,60.13,74,7996.11,533100.16
2017-06-18,LTCAUD,68.37,68.5,55.55,60.45,9913.57,621239.67
2017-06-17,LTCAUD,47.75,80,47.75,68.37,16452.92,977143.92
2017-06-16,LTCAUD,42,48.91,41.18,47.75,3268.82,143224.5
2017-06-15,LTCAUD,42.34,42.94,35.21,42,8258.02,324124.46
2017-06-14,LTCAUD,43.12,45,41.03,42.34,4922.62,212566.32
2017-06-13,LTCAUD,42,43.39,40.01,43.12,3188.95,133559.23
2017-06-12,LTCAUD,44.51,45.99,38.65,42,3911.2,163748.03
2017-06-11,LTCAUD,40.05,45.99,39.11,44.51,3301.24,136931.51
2017-06-10,LTCAUD,40.6,42.07,39.02,40.05,2771.87,112117.01
2017-06-09,LTCAUD,42.29,42.77,40.46,40.6,2410.43,101190.17
2017-06-08,LTCAUD,40.53,42.85,39.01,42.29,3928.44,160492.79
2017-06-07,LTCAUD,40.74,42.88,38,40.53,2625.79,106291.82
2017-06-06,LTCAUD,42.5,42.96,39.94,40.74,3493.13,145277.59
2017-06-05,LTCAUD,38.4,42.99,37.21,42.5,2370.05,98193.45
2017-06-04,LTCAUD,39.49,39.94,35.3,38.4,1740.71,66319.53
2017-06-03,LTCAUD,41,41.44,38.01,39.49,1311.25,52480.78
2017-06-02,LTCAUD,39,41,37.01,41,1612.79,63310.2
2017-06-01,LTCAUD,37.73,41.5,35.82,39,3725.71,144531.33
2017-05-31,LTCAUD,35.3,38.24,33.23,37.73,1716.3,60281.34
2017-05-30,LTCAUD,38.4,38.46,33,35.3,5315.75,197344.94
2017-05-29,LTCAUD,36,38.4,34.15,38.4,1392.07,50138.84
2017-05-28,LTCAUD,33.85,40,32.9,36,2853.23,102588.55
2017-05-27,LTCAUD,38.98,38.98,27.01,33.85,4873.54,158538.17
2017-05-26,LTCAUD,42,47,37.01,38.98,1954.54,83936.51
2017-05-25,LTCAUD,51.59,54.82,39.1,42,5073.8,237734.83
2017-05-24,LTCAUD,44.5,54.97,43.05,51.59,4460.7,215768.03
2017-05-23,LTCAUD,36.79,44.5,35.01,44.5,4424.63,176962.34
2017-05-22,LTCAUD,33.63,37.48,31.2,36.79,7071.54,235318.7
2017-05-21,LTCAUD,37.02,38.87,30,33.63,1727.36,61230.91
2017-05-20,LTCAUD,38.87,39.88,37.02,37.02,2226.57,85448.01
2017-05-19,LTCAUD,39.98,39.98,36.01,38.87,2373.14,92069.86
2017-05-18,LTCAUD,35.87,39.98,35.45,39.98,1502.25,56294.0
2017-05-17,LTCAUD,34.95,38.96,29.11,35.87,5396.94,174223.75
2017-05-16,LTCAUD,37.52,38,30,34.95,6974.77,241519.5
2017-05-15,LTCAUD,42.5,42.99,37.41,37.52,3205.01,126553.05
2017-05-14,LTCAUD,41,42.99,41,42.5,1000.03,42348.18
2017-05-13,LTCAUD,41.48,44.34,37.45,41,2789.55,108913.22
2017-05-12,LTCAUD,43.5,45.5,40,41.48,2270.61,97820.08
2017-05-11,LTCAUD,46,47.49,39,43.5,3788.52,163630.65
2017-05-10,LTCAUD,47,53.66,42.02,46,3674.61,178494.06
2017-05-09,LTCAUD,40,47,34.01,47,5637.79,226491.6
2017-05-08,LTCAUD,40.51,43,38.04,40,1813.54,73280.4
2017-05-07,LTCAUD,39,45,38.51,40.51,3432.68,142916.02
2017-05-06,LTCAUD,38,39.7,36,39,1678.81,62350.44
2017-05-05,LTCAUD,33.95,42,32.09,38,4204.9,158558.97
2017-05-04,LTCAUD,29.99,34.5,28.6,33.95,4684.81,144180.03
2017-05-03,LTCAUD,22.3,32,20.88,29.99,3879.43,105224.22
2017-05-02,LTCAUD,22.15,22.55,19,22.3,1913.59,40330.1
2017-05-01,LTCAUD,21,22.55,20.09,22.15,1747.77,37617.8
2017-04-30,LTCAUD,22.08,23.8,20.07,21,3806.35,84066.14
2017-04-29,LTCAUD,19.9,22.11,18.8,22.08,1519.13,31961.86
2017-04-28,LTCAUD,20.49,20.49,18.66,19.9,1118.52,21652.78
2017-04-27,LTCAUD,20.99,21.2,18.66,20.49,1952.03,38915.8
2017-04-26,LTCAUD,21.9,22.18,20.01,20.99,2608.09,55111.14
2017-04-25,LTCAUD,21.99,21.99,19.8,21.9,1967.6,40032.24
2017-04-24,LTCAUD,21.31,22.49,20,21.99,1168.74,24273.81
2017-04-23,LTCAUD,19.1,24.99,19.1,21.31,2855.8,60791.03
2017-04-22,LTCAUD,16.9,19.19,16.01,19.1,1630.45,28758.85
2017-04-21,LTCAUD,15.84,16.92,15,16.9,892.46,14591.37
2017-04-20,LTCAUD,14,15.99,14,15.84,822.95,12313.99
2017-04-19,LTCAUD,15.35,15.5,14,14,294.97,4447.9
2017-04-18,LTCAUD,15.78,16.15,15,15.35,2139.15,32910.47
2017-04-17,LTCAUD,15.97,16.99,15.78,15.78,2100.73,34386.28
2017-04-16,LTCAUD,16.1,16.1,15.16,15.97,656.58,10278.56
2017-04-15,LTCAUD,16,16.2,15.5,16.1,693.92,11052.78
2017-04-14,LTCAUD,14.83,16.19,14.83,16,733.49,11539.71
2017-04-13,LTCAUD,16,16.33,14.71,14.83,1549.05,23661.97
2017-04-12,LTCAUD,12.61,16.99,12.61,16,2381.94,35090.87
2017-04-11,LTCAUD,13.68,13.9,12.61,12.61,139.06,1863.29
2017-04-10,LTCAUD,12.03,14.35,12.03,13.68,638.11,8283.73
2017-04-09,LTCAUD,15,15,11.51,12.03,1366.56,17300.71
2017-04-08,LTCAUD,13.6,15,13.01,15,568.18,7951.09
2017-04-07,LTCAUD,15,15.75,13.5,13.6,991.85,14051.8
2017-04-06,LTCAUD,16.3,17.77,13.51,15,3222.9,50680.25
2017-04-05,LTCAUD,12.7,17.99,12.31,16.3,2549.58,37296.68
2017-04-04,LTCAUD,13.88,18,11.01,12.7,3405.57,46070.63
2017-04-03,LTCAUD,11.1,18.99,10,13.88,2794.17,34454.59
2017-04-02,LTCAUD,9.8,11.1,9.33,11.1,970.16,9747.72
2017-04-01,LTCAUD,10.07,10.19,8.6,9.8,243.07,2345.4
2017-03-31,LTCAUD,10,10.6,8.21,10.07,995.75,9407.52
2017-03-30,LTCAUD,5.99,28,5.7,10,7809.43,91631.23
2017-03-29,LTCAUD,6.31,6.31,5.45,5.99,156.61,884.74
2017-03-28,LTCAUD,5.9,6.48,5.44,6.31,31.09,177.97
2017-03-27,LTCAUD,5.34,6.24,5.34,5.9,50.1,295.62
2017-03-26,LTCAUD,5.4,5.94,5.34,5.34,21.1,125.27
2017-03-25,LTCAUD,5.76,6,5.4,5.4,296.89,1647.2
2017-03-24,LTCAUD,5.75,5.77,5.69,5.76,146.98,840.85
2017-03-23,LTCAUD,5.35,5.75,5.35,5.75,73.81,423.22
2017-03-22,LTCAUD,5.75,5.9,5.35,5.35,338.58,1872.91
2017-03-21,LTCAUD,5.55,5.94,5.45,5.75,117.56,665.68
2017-03-20,LTCAUD,5.44,6.03,5.34,5.55,559.48,3171.26
2017-03-19,LTCAUD,5.5,6.05,5.34,5.44,102.82,557.38
2017-03-18,LTCAUD,6.05,6.05,5.5,5.5,353.79,1994.02
2017-03-17,LTCAUD,6.4,6.4,5.2,6.05,542.93,2994.34
2017-03-16,LTCAUD,5.98,6.49,5.02,6.4,1279.56,7784.66
2017-03-15,LTCAUD,5.8,6.25,5.3,5.98,926.84,5520.25
2017-03-14,LTCAUD,5.7,6.1,5.7,5.8,399.08,2389.86
2017-03-13,LTCAUD,5.3,5.7,4.82,5.7,197.85,1078.36
2017-03-12,LTCAUD,5.3,5.3,5.3,5.3,6.26,33.2
2017-03-11,LTCAUD,5.78,5.78,5.3,5.3,3.93,20.84
2017-03-10,LTCAUD,5.19,6.1,4.8,5.78,685.87,3900.93
2017-03-09,LTCAUD,5.19,5.19,5.19,5.19,0.0,0.0
2017-03-08,LTCAUD,4.81,5.19,4.81,5.19,3.0,15.57
2017-03-07,LTCAUD,5.3,5.49,4.81,4.81,122.3,662.56
2017-03-06,LTCAUD,5.39,5.39,5.29,5.3,43.74,231.47
2017-03-05,LTCAUD,5.39,5.39,5.39,5.39,0.0,0.0
2017-03-04,LTCAUD,4.7,5.48,4.7,5.39,15.14,82.1
2017-03-03,LTCAUD,5.4,5.49,4.56,4.7,411.47,2108.73
2017-03-02,LTCAUD,4.53,5.4,4.53,5.4,350.9,1872.14
2017-03-01,LTCAUD,5.32,5.32,4.53,4.53,1.98,8.97
2017-02-28,LTCAUD,4.01,5.33,4.01,5.32,20.35,108.28
2017-02-27,LTCAUD,5.37,5.37,4.01,4.01,197.03,924.3
2017-02-26,LTCAUD,5.37,5.37,5.37,5.37,0.0,0.0
2017-02-25,LTCAUD,5.37,5.37,4.65,5.37,30.68,163.53
2017-02-24,LTCAUD,5.37,5.37,4.6,5.37,142.13,757.83
2017-02-23,LTCAUD,5.37,5.37,5.37,5.37,0.0,0.0
2017-02-22,LTCAUD,5.38,5.38,5.37,5.37,9.52,51.18
2017-02-21,LTCAUD,4.5,5.38,4.5,5.38,95.1,502.82
2017-02-20,LTCAUD,4.5,4.5,4.5,4.5,0.0,0.0
2017-02-19,LTCAUD,4.5,4.5,4.5,4.5,0.0,0.0
2017-02-18,LTCAUD,4,4.5,4,4.5,3.54,15.66
2017-02-17,LTCAUD,4,4,4,4,0.0,0.0
2017-02-16,LTCAUD,5.36,5.36,4,4,309.41,1515.27
2017-02-15,LTCAUD,4.98,5.37,4.87,5.36,115.45,576.41
2017-02-14,LTCAUD,4.98,4.98,4.98,4.98,9.16,45.6
2017-02-13,LTCAUD,5.4,5.4,4.95,4.98,2.09,10.93
2017-02-12,LTCAUD,4.98,4.98,4.98,4.98,0.0,0.0
2017-02-11,LTCAUD,4.98,4.98,4.98,4.98,30.25,150.63
2017-02-10,LTCAUD,5,5,5,5,0.0,0.0
2017-02-09,LTCAUD,5.23,5.49,5,5,308.76,1604.25
2017-02-08,LTCAUD,5.22,5.5,5.22,5.23,41.57,217.51
2017-02-07,LTCAUD,5.5,5.5,5.22,5.22,122.0,665.4
2017-02-06,LTCAUD,5.49,5.49,5.49,5.49,0.0,0.0
2017-02-05,LTCAUD,5.5,5.5,5.49,5.49,39.76,218.49
2017-02-04,LTCAUD,5.5,5.5,5.23,5.23,46.45,252.51
2017-02-03,LTCAUD,5.49,5.5,5.23,5.5,91.23,477.57
2017-02-02,LTCAUD,5.49,5.5,5.49,5.5,90.18,496.01
2017-02-01,LTCAUD,5.49,5.5,5.49,5.49,599.09,3292.02
2017-01-31,LTCAUD,5.12,5.49,5.12,5.49,135.64,744.69
2017-01-30,LTCAUD,5.69,5.69,5.12,5.12,72.64,385.69
2017-01-29,LTCAUD,5.12,5.12,5.12,5.12,0.0,0.0
2017-01-28,LTCAUD,5.12,5.12,5.12,5.12,2.54,13.01
2017-01-27,LTCAUD,5.12,5.12,5.12,5.12,2.46,12.59
2017-01-26,LTCAUD,5.14,5.81,5.12,5.12,213.97,1096.21
2017-01-25,LTCAUD,5.2,5.78,5.14,5.14,697.53,3630.8
2017-01-24,LTCAUD,5.28,5.28,5.2,5.2,147.43,774.65
2017-01-23,LTCAUD,5.87,5.91,5.12,5.12,11.0,57.11
2017-01-22,LTCAUD,5.87,5.87,5.87,5.87,7.57,44.42
2017-01-21,LTCAUD,5.9,5.91,5.1,5.1,148.98,795.37
2017-01-20,LTCAUD,5.5,5.5,5.5,5.5,0.0,0.0
2017-01-19,LTCAUD,5.5,5.5,5.5,5.5,1.0,5.5
2017-01-18,LTCAUD,5.14,5.14,5.14,5.14,41.8,214.87
2017-01-17,LTCAUD,5.44,5.98,5.44,5.97,96.96,579.22
2017-01-16,LTCAUD,5.42,5.44,5.38,5.44,15.13,82.2
2017-01-15,LTCAUD,5.03,5.03,5.03,5.03,0.0,0.0
2017-01-14,LTCAUD,5.03,5.03,5.03,5.03,39.23,197.34
2017-01-13,LTCAUD,4.45,4.45,4.44,4.44,2.0,8.9
2017-01-12,LTCAUD,6,6.29,6,6.29,80.0,503.2
2017-01-11,LTCAUD,6.48,6.48,5.61,6,112.41,640.1
2017-01-10,LTCAUD,6.49,6.49,6.49,6.49,40.15,260.55
2017-01-09,LTCAUD,5.69,6.49,4.57,6.49,194.69,1161.05
2017-01-08,LTCAUD,5.69,5.69,5.68,5.69,17.0,96.73
2017-01-07,LTCAUD,5.1,5.12,5.1,5.1,50.54,258.23
2017-01-06,LTCAUD,5.11,6.36,5.1,5.11,194.05,1016.86
2017-01-05,LTCAUD,6.45,6.5,5,5.76,998.56,5865.29
2017-01-04,LTCAUD,6.21,6.51,6.21,6.45,106.63,689.35
2017-01-03,LTCAUD,6.45,6.5,6.21,6.21,92.91,593.23
2017-01-02,LTCAUD,6.2,6.3,6.02,6.3,158.03,995.3
2017-01-01,LTCAUD,6.27,6.28,6.2,6.2,103.34,645.09
2016-12-31,LTCAUD,6.34,6.34,6.34,6.34,0.0,0.0
2016-12-30,LTCAUD,6.34,6.34,6.34,6.34,0.0,0.0
2016-12-29,LTCAUD,6.35,6.35,6.03,6.34,43.32,274.92
2016-12-28,LTCAUD,6.1,6.48,6.1,6.48,159.58,1004.48
2016-12-27,LTCAUD,5.98,5.98,5.98,5.98,0.0,0.0
2016-12-26,LTCAUD,5.76,5.98,5.76,5.98,20.0,119.6
2016-12-25,LTCAUD,5.76,5.76,5.75,5.76,81.38,468.41
2016-12-24,LTCAUD,5.99,6.5,5.99,6.5,298.62,1857.36
2016-12-23,LTCAUD,4.51,5.99,4.51,5.99,238.57,1342.62
2016-12-22,LTCAUD,4.65,4.76,4.65,4.76,13.5,64.27
2016-12-21,LTCAUD,4.56,4.65,4.25,4.65,113.17,512.44
2016-12-20,LTCAUD,4.29,4.29,4.29,4.29,0.0,0.0
2016-12-19,LTCAUD,4.29,4.29,4.29,4.29,220.0,943.8
2016-12-18,LTCAUD,4.99,4.99,4.99,4.99,10.5,52.4
2016-12-17,LTCAUD,4.99,4.99,4.99,4.99,39.11,195.14
2016-12-16,LTCAUD,4.77,4.97,4.77,4.97,53.72,266.99
2016-12-15,LTCAUD,4.97,4.97,4.77,4.77,25.1,120.33
2016-12-14,LTCAUD,4.98,4.98,4.98,4.98,0.0,0.0
2016-12-13,LTCAUD,4.79,4.98,4.79,4.98,11.29,56.2
2016-12-12,LTCAUD,4.76,4.79,4.75,4.79,58.28,277.3
2016-12-11,LTCAUD,4.76,4.76,4.76,4.76,0.0,0.0
2016-12-10,LTCAUD,4.76,4.76,4.76,4.76,0.0,0.0
2016-12-09,LTCAUD,4.76,4.76,4.76,4.76,0.0,0.0
2016-12-08,LTCAUD,4.76,4.76,4.76,4.76,4.0,19.04
2016-12-07,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-12-06,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-12-05,LTCAUD,4.85,4.85,4.77,4.77,215.23,1028.67
2016-12-04,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-12-03,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-12-02,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-12-01,LTCAUD,5.01,5.01,4.75,4.77,104.51,516.06
2016-11-30,LTCAUD,5.07,5.07,5.07,5.07,0.0,0.0
2016-11-29,LTCAUD,5.17,5.17,5.07,5.07,60.0,308.43
2016-11-28,LTCAUD,5.29,5.29,5.29,5.29,0.0,0.0
2016-11-27,LTCAUD,5.29,5.29,5.29,5.29,0.0,0.0
2016-11-26,LTCAUD,5.29,5.29,5.29,5.29,8.74,46.23
2016-11-25,LTCAUD,5.29,5.29,5.29,5.29,10.0,52.9
2016-11-24,LTCAUD,5.3,5.3,5.3,5.3,1.0,5.3
2016-11-23,LTCAUD,5.45,5.45,5.45,5.45,0.0,0.0
2016-11-22,LTCAUD,5.45,5.45,5.45,5.45,0.92,5.01
2016-11-21,LTCAUD,5.11,5.11,5.11,5.11,0.2792,1.43
2016-11-20,LTCAUD,5.11,5.11,5.11,5.11,6.5,33.22
2016-11-19,LTCAUD,5.11,5.11,5.11,5.11,20.0,102.2
2016-11-18,LTCAUD,5.72,5.72,5.7,5.7,22.86,130.6
2016-11-17,LTCAUD,5.38,5.8,5.35,5.8,106.36,600.85
2016-11-16,LTCAUD,5.13,5.38,5.13,5.38,58.57,306.09
2016-11-15,LTCAUD,5.07,5.13,5.07,5.13,9.99,51.22
2016-11-14,LTCAUD,5.05,5.07,5.05,5.07,140.0,707.8
2016-11-13,LTCAUD,5.04,5.07,5.04,5.04,58.3,294.32
2016-11-12,LTCAUD,5,5,4.75,4.75,33.79,164.49
2016-11-11,LTCAUD,5.05,5.05,5.05,5.05,0.0,0.0
2016-11-10,LTCAUD,5.05,5.05,5.04,5.05,47.35,239.03
2016-11-09,LTCAUD,5.08,5.08,5.04,5.05,52.5,264.98
2016-11-08,LTCAUD,5.02,5.08,5.02,5.08,14.9,75.1
2016-11-07,LTCAUD,4.9,4.9,4.9,4.9,0.0,0.0
2016-11-06,LTCAUD,4.9,4.9,4.9,4.9,35.0,171.5
2016-11-05,LTCAUD,5.33,5.33,4.99,4.99,10.0,49.9
2016-11-04,LTCAUD,4.8,5.33,4.8,5.33,424.85,2135.26
2016-11-03,LTCAUD,4.91,5.32,4.8,4.8,154.39,766.72
2016-11-02,LTCAUD,5.16,5.16,4.75,5.16,41.0,206.11
2016-11-01,LTCAUD,5.3,5.3,4.75,4.75,61.57,322.12
2016-10-31,LTCAUD,5.3,5.3,5.3,5.3,23.9,126.65
2016-10-30,LTCAUD,4.81,5.3,4.81,5.3,11.11,58.66
2016-10-29,LTCAUD,4.81,4.81,4.81,4.81,300.0,1443.0
2016-10-28,LTCAUD,5.27,5.27,4.76,5.25,11.52,60.0
2016-10-27,LTCAUD,5.1,5.27,5.05,5.27,101.93,528.05
2016-10-26,LTCAUD,4.95,4.95,4.95,4.95,0.0,0.0
2016-10-25,LTCAUD,4.95,4.95,4.95,4.95,0.0,0.0
2016-10-24,LTCAUD,4.95,4.95,4.95,4.95,0.0,0.0
2016-10-23,LTCAUD,4.81,4.95,4.81,4.95,721.73,3526.02
2016-10-22,LTCAUD,4.81,4.81,4.81,4.81,40.0,192.4
2016-10-21,LTCAUD,4.9,4.9,4.9,4.9,0.0,0.0
2016-10-20,LTCAUD,4.9,4.9,4.9,4.9,0.0,0.0
2016-10-19,LTCAUD,4.99,4.99,4.9,4.9,44.0,217.97
2016-10-18,LTCAUD,5.06,5.06,4.99,4.99,2.05,10.24
2016-10-17,LTCAUD,4.13,5.06,4.11,5.06,7.78,32.93
2016-10-16,LTCAUD,4.13,4.13,4.13,4.13,0.01473,0.06085
2016-10-15,LTCAUD,5.18,5.18,4.08,4.08,157.0,672.39
2016-10-14,LTCAUD,5.18,5.18,4.28,5.17,12.28,58.62
2016-10-13,LTCAUD,4.01,4.94,4.01,4.94,0.03471,0.1715
2016-10-12,LTCAUD,5,5,4.01,4.01,488.49,2106.17
2016-10-11,LTCAUD,5,5,5,5,17.0,85.0
2016-10-10,LTCAUD,4.98,4.98,4.7,4.7,275.31,1349.71
2016-10-09,LTCAUD,4.9,4.9,4.9,4.9,0.0,0.0
2016-10-08,LTCAUD,5.1,5.1,4.9,4.9,100.0,495.1
2016-10-07,LTCAUD,5.18,5.18,5.18,5.18,0.0,0.0
2016-10-06,LTCAUD,5.12,5.18,5.12,5.18,1.0,5.18
2016-10-05,LTCAUD,5.12,5.12,5.12,5.12,2.99,15.32
2016-10-04,LTCAUD,5.18,5.18,5.18,5.18,51.32,265.83
2016-10-03,LTCAUD,5.19,5.19,5.19,5.19,0.0,0.0
2016-10-02,LTCAUD,5.19,5.19,5.19,5.19,0.0,0.0
2016-10-01,LTCAUD,5.18,5.19,5.18,5.19,20.0,103.8
2016-09-30,LTCAUD,5.13,5.18,5.13,5.13,26.99,139.78
2016-09-29,LTCAUD,5.05,5.18,5.05,5.18,13.0,66.17
2016-09-28,LTCAUD,4.9,4.9,4.9,4.9,0.02184,0.107
2016-09-27,LTCAUD,4.91,4.91,4.91,4.91,0.0,0.0
2016-09-26,LTCAUD,4.91,4.91,4.9,4.91,127.02,622.6
2016-09-25,LTCAUD,4.99,4.99,4.99,4.99,0.0,0.0
2016-09-24,LTCAUD,4.99,4.99,4.99,4.99,10.0,49.9
2016-09-23,LTCAUD,4.91,5.05,4.91,5.05,21.0,105.85
2016-09-22,LTCAUD,4.91,4.92,4.9,4.91,21.79,106.99
2016-09-21,LTCAUD,4.95,4.99,4.91,4.91,10.56,52.16
2016-09-20,LTCAUD,5.03,5.05,4.91,4.95,190.0,951.0
2016-09-19,LTCAUD,5.1,5.1,5.03,5.03,14.33,72.38
2016-09-18,LTCAUD,5.36,5.36,5.36,5.36,1.06,5.69
2016-09-17,LTCAUD,5.28,5.28,5.28,5.28,0.0,0.0
2016-09-16,LTCAUD,5.1,5.28,5.1,5.28,5.0,26.24
2016-09-15,LTCAUD,5.06,5.1,5.06,5.1,3.17,16.12
2016-09-14,LTCAUD,4.94,4.94,4.94,4.94,0.0,0.0
2016-09-13,LTCAUD,4.94,4.94,4.94,4.94,0.0,0.0
2016-09-12,LTCAUD,4.94,4.94,4.94,4.94,10.0,49.4
2016-09-11,LTCAUD,5.19,5.19,5.18,5.18,29.99,155.43
2016-09-10,LTCAUD,4.91,4.91,4.91,4.91,0.0,0.0
2016-09-09,LTCAUD,4.91,4.91,4.91,4.91,30.11,147.84
2016-09-08,LTCAUD,4.71,5.2,4.71,5.2,1.0,5.21
2016-09-07,LTCAUD,5.19,5.2,4.71,4.71,12.69,65.69
2016-09-06,LTCAUD,4.51,4.51,4.51,4.51,0.0,0.0
2016-09-05,LTCAUD,4.51,4.51,4.51,4.51,0.0,0.0
2016-09-04,LTCAUD,4.51,4.51,4.51,4.51,0.0,0.0
2016-09-03,LTCAUD,4.5,4.51,4.5,4.51,13.04,58.66
2016-09-02,LTCAUD,5.29,5.29,5.29,5.29,0.0,0.0
2016-09-01,LTCAUD,5.29,5.29,5.29,5.29,0.0,0.0
2016-08-31,LTCAUD,4.77,5.29,4.77,5.29,12.0,60.11
2016-08-30,LTCAUD,4.77,4.77,4.77,4.77,93.13,444.22
2016-08-29,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-08-28,LTCAUD,4.81,4.81,4.77,4.77,55.0,263.17
2016-08-27,LTCAUD,4.81,4.81,4.81,4.81,29.0,139.49
2016-08-26,LTCAUD,5.19,5.19,5.19,5.19,0.0,0.0
2016-08-25,LTCAUD,4.8,5.19,4.8,5.19,1.0,5.13
2016-08-24,LTCAUD,5.1,5.5,4.77,4.78,166.64,856.74
2016-08-23,LTCAUD,4.84,5.1,4.84,5.1,90.97,454.15
2016-08-22,LTCAUD,4.77,4.77,4.77,4.77,0.0,0.0
2016-08-21,LTCAUD,4.89,4.89,4.77,4.77,5.01,24.29
2016-08-20,LTCAUD,5.08,5.08,5.08,5.08,0.0,0.0
2016-08-19,LTCAUD,5.08,5.08,5.08,5.08,0.0,0.0
2016-08-18,LTCAUD,5.17,5.17,5.08,5.08,20.09,102.24
2016-08-17,LTCAUD,4.83,5.1,4.78,5.1,8.75,43.34
2016-08-16,LTCAUD,4.78,4.78,4.78,4.78,7.0,33.46
2016-08-15,LTCAUD,4.78,5.26,4.78,5,431.47,2156.9
2016-08-14,LTCAUD,4.78,4.78,4.78,4.78,4.0,19.12
2016-08-13,LTCAUD,5.2,5.2,5.2,5.2,0.0,0.0
2016-08-12,LTCAUD,5.2,5.2,5.2,5.2,20.0,104.0
2016-08-11,LTCAUD,5.38,5.6,5.35,5.6,66.0,358.66
2016-08-10,LTCAUD,5.05,5.05,5.05,5.05,0.0,0.0
2016-08-09,LTCAUD,5.04,5.05,5.04,5.05,14.0,70.66
2016-08-08,LTCAUD,5.28,5.36,4.78,4.78,70.0,365.81
2016-08-07,LTCAUD,4.78,4.78,4.78,4.78,7.0,33.46
2016-08-06,LTCAUD,5.27,5.27,5.27,5.27,0.001687,0.008891
2016-08-05,LTCAUD,5.27,5.28,5.27,5.28,22.28,117.52
2016-08-04,LTCAUD,4.61,5.28,4.61,4.61,50.01,263.96
2016-08-03,LTCAUD,4.51,4.51,4.51,4.51,22.99,103.69
2016-08-02,LTCAUD,5,5.29,4.51,4.51,63.0,304.24
2016-08-01,LTCAUD,5.5,5.5,5,5,751.08,3887.13
2016-07-31,LTCAUD,5.65,5.65,5.65,5.65,0.0,0.0
2016-07-30,LTCAUD,5.65,5.65,5.65,5.65,0.0,0.0
2016-07-29,LTCAUD,5.64,5.79,5.64,5.65,150.01,847.59
2016-07-28,LTCAUD,5.6,5.64,5.6,5.64,41.15,231.46
2016-07-27,LTCAUD,5.45,5.6,5.45,5.6,78.83,429.65
2016-07-26,LTCAUD,5.46,5.46,5.45,5.45,500.3,2726.94
2016-07-25,LTCAUD,5.46,5.46,5.46,5.46,8.18,44.65
2016-07-24,LTCAUD,5.89,5.89,5.89,5.89,44.39,261.46
2016-07-23,LTCAUD,5.5,5.5,5.5,5.5,0.0,0.0
2016-07-22,LTCAUD,6,6,5.5,5.5,134.0,746.15
2016-07-21,LTCAUD,5.51,6,5.5,6,273.35,1582.34
2016-07-20,LTCAUD,5.89,5.89,5.89,5.89,8.0,47.12
2016-07-19,LTCAUD,5.9,5.98,5.51,5.69,153.51,888.48
2016-07-18,LTCAUD,5.9,5.9,5.9,5.9,2.0,11.8
