Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume RUR
2018-03-27 11-AM,BCHRUR,50190.92,51560.57,50190.92,50444,0.06904,3483.0
2018-03-27 10-AM,BCHRUR,50882,51274.32,50190.92,50190.92,0.08837,4462.32
2018-03-27 09-AM,BCHRUR,51000,51000,50377.01,50882,0.3257,16559.6
2018-03-27 08-AM,BCHRUR,50204.92,51000,50204.92,51000,0.2608,13298.73
2018-03-27 07-AM,BCHRUR,51574.61,51574.61,50190.97,50204.92,0.6436,32303.42
2018-03-27 06-AM,BCHRUR,50234.82,51574.61,50089.61,51574.61,0.4977,25640.45
2018-03-27 05-AM,BCHRUR,50074.61,50234.82,50074.61,50234.82,0.4038,20219.57
2018-03-27 04-AM,BCHRUR,50035.26,50074.61,50035.01,50074.61,0.1597,7996.75
2018-03-27 03-AM,BCHRUR,51401.72,51401.72,50035.26,50035.26,0.01174,587.44
2018-03-27 02-AM,BCHRUR,51491.23,51491.23,51401.67,51401.72,0.02084,1071.37
2018-03-27 01-AM,BCHRUR,51872.47,51872.47,51491.23,51491.23,0.03153,1623.6
2018-03-27 12-AM,BCHRUR,51872.47,51872.47,51872.47,51872.47,0.0,0.0
2018-03-26 11-PM,BCHRUR,51921.69,51921.74,51872.47,51872.47,0.01266,656.75
2018-03-26 10-PM,BCHRUR,49208.9,51921.69,49208.9,51921.69,0.04749,2447.38
2018-03-26 09-PM,BCHRUR,49208.9,49208.9,49208.9,49208.9,0.00825,405.97
2018-03-26 08-PM,BCHRUR,52125.68,52125.68,49156.31,49208.9,0.3758,18741.13
2018-03-26 07-PM,BCHRUR,50954.04,52125.68,49115.01,52125.68,0.1491,7361.12
2018-03-26 06-PM,BCHRUR,48481.88,50976.01,48481.88,50954.04,0.0007855,40.03
2018-03-26 05-PM,BCHRUR,51901.5,51901.5,48118.28,48481.88,0.06149,3119.59
2018-03-26 04-PM,BCHRUR,51895.85,52495.51,51895.85,51901.5,0.5941,30846.26
2018-03-26 03-PM,BCHRUR,52495.51,52495.51,51103.5,51895.85,0.3817,19661.8
2018-03-26 02-PM,BCHRUR,52495.51,52495.51,52495.51,52495.51,0.0,0.0
2018-03-26 01-PM,BCHRUR,50911.51,52511.51,50911.51,52495.51,0.03689,1934.35
2018-03-26 12-PM,BCHRUR,52271.05,52271.05,50911.51,50911.51,0.0007723,39.32
2018-03-26 11-AM,BCHRUR,53493.71,53493.71,52271.05,52271.05,0.01331,697.24
2018-03-26 10-AM,BCHRUR,53950,54867.62,53493.71,53493.71,0.1828,9792.92
2018-03-26 09-AM,BCHRUR,54069.8,54069.8,53950,53950,0.1082,5840.47
2018-03-26 08-AM,BCHRUR,54353.14,54353.14,53950,54069.8,0.4267,23031.05
2018-03-26 07-AM,BCHRUR,54353.14,54353.14,54353.14,54353.14,0.0,0.0
2018-03-26 06-AM,BCHRUR,54353.14,54353.14,54353.14,54353.14,0.0,0.0
2018-03-26 05-AM,BCHRUR,53809.2,54353.14,53809.2,54353.14,0.02824,1534.94
2018-03-26 04-AM,BCHRUR,53808.2,54353.14,53808.2,53809.2,0.0324,1756.19
2018-03-26 03-AM,BCHRUR,54000.05,54353.14,53605.62,53808.2,0.09822,5274.44
2018-03-26 02-AM,BCHRUR,54224.74,54637.61,54000.05,54000.05,0.3625,19611.12
2018-03-26 01-AM,BCHRUR,54353.14,54353.14,54224.74,54224.74,0.0355,1925.31
2018-03-26 12-AM,BCHRUR,54353.14,54353.14,54353.14,54353.14,0.0,0.0
2018-03-25 11-PM,BCHRUR,54353.14,54353.14,54353.14,54353.14,0.0005594,30.41
2018-03-25 10-PM,BCHRUR,54975.23,54975.23,54353.14,54353.14,0.0002042,11.1
2018-03-25 09-PM,BCHRUR,54975.23,55126.01,54975.23,54975.23,0.008623,475.27
2018-03-25 08-PM,BCHRUR,54313.88,55004.17,54000,54975.23,0.08308,4503.73
2018-03-25 07-PM,BCHRUR,54728.16,54728.16,54313.88,54313.88,0.05746,3142.04
2018-03-25 06-PM,BCHRUR,53349.42,55115.95,53349.42,54728.16,0.8083,43289.94
2018-03-25 05-PM,BCHRUR,54514.91,55246.58,53062.36,53349.42,0.2443,13450.61
2018-03-25 04-PM,BCHRUR,54246.58,54587.08,54230.18,54514.91,0.2496,13572.82
2018-03-25 03-PM,BCHRUR,54809.34,54809.34,54246.58,54246.58,0.1591,8629.02
2018-03-25 02-PM,BCHRUR,54564.97,54809.34,54564.97,54809.34,0.002541,139.28
2018-03-25 01-PM,BCHRUR,54505,54564.97,52520.05,54564.97,0.689,36367.64
2018-03-25 12-PM,BCHRUR,54505,54505,54505,54505,0.004785,260.83
2018-03-25 11-AM,BCHRUR,54521,54521,54505,54505,0.02,1090.1
2018-03-25 10-AM,BCHRUR,54730.11,54730.11,54521,54521,0.3286,17914.27
2018-03-25 09-AM,BCHRUR,55397.5,55397.5,54730.11,54730.11,0.01331,728.49
2018-03-25 08-AM,BCHRUR,54743.66,55397.5,54743.66,55397.5,0.09449,5208.39
2018-03-25 07-AM,BCHRUR,55397.5,55397.5,54726.71,54743.66,0.276,15269.37
2018-03-25 06-AM,BCHRUR,54817.51,55397.5,54817.51,55397.5,0.1075,5953.81
2018-03-25 05-AM,BCHRUR,54765.87,55497.5,54765.87,54817.51,0.0253,1403.13
2018-03-25 04-AM,BCHRUR,55045.31,55046.25,54765.87,54765.87,0.04013,2205.0
2018-03-25 03-AM,BCHRUR,56000,56000,55045.31,55045.31,0.0002567,14.13
2018-03-25 02-AM,BCHRUR,56000,56000,56000,56000,0.0,0.0
2018-03-25 01-AM,BCHRUR,56000,56000,56000,56000,0.0,0.0
2018-03-25 12-AM,BCHRUR,56000,56000,56000,56000,0.0,0.0
2018-03-24 11-PM,BCHRUR,55981.04,56000,55981.04,56000,0.0478,2676.69
2018-03-24 10-PM,BCHRUR,54708.83,55981.04,54708.83,55981.04,0.06477,3586.54
2018-03-24 09-PM,BCHRUR,56000,56000,54708.83,54708.83,0.1112,6083.71
2018-03-24 08-PM,BCHRUR,54687.79,56000,54687.79,56000,0.3606,20195.76
2018-03-24 07-PM,BCHRUR,55341.82,55384.9,54687.79,54687.79,0.03269,1810.41
2018-03-24 06-PM,BCHRUR,56269.4,56269.4,55341.82,55341.82,0.002223,123.02
2018-03-24 05-PM,BCHRUR,55283.14,56269.4,55283.14,56269.4,0.003845,216.38
2018-03-24 04-PM,BCHRUR,54530.69,55863.68,54530.69,55283.14,0.1702,9438.56
2018-03-24 03-PM,BCHRUR,54638.14,55557.81,54530.69,54530.69,0.1451,7941.45
2018-03-24 02-PM,BCHRUR,56348.61,56348.61,54598.48,54638.14,0.01792,979.13
2018-03-24 01-PM,BCHRUR,56386.29,56386.29,54601.21,56348.61,0.001399,77.08
2018-03-24 12-PM,BCHRUR,54514.55,56386.29,54514.55,56386.29,0.06294,3434.58
2018-03-24 11-AM,BCHRUR,55991.19,56405.53,54504.66,54514.55,0.16,8816.62
2018-03-24 10-AM,BCHRUR,56405.47,56405.47,54564.73,55991.19,0.05681,3123.56
2018-03-24 09-AM,BCHRUR,55359.06,56405.53,54567.46,56405.47,0.1331,7486.05
2018-03-24 08-AM,BCHRUR,56405.47,56405.53,55275.49,55359.06,0.08372,4653.86
2018-03-24 07-AM,BCHRUR,56405.53,56483.84,55808.5,56405.47,0.0398,2226.85
2018-03-24 06-AM,BCHRUR,56405.53,56405.53,56405.47,56405.53,0.1112,6272.83
2018-03-24 05-AM,BCHRUR,56883.64,56883.7,56405.53,56405.53,0.01907,1076.27
2018-03-24 04-AM,BCHRUR,56420.4,56883.7,56420.4,56883.64,0.8655,49233.77
2018-03-24 03-AM,BCHRUR,56405.47,56420.4,56405.47,56420.4,0.0002536,14.31
2018-03-24 02-AM,BCHRUR,56590.65,56596.48,56405.47,56405.47,0.01781,1007.85
2018-03-24 01-AM,BCHRUR,57175.58,57175.58,56590.65,56590.65,0.00548,311.86
2018-03-24 12-AM,BCHRUR,56388.88,57175.58,56388.88,57175.58,0.01213,692.99
2018-03-23 11-PM,BCHRUR,56388.49,56388.88,56387.75,56388.88,0.008524,480.65
2018-03-23 10-PM,BCHRUR,55863.38,56394.3,55857.96,56388.49,0.03649,2057.18
2018-03-23 09-PM,BCHRUR,56405.47,56405.53,55857.96,55863.38,0.003393,190.14
2018-03-23 08-PM,BCHRUR,56405.47,56405.47,55857.96,56405.47,0.009811,548.63
2018-03-23 07-PM,BCHRUR,56355.38,56405.47,55857.96,56405.47,0.02589,1451.25
2018-03-23 06-PM,BCHRUR,56355.26,56355.38,56355.26,56355.38,0.00281,158.37
2018-03-23 05-PM,BCHRUR,56200,57162.97,56200,56355.26,0.03787,2160.01
2018-03-23 04-PM,BCHRUR,56405.76,56405.76,56200,56200,0.1079,6082.72
2018-03-23 03-PM,BCHRUR,56008.23,56681.27,54851.93,56405.76,0.7163,40234.33
2018-03-23 02-PM,BCHRUR,55008.51,56008.23,54820.38,56008.23,0.1405,7744.19
2018-03-23 01-PM,BCHRUR,55008.51,55008.51,55008.51,55008.51,0.0,0.0
2018-03-23 12-PM,BCHRUR,55006.8,55008.51,55006.8,55008.51,0.04075,2241.61
2018-03-23 11-AM,BCHRUR,57101.37,57101.37,55006.8,55006.8,0.008627,483.98
2018-03-23 10-AM,BCHRUR,54823.44,57101.37,54823.44,57101.37,0.1952,10887.68
2018-03-23 09-AM,BCHRUR,54823.44,54823.44,54823.44,54823.44,0.0,0.0
2018-03-23 08-AM,BCHRUR,54825,54825,54823.44,54823.44,0.06698,3672.06
2018-03-23 07-AM,BCHRUR,55021.49,55021.49,54820.44,54825,0.005776,316.96
2018-03-23 06-AM,BCHRUR,55044.38,55044.38,55021.49,55021.49,0.00878,483.2
2018-03-23 05-AM,BCHRUR,55021.49,55044.38,55021.49,55044.38,0.002328,128.13
2018-03-23 04-AM,BCHRUR,55021.49,55021.49,55021.49,55021.49,0.0174,957.64
2018-03-23 03-AM,BCHRUR,56426.17,56426.17,55021.49,55021.49,0.0002535,13.95
2018-03-23 02-AM,BCHRUR,54820.38,56515.01,54820.38,56426.17,0.03588,2001.6
2018-03-23 01-AM,BCHRUR,54820.38,54820.38,54820.38,54820.38,0.0,0.0
2018-03-23 12-AM,BCHRUR,54820.38,54820.38,54820.38,54820.38,0.0,0.0
2018-03-22 11-PM,BCHRUR,56131.71,56131.71,54820.38,54820.38,0.1602,8781.86
2018-03-22 10-PM,BCHRUR,56131.71,56131.71,56131.71,56131.71,0.0,0.0
2018-03-22 09-PM,BCHRUR,56000,56131.71,55676.81,56131.71,0.02273,1274.52
2018-03-22 08-PM,BCHRUR,56053.5,56101,56000,56000,0.07979,4471.28
2018-03-22 07-PM,BCHRUR,55178.02,57800.62,55178.02,56053.5,0.04232,2371.21
2018-03-22 06-PM,BCHRUR,56802.21,58000,55157.39,55178.02,0.03921,2205.04
2018-03-22 05-PM,BCHRUR,53668.64,56802.21,53668.64,56802.21,0.00273,155.0
2018-03-22 04-PM,BCHRUR,53668.64,53668.64,53668.64,53668.64,0.0,0.0
2018-03-22 03-PM,BCHRUR,55058.94,56887.01,53470.82,53668.64,0.05708,3129.61
2018-03-22 02-PM,BCHRUR,55522.59,55543.3,55023.21,55058.94,0.7917,43799.54
2018-03-22 01-PM,BCHRUR,55992.88,56641.89,55522.59,55522.59,0.002159,121.49
2018-03-22 12-PM,BCHRUR,56117.31,56954.61,55992.88,55992.88,0.04751,2664.68
2018-03-22 11-AM,BCHRUR,56117.31,56117.31,56117.31,56117.31,0.0,0.0
2018-03-22 10-AM,BCHRUR,57000,57000,56108.54,56117.31,0.1918,10804.41
2018-03-22 09-AM,BCHRUR,58005.57,58005.57,56999.94,57000,0.6282,36028.47
2018-03-22 08-AM,BCHRUR,58004.81,58005.63,58004.81,58005.57,0.0505,2929.26
2018-03-22 07-AM,BCHRUR,58002.61,58004.81,58002.61,58004.81,0.003445,199.8
2018-03-22 06-AM,BCHRUR,57582.2,58002.61,57582.2,58002.61,0.0002452,14.22
2018-03-22 05-AM,BCHRUR,59500,59500,57582.2,57582.2,0.009652,555.78
2018-03-22 04-AM,BCHRUR,59500,59500,59500,59500,0.0002025,12.05
2018-03-22 03-AM,BCHRUR,57459.34,59500,57430.01,59500,0.4183,24424.5
2018-03-22 02-AM,BCHRUR,58960.12,58960.12,57459.34,57459.34,0.09594,5603.39
2018-03-22 01-AM,BCHRUR,58960.12,58960.12,58960.12,58960.12,0.0,0.0
2018-03-22 12-AM,BCHRUR,57383.05,58960.12,57383.05,58960.12,0.0001668,9.84
2018-03-21 11-PM,BCHRUR,57383.05,57383.05,57383.05,57383.05,0.0,0.0
2018-03-21 10-PM,BCHRUR,57334.64,57383.05,57334.64,57383.05,0.0001,5.74
2018-03-21 09-PM,BCHRUR,57332.58,57334.64,57332.58,57334.64,0.1748,10023.25
2018-03-21 08-PM,BCHRUR,60000,60000,57332.58,57332.58,0.005,286.66
2018-03-21 07-PM,BCHRUR,58379.13,60000,58379.13,60000,0.07917,4748.46
2018-03-21 06-PM,BCHRUR,57292.48,59044.47,56440.18,58379.13,0.2847,16512.39
2018-03-21 05-PM,BCHRUR,58825.74,58825.74,56383.09,57292.48,0.4286,24922.91
2018-03-21 04-PM,BCHRUR,59617,60000,58825.74,58825.74,0.9897,58975.84
2018-03-21 03-PM,BCHRUR,59469.03,59617,58825.74,59617,0.2032,12089.84
2018-03-21 02-PM,BCHRUR,58825.74,59469.03,58825.74,59469.03,1.01,60222.66
2018-03-21 01-PM,BCHRUR,58816,58825.74,58816,58825.74,0.3059,17992.82
2018-03-21 12-PM,BCHRUR,58816,58816,58816,58816,0.02018,1187.03
2018-03-21 11-AM,BCHRUR,59535.05,59915.74,58816,58816,0.1561,9223.01
2018-03-21 10-AM,BCHRUR,59779.68,59931.96,59005.73,59535.05,0.8803,52022.76
2018-03-21 09-AM,BCHRUR,58348.97,59796.8,58348.97,59779.68,0.3859,22538.66
2018-03-21 08-AM,BCHRUR,59983.14,59983.14,58348.97,58348.97,0.0001622,9.46
2018-03-21 07-AM,BCHRUR,60278.58,60278.58,59983.14,59983.14,0.07143,4285.46
2018-03-21 06-AM,BCHRUR,59687.44,60278.58,58200.06,60278.58,0.04905,2907.74
2018-03-21 05-AM,BCHRUR,60500,60500,59671.56,59687.44,0.5286,31607.56
2018-03-21 04-AM,BCHRUR,59470.33,60500,58864.62,60500,0.5266,31762.95
2018-03-21 03-AM,BCHRUR,58878.39,59482.94,58878.39,59470.33,0.1568,9290.41
2018-03-21 02-AM,BCHRUR,60500,60500,58878.27,58878.39,0.02558,1505.87
2018-03-21 01-AM,BCHRUR,58838.38,60500,58838.38,60500,0.01461,883.9
2018-03-21 12-AM,BCHRUR,60349.85,60349.85,58838.38,58838.38,0.017,1000.25
2018-03-20 11-PM,BCHRUR,59987.69,60500,59987.69,60349.85,0.6411,38494.47
2018-03-20 10-PM,BCHRUR,59926.17,60000,59926.17,59987.69,0.01138,682.79
2018-03-20 09-PM,BCHRUR,59977.63,59977.63,59926.17,59926.17,0.01571,941.34
2018-03-20 08-PM,BCHRUR,59549.37,60000,58602.42,59977.63,1.0,60031.8
2018-03-20 07-PM,BCHRUR,59493.34,59549.37,58200,59549.37,0.1539,9022.26
2018-03-20 06-PM,BCHRUR,59268.02,59786.66,59268.02,59493.34,0.5273,31375.95
2018-03-20 05-PM,BCHRUR,58157.63,59268.04,58157.63,59268.02,0.5334,31084.05
2018-03-20 04-PM,BCHRUR,57887.58,59981.11,55771.71,58157.63,0.3631,21188.61
2018-03-20 03-PM,BCHRUR,56948.88,57913.37,55327.26,57887.58,0.2348,13440.41
2018-03-20 02-PM,BCHRUR,56950.42,56950.42,56948.76,56948.88,0.08082,4602.74
2018-03-20 01-PM,BCHRUR,55985.55,56950.42,55260.22,56950.42,0.05591,3103.23
2018-03-20 12-PM,BCHRUR,55223.4,55985.55,55223.4,55985.55,0.07736,4306.6
2018-03-20 11-AM,BCHRUR,57008.14,57008.14,55126.3,55223.4,0.2935,16236.68
2018-03-20 10-AM,BCHRUR,55107.09,57008.14,55107.09,57008.14,0.0025,142.54
2018-03-20 09-AM,BCHRUR,56041.73,56041.73,55107.09,55107.09,0.02543,1401.12
2018-03-20 08-AM,BCHRUR,56801,56801,56041.73,56041.73,0.1365,7648.69
2018-03-20 07-AM,BCHRUR,56750.62,56801,56737.69,56801,0.1088,6177.47
2018-03-20 06-AM,BCHRUR,56750.62,56750.62,56750.62,56750.62,0.004207,238.73
2018-03-20 05-AM,BCHRUR,56750.62,56927.43,56750.62,56750.62,0.09867,5600.97
2018-03-20 04-AM,BCHRUR,56737.69,56750.62,56737.69,56750.62,0.03,1702.52
2018-03-20 03-AM,BCHRUR,56724.19,56737.69,56724.19,56737.69,0.0008426,47.81
2018-03-20 02-AM,BCHRUR,57090.36,57090.36,56724.19,56724.19,0.003683,208.91
2018-03-20 01-AM,BCHRUR,58180.81,58362.37,57090.36,57090.36,0.2948,17154.44
2018-03-20 12-AM,BCHRUR,55404.4,58180.81,55404.4,58180.81,0.2302,13334.86
2018-03-19 11-PM,BCHRUR,55200,55404.4,55200,55404.4,0.005509,305.23
2018-03-19 10-PM,BCHRUR,55200,55200,55200,55200,0.0,0.0
2018-03-19 09-PM,BCHRUR,58000,58139.09,55139.7,55200,0.4846,27922.0
2018-03-19 08-PM,BCHRUR,55726.7,58180.69,55726.7,58000,0.04107,2338.5
2018-03-19 07-PM,BCHRUR,56500.39,57137.23,55600.61,55726.7,0.3487,19665.05
2018-03-19 06-PM,BCHRUR,55215.19,56500.39,55100,56500.39,0.2671,14838.57
2018-03-19 05-PM,BCHRUR,56000.06,56006.43,55215.19,55215.19,0.1733,9666.35
2018-03-19 04-PM,BCHRUR,55700,58000,55700,56000.06,0.1318,7547.39
2018-03-19 03-PM,BCHRUR,55275.5,55700,55275.5,55700,0.0657,3637.39
2018-03-19 02-PM,BCHRUR,55215.19,55675.55,55215.19,55275.5,0.07359,4076.82
2018-03-19 01-PM,BCHRUR,53906.95,55469,51386.29,55215.19,0.4066,22005.54
2018-03-19 12-PM,BCHRUR,53564.65,54042.23,51151.79,53906.95,0.5831,31188.22
2018-03-19 11-AM,BCHRUR,51530.23,53564.65,51103.05,53564.65,0.12,6353.97
2018-03-19 10-AM,BCHRUR,53166.5,53166.5,51487.29,51530.23,0.04377,2257.95
2018-03-19 09-AM,BCHRUR,54521.77,54531.75,52000,53166.5,0.4248,22718.53
2018-03-19 08-AM,BCHRUR,54578.41,55037.54,54521.23,54521.77,0.06299,3446.46
2018-03-19 07-AM,BCHRUR,54047.6,54578.41,54047.6,54578.41,0.02958,1613.5
2018-03-19 06-AM,BCHRUR,52797.37,54800,52569.79,54047.6,0.3893,20876.96
2018-03-19 05-AM,BCHRUR,52569.79,52797.37,52569.79,52797.37,0.2632,13837.77
2018-03-19 04-AM,BCHRUR,52448.61,52569.79,52448.61,52569.79,0.03297,1731.59
2018-03-19 03-AM,BCHRUR,52448.59,52448.61,52448.59,52448.61,0.008956,469.72
2018-03-19 02-AM,BCHRUR,52388.18,52448.59,52388.18,52448.59,0.001211,63.54
2018-03-19 01-AM,BCHRUR,55471.34,55471.34,52357.04,52388.18,0.001656,86.71
2018-03-19 12-AM,BCHRUR,52259.73,55471.34,52259.73,55471.34,0.005551,307.94
2018-03-18 11-PM,BCHRUR,54764.09,54764.09,52259.73,52259.73,0.008562,447.47
2018-03-18 10-PM,BCHRUR,54000,54764.15,54000,54764.09,0.06892,3774.28
2018-03-18 09-PM,BCHRUR,50528.21,54000,50528.21,54000,0.2075,10939.39
2018-03-18 08-PM,BCHRUR,49500.05,50528.21,49031.05,50528.21,0.01075,543.13
2018-03-18 07-PM,BCHRUR,50584.83,50584.83,49500.05,49500.05,0.01818,900.0
2018-03-18 06-PM,BCHRUR,48932.9,50584.83,48932.9,50584.83,0.09825,4932.15
2018-03-18 05-PM,BCHRUR,48599.61,48932.9,48558.4,48932.9,0.05769,2810.69
2018-03-18 04-PM,BCHRUR,48635.78,48635.78,46500,48599.61,0.2922,13825.8
2018-03-18 03-PM,BCHRUR,49100,50916.81,48523.92,48635.78,0.1792,8854.63
2018-03-18 02-PM,BCHRUR,50737.64,50737.64,49000,49100,0.6119,30384.05
2018-03-18 01-PM,BCHRUR,50692.9,52900.04,50692.9,50737.64,0.5126,26348.06
2018-03-18 12-PM,BCHRUR,50623.69,50692.9,50623.69,50692.9,0.004308,218.39
2018-03-18 11-AM,BCHRUR,52000.63,52969.12,50599.95,50623.69,1.47,75145.56
2018-03-18 10-AM,BCHRUR,52000.63,52000.63,52000.63,52000.63,0.7019,36497.66
2018-03-18 09-AM,BCHRUR,52000.63,52285.79,52000.63,52000.63,0.09773,5091.77
2018-03-18 08-AM,BCHRUR,52286.99,52286.99,52000.63,52000.63,0.1929,10039.53
2018-03-18 07-AM,BCHRUR,52308.58,52308.58,52286.99,52286.99,0.026,1359.5
2018-03-18 06-AM,BCHRUR,53000,53011.01,52294.32,52308.58,0.2437,12751.49
2018-03-18 05-AM,BCHRUR,53020.26,53020.26,53000,53000,0.08972,4756.58
2018-03-18 04-AM,BCHRUR,53206.43,53206.43,53020.26,53020.26,0.08139,4315.58
2018-03-18 03-AM,BCHRUR,53481.66,53530.36,53206.43,53206.43,0.1582,8448.63
2018-03-18 02-AM,BCHRUR,53481.66,53481.66,53481.66,53481.66,0.0,0.0
2018-03-18 01-AM,BCHRUR,53450.55,53535.81,53450.55,53481.66,0.001711,91.55
2018-03-18 12-AM,BCHRUR,53450.55,53450.55,53450.55,53450.55,0.0,0.0
2018-03-17 11-PM,BCHRUR,53428.02,55673.99,53428.02,53450.55,0.02756,1515.8
2018-03-17 10-PM,BCHRUR,53313.75,55409.62,53313.75,53428.02,0.4385,23488.59
2018-03-17 09-PM,BCHRUR,53589.51,53589.51,53217.3,53313.75,0.02981,1589.43
2018-03-17 08-PM,BCHRUR,53552.32,53589.56,53305.89,53589.51,0.03848,2058.97
2018-03-17 07-PM,BCHRUR,55301,55718.87,53552.32,53552.32,0.01099,605.66
2018-03-17 06-PM,BCHRUR,55816.27,55916.27,55102.84,55301,0.2959,16506.44
2018-03-17 05-PM,BCHRUR,55000,55816.27,53242.16,55816.27,0.1125,6004.79
2018-03-17 04-PM,BCHRUR,55000,55352.77,53000,55000,1.01,55578.09
2018-03-17 03-PM,BCHRUR,56964.46,56964.46,55000,55000,1.36,74737.55
2018-03-17 02-PM,BCHRUR,56985.38,56985.38,56000,56964.46,0.6346,35705.64
2018-03-17 01-PM,BCHRUR,56105.33,56985.38,56105.33,56985.38,0.02262,1286.64
2018-03-17 12-PM,BCHRUR,57190.8,57190.8,55924.86,56105.33,0.3915,21904.07
2018-03-17 11-AM,BCHRUR,57158.66,57190.8,57158.66,57190.8,0.0223,1275.64
2018-03-17 10-AM,BCHRUR,57544.18,58269,57158.66,57158.66,0.09671,5581.82
2018-03-17 09-AM,BCHRUR,55000,57544.18,55000,57544.18,0.1,5754.42
2018-03-17 08-AM,BCHRUR,55381.68,55756.56,55000,55000,0.04231,2343.15
2018-03-17 07-AM,BCHRUR,55089.89,55381.68,55089.89,55381.68,0.334,18494.86
2018-03-17 06-AM,BCHRUR,55089.89,55089.89,55089.89,55089.89,0.0,0.0
2018-03-17 05-AM,BCHRUR,55892.68,55892.68,55054.36,55089.89,0.01413,777.87
2018-03-17 04-AM,BCHRUR,55046.51,55927.68,55000,55892.68,0.1105,6139.32
2018-03-17 03-AM,BCHRUR,55630.26,55630.26,55019.14,55046.51,0.0182,1001.1
2018-03-17 02-AM,BCHRUR,55683.48,56039.97,55630.26,55630.26,0.6283,34968.38
2018-03-17 01-AM,BCHRUR,55630.26,55683.48,55630.26,55683.48,0.005833,324.81
2018-03-17 12-AM,BCHRUR,56128.08,56129.82,55630.26,55630.26,0.09454,5282.75
2018-03-16 11-PM,BCHRUR,55655.87,56900,55655.87,56128.08,0.08325,4708.22
2018-03-16 10-PM,BCHRUR,57897.9,57897.9,55655.87,55655.87,0.3838,21611.82
2018-03-16 09-PM,BCHRUR,57929.78,57929.78,56889.95,57897.9,0.05314,3046.66
2018-03-16 08-PM,BCHRUR,57291.4,58165.85,57291.4,57929.78,0.09246,5317.87
2018-03-16 07-PM,BCHRUR,58100,58309.85,56721.66,57291.4,1.19,67783.88
2018-03-16 06-PM,BCHRUR,61000,61000,58100,58100,0.4185,24345.58
2018-03-16 05-PM,BCHRUR,58010.19,61000,58010.19,61000,1.09,63701.21
2018-03-16 04-PM,BCHRUR,56700,58010.19,56700,58010.19,1.08,62569.57
2018-03-16 03-PM,BCHRUR,55634.53,56975.25,55628.18,56700,0.04781,2689.37
2018-03-16 02-PM,BCHRUR,55557.24,55924.38,52286.99,55634.53,0.7809,42707.68
2018-03-16 01-PM,BCHRUR,52189.77,55566.43,52189.77,55557.24,0.1451,7830.17
2018-03-16 12-PM,BCHRUR,53659.04,53659.04,52189.77,52189.77,0.01,521.9
2018-03-16 11-AM,BCHRUR,52100,54199.46,52100,53659.04,0.9163,49623.57
2018-03-16 10-AM,BCHRUR,54018.48,54018.48,51200,52100,0.1571,8145.13
2018-03-16 09-AM,BCHRUR,54018.48,54018.48,54018.48,54018.48,0.0,0.0
2018-03-16 08-AM,BCHRUR,54433.75,54433.75,54018.48,54018.48,0.003826,206.68
2018-03-16 07-AM,BCHRUR,54098.26,55566.48,54018.48,54433.75,0.3434,18881.65
2018-03-16 06-AM,BCHRUR,54935.95,54935.95,54098.26,54098.26,0.05328,2882.11
2018-03-16 05-AM,BCHRUR,54098.21,55568.99,54098.21,54935.95,0.02068,1128.77
2018-03-16 04-AM,BCHRUR,54098.21,54098.21,54098.21,54098.21,0.0,0.0
2018-03-16 03-AM,BCHRUR,54098.21,54098.21,54098.21,54098.21,0.0,0.0
2018-03-16 02-AM,BCHRUR,54540.55,54540.55,54098.21,54098.21,0.009772,528.66
2018-03-16 01-AM,BCHRUR,54527.84,54540.55,54280.99,54540.55,0.06287,3421.09
2018-03-16 12-AM,BCHRUR,54477.79,54527.84,54477.79,54527.84,0.0001003,5.47
2018-03-15 11-PM,BCHRUR,55878.04,55878.04,54452.41,54477.79,0.04402,2410.88
2018-03-15 10-PM,BCHRUR,54899.05,55878.04,54899.05,55878.04,0.03279,1829.97
2018-03-15 09-PM,BCHRUR,54899.05,54899.05,54899.05,54899.05,0.0,0.0
2018-03-15 08-PM,BCHRUR,55091.22,55091.22,54899.05,54899.05,0.0101,554.78
2018-03-15 07-PM,BCHRUR,54589.09,55215.58,54469.16,55091.22,0.264,14491.7
2018-03-15 06-PM,BCHRUR,54589.09,54589.09,54589.09,54589.09,0.0001,5.46
2018-03-15 05-PM,BCHRUR,54293.17,55963.94,54293.17,54589.09,0.4667,25408.27
2018-03-15 04-PM,BCHRUR,54984.81,55314.47,54280.94,54293.17,1.3,70662.24
2018-03-15 03-PM,BCHRUR,55061.63,55081.34,54253.14,54984.81,0.1326,7292.46
2018-03-15 02-PM,BCHRUR,55171.67,55171.67,55000,55061.63,0.088,4852.73
2018-03-15 01-PM,BCHRUR,55610.83,57119.2,54999.95,55171.67,0.4898,26996.1
2018-03-15 12-PM,BCHRUR,55246.33,55610.89,55246.33,55610.83,0.04757,2645.24
2018-03-15 11-AM,BCHRUR,55303.05,55303.05,54630.85,55246.33,0.1361,7516.76
2018-03-15 10-AM,BCHRUR,57203.93,57203.93,55302.88,55303.05,0.02181,1206.43
2018-03-15 09-AM,BCHRUR,55151.26,57203.93,55151.26,57203.93,0.05313,3018.67
2018-03-15 08-AM,BCHRUR,53000.05,55151.26,50947.76,55151.26,0.2053,10909.11
2018-03-15 07-AM,BCHRUR,52023.61,54500,52023.61,53000.05,0.4665,24570.73
