Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2018-02-13 04-PM,ETHUSDT,836.26,843.37,835.62,841,2740.1,2300070.03
2018-02-13 03-PM,ETHUSDT,848.52,850.6,834.56,836.01,4973.64,4178402.96
2018-02-13 02-PM,ETHUSDT,844.37,853,843.38,848.52,4609.62,3910989.58
2018-02-13 01-PM,ETHUSDT,842.97,848.99,840.47,844.37,3934.44,3320569.84
2018-02-13 12-PM,ETHUSDT,834.91,842.98,829.17,842.97,3573.7,2994046.68
2018-02-13 11-AM,ETHUSDT,832.52,838.87,822.93,835.2,5584.17,4647731.43
2018-02-13 10-AM,ETHUSDT,826.28,837.99,821.12,832.52,5114.84,4246718.46
2018-02-13 09-AM,ETHUSDT,835.57,840.04,820,826.28,7112.91,5892323.42
2018-02-13 08-AM,ETHUSDT,842.55,843.74,828.88,835.57,6918.56,5775310.67
2018-02-13 07-AM,ETHUSDT,848.02,851.99,841.31,842.55,3206.62,2716170.52
2018-02-13 06-AM,ETHUSDT,841.4,849.4,837.79,848.02,3540.01,2983142.61
2018-02-13 05-AM,ETHUSDT,842.3,848,836.82,841.4,5479.52,4610720.84
2018-02-13 04-AM,ETHUSDT,855.93,862.66,840.05,842.3,5281.78,4478233.4
2018-02-13 03-AM,ETHUSDT,850,856.91,847,855.93,4524.85,3856817.01
2018-02-13 02-AM,ETHUSDT,850.7,852.99,843.01,850,5932.6,5029158.86
2018-02-13 01-AM,ETHUSDT,865.44,865.71,848,850.7,5364.9,4594250.03
2018-02-13 12-AM,ETHUSDT,866.66,871,858.16,865.44,4656.15,4020915.7
2018-02-12 11-PM,ETHUSDT,868.5,877.32,859.03,866.66,7367.95,6408785.74
2018-02-12 10-PM,ETHUSDT,865.68,868.5,856.31,868.5,3228.69,2781498.87
2018-02-12 09-PM,ETHUSDT,871.64,873.95,862.1,865.68,3743.54,3247769.08
2018-02-12 08-PM,ETHUSDT,867.74,877.56,865.01,871.64,4963.3,4328329.31
2018-02-12 07-PM,ETHUSDT,859.4,868.81,857.95,867.74,3647.75,3149316.49
2018-02-12 06-PM,ETHUSDT,865.69,865.71,856,859.4,3221.85,2771475.0
2018-02-12 05-PM,ETHUSDT,857.03,866.7,853.5,865.69,3416.63,2940250.69
2018-02-12 04-PM,ETHUSDT,857,865,853.16,857.03,5388.05,4637221.36
2018-02-12 03-PM,ETHUSDT,842.67,858.59,842.04,857,4724.36,4017130.64
2018-02-12 02-PM,ETHUSDT,856.78,859.41,840.26,842.67,9647.48,8179444.64
2018-02-12 01-PM,ETHUSDT,867.94,868.7,854.52,856.91,4041.77,3478884.3
2018-02-12 12-PM,ETHUSDT,855.92,870.5,855.21,867.94,4547.68,3929464.09
2018-02-12 11-AM,ETHUSDT,871.2,871.98,853.99,855.92,5980.3,5152846.71
2018-02-12 10-AM,ETHUSDT,867.57,871.99,859.41,871.2,4384.41,3801024.81
2018-02-12 09-AM,ETHUSDT,866.09,874,858,867.57,7656.36,6633169.14
2018-02-12 08-AM,ETHUSDT,846,870.99,845.93,866.09,11815.75,10203205.24
2018-02-12 07-AM,ETHUSDT,842.12,850.99,835.54,846,4190.61,3541239.86
2018-02-12 06-AM,ETHUSDT,834.21,845,834.21,842.12,2474.53,2081110.39
2018-02-12 05-AM,ETHUSDT,845.85,845.85,830,834.21,4381.6,3665388.45
2018-02-12 04-AM,ETHUSDT,845.35,851.96,839.62,845.85,6174.35,5224797.69
2018-02-12 03-AM,ETHUSDT,848.45,851.75,837.8,845.35,8214.67,6943132.23
2018-02-12 02-AM,ETHUSDT,829.97,848.47,825,848.45,6955.34,5840571.89
2018-02-12 01-AM,ETHUSDT,821.71,842.45,817.93,829.97,7005.69,5816968.56
2018-02-12 12-AM,ETHUSDT,808.99,828.34,807.46,821.71,4945.21,4049586.91
2018-02-11 11-PM,ETHUSDT,830.31,833.94,805,808.99,7668.27,6248234.34
2018-02-11 10-PM,ETHUSDT,835.4,837.52,828.68,830.31,2875.16,2392422.72
2018-02-11 09-PM,ETHUSDT,830,841.64,828.7,835.4,3461.5,2892222.77
2018-02-11 08-PM,ETHUSDT,831.44,834.98,825.21,830,3264.13,2707865.29
2018-02-11 07-PM,ETHUSDT,836.6,843.72,825.49,831.44,3987.59,3333161.97
2018-02-11 06-PM,ETHUSDT,826.19,838.16,822,836.6,4801.34,3986336.56
2018-02-11 05-PM,ETHUSDT,837.91,843.26,821.6,826.19,5607.02,4654499.61
2018-02-11 04-PM,ETHUSDT,850.7,857,827.5,837.91,10372.13,8730929.36
2018-02-11 03-PM,ETHUSDT,850.01,851.88,838.43,850.68,6361.62,5378717.54
2018-02-11 02-PM,ETHUSDT,830.03,851.05,825.45,850.01,7588.31,6365872.28
2018-02-11 01-PM,ETHUSDT,833.27,841,824.5,830.03,7923.18,6602567.69
2018-02-11 12-PM,ETHUSDT,819.44,839.5,814.1,833.27,10911.71,9053602.0
2018-02-11 11-AM,ETHUSDT,803,823,796,819.44,7473.58,6052841.66
2018-02-11 10-AM,ETHUSDT,816.31,819,790,803,8858.66,7159228.16
2018-02-11 09-AM,ETHUSDT,788.23,817,780.01,816.31,9499.78,7558098.15
2018-02-11 08-AM,ETHUSDT,783.7,790.69,768.28,788.49,9246.48,7205626.78
2018-02-11 07-AM,ETHUSDT,801.99,802.81,778.52,783.7,8420.21,6652514.72
2018-02-11 06-AM,ETHUSDT,808,809.72,792.01,801.99,7743.77,6190471.44
2018-02-11 05-AM,ETHUSDT,791.6,816,790.02,808,9511.38,7624070.01
2018-02-11 04-AM,ETHUSDT,796.58,808,789.13,791.6,4734.72,3771211.01
2018-02-11 03-AM,ETHUSDT,822,822.53,794.01,796.58,11283.41,9082919.27
2018-02-11 02-AM,ETHUSDT,821.95,826,816.38,822,5284.23,4332570.23
2018-02-11 01-AM,ETHUSDT,837.52,838.78,815,822.14,8000.18,6585241.86
2018-02-11 12-AM,ETHUSDT,851.15,851.93,823.78,837.52,6507.96,5445651.21
2018-02-10 11-PM,ETHUSDT,852.91,854.99,844.75,851.15,4379.74,3721374.7
2018-02-10 10-PM,ETHUSDT,821.02,854.88,819.79,852.91,8484.46,7136610.01
2018-02-10 09-PM,ETHUSDT,817.99,826.98,810.02,821.02,5872.94,4810565.15
2018-02-10 08-PM,ETHUSDT,840.67,840.73,812,817.99,6673.72,5517737.03
2018-02-10 07-PM,ETHUSDT,827.52,842,820.01,840.67,7322.92,6079544.32
2018-02-10 06-PM,ETHUSDT,840.18,845.29,826.35,827.52,5858.1,4889046.92
2018-02-10 05-PM,ETHUSDT,819.25,846,818.51,840.18,8760.58,7301567.53
2018-02-10 04-PM,ETHUSDT,829.21,848,800,819.25,14698.26,12193077.89
2018-02-10 03-PM,ETHUSDT,864.73,868,825,829.21,16381.76,13785346.07
2018-02-10 02-PM,ETHUSDT,878.04,884.98,862.34,864.73,6337.31,5524755.55
2018-02-10 01-PM,ETHUSDT,866.62,883.23,866.01,878.04,5923.08,5190931.91
2018-02-10 12-PM,ETHUSDT,869.73,872,855.1,866.62,4604.13,3982467.79
2018-02-10 11-AM,ETHUSDT,853.4,874.82,853.4,869.73,6480.34,5615247.84
2018-02-10 10-AM,ETHUSDT,865.08,869.95,851.03,853.4,8239.05,7091102.65
2018-02-10 09-AM,ETHUSDT,859,879.2,857.24,864.99,10860.82,9437393.84
2018-02-10 08-AM,ETHUSDT,897.02,897.26,856.49,859,16447.7,14381688.42
2018-02-10 07-AM,ETHUSDT,907.97,910,890,897.02,9846.86,8871302.97
2018-02-10 06-AM,ETHUSDT,892.59,911.2,892.58,907.97,5065.04,4567668.18
2018-02-10 05-AM,ETHUSDT,881.89,896,881.06,892.59,3568.78,3175607.77
2018-02-10 04-AM,ETHUSDT,891.22,893.5,878.19,881.89,6918.37,6121225.06
2018-02-10 03-AM,ETHUSDT,890,900,886.07,891.22,7103.35,6350465.39
2018-02-10 02-AM,ETHUSDT,877.97,891.71,870,890,5679.2,5023272.08
2018-02-10 01-AM,ETHUSDT,889.51,894,870.11,877.97,8516.2,7543444.86
2018-02-10 12-AM,ETHUSDT,877,892.8,867.55,889.51,9066.96,8012977.07
2018-02-09 11-PM,ETHUSDT,863,882,862.32,877,5096.87,4457511.43
2018-02-09 10-PM,ETHUSDT,860.08,868.31,850.7,863,4612.13,3961222.45
2018-02-09 09-PM,ETHUSDT,855,867,850.12,860.08,5911.23,5070967.79
2018-02-09 08-PM,ETHUSDT,872.44,879,852.7,855,5027.41,4358997.87
2018-02-09 07-PM,ETHUSDT,868.11,877.99,867.32,872.44,3381.11,2953644.09
2018-02-09 06-PM,ETHUSDT,870.6,882.2,862.33,868.11,6392.36,5573296.42
2018-02-09 05-PM,ETHUSDT,850,880,849.4,870.6,9010.8,7812933.42
2018-02-09 04-PM,ETHUSDT,845.38,856.83,843.29,850,3993.53,3394351.28
2018-02-09 03-PM,ETHUSDT,852.85,860,841.32,845.38,7640.19,6506366.61
2018-02-09 02-PM,ETHUSDT,834.18,862,832.61,852.85,11584.05,9809267.17
2018-02-09 01-PM,ETHUSDT,827.1,836.04,826.9,834.18,3651.1,3040090.68
2018-02-09 12-PM,ETHUSDT,834,837.56,823.99,827.1,4190.96,3478917.68
2018-02-09 11-AM,ETHUSDT,827,843,823,834,6588.41,5493590.26
2018-02-09 10-AM,ETHUSDT,781.66,837,781.66,827,10061.47,8312238.51
2018-02-09 09-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 08-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 07-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 06-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 05-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 04-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 03-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 02-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 01-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-09 12-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 11-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 10-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 09-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 08-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 07-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 06-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 05-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 04-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 03-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 02-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 01-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 12-PM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 11-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 10-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 09-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 08-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 07-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 06-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 05-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 04-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 03-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 02-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 01-AM,ETHUSDT,781.66,781.66,781.66,781.66,0.0,0.0
2018-02-08 12-AM,ETHUSDT,754,786.93,751,781.66,9429.96,7276300.78
2018-02-07 11-PM,ETHUSDT,787,790.29,747.95,754,23845.95,18153795.25
2018-02-07 10-PM,ETHUSDT,814.99,815,780,787,13872.62,11017556.81
2018-02-07 09-PM,ETHUSDT,822.06,833,808,814.99,5848.32,4788578.33
2018-02-07 08-PM,ETHUSDT,821.5,829.54,803.11,822.06,8306.2,6773622.81
2018-02-07 07-PM,ETHUSDT,830.57,830.57,813.37,821.5,9194.86,7542498.39
2018-02-07 06-PM,ETHUSDT,836.71,849,826.01,830.57,9267.34,7755549.76
2018-02-07 05-PM,ETHUSDT,799.46,842,796.13,836.71,11880.74,9778646.16
2018-02-07 04-PM,ETHUSDT,817,820.52,789.82,799.46,15836.2,12729637.97
2018-02-07 03-PM,ETHUSDT,822.81,834.08,805.76,817,12818.01,10472608.33
2018-02-07 02-PM,ETHUSDT,822,839.65,809.92,822.81,17955.13,14726431.69
2018-02-07 01-PM,ETHUSDT,827.92,847.21,822,822,14781.31,12344304.72
2018-02-07 12-PM,ETHUSDT,820.42,836.6,806.11,827.92,19241.23,15761020.7
2018-02-07 11-AM,ETHUSDT,828.35,840,794,820.42,21654.73,17751423.07
2018-02-07 10-AM,ETHUSDT,810.12,832,806,828.35,15722.75,12934523.45
2018-02-07 09-AM,ETHUSDT,775,813,774.1,810.12,17226.88,13747572.98
2018-02-07 08-AM,ETHUSDT,771,786.87,763.51,775,11621.46,9000177.66
2018-02-07 07-AM,ETHUSDT,748.55,775.93,736.01,771,10211.0,7740323.5
2018-02-07 06-AM,ETHUSDT,748.35,748.56,726,748.55,7788.52,5739112.37
2018-02-07 05-AM,ETHUSDT,746,760.14,736.89,748.35,9241.68,6914217.11
2018-02-07 04-AM,ETHUSDT,721.82,758,714.18,746,12711.32,9327372.86
2018-02-07 03-AM,ETHUSDT,728,746.01,715.5,721.82,13312.72,9689826.95
2018-02-07 02-AM,ETHUSDT,768.94,780.55,721.2,728,13237.02,9913094.76
2018-02-07 01-AM,ETHUSDT,765.6,784.68,761.5,768.94,8291.65,6409855.08
2018-02-07 12-AM,ETHUSDT,779.25,792.12,752.12,765.6,14921.08,11469246.69
2018-02-06 11-PM,ETHUSDT,771.42,795,761.91,779.25,12575.49,9852200.2
2018-02-06 10-PM,ETHUSDT,789.11,792.33,750.69,771.42,15267.89,11716144.18
2018-02-06 09-PM,ETHUSDT,758.81,798,753,789.11,18386.74,14412177.8
2018-02-06 08-PM,ETHUSDT,754.34,789,745,758.81,21780.99,16736730.25
2018-02-06 07-PM,ETHUSDT,720.22,762.5,719.83,754.34,16356.3,12113714.84
2018-02-06 06-PM,ETHUSDT,705,728,701.73,720.22,18673.12,13365305.92
2018-02-06 05-PM,ETHUSDT,719.99,722.16,678.11,705,20238.2,14103991.5
2018-02-06 04-PM,ETHUSDT,742.36,754,696.18,719.99,24584.57,17786998.13
2018-02-06 03-PM,ETHUSDT,728.33,760.09,699,741.81,30417.69,22340992.68
2018-02-06 02-PM,ETHUSDT,725,740,677.84,728.33,30642.16,21828968.61
2018-02-06 01-PM,ETHUSDT,660.26,729,658.37,725,32280.05,22464718.48
2018-02-06 12-PM,ETHUSDT,633.96,675,620,660.26,22971.72,14836506.39
2018-02-06 11-AM,ETHUSDT,634.69,639.89,600.01,633.96,22018.43,13583090.82
2018-02-06 10-AM,ETHUSDT,643.73,668,618.77,634.69,23752.4,15249019.42
2018-02-06 09-AM,ETHUSDT,587,679.99,585.28,643.73,33953.97,21548318.07
2018-02-06 08-AM,ETHUSDT,579.94,599,576.12,587,21083.9,12376818.31
2018-02-06 07-AM,ETHUSDT,596,608,572.1,579.94,23560.09,13836662.34
2018-02-06 06-AM,ETHUSDT,626,626.79,580.68,596,30587.17,18301781.8
2018-02-06 05-AM,ETHUSDT,587.98,644.54,570.1,626,40452.32,24705112.25
2018-02-06 04-AM,ETHUSDT,623.66,627.32,586,587.98,25694.86,15568641.5
2018-02-06 03-AM,ETHUSDT,635.01,642.99,611.26,622.59,23390.46,14550736.48
2018-02-06 02-AM,ETHUSDT,640.02,669.17,632.55,635.01,21245.52,13729019.32
2018-02-06 01-AM,ETHUSDT,703.29,703.95,637,640.02,23116.1,15408588.53
2018-02-06 12-AM,ETHUSDT,697.92,724,690.11,703.29,14414.46,10203298.04
2018-02-05 11-PM,ETHUSDT,686.89,712.6,671,697.92,17426.36,12079953.05
2018-02-05 10-PM,ETHUSDT,716.95,748,685,686.89,18853.9,13569309.38
2018-02-05 09-PM,ETHUSDT,717.11,741.9,681,716.95,24761.31,17665977.33
2018-02-05 08-PM,ETHUSDT,645.01,765.2,635.31,717.11,39125.75,27844625.69
2018-02-05 07-PM,ETHUSDT,682,689,634.94,645.01,27293.86,18039551.28
2018-02-05 06-PM,ETHUSDT,701.26,719.23,681.09,682,23464.09,16338210.17
2018-02-05 05-PM,ETHUSDT,723,726.74,701.01,701.26,13635.86,9746293.32
2018-02-05 04-PM,ETHUSDT,731.41,749.41,714,723,11877.42,8688556.56
2018-02-05 03-PM,ETHUSDT,723,760.08,707,731.41,21481.27,15627725.93
2018-02-05 02-PM,ETHUSDT,770.04,771.46,720,723,20401.54,15131066.02
2018-02-05 01-PM,ETHUSDT,774.99,783.46,765.1,770.04,6325.48,4895899.61
2018-02-05 12-PM,ETHUSDT,764.43,789.99,761.36,774.99,10212.86,7900181.75
2018-02-05 11-AM,ETHUSDT,780.71,793.26,761.5,764.43,12463.8,9660146.78
2018-02-05 10-AM,ETHUSDT,805.1,812,779.07,780.71,7342.82,5830348.96
2018-02-05 09-AM,ETHUSDT,800,827.73,791.22,805.1,8501.76,6887032.36
2018-02-05 08-AM,ETHUSDT,819.96,823.51,796.5,800,10053.2,8118844.99
2018-02-05 07-AM,ETHUSDT,829.91,837.56,810.2,819.96,6304.22,5193299.63
2018-02-05 06-AM,ETHUSDT,840.28,861,826,829.91,4733.69,3988488.62
2018-02-05 05-AM,ETHUSDT,850.85,862.47,839.01,840.28,4715.64,4016103.13
2018-02-05 04-AM,ETHUSDT,835.52,854.15,821.53,850.85,6027.36,5057890.96
2018-02-05 03-AM,ETHUSDT,818.68,842,812.3,835.52,7252.11,6036246.03
2018-02-05 02-AM,ETHUSDT,828.03,834.45,802.11,819.99,7202.48,5878062.52
2018-02-05 01-AM,ETHUSDT,838.85,838.85,811.18,828.03,9927.56,8185122.36
2018-02-05 12-AM,ETHUSDT,823.56,843.99,821,838.85,5690.85,4763500.33
2018-02-04 11-PM,ETHUSDT,855,856,820.92,823.56,5995.61,5035261.24
2018-02-04 10-PM,ETHUSDT,812.05,859.87,809,855,8148.03,6813880.33
2018-02-04 09-PM,ETHUSDT,837.98,840.75,808,812.05,9982.7,8260814.92
2018-02-04 08-PM,ETHUSDT,841.06,850.1,789,837.98,24904.05,20313718.67
2018-02-04 07-PM,ETHUSDT,858.9,860.37,837.32,841.06,8887.94,7555454.97
2018-02-04 06-PM,ETHUSDT,872.24,883.35,854.33,858.9,7260.14,6295892.26
2018-02-04 05-PM,ETHUSDT,874.99,887,865.5,873.78,5005.14,4385885.68
2018-02-04 04-PM,ETHUSDT,859,875.63,850,875.01,9150.3,7895805.28
2018-02-04 03-PM,ETHUSDT,880,889.52,853.06,859,9938.3,8616864.08
2018-02-04 02-PM,ETHUSDT,881.97,905,880,880,5673.86,5069493.36
2018-02-04 01-PM,ETHUSDT,898.11,900,867.78,881.97,8323.3,7348292.76
2018-02-04 12-PM,ETHUSDT,886.67,900,856,898.11,14007.93,12233345.72
2018-02-04 11-AM,ETHUSDT,906.44,922.99,885.03,886.67,6790.78,6174614.11
2018-02-04 10-AM,ETHUSDT,905.05,910,892.5,906.44,7706.76,6947727.51
2018-02-04 09-AM,ETHUSDT,938.9,938.9,900,905.05,10169.79,9299254.47
2018-02-04 08-AM,ETHUSDT,953.33,955.52,935,938.9,3530.11,3333608.64
2018-02-04 07-AM,ETHUSDT,964.99,968,950,953.33,2718.29,2603863.96
2018-02-04 06-AM,ETHUSDT,963.02,972,963.01,964.99,3144.48,3043472.01
2018-02-04 05-AM,ETHUSDT,952.34,964.29,950.21,963.02,2397.64,2291604.93
2018-02-04 04-AM,ETHUSDT,964.81,967.11,950.97,952.34,2958.49,2833012.5
2018-02-04 03-AM,ETHUSDT,953.16,969.99,953.16,964.81,3632.67,3500830.88
2018-02-04 02-AM,ETHUSDT,936.02,955.98,936.01,953.16,2932.95,2777636.21
2018-02-04 01-AM,ETHUSDT,952,959.99,936,937.09,3369.23,3201692.22
2018-02-04 12-AM,ETHUSDT,971,975,950.88,952,4259.84,4104779.27
2018-02-03 11-PM,ETHUSDT,959.7,972.26,951,971,3291.7,3158767.53
2018-02-03 10-PM,ETHUSDT,959.02,969.38,955,959.7,2067.92,1988269.23
2018-02-03 09-PM,ETHUSDT,973.89,974.18,955,959.02,3835.44,3703734.24
2018-02-03 08-PM,ETHUSDT,983.53,990,970,973.89,4568.38,4486249.09
2018-02-03 07-PM,ETHUSDT,986.58,987,972.33,983.53,3312.79,3246515.89
2018-02-03 06-PM,ETHUSDT,968,988,956.81,986.58,3909.02,3794324.63
2018-02-03 05-PM,ETHUSDT,979.9,984.53,960,968,5442.52,5304239.71
2018-02-03 04-PM,ETHUSDT,958.69,981.59,941.8,979.9,7989.91,7673178.48
2018-02-03 03-PM,ETHUSDT,987,998,947.01,958.69,11590.27,11264544.83
2018-02-03 02-PM,ETHUSDT,980.97,994.99,970.72,987,8290.16,8177666.73
2018-02-03 01-PM,ETHUSDT,964.35,986.66,952.58,980.97,7292.94,7096112.13
2018-02-03 12-PM,ETHUSDT,971.44,974.85,949.89,964.35,6752.21,6508764.82
2018-02-03 11-AM,ETHUSDT,944,972.97,940.01,971.44,5764.5,5531380.05
2018-02-03 10-AM,ETHUSDT,947.99,952,926.6,944,4892.97,4599201.93
2018-02-03 09-AM,ETHUSDT,947,961.35,937.35,947.99,6573.34,6245437.52
2018-02-03 08-AM,ETHUSDT,924.59,954,905.96,947,7996.17,7451596.15
2018-02-03 07-AM,ETHUSDT,930,936.78,915,924.59,5499.71,5079748.42
2018-02-03 06-AM,ETHUSDT,891.04,930.35,886.4,930,7002.53,6369303.66
2018-02-03 05-AM,ETHUSDT,883.65,898.41,870.5,891.04,4836.31,4265768.77
2018-02-03 04-AM,ETHUSDT,864,898.41,851.22,883.65,8142.42,7158991.87
2018-02-03 03-AM,ETHUSDT,896.24,898.02,851,864,14073.35,12227063.77
2018-02-03 02-AM,ETHUSDT,903.51,912.98,896.11,896.24,3536.84,3200255.87
2018-02-03 01-AM,ETHUSDT,923.27,924.97,894,903.51,5533.51,5013800.47
2018-02-03 12-AM,ETHUSDT,922.3,930,908.82,923.27,4733.25,4358740.28
2018-02-02 11-PM,ETHUSDT,914.97,938.68,910.59,922.3,7179.78,6643353.97
2018-02-02 10-PM,ETHUSDT,893.81,915,883,914.97,6244.69,5640404.82
2018-02-02 09-PM,ETHUSDT,898.25,913,891.09,893.81,5495.97,4960571.99
2018-02-02 08-PM,ETHUSDT,900,925.01,890.5,898.25,7728.11,7042581.33
2018-02-02 07-PM,ETHUSDT,890,914.29,871,900,10855.83,9675236.57
2018-02-02 06-PM,ETHUSDT,905,930,880,890,12660.99,11448323.18
2018-02-02 05-PM,ETHUSDT,969.89,970,900.08,905,17818.78,16563429.85
2018-02-02 04-PM,ETHUSDT,972.5,985.97,931.51,969.89,15893.09,15231605.21
2018-02-02 03-PM,ETHUSDT,926.85,974.5,915,972.5,17712.88,16722027.03
2018-02-02 02-PM,ETHUSDT,972,988.42,890.01,926.85,38019.32,35748660.14
2018-02-02 01-PM,ETHUSDT,873.99,974,873.96,972,41751.77,38665169.05
2018-02-02 12-PM,ETHUSDT,847.01,880,783.67,874,29325.05,24221861.93
2018-02-02 11-AM,ETHUSDT,878.6,885,845,847.01,9293.67,8019943.84
2018-02-02 10-AM,ETHUSDT,899.99,901.98,873.1,878.6,7845.59,6922838.64
2018-02-02 09-AM,ETHUSDT,903.99,905.5,866,899.99,16885.17,14998930.03
2018-02-02 08-AM,ETHUSDT,931.94,932.5,891,905.01,13540.65,12295191.56
2018-02-02 07-AM,ETHUSDT,950.01,974,927,931.94,11889.58,11237728.47
2018-02-02 06-AM,ETHUSDT,945.1,953,901.11,950.01,17205.47,15836359.2
2018-02-02 05-AM,ETHUSDT,972,974.69,942.96,945.1,7439.24,7138517.63
2018-02-02 04-AM,ETHUSDT,977.97,987.11,965,972,5778.47,5620845.11
2018-02-02 03-AM,ETHUSDT,1003.56,1008.01,975,977.97,8997.35,8928749.31
2018-02-02 02-AM,ETHUSDT,967,1003.94,963.98,1003.56,6483.64,6345074.22
2018-02-02 01-AM,ETHUSDT,982.19,1005,960,967,12938.15,12667816.54
2018-02-02 12-AM,ETHUSDT,1041.94,1047.2,980,982.19,10874.23,10960570.2
2018-02-01 11-PM,ETHUSDT,1018.16,1056.68,1017.14,1041.94,4638.98,4832028.36
2018-02-01 10-PM,ETHUSDT,1044.79,1052,1016,1018.16,6125.89,6348542.6
2018-02-01 09-PM,ETHUSDT,1051.01,1065,1031,1044.79,11197.08,11751086.1
2018-02-01 08-PM,ETHUSDT,1012.03,1056.74,981,1051.01,19344.97,19685309.92
2018-02-01 07-PM,ETHUSDT,1053.73,1054.24,1005.02,1012.03,11229.17,11480119.18
2018-02-01 06-PM,ETHUSDT,1061,1071,1045.58,1053.73,5550.21,5860045.96
2018-02-01 05-PM,ETHUSDT,1041.5,1088.96,1036.01,1061,9538.6,10152135.63
2018-02-01 04-PM,ETHUSDT,1079.05,1081.06,1026,1041.5,17266.4,18138883.53
2018-02-01 03-PM,ETHUSDT,1116,1119,1071,1079.05,8784.81,9599268.51
2018-02-01 02-PM,ETHUSDT,1136,1150.83,1113,1116,8500.98,9600209.33
2018-02-01 01-PM,ETHUSDT,1139,1162.36,1124.67,1136,11466.54,13091031.96
2018-02-01 12-PM,ETHUSDT,1116,1145.1,1110,1139,7589.9,8543734.91
2018-02-01 11-AM,ETHUSDT,1096,1133.02,1093,1116,5807.31,6484694.32
2018-02-01 10-AM,ETHUSDT,1101.74,1112.83,1092.97,1096,8662.12,9537918.94
2018-02-01 09-AM,ETHUSDT,1123.3,1131.66,1097.29,1101.74,7758.19,8650950.35
2018-02-01 08-AM,ETHUSDT,1137.1,1137.17,1090.5,1123.3,11448.79,12742694.73
2018-02-01 07-AM,ETHUSDT,1142.99,1151,1135,1137.1,2534.9,2900247.26
2018-02-01 06-AM,ETHUSDT,1159.13,1159.13,1140.01,1142.99,3273.21,3760991.58
2018-02-01 05-AM,ETHUSDT,1152.51,1164.42,1146.5,1159.13,3317.66,3837976.22
2018-02-01 04-AM,ETHUSDT,1140,1154.72,1130.18,1152.51,3656.11,4183117.66
2018-02-01 03-AM,ETHUSDT,1150.5,1164.99,1125.01,1140,7157.51,8199920.24
2018-02-01 02-AM,ETHUSDT,1135,1154.99,1134.07,1152,4271.91,4892774.46
2018-02-01 01-AM,ETHUSDT,1132,1140.89,1125.01,1135,4012.42,4548738.33
2018-02-01 12-AM,ETHUSDT,1124.81,1137.99,1120.56,1132,3203.2,3618828.43
2018-01-31 11-PM,ETHUSDT,1114.36,1126,1110,1124.81,2115.66,2366314.03
2018-01-31 10-PM,ETHUSDT,1111.1,1120.99,1109.41,1114.36,1779.42,1984104.78
2018-01-31 09-PM,ETHUSDT,1113.03,1116.01,1105.54,1111.1,1539.44,1710857.82
