Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume NGN
2017-08-07,BTCNGN,1140000,1196990,1120001,1185147,51.78,60129502.2
2017-08-06,BTCNGN,1139499,1148000,1010099,1140000,29.73,33391981.41
2017-08-05,BTCNGN,989999,1180000,989999,1139499,58.73,64335869.73
2017-08-04,BTCNGN,959166,975000,959166,974999,13.03,12618146.52
2017-08-03,BTCNGN,959900,964996,949000,964395,33.11,31738980.78
2017-08-02,BTCNGN,963688,970000,946614,959900,19.84,18992142.15
2017-08-01,BTCNGN,984998,988000,944000,963688,14.59,14060624.64
2017-07-31,BTCNGN,940250,988000,930101,984998,38.82,37121650.5
2017-07-30,BTCNGN,950000,958000,935200,951039,17.83,16912429.93
2017-07-29,BTCNGN,969999,969999,946050,950000,19.6,18796604.66
2017-07-28,BTCNGN,917702,979999,917702,969999,55.46,53200604.08
2017-07-27,BTCNGN,901008,939999,901008,939999,31.84,29178329.83
2017-07-26,BTCNGN,909998,928999,860150,901008,34.81,31059376.54
2017-07-25,BTCNGN,960996,960996,900001,909998,57.82,54058461.91
2017-07-24,BTCNGN,965102,970000,940005,960996,37.38,35747875.4
2017-07-23,BTCNGN,978231,987000,965000,965102,30.23,29463528.7
2017-07-22,BTCNGN,940223,997970,940223,978231,41.15,40186778.55
2017-07-21,BTCNGN,946799,975279,924000,940223,67.92,64630159.1
2017-07-20,BTCNGN,817001,949400,816520,946799,86.78,77271137.26
2017-07-19,BTCNGN,832490,845000,815500,817001,53.84,44901892.75
2017-07-18,BTCNGN,768999,829999,767777,803009,30.3,24189476.64
2017-07-17,BTCNGN,697000,799989,676649,768999,68.43,50784748.96
2017-07-16,BTCNGN,723203,724500,650062,697000,69.14,47449139.75
2017-07-15,BTCNGN,808998,808998,700501,723203,61.01,45486704.15
2017-07-14,BTCNGN,856612,865999,800000,808998,57.71,47647771.33
2017-07-13,BTCNGN,871750,879990,855000,856612,41.75,36283477.2
2017-07-12,BTCNGN,868997,880000,800000,871750,53.44,45315441.93
2017-07-11,BTCNGN,890100,904899,800888,868997,61.81,53861819.42
2017-07-10,BTCNGN,925290,929999,890100,890100,38.49,35291241.2
2017-07-09,BTCNGN,930001,931991,925290,925290,14.87,13822075.46
2017-07-08,BTCNGN,933290,942000,926501,930001,16.89,15763628.12
2017-07-07,BTCNGN,944649,948999,923050,933290,26.81,25093439.04
2017-07-06,BTCNGN,932999,949500,932999,944649,41.82,39269474.41
2017-07-05,BTCNGN,922511,936000,919011,932999,37.59,34968872.27
2017-07-04,BTCNGN,933481,949950,899999,933398,26.74,24763057.02
2017-07-03,BTCNGN,922790,941995,895001,933481,40.27,36800919.99
2017-07-02,BTCNGN,920001,927370,910000,922790,20.34,18662064.47
2017-07-01,BTCNGN,934001,944730,930194,940746,7.69,7194192.64
2017-06-30,BTCNGN,945911,953600,930000,934001,31.59,29733585.35
2017-06-29,BTCNGN,967999,967999,938025,945911,34.54,32883798.65
2017-06-28,BTCNGN,939103,978888,925000,967999,43.94,41420275.51
2017-06-27,BTCNGN,981544,981544,901110,939103,49.9,47186323.12
2017-06-26,BTCNGN,1021000,1021000,960000,981544,41.98,41664949.38
2017-06-25,BTCNGN,1018006,1028000,1010300,1021000,19.72,20109198.18
2017-06-24,BTCNGN,1034897,1036043,1018003,1018006,24.21,24920723.61
2017-06-23,BTCNGN,1021500,1034950,1018002,1034897,31.7,32591008.24
2017-06-22,BTCNGN,1017000,1030201,1000000,1021500,36.17,36932210.09
2017-06-21,BTCNGN,1023300,1036000,1011000,1017000,52.16,53418635.53
2017-06-20,BTCNGN,987001,1028990,986988,1023300,52.98,53171365.92
2017-06-19,BTCNGN,975012,999884,975012,987001,28.83,28534529.14
2017-06-18,BTCNGN,1010799,1024999,959999,975012,31.45,31258719.16
2017-06-17,BTCNGN,975000,1010800,965010,1010799,22.32,22073519.33
2017-06-16,BTCNGN,929999,985000,926055,975000,35.81,34199515.23
2017-06-15,BTCNGN,995000,1002000,870005,929999,68.93,65120401.84
2017-06-14,BTCNGN,1020000,1055000,988000,995000,54.0,55069020.17
2017-06-13,BTCNGN,1032004,1056490,998999,1020000,34.73,35616746.74
2017-06-12,BTCNGN,1087002,1098990,999981,1032004,55.42,58559631.4
2017-06-11,BTCNGN,1045351,1099860,1044999,1087002,36.56,39149613.76
2017-06-10,BTCNGN,1015031,1050000,1015031,1045351,22.12,22935784.24
2017-06-09,BTCNGN,1011697,1029999,1003000,1015031,23.19,23577044.18
2017-06-08,BTCNGN,1009700,1032979,994001,1011697,31.28,31593275.23
2017-06-07,BTCNGN,1053700,1060000,970000,1009700,46.75,48360333.67
2017-06-06,BTCNGN,989989,1079998,989989,1053700,65.61,68520579.7
2017-06-05,BTCNGN,940000,989990,935000,989989,48.89,46880798.07
2017-06-04,BTCNGN,959003,959003,937500,940000,21.62,20557164.49
2017-06-03,BTCNGN,938200,980000,936303,959003,37.76,36141838.98
2017-06-02,BTCNGN,910711,938200,910711,938200,37.59,34900185.12
2017-06-01,BTCNGN,901139,937899,900606,910711,59.96,55068355.64
2017-05-31,BTCNGN,902501,914999,890000,901139,28.67,25909785.7
2017-05-30,BTCNGN,926666,926666,901005,902501,28.87,26324269.27
2017-05-29,BTCNGN,904999,926666,893010,926666,23.86,21615631.9
2017-05-28,BTCNGN,832000,959999,820000,904999,44.51,40491212.94
2017-05-27,BTCNGN,910000,929990,720000,832000,62.32,50988045.43
2017-05-26,BTCNGN,1045000,1087995,645000,910000,70.4,67411518.76
2017-05-25,BTCNGN,1049993,1139999,930050,1045000,78.58,84459173.09
2017-05-24,BTCNGN,919869,1098989,905000,1049993,58.77,56915018.63
2017-05-23,BTCNGN,1300000,1499000,835800,919869,75.43,82002682.33
2017-05-22,BTCNGN,969719,1300000,969719,1300000,32.38,34185605.59
2017-05-21,BTCNGN,889999,989999,889998,969719,38.23,36177239.79
2017-05-20,BTCNGN,860001,890000,859499,889999,10.16,8860100.06
2017-05-19,BTCNGN,839989,870119,839988,860001,23.38,19985432.92
2017-05-18,BTCNGN,836009,843000,836009,839989,10.54,8857315.88
2017-05-17,BTCNGN,830000,847999,830000,836009,17.25,14461507.76
2017-05-16,BTCNGN,829849,832999,819400,830000,15.1,12479189.13
2017-05-15,BTCNGN,837995,844900,810184,829849,17.59,14682389.29
2017-05-14,BTCNGN,819774,850000,819773,837995,14.22,11977300.24
2017-05-13,BTCNGN,770100,825550,770100,819774,16.56,13166024.33
2017-05-12,BTCNGN,838533,850000,750055,770100,51.45,41500679.32
2017-05-11,BTCNGN,785000,889974,784997,838533,56.9,47680469.48
2017-05-10,BTCNGN,728448,785000,728447,785000,37.43,28183564.32
2017-05-09,BTCNGN,702265,729000,700021,728448,30.79,22203859.19
2017-05-08,BTCNGN,690550,710000,685999,702265,23.53,16486046.66
2017-05-07,BTCNGN,689148,690898,685000,690550,12.2,8397470.72
2017-05-06,BTCNGN,699950,699950,667099,689148,13.81,9502002.01
2017-05-05,BTCNGN,678002,717250,645000,699950,45.73,31623443.35
2017-05-04,BTCNGN,629999,779890,619050,678002,50.65,35061849.47
2017-05-03,BTCNGN,597065,629999,594671,629999,23.53,14240667.86
2017-05-02,BTCNGN,571001,599999,570001,597065,33.77,19782040.63
2017-05-01,BTCNGN,564899,571001,559000,571001,24.44,13829652.67
2017-04-30,BTCNGN,558994,568980,554010,564899,26.46,14864509.38
2017-04-29,BTCNGN,551005,558994,551000,558994,10.57,5867171.72
2017-04-28,BTCNGN,558001,559000,550136,551005,29.95,16623718.13
2017-04-27,BTCNGN,544891,560000,544890,558001,27.61,15247161.37
2017-04-26,BTCNGN,544908,545000,539000,544891,26.02,14109199.02
2017-04-25,BTCNGN,543988,544990,539999,544908,12.19,6631781.74
2017-04-24,BTCNGN,539499,544900,538000,543988,32.62,17689152.49
2017-04-23,BTCNGN,529998,539950,529998,539499,20.55,11010632.16
2017-04-22,BTCNGN,527201,530000,527200,529998,9.76,5163666.26
2017-04-21,BTCNGN,527000,529900,523509,527201,14.13,7456133.7
2017-04-20,BTCNGN,524600,527000,523000,527000,14.05,7358907.33
2017-04-19,BTCNGN,524988,530000,522151,524600,21.4,11250721.71
2017-04-18,BTCNGN,520999,525000,520998,524988,14.46,7560732.99
2017-04-17,BTCNGN,516999,525500,515000,520999,16.43,8552486.36
2017-04-16,BTCNGN,513250,517000,513250,516999,20.58,10583570.55
2017-04-15,BTCNGN,512850,519997,512501,513250,14.35,7383298.0
2017-04-14,BTCNGN,520000,524000,512601,512850,19.0,9883773.77
2017-04-13,BTCNGN,533039,535923,505211,520000,62.78,32747166.74
2017-04-12,BTCNGN,536860,539402,530040,533039,17.92,9584027.97
2017-04-11,BTCNGN,530000,539996,529999,536860,38.36,20606282.8
2017-04-10,BTCNGN,548200,562000,500999,530000,133.23,72774547.36
2017-04-09,BTCNGN,527000,548200,524502,548200,55.44,29531130.69
2017-04-08,BTCNGN,491007,549200,491007,527000,144.56,74597436.44
2017-04-07,BTCNGN,475551,499900,471000,491007,122.03,59461810.86
2017-04-06,BTCNGN,448826,480000,448825,475551,129.37,59928426.69
2017-04-05,BTCNGN,449709,452000,435503,448826,80.18,35915731.57
2017-04-04,BTCNGN,445889,460000,445109,449709,141.52,63810596.9
2017-04-03,BTCNGN,422000,449997,422000,445889,168.65,74135354.3
2017-04-02,BTCNGN,415000,423788,414500,422000,41.55,17355691.01
2017-04-01,BTCNGN,407088,425000,407088,415000,73.28,30570217.25
2017-03-31,BTCNGN,387986,410000,387985,407088,120.14,47617871.52
2017-03-30,BTCNGN,384999,390000,384999,387986,115.42,44710924.78
2017-03-29,BTCNGN,386784,397000,380910,384999,161.97,62723512.05
2017-03-28,BTCNGN,378000,399999,375585,386784,170.38,65863073.24
2017-03-27,BTCNGN,361126,384444,361125,378000,135.3,50670829.41
2017-03-26,BTCNGN,356612,390500,352903,361126,108.73,40523606.4
2017-03-25,BTCNGN,368001,368001,330020,356612,105.42,37514587.16
2017-03-24,BTCNGN,397888,397888,361400,368001,125.54,47347144.4
2017-03-23,BTCNGN,418500,426770,371019,397888,171.72,70662712.26
2017-03-22,BTCNGN,474000,476970,415000,418500,160.22,71794263.54
2017-03-21,BTCNGN,463005,484989,463005,474000,121.87,58024148.0
2017-03-20,BTCNGN,469001,499999,456239,463005,137.33,64969825.53
2017-03-19,BTCNGN,423500,473990,420000,469001,55.25,24992261.46
2017-03-18,BTCNGN,515000,515001,415000,423500,119.31,57359370.54
2017-03-17,BTCNGN,530529,534495,515000,515000,169.93,89074933.67
2017-03-16,BTCNGN,552999,555000,530513,530529,109.8,60130073.06
2017-03-15,BTCNGN,548851,555800,547600,552999,106.6,58963358.88
2017-03-14,BTCNGN,540002,552999,540002,548851,139.93,76660264.1
2017-03-13,BTCNGN,531502,543000,531099,540002,133.82,71961508.61
2017-03-12,BTCNGN,527993,534000,525024,531502,63.74,33828435.82
2017-03-11,BTCNGN,515000,534979,510000,527993,61.16,32367670.79
2017-03-10,BTCNGN,526226,546500,515000,515000,185.09,98481101.25
2017-03-09,BTCNGN,530006,546163,524999,526226,143.08,76214291.98
2017-03-08,BTCNGN,553606,555499,530006,530006,120.55,65419048.16
2017-03-07,BTCNGN,564451,565399,538000,553606,163.12,90794783.82
2017-03-06,BTCNGN,536850,570000,530001,564451,223.03,123784561.09
2017-03-05,BTCNGN,530000,545000,526000,536850,70.1,37510209.71
2017-03-04,BTCNGN,542052,547959,523000,530000,71.6,38577270.06
2017-03-03,BTCNGN,540575,550000,534881,542052,168.7,91904976.3
2017-03-02,BTCNGN,525999,545999,521000,540575,220.21,116676436.0
2017-03-01,BTCNGN,523009,530500,520653,525999,157.71,82855468.62
2017-02-28,BTCNGN,525800,539302,520613,523009,170.59,90542779.65
2017-02-27,BTCNGN,513201,549948,513201,525800,164.43,86517015.92
2017-02-26,BTCNGN,485699,524998,485699,513201,96.33,49195194.91
2017-02-25,BTCNGN,528990,530000,481001,485699,98.26,50690599.75
2017-02-24,BTCNGN,556992,564996,515000,528990,187.18,102799153.85
2017-02-23,BTCNGN,560000,567000,530000,556992,161.12,89471240.16
2017-02-22,BTCNGN,565100,575000,556000,560000,148.38,83875498.07
2017-02-21,BTCNGN,539999,565100,539999,565100,170.87,95296759.96
2017-02-20,BTCNGN,520634,545000,518001,539999,201.69,107617462.7
2017-02-19,BTCNGN,527442,527444,520634,520634,65.54,34488012.08
2017-02-18,BTCNGN,524001,529000,524001,527442,71.27,37536783.78
2017-02-17,BTCNGN,511829,530000,511829,524001,195.75,101446267.69
2017-02-16,BTCNGN,495999,515000,495999,511829,163.04,82337981.3
2017-02-15,BTCNGN,496000,498499,495001,495999,150.72,74865549.47
2017-02-14,BTCNGN,491128,500000,491128,496000,131.4,65331775.33
2017-02-13,BTCNGN,493001,499599,488000,491128,142.08,70134261.62
2017-02-12,BTCNGN,498902,500300,493000,493001,50.14,24867514.9
2017-02-11,BTCNGN,486200,505000,486200,498902,81.81,40706900.09
2017-02-10,BTCNGN,472285,490000,470107,486200,114.21,54732169.74
2017-02-09,BTCNGN,513004,523500,465000,472285,277.46,140018192.19
2017-02-08,BTCNGN,513313,524998,505001,513004,179.02,92292478.98
2017-02-07,BTCNGN,500634,517999,500633,513313,215.21,110266383.74
2017-02-06,BTCNGN,492000,509999,491099,500634,189.03,94678722.91
2017-02-05,BTCNGN,494997,497500,490999,492000,91.03,44976631.07
2017-02-04,BTCNGN,487999,494998,485003,494997,100.59,49247814.65
2017-02-03,BTCNGN,479999,499997,479001,487999,195.2,95791345.33
2017-02-02,BTCNGN,454672,480000,453906,479999,180.01,84691196.82
2017-02-01,BTCNGN,455523,477888,452000,454672,200.93,93210141.32
2017-01-31,BTCNGN,436804,459400,436804,455523,227.46,101850613.0
2017-01-30,BTCNGN,436084,440000,434000,436804,152.4,66594718.9
2017-01-29,BTCNGN,435500,437500,435000,436084,70.59,30782703.08
2017-01-28,BTCNGN,437000,438000,434900,435500,43.8,19114506.35
2017-01-27,BTCNGN,432912,439530,432912,437000,139.43,60761807.32
2017-01-26,BTCNGN,430000,436903,427502,432912,169.27,73246318.16
2017-01-25,BTCNGN,437600,439500,425000,430000,198.02,85569505.86
2017-01-24,BTCNGN,438500,442997,437200,437600,137.92,60602884.83
2017-01-23,BTCNGN,438002,444101,438000,438500,190.27,83815135.91
2017-01-22,BTCNGN,437011,450000,437011,438002,136.5,60586086.51
2017-01-21,BTCNGN,430225,445000,430225,437011,128.18,56345092.45
2017-01-20,BTCNGN,430000,434950,429000,430225,186.92,80751942.92
2017-01-19,BTCNGN,416512,435000,416512,430000,218.64,93704059.31
2017-01-18,BTCNGN,430000,436800,415100,416512,196.54,84015242.44
2017-01-17,BTCNGN,400007,446000,399999,430000,242.8,102845413.02
2017-01-16,BTCNGN,397890,404000,397850,400007,149.11,59747190.25
2017-01-15,BTCNGN,400800,402899,395009,397890,68.69,27525343.29
2017-01-14,BTCNGN,402381,403500,398607,400800,46.08,18506219.63
2017-01-13,BTCNGN,397000,405500,386900,402381,151.74,60454616.54
2017-01-12,BTCNGN,391400,409599,350500,405385,273.67,105810899.8
2017-01-11,BTCNGN,439997,443898,391400,391400,244.03,101740374.6
2017-01-10,BTCNGN,437002,441995,437002,439997,114.64,50359129.39
2017-01-09,BTCNGN,441201,450000,432003,437002,138.24,61040459.93
2017-01-08,BTCNGN,436500,460000,436500,441201,85.31,38563324.88
2017-01-07,BTCNGN,468801,472492,391050,436500,206.64,89900510.05
2017-01-06,BTCNGN,496000,499990,452004,468801,225.02,106950519.67
2017-01-05,BTCNGN,551101,599000,450000,496000,231.93,123803727.27
2017-01-04,BTCNGN,495880,559999,495880,551101,232.86,124103849.92
2017-01-03,BTCNGN,492000,499000,492000,496800,144.48,71664449.01
2017-01-02,BTCNGN,479499,499489,476110,492000,85.3,41865294.44
2017-01-01,BTCNGN,463667,479499,463667,479499,75.21,35431815.24
2016-12-31,BTCNGN,468000,469999,463666,463667,35.27,16473156.69
2016-12-30,BTCNGN,466301,470000,461001,468000,147.76,68800343.71
2016-12-29,BTCNGN,466129,474000,450555,466301,144.29,67671142.69
2016-12-28,BTCNGN,437000,474889,437000,466129,174.13,80528994.58
2016-12-27,BTCNGN,426000,443980,425300,437000,132.68,57728609.43
2016-12-26,BTCNGN,424698,426000,422500,426000,55.32,23498882.08
2016-12-25,BTCNGN,424985,425000,420010,424698,74.78,31586396.66
2016-12-24,BTCNGN,422000,428000,420000,424985,57.26,24296083.89
2016-12-23,BTCNGN,403000,430000,402299,422000,222.85,93735267.96
2016-12-22,BTCNGN,381200,410000,380011,403000,244.48,97769850.09
2016-12-21,BTCNGN,373031,382700,371063,381200,181.27,68569266.94
2016-12-20,BTCNGN,365100,379845,365098,373031,236.0,88257717.23
2016-12-19,BTCNGN,381697,381895,365000,365100,180.95,68253256.55
2016-12-18,BTCNGN,380890,382000,376500,381697,79.48,30226467.57
2016-12-17,BTCNGN,382051,386000,380000,380890,63.76,24404033.88
2016-12-16,BTCNGN,380019,389999,352775,382051,235.71,89852950.41
2016-12-15,BTCNGN,386500,391000,380000,380019,172.46,66623600.59
2016-12-14,BTCNGN,390001,395500,380005,386500,216.14,84136766.79
2016-12-13,BTCNGN,409500,410000,382001,390001,282.05,111936623.04
2016-12-12,BTCNGN,411500,412000,405003,409500,167.26,68586614.97
2016-12-11,BTCNGN,411900,412500,409001,411500,108.16,44467069.33
2016-12-10,BTCNGN,413000,413598,406725,411900,127.2,52193164.8
2016-12-09,BTCNGN,402000,419990,401033,413000,201.85,82276381.38
2016-12-08,BTCNGN,400251,449999,399600,402929,251.62,101701557.73
2016-12-07,BTCNGN,392403,403000,389000,400251,253.56,101222318.57
2016-12-06,BTCNGN,399879,401499,385001,392403,159.89,63529543.31
2016-12-05,BTCNGN,400002,403250,398001,399879,234.12,93824893.87
2016-12-04,BTCNGN,400900,403300,398150,400002,99.78,40066753.41
2016-12-03,BTCNGN,401498,403345,400505,400900,45.51,18276880.9
2016-12-02,BTCNGN,396000,404950,390000,401498,177.03,70724661.21
2016-12-01,BTCNGN,389994,400000,380379,396000,197.1,77034984.55
2016-11-30,BTCNGN,394000,394960,382001,389994,188.74,73761125.04
2016-11-29,BTCNGN,400000,401000,378000,394000,203.0,80200455.76
2016-11-28,BTCNGN,403797,406498,396000,400000,206.37,82895366.22
2016-11-27,BTCNGN,401001,407000,400304,403797,89.93,36232525.19
2016-11-26,BTCNGN,401901,403600,400102,401001,73.78,29605348.55
2016-11-25,BTCNGN,401001,410000,399000,401901,170.22,68741974.62
2016-11-24,BTCNGN,403000,405000,396100,401001,182.7,73296541.89
2016-11-23,BTCNGN,395900,406999,394000,403000,163.54,65338502.35
2016-11-22,BTCNGN,393145,405000,393012,395900,166.02,66020150.84
2016-11-21,BTCNGN,392502,430000,392502,393145,145.05,58047737.92
2016-11-20,BTCNGN,392000,396000,392000,392502,62.51,24678124.23
2016-11-19,BTCNGN,396150,399000,388450,392000,32.57,12880372.6
2016-11-18,BTCNGN,392985,402001,380000,396150,111.84,44146352.16
2016-11-17,BTCNGN,382475,450000,366000,392985,167.57,65650086.78
2016-11-16,BTCNGN,366501,384991,360000,382475,117.07,43776240.51
2016-11-15,BTCNGN,363001,369959,355000,366501,136.58,49980200.14
2016-11-14,BTCNGN,350001,369000,350000,363001,100.22,36236667.66
2016-11-13,BTCNGN,364000,366850,345105,350001,42.45,15257461.74
2016-11-12,BTCNGN,367500,370000,363100,364000,38.9,14307053.24
2016-11-11,BTCNGN,366000,370000,360000,367500,109.51,40068993.17
2016-11-10,BTCNGN,356999,373499,356800,366000,80.87,29851812.42
2016-11-09,BTCNGN,355616,374180,355000,356999,62.56,22952774.64
2016-11-08,BTCNGN,363000,375000,335800,355616,74.21,26954875.36
2016-11-07,BTCNGN,377000,385000,335000,363000,56.91,21007452.09
2016-11-06,BTCNGN,369996,377999,366512,377000,22.88,8543206.3
2016-11-05,BTCNGN,373881,374881,360999,369996,16.97,6229481.04
2016-11-04,BTCNGN,330101,381000,330101,373881,60.8,22395183.13
2016-11-03,BTCNGN,369002,395194,329000,330101,79.71,30154776.63
2016-11-02,BTCNGN,360000,371000,356009,369002,67.66,24742675.14
2016-11-01,BTCNGN,346800,360000,335007,360000,41.2,14476295.04
2016-10-31,BTCNGN,349900,369000,333200,346800,51.07,17938089.15
2016-10-30,BTCNGN,336511,349900,335000,349900,22.96,7849388.37
2016-10-29,BTCNGN,329359,340000,329358,336511,14.82,4983761.62
2016-10-28,BTCNGN,323724,347000,320869,329359,44.82,14808776.85
2016-10-27,BTCNGN,318528,330000,310000,323724,74.95,24259002.76
2016-10-26,BTCNGN,312005,400000,310390,318528,39.08,12722396.63
2016-10-25,BTCNGN,311440,315000,308521,312005,35.61,11109003.34
2016-10-24,BTCNGN,309000,312000,308501,311440,35.19,10921774.71
2016-10-23,BTCNGN,310880,311997,308550,309000,10.85,3369920.84
2016-10-22,BTCNGN,308000,313000,308000,310880,9.59,2974581.75
2016-10-21,BTCNGN,312999,313000,300000,308000,31.76,9795100.4
2016-10-20,BTCNGN,312499,316101,305002,312999,41.2,12848406.32
2016-10-19,BTCNGN,315946,317895,300000,312499,34.81,10905371.65
2016-10-18,BTCNGN,311116,319000,298000,315946,27.52,8616345.93
2016-10-17,BTCNGN,319006,321447,305000,311116,23.67,7549865.22
2016-10-16,BTCNGN,322449,322449,315000,319006,7.68,2462134.4
2016-10-15,BTCNGN,322116,324650,319002,322449,12.47,4010480.05
2016-10-14,BTCNGN,321850,327900,320000,322116,32.73,10582409.73
2016-10-13,BTCNGN,325001,328000,319000,321850,22.09,7176059.1
2016-10-12,BTCNGN,324008,329000,305010,325001,26.06,8404341.6
2016-10-11,BTCNGN,333899,333899,310000,324008,12.46,4014058.3
2016-10-10,BTCNGN,326508,340000,312400,333899,19.45,6314152.82
2016-10-09,BTCNGN,330000,349998,325000,326508,6.6,2224043.92
2016-10-08,BTCNGN,333650,350000,319351,350000,13.53,4489790.15
2016-10-07,BTCNGN,301111,354000,301111,333650,21.29,6894222.66
2016-10-06,BTCNGN,319997,328900,300000,301111,24.68,7827861.52
2016-10-05,BTCNGN,312601,329000,302000,319997,11.47,3626476.56
2016-10-04,BTCNGN,320900,332999,303100,312601,16.87,5432193.67
2016-10-03,BTCNGN,329000,338000,316000,320900,3.84,1245222.7
2016-10-02,BTCNGN,329900,340000,301000,329000,6.0,1967824.9
2016-10-01,BTCNGN,318949,346996,300010,329900,5.3,1705588.01
2016-09-30,BTCNGN,330000,339000,285001,318949,7.29,2302596.88
2016-09-29,BTCNGN,278999,350000,273000,330000,7.04,2098418.34
2016-09-28,BTCNGN,286995,286995,270000,278999,8.95,2476097.27
2016-09-27,BTCNGN,280000,299498,280000,286995,3.67,1055111.72
2016-09-26,BTCNGN,274001,290000,265154,280000,11.2,3088950.07
2016-09-25,BTCNGN,270000,277799,268000,274001,2.24,611762.79
2016-09-24,BTCNGN,269000,279999,265100,270000,1.49,407138.76
2016-09-23,BTCNGN,266500,279999,260052,269000,6.56,1761027.98
2016-09-22,BTCNGN,274000,274000,260000,266500,7.9,2078015.84
2016-09-21,BTCNGN,262000,286000,260000,274000,3.42,909700.34
2016-09-20,BTCNGN,279900,294999,253001,262000,7.36,2112821.34
2016-09-19,BTCNGN,255000,295000,250051,279900,3.42,936306.47
2016-09-18,BTCNGN,255800,269999,250000,255000,4.14,1082279.72
2016-09-17,BTCNGN,256000,256000,251000,255800,1.2,308088.66
2016-09-16,BTCNGN,242050,263000,242000,256000,3.83,974959.9
2016-09-15,BTCNGN,224300,257000,224300,242050,2.19,536368.27
2016-09-14,BTCNGN,267520,267520,218784,224300,2.54,613743.0
2016-09-13,BTCNGN,253100,274100,253100,267520,2.06,534558.02
2016-09-12,BTCNGN,268450,279999,253100,253100,3.92,1038900.14
2016-09-11,BTCNGN,274450,274450,260180,268450,0.9709,257863.33
2016-09-10,BTCNGN,273450,275000,255700,274450,1.26,336572.21
2016-09-09,BTCNGN,250250,279900,250250,273450,1.1,294543.81
2016-09-08,BTCNGN,250000,294000,250000,250250,4.77,1249229.37
2016-09-07,BTCNGN,278000,278000,242501,250000,1.63,427833.93
2016-09-06,BTCNGN,260000,300000,235000,278000,3.2,824692.05
2016-09-05,BTCNGN,230100,262200,230100,260000,2.62,656500.04
2016-09-04,BTCNGN,232000,249908,230000,230100,2.48,591257.15
2016-09-03,BTCNGN,235900,248000,232000,232000,3.61,861503.29
2016-09-02,BTCNGN,228100,235900,228000,235900,1.42,326730.37
2016-09-01,BTCNGN,230999,239000,228000,228100,1.4,326456.37
2016-08-31,BTCNGN,237599,239953,226501,230999,2.9,669594.75
2016-08-30,BTCNGN,226600,237600,226600,237599,2.19,512400.37
2016-08-29,BTCNGN,226500,239000,226500,226600,1.05,244375.08
2016-08-28,BTCNGN,226000,238000,226000,226500,0.1334,31543.27
2016-08-27,BTCNGN,226500,239499,225400,226000,0.3967,92854.06
2016-08-26,BTCNGN,230000,239950,225359,226500,1.81,418443.49
2016-08-25,BTCNGN,225358,239953,225358,230000,2.52,589669.14
2016-08-24,BTCNGN,235958,243170,215000,225358,4.29,991458.82
2016-08-23,BTCNGN,230214,235958,215000,235958,2.91,669246.81
2016-08-22,BTCNGN,216000,236000,208229,230214,9.62,2149809.43
2016-08-21,BTCNGN,226000,226000,216000,216000,0.4134,90963.78
2016-08-20,BTCNGN,226000,226000,215300,226000,0.3387,75005.83
2016-08-19,BTCNGN,226000,226043,215284,226000,3.81,847559.05
2016-08-18,BTCNGN,224950,226700,220234,226000,0.9592,215078.28
2016-08-17,BTCNGN,223500,226980,217000,224950,4.1,915868.8
2016-08-16,BTCNGN,223200,233258,213216,223500,2.89,643252.22
2016-08-15,BTCNGN,223880,227500,216453,223200,1.58,347068.45
2016-08-14,BTCNGN,231801,231801,223880,223880,0.9704,219924.15
2016-08-13,BTCNGN,227700,233010,227601,231801,0.1926,44407.97
2016-08-12,BTCNGN,231460,233024,227565,227700,3.22,742400.43
2016-08-11,BTCNGN,235999,239928,229506,231460,4.83,1120866.83
2016-08-10,BTCNGN,231000,243170,222001,235999,5.75,1324223.91
2016-08-09,BTCNGN,231500,234396,219000,231000,2.53,581551.38
2016-08-08,BTCNGN,215640,232819,213712,231500,2.41,541445.83
2016-08-07,BTCNGN,215640,224999,215640,215640,0.7124,160111.31
2016-08-06,BTCNGN,215640,227000,215640,215640,0.02925,6549.67
2016-08-05,BTCNGN,225467,229946,210839,215640,2.07,459850.96
2016-08-04,BTCNGN,216405,225467,216405,225467,1.87,413992.47
2016-08-03,BTCNGN,224000,224000,200000,216405,1.72,370711.11
2016-08-02,BTCNGN,243200,243200,224000,224000,1.2,276059.9
2016-08-01,BTCNGN,245050,245050,235000,243200,0.568,135786.45
2016-07-31,BTCNGN,245001,245050,235028,245050,2.64,636854.98
2016-07-30,BTCNGN,250770,250770,241000,245001,0.1128,27659.96
2016-07-29,BTCNGN,245000,250770,240500,250770,2.03,497217.88
2016-07-28,BTCNGN,245199,245670,235000,245000,2.49,604150.42
2016-07-27,BTCNGN,245199,245200,235000,245199,2.37,576728.11
2016-07-26,BTCNGN,236001,245304,236001,245199,1.15,280894.54
2016-07-25,BTCNGN,238776,245000,235000,236001,4.36,1059233.08
2016-07-24,BTCNGN,234860,238776,234860,238776,0.7241,171873.03
2016-07-23,BTCNGN,240200,240200,230272,234860,2.86,673832.13
2016-07-22,BTCNGN,241000,241000,235537,240200,2.72,648083.12
2016-07-21,BTCNGN,241658,244510,231237,235537,1.17,282138.95
2016-07-20,BTCNGN,230000,241658,230000,241658,1.9,452986.96
2016-07-19,BTCNGN,237976,240752,230000,230000,1.69,397730.23
2016-07-18,BTCNGN,230205,237976,230205,237976,1.87,437321.39
