Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NXT,Volume BTC
2017-12-06,NXTBTC,3.477e-05,4.199e-05,2.847e-05,3.472e-05,10870306.0,367.46
2017-12-05,NXTBTC,3.882e-05,3.897e-05,3.393e-05,3.477e-05,8861646.0,318.92
2017-12-04,NXTBTC,3.834e-05,4.4e-05,3.693e-05,3.882e-05,8110140.0,327.89
2017-12-03,NXTBTC,3.265e-05,4.2e-05,2.874e-05,3.834e-05,11319540.0,412.08
2017-12-02,NXTBTC,2.098e-05,3.75e-05,1.974e-05,3.265e-05,15478882.0,390.89
2017-12-01,NXTBTC,1.789e-05,2.117e-05,1.715e-05,2.098e-05,13303542.0,255.13
2017-11-30,NXTBTC,1.65e-05,1.833e-05,1.613e-05,1.789e-05,13054458.0,224.18
2017-11-29,NXTBTC,1.976e-05,2.24e-05,1.559e-05,1.65e-05,16307251.0,306.55
2017-11-28,NXTBTC,2.126e-05,2.248e-05,1.732e-05,1.976e-05,13106588.0,262.28
2017-11-27,NXTBTC,1.773e-05,2.354e-05,1.761e-05,2.126e-05,17714952.0,361.37
2017-11-26,NXTBTC,1.537e-05,1.779e-05,1.377e-05,1.773e-05,20239988.0,315.08
2017-11-25,NXTBTC,1.538e-05,1.78e-05,1.494e-05,1.537e-05,17559146.0,281.5
2017-11-24,NXTBTC,1.41e-05,1.57e-05,1.26e-05,1.538e-05,18325050.0,261.45
2017-11-23,NXTBTC,1.529e-05,1.59e-05,1.301e-05,1.41e-05,15840038.0,228.3
2017-11-22,NXTBTC,1.54e-05,1.83e-05,1.461e-05,1.529e-05,16876209.0,275.36
2017-11-21,NXTBTC,1.089e-05,1.65e-05,1.081e-05,1.54e-05,21337131.0,299.58
2017-11-20,NXTBTC,9.31e-06,1.2e-05,9.23e-06,1.089e-05,35282214.0,366.31
2017-11-19,NXTBTC,9.63e-06,1.059e-05,9.2e-06,9.31e-06,4806358.0,46.73
2017-11-18,NXTBTC,9.05e-06,9.88e-06,8.77e-06,9.63e-06,19674142.0,180.8
2017-11-17,NXTBTC,8.83e-06,9.24e-06,8.4e-06,9.05e-06,26739990.0,236.57
2017-11-16,NXTBTC,9.43e-06,9.79e-06,8.78e-06,8.83e-06,22234866.0,203.77
2017-11-15,NXTBTC,1.021e-05,1.023e-05,9.09e-06,9.43e-06,24269190.0,234.24
2017-11-14,NXTBTC,9.7e-06,1.04e-05,9.34e-06,1.021e-05,27079063.0,265.95
2017-11-13,NXTBTC,1.02e-05,1.03e-05,9.35e-06,9.7e-06,29075524.0,285.94
2017-11-12,NXTBTC,1.067e-05,1.075e-05,9.05e-06,1.02e-05,26870780.0,271.23
2017-11-11,NXTBTC,9.71e-06,1.1e-05,8.98e-06,1.067e-05,35371513.0,342.04
2017-11-10,NXTBTC,1.012e-05,1.031e-05,8.31e-06,9.71e-06,33855411.0,324.1
2017-11-09,NXTBTC,8.59e-06,1.078e-05,7.9e-06,1.012e-05,27709166.0,256.71
2017-11-08,NXTBTC,8.25e-06,8.99e-06,7.52e-06,8.59e-06,34938035.0,281.81
2017-11-07,NXTBTC,8.0e-06,8.55e-06,7.5e-06,8.25e-06,23573962.0,188.94
2017-11-06,NXTBTC,7.76e-06,8.31e-06,7.25e-06,8.0e-06,30006796.0,233.41
2017-11-05,NXTBTC,7.7e-06,7.78e-06,7.23e-06,7.76e-06,22683748.0,171.67
2017-11-04,NXTBTC,8.02e-06,8.22e-06,7.51e-06,7.7e-06,24557981.0,191.8
2017-11-03,NXTBTC,8.7e-06,8.76e-06,7.32e-06,8.02e-06,30428584.0,236.81
2017-11-02,NXTBTC,8.39e-06,9.09e-06,7.12e-06,8.7e-06,38910577.0,306.03
2017-11-01,NXTBTC,9.06e-06,9.29e-06,8.31e-06,8.39e-06,31943031.0,281.42
2017-10-31,NXTBTC,9.53e-06,9.63e-06,9.01e-06,9.06e-06,15103094.0,140.36
2017-10-30,NXTBTC,9.59e-06,1.0e-05,9.37e-06,9.53e-06,19008389.0,182.87
2017-10-29,NXTBTC,1.017e-05,1.048e-05,9.24e-06,9.59e-06,82803451.0,840.66
2017-10-28,NXTBTC,1.029e-05,1.076e-05,1.014e-05,1.017e-05,14983087.0,155.75
2017-10-27,NXTBTC,1.017e-05,1.038e-05,1.003e-05,1.029e-05,19434837.0,198.33
2017-10-26,NXTBTC,1.063e-05,1.095e-05,1.0e-05,1.017e-05,28941072.0,301.6
2017-10-25,NXTBTC,1.126e-05,1.14e-05,1.059e-05,1.063e-05,21003671.0,229.31
2017-10-24,NXTBTC,1.003e-05,1.205e-05,9.82e-06,1.126e-05,20046866.0,221.81
2017-10-23,NXTBTC,1.016e-05,1.109e-05,9.48e-06,1.003e-05,40298103.0,399.66
2017-10-22,NXTBTC,1.03e-05,1.099e-05,9.96e-06,1.016e-05,25897193.0,271.04
2017-10-21,NXTBTC,1.043e-05,1.069e-05,9.61e-06,1.03e-05,29103753.0,293.57
2017-10-20,NXTBTC,1.143e-05,1.17e-05,1.017e-05,1.043e-05,24997921.0,276.68
2017-10-19,NXTBTC,1.195e-05,1.208e-05,1.102e-05,1.143e-05,41006773.0,473.82
2017-10-18,NXTBTC,1.194e-05,1.216e-05,1.177e-05,1.195e-05,61381806.0,734.52
2017-10-17,NXTBTC,1.218e-05,1.234e-05,1.133e-05,1.194e-05,40930345.0,489.2
2017-10-16,NXTBTC,1.18e-05,1.325e-05,1.115e-05,1.218e-05,22703143.0,277.58
2017-10-15,NXTBTC,1.177e-05,1.325e-05,1.125e-05,1.18e-05,18530965.0,221.39
2017-10-14,NXTBTC,1.111e-05,1.325e-05,1.075e-05,1.177e-05,18480599.0,212.13
2017-10-13,NXTBTC,1.186e-05,1.192e-05,1.04e-05,1.111e-05,20161270.0,224.6
2017-10-12,NXTBTC,1.375e-05,1.397e-05,1.172e-05,1.186e-05,15711989.0,200.56
2017-10-11,NXTBTC,1.404e-05,1.461e-05,1.371e-05,1.375e-05,13110735.0,183.39
2017-10-10,NXTBTC,1.285e-05,1.471e-05,1.28e-05,1.404e-05,19268143.0,271.36
2017-10-09,NXTBTC,1.491e-05,1.534e-05,1.235e-05,1.285e-05,17115913.0,243.38
2017-10-08,NXTBTC,1.776e-05,1.864e-05,1.427e-05,1.491e-05,19307832.0,318.96
2017-10-07,NXTBTC,1.517e-05,1.999e-05,1.476e-05,1.776e-05,19327352.0,329.28
2017-10-06,NXTBTC,1.464e-05,1.61e-05,1.424e-05,1.517e-05,16106544.0,243.31
2017-10-05,NXTBTC,1.499e-05,1.524e-05,1.383e-05,1.464e-05,15258590.0,222.71
2017-10-04,NXTBTC,1.551e-05,1.575e-05,1.472e-05,1.499e-05,10950917.0,167.27
2017-10-03,NXTBTC,1.631e-05,1.637e-05,1.48e-05,1.551e-05,13156318.0,203.11
2017-10-02,NXTBTC,1.717e-05,1.729e-05,1.551e-05,1.631e-05,15703221.0,256.18
2017-10-01,NXTBTC,1.739e-05,1.783e-05,1.675e-05,1.717e-05,13551710.0,236.34
2017-09-30,NXTBTC,1.724e-05,1.774e-05,1.549e-05,1.739e-05,18600502.0,314.56
2017-09-29,NXTBTC,1.715e-05,1.827e-05,1.538e-05,1.724e-05,18304747.0,310.76
2017-09-28,NXTBTC,1.794e-05,1.904e-05,1.681e-05,1.715e-05,18169256.0,321.92
2017-09-27,NXTBTC,1.707e-05,1.831e-05,1.667e-05,1.794e-05,16270961.0,281.99
2017-09-26,NXTBTC,1.628e-05,1.75e-05,1.595e-05,1.707e-05,16401831.0,274.52
2017-09-25,NXTBTC,1.622e-05,1.635e-05,1.506e-05,1.628e-05,11529114.0,185.45
2017-09-24,NXTBTC,1.637e-05,1.676e-05,1.608e-05,1.622e-05,14446778.0,236.62
2017-09-23,NXTBTC,1.637e-05,1.7e-05,1.563e-05,1.637e-05,14235363.0,233.1
2017-09-22,NXTBTC,1.662e-05,1.712e-05,1.472e-05,1.637e-05,18561452.0,300.15
