Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume AUD
2018-07-31 04-PM,LTCAUD,104.22,104.37,104.22,104.37,0.07876,8.22
2018-07-31 03-PM,LTCAUD,104.84,104.98,104.22,104.22,17.28,1811.61
2018-07-31 02-PM,LTCAUD,104,105.06,103.5,104.84,38.17,3970.39
2018-07-31 01-PM,LTCAUD,104.07,106.1,104,104,105.45,11058.02
2018-07-31 12-PM,LTCAUD,106.5,106.51,104.07,104.07,393.49,41526.28
2018-07-31 11-AM,LTCAUD,106.66,107.06,106.12,106.5,240.79,25749.26
2018-07-31 10-AM,LTCAUD,108,108,106.4,106.66,100.5,10760.83
2018-07-31 09-AM,LTCAUD,108.21,108.37,107.2,108,61.9,6670.7
2018-07-31 08-AM,LTCAUD,109.35,109.36,108,108.21,40.05,4338.92
2018-07-31 07-AM,LTCAUD,109.63,109.63,109,109.35,63.94,6971.55
2018-07-31 06-AM,LTCAUD,109.63,109.87,109.63,109.63,23.32,2557.12
2018-07-31 05-AM,LTCAUD,109.65,110.25,109.58,109.63,9.27,1017.59
2018-07-31 04-AM,LTCAUD,110.36,110.36,109.18,109.65,5.78,630.8
2018-07-31 03-AM,LTCAUD,110.59,110.63,109.05,110.36,102.45,11272.62
2018-07-31 02-AM,LTCAUD,110.59,111.07,110.59,110.59,26.21,2902.84
2018-07-31 01-AM,LTCAUD,110.93,111.18,110.51,110.59,164.09,18175.31
2018-07-31 12-AM,LTCAUD,110.93,111.57,110.93,110.93,7.53,838.85
2018-07-30 11-PM,LTCAUD,111.34,111.48,110.93,110.93,1.56,173.17
2018-07-30 10-PM,LTCAUD,111.08,111.34,111.08,111.34,0.1287,14.32
2018-07-30 09-PM,LTCAUD,110.84,111.08,110.52,111.08,2.42,267.73
2018-07-30 08-PM,LTCAUD,110.84,110.84,110.84,110.84,0.0,0.0
2018-07-30 07-PM,LTCAUD,108.94,110.84,108.94,110.84,5.2,575.63
2018-07-30 06-PM,LTCAUD,108.65,108.94,108.65,108.94,10.08,1097.82
2018-07-30 05-PM,LTCAUD,110.66,111.63,108.65,108.65,292.76,32092.31
2018-07-30 04-PM,LTCAUD,111.41,111.41,110.62,110.66,7.93,877.33
2018-07-30 03-PM,LTCAUD,111,111.51,111,111.41,3.2,356.39
2018-07-30 02-PM,LTCAUD,110.87,111.57,110.87,111,2.91,324.55
2018-07-30 01-PM,LTCAUD,111.76,112.11,110.87,110.87,31.8,3551.16
2018-07-30 12-PM,LTCAUD,111.76,111.76,111.76,111.76,4.99,557.7
2018-07-30 11-AM,LTCAUD,112.43,112.43,111.75,111.76,35.92,4013.91
2018-07-30 10-AM,LTCAUD,112.3,112.43,111.86,112.43,10.22,1146.83
2018-07-30 09-AM,LTCAUD,112.41,112.55,112.1,112.3,11.12,1250.03
2018-07-30 08-AM,LTCAUD,112.15,112.41,112.15,112.41,157.53,17682.59
2018-07-30 07-AM,LTCAUD,113.59,113.59,112.15,112.15,48.72,5488.61
2018-07-30 06-AM,LTCAUD,113.03,113.67,112.92,113.59,25.81,2925.89
2018-07-30 05-AM,LTCAUD,113.85,114.01,113.03,113.03,63.36,7168.2
2018-07-30 04-AM,LTCAUD,113.3,114,113.13,113.85,42.89,4881.67
2018-07-30 03-AM,LTCAUD,113.61,113.63,113.3,113.3,14.19,1611.99
2018-07-30 02-AM,LTCAUD,114.05,114.65,113.61,113.61,5.02,572.18
2018-07-30 01-AM,LTCAUD,113,114.5,113,114.05,43.96,5007.33
2018-07-30 12-AM,LTCAUD,113.64,113.64,111.54,113,180.04,20326.5
2018-07-29 11-PM,LTCAUD,113.3,113.64,113.06,113.64,13.22,1497.37
2018-07-29 10-PM,LTCAUD,113.1,113.3,113.1,113.3,17.51,1984.13
2018-07-29 09-PM,LTCAUD,113.85,113.85,113.1,113.1,5.87,664.9
2018-07-29 08-PM,LTCAUD,113.69,113.85,113.69,113.85,1.0,113.79
2018-07-29 07-PM,LTCAUD,113.69,113.69,113.69,113.69,0.0,0.0
2018-07-29 06-PM,LTCAUD,113.69,113.69,113.69,113.69,0.0,0.0
2018-07-29 05-PM,LTCAUD,113.69,113.69,113.69,113.69,0.0,0.0
2018-07-29 04-PM,LTCAUD,113.31,113.69,113.31,113.69,0.11,12.51
2018-07-29 03-PM,LTCAUD,113.92,113.93,113.31,113.31,9.89,1123.61
2018-07-29 02-PM,LTCAUD,113,113.92,112.98,113.92,2.84,321.09
2018-07-29 01-PM,LTCAUD,113.52,113.58,113,113,5.19,587.67
2018-07-29 12-PM,LTCAUD,113.17,113.52,113.02,113.52,2.2,248.79
2018-07-29 11-AM,LTCAUD,113.16,113.76,113.16,113.17,3.31,375.81
2018-07-29 10-AM,LTCAUD,113.83,113.83,113.16,113.16,0.002,0.2263
2018-07-29 09-AM,LTCAUD,113.1,113.98,113.1,113.83,7.65,870.6
2018-07-29 08-AM,LTCAUD,113.55,113.55,113.1,113.1,18.54,2097.31
2018-07-29 07-AM,LTCAUD,113.32,113.55,113.32,113.55,6.51,738.24
2018-07-29 06-AM,LTCAUD,113.38,113.9,113.32,113.32,3.74,423.84
2018-07-29 05-AM,LTCAUD,113.66,114.21,113.38,113.38,46.97,5350.59
2018-07-29 04-AM,LTCAUD,113.8,113.8,113.5,113.66,4.08,464.03
2018-07-29 03-AM,LTCAUD,113.79,114.22,113.79,113.8,8.27,941.23
2018-07-29 02-AM,LTCAUD,113.79,113.79,113.79,113.79,0.0,0.0
2018-07-29 01-AM,LTCAUD,114.93,114.93,113.79,113.79,4.39,500.2
2018-07-29 12-AM,LTCAUD,112.96,114.93,112.96,114.93,8.9,1018.38
2018-07-28 11-PM,LTCAUD,113.34,113.34,112.96,112.96,6.61,746.8
2018-07-28 10-PM,LTCAUD,113.34,113.34,113.34,113.34,0.0,0.0
2018-07-28 09-PM,LTCAUD,113.34,113.34,113.34,113.34,0.0,0.0
2018-07-28 08-PM,LTCAUD,113.34,113.34,113.34,113.34,0.0,0.0
2018-07-28 07-PM,LTCAUD,113.34,113.34,113.34,113.34,0.0,0.0
2018-07-28 06-PM,LTCAUD,113.08,113.34,113.08,113.34,4.43,501.85
2018-07-28 05-PM,LTCAUD,112.84,113.08,112.84,113.08,80.17,9059.27
2018-07-28 04-PM,LTCAUD,112.35,112.84,112.35,112.84,35.35,3989.0
2018-07-28 03-PM,LTCAUD,112.12,112.35,112.12,112.35,2.22,249.42
2018-07-28 02-PM,LTCAUD,113.36,113.36,112.12,112.12,4.97,556.92
2018-07-28 01-PM,LTCAUD,113.36,113.36,113.36,113.36,32.64,3700.52
2018-07-28 12-PM,LTCAUD,113.53,113.53,113.36,113.36,0.7261,82.32
2018-07-28 11-AM,LTCAUD,113.53,113.77,113.53,113.53,7.08,804.67
2018-07-28 10-AM,LTCAUD,113.89,113.89,113.53,113.53,16.27,1852.01
2018-07-28 09-AM,LTCAUD,113.91,113.91,113.53,113.89,4.55,518.35
2018-07-28 08-AM,LTCAUD,113.53,113.91,113.53,113.91,2.16,246.38
2018-07-28 07-AM,LTCAUD,113.83,113.83,113.53,113.53,2.51,284.63
2018-07-28 06-AM,LTCAUD,113.7,113.83,113.26,113.83,10.64,1208.34
2018-07-28 05-AM,LTCAUD,113.68,114.24,113.68,113.7,49.78,5673.76
2018-07-28 04-AM,LTCAUD,112.8,113.68,112.8,113.68,2.84,323.19
2018-07-28 03-AM,LTCAUD,113.37,113.84,112.8,112.8,19.17,2162.91
2018-07-28 02-AM,LTCAUD,113.19,113.72,113.19,113.37,18.28,2073.88
2018-07-28 01-AM,LTCAUD,113.72,113.72,113.19,113.19,19.43,2202.48
2018-07-28 12-AM,LTCAUD,113.77,113.77,113.72,113.72,5.0,568.6
2018-07-27 11-PM,LTCAUD,113.58,115.14,113.58,113.77,222.64,25536.7
2018-07-27 10-PM,LTCAUD,114.27,114.39,113.58,113.58,4.5,513.15
2018-07-27 09-PM,LTCAUD,113.7,114.27,113.7,114.27,1.66,189.35
2018-07-27 08-PM,LTCAUD,113.7,113.7,113.7,113.7,0.0,0.0
2018-07-27 07-PM,LTCAUD,113.68,113.7,113.68,113.7,64.19,7298.62
2018-07-27 06-PM,LTCAUD,113.68,113.68,113.68,113.68,0.0,0.0
2018-07-27 05-PM,LTCAUD,113.68,113.68,113.68,113.68,0.0,0.0
2018-07-27 04-PM,LTCAUD,113.25,113.68,113.16,113.68,8.88,1009.3
2018-07-27 03-PM,LTCAUD,110.33,113.25,110.26,113.25,16.77,1883.93
2018-07-27 02-PM,LTCAUD,111,111.12,110.33,110.33,39.94,4417.66
2018-07-27 01-PM,LTCAUD,110.85,111.79,110.67,111,21.79,2417.23
2018-07-27 12-PM,LTCAUD,111.53,111.53,110.85,110.85,22.76,2525.35
2018-07-27 11-AM,LTCAUD,112.79,112.79,111.47,111.53,5.18,577.92
2018-07-27 10-AM,LTCAUD,113.27,113.27,112.48,112.79,0.6868,77.43
2018-07-27 09-AM,LTCAUD,112.77,113.27,112.77,113.27,14.87,1684.55
2018-07-27 08-AM,LTCAUD,111.01,112.88,111.01,112.77,209.07,23593.42
2018-07-27 07-AM,LTCAUD,112.27,112.27,111,111.01,77.7,8627.89
2018-07-27 06-AM,LTCAUD,112.84,112.84,111.85,112.27,59.95,6714.92
2018-07-27 05-AM,LTCAUD,112.89,113.04,112.33,112.84,12.82,1446.71
2018-07-27 04-AM,LTCAUD,112.92,112.92,111.95,112.89,91.08,10203.46
2018-07-27 03-AM,LTCAUD,112.77,114.7,111.35,112.92,121.53,13575.94
2018-07-27 02-AM,LTCAUD,112.89,112.89,112.12,112.77,28.83,3247.5
2018-07-27 01-AM,LTCAUD,112.85,112.89,111.36,112.89,45.47,5107.07
2018-07-27 12-AM,LTCAUD,112.75,113.57,112.75,112.85,57.06,6464.59
2018-07-26 11-PM,LTCAUD,113.85,113.85,112.14,112.75,61.75,6971.36
2018-07-26 10-PM,LTCAUD,113.5,115.79,113.5,113.85,43.91,5019.95
2018-07-26 09-PM,LTCAUD,116.78,116.78,113.5,113.5,427.49,49368.08
2018-07-26 08-PM,LTCAUD,116.99,117.56,116.77,116.78,32.27,3773.75
2018-07-26 07-PM,LTCAUD,117.23,117.23,116.99,116.99,1.58,184.49
2018-07-26 06-PM,LTCAUD,117.23,117.23,117.23,117.23,0.0,0.0
2018-07-26 05-PM,LTCAUD,116.91,117.23,116.91,117.23,5.73,671.26
2018-07-26 04-PM,LTCAUD,116.91,116.91,116.91,116.91,0.0,0.0
2018-07-26 03-PM,LTCAUD,117.38,117.38,116.91,116.91,0.6028,70.48
2018-07-26 02-PM,LTCAUD,117.66,117.66,117.2,117.38,15.3,1794.09
2018-07-26 01-PM,LTCAUD,116.75,117.69,116.75,117.66,3.06,360.04
2018-07-26 12-PM,LTCAUD,117.72,117.72,116.75,116.75,34.07,3985.4
2018-07-26 11-AM,LTCAUD,117.7,118.08,117.08,117.72,25.76,3028.8
2018-07-26 10-AM,LTCAUD,116.82,117.7,116.82,117.7,15.32,1794.69
2018-07-26 09-AM,LTCAUD,116.72,117.73,116.72,116.82,55.61,6530.76
2018-07-26 08-AM,LTCAUD,116.93,117.17,116.72,116.72,11.63,1359.24
2018-07-26 07-AM,LTCAUD,117.5,118,116.76,116.93,25.56,3006.03
2018-07-26 06-AM,LTCAUD,115.74,117.5,115.74,117.5,13.69,1595.32
2018-07-26 05-AM,LTCAUD,116.26,116.91,115.74,115.74,1.24,144.26
2018-07-26 04-AM,LTCAUD,116.22,116.91,116.19,116.26,19.95,2319.44
2018-07-26 03-AM,LTCAUD,116.55,116.55,116.03,116.22,22.26,2589.13
2018-07-26 02-AM,LTCAUD,116.58,117.12,116.51,116.55,5.26,612.97
2018-07-26 01-AM,LTCAUD,117.01,117.43,116.58,116.58,56.31,6602.89
2018-07-26 12-AM,LTCAUD,115.99,117.02,115.77,117.01,18.09,2109.78
2018-07-25 11-PM,LTCAUD,117.52,117.7,115.99,115.99,20.57,2415.0
2018-07-25 10-PM,LTCAUD,117,117.52,117,117.52,63.84,7502.43
2018-07-25 09-PM,LTCAUD,117.12,117.32,117,117,22.25,2605.15
2018-07-25 08-PM,LTCAUD,117.12,117.12,117.12,117.12,0.0,0.0
2018-07-25 07-PM,LTCAUD,115.93,117.12,115.93,117.12,1.0,117.1
2018-07-25 06-PM,LTCAUD,116.19,116.19,115.93,115.93,2.5,289.71
2018-07-25 05-PM,LTCAUD,116.21,117.29,116.19,116.19,291.39,34174.05
2018-07-25 04-PM,LTCAUD,115.25,116.21,115.25,116.21,3.54,410.96
2018-07-25 03-PM,LTCAUD,116.19,116.19,114.85,115.25,15.06,1735.14
2018-07-25 02-PM,LTCAUD,115.92,116.19,115.92,116.19,22.6,2620.61
2018-07-25 01-PM,LTCAUD,115.11,116,115.11,115.92,42.96,4979.64
2018-07-25 12-PM,LTCAUD,115.06,115.8,115.06,115.11,8.63,993.86
2018-07-25 11-AM,LTCAUD,115.4,116,115.06,115.06,30.46,3526.4
2018-07-25 10-AM,LTCAUD,115.83,115.83,113.97,115.4,210.06,24030.55
2018-07-25 09-AM,LTCAUD,116.37,116.38,114.9,115.83,130.48,15051.24
2018-07-25 08-AM,LTCAUD,117.15,117.61,115.83,116.37,11.61,1356.2
2018-07-25 07-AM,LTCAUD,116.86,118.04,116.86,117.15,40.26,4733.44
2018-07-25 06-AM,LTCAUD,118.91,118.91,116.86,116.86,138.94,16259.6
2018-07-25 05-AM,LTCAUD,118.76,119.25,118.76,118.91,34.96,4160.95
2018-07-25 04-AM,LTCAUD,118.9,119.25,118.36,118.76,21.65,2579.29
2018-07-25 03-AM,LTCAUD,118.8,118.9,117.82,118.9,171.79,20350.77
2018-07-25 02-AM,LTCAUD,120.46,120.46,118.8,118.8,42.77,5092.74
2018-07-25 01-AM,LTCAUD,121.02,121.02,119.82,120.46,26.52,3185.12
2018-07-25 12-AM,LTCAUD,120.04,121.99,120.04,121.02,63.41,7683.81
2018-07-24 11-PM,LTCAUD,119.84,120.41,118.8,120.04,111.23,13311.97
2018-07-24 10-PM,LTCAUD,119.39,119.84,118.52,119.84,62.49,7420.89
2018-07-24 09-PM,LTCAUD,118.79,119.56,118.79,119.39,24.75,2954.98
2018-07-24 08-PM,LTCAUD,117.87,118.79,117.09,118.79,4.3,504.61
2018-07-24 07-PM,LTCAUD,117.67,117.87,117.67,117.87,2.5,294.68
2018-07-24 06-PM,LTCAUD,117.67,117.67,117.67,117.67,0.0,0.0
2018-07-24 05-PM,LTCAUD,117.9,117.9,117.67,117.67,2.5,294.18
2018-07-24 04-PM,LTCAUD,117.9,117.9,117.9,117.9,0.0,0.0
2018-07-24 03-PM,LTCAUD,117.47,117.95,117.25,117.9,33.58,3938.93
2018-07-24 02-PM,LTCAUD,119.11,119.21,117.47,117.47,23.4,2780.65
2018-07-24 01-PM,LTCAUD,117.31,120,116.32,119.11,188.8,22418.55
2018-07-24 12-PM,LTCAUD,118.65,119.69,117.15,117.31,304.11,36049.03
2018-07-24 11-AM,LTCAUD,119,119.35,118.34,118.65,220.4,26226.75
2018-07-24 10-AM,LTCAUD,119.03,119.63,118,119,86.31,10262.39
2018-07-24 09-AM,LTCAUD,117.79,119.24,117.28,119.03,68.87,8168.54
2018-07-24 08-AM,LTCAUD,118.49,118.49,116.7,117.79,37.61,4417.64
2018-07-24 07-AM,LTCAUD,117.43,120,116.5,118.49,468.93,55720.49
2018-07-24 06-AM,LTCAUD,113.76,118.86,113.76,117.43,128.57,15105.41
2018-07-24 05-AM,LTCAUD,111.26,114.39,110.42,113.76,331.94,37852.71
2018-07-24 04-AM,LTCAUD,110.58,111.26,110.52,111.26,37.14,4114.15
2018-07-24 03-AM,LTCAUD,111.07,111.11,110.53,110.58,22.36,2476.19
2018-07-24 02-AM,LTCAUD,111.45,112.89,110.63,111.07,150.79,16794.68
2018-07-24 01-AM,LTCAUD,110.39,111.45,110,111.45,40.4,4459.4
2018-07-24 12-AM,LTCAUD,111.75,111.75,110,110.39,20.25,2237.01
2018-07-23 11-PM,LTCAUD,111.27,111.75,110.15,111.75,72.54,8070.56
2018-07-23 10-PM,LTCAUD,110.49,111.9,110.49,111.27,35.3,3923.41
2018-07-23 09-PM,LTCAUD,111.36,111.36,110.49,110.49,10.2,1127.29
2018-07-23 08-PM,LTCAUD,112.57,112.57,110,111.36,64.24,7082.07
2018-07-23 07-PM,LTCAUD,111.04,112.86,111.04,112.57,83.68,9438.33
2018-07-23 06-PM,LTCAUD,113,113.15,111.04,111.04,30.65,3441.63
2018-07-23 05-PM,LTCAUD,114.38,114.38,113,113,3.2,361.6
2018-07-23 04-PM,LTCAUD,114.38,114.38,114.38,114.38,0.0,0.0
2018-07-23 03-PM,LTCAUD,114.38,114.38,114.38,114.38,0.0,0.0
2018-07-23 02-PM,LTCAUD,114.5,114.5,113.96,114.38,0.2589,29.58
2018-07-23 01-PM,LTCAUD,112.47,115.08,112.47,114.5,10.71,1223.62
2018-07-23 12-PM,LTCAUD,112.8,113.35,112.47,112.47,6.04,681.34
2018-07-23 11-AM,LTCAUD,112.93,113.25,112.8,112.8,4.07,459.97
2018-07-23 10-AM,LTCAUD,114.94,114.94,112.93,112.93,17.61,2002.5
2018-07-23 09-AM,LTCAUD,112.67,114.94,112.67,114.94,18.45,2096.57
2018-07-23 08-AM,LTCAUD,113.15,114,112.67,112.67,37.7,4263.54
2018-07-23 07-AM,LTCAUD,114.97,115.12,113.15,113.15,136.54,15468.95
2018-07-23 06-AM,LTCAUD,115.22,115.22,114.54,114.97,17.91,2051.88
2018-07-23 05-AM,LTCAUD,114.82,115.22,114.82,115.22,8.85,1018.8
2018-07-23 04-AM,LTCAUD,114.76,115.04,114.76,114.82,48.82,5606.7
2018-07-23 03-AM,LTCAUD,114.22,114.98,114.22,114.76,9.99,1145.9
2018-07-23 02-AM,LTCAUD,112.49,114.77,112.25,114.22,203.92,23226.43
2018-07-23 01-AM,LTCAUD,110.98,112.49,110.96,112.49,79.79,8968.99
2018-07-23 12-AM,LTCAUD,110.37,111.02,110.37,110.98,3.0,332.95
2018-07-22 11-PM,LTCAUD,110.89,111.38,110.37,110.37,18.95,2105.39
2018-07-22 10-PM,LTCAUD,110.89,110.89,110.89,110.89,0.0,0.0
2018-07-22 09-PM,LTCAUD,112.11,112.11,110.89,110.89,7.65,848.54
2018-07-22 08-PM,LTCAUD,112.04,112.11,112.04,112.11,5.45,611.4
2018-07-22 07-PM,LTCAUD,112.49,112.49,112.04,112.04,5.21,583.73
2018-07-22 06-PM,LTCAUD,111.14,112.49,111.14,112.49,3.0,337.47
2018-07-22 05-PM,LTCAUD,112.63,112.63,111.14,111.14,5.24,582.4
2018-07-22 04-PM,LTCAUD,112.2,112.63,112.2,112.63,14.9,1678.71
2018-07-22 03-PM,LTCAUD,111.84,112.2,111.67,112.2,10.65,1192.23
2018-07-22 02-PM,LTCAUD,110.47,111.84,110.47,111.84,6.25,696.64
2018-07-22 01-PM,LTCAUD,111.14,111.14,110,110.47,5.4,598.56
2018-07-22 12-PM,LTCAUD,111.42,111.76,111.14,111.14,23.97,2675.86
2018-07-22 11-AM,LTCAUD,111.42,111.42,111.42,111.42,0.0,0.0
2018-07-22 10-AM,LTCAUD,111.11,111.42,111.11,111.42,2.57,286.83
2018-07-22 09-AM,LTCAUD,111.83,111.83,111.11,111.11,0.6111,67.9
2018-07-22 08-AM,LTCAUD,111.11,111.83,111.11,111.83,0.07876,8.81
2018-07-22 07-AM,LTCAUD,112.09,112.09,111.11,111.11,3.23,360.74
2018-07-22 06-AM,LTCAUD,111.46,112.09,111.46,112.09,4.96,555.28
2018-07-22 05-AM,LTCAUD,111.51,111.51,111.44,111.46,2.01,224.41
2018-07-22 04-AM,LTCAUD,112.26,112.26,111.18,111.51,2.95,329.04
2018-07-22 03-AM,LTCAUD,111.7,112.26,111.26,112.26,51.7,5795.41
2018-07-22 02-AM,LTCAUD,111.83,113.05,111.7,111.7,9.42,1060.55
2018-07-22 01-AM,LTCAUD,111.71,111.83,111.71,111.83,0.001,0.1118
2018-07-22 12-AM,LTCAUD,111.87,112.39,111.1,111.71,7.94,888.36
2018-07-21 11-PM,LTCAUD,112.79,113.3,111.87,111.87,5.62,635.69
2018-07-21 10-PM,LTCAUD,112.79,113.44,112.79,112.79,0.884,100.27
2018-07-21 09-PM,LTCAUD,112.96,113.65,112.78,112.79,1.76,199.39
2018-07-21 08-PM,LTCAUD,112.39,113.27,111.4,112.96,4.0,452.8
2018-07-21 07-PM,LTCAUD,113.12,113.12,112.39,112.39,0.005,0.5639
2018-07-21 06-PM,LTCAUD,113.73,113.73,113.12,113.12,0.002,0.2262
2018-07-21 05-PM,LTCAUD,113.73,113.73,113.73,113.73,0.0,0.0
2018-07-21 04-PM,LTCAUD,113.73,113.73,113.73,113.73,0.0,0.0
2018-07-21 03-PM,LTCAUD,112.92,113.73,112.92,113.73,2.4,272.86
2018-07-21 02-PM,LTCAUD,111.64,112.92,111.64,112.92,3.02,338.97
2018-07-21 01-PM,LTCAUD,111.04,111.64,111.04,111.64,112.82,12537.41
2018-07-21 12-PM,LTCAUD,110.79,111.04,109.91,111.04,54.96,6101.87
2018-07-21 11-AM,LTCAUD,110,110.79,109.19,110.79,3.3,362.42
2018-07-21 10-AM,LTCAUD,109.59,110,109.56,110,25.39,2792.48
2018-07-21 09-AM,LTCAUD,110.29,110.29,109.59,109.59,16.33,1795.93
2018-07-21 08-AM,LTCAUD,110.24,110.29,109.92,110.29,2.42,266.86
2018-07-21 07-AM,LTCAUD,110.95,110.95,110,110.24,22.98,2528.88
2018-07-21 06-AM,LTCAUD,109.75,110.95,109.75,110.95,32.68,3621.23
2018-07-21 05-AM,LTCAUD,108.61,110.01,108.61,109.75,7.84,862.1
2018-07-21 04-AM,LTCAUD,109.34,109.34,108.61,108.61,41.14,4480.99
2018-07-21 03-AM,LTCAUD,109.36,109.36,108.88,109.34,54.66,5973.47
2018-07-21 02-AM,LTCAUD,108.88,109.74,108.88,109.36,1.73,188.69
2018-07-21 01-AM,LTCAUD,108.01,109.27,108.01,108.88,26.88,2930.32
2018-07-21 12-AM,LTCAUD,110.83,110.88,108.01,108.01,127.09,13785.02
2018-07-20 11-PM,LTCAUD,110.79,110.83,110.2,110.83,9.21,1018.0
2018-07-20 10-PM,LTCAUD,110.33,110.79,110.33,110.79,2.5,276.98
2018-07-20 09-PM,LTCAUD,110.24,110.35,110.24,110.33,3.0,331.01
2018-07-20 08-PM,LTCAUD,110.24,110.24,110.24,110.24,0.0,0.0
2018-07-20 07-PM,LTCAUD,111.8,111.8,110.12,110.24,39.96,4404.97
2018-07-20 06-PM,LTCAUD,110.99,112.39,109.99,111.8,576.27,63680.55
2018-07-20 05-PM,LTCAUD,113.18,113.84,110.99,110.99,203.21,22799.11
2018-07-20 04-PM,LTCAUD,113.65,113.65,113.18,113.18,5.9,667.89
2018-07-20 03-PM,LTCAUD,113.84,113.84,113.65,113.65,1.65,188.03
2018-07-20 02-PM,LTCAUD,113.87,113.87,112.85,113.84,120.36,13589.03
2018-07-20 01-PM,LTCAUD,114.91,114.91,113.87,113.87,8.11,924.24
2018-07-20 12-PM,LTCAUD,115.11,115.62,113.87,114.91,80.75,9299.09
2018-07-20 11-AM,LTCAUD,113.81,115.11,113.81,115.11,136.7,15713.45
2018-07-20 10-AM,LTCAUD,114.39,114.61,113.11,113.81,151.34,17171.78
2018-07-20 09-AM,LTCAUD,114.4,114.44,114.39,114.39,5.0,572.08
2018-07-20 08-AM,LTCAUD,114.23,115.06,114.23,114.4,10.01,1150.55
2018-07-20 07-AM,LTCAUD,113.49,114.23,112.85,114.23,14.82,1681.85
2018-07-20 06-AM,LTCAUD,115.15,115.15,112.87,113.49,72.54,8253.19
2018-07-20 05-AM,LTCAUD,116.09,116.09,114.76,115.15,104.05,11989.8
2018-07-20 04-AM,LTCAUD,116.23,116.23,115.5,116.09,55.64,6458.35
2018-07-20 03-AM,LTCAUD,116.19,116.23,115.4,116.23,14.09,1627.48
2018-07-20 02-AM,LTCAUD,115.69,116.38,115.69,116.19,14.33,1667.08
2018-07-20 01-AM,LTCAUD,114.76,115.69,114.76,115.69,21.3,2450.26
2018-07-20 12-AM,LTCAUD,115.74,116.2,114.68,114.76,32.16,3702.8
2018-07-19 11-PM,LTCAUD,117.19,117.19,115.74,115.74,93.42,10830.95
2018-07-19 10-PM,LTCAUD,117.34,118.18,117,117.19,5.1,600.94
2018-07-19 09-PM,LTCAUD,118.02,118.02,117.34,117.34,5.0,586.7
2018-07-19 08-PM,LTCAUD,116.44,118.02,116.44,118.02,0.0182,2.15
2018-07-19 07-PM,LTCAUD,116.44,116.44,116.44,116.44,0.0,0.0
2018-07-19 06-PM,LTCAUD,116.75,116.75,116.44,116.44,5.0,582.38
2018-07-19 05-PM,LTCAUD,117.25,117.5,116.75,116.75,0.6968,81.74
2018-07-19 04-PM,LTCAUD,117.25,117.25,117.25,117.25,0.0,0.0
2018-07-19 03-PM,LTCAUD,120.83,120.83,117.25,117.25,1.36,160.71
2018-07-19 02-PM,LTCAUD,119.45,120.99,119.45,120.83,16.59,1995.99
2018-07-19 01-PM,LTCAUD,118.37,120.14,118.37,119.45,36.71,4397.61
2018-07-19 12-PM,LTCAUD,116.08,119.39,116.08,118.37,22.17,2641.47
2018-07-19 11-AM,LTCAUD,118.73,118.73,116.08,116.08,55.34,6445.63
2018-07-19 10-AM,LTCAUD,118.81,119.11,118,118.73,8.28,984.03
2018-07-19 09-AM,LTCAUD,116.73,118.91,116.44,118.81,17.35,2051.58
2018-07-19 08-AM,LTCAUD,116.12,117.04,115.9,116.73,50.25,5865.48
2018-07-19 07-AM,LTCAUD,117,117.38,116.12,116.12,6.43,749.84
2018-07-19 06-AM,LTCAUD,116.46,117,116.46,117,39.39,4602.83
2018-07-19 05-AM,LTCAUD,116.46,116.46,115.75,116.46,15.21,1767.14
2018-07-19 04-AM,LTCAUD,116.09,116.46,115.5,116.46,11.89,1383.04
2018-07-19 03-AM,LTCAUD,115.98,116.61,115.23,116.09,1.5,173.84
2018-07-19 02-AM,LTCAUD,115.03,116,114.19,115.98,52.66,6053.58
2018-07-19 01-AM,LTCAUD,115,115.45,114.37,115.03,181.16,20817.22
2018-07-19 12-AM,LTCAUD,116,116,114.13,115,56.69,6541.01
2018-07-18 11-PM,LTCAUD,115.66,116.62,114.59,116,37.06,4277.57
2018-07-18 10-PM,LTCAUD,118.15,118.15,114.33,115.66,375.32,43410.5
2018-07-18 09-PM,LTCAUD,117.59,118.15,116.91,118.15,59.37,7001.93
2018-07-18 08-PM,LTCAUD,118.8,118.8,116.49,117.59,147.04,17288.82
2018-07-18 07-PM,LTCAUD,121.68,121.68,118.8,118.8,213.83,25678.61
2018-07-18 06-PM,LTCAUD,123.61,123.96,121.68,121.68,19.05,2356.61
2018-07-18 05-PM,LTCAUD,122.43,123.61,122.43,123.61,0.0252,3.1
2018-07-18 04-PM,LTCAUD,122.43,122.96,121.75,122.43,11.32,1383.29
2018-07-18 03-PM,LTCAUD,123.14,123.14,121.62,122.43,7.0,856.27
2018-07-18 02-PM,LTCAUD,123,124.06,122.5,123.14,16.13,1993.07
2018-07-18 01-PM,LTCAUD,123.63,123.69,123,123,5.01,618.79
2018-07-18 12-PM,LTCAUD,122.17,124.43,121.86,123.63,21.69,2690.93
2018-07-18 11-AM,LTCAUD,121.9,123.11,121.9,122.17,23.23,2845.77
2018-07-18 10-AM,LTCAUD,122.73,123.68,121.71,121.9,75.13,9195.62
2018-07-18 09-AM,LTCAUD,121.89,122.78,121.58,122.73,75.81,9245.35
2018-07-18 08-AM,LTCAUD,123,124.91,121.63,121.89,210.19,25756.71
2018-07-18 07-AM,LTCAUD,123.7,124.06,122.59,123,48.37,5948.76
