Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume BTC
2018-02-06 10-AM,TRXBTC,4.13e-06,4.2e-06,4.1e-06,4.11e-06,554000.0,2.31
2018-02-06 09-AM,TRXBTC,4.21e-06,4.25e-06,4.08e-06,4.13e-06,2595000.0,10.76
2018-02-06 08-AM,TRXBTC,4.22e-06,4.34e-06,4.2e-06,4.21e-06,457000.0,1.93
2018-02-06 07-AM,TRXBTC,4.29e-06,4.37e-06,4.21e-06,4.22e-06,1694000.0,7.27
2018-02-06 06-AM,TRXBTC,4.33e-06,4.47e-06,4.25e-06,4.29e-06,2711000.0,11.81
2018-02-06 05-AM,TRXBTC,4.38e-06,4.44e-06,4.27e-06,4.33e-06,2479000.0,10.81
2018-02-06 04-AM,TRXBTC,4.44e-06,4.45e-06,4.34e-06,4.38e-06,1480000.0,6.5
2018-02-06 03-AM,TRXBTC,4.26e-06,4.47e-06,4.26e-06,4.44e-06,1879000.0,8.25
2018-02-06 02-AM,TRXBTC,4.23e-06,4.33e-06,4.18e-06,4.26e-06,1720000.0,7.3
2018-02-06 01-AM,TRXBTC,4.37e-06,4.37e-06,4.22e-06,4.23e-06,1758000.0,7.54
2018-02-06 12-AM,TRXBTC,4.32e-06,4.43e-06,4.32e-06,4.37e-06,620000.0,2.72
2018-02-05 11-PM,TRXBTC,4.36e-06,4.46e-06,4.31e-06,4.32e-06,1710000.0,7.46
2018-02-05 10-PM,TRXBTC,4.47e-06,4.48e-06,4.31e-06,4.36e-06,1473000.0,6.46
2018-02-05 09-PM,TRXBTC,4.4e-06,4.48e-06,4.34e-06,4.47e-06,1765000.0,7.77
2018-02-05 08-PM,TRXBTC,4.21e-06,4.55e-06,4.17e-06,4.4e-06,4104000.0,18.01
2018-02-05 07-PM,TRXBTC,4.35e-06,4.38e-06,4.21e-06,4.21e-06,1729000.0,7.4
2018-02-05 06-PM,TRXBTC,4.37e-06,4.49e-06,4.27e-06,4.35e-06,3021000.0,13.11
2018-02-05 05-PM,TRXBTC,4.43e-06,4.53e-06,4.35e-06,4.37e-06,875000.0,3.85
2018-02-05 04-PM,TRXBTC,4.42e-06,4.5e-06,4.41e-06,4.43e-06,1281000.0,5.72
2018-02-05 03-PM,TRXBTC,4.45e-06,4.52e-06,4.31e-06,4.42e-06,1868000.0,8.23
2018-02-05 02-PM,TRXBTC,4.54e-06,4.54e-06,4.41e-06,4.45e-06,1939000.0,8.64
2018-02-05 01-PM,TRXBTC,4.53e-06,4.56e-06,4.47e-06,4.54e-06,706000.0,3.19
2018-02-05 12-PM,TRXBTC,4.47e-06,4.6e-06,4.46e-06,4.53e-06,1302000.0,5.89
2018-02-05 11-AM,TRXBTC,4.49e-06,4.54e-06,4.39e-06,4.47e-06,1702000.0,7.6
2018-02-05 10-AM,TRXBTC,4.6e-06,4.6e-06,4.46e-06,4.49e-06,2101000.0,9.46
2018-02-05 09-AM,TRXBTC,4.57e-06,4.6e-06,4.52e-06,4.6e-06,2380000.0,10.82
2018-02-05 08-AM,TRXBTC,4.65e-06,4.65e-06,4.54e-06,4.57e-06,1151000.0,5.29
2018-02-05 07-AM,TRXBTC,4.66e-06,4.7e-06,4.61e-06,4.65e-06,251000.0,1.17
2018-02-05 06-AM,TRXBTC,4.69e-06,4.72e-06,4.64e-06,4.66e-06,628000.0,2.93
2018-02-05 05-AM,TRXBTC,4.66e-06,4.73e-06,4.64e-06,4.69e-06,309000.0,1.45
2018-02-05 04-AM,TRXBTC,4.63e-06,4.68e-06,4.61e-06,4.66e-06,267000.0,1.24
2018-02-05 03-AM,TRXBTC,4.58e-06,4.67e-06,4.58e-06,4.63e-06,547000.0,2.54
2018-02-05 02-AM,TRXBTC,4.6e-06,4.61e-06,4.55e-06,4.58e-06,101000.0,0.4626
2018-02-05 01-AM,TRXBTC,4.64e-06,4.65e-06,4.55e-06,4.6e-06,619000.0,2.85
2018-02-05 12-AM,TRXBTC,4.61e-06,4.68e-06,4.59e-06,4.64e-06,814000.0,3.76
2018-02-04 11-PM,TRXBTC,4.64e-06,4.67e-06,4.59e-06,4.61e-06,877000.0,4.06
2018-02-04 10-PM,TRXBTC,4.58e-06,4.66e-06,4.55e-06,4.64e-06,590000.0,2.72
2018-02-04 09-PM,TRXBTC,4.59e-06,4.65e-06,4.56e-06,4.58e-06,1076000.0,4.95
2018-02-04 08-PM,TRXBTC,4.63e-06,4.65e-06,4.5e-06,4.59e-06,2632000.0,12.05
2018-02-04 07-PM,TRXBTC,4.64e-06,4.68e-06,4.6e-06,4.63e-06,418000.0,1.94
2018-02-04 06-PM,TRXBTC,4.71e-06,4.73e-06,4.64e-06,4.64e-06,564000.0,2.65
2018-02-04 05-PM,TRXBTC,4.63e-06,4.76e-06,4.61e-06,4.71e-06,1507000.0,7.08
2018-02-04 04-PM,TRXBTC,4.71e-06,4.71e-06,4.59e-06,4.63e-06,447000.0,2.08
2018-02-04 03-PM,TRXBTC,4.76e-06,4.78e-06,4.61e-06,4.71e-06,2463000.0,11.54
2018-02-04 02-PM,TRXBTC,4.75e-06,4.81e-06,4.74e-06,4.76e-06,398000.0,1.9
2018-02-04 01-PM,TRXBTC,4.77e-06,4.83e-06,4.75e-06,4.75e-06,417000.0,1.99
2018-02-04 12-PM,TRXBTC,4.79e-06,4.79e-06,4.71e-06,4.77e-06,1685000.0,8.0
2018-02-04 11-AM,TRXBTC,4.78e-06,4.91e-06,4.76e-06,4.79e-06,704000.0,3.4
2018-02-04 10-AM,TRXBTC,4.79e-06,5.21e-06,4.74e-06,4.78e-06,2673000.0,12.99
2018-02-04 09-AM,TRXBTC,4.95e-06,4.95e-06,4.69e-06,4.79e-06,2492000.0,11.95
2018-02-04 08-AM,TRXBTC,4.98e-06,5.0e-06,4.93e-06,4.95e-06,361000.0,1.79
2018-02-04 07-AM,TRXBTC,5.0e-06,5.01e-06,4.96e-06,4.98e-06,159000.0,0.7927
2018-02-04 06-AM,TRXBTC,4.98e-06,5.02e-06,4.98e-06,5.0e-06,171000.0,0.8556
2018-02-04 05-AM,TRXBTC,4.98e-06,5.01e-06,4.93e-06,4.98e-06,281000.0,1.39
2018-02-04 04-AM,TRXBTC,5.03e-06,5.03e-06,4.95e-06,4.98e-06,978000.0,4.87
2018-02-04 03-AM,TRXBTC,4.99e-06,5.05e-06,4.99e-06,5.03e-06,133000.0,0.6661
2018-02-04 02-AM,TRXBTC,4.97e-06,5.01e-06,4.96e-06,4.99e-06,504000.0,2.51
2018-02-04 01-AM,TRXBTC,4.93e-06,5.04e-06,4.92e-06,4.97e-06,472000.0,2.35
2018-02-04 12-AM,TRXBTC,4.97e-06,5.02e-06,4.93e-06,4.93e-06,373000.0,1.85
2018-02-03 11-PM,TRXBTC,4.97e-06,4.99e-06,4.93e-06,4.97e-06,309000.0,1.53
2018-02-03 10-PM,TRXBTC,4.96e-06,4.99e-06,4.95e-06,4.97e-06,136000.0,0.6739
2018-02-03 09-PM,TRXBTC,5.0e-06,5.03e-06,4.95e-06,4.96e-06,611000.0,3.05
2018-02-03 08-PM,TRXBTC,5.05e-06,5.05e-06,4.95e-06,5.0e-06,500000.0,2.5
2018-02-03 07-PM,TRXBTC,5.03e-06,5.1e-06,5.02e-06,5.05e-06,882000.0,4.46
2018-02-03 06-PM,TRXBTC,4.95e-06,5.03e-06,4.94e-06,5.03e-06,1040000.0,5.2
2018-02-03 05-PM,TRXBTC,5.01e-06,5.04e-06,4.92e-06,4.95e-06,1217000.0,6.08
2018-02-03 04-PM,TRXBTC,4.9e-06,5.05e-06,4.86e-06,5.01e-06,1571000.0,7.79
2018-02-03 03-PM,TRXBTC,5.05e-06,5.13e-06,4.87e-06,4.9e-06,3168000.0,15.79
2018-02-03 02-PM,TRXBTC,5.09e-06,5.24e-06,5.02e-06,5.05e-06,2457000.0,12.69
2018-02-03 01-PM,TRXBTC,4.86e-06,5.15e-06,4.85e-06,5.09e-06,3140000.0,15.69
2018-02-03 12-PM,TRXBTC,4.83e-06,4.89e-06,4.75e-06,4.86e-06,2189000.0,10.55
2018-02-03 11-AM,TRXBTC,4.66e-06,5.16e-06,4.64e-06,4.83e-06,3354000.0,16.05
2018-02-03 10-AM,TRXBTC,4.71e-06,4.73e-06,4.6e-06,4.66e-06,1374000.0,6.41
2018-02-03 09-AM,TRXBTC,4.62e-06,4.77e-06,4.62e-06,4.71e-06,2162000.0,10.14
2018-02-03 08-AM,TRXBTC,4.56e-06,4.63e-06,4.54e-06,4.62e-06,1331000.0,6.1
2018-02-03 07-AM,TRXBTC,4.6e-06,4.65e-06,4.54e-06,4.56e-06,1137000.0,5.21
2018-02-03 06-AM,TRXBTC,4.49e-06,4.64e-06,4.46e-06,4.6e-06,1033000.0,4.71
2018-02-03 05-AM,TRXBTC,4.49e-06,4.5e-06,4.45e-06,4.49e-06,263000.0,1.18
2018-02-03 04-AM,TRXBTC,4.45e-06,4.56e-06,4.44e-06,4.49e-06,1552000.0,6.98
2018-02-03 03-AM,TRXBTC,4.64e-06,4.64e-06,4.34e-06,4.45e-06,3798000.0,16.92
2018-02-03 02-AM,TRXBTC,4.56e-06,4.64e-06,4.56e-06,4.64e-06,537000.0,2.47
2018-02-03 01-AM,TRXBTC,4.73e-06,4.75e-06,4.56e-06,4.56e-06,734000.0,3.4
2018-02-03 12-AM,TRXBTC,4.69e-06,4.74e-06,4.68e-06,4.73e-06,376000.0,1.77
2018-02-02 11-PM,TRXBTC,4.58e-06,4.79e-06,4.56e-06,4.69e-06,2752000.0,12.92
2018-02-02 10-PM,TRXBTC,4.58e-06,4.6e-06,4.56e-06,4.58e-06,529000.0,2.42
2018-02-02 09-PM,TRXBTC,4.65e-06,4.65e-06,4.54e-06,4.58e-06,617000.0,2.83
2018-02-02 08-PM,TRXBTC,4.57e-06,4.65e-06,4.57e-06,4.65e-06,318000.0,1.47
2018-02-02 07-PM,TRXBTC,4.6e-06,4.65e-06,4.53e-06,4.57e-06,1274000.0,5.86
2018-02-02 06-PM,TRXBTC,4.65e-06,4.68e-06,4.58e-06,4.6e-06,1409000.0,6.51
2018-02-02 05-PM,TRXBTC,4.9e-06,4.92e-06,4.57e-06,4.65e-06,2459000.0,11.53
2018-02-02 04-PM,TRXBTC,4.83e-06,4.91e-06,4.51e-06,4.9e-06,4759000.0,22.67
2018-02-02 03-PM,TRXBTC,4.64e-06,4.9e-06,4.57e-06,4.83e-06,2046000.0,9.72
2018-02-02 02-PM,TRXBTC,4.97e-06,5.2e-06,4.41e-06,4.64e-06,6846000.0,32.26
2018-02-02 01-PM,TRXBTC,4.24e-06,4.97e-06,4.17e-06,4.97e-06,5805000.0,26.19
2018-02-02 12-PM,TRXBTC,4.13e-06,4.32e-06,3.97e-06,4.24e-06,6504000.0,26.64
2018-02-02 11-AM,TRXBTC,4.48e-06,4.51e-06,4.0e-06,4.13e-06,5103000.0,21.48
2018-02-02 10-AM,TRXBTC,4.46e-06,4.49e-06,4.41e-06,4.48e-06,916000.0,4.07
2018-02-02 09-AM,TRXBTC,4.51e-06,4.54e-06,4.32e-06,4.46e-06,3477000.0,15.38
2018-02-02 08-AM,TRXBTC,4.6e-06,4.6e-06,4.5e-06,4.51e-06,1047000.0,4.75
2018-02-02 07-AM,TRXBTC,4.61e-06,4.7e-06,4.56e-06,4.6e-06,2365000.0,10.95
2018-02-02 06-AM,TRXBTC,4.7e-06,4.72e-06,4.47e-06,4.61e-06,3656000.0,16.75
2018-02-02 05-AM,TRXBTC,4.84e-06,4.92e-06,4.7e-06,4.7e-06,1700000.0,8.17
2018-02-02 04-AM,TRXBTC,4.93e-06,4.96e-06,4.84e-06,4.84e-06,754000.0,3.68
2018-02-02 03-AM,TRXBTC,4.9e-06,4.99e-06,4.9e-06,4.93e-06,717000.0,3.54
2018-02-02 02-AM,TRXBTC,4.86e-06,4.94e-06,4.83e-06,4.9e-06,1422000.0,6.97
2018-02-02 01-AM,TRXBTC,4.91e-06,5.0e-06,4.86e-06,4.86e-06,2451000.0,12.07
2018-02-02 12-AM,TRXBTC,5.1e-06,5.14e-06,4.85e-06,4.91e-06,2583000.0,12.83
2018-02-01 11-PM,TRXBTC,5.09e-06,5.12e-06,5.04e-06,5.1e-06,717000.0,3.64
2018-02-01 10-PM,TRXBTC,5.15e-06,5.15e-06,5.05e-06,5.09e-06,723000.0,3.69
2018-02-01 09-PM,TRXBTC,5.02e-06,5.18e-06,5.02e-06,5.15e-06,1260000.0,6.44
2018-02-01 08-PM,TRXBTC,5.01e-06,5.08e-06,4.86e-06,5.02e-06,2865000.0,14.21
2018-02-01 07-PM,TRXBTC,5.08e-06,5.12e-06,5.0e-06,5.01e-06,520000.0,2.62
2018-02-01 06-PM,TRXBTC,5.09e-06,5.22e-06,5.03e-06,5.08e-06,984000.0,5.02
2018-02-01 05-PM,TRXBTC,5.04e-06,5.18e-06,4.95e-06,5.09e-06,1116000.0,5.63
2018-02-01 04-PM,TRXBTC,5.06e-06,5.47e-06,5.01e-06,5.04e-06,1777000.0,9.06
2018-02-01 03-PM,TRXBTC,5.17e-06,5.3e-06,5.06e-06,5.06e-06,1453000.0,7.47
2018-02-01 02-PM,TRXBTC,4.98e-06,5.23e-06,4.95e-06,5.17e-06,2328000.0,11.82
2018-02-01 01-PM,TRXBTC,5.21e-06,5.24e-06,4.96e-06,4.98e-06,2098000.0,10.63
2018-02-01 12-PM,TRXBTC,5.31e-06,5.31e-06,5.14e-06,5.21e-06,1155000.0,6.02
2018-02-01 11-AM,TRXBTC,5.18e-06,5.35e-06,5.17e-06,5.31e-06,1045000.0,5.47
2018-02-01 10-AM,TRXBTC,5.24e-06,5.27e-06,5.15e-06,5.18e-06,941000.0,4.9
2018-02-01 09-AM,TRXBTC,5.3e-06,5.33e-06,5.21e-06,5.24e-06,3346000.0,17.62
2018-02-01 08-AM,TRXBTC,5.38e-06,5.42e-06,5.26e-06,5.3e-06,1564000.0,8.31
2018-02-01 07-AM,TRXBTC,5.43e-06,5.45e-06,5.34e-06,5.38e-06,454000.0,2.45
2018-02-01 06-AM,TRXBTC,5.47e-06,5.47e-06,5.39e-06,5.43e-06,433000.0,2.35
2018-02-01 05-AM,TRXBTC,5.43e-06,5.5e-06,5.43e-06,5.47e-06,722000.0,3.95
2018-02-01 04-AM,TRXBTC,5.55e-06,5.55e-06,5.41e-06,5.43e-06,1104000.0,6.03
2018-02-01 03-AM,TRXBTC,5.55e-06,5.65e-06,5.48e-06,5.55e-06,1304000.0,7.25
2018-02-01 02-AM,TRXBTC,5.65e-06,5.65e-06,5.51e-06,5.55e-06,1613000.0,9.0
2018-02-01 01-AM,TRXBTC,5.47e-06,5.82e-06,5.46e-06,5.65e-06,4966000.0,28.09
2018-02-01 12-AM,TRXBTC,5.38e-06,5.57e-06,5.35e-06,5.47e-06,2845000.0,15.53
2018-01-31 11-PM,TRXBTC,5.39e-06,5.5e-06,5.3e-06,5.38e-06,2258000.0,12.13
2018-01-31 10-PM,TRXBTC,5.31e-06,5.41e-06,5.31e-06,5.39e-06,1061000.0,5.67
2018-01-31 09-PM,TRXBTC,5.34e-06,5.37e-06,5.31e-06,5.31e-06,687000.0,3.67
2018-01-31 08-PM,TRXBTC,5.27e-06,5.37e-06,5.25e-06,5.34e-06,631000.0,3.35
2018-01-31 07-PM,TRXBTC,5.34e-06,5.43e-06,5.21e-06,5.27e-06,2193000.0,11.68
2018-01-31 06-PM,TRXBTC,5.18e-06,5.44e-06,5.1e-06,5.34e-06,2638000.0,14.0
2018-01-31 05-PM,TRXBTC,5.18e-06,5.22e-06,5.14e-06,5.18e-06,2029000.0,10.5
2018-01-31 04-PM,TRXBTC,5.15e-06,5.24e-06,5.12e-06,5.18e-06,390000.0,2.02
2018-01-31 03-PM,TRXBTC,5.1e-06,5.19e-06,5.04e-06,5.15e-06,510000.0,2.64
2018-01-31 02-PM,TRXBTC,5.19e-06,5.29e-06,5.02e-06,5.1e-06,2185000.0,11.32
2018-01-31 01-PM,TRXBTC,5.14e-06,5.22e-06,5.13e-06,5.19e-06,359000.0,1.86
2018-01-31 12-PM,TRXBTC,5.2e-06,5.21e-06,5.1e-06,5.14e-06,1018000.0,5.24
2018-01-31 11-AM,TRXBTC,5.22e-06,5.22e-06,5.05e-06,5.2e-06,1202000.0,6.21
2018-01-31 10-AM,TRXBTC,5.2e-06,5.22e-06,5.17e-06,5.22e-06,915000.0,4.76
2018-01-31 09-AM,TRXBTC,5.19e-06,5.24e-06,5.14e-06,5.2e-06,2209000.0,11.47
2018-01-31 08-AM,TRXBTC,5.19e-06,5.24e-06,5.14e-06,5.19e-06,729000.0,3.79
2018-01-31 07-AM,TRXBTC,5.18e-06,5.25e-06,5.15e-06,5.19e-06,514000.0,2.67
2018-01-31 06-AM,TRXBTC,5.24e-06,5.27e-06,5.14e-06,5.18e-06,2355000.0,12.22
2018-01-31 05-AM,TRXBTC,5.25e-06,5.27e-06,5.2e-06,5.24e-06,786000.0,4.13
2018-01-31 04-AM,TRXBTC,5.29e-06,5.32e-06,5.23e-06,5.25e-06,425000.0,2.23
2018-01-31 03-AM,TRXBTC,5.27e-06,5.33e-06,5.23e-06,5.29e-06,1610000.0,8.5
2018-01-31 02-AM,TRXBTC,5.2e-06,5.28e-06,5.17e-06,5.27e-06,1682000.0,8.78
2018-01-31 01-AM,TRXBTC,5.18e-06,5.27e-06,5.13e-06,5.2e-06,2966000.0,15.44
2018-01-31 12-AM,TRXBTC,5.34e-06,5.37e-06,5.15e-06,5.18e-06,2740000.0,14.47
2018-01-30 11-PM,TRXBTC,5.51e-06,5.51e-06,5.21e-06,5.34e-06,1599000.0,8.62
2018-01-30 10-PM,TRXBTC,5.3e-06,5.6e-06,5.29e-06,5.51e-06,3119000.0,16.95
2018-01-30 09-PM,TRXBTC,5.35e-06,5.35e-06,5.2e-06,5.3e-06,676000.0,3.58
2018-01-30 08-PM,TRXBTC,5.32e-06,5.45e-06,5.29e-06,5.35e-06,1020000.0,5.46
2018-01-30 07-PM,TRXBTC,5.21e-06,5.33e-06,5.08e-06,5.32e-06,2140000.0,11.25
2018-01-30 06-PM,TRXBTC,5.33e-06,5.34e-06,5.04e-06,5.21e-06,1229000.0,6.42
2018-01-30 05-PM,TRXBTC,5.3e-06,5.35e-06,5.2e-06,5.33e-06,1077000.0,5.67
2018-01-30 04-PM,TRXBTC,5.28e-06,5.35e-06,5.26e-06,5.3e-06,531000.0,2.82
2018-01-30 03-PM,TRXBTC,5.36e-06,5.37e-06,5.26e-06,5.28e-06,1670000.0,8.88
2018-01-30 02-PM,TRXBTC,5.33e-06,5.38e-06,5.23e-06,5.36e-06,1558000.0,8.27
2018-01-30 01-PM,TRXBTC,5.4e-06,5.4e-06,5.31e-06,5.33e-06,596000.0,3.19
2018-01-30 12-PM,TRXBTC,5.41e-06,5.44e-06,5.37e-06,5.4e-06,499000.0,2.69
2018-01-30 11-AM,TRXBTC,5.4e-06,5.44e-06,5.38e-06,5.41e-06,269000.0,1.45
2018-01-30 10-AM,TRXBTC,5.42e-06,5.44e-06,5.31e-06,5.4e-06,846000.0,4.55
2018-01-30 09-AM,TRXBTC,5.49e-06,5.53e-06,5.4e-06,5.42e-06,1267000.0,6.92
2018-01-30 08-AM,TRXBTC,5.54e-06,5.55e-06,5.45e-06,5.49e-06,2160000.0,11.88
2018-01-30 07-AM,TRXBTC,5.52e-06,5.55e-06,5.43e-06,5.54e-06,4063000.0,22.35
2018-01-30 06-AM,TRXBTC,5.6e-06,5.64e-06,5.5e-06,5.52e-06,1000000.0,5.56
2018-01-30 05-AM,TRXBTC,5.59e-06,5.64e-06,5.58e-06,5.6e-06,232000.0,1.3
2018-01-30 04-AM,TRXBTC,5.63e-06,5.67e-06,5.58e-06,5.59e-06,302000.0,1.69
2018-01-30 03-AM,TRXBTC,5.63e-06,5.71e-06,5.58e-06,5.63e-06,534000.0,3.0
2018-01-30 02-AM,TRXBTC,5.58e-06,5.7e-06,5.57e-06,5.63e-06,2544000.0,14.29
2018-01-30 01-AM,TRXBTC,5.69e-06,5.72e-06,5.55e-06,5.58e-06,382000.0,2.14
2018-01-30 12-AM,TRXBTC,5.74e-06,5.75e-06,5.69e-06,5.69e-06,277000.0,1.58
2018-01-29 11-PM,TRXBTC,5.73e-06,5.75e-06,5.7e-06,5.74e-06,188000.0,1.08
2018-01-29 10-PM,TRXBTC,5.75e-06,5.77e-06,5.7e-06,5.73e-06,483000.0,2.77
2018-01-29 09-PM,TRXBTC,5.75e-06,5.76e-06,5.71e-06,5.75e-06,255000.0,1.46
2018-01-29 08-PM,TRXBTC,5.72e-06,5.75e-06,5.69e-06,5.75e-06,194000.0,1.11
2018-01-29 07-PM,TRXBTC,5.73e-06,5.75e-06,5.7e-06,5.72e-06,163000.0,0.9336
2018-01-29 06-PM,TRXBTC,5.72e-06,5.76e-06,5.69e-06,5.73e-06,396000.0,2.27
2018-01-29 05-PM,TRXBTC,5.71e-06,5.78e-06,5.69e-06,5.72e-06,520000.0,2.98
2018-01-29 04-PM,TRXBTC,5.65e-06,5.72e-06,5.65e-06,5.71e-06,332000.0,1.89
2018-01-29 03-PM,TRXBTC,5.67e-06,5.69e-06,5.61e-06,5.65e-06,300000.0,1.7
2018-01-29 02-PM,TRXBTC,5.69e-06,5.71e-06,5.64e-06,5.67e-06,232000.0,1.32
2018-01-29 01-PM,TRXBTC,5.73e-06,5.73e-06,5.54e-06,5.69e-06,377000.0,2.14
2018-01-29 12-PM,TRXBTC,5.75e-06,5.75e-06,5.71e-06,5.73e-06,202000.0,1.16
2018-01-29 11-AM,TRXBTC,5.75e-06,5.78e-06,5.73e-06,5.75e-06,559000.0,3.22
2018-01-29 10-AM,TRXBTC,5.76e-06,5.79e-06,5.72e-06,5.75e-06,367000.0,2.11
2018-01-29 09-AM,TRXBTC,5.77e-06,5.78e-06,5.63e-06,5.76e-06,465000.0,2.66
2018-01-29 08-AM,TRXBTC,5.8e-06,5.85e-06,5.71e-06,5.77e-06,424000.0,2.45
2018-01-29 07-AM,TRXBTC,5.73e-06,5.89e-06,5.71e-06,5.8e-06,508000.0,2.94
2018-01-29 06-AM,TRXBTC,5.82e-06,5.88e-06,5.7e-06,5.73e-06,462000.0,2.67
2018-01-29 05-AM,TRXBTC,5.71e-06,5.85e-06,5.71e-06,5.82e-06,888000.0,5.12
2018-01-29 04-AM,TRXBTC,5.63e-06,5.74e-06,5.63e-06,5.71e-06,334000.0,1.9
2018-01-29 03-AM,TRXBTC,5.6e-06,5.66e-06,5.54e-06,5.63e-06,208000.0,1.17
2018-01-29 02-AM,TRXBTC,5.61e-06,5.67e-06,5.55e-06,5.6e-06,134000.0,0.753
2018-01-29 01-AM,TRXBTC,5.67e-06,5.69e-06,5.61e-06,5.61e-06,235000.0,1.33
2018-01-29 12-AM,TRXBTC,5.58e-06,5.71e-06,5.56e-06,5.67e-06,651000.0,3.67
2018-01-28 11-PM,TRXBTC,5.61e-06,5.64e-06,5.53e-06,5.58e-06,664000.0,3.7
2018-01-28 10-PM,TRXBTC,5.6e-06,5.66e-06,5.57e-06,5.61e-06,390000.0,2.2
2018-01-28 09-PM,TRXBTC,5.66e-06,5.7e-06,5.55e-06,5.6e-06,760000.0,4.28
2018-01-28 08-PM,TRXBTC,5.64e-06,5.74e-06,5.51e-06,5.66e-06,1539000.0,8.64
2018-01-28 07-PM,TRXBTC,5.68e-06,5.71e-06,5.6e-06,5.64e-06,567000.0,3.2
2018-01-28 06-PM,TRXBTC,5.71e-06,5.78e-06,5.6e-06,5.68e-06,999000.0,5.69
2018-01-28 05-PM,TRXBTC,5.67e-06,5.78e-06,5.65e-06,5.71e-06,992000.0,5.67
2018-01-28 04-PM,TRXBTC,5.75e-06,5.76e-06,5.65e-06,5.67e-06,279000.0,1.59
2018-01-28 03-PM,TRXBTC,5.76e-06,5.78e-06,5.68e-06,5.75e-06,835000.0,4.79
2018-01-28 02-PM,TRXBTC,5.79e-06,5.82e-06,5.74e-06,5.76e-06,215000.0,1.24
2018-01-28 01-PM,TRXBTC,5.75e-06,5.8e-06,5.73e-06,5.79e-06,370000.0,2.14
2018-01-28 12-PM,TRXBTC,5.83e-06,5.84e-06,5.71e-06,5.75e-06,1698000.0,9.79
2018-01-28 11-AM,TRXBTC,5.85e-06,5.9e-06,5.77e-06,5.83e-06,463000.0,2.69
2018-01-28 10-AM,TRXBTC,5.9e-06,5.93e-06,5.84e-06,5.85e-06,465000.0,2.74
2018-01-28 09-AM,TRXBTC,5.89e-06,5.99e-06,5.85e-06,5.9e-06,623000.0,3.69
2018-01-28 08-AM,TRXBTC,5.91e-06,5.97e-06,5.87e-06,5.89e-06,205000.0,1.21
2018-01-28 07-AM,TRXBTC,5.97e-06,5.97e-06,5.9e-06,5.91e-06,166000.0,0.988
2018-01-28 06-AM,TRXBTC,5.98e-06,5.99e-06,5.94e-06,5.97e-06,367000.0,2.19
2018-01-28 05-AM,TRXBTC,5.93e-06,6.05e-06,5.93e-06,5.98e-06,542000.0,3.25
2018-01-28 04-AM,TRXBTC,6.02e-06,6.16e-06,5.91e-06,5.93e-06,854000.0,5.12
2018-01-28 03-AM,TRXBTC,5.97e-06,6.05e-06,5.95e-06,6.02e-06,202000.0,1.21
2018-01-28 02-AM,TRXBTC,6.02e-06,6.03e-06,5.97e-06,5.97e-06,297000.0,1.78
2018-01-28 01-AM,TRXBTC,6.05e-06,6.07e-06,6.02e-06,6.02e-06,346000.0,2.09
2018-01-28 12-AM,TRXBTC,6.04e-06,6.07e-06,6.03e-06,6.05e-06,263000.0,1.59
2018-01-27 11-PM,TRXBTC,5.98e-06,6.09e-06,5.97e-06,6.04e-06,842000.0,5.1
2018-01-27 10-PM,TRXBTC,5.98e-06,6.01e-06,5.96e-06,5.98e-06,45000.0,0.2695
2018-01-27 09-PM,TRXBTC,6.04e-06,6.04e-06,5.94e-06,5.98e-06,585000.0,3.5
2018-01-27 08-PM,TRXBTC,6.02e-06,6.06e-06,6.01e-06,6.04e-06,463000.0,2.79
2018-01-27 07-PM,TRXBTC,6.04e-06,6.06e-06,6.02e-06,6.02e-06,595000.0,3.59
2018-01-27 06-PM,TRXBTC,6.0e-06,6.05e-06,5.97e-06,6.04e-06,274000.0,1.65
2018-01-27 05-PM,TRXBTC,5.99e-06,6.08e-06,5.98e-06,6.0e-06,833000.0,5.01
2018-01-27 04-PM,TRXBTC,6.05e-06,6.06e-06,5.99e-06,5.99e-06,492000.0,2.96
2018-01-27 03-PM,TRXBTC,6.12e-06,6.15e-06,6.01e-06,6.05e-06,284000.0,1.73
2018-01-27 02-PM,TRXBTC,6.13e-06,6.16e-06,6.08e-06,6.12e-06,540000.0,3.3
2018-01-27 01-PM,TRXBTC,6.14e-06,6.14e-06,6.09e-06,6.13e-06,392000.0,2.4
2018-01-27 12-PM,TRXBTC,6.11e-06,6.18e-06,6.11e-06,6.14e-06,428000.0,2.63
2018-01-27 11-AM,TRXBTC,6.14e-06,6.18e-06,6.08e-06,6.11e-06,569000.0,3.49
2018-01-27 10-AM,TRXBTC,6.06e-06,6.2e-06,6.03e-06,6.14e-06,652000.0,3.98
2018-01-27 09-AM,TRXBTC,5.99e-06,6.18e-06,5.91e-06,6.06e-06,884000.0,5.35
2018-01-27 08-AM,TRXBTC,6.01e-06,6.02e-06,5.95e-06,5.99e-06,345000.0,2.07
2018-01-27 07-AM,TRXBTC,6.0e-06,6.03e-06,6.0e-06,6.01e-06,345000.0,2.07
2018-01-27 06-AM,TRXBTC,5.9e-06,6.02e-06,5.88e-06,6.0e-06,1678000.0,9.96
2018-01-27 05-AM,TRXBTC,5.87e-06,5.92e-06,5.87e-06,5.9e-06,92000.0,0.5415
