Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESRUR
2018-07-08,WAVESRUR,184.9,189.99,183.67,187.34,1432.64,268812.69
2018-07-07,WAVESRUR,186.05,188,179.5,184.9,644.06,118397.91
2018-07-06,WAVESRUR,182.97,187.22,175,186.05,949.8,172262.72
2018-07-05,WAVESRUR,188.88,193,180,182.97,1364.14,253759.06
2018-07-04,WAVESRUR,187.45,192,180,188.88,756.6,141214.65
2018-07-03,WAVESRUR,194.1,198,180,187.45,997.29,190567.61
2018-07-02,WAVESRUR,177.8,194.53,175,194.1,2236.47,411864.67
2018-07-01,WAVESRUR,175,180.86,170.97,177.8,2107.26,369500.34
2018-06-30,WAVESRUR,162.97,181,150,175,3643.6,616518.25
2018-06-29,WAVESRUR,169,169,150,162.97,2978.99,478218.55
2018-06-28,WAVESRUR,175.99,181.35,165,169,1759.82,302720.62
2018-06-27,WAVESRUR,173.48,180,170,175.99,1535.36,266415.6
2018-06-26,WAVESRUR,184.32,186,170.36,173.48,1335.06,237943.85
2018-06-25,WAVESRUR,187,190,181,184.32,2174.63,402123.22
2018-06-24,WAVESRUR,190.09,191.87,177.74,187,2439.72,450093.04
2018-06-23,WAVESRUR,199.16,211.42,189.39,190.09,1786.69,347411.56
2018-06-22,WAVESRUR,216.5,218.79,193,199.16,3369.0,683147.63
2018-06-21,WAVESRUR,221.24,230,216.06,216.5,1977.76,435034.03
2018-06-20,WAVESRUR,224.64,226.79,213.99,221.24,2622.81,572965.69
2018-06-19,WAVESRUR,222.22,230,220,224.64,1252.16,281594.28
2018-06-18,WAVESRUR,209.01,228.19,208.08,222.22,2436.27,530273.2
2018-06-17,WAVESRUR,213,215.32,209,209.01,1083.87,229929.88
2018-06-16,WAVESRUR,213.6,217,209,213,1779.48,378238.86
2018-06-15,WAVESRUR,220.49,230,211.39,213.6,2317.8,508497.18
2018-06-14,WAVESRUR,206,224.77,201,220.49,3248.55,692963.78
2018-06-13,WAVESRUR,224.54,238.9,205,206,4240.38,937747.78
2018-06-12,WAVESRUR,236.15,244.9,221,224.54,3743.79,871761.16
2018-06-11,WAVESRUR,247.55,250,230.07,236.15,2802.43,666298.99
2018-06-10,WAVESRUR,271,273.89,239.52,247.55,4874.4,1224906.54
2018-06-09,WAVESRUR,280,287,271,271,3217.81,885512.99
2018-06-08,WAVESRUR,270.44,302.65,264.29,280,4492.67,1275256.87
2018-06-07,WAVESRUR,259.1,274,256.1,270.44,2061.41,546290.6
2018-06-06,WAVESRUR,260,265,253,259.1,1259.45,325250.18
2018-06-05,WAVESRUR,254.01,265.5,250,260,1948.65,498973.2
2018-06-04,WAVESRUR,267.46,272.36,251,254.01,2811.77,723513.52
2018-06-03,WAVESRUR,268,278,262.11,267.46,2338.34,627356.04
2018-06-02,WAVESRUR,251.99,270.03,251,268,2074.49,546433.58
2018-06-01,WAVESRUR,264.38,264.38,250,251.99,2071.97,530125.2
2018-05-31,WAVESRUR,254.29,270,248.04,264.38,3593.6,933790.09
2018-05-30,WAVESRUR,262,289,240,254.29,3974.5,1052836.02
2018-05-29,WAVESRUR,247.69,273.99,241,262,2665.44,683542.37
2018-05-28,WAVESRUR,273.18,280,244.73,247.69,3214.89,817786.96
2018-05-27,WAVESRUR,283.56,286.78,270,273.18,1019.5,280173.57
2018-05-26,WAVESRUR,280.85,295.6,274.42,283.56,2500.18,704269.83
2018-05-25,WAVESRUR,299.9,318.5,276.73,280.85,2804.98,805638.18
2018-05-24,WAVESRUR,280,305.68,271.4,299.9,3353.32,954512.98
2018-05-23,WAVESRUR,328,333.01,271,280,3212.73,972340.79
2018-05-22,WAVESRUR,352.68,357.22,320,328,2423.28,810677.37
2018-05-21,WAVESRUR,367,377.83,347.35,352.68,1852.03,669163.69
2018-05-20,WAVESRUR,367.2,377.29,359.01,367,1204.35,443370.01
2018-05-19,WAVESRUR,375.73,381.35,357,367.2,1095.59,401889.98
2018-05-18,WAVESRUR,357.23,381.35,345,375.73,1847.18,661851.14
2018-05-17,WAVESRUR,375.22,391.02,352,357.23,1295.18,481469.16
2018-05-16,WAVESRUR,381.34,400.86,360,375.22,1743.38,663457.58
2018-05-15,WAVESRUR,409.6,420.96,380.68,381.34,1958.2,793340.72
2018-05-14,WAVESRUR,417.05,427.02,386.2,409.6,1956.0,790354.0
2018-05-13,WAVESRUR,395.98,427.38,383,417.05,1821.6,734528.03
2018-05-12,WAVESRUR,378.96,404.85,369.98,395.98,1459.65,567354.37
2018-05-11,WAVESRUR,408.83,412.26,352,378.96,2433.01,936028.67
2018-05-10,WAVESRUR,412.41,421,403,408.83,1266.12,523273.36
2018-05-09,WAVESRUR,412.36,416.1,380,412.41,2682.35,1075704.29
2018-05-08,WAVESRUR,414.46,421,395.1,412.36,1982.42,806654.35
2018-05-07,WAVESRUR,425.5,425.5,391,414.46,3500.61,1407115.78
2018-05-06,WAVESRUR,446,449.47,415.1,425.5,2053.62,879097.24
2018-05-05,WAVESRUR,468.29,486.58,446,446,2093.16,968384.87
2018-05-04,WAVESRUR,468.84,478.03,430.61,468.29,3067.33,1408891.85
2018-05-03,WAVESRUR,460.83,480,444,468.84,2392.54,1101257.02
2018-05-02,WAVESRUR,421.04,466.75,408,460.83,3906.24,1706581.52
2018-05-01,WAVESRUR,412.01,425,390.96,421.04,2335.14,952992.66
2018-04-30,WAVESRUR,422.06,447.15,395.94,412.01,2227.22,925349.96
2018-04-29,WAVESRUR,397.75,497,390,422.06,6296.4,2771112.79
2018-04-28,WAVESRUR,333,400.97,329.98,397.75,2744.23,991021.98
2018-04-27,WAVESRUR,345.77,355,331.55,333,2015.48,695266.83
2018-04-26,WAVESRUR,317.62,345.77,310,345.77,3165.23,1034518.73
2018-04-25,WAVESRUR,360,360,300,317.62,4319.99,1385579.17
2018-04-24,WAVESRUR,340,364,332,360,2618.03,910735.3
2018-04-23,WAVESRUR,311.5,348,310,340,2486.98,807053.76
2018-04-22,WAVESRUR,306,320.21,295,311.5,1684.84,521621.7
2018-04-21,WAVESRUR,319.04,350,291,306,2374.56,731918.37
2018-04-20,WAVESRUR,307.2,320,280,319.04,4146.71,1276116.5
2018-04-19,WAVESRUR,295,309.8,292,307.2,2541.32,761135.16
2018-04-18,WAVESRUR,285.71,295,280,295,2216.69,638847.06
2018-04-17,WAVESRUR,287.95,293.2,280,285.71,2752.29,791963.61
2018-04-16,WAVESRUR,301.65,301.65,279.24,287.95,3391.42,974434.0
2018-04-15,WAVESRUR,280,307,280,301.65,2738.48,802867.99
2018-04-14,WAVESRUR,268.94,285,259,280,2013.86,542747.64
2018-04-13,WAVESRUR,247.17,284,244.02,268.94,3285.83,880543.87
2018-04-12,WAVESRUR,235.8,254.44,224.51,247.17,3520.7,842482.87
2018-04-11,WAVESRUR,227,247.93,224.5,235.8,3465.33,817838.68
2018-04-10,WAVESRUR,209.32,230,206.9,227,4408.33,963278.04
2018-04-09,WAVESRUR,207,215.78,205,209.32,3259.53,683366.78
2018-04-08,WAVESRUR,205.35,215.28,203,207,1640.02,341474.25
2018-04-07,WAVESRUR,199,209.98,196.2,205.35,1262.04,255918.47
2018-04-06,WAVESRUR,203,206,196.2,199,1582.22,314767.27
2018-04-05,WAVESRUR,209.96,211.02,195,203,2095.03,422882.15
2018-04-04,WAVESRUR,226,227.51,203.84,209.96,2581.72,544633.22
2018-04-03,WAVESRUR,208.27,228.2,203.1,226,1956.49,434452.58
2018-04-02,WAVESRUR,195.95,216.44,195.95,208.27,1602.91,327478.55
2018-04-01,WAVESRUR,212.25,213.5,183,195.95,1935.01,392481.08
2018-03-31,WAVESRUR,217,224.03,210,212.25,1067.52,230005.29
2018-03-30,WAVESRUR,226.39,230,211,217,2009.22,439356.9
2018-03-29,WAVESRUR,244.69,249.84,221,226.39,1857.03,426352.54
2018-03-28,WAVESRUR,241.89,250,234.1,244.69,1281.79,307608.01
2018-03-27,WAVESRUR,247.25,250.38,231.16,241.89,1517.5,358559.57
2018-03-26,WAVESRUR,266.47,270.85,230,247.25,1741.97,432954.81
2018-03-25,WAVESRUR,267.52,271.9,257.1,266.47,858.53,226011.58
2018-03-24,WAVESRUR,262.75,285.31,258,267.52,2010.21,537283.63
2018-03-23,WAVESRUR,267.22,272.18,255.28,262.75,1296.46,341923.68
2018-03-22,WAVESRUR,279.5,285.57,254.16,267.22,1813.28,491185.84
2018-03-21,WAVESRUR,285.1,297.89,276.4,279.5,1763.14,507423.5
2018-03-20,WAVESRUR,278,300,270,285.1,2545.77,712283.64
2018-03-19,WAVESRUR,252.77,278,247.89,278,3164.51,841131.88
2018-03-18,WAVESRUR,269.42,271.44,220.5,252.77,8110.84,1969085.41
2018-03-17,WAVESRUR,291.11,301.6,255,269.42,2919.52,820812.43
2018-03-16,WAVESRUR,308,312,283.97,291.11,2870.38,849295.0
2018-03-15,WAVESRUR,300.1,315,271.85,308,4587.72,1362746.55
2018-03-14,WAVESRUR,325.89,329.16,289.44,300.1,4238.04,1318730.32
2018-03-13,WAVESRUR,329.99,335,321,325.89,2623.26,857113.28
2018-03-12,WAVESRUR,336.89,340,321,329.99,2494.56,825220.54
2018-03-11,WAVESRUR,329.3,340.68,321,336.89,3466.3,1142724.1
2018-03-10,WAVESRUR,350.57,366,329.3,329.3,4130.42,1453935.31
2018-03-09,WAVESRUR,358.82,369,321,350.57,4330.53,1477930.64
2018-03-08,WAVESRUR,359.5,380,350,358.82,2999.16,1098738.76
2018-03-07,WAVESRUR,348.43,368,326,359.5,3996.16,1370108.93
2018-03-06,WAVESRUR,366.1,379,340,348.43,3070.45,1095362.75
2018-03-05,WAVESRUR,368.52,382,366.1,366.1,1967.25,738342.2
2018-03-04,WAVESRUR,380.89,382,360,368.52,2035.12,753607.32
2018-03-03,WAVESRUR,369.98,382,360.13,380.89,2809.68,1045803.23
2018-03-02,WAVESRUR,365.5,382,360,369.98,3452.88,1268196.05
2018-03-01,WAVESRUR,367.62,377,352.3,365.5,3299.72,1212049.71
2018-02-28,WAVESRUR,387.88,392.13,355,367.62,5112.5,1908655.32
2018-02-27,WAVESRUR,387,390.12,370.01,387.88,4377.54,1662957.1
2018-02-26,WAVESRUR,386.22,394.68,372.1,387,4532.61,1742656.9
2018-02-25,WAVESRUR,396.19,400,382.33,386.22,2824.43,1109840.5
2018-02-24,WAVESRUR,399.67,412,394,396.19,5214.72,2098902.71
2018-02-23,WAVESRUR,395,410,381.92,399.67,6004.22,2391588.52
2018-02-22,WAVESRUR,428.96,459.89,392.42,395,7435.27,3099129.07
2018-02-21,WAVESRUR,460.52,489,425,428.96,6044.32,2749165.69
2018-02-20,WAVESRUR,448.32,475,440,460.52,6931.6,3120724.21
2018-02-19,WAVESRUR,440,463.1,435,448.32,5961.67,2691476.8
2018-02-18,WAVESRUR,446,463,406,440,7405.34,3254423.71
2018-02-17,WAVESRUR,447.47,472.2,431,446,8168.37,3699078.6
2018-02-16,WAVESRUR,435.56,470,415,447.47,6050.52,2645683.76
2018-02-15,WAVESRUR,365,440.98,353.22,435.56,8679.17,3533428.54
2018-02-14,WAVESRUR,336.63,365,329,365,3986.36,1358690.9
2018-02-13,WAVESRUR,339.61,346.3,324.16,336.63,6276.31,2086433.09
2018-02-12,WAVESRUR,337.01,350.2,330.5,339.61,4892.6,1659607.72
2018-02-11,WAVESRUR,353.88,353.88,306.87,337.01,6645.34,2196844.92
2018-02-10,WAVESRUR,351,400,330.15,353.88,7478.09,2664758.43
2018-02-09,WAVESRUR,330.7,364.85,310.8,351,5890.14,2000727.45
2018-02-08,WAVESRUR,310,349.87,305,330.7,6058.34,1989384.69
2018-02-07,WAVESRUR,292.47,343,277,310,6332.56,2025150.65
2018-02-06,WAVESRUR,294.21,314,225,292.47,9374.16,2495247.31
2018-02-05,WAVESRUR,375,397.93,280.5,294.21,6085.75,2036671.14
2018-02-04,WAVESRUR,414,428.4,370,375,4272.73,1686281.77
2018-02-03,WAVESRUR,375.5,437,351,414,4884.59,1953887.64
2018-02-02,WAVESRUR,370.64,400,316,375.5,6293.3,2278836.54
2018-02-01,WAVESRUR,443.4,448,339,370.64,5124.1,2047029.35
2018-01-31,WAVESRUR,441.67,469,417.13,443.4,3830.37,1693954.21
2018-01-30,WAVESRUR,490.64,500,430,441.67,4911.24,2345774.59
2018-01-29,WAVESRUR,511.78,518.9,485,490.64,4073.04,2027070.81
2018-01-28,WAVESRUR,527,529.9,510,511.78,3582.24,1859181.37
2018-01-27,WAVESRUR,527,543.31,518,527,2872.41,1520967.34
2018-01-26,WAVESRUR,546.8,559.23,510.06,527,2916.17,1531966.6
2018-01-25,WAVESRUR,560,569.99,530.87,546.8,3348.79,1837646.74
2018-01-24,WAVESRUR,534.77,570,515,560,3840.58,2068719.54
2018-01-23,WAVESRUR,573,573,520,534.77,693.7,372064.77
2018-01-22,WAVESRUR,573,573,573,573,0.0,0.0
2018-01-21,WAVESRUR,612.44,612.44,568.45,573,2444.18,1439929.36
2018-01-20,WAVESRUR,585,616,579.1,612.44,3442.8,2062678.65
2018-01-19,WAVESRUR,594.1,612.86,552.3,582,3987.16,2344032.16
2018-01-18,WAVESRUR,588,625,550,594.1,1831.17,1095118.32
2018-01-17,WAVESRUR,559,629.5,462.01,588,4598.96,2418608.77
2018-01-16,WAVESRUR,680.08,688.12,510,559,8064.18,4842200.12
2018-01-15,WAVESRUR,686.65,714,662.54,680.08,3849.61,2638098.42
2018-01-14,WAVESRUR,707,720,662,686.65,4489.97,3065103.59
2018-01-13,WAVESRUR,704.73,740,700.1,707,3825.92,2744216.52
2018-01-12,WAVESRUR,674.61,715,656.5,704.73,663.32,456157.32
2018-01-11,WAVESRUR,771,771.92,674.61,674.61,4796.06,3479638.23
2018-01-10,WAVESRUR,820,844.7,750,771,4485.26,3495256.56
2018-01-09,WAVESRUR,823.77,872.29,789,820,3145.98,2579155.49
2018-01-08,WAVESRUR,745,841.2,740,823.77,4280.49,3334175.79
2018-01-07,WAVESRUR,749,775.9,735,745,2874.05,2167225.91
2018-01-06,WAVESRUR,728.81,783,728,749,4699.64,3544953.99
2018-01-05,WAVESRUR,760,768.21,728.81,728.81,3937.91,2962339.95
2018-01-04,WAVESRUR,775.5,780,724.21,760,4114.86,3100962.97
2018-01-03,WAVESRUR,783,800,751.25,775.5,3099.72,2384549.4
2018-01-02,WAVESRUR,789,808.72,739.21,783,3432.96,2674344.92
2018-01-01,WAVESRUR,805.76,820,760,789,1848.59,1451037.81
2017-12-31,WAVESRUR,778.19,820,751.5,805.76,1503.47,1165158.76
2017-12-30,WAVESRUR,853,867,725,778.19,3263.59,2537899.05
2017-12-29,WAVESRUR,813,867,780,853,2666.24,2190258.33
2017-12-28,WAVESRUR,861,878,795.95,813,3184.48,2620017.36
2017-12-27,WAVESRUR,889.05,902.03,861,861,3139.15,2752858.01
2017-12-26,WAVESRUR,934.63,939.35,866.67,889.05,3112.11,2765382.3
2017-12-25,WAVESRUR,917.87,939.27,850.9,934.63,2829.6,2551161.8
2017-12-24,WAVESRUR,960.62,973.51,830,917.87,4165.41,3738994.55
2017-12-23,WAVESRUR,867.9,1030,840,960.62,6763.17,6492613.58
2017-12-22,WAVESRUR,1051,1051,650,867.9,9029.82,7652096.02
2017-12-21,WAVESRUR,1014,1094.91,931.49,1051,7663.03,7855835.48
2017-12-20,WAVESRUR,1040,1050,920.13,1014,6539.53,6542813.72
2017-12-19,WAVESRUR,962,1148,960.92,1040,9324.69,9849011.91
2017-12-18,WAVESRUR,870,1015,820,962,9393.08,8797045.27
2017-12-17,WAVESRUR,806.1,870,743.01,870,5319.22,4385037.1
2017-12-16,WAVESRUR,805,843,801.1,806.1,4912.48,4024652.84
2017-12-15,WAVESRUR,836.25,850.35,720.95,805,7284.04,5864845.21
2017-12-14,WAVESRUR,858.82,886.68,785,836.25,6478.11,5442827.28
2017-12-13,WAVESRUR,895,940,829,858.82,7954.65,7002908.52
2017-12-12,WAVESRUR,710,913,692,895,10951.41,9036261.61
2017-12-11,WAVESRUR,628.05,710,599.97,710,6730.47,4576533.86
2017-12-10,WAVESRUR,546,666,500.41,628.05,7925.07,4799840.35
2017-12-09,WAVESRUR,531.35,611.75,481,546,5187.46,2934213.08
2017-12-08,WAVESRUR,552.22,558.76,470.08,531.35,6581.76,3360690.44
2017-12-07,WAVESRUR,540,629.37,501,552.22,6750.44,3873066.62
2017-12-06,WAVESRUR,474.2,548.01,445,540,6171.7,3055024.79
2017-12-05,WAVESRUR,418.87,479,413.3,474.2,3893.4,1792236.59
2017-12-04,WAVESRUR,390,444,381.2,418.87,1719.94,700659.21
2017-12-03,WAVESRUR,372.5,408,363,390,2501.5,966661.35
2017-12-02,WAVESRUR,342,377.9,337.45,372.5,3579.47,1296226.38
2017-12-01,WAVESRUR,298,342,285.38,342,2377.19,747473.43
2017-11-30,WAVESRUR,323,326.88,270,298,3522.46,1062366.73
2017-11-29,WAVESRUR,346,350,315,323,2404.99,788355.73
2017-11-28,WAVESRUR,320.1,350,317.2,346,1374.59,466281.38
2017-11-27,WAVESRUR,312.8,326.51,300.48,320.1,2997.22,937275.11
2017-11-26,WAVESRUR,301.22,319.93,297.16,312.8,3976.96,1221583.38
2017-11-25,WAVESRUR,290,301.22,282,301.22,897.83,262222.97
2017-11-24,WAVESRUR,295.83,298.59,280.69,290,1581.06,456935.45
2017-11-23,WAVESRUR,304,306.27,292,295.83,2003.02,594966.88
2017-11-22,WAVESRUR,297.71,313.92,292,304,2253.73,690443.93
2017-11-21,WAVESRUR,290,298.93,286,297.71,3050.3,892277.75
2017-11-20,WAVESRUR,282.5,300.22,282.5,290,1434.59,424996.11
2017-11-19,WAVESRUR,299.34,309.25,278.75,282.5,2291.02,687143.63
2017-11-18,WAVESRUR,268.99,307,265,299.34,2250.91,658396.36
2017-11-17,WAVESRUR,270.74,282.05,262,268.99,1283.34,351001.12
2017-11-16,WAVESRUR,289.8,298.79,260,270.74,1813.64,509717.4
2017-11-15,WAVESRUR,300.49,307.25,275.74,289.8,3540.46,1038730.52
2017-11-14,WAVESRUR,269,304.99,259.01,300.49,3347.79,977891.93
2017-11-13,WAVESRUR,234.3,279,230,269,2049.59,523617.97
2017-11-12,WAVESRUR,240,260.29,203,234.3,1891.75,440780.83
2017-11-11,WAVESRUR,249.18,265.74,231,240,1365.88,339884.44
2017-11-10,WAVESRUR,275.44,297.5,230,249.18,2405.94,634038.66
2017-11-09,WAVESRUR,247.96,300,246.54,275.44,3042.1,855815.85
2017-11-08,WAVESRUR,211,270,201,247.96,2940.44,676395.04
2017-11-07,WAVESRUR,204,212,196.7,211,1505.41,308510.59
2017-11-06,WAVESRUR,200.79,208.95,195.5,204,1326.98,266832.31
2017-11-05,WAVESRUR,204.5,206.39,191.04,200.79,1172.82,231772.28
2017-11-04,WAVESRUR,211.27,215,194.5,204.5,1099.44,222326.83
2017-11-03,WAVESRUR,179.22,219,170,211.27,2203.49,423243.72
2017-11-02,WAVESRUR,176.99,219.7,145.98,179.22,2554.87,459942.68
2017-11-01,WAVESRUR,178.72,195.58,152.29,176.99,1951.86,337302.37
2017-10-31,WAVESRUR,191.52,196.29,105,178.72,2697.76,509183.98
2017-10-30,WAVESRUR,196.37,196.39,190,191.52,433.54,84137.33
