Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume RUR
2018-04-21,ETHRUR,36467.01,37962.04,34949.45,35935.43,266.97,9674133.49
2018-04-20,ETHRUR,33700,37828.78,33118.39,36467.01,401.1,13895515.22
2018-04-19,ETHRUR,31400,33710.74,30890,33700,336.48,10824216.92
2018-04-18,ETHRUR,30388.13,31400,30070.1,31400,315.83,9683547.23
2018-04-17,ETHRUR,30693,31400,30000,30388.13,333.53,10243001.3
2018-04-16,ETHRUR,31767.93,32000,30289,30693,340.55,10528792.67
2018-04-15,ETHRUR,30514.68,32000,30197.54,31767.93,291.67,9110614.74
2018-04-14,ETHRUR,30500,31152.84,29400,30514.68,329.58,9929060.25
2018-04-13,ETHRUR,29225.93,32498.5,28432.72,30500,394.25,12075547.69
2018-04-12,ETHRUR,26700,29428.13,25880,29225.93,466.91,12766120.44
2018-04-11,ETHRUR,25600,27817,25500,26700,401.31,10590968.41
2018-04-10,ETHRUR,23820,26375.05,23500,25600,330.18,8187444.66
2018-04-09,ETHRUR,22730,24995.1,22662.33,23820,337.89,8037175.62
2018-04-08,ETHRUR,22200,23000,22000,22730,218.51,4927136.48
2018-04-07,ETHRUR,21490.12,22550,21490.12,22200,292.03,6438618.3
2018-04-06,ETHRUR,21990,22149,21200,21490.12,234.01,5050356.08
2018-04-05,ETHRUR,21860,22255,21391.79,21990,259.86,5662788.91
2018-04-04,ETHRUR,23156.22,23209.61,21230.1,21860,252.07,5526043.42
2018-04-03,ETHRUR,21372,23535,21036.91,23156.22,272.52,6112619.88
2018-04-02,ETHRUR,21440.33,22000,20896.71,21372,207.28,4448032.5
2018-04-01,ETHRUR,22999,23244.14,20712.55,21440.33,256.87,5573361.09
2018-03-31,ETHRUR,23471.8,24385.84,22659,22999,277.19,6496400.12
2018-03-30,ETHRUR,23381.55,24277.85,22400,23471.8,327.08,7540914.87
2018-03-29,ETHRUR,25400.1,25642.17,22700.25,23381.55,407.11,9755478.39
2018-03-28,ETHRUR,25986.41,26300,25400,25400.1,175.56,4509829.55
2018-03-27,ETHRUR,27900,27992,25583.02,25986.41,226.62,5941322.78
2018-03-26,ETHRUR,29244,29594,26645.79,27900,208.59,5792951.32
2018-03-25,ETHRUR,29500,29840.72,28570,29244,117.57,3428442.89
2018-03-24,ETHRUR,30000,30150,29000.37,29500,134.76,3981061.37
2018-03-23,ETHRUR,30319.1,30350,28821.43,30000,160.35,4726904.14
2018-03-22,ETHRUR,31529,32060,29112,30319.1,207.51,6352722.97
2018-03-21,ETHRUR,31700,33118,31187.68,31529,236.32,7627317.41
2018-03-20,ETHRUR,31763.62,32302.7,30000,31700,239.21,7443517.38
2018-03-19,ETHRUR,31002,32087,29149.16,31763.62,261.74,8135302.84
2018-03-18,ETHRUR,32187.97,33000,25900,31002,327.32,9509899.3
2018-03-17,ETHRUR,34601.31,35050,31227.54,32187.97,206.52,6936892.24
2018-03-16,ETHRUR,36000,36800,34501.1,34601.31,154.75,5473112.19
2018-03-15,ETHRUR,36306.5,37602.82,33500.14,36000,208.77,7467122.36
2018-03-14,ETHRUR,40310.04,40565,35600,36306.5,210.56,8123384.63
2018-03-13,ETHRUR,41000,41400,40000,40310.04,202.97,8240439.43
2018-03-12,ETHRUR,41460,41832,40200,41000,187.87,7711683.97
2018-03-11,ETHRUR,40600,41947,40201,41460,148.81,6131092.62
2018-03-10,ETHRUR,42806.87,44122.19,40600,40600,180.26,7701439.9
2018-03-09,ETHRUR,42368,43150,39685.52,42806.87,256.2,10477951.12
2018-03-08,ETHRUR,44183.65,45799,42139,42368,181.6,7907650.04
2018-03-07,ETHRUR,45801,46202.51,41822.28,44183.65,215.84,9553372.45
2018-03-06,ETHRUR,46440,46750,45292.56,45801,237.36,10933523.08
2018-03-05,ETHRUR,47000,47400,45846.4,46440,210.04,9796763.32
2018-03-04,ETHRUR,46791.06,47300,46005,47000,174.52,8124408.77
2018-03-03,ETHRUR,47011,47550,46054.99,46791.06,185.24,8639115.32
2018-03-02,ETHRUR,48025,48633,46870.83,47011,210.33,10006483.82
2018-03-01,ETHRUR,49469,49513,48000,48025,222.37,10813774.38
2018-02-28,ETHRUR,50470,50940,48561.47,49469,210.53,10459460.08
2018-02-27,ETHRUR,49600,50600,49260,50470,211.48,10521487.5
2018-02-26,ETHRUR,50575,51000,49000,49600,233.96,11670124.53
2018-02-25,ETHRUR,50501,51000,50190,50575,195.42,9882648.99
2018-02-24,ETHRUR,50500,51134.77,49700,50501,191.48,9625897.87
2018-02-23,ETHRUR,48800,51900,48306.15,50500,241.24,12169329.42
2018-02-22,ETHRUR,50400,51250,48100,48800,230.75,11442275.05
2018-02-21,ETHRUR,51200,52500,48914.23,50400,280.1,14303974.65
2018-02-20,ETHRUR,52222,52779.03,51200,51200,351.72,18290222.52
2018-02-19,ETHRUR,54106.02,54932,52007.04,52222,304.61,16180533.74
2018-02-18,ETHRUR,56000,56000,52001,54106.02,301.39,16397651.6
2018-02-17,ETHRUR,54249.45,57000,54000,56000,290.49,16152688.96
2018-02-16,ETHRUR,52110,54499,51010,54249.45,304.75,16040032.54
2018-02-15,ETHRUR,51299.9,54500,50628.02,52110,340.62,17842479.06
2018-02-14,ETHRUR,49922,52002.54,49304,51299.9,357.72,18003006.79
2018-02-13,ETHRUR,50500,50708.52,49221.81,49922,280.31,13976371.62
2018-02-12,ETHRUR,49800,51090.11,49500,50500,285.39,14327837.67
2018-02-11,ETHRUR,51100,51540,47501,49800,311.22,15486183.6
2018-02-10,ETHRUR,51499,54355.77,49500,51100,365.45,19015072.33
2018-02-09,ETHRUR,49199.9,51550.81,47578.51,51499,328.74,16313130.94
2018-02-08,ETHRUR,47162,50551.33,47162,49199.9,376.53,18512321.4
2018-02-07,ETHRUR,46990,52100,44000,47162,450.18,21907819.32
2018-02-06,ETHRUR,44655,47960.9,35012,46990,551.99,23078620.73
2018-02-05,ETHRUR,54554,55888,40632.48,44655,440.16,21520714.27
2018-02-04,ETHRUR,60801,60999,53000,54554,329.04,18707856.04
2018-02-03,ETHRUR,55000.76,61900,52527.08,60801,388.89,22896313.44
2018-02-02,ETHRUR,58000.2,60000,45805.9,55000.76,447.45,23954734.0
2018-02-01,ETHRUR,63000,65185.51,55586.77,58000.2,378.31,23428679.36
2018-01-31,ETHRUR,62497,63799,60500,63000,365.95,22873645.96
2018-01-30,ETHRUR,66300,66300,62000,62497,376.52,24372598.85
2018-01-29,ETHRUR,68100,68290,65000,66300,346.46,22874875.54
2018-01-28,ETHRUR,63005,68300,62613.33,68100,319.94,21190513.66
2018-01-27,ETHRUR,62385,63326.4,60400,63005,247.5,15255981.07
2018-01-26,ETHRUR,64000,64305,60178.15,62385,250.82,15596523.36
2018-01-25,ETHRUR,64615.64,65889,62400,64000,305.6,19554180.96
2018-01-24,ETHRUR,63564,66551,61380,64615.64,277.85,17715097.12
2018-01-23,ETHRUR,70400,70400,63160.8,63564,85.13,5458067.37
2018-01-22,ETHRUR,70400,70400,70400,70400,0.0,0.0
2018-01-21,ETHRUR,72339,72500,70010,70400,52.09,3711919.49
2018-01-20,ETHRUR,70000,72350,69000,72339,175.61,12416285.56
2018-01-19,ETHRUR,72100,73300,69002,70000,175.74,12537728.8
2018-01-18,ETHRUR,67836.99,74499,67836.99,72100,40.63,2909143.24
2018-01-17,ETHRUR,71900,75365.37,53000,67836.99,286.77,19271256.5
2018-01-16,ETHRUR,80422,81000,61777.78,71900,915.58,67253076.92
2018-01-15,ETHRUR,84000,84100,79400,80422,391.85,31813962.89
2018-01-14,ETHRUR,83500,84000.3,80035.54,84000,403.84,33027430.57
2018-01-13,ETHRUR,75600,84999,75600,83500,388.92,32021905.75
2018-01-12,ETHRUR,71255.66,75800,70101,75600,92.58,6852225.79
2018-01-11,ETHRUR,77500,81935.85,70999,71255.66,513.33,39071273.55
2018-01-10,ETHRUR,81320.37,88200.4,77196,77500,778.7,64759452.14
2018-01-09,ETHRUR,70927.61,86000,69550,81320.37,737.33,54815041.94
2018-01-08,ETHRUR,64700,73000,64000,70927.61,737.24,50809696.09
2018-01-07,ETHRUR,59065.05,64900,57800,64700,718.77,44499764.83
2018-01-06,ETHRUR,57200,59700.8,55818.48,59065.05,520.48,30410280.97
2018-01-05,ETHRUR,57000,61773.22,55500,57200,584.02,34430631.99
2018-01-04,ETHRUR,56750,62800.5,54300.49,57000,595.91,34504757.39
2018-01-03,ETHRUR,51300,56900,50306,56750,561.95,29747123.39
2018-01-02,ETHRUR,47700,53300.21,47150,51300,636.63,32565145.85
2018-01-01,ETHRUR,46500,47989,45666,47700,259.13,12266326.5
2017-12-31,ETHRUR,45785,46789,44500,46500,306.48,13952732.38
2017-12-30,ETHRUR,46050,46305.3,44000,45785,381.55,17199499.6
2017-12-29,ETHRUR,45500,46620,44600,46050,351.67,16019379.15
2017-12-28,ETHRUR,47129.91,47950,44512.19,45500,407.71,18855886.54
2017-12-27,ETHRUR,47023,47890,46303,47129.91,401.27,18960741.86
2017-12-26,ETHRUR,47300.6,47995,46000,47023,381.38,17849021.31
2017-12-25,ETHRUR,45534.45,47990,43500,47300.6,542.38,25180079.12
2017-12-24,ETHRUR,46629.31,47088.88,41250,45534.45,533.81,23604611.48
2017-12-23,ETHRUR,44800,49251.12,44000,46629.31,488.99,23119729.83
2017-12-22,ETHRUR,50300,50853.3,37500,44800,982.21,43198295.62
2017-12-21,ETHRUR,52880,54000,48000,50300,631.29,32909357.95
2017-12-20,ETHRUR,52999.99,53901,48301,52880,659.14,34091520.53
2017-12-19,ETHRUR,48900,54777.78,48361.04,52999.99,988.81,52084619.85
2017-12-18,ETHRUR,44037,50010,43200,48900,666.64,31068835.6
2017-12-17,ETHRUR,41865,44800,41800,44037,399.83,17183094.55
2017-12-16,ETHRUR,41700,43000,41049.14,41865,341.82,14376258.53
2017-12-15,ETHRUR,42500,42772.33,37973.01,41700,547.14,22159428.4
2017-12-14,ETHRUR,43070,45590,41277,42500,652.15,28196452.62
2017-12-13,ETHRUR,38211.11,43970,36420,43070,748.45,30603986.59
2017-12-12,ETHRUR,32200.35,39200,31000,38211.11,1030.07,36114156.7
2017-12-11,ETHRUR,27927.89,32200.35,27811,32200.35,511.27,15166905.17
2017-12-10,ETHRUR,30192.84,30500.94,27897.9,27927.89,377.06,10865911.05
2017-12-09,ETHRUR,28666.13,32000,28051,30192.84,472.24,14300888.39
2017-12-08,ETHRUR,27382.71,30270,26300.33,28666.13,640.12,18362748.8
2017-12-07,ETHRUR,27322.4,28427.35,26204.16,27382.71,431.34,11832678.69
2017-12-06,ETHRUR,29028.38,29198.02,25999,27322.4,486.46,13765602.61
2017-12-05,ETHRUR,29116.77,29347,28501,29028.38,267.89,7749405.66
2017-12-04,ETHRUR,28898.38,29489.11,28700,29116.77,300.43,8750965.26
2017-12-03,ETHRUR,28000,29126.73,27711,28898.38,361.56,10349410.54
2017-12-02,ETHRUR,27398,28449,26750.39,28000,279.59,7799109.23
2017-12-01,ETHRUR,26580.46,27950.39,25797.41,27398,291.42,7770369.34
2017-11-30,ETHRUR,25936.29,27000,23920,26580.46,358.18,9201706.05
2017-11-29,ETHRUR,27371.44,29345,24500,25936.29,521.01,14343830.16
2017-11-28,ETHRUR,27200,27707.54,26561,27371.44,321.38,8742809.71
2017-11-27,ETHRUR,25878.36,27250,25150,27200,437.31,11550069.87
2017-11-26,ETHRUR,25956.06,26000.84,24354.09,25878.36,301.8,7608464.04
2017-11-25,ETHRUR,26242.23,26700,24600,25956.06,314.51,8104107.97
2017-11-24,ETHRUR,23033.05,26490,22400.01,26242.23,508.68,12365834.32
2017-11-23,ETHRUR,21449.3,23661,21200,23033.05,591.16,13363846.44
2017-11-22,ETHRUR,20650.15,21449.3,20428,21449.3,283.65,5892402.03
2017-11-21,ETHRUR,20690.17,21000,20097.43,20650.15,284.44,5865802.96
2017-11-20,ETHRUR,19749.11,20895,19593.25,20690.17,301.76,6066216.84
2017-11-19,ETHRUR,19407.99,20899.98,19200.01,19749.11,541.43,10799078.75
2017-11-18,ETHRUR,18603,19499,18500,19407.99,220.1,4158989.18
2017-11-17,ETHRUR,18385.17,18887,18200,18603,140.21,2585480.36
2017-11-16,ETHRUR,18881.33,19301,18103,18385.17,272.22,5068194.93
2017-11-15,ETHRUR,19937,19939.33,18745.64,18881.33,255.09,4918866.99
2017-11-14,ETHRUR,18887.7,20000,18692.39,19937,329.02,6419874.24
2017-11-13,ETHRUR,19236,19878,18500,18887.7,321.56,6073890.42
2017-11-12,ETHRUR,18354.45,19240,17500,19236,496.71,9210872.24
2017-11-11,ETHRUR,17478.63,18850,17161.35,18354.45,376.18,6816863.77
2017-11-10,ETHRUR,18156.6,18490,17230,17478.63,253.95,4512335.62
2017-11-09,ETHRUR,17193.59,18500,17150,18156.6,445.68,8039786.69
2017-11-08,ETHRUR,16849,17874,16627,17193.59,448.47,7709298.78
2017-11-07,ETHRUR,17235.88,17399,16754.19,16849,184.61,3119123.48
2017-11-06,ETHRUR,16788.34,17399,16672.92,17235.88,280.51,4792308.18
2017-11-05,ETHRUR,16648.07,16880,16551,16788.34,143.37,2389366.41
2017-11-04,ETHRUR,17002.24,17057,16550,16648.07,131.93,2218559.76
2017-11-03,ETHRUR,16081.64,17015,16001.1,17002.24,293.16,4876743.93
2017-11-02,ETHRUR,16150,16509.67,15170.75,16081.64,318.53,5128771.05
2017-11-01,ETHRUR,16770,17036.32,16100,16150,494.4,8306093.8
2017-10-31,ETHRUR,16955.57,17100,16769.19,16770,842.14,14248657.94
2017-10-30,ETHRUR,16968.5,17000,16821,16889,66.48,1126842.65
2017-10-29,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-28,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-27,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-26,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-25,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-24,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-23,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-22,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-21,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-20,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-19,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-18,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-17,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-16,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-15,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-14,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-13,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-12,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-11,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-10,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-09,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-08,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-07,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-06,ETHRUR,17000,17000,17000,17000,0.0,0.0
2017-10-05,ETHRUR,17340,17350,17000,17000,46.92,805558.55
2017-10-04,ETHRUR,17200,17350,16986.32,17340,163.54,2813904.69
2017-10-03,ETHRUR,17091,17250,16551,17200,213.28,3626871.23
2017-10-02,ETHRUR,17288,17390,17000,17091,245.72,4219627.65
2017-10-01,ETHRUR,17360.38,17477,17101,17288,122.71,2115227.54
2017-09-30,ETHRUR,17277.7,17500,17070,17360.38,170.61,2951292.72
2017-09-29,ETHRUR,17651,17700,16800,17277.7,327.87,5611403.03
2017-09-28,ETHRUR,17700,17700,17200,17651,238.38,4165688.24
2017-09-27,ETHRUR,17140,17700,16611,17700,227.28,3894311.15
2017-09-26,ETHRUR,17310,17389,16848.63,17140,157.62,2689577.9
2017-09-25,ETHRUR,17483.74,17483.74,16902,17310,181.74,3117793.08
2017-09-24,ETHRUR,17190,17500,16900,17483.74,186.15,3206639.89
2017-09-23,ETHRUR,16279.58,17199,16000,17190,179.14,3010571.0
2017-09-22,ETHRUR,16213.19,16500,15500,16279.58,216.83,3498693.36
2017-09-21,ETHRUR,17451,17600,15900,16213.19,258.72,4332433.32
2017-09-20,ETHRUR,17612.42,17814.34,17200,17451,169.91,2976371.47
2017-09-19,ETHRUR,18100,18488,17450,17612.42,283.5,5027607.3
2017-09-18,ETHRUR,16383.06,18500,16383.05,18100,494.2,8894081.29
2017-09-17,ETHRUR,16892.54,17100,15611.17,16383.06,197.14,3231093.39
2017-09-16,ETHRUR,17722.5,18160,16500,16892.54,346.62,6055671.46
2017-09-15,ETHRUR,15017.17,18000.99,12001,17722.5,906.59,14107525.08
2017-09-14,ETHRUR,17805.26,18075.98,14917,15017.17,671.12,10730174.39
2017-09-13,ETHRUR,18961,19061.34,16217.24,17805.26,505.39,9016789.42
2017-09-12,ETHRUR,18850,19500,18850,18961,342.39,6571830.67
2017-09-11,ETHRUR,19175,19800,18600.1,18850,230.28,4373842.27
2017-09-10,ETHRUR,19850,19912,18300.42,19175,379.37,7198527.42
2017-09-09,ETHRUR,20202,20202,19500,19850,279.07,5518363.05
2017-09-08,ETHRUR,20802.24,20875.08,19100,20202,478.51,9689532.32
2017-09-07,ETHRUR,21106.53,21300.01,20007,20802.24,260.16,5377243.11
2017-09-06,ETHRUR,20450,21503.95,20450,21106.53,332.22,7036081.59
2017-09-05,ETHRUR,19878.24,20601.4,18300,20450,490.49,9722143.51
2017-09-04,ETHRUR,21700.9,22250.39,17600,19878.24,751.24,14814161.73
2017-09-03,ETHRUR,21400,22696.4,21001,21700.9,262.36,5727613.31
2017-09-02,ETHRUR,23800,23800,20542.38,21400,473.83,10426122.68
2017-09-01,ETHRUR,22500,24000,22500,23800,392.19,9235541.87
2017-08-31,ETHRUR,21641.72,22800.92,21500,22500,244.45,5370532.31
2017-08-30,ETHRUR,20930,21915,20560,21641.72,212.72,4538243.56
2017-08-29,ETHRUR,20350.87,21000,20005,20930,233.43,4808638.53
2017-08-28,ETHRUR,20400,20670,20100,20350.87,258.42,5261351.74
2017-08-27,ETHRUR,19526.59,20400,19500.37,20400,166.94,3329671.0
2017-08-26,ETHRUR,19547,19900,19201,19526.59,174.26,3408845.65
2017-08-25,ETHRUR,19035,19765,19010,19547,212.98,4123504.33
2017-08-24,ETHRUR,19398.02,19474.09,19000,19035,180.09,3455167.01
2017-08-23,ETHRUR,19077.34,19400,18900.72,19398.02,69.44,1330770.86
2017-08-22,ETHRUR,20000,20000,20000,20000,0.0,0.0
2017-08-21,ETHRUR,18761.3,21000.05,18471.26,20000,509.73,10253325.24
2017-08-20,ETHRUR,18299.95,18761.3,18002,18761.3,250.96,4626584.66
2017-08-19,ETHRUR,18420,18647,18000,18299.95,231.76,4243409.34
2017-08-18,ETHRUR,18222,18699,18000,18420,340.23,6229071.88
2017-08-17,ETHRUR,17960.17,18367.66,17900,18222,198.82,3604951.8
2017-08-16,ETHRUR,17678.05,18550,17500,17960.17,256.05,4626915.34
2017-08-15,ETHRUR,18044.18,18250,17200,17678.05,278.18,4919994.05
2017-08-14,ETHRUR,18202,18414.41,17880,18044.18,237.09,4297692.86
2017-08-13,ETHRUR,18307.98,18650,17265.01,18202,271.48,4916105.73
2017-08-12,ETHRUR,18499.99,19845.32,18099.14,18307.98,286.9,5439148.27
2017-08-11,ETHRUR,17804.28,18499.99,17600.55,18499.99,283.57,5077623.24
2017-08-10,ETHRUR,17196,17977,16637.14,17804.28,230.04,4000114.79
2017-08-09,ETHRUR,17250,18250.1,16100,17196,369.31,6312503.05
2017-08-08,ETHRUR,15835,17390,15621,17250,323.32,5308414.16
2017-08-07,ETHRUR,15600,15900,15281,15835,279.21,4369432.37
2017-08-06,ETHRUR,14421,15999.9,14300,15600,316.82,4790493.18
2017-08-05,ETHRUR,13551,14750,13002,14421,397.6,5576817.24
2017-08-04,ETHRUR,13506.07,13665,13000,13551,287.0,3821971.06
2017-08-03,ETHRUR,13103,13650,13100,13506.07,418.97,5622989.95
2017-08-02,ETHRUR,13490,13500,12702,13103,383.31,5069479.65
2017-08-01,ETHRUR,12035,13550.55,12035,13490,585.76,7536050.99
2017-07-31,ETHRUR,11800,12219,11700,12035,279.75,3345500.98
2017-07-30,ETHRUR,12650,12800,11600,11800,145.75,1770214.41
2017-07-29,ETHRUR,11301,12650,10750,12650,264.33,2981043.5
2017-07-28,ETHRUR,12212,12330,11000,11301,270.66,3189575.52
2017-07-27,ETHRUR,12500,12629,12010,12212,188.97,2338273.3
2017-07-26,ETHRUR,12781,12949,12050,12500,104.35,1305756.41
2017-07-25,ETHRUR,12900,13100,12150,12781,209.6,2680551.5
2017-07-24,ETHRUR,13150,13350,12111,12900,340.21,4393660.32
2017-07-23,ETHRUR,13200,13400,12805,13150,82.01,1075031.08
2017-07-22,ETHRUR,12899,13480.05,12600,13200,99.38,1286711.51
2017-07-21,ETHRUR,12700,13600,12106,12899,114.51,1502882.3
2017-07-20,ETHRUR,11976.84,13740,11976.84,12700,231.05,3001278.61
2017-07-19,ETHRUR,13555,14500,11961.46,11976.84,211.46,2859244.33
2017-07-18,ETHRUR,11601,15699,11471,13555,365.99,4871094.45
2017-07-17,ETHRUR,10100,11899.6,10100,11601,218.92,2426889.95
2017-07-16,ETHRUR,11501,11509,8301,10100,294.33,2904654.52
2017-07-15,ETHRUR,12611,13000,11202.44,11501,198.55,2338003.51
2017-07-14,ETHRUR,13400,13400,12137.78,12611,208.99,2661664.89
2017-07-13,ETHRUR,14000,14300.1,12553,13400,118.72,1600883.62
2017-07-12,ETHRUR,12895,14600,12210,14000,187.42,2517137.45
2017-07-11,ETHRUR,14137,14137,11200,12895,281.03,3550015.56
2017-07-10,ETHRUR,15011,15300,14050.85,14137,127.87,1869505.92
2017-07-09,ETHRUR,15300,15500,15000,15011,99.13,1506003.91
2017-07-08,ETHRUR,15101,15800,14840,15300,147.27,2227951.02
2017-07-07,ETHRUR,16149,16199,15050,15101,160.72,2509405.36
2017-07-06,ETHRUR,15705,16340,15700,16149,98.97,1590341.28
2017-07-05,ETHRUR,16001,16367.38,15201,15705,142.51,2244979.85
2017-07-04,ETHRUR,16946,16946,15838.38,16001,131.03,2149452.73
2017-07-03,ETHRUR,17118,17549,16504,16946,117.87,1984265.07
2017-07-02,ETHRUR,16100,17700,16100,17118,153.64,2598006.45
2017-07-01,ETHRUR,17500,17779,16000,16100,152.43,2596866.76
2017-06-30,ETHRUR,18280,18990,17409.99,17500,158.42,2844008.67
2017-06-29,ETHRUR,19231,19500.2,17700,18280,211.86,3940213.67
2017-06-28,ETHRUR,17000,19720,15491,19231,233.32,4139214.04
2017-06-27,ETHRUR,16050,17000,13800,17000,286.66,4404275.56
2017-06-26,ETHRUR,17462,18000,13800,16050,247.64,3867680.71
2017-06-25,ETHRUR,19000,19005,15905.54,17462,206.63,3683970.12
2017-06-24,ETHRUR,19940,20150,19000,19000,100.47,1972419.77
2017-06-23,ETHRUR,19777,20500,19505,19940,139.23,2783144.19
2017-06-22,ETHRUR,19728.68,20150,18700,19777,143.06,2815333.0
2017-06-21,ETHRUR,20300,20999,18400,19728.68,203.03,4029010.1
2017-06-20,ETHRUR,20761.1,21348.4,20000,20300,143.95,2986479.49
2017-06-19,ETHRUR,21200,21348.3,20010,20761.1,121.48,2529788.14
2017-06-18,ETHRUR,21600,22340,21100,21200,141.38,3056105.77
2017-06-17,ETHRUR,21600.2,21853.26,21150,21600,112.23,2407409.26
2017-06-16,ETHRUR,22060.01,22060.01,21001,21600.2,132.59,2862134.85
2017-06-15,ETHRUR,21650.02,22060.01,18000,22060.01,296.0,6037933.96
2017-06-14,ETHRUR,23294.9,23294.9,21155.8,21650.02,249.26,5598148.8
2017-06-13,ETHRUR,23500,23650,20604.75,23294.9,242.49,5462074.0
2017-06-12,ETHRUR,19252.24,24899,19090,23500,282.91,6207382.97
2017-06-11,ETHRUR,18901.04,20997.78,18048.8,19252.24,175.33,3416374.84
2017-06-10,ETHRUR,16099,19800.94,15905.14,18901.04,206.43,3561968.86
2017-06-09,ETHRUR,14849.9,16100,14552.01,16099,181.77,2762144.18
2017-06-08,ETHRUR,14749,14996,14352,14849.9,178.41,2611732.77
2017-06-07,ETHRUR,14749,14827,14001.9,14749,208.62,3037321.78
2017-06-06,ETHRUR,13899.88,14800,13650,14749,276.25,3947159.29
2017-06-05,ETHRUR,14069,14069,13400,13899.88,109.76,1502961.46
2017-06-04,ETHRUR,12684,14100,12550,14069,208.13,2791111.42
2017-06-03,ETHRUR,12725,12900,12250,12684,121.31,1515657.54
2017-06-02,ETHRUR,12943,13200,12552,12725,93.24,1203450.04
2017-06-01,ETHRUR,13075.1,13299,12125,12943,145.15,1868183.55
2017-05-31,ETHRUR,13014,13999,12090,13075.1,216.97,2783621.82
2017-05-30,ETHRUR,11244.99,13601,11005,13014,294.18,3546093.7
2017-05-29,ETHRUR,9800,11244.99,9104,11244.99,235.12,2394130.73
2017-05-28,ETHRUR,9000,10600,8900,9800,90.98,902069.79
2017-05-27,ETHRUR,9600,10390,7004,9000,82.15,764942.61
2017-05-26,ETHRUR,11100,12000,9405,9600,100.99,1085692.36
