Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2018-03-31 04-AM,LIZARUR,0.06254,0.06599,0.06254,0.06489,3555607.98,228311.9
2018-03-31 03-AM,LIZARUR,0.06356,0.06382,0.062,0.06254,1121260.6,70107.34
2018-03-31 02-AM,LIZARUR,0.06374,0.06434,0.06348,0.06356,1242345.92,79635.14
2018-03-31 01-AM,LIZARUR,0.06288,0.064,0.06242,0.06374,1055303.35,66510.86
2018-03-31 12-AM,LIZARUR,0.05932,0.063,0.05874,0.06288,2015359.79,121707.56
2018-03-30 11-PM,LIZARUR,0.05839,0.05932,0.058,0.05932,6441297.33,376528.88
2018-03-30 10-PM,LIZARUR,0.0598,0.05994,0.05779,0.05839,5689281.32,337664.21
2018-03-30 09-PM,LIZARUR,0.05803,0.05994,0.05734,0.0598,2708017.15,157633.69
2018-03-30 08-PM,LIZARUR,0.05598,0.05873,0.055,0.05803,6028821.81,346008.9
2018-03-30 07-PM,LIZARUR,0.059,0.06,0.05511,0.05598,7109784.56,404941.8
2018-03-30 06-PM,LIZARUR,0.06008,0.06175,0.059,0.059,5509427.77,333958.06
2018-03-30 05-PM,LIZARUR,0.06499,0.06578,0.06,0.06008,3963574.56,246455.3
2018-03-30 04-PM,LIZARUR,0.06712,0.068,0.06499,0.06499,7787566.58,514285.19
2018-03-30 03-PM,LIZARUR,0.06872,0.06929,0.06598,0.06712,8553257.58,575513.76
2018-03-29 01-PM,LIZARUR,0.06859,0.06859,0.06859,0.06859,0.0,0.0
2018-03-29 12-PM,LIZARUR,0.0658,0.0689,0.06519,0.06859,1932842.14,131503.2
2018-03-29 11-AM,LIZARUR,0.06487,0.0658,0.06404,0.0658,2809124.28,183471.43
2018-03-29 10-AM,LIZARUR,0.065,0.06746,0.06428,0.06487,2734059.04,179566.18
2018-03-29 09-AM,LIZARUR,0.0641,0.06531,0.06368,0.065,4445529.46,285954.38
2018-03-29 08-AM,LIZARUR,0.06398,0.06425,0.0623,0.0641,5123271.09,324917.69
2018-03-29 07-AM,LIZARUR,0.063,0.06398,0.06298,0.06398,1625433.03,103411.01
2018-03-29 06-AM,LIZARUR,0.0637,0.0638,0.06235,0.063,2217781.67,139603.72
2018-03-29 05-AM,LIZARUR,0.064,0.064,0.06259,0.0637,807192.87,51189.68
2018-03-29 04-AM,LIZARUR,0.06285,0.064,0.0625,0.064,1809325.8,114724.62
2018-03-29 03-AM,LIZARUR,0.0625,0.064,0.0625,0.06285,882096.52,55494.97
2018-03-29 02-AM,LIZARUR,0.06233,0.06361,0.06233,0.0625,1732125.45,109324.37
2018-03-29 01-AM,LIZARUR,0.0631,0.0631,0.06205,0.06233,5091649.98,316359.4
2018-03-29 12-AM,LIZARUR,0.06324,0.06374,0.06205,0.0631,1016930.11,64128.33
2018-03-28 11-PM,LIZARUR,0.0638,0.064,0.0627,0.06324,1543182.02,97164.62
2018-03-28 10-PM,LIZARUR,0.0633,0.0638,0.062,0.0638,6029244.14,378865.09
2018-03-28 09-PM,LIZARUR,0.06303,0.0636,0.06268,0.0633,1094068.39,68779.8
2018-03-28 08-PM,LIZARUR,0.063,0.06327,0.0627,0.06303,1542080.51,97228.31
2018-03-28 07-PM,LIZARUR,0.063,0.06316,0.06133,0.063,5559605.23,348652.69
2018-03-28 06-PM,LIZARUR,0.0606,0.063,0.06,0.063,7488402.47,464555.22
2018-03-28 05-PM,LIZARUR,0.06005,0.06109,0.06005,0.0606,2064192.52,125363.37
2018-03-28 04-PM,LIZARUR,0.06109,0.06109,0.05954,0.06005,1661224.68,99831.74
2018-03-28 03-PM,LIZARUR,0.05949,0.06155,0.05922,0.06109,1839588.28,111310.06
2018-03-28 02-PM,LIZARUR,0.06161,0.06186,0.05922,0.05949,1302169.2,77779.67
2018-03-28 01-PM,LIZARUR,0.062,0.06374,0.06138,0.06161,4632109.72,287955.45
2018-03-28 12-PM,LIZARUR,0.0614,0.06255,0.0614,0.062,4249736.92,263038.13
2018-03-28 11-AM,LIZARUR,0.06075,0.0614,0.05922,0.0614,3187889.42,192851.51
2018-03-28 10-AM,LIZARUR,0.06035,0.061,0.0593,0.06075,1558942.95,93690.8
2018-03-28 09-AM,LIZARUR,0.06,0.061,0.05982,0.06035,2791355.37,168072.63
2018-03-28 08-AM,LIZARUR,0.059,0.06,0.05842,0.06,4273978.49,253828.35
2018-03-28 07-AM,LIZARUR,0.05875,0.05909,0.058,0.059,4017906.66,234195.23
2018-03-28 06-AM,LIZARUR,0.05845,0.05875,0.0578,0.05875,3072618.37,179171.14
2018-03-28 05-AM,LIZARUR,0.05876,0.05876,0.05805,0.05845,1299874.78,76007.63
2018-03-28 04-AM,LIZARUR,0.05869,0.05896,0.05842,0.05876,925603.06,54364.64
2018-03-28 03-AM,LIZARUR,0.05863,0.05869,0.05819,0.05869,2212566.33,129464.03
2018-03-28 02-AM,LIZARUR,0.05835,0.059,0.05771,0.05863,1711058.57,99428.07
2018-03-28 01-AM,LIZARUR,0.0582,0.05876,0.05759,0.05835,1141653.0,66361.93
2018-03-28 12-AM,LIZARUR,0.0582,0.059,0.05723,0.0582,437867.94,25406.22
2018-03-27 11-PM,LIZARUR,0.05837,0.059,0.05742,0.0582,4021813.38,236072.02
2018-03-27 10-PM,LIZARUR,0.0581,0.05856,0.05805,0.05837,4696450.98,273952.07
2018-03-27 09-PM,LIZARUR,0.0582,0.0583,0.05731,0.0581,1904328.44,110771.42
2018-03-27 08-PM,LIZARUR,0.05673,0.05856,0.056,0.0582,2742270.68,157525.54
2018-03-27 07-PM,LIZARUR,0.05759,0.05759,0.05653,0.05673,3377787.64,193791.19
2018-03-27 06-PM,LIZARUR,0.05761,0.0585,0.0566,0.05759,4516207.33,259653.97
2018-03-27 05-PM,LIZARUR,0.05731,0.05847,0.05731,0.05761,4896050.94,284414.41
2018-03-27 04-PM,LIZARUR,0.0576,0.05857,0.05672,0.05731,2184969.44,126588.52
2018-03-27 03-PM,LIZARUR,0.05773,0.05888,0.05716,0.0576,2266088.73,130927.51
2018-03-27 02-PM,LIZARUR,0.0584,0.05899,0.05726,0.05773,4200237.8,242327.0
2018-03-27 01-PM,LIZARUR,0.0577,0.0584,0.05681,0.0584,4422011.31,254830.01
2018-03-27 12-PM,LIZARUR,0.0591,0.0591,0.05752,0.0577,1662601.12,95996.32
2018-03-27 11-AM,LIZARUR,0.0592,0.0593,0.0583,0.0591,4878593.56,288577.02
2018-03-27 10-AM,LIZARUR,0.0582,0.0592,0.05736,0.0592,2022797.64,118376.72
2018-03-27 09-AM,LIZARUR,0.0577,0.05848,0.05632,0.0582,3174292.8,180766.54
2018-03-27 08-AM,LIZARUR,0.05511,0.058,0.055,0.0577,5604203.72,315519.35
2018-03-27 07-AM,LIZARUR,0.055,0.0557,0.05388,0.05511,1606632.88,88159.3
2018-03-27 06-AM,LIZARUR,0.0549,0.0555,0.05431,0.055,1065222.24,58445.26
2018-03-27 05-AM,LIZARUR,0.05379,0.05564,0.0535,0.0549,1706364.36,92864.4
2018-03-27 04-AM,LIZARUR,0.05579,0.05633,0.05358,0.05379,582442.21,31967.28
2018-03-27 03-AM,LIZARUR,0.05652,0.05652,0.05511,0.05579,295727.97,16524.9
2018-03-27 02-AM,LIZARUR,0.05749,0.05787,0.05511,0.05652,894638.07,50739.41
2018-03-27 01-AM,LIZARUR,0.05821,0.0583,0.05519,0.05749,1055668.01,60348.29
2018-03-27 12-AM,LIZARUR,0.05817,0.0585,0.05729,0.05821,720196.49,41806.72
2018-03-26 11-PM,LIZARUR,0.05827,0.06,0.05813,0.05817,498677.67,29311.16
2018-03-26 10-PM,LIZARUR,0.05643,0.05911,0.05524,0.05827,4244512.25,242257.3
2018-03-26 09-PM,LIZARUR,0.05346,0.057,0.05304,0.05643,1616571.43,88876.62
2018-03-26 08-PM,LIZARUR,0.054,0.054,0.052,0.05346,5064819.57,265074.42
2018-03-26 07-PM,LIZARUR,0.053,0.05524,0.0521,0.054,1476889.63,78596.38
2018-03-26 06-PM,LIZARUR,0.05444,0.055,0.0522,0.053,1939024.04,103287.6
2018-03-26 05-PM,LIZARUR,0.05524,0.05524,0.052,0.05444,4772336.9,258585.05
2018-03-26 04-PM,LIZARUR,0.06147,0.06283,0.055,0.05524,9097001.82,510520.4
2018-03-26 03-PM,LIZARUR,0.062,0.062,0.05932,0.06147,3093729.96,185872.92
2018-03-26 02-PM,LIZARUR,0.064,0.0643,0.0619,0.062,7071139.18,443930.6
2018-03-26 01-PM,LIZARUR,0.06386,0.0643,0.0633,0.064,2784211.5,177672.65
2018-03-26 12-PM,LIZARUR,0.0628,0.0652,0.0622,0.06386,3085027.11,195961.82
2018-03-26 11-AM,LIZARUR,0.0645,0.0645,0.062,0.0628,2246087.51,142040.49
2018-03-26 10-AM,LIZARUR,0.06615,0.06615,0.0645,0.0645,1328862.68,86891.17
2018-03-26 09-AM,LIZARUR,0.06633,0.06647,0.06522,0.06615,2083617.74,137751.07
2018-03-26 08-AM,LIZARUR,0.06642,0.0665,0.06517,0.06633,1587133.48,104589.24
2018-03-26 07-AM,LIZARUR,0.06555,0.06642,0.06517,0.06642,1490163.08,98134.72
2018-03-26 06-AM,LIZARUR,0.06568,0.0664,0.06515,0.06555,4850111.11,318600.02
2018-03-26 05-AM,LIZARUR,0.06525,0.066,0.06493,0.06568,3636930.2,237921.78
2018-03-26 04-AM,LIZARUR,0.06524,0.06529,0.0635,0.06525,1268391.18,81688.21
2018-03-26 03-AM,LIZARUR,0.06591,0.066,0.0635,0.06524,2267267.8,148053.58
2018-03-26 02-AM,LIZARUR,0.063,0.06601,0.063,0.06591,4992456.68,323703.19
2018-03-26 01-AM,LIZARUR,0.063,0.063,0.0615,0.063,1018359.61,64123.03
2018-03-26 12-AM,LIZARUR,0.06339,0.06339,0.062,0.063,1657767.56,103830.15
2018-03-25 11-PM,LIZARUR,0.06338,0.06339,0.0624,0.06339,988247.01,62397.23
2018-03-25 10-PM,LIZARUR,0.0632,0.06344,0.0622,0.06338,1225852.22,77287.95
2018-03-25 09-PM,LIZARUR,0.063,0.0635,0.0622,0.0632,5247423.36,329205.4
2018-03-25 08-PM,LIZARUR,0.0629,0.0635,0.062,0.063,4746009.98,297412.77
2018-03-25 07-PM,LIZARUR,0.0642,0.0642,0.062,0.0629,1580151.74,98557.78
2018-03-25 06-PM,LIZARUR,0.06252,0.06436,0.0625,0.0642,2276819.56,145490.49
2018-03-25 05-PM,LIZARUR,0.06107,0.06255,0.06,0.06252,2809923.53,173193.79
2018-03-25 04-PM,LIZARUR,0.06183,0.06224,0.06105,0.06107,2644353.46,162316.48
2018-03-25 03-PM,LIZARUR,0.06229,0.06239,0.06105,0.06183,2323627.7,143202.24
2018-03-25 02-PM,LIZARUR,0.06199,0.06234,0.06155,0.06229,1941165.12,120158.92
2018-03-25 01-PM,LIZARUR,0.06184,0.06237,0.06103,0.06199,3398782.21,210648.71
2018-03-25 12-PM,LIZARUR,0.06173,0.06272,0.06103,0.06184,1883819.85,116660.63
2018-03-25 11-AM,LIZARUR,0.06272,0.0648,0.06103,0.06173,3066573.98,191596.44
2018-03-25 10-AM,LIZARUR,0.06177,0.06272,0.0608,0.06272,2122194.27,130814.77
2018-03-25 09-AM,LIZARUR,0.06215,0.06272,0.06079,0.06177,1008299.03,62163.32
2018-03-25 08-AM,LIZARUR,0.062,0.06339,0.06141,0.06215,2149760.6,134153.77
2018-03-25 07-AM,LIZARUR,0.06403,0.06473,0.062,0.062,2561074.33,161597.29
2018-03-25 06-AM,LIZARUR,0.0645,0.0649,0.062,0.06403,1093037.83,69907.27
2018-03-25 05-AM,LIZARUR,0.06275,0.06642,0.06275,0.0645,1957291.61,126494.8
2018-03-25 04-AM,LIZARUR,0.06172,0.0635,0.0613,0.06275,333889.4,20843.89
2018-03-25 03-AM,LIZARUR,0.06128,0.06215,0.061,0.06172,403307.5,24872.2
2018-03-25 02-AM,LIZARUR,0.06136,0.0621,0.06,0.06128,847033.05,51889.82
2018-03-25 01-AM,LIZARUR,0.06142,0.06153,0.06065,0.06136,790873.8,48306.35
2018-03-25 12-AM,LIZARUR,0.06157,0.06191,0.06,0.06142,1389998.65,84547.88
2018-03-24 11-PM,LIZARUR,0.06253,0.06259,0.06137,0.06157,228710.86,14072.92
2018-03-24 10-PM,LIZARUR,0.06134,0.063,0.06134,0.06253,402943.52,24976.92
2018-03-24 09-PM,LIZARUR,0.06141,0.06176,0.06123,0.06134,327182.71,20129.33
2018-03-24 08-PM,LIZARUR,0.06129,0.06239,0.061,0.06141,1630466.83,99564.59
2018-03-24 07-PM,LIZARUR,0.063,0.0639,0.061,0.06129,2716654.21,170285.21
2018-03-24 06-PM,LIZARUR,0.0634,0.06489,0.06268,0.063,2455791.15,155294.12
2018-03-24 05-PM,LIZARUR,0.0641,0.06489,0.063,0.0634,1511247.25,95912.31
2018-03-24 04-PM,LIZARUR,0.0681,0.0681,0.06322,0.0641,7246489.03,473769.75
2018-03-24 03-PM,LIZARUR,0.068,0.06835,0.06735,0.0681,1704501.34,116081.87
2018-03-24 02-PM,LIZARUR,0.06898,0.06898,0.06717,0.068,2519162.74,171399.43
2018-03-24 01-PM,LIZARUR,0.069,0.072,0.068,0.06898,3687390.24,254725.62
2018-03-24 12-PM,LIZARUR,0.07161,0.073,0.0686,0.069,1597330.81,114410.05
2018-03-24 11-AM,LIZARUR,0.07179,0.075,0.07,0.07161,4662140.04,338367.28
2018-03-24 10-AM,LIZARUR,0.07209,0.07333,0.071,0.07179,2342696.03,168866.33
2018-03-24 09-AM,LIZARUR,0.06861,0.07256,0.06861,0.07209,3066730.2,220279.96
2018-03-24 08-AM,LIZARUR,0.06899,0.06899,0.06832,0.06861,1558085.85,107217.78
2018-03-24 07-AM,LIZARUR,0.0695,0.0695,0.0685,0.06899,1140779.92,78734.22
2018-03-24 06-AM,LIZARUR,0.0694,0.0695,0.0685,0.0695,1706073.29,118126.75
2018-03-24 05-AM,LIZARUR,0.0685,0.06941,0.0685,0.0694,1939228.71,133992.86
2018-03-24 04-AM,LIZARUR,0.06905,0.0691,0.0678,0.0685,1427478.41,97741.26
2018-03-24 03-AM,LIZARUR,0.069,0.06913,0.06727,0.06905,352093.48,24003.28
2018-03-24 02-AM,LIZARUR,0.06895,0.06913,0.06772,0.069,197377.05,13566.66
2018-03-24 01-AM,LIZARUR,0.06852,0.06896,0.06822,0.06895,442164.75,30302.58
2018-03-24 12-AM,LIZARUR,0.06738,0.06852,0.06738,0.06852,965035.48,65875.68
2018-03-23 11-PM,LIZARUR,0.0679,0.06849,0.06727,0.06738,1484562.83,100140.06
2018-03-23 10-PM,LIZARUR,0.0673,0.06852,0.06727,0.0679,2561026.89,174050.25
2018-03-23 09-PM,LIZARUR,0.06768,0.06852,0.06727,0.0673,1756918.4,118650.95
2018-03-23 08-PM,LIZARUR,0.068,0.069,0.06727,0.06768,784481.58,53053.37
2018-03-23 07-PM,LIZARUR,0.06748,0.06856,0.06675,0.068,1414577.52,95161.2
2018-03-23 06-PM,LIZARUR,0.06815,0.06857,0.0655,0.06748,1558832.16,104784.64
2018-03-23 05-PM,LIZARUR,0.06668,0.06815,0.0655,0.06815,1964748.39,131416.46
2018-03-23 04-PM,LIZARUR,0.06857,0.06857,0.06668,0.06668,4894095.25,328531.27
2018-03-23 03-PM,LIZARUR,0.0683,0.06983,0.06769,0.06857,2003129.75,137263.11
2018-03-23 02-PM,LIZARUR,0.0711,0.0711,0.06743,0.0683,5778195.85,392066.69
2018-03-23 01-PM,LIZARUR,0.07158,0.07357,0.0685,0.0711,1885701.58,134625.22
2018-03-23 12-PM,LIZARUR,0.07289,0.07437,0.06951,0.07158,3831624.1,273482.73
2018-03-23 11-AM,LIZARUR,0.0684,0.07289,0.06743,0.07289,3783553.68,267846.6
2018-03-23 10-AM,LIZARUR,0.06781,0.06842,0.06743,0.0684,2541007.56,172450.33
2018-03-23 09-AM,LIZARUR,0.06518,0.06794,0.06518,0.06781,3211158.94,215353.24
2018-03-23 08-AM,LIZARUR,0.0642,0.06561,0.062,0.06518,4708205.2,303816.7
2018-03-23 07-AM,LIZARUR,0.06413,0.06444,0.061,0.0642,4824082.4,305988.77
2018-03-23 06-AM,LIZARUR,0.0638,0.06444,0.06105,0.06413,2951588.32,186446.71
2018-03-23 05-AM,LIZARUR,0.06388,0.064,0.063,0.0638,1317269.7,83505.56
2018-03-23 04-AM,LIZARUR,0.06469,0.0649,0.062,0.06388,1005756.32,64311.05
2018-03-23 03-AM,LIZARUR,0.06454,0.06591,0.06364,0.06469,142893.05,9266.85
2018-03-23 02-AM,LIZARUR,0.0641,0.06679,0.0641,0.06454,671219.31,43956.32
2018-03-23 01-AM,LIZARUR,0.06495,0.06573,0.062,0.0641,153846.71,9812.11
2018-03-23 12-AM,LIZARUR,0.0635,0.06592,0.06334,0.06495,482626.89,31308.32
2018-03-22 11-PM,LIZARUR,0.0629,0.06503,0.05409,0.0635,7490198.14,453266.09
2018-03-22 10-PM,LIZARUR,0.0632,0.0665,0.06059,0.0629,12636602.0,795908.87
2018-03-22 09-PM,LIZARUR,0.06699,0.06765,0.062,0.0632,14526268.44,921920.09
2018-03-22 08-PM,LIZARUR,0.06679,0.0675,0.0622,0.06699,2408112.11,158872.44
2018-03-22 07-PM,LIZARUR,0.0646,0.06679,0.0627,0.06679,2658908.01,171442.0
2018-03-22 06-PM,LIZARUR,0.06293,0.0646,0.062,0.0646,3118877.3,196356.28
2018-03-22 05-PM,LIZARUR,0.06568,0.06605,0.06,0.06293,6744066.15,418092.04
2018-03-22 04-PM,LIZARUR,0.0639,0.0669,0.06379,0.06568,4147985.89,271003.54
2018-03-22 03-PM,LIZARUR,0.06488,0.065,0.0622,0.0639,2373142.92,149819.15
2018-03-22 02-PM,LIZARUR,0.06319,0.06641,0.06282,0.06488,5125045.2,329865.71
2018-03-22 01-PM,LIZARUR,0.0638,0.06437,0.06319,0.06319,1338576.72,85073.15
2018-03-22 12-PM,LIZARUR,0.0635,0.06437,0.06244,0.0638,2059925.29,130177.47
2018-03-22 11-AM,LIZARUR,0.06313,0.06433,0.062,0.0635,1433698.88,90761.4
2018-03-22 10-AM,LIZARUR,0.0635,0.06381,0.061,0.06313,2187121.5,136870.69
2018-03-22 09-AM,LIZARUR,0.06437,0.06437,0.06226,0.0635,1584041.46,99637.25
2018-03-22 08-AM,LIZARUR,0.0622,0.06483,0.06202,0.06437,3253963.51,204394.03
2018-03-22 07-AM,LIZARUR,0.06385,0.06388,0.0622,0.0622,3628350.76,228979.18
2018-03-22 06-AM,LIZARUR,0.06386,0.06432,0.0631,0.06385,1768713.15,112995.15
2018-03-22 05-AM,LIZARUR,0.06584,0.06584,0.06381,0.06386,2090841.59,134419.62
2018-03-22 04-AM,LIZARUR,0.0659,0.0669,0.06507,0.06584,2118961.1,140054.8
2018-03-22 03-AM,LIZARUR,0.06754,0.06849,0.06529,0.0659,1281276.7,84940.76
2018-03-22 02-AM,LIZARUR,0.0674,0.06858,0.06707,0.06754,375621.8,25531.93
2018-03-22 01-AM,LIZARUR,0.06858,0.06858,0.06687,0.0674,633452.6,43071.8
2018-03-22 12-AM,LIZARUR,0.06936,0.0694,0.067,0.06858,2387385.27,162751.58
2018-03-21 11-PM,LIZARUR,0.07005,0.07005,0.069,0.06936,460177.68,31923.62
2018-03-21 10-PM,LIZARUR,0.0706,0.0706,0.06899,0.07005,477851.7,33213.55
2018-03-21 09-PM,LIZARUR,0.07064,0.07064,0.07,0.0706,676952.97,47614.91
2018-03-21 08-PM,LIZARUR,0.0712,0.07205,0.06931,0.07064,1966956.45,138958.02
2018-03-21 07-PM,LIZARUR,0.06945,0.07205,0.0693,0.0712,4129673.63,294182.09
2018-03-21 06-PM,LIZARUR,0.06931,0.06945,0.0676,0.06945,2245247.34,154693.55
2018-03-21 05-PM,LIZARUR,0.0709,0.0716,0.0685,0.06931,3298779.36,230727.33
2018-03-21 04-PM,LIZARUR,0.0715,0.07199,0.0709,0.0709,2845607.31,203587.04
2018-03-21 03-PM,LIZARUR,0.07155,0.07156,0.07096,0.0715,2691358.11,191592.48
2018-03-21 02-PM,LIZARUR,0.07,0.07157,0.0678,0.07155,4646699.38,326191.66
2018-03-21 01-PM,LIZARUR,0.07079,0.07108,0.067,0.07,3405648.64,238388.84
2018-03-21 12-PM,LIZARUR,0.06911,0.07092,0.06691,0.07079,3029948.85,205587.66
2018-03-21 11-AM,LIZARUR,0.07029,0.07228,0.0671,0.06911,5084887.16,356947.96
2018-03-21 10-AM,LIZARUR,0.07261,0.07261,0.07,0.07029,2699256.82,192560.21
2018-03-21 09-AM,LIZARUR,0.07243,0.073,0.07159,0.07261,2166828.28,157262.99
2018-03-21 08-AM,LIZARUR,0.075,0.075,0.07118,0.07243,3901201.24,284108.12
2018-03-21 07-AM,LIZARUR,0.07619,0.07729,0.075,0.075,4504891.15,345505.1
2018-03-21 06-AM,LIZARUR,0.07575,0.07838,0.0731,0.07619,2863470.16,218833.97
2018-03-21 05-AM,LIZARUR,0.07375,0.08,0.07375,0.07575,4984880.04,391605.5
2018-03-21 04-AM,LIZARUR,0.0727,0.07484,0.07086,0.07375,2648767.06,193019.17
2018-03-21 03-AM,LIZARUR,0.071,0.07402,0.071,0.0727,5789445.61,421769.87
2018-03-21 02-AM,LIZARUR,0.06639,0.071,0.0657,0.071,1186140.99,83893.63
2018-03-21 01-AM,LIZARUR,0.06648,0.068,0.06595,0.06639,654532.96,43728.88
2018-03-21 12-AM,LIZARUR,0.0659,0.068,0.0654,0.06648,2321208.03,153628.86
2018-03-20 11-PM,LIZARUR,0.06451,0.06623,0.06451,0.0659,2060223.85,134020.54
2018-03-20 10-PM,LIZARUR,0.06659,0.06668,0.06386,0.06451,3812172.69,248680.79
2018-03-20 09-PM,LIZARUR,0.06858,0.069,0.059,0.06659,3185575.48,212062.26
2018-03-20 08-PM,LIZARUR,0.06607,0.0703,0.06607,0.06858,6108673.16,422915.06
2018-03-20 07-PM,LIZARUR,0.06566,0.07,0.06479,0.06607,5221361.73,348030.5
2018-03-20 06-PM,LIZARUR,0.06332,0.06566,0.063,0.06566,2608103.0,168648.02
2018-03-20 05-PM,LIZARUR,0.0565,0.07101,0.0565,0.06332,4689121.4,300458.76
2018-03-20 04-PM,LIZARUR,0.05783,0.0579,0.056,0.0565,2058768.74,116245.75
2018-03-20 03-PM,LIZARUR,0.05777,0.05868,0.05689,0.05783,3649017.42,210765.22
2018-03-20 02-PM,LIZARUR,0.06079,0.06079,0.0568,0.05777,1241374.35,71499.12
2018-03-20 01-PM,LIZARUR,0.06233,0.06237,0.05966,0.06079,2515208.98,151699.55
2018-03-20 12-PM,LIZARUR,0.0646,0.0646,0.0623,0.06233,1730908.48,109674.09
2018-03-20 11-AM,LIZARUR,0.0596,0.065,0.0595,0.0646,3531318.78,218718.72
2018-03-20 10-AM,LIZARUR,0.0577,0.06,0.0577,0.0596,2814827.89,166732.81
2018-03-20 09-AM,LIZARUR,0.05779,0.0585,0.05694,0.0577,3055903.02,176264.16
2018-03-20 08-AM,LIZARUR,0.0584,0.0584,0.05556,0.05779,4357488.47,248390.43
2018-03-20 07-AM,LIZARUR,0.0587,0.0587,0.05808,0.0584,794009.66,46365.79
2018-03-20 06-AM,LIZARUR,0.057,0.0589,0.056,0.0587,4560946.42,263835.22
2018-03-20 05-AM,LIZARUR,0.058,0.058,0.05574,0.057,2526933.05,143695.2
2018-03-20 04-AM,LIZARUR,0.05927,0.06,0.05719,0.058,1630441.09,96301.02
2018-03-20 03-AM,LIZARUR,0.05809,0.05927,0.056,0.05927,2205272.77,127322.86
2018-03-20 02-AM,LIZARUR,0.06,0.0619,0.058,0.05809,2478991.55,147710.24
2018-03-20 01-AM,LIZARUR,0.061,0.06328,0.06,0.06,3270571.79,199465.65
2018-03-20 12-AM,LIZARUR,0.06339,0.06401,0.06,0.061,2082308.23,128313.32
2018-03-19 11-PM,LIZARUR,0.06663,0.06663,0.061,0.06339,1429768.35,89981.33
2018-03-19 10-PM,LIZARUR,0.06932,0.07,0.06663,0.06663,919508.7,62395.63
2018-03-19 09-PM,LIZARUR,0.06964,0.07,0.06932,0.06932,3169437.11,220903.89
2018-03-19 08-PM,LIZARUR,0.07103,0.0715,0.06964,0.06964,3710887.88,262812.8
2018-03-19 07-PM,LIZARUR,0.07,0.07103,0.06964,0.07103,4861096.37,341296.3
2018-03-19 06-PM,LIZARUR,0.06912,0.0703,0.0691,0.07,4240598.75,295210.04
2018-03-19 05-PM,LIZARUR,0.06996,0.07,0.068,0.06912,3735034.97,258030.9
2018-03-19 04-PM,LIZARUR,0.0669,0.07,0.06609,0.06996,6170509.57,414475.8
2018-03-19 03-PM,LIZARUR,0.067,0.067,0.06609,0.0669,4479235.29,299009.3
2018-03-19 02-PM,LIZARUR,0.07134,0.07134,0.067,0.067,4276618.68,289428.06
2018-03-19 01-PM,LIZARUR,0.0824,0.0824,0.068,0.07134,3720362.38,271791.43
2018-03-19 12-PM,LIZARUR,0.08339,0.0849,0.08031,0.0824,2306743.46,191181.11
2018-03-19 11-AM,LIZARUR,0.08185,0.08496,0.08085,0.08339,1742669.8,144970.03
2018-03-19 10-AM,LIZARUR,0.0801,0.08185,0.079,0.08185,2948130.53,237485.99
2018-03-19 09-AM,LIZARUR,0.08222,0.08222,0.07905,0.0801,4177880.81,335868.22
2018-03-19 08-AM,LIZARUR,0.0825,0.083,0.0815,0.08222,1877322.26,154457.99
2018-03-19 07-AM,LIZARUR,0.08338,0.08467,0.08113,0.0825,2584326.97,213887.63
2018-03-19 06-AM,LIZARUR,0.08525,0.0865,0.08306,0.08338,2970816.44,251891.15
2018-03-19 05-AM,LIZARUR,0.08536,0.0867,0.085,0.08525,3131831.71,268936.41
2018-03-19 04-AM,LIZARUR,0.0865,0.0875,0.085,0.08536,1378973.9,118500.53
2018-03-19 03-AM,LIZARUR,0.08664,0.08668,0.085,0.0865,1421280.57,122249.9
2018-03-19 02-AM,LIZARUR,0.08594,0.088,0.0851,0.08664,1183669.16,102894.23
2018-03-19 01-AM,LIZARUR,0.08775,0.08775,0.085,0.08594,972819.75,84199.55
2018-03-19 12-AM,LIZARUR,0.086,0.08996,0.086,0.08775,1008139.99,88618.63
2018-03-18 11-PM,LIZARUR,0.08955,0.09,0.08111,0.086,2066663.14,176904.86
2018-03-18 10-PM,LIZARUR,0.09018,0.0922,0.08598,0.08955,3637877.77,328806.85
2018-03-18 09-PM,LIZARUR,0.08597,0.0915,0.08596,0.09018,2213099.46,195011.43
2018-03-18 08-PM,LIZARUR,0.08407,0.088,0.08304,0.08597,1631725.38,139664.79
2018-03-18 07-PM,LIZARUR,0.08366,0.085,0.08085,0.08407,2728098.29,226312.61
2018-03-18 06-PM,LIZARUR,0.08304,0.086,0.08217,0.08366,3762801.05,313818.62
2018-03-18 05-PM,LIZARUR,0.08146,0.084,0.08085,0.08304,2692504.12,221880.4
2018-03-18 04-PM,LIZARUR,0.08862,0.08889,0.081,0.08146,3705991.88,308617.33
2018-03-18 03-PM,LIZARUR,0.085,0.0889,0.083,0.08862,4482504.75,383378.98
2018-03-18 02-PM,LIZARUR,0.1019,0.1019,0.0812,0.085,3736525.01,315256.45
2018-03-18 01-PM,LIZARUR,0.1119,0.1124,0.1002,0.1019,3115438.88,327562.76
2018-03-18 12-PM,LIZARUR,0.1115,0.1124,0.11,0.1119,1190774.51,132822.95
2018-03-18 11-AM,LIZARUR,0.1111,0.1126,0.11,0.1115,1262884.77,140971.73
2018-03-18 10-AM,LIZARUR,0.1122,0.1135,0.1111,0.1111,2672140.81,300145.57
2018-03-18 09-AM,LIZARUR,0.114,0.114,0.1111,0.1122,2215158.31,248879.4
