Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume PLN
2018-05-27,ETHPLN,25.01,2724,25.01,2724,0.003495,9.52
2018-05-26,ETHPLN,25.01,25.01,25.01,25.01,0.0,0.0
2018-05-25,ETHPLN,2724,2724,25.01,25.01,0.0269,0.6728
2018-05-24,ETHPLN,7.03,2724,7.03,2724,0.2015,473.6
2018-05-23,ETHPLN,2440,2440,4,7.03,0.3754,11.12
2018-05-22,ETHPLN,2440,2440,2440,2440,0.0,0.0
2018-05-21,ETHPLN,2450,2450,2440,2440,0.149,364.25
2018-05-20,ETHPLN,2440,2500,2440,2450,0.06422,157.35
2018-05-19,ETHPLN,2440,2440,2440,2440,0.1126,274.84
2018-05-18,ETHPLN,2440,2440,2440,2440,0.02777,67.76
2018-05-17,ETHPLN,2440,2440,2440,2440,0.9868,2407.71
2018-05-16,ETHPLN,1855,2440,1855,2440,0.317,773.48
2018-05-15,ETHPLN,1855,1855,1855,1855,0.3391,629.07
2018-05-14,ETHPLN,1855,1855,1405,1855,0.2293,335.66
2018-05-13,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-12,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-11,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-10,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-09,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-08,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-07,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-06,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-05,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-04,ETHPLN,1855,1855,1855,1855,0.1465,271.81
2018-05-03,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-02,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-05-01,ETHPLN,1855,1855,1855,1855,0.0,0.0
2018-04-30,ETHPLN,2300,2300,1855,1855,0.01158,21.49
2018-04-29,ETHPLN,2300,2300,2300,2300,0.0,0.0
2018-04-28,ETHPLN,2300,2300,1855,2300,0.277,586.33
2018-04-27,ETHPLN,2300,2300,2300,2300,0.0727,167.2
2018-04-26,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-25,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-24,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-23,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-22,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-21,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-20,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-19,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-18,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-17,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-16,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-15,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-14,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-13,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-12,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-11,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-10,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-09,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-08,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-07,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-06,ETHPLN,1417.92,1417.92,1417.92,1417.92,0.0,0.0
2018-04-05,ETHPLN,1357.63,1417.92,1357.63,1417.92,1.03,1408.28
2018-04-04,ETHPLN,1367.46,1370.56,1335.48,1357.63,1.19,1611.85
2018-04-03,ETHPLN,1345.16,1370,1345.16,1367.46,4.22,5783.02
2018-04-02,ETHPLN,1360.24,1360.24,1343.99,1345.16,1.43,1927.97
2018-04-01,ETHPLN,1360.24,1360.24,1360.24,1360.24,0.0,0.0
2018-03-31,ETHPLN,1306.11,1360.24,1306.11,1360.24,1.27,1715.17
2018-03-30,ETHPLN,1320.16,1366.78,1306.11,1306.11,0.4191,563.04
2018-03-29,ETHPLN,1544.08,1544.08,1320.16,1320.16,6.83,9058.4
2018-03-28,ETHPLN,1576.97,1576.97,1544.08,1544.08,0.9132,1413.63
2018-03-27,ETHPLN,1576.97,1576.97,1576.97,1576.97,0.0,0.0
2018-03-26,ETHPLN,1787.75,1787.75,1574.36,1576.97,0.1212,193.45
2018-03-25,ETHPLN,1833.39,1833.39,1787.75,1787.75,5.67,10143.17
2018-03-24,ETHPLN,1831.38,1844.12,1831.38,1833.39,0.6947,1276.07
2018-03-23,ETHPLN,1844.98,1844.98,1749.8,1831.38,116.78,209264.33
2018-03-22,ETHPLN,1896.92,1931.51,1757.44,1844.98,59.63,108943.6
2018-03-21,ETHPLN,1935,2100,1896.92,1896.92,6.5,12735.37
2018-03-20,ETHPLN,1870,1964.14,1766.75,1935,22.63,43010.07
2018-03-19,ETHPLN,1844.52,1925.37,1806.94,1870,13.7,25505.87
2018-03-18,ETHPLN,1921.04,1936.83,1569.12,1844.52,22.13,39125.77
2018-03-17,ETHPLN,2058.31,2058.31,1902.92,1921.04,1.5,2936.63
2018-03-16,ETHPLN,2141.29,2161.8,2058.09,2058.31,8.59,18062.36
2018-03-15,ETHPLN,2081.58,2152.9,1974.68,2141.29,12.18,25374.56
2018-03-14,ETHPLN,2333,2397.25,2000,2081.58,7.25,16053.69
2018-03-13,ETHPLN,2393.32,2424.94,2330,2333,4.73,11145.1
2018-03-12,ETHPLN,2459.96,2521.75,2350.01,2393.32,40.26,98938.09
2018-03-11,ETHPLN,2324.65,2493.17,2281.23,2459.96,12.32,30339.61
2018-03-10,ETHPLN,2455.76,2553.63,2320.97,2324.65,9.26,22928.47
2018-03-09,ETHPLN,2371.64,2455.76,2230.41,2455.76,54.05,125338.72
2018-03-08,ETHPLN,2616.06,2635.9,2371.64,2371.64,58.88,148963.5
2018-03-07,ETHPLN,2755,2755,2500,2616.06,37.92,99240.94
2018-03-06,ETHPLN,2890,2891.71,2721,2755,28.61,80468.02
2018-03-05,ETHPLN,2940,2957.76,2890,2890,11.12,32721.72
2018-03-04,ETHPLN,2890.29,2940,2871.6,2940,11.69,33986.71
2018-03-03,ETHPLN,2920.82,2958.3,2890.29,2890.29,6.37,18720.87
2018-03-02,ETHPLN,2956.62,2984.47,2900,2920.82,17.13,50342.27
2018-03-01,ETHPLN,2911.79,3000.19,2911.79,2956.62,10.44,31172.75
2018-02-28,ETHPLN,3006.13,3042.58,2911.79,2911.79,19.1,56749.71
2018-02-27,ETHPLN,2928.49,3012.94,2928.49,3006.13,21.0,62545.05
2018-02-26,ETHPLN,2849.96,2998.06,2843.9,2928.49,20.74,61314.59
2018-02-25,ETHPLN,2825.14,2880.99,2775.12,2849.96,7.87,22291.49
2018-02-24,ETHPLN,2886.93,2975.17,2800.12,2825.14,4.97,14213.21
2018-02-23,ETHPLN,2744.58,3020,2677.43,2886.93,80.46,233015.07
2018-02-22,ETHPLN,2768.54,2978.4,2688.47,2744.58,79.02,217226.9
2018-02-21,ETHPLN,3000,3039.29,2756,2768.54,66.52,190538.2
2018-02-20,ETHPLN,3127,3208.44,3000,3000,42.08,132123.89
2018-02-19,ETHPLN,3094.94,3206.39,3094.94,3127,22.5,71294.58
2018-02-18,ETHPLN,3270.83,3300,3050,3094.94,49.08,154755.03
2018-02-17,ETHPLN,3150,3287.53,3150,3270.83,32.26,103967.26
2018-02-16,ETHPLN,3127.35,3160.01,3043.23,3150,25.63,79452.18
2018-02-15,ETHPLN,3100,3195.41,3027.61,3127.35,54.12,168290.89
2018-02-14,ETHPLN,2871.34,3100,2845.07,3100,48.18,143523.17
2018-02-13,ETHPLN,2930.59,2930.59,2816.85,2871.34,46.43,132909.35
2018-02-12,ETHPLN,2799,2982.12,2795,2930.59,22.6,66412.21
2018-02-11,ETHPLN,2800.02,2943.51,2679.82,2799,86.22,243816.31
2018-02-10,ETHPLN,2978.93,3126.2,2800,2800.02,24.3,72617.97
2018-02-09,ETHPLN,2770,3037.41,2710,2978.93,39.07,113988.73
2018-02-08,ETHPLN,2583.53,2896.4,2583.53,2770,46.1,130222.08
2018-02-07,ETHPLN,2653.06,2972.33,2406.93,2583.53,130.73,357567.85
2018-02-06,ETHPLN,2331.45,2720,1891.82,2653.06,187.28,403563.84
2018-02-05,ETHPLN,2776.59,2856.36,2089.97,2331.45,148.38,357442.09
2018-02-04,ETHPLN,3204.21,3204.21,2656,2776.59,58.1,171356.08
2018-02-03,ETHPLN,3030.9,3321.09,2830.27,3204.21,94.88,298858.04
2018-02-02,ETHPLN,3328.55,3331.53,2466.73,3030.9,141.16,424072.66
2018-02-01,ETHPLN,3680.06,3813.9,3100,3328.55,70.13,240961.63
2018-01-31,ETHPLN,3620.99,3736.97,3518.45,3680.06,32.22,116872.5
2018-01-30,ETHPLN,3925.38,3958.72,3550.69,3620.99,51.76,191955.12
2018-01-29,ETHPLN,4069.99,4120,3867.12,3925.38,54.37,214201.01
2018-01-28,ETHPLN,3674.63,4120.72,3640,4069.99,44.19,174953.98
2018-01-27,ETHPLN,3532.51,3700,3519.91,3674.63,13.23,47533.99
2018-01-26,ETHPLN,3534.99,3630.09,3392.91,3532.51,15.34,53589.54
2018-01-25,ETHPLN,3575.09,3664,3518.3,3534.99,26.98,96626.9
2018-01-24,ETHPLN,3450.45,3664.18,3312.39,3575.09,25.21,88915.53
2018-01-23,ETHPLN,3463.6,3590,3243.17,3450.45,29.91,103352.43
2018-01-22,ETHPLN,3665.49,3857.66,3160.85,3463.6,60.77,214458.84
2018-01-21,ETHPLN,3977.55,3999.99,3607.41,3665.49,17.74,66026.59
2018-01-20,ETHPLN,3754.28,4000,3702.06,3977.55,20.18,78491.47
2018-01-19,ETHPLN,3759.47,3949.01,3556.57,3754.28,56.69,211017.88
2018-01-18,ETHPLN,3533.07,4044.99,3357.39,3759.47,66.87,257172.7
2018-01-17,ETHPLN,3747.54,4041.63,2815.25,3533.07,120.64,401243.27
2018-01-16,ETHPLN,4668.8,4712.11,3000,3747.54,92.55,358960.69
2018-01-15,ETHPLN,4790.49,4845.53,4617.86,4668.8,24.27,114354.25
2018-01-14,ETHPLN,4981,4990.55,4657.01,4790.49,18.4,87690.02
2018-01-13,ETHPLN,4519.99,5227.69,4454.37,4981,28.93,142362.56
2018-01-12,ETHPLN,4291.81,4700.01,4209.63,4519.99,24.17,108477.75
2018-01-11,ETHPLN,4668.88,4888.12,4243.1,4291.81,37.85,171840.53
2018-01-10,ETHPLN,4505.14,5204.84,4488.77,4668.88,71.22,346685.3
2018-01-09,ETHPLN,4140,4898.35,4140,4505.14,86.04,390321.6
2018-01-08,ETHPLN,3949.49,4350,3744.58,4140,55.55,228551.37
2018-01-07,ETHPLN,3561.21,3949.49,3490.56,3949.49,29.73,110770.57
2018-01-06,ETHPLN,3474.5,3596.36,3356.29,3561.21,27.97,97448.17
2018-01-05,ETHPLN,3432.02,3685.84,3332,3474.5,67.68,237697.74
2018-01-04,ETHPLN,3476.55,3712.63,3318.39,3432.02,61.75,219548.62
2018-01-03,ETHPLN,3095.71,3476.55,3035,3476.55,58.08,191305.45
2018-01-02,ETHPLN,2749.53,3307.8,2749.53,3095.71,83.48,257246.02
2018-01-01,ETHPLN,2697.59,2760,2665.9,2749.53,12.37,33689.18
2017-12-31,ETHPLN,2612.72,2750,2555,2697.59,27.28,71847.3
2017-12-30,ETHPLN,2770.84,2780,2549.21,2612.72,22.28,59809.86
2017-12-29,ETHPLN,2634.74,2823.86,2602.71,2770.84,83.02,228710.18
2017-12-28,ETHPLN,2766.86,2790.84,2600,2634.74,32.07,87218.04
2017-12-27,ETHPLN,2706.99,2871.74,2680,2766.86,72.74,201911.74
2017-12-26,ETHPLN,2672.49,2825.57,2669.98,2706.99,17.15,47212.92
2017-12-25,ETHPLN,2498.48,2700,2498.48,2672.49,13.07,34181.95
2017-12-24,ETHPLN,2615.05,2706.77,2323.5,2498.48,42.43,107763.59
2017-12-23,ETHPLN,2540.1,2942.68,2507.07,2615.05,69.92,190868.31
2017-12-22,ETHPLN,2970,3044.09,2031.72,2540.1,319.14,789618.11
2017-12-21,ETHPLN,2961.62,3150.1,2856.64,2970,94.74,289438.06
2017-12-20,ETHPLN,3020,3140.99,2656.16,2961.62,69.79,206266.33
2017-12-19,ETHPLN,2865.89,3187,2799.85,3020,225.64,677419.38
2017-12-18,ETHPLN,2482.76,2888.33,2380.98,2865.89,272.07,713146.85
2017-12-17,ETHPLN,2469.39,2566.41,2451.3,2482.76,213.74,536129.15
2017-12-16,ETHPLN,2414.7,2518.55,2398.26,2469.39,137.5,337376.77
2017-12-15,ETHPLN,2477.21,2504.8,2151.73,2414.7,250.37,594584.15
2017-12-14,ETHPLN,2475.44,2654.01,2325.3,2477.21,419.29,1053768.71
2017-12-13,ETHPLN,2274.57,2654.01,2101.39,2475.44,333.02,810308.84
2017-12-12,ETHPLN,1801.77,2296.23,1760.84,2274.57,223.28,458798.37
2017-12-11,ETHPLN,1573.54,1817.41,1568.03,1801.77,171.69,283491.32
2017-12-10,ETHPLN,1673.17,1673.17,1538.86,1573.54,43.75,69869.99
2017-12-09,ETHPLN,1533.47,1807.84,1520.05,1673.17,145.01,250715.4
2017-12-08,ETHPLN,1511,1650.28,1426.63,1533.47,766.83,1175880.96
2017-12-07,ETHPLN,1519.17,1599.23,1465.49,1511,238.21,365546.64
2017-12-06,ETHPLN,1623.07,1623.88,1504.78,1519.17,284.48,452152.95
2017-12-05,ETHPLN,1623.92,1642.57,1600.23,1623.07,97.06,157461.72
2017-12-04,ETHPLN,1619.84,1658.12,1596.46,1623.92,71.43,115936.13
2017-12-03,ETHPLN,1606.01,1661.74,1556,1619.84,88.31,143203.37
2017-12-02,ETHPLN,1620.61,1665.34,1579.6,1606.01,23.91,38719.33
2017-12-01,ETHPLN,1545.24,1656.09,1481.42,1620.61,62.7,98875.81
2017-11-30,ETHPLN,1464.88,1592.01,1397.15,1545.24,108.22,162784.88
2017-11-29,ETHPLN,1660.23,1788.06,1454.66,1464.88,105.15,172273.76
2017-11-28,ETHPLN,1681.55,1691.61,1622.09,1660.23,108.06,178653.04
2017-11-27,ETHPLN,1650.26,1724.36,1643.8,1681.55,104.79,175515.41
2017-11-26,ETHPLN,1644.81,1653.65,1596.79,1650.26,18.66,30345.09
2017-11-25,ETHPLN,1678.77,1708.21,1625.45,1644.81,29.18,48425.25
2017-11-24,ETHPLN,1466.17,1702.38,1437.7,1678.77,64.77,100419.75
2017-11-23,ETHPLN,1365.76,1519.19,1350.62,1466.17,40.33,59215.96
2017-11-22,ETHPLN,1303.07,1990,1294.48,1365.76,14.43,19604.49
2017-11-21,ETHPLN,1319.64,1340.01,1289.16,1303.07,13.56,17798.02
2017-11-20,ETHPLN,1276.63,1600,1269.35,1319.64,73.52,95360.72
2017-11-19,ETHPLN,1237.52,1300,1236.78,1276.63,5.39,6722.69
2017-11-18,ETHPLN,1190.5,1237.52,1177.36,1237.52,191.36,228915.08
2017-11-17,ETHPLN,1171.74,1210,1171.74,1190.5,135.73,161658.8
2017-11-16,ETHPLN,1213.25,1232.52,1160,1171.74,31.2,37234.88
2017-11-15,ETHPLN,1206.62,1243.99,1186.05,1213.25,19.24,23365.71
2017-11-14,ETHPLN,1170,1250,1150,1206.62,101.59,123328.97
2017-11-13,ETHPLN,1122.48,1235.4,1122.48,1170,8.82,10416.32
2017-11-12,ETHPLN,1144.33,1178.68,950.01,1122.48,102.47,114265.44
2017-11-11,ETHPLN,1088.49,1178.68,1068.01,1144.33,1.99,2235.14
2017-11-10,ETHPLN,1177.99,1178.68,1074.03,1088.49,12.15,13866.85
2017-11-09,ETHPLN,1142.65,1230.85,1140.49,1177.99,15.75,18188.27
2017-11-08,ETHPLN,1093.99,1211.89,1050,1142.65,20.76,23274.52
2017-11-07,ETHPLN,1094.88,1250,1077.2,1093.99,7.67,8511.62
2017-11-06,ETHPLN,1164.99,1273.91,1085.31,1094.88,6.94,8063.63
2017-11-05,ETHPLN,1123.89,1591,1097.79,1164.99,6.64,7742.43
2017-11-04,ETHPLN,1114.99,1132.49,1080,1123.89,7.16,7954.58
2017-11-03,ETHPLN,1049.37,1602.6,1000.93,1114.99,13.9,15234.87
2017-11-02,ETHPLN,1044.88,1134.14,1009,1049.37,10.57,11384.42
