Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume USD
2018-07-06,EOSUSD,11.97,12.2,11.85,12.2,110.76,1336.09
2018-07-05,EOSUSD,12.16,12.29,11.9,11.97,149.64,1808.35
2018-07-04,EOSUSD,12.07,12.35,11.78,12.16,1065.03,12758.65
2018-07-03,EOSUSD,11.94,12.3,11.79,12.07,414.79,5001.36
2018-07-02,EOSUSD,11.42,12,11.42,11.94,189.01,2232.33
2018-07-01,EOSUSD,11.58,11.72,11.31,11.42,73.08,833.08
2018-06-30,EOSUSD,11.2,11.9,10.98,11.58,255.52,2937.81
2018-06-29,EOSUSD,10.81,11.2,10.64,11.2,421.16,4583.54
2018-06-28,EOSUSD,10.84,11.3,10.76,10.81,138.83,1540.85
2018-06-27,EOSUSD,10.85,11.05,10.45,10.84,376.86,4065.34
2018-06-26,EOSUSD,10.51,11.5,10.4,10.85,402.9,4466.57
2018-06-25,EOSUSD,10.37,11.01,10.17,10.51,645.82,6828.17
2018-06-24,EOSUSD,11.28,11.28,9.7,10.37,927.49,9566.46
2018-06-23,EOSUSD,11,11.64,11,11.28,353.99,3987.1
2018-06-22,EOSUSD,12.07,12.13,11,11,751.12,8589.59
2018-06-21,EOSUSD,12.33,12.59,11.71,12.07,593.02,7205.41
2018-06-20,EOSUSD,12.8,12.8,12.33,12.33,346.77,4341.64
2018-06-19,EOSUSD,12.55,12.83,12.33,12.8,303.5,3830.28
2018-06-18,EOSUSD,12.18,12.8,12.11,12.55,554.2,6855.35
2018-06-17,EOSUSD,12.5,12.77,12.12,12.18,170.81,2102.14
2018-06-16,EOSUSD,12.32,12.77,12.19,12.5,307.08,3796.24
2018-06-15,EOSUSD,13.11,14.28,12.32,12.32,712.76,9214.89
2018-06-14,EOSUSD,11.9,13.16,11.54,13.11,1197.77,15196.49
2018-06-13,EOSUSD,12.78,12.85,11.8,11.9,1011.24,12321.87
2018-06-12,EOSUSD,13.8,13.8,12.65,12.78,692.96,9296.37
2018-06-11,EOSUSD,13.28,13.8,12.5,13.8,1221.48,15867.99
2018-06-10,EOSUSD,14.82,14.82,13.2,13.28,2903.46,40429.08
2018-06-09,EOSUSD,14.3,14.95,14.3,14.82,1836.67,27050.74
2018-06-08,EOSUSD,14.57,14.74,14,14.3,2104.54,29961.87
2018-06-07,EOSUSD,14.17,14.57,13.91,14.57,3467.79,49216.47
2018-06-06,EOSUSD,14.11,14.29,13.6,14.17,2420.25,33824.0
2018-06-05,EOSUSD,13.7,14.24,13,14.11,4467.15,61172.57
2018-06-04,EOSUSD,14.57,14.9,13.41,13.7,4313.41,59909.35
2018-06-03,EOSUSD,14.8,15.18,14.35,14.57,3377.88,50273.43
2018-06-02,EOSUSD,12.31,15.78,12.1,14.8,13524.54,191224.27
2018-06-01,EOSUSD,12.31,12.59,11.7,12.31,4112.15,49630.76
2018-05-31,EOSUSD,12.25,12.79,11.6,12.31,6349.79,78378.88
2018-05-30,EOSUSD,12.38,12.85,11.5,12.25,4152.86,51425.56
2018-05-29,EOSUSD,12,12.7,11.26,12.38,5288.05,63411.41
2018-05-28,EOSUSD,13.01,13.5,12,12,2649.79,33106.41
2018-05-27,EOSUSD,12.95,13.22,12.75,13.01,1301.71,16838.53
2018-05-26,EOSUSD,12.92,13.5,12.62,12.95,2084.46,27426.92
2018-05-25,EOSUSD,13.71,13.9,12.48,12.92,2481.51,32125.7
2018-05-24,EOSUSD,11.51,13.79,11.1,13.71,7940.32,98240.04
2018-05-23,EOSUSD,13.1,13.1,11.5,11.51,5060.64,60298.84
2018-05-22,EOSUSD,13.7,13.81,12.78,13.1,1293.09,17244.2
2018-05-21,EOSUSD,14.19,14.43,13.6,13.7,1692.17,23580.12
2018-05-20,EOSUSD,13.4,14.4,13.32,14.19,2780.47,38664.68
2018-05-19,EOSUSD,13.37,13.7,13,13.4,1340.47,17951.15
2018-05-18,EOSUSD,12.8,13.52,12.54,13.37,3610.93,47360.2
2018-05-17,EOSUSD,13,14.4,12.53,12.8,3031.61,40848.24
2018-05-16,EOSUSD,13.51,13.56,12.6,13,4462.37,58481.04
2018-05-15,EOSUSD,14.72,15,13.2,13.51,3152.82,45221.66
2018-05-14,EOSUSD,15.8,15.88,14.5,14.72,3219.95,47831.18
2018-05-13,EOSUSD,14.81,15.99,14.62,15.8,3271.3,49937.08
2018-05-12,EOSUSD,15.63,15.88,13.4,14.81,4327.2,63788.13
2018-05-11,EOSUSD,17.96,17.96,14.87,15.63,4432.81,71282.9
2018-05-10,EOSUSD,17.76,18.48,17.76,17.96,2007.89,36420.52
2018-05-09,EOSUSD,18.2,18.2,17.3,17.76,1755.97,31152.75
2018-05-08,EOSUSD,18.01,18.39,17.79,18.2,3208.69,58051.71
2018-05-07,EOSUSD,17.35,18.2,16.72,18.01,3880.44,68238.16
2018-05-06,EOSUSD,17.74,17.86,16.69,17.35,1460.95,25090.76
2018-05-05,EOSUSD,16.92,18.41,16.86,17.74,2397.75,43182.36
2018-05-04,EOSUSD,17.73,17.77,16.4,16.92,3774.49,64263.05
2018-05-03,EOSUSD,18.91,19.19,17.32,17.73,4665.49,84147.53
2018-05-02,EOSUSD,19.2,19.82,18.2,18.91,3258.71,62244.95
2018-05-01,EOSUSD,17.71,19.44,16.39,19.2,5851.76,102981.03
2018-04-30,EOSUSD,21.49,21.63,16.7,17.71,9023.61,169083.44
2018-04-29,EOSUSD,18.92,23.5,18.74,21.49,9851.8,204612.06
2018-04-28,EOSUSD,17.2,19.99,16.98,18.92,6155.31,114529.6
2018-04-27,EOSUSD,15.34,17.75,14.79,17.2,4723.09,77542.02
2018-04-26,EOSUSD,14.4,15.34,13.85,15.34,1458.93,21398.99
2018-04-25,EOSUSD,15.01,15.51,13,14.4,6602.59,94443.94
2018-04-24,EOSUSD,11.5,16,11.5,15.01,4514.76,63750.76
2018-04-23,EOSUSD,11.57,12,11.18,11.5,1509.95,17642.55
2018-04-22,EOSUSD,10.91,11.8,10.73,11.57,1670.62,19259.12
2018-04-21,EOSUSD,11.84,12,10.43,10.91,2765.34,30702.63
2018-04-20,EOSUSD,9.6,11.85,9.41,11.84,3639.32,38767.62
2018-04-19,EOSUSD,9.15,9.6,8.85,9.6,1882.39,17517.39
2018-04-18,EOSUSD,9,9.18,8.57,9.15,641.51,5718.63
2018-04-17,EOSUSD,8.1,9,8.06,9,2613.54,22751.87
2018-04-16,EOSUSD,8.51,8.51,7.5,8.1,1027.56,8360.56
2018-04-15,EOSUSD,8.66,8.72,7.5,8.51,1872.9,15558.28
2018-04-14,EOSUSD,9.12,9.12,8.11,8.66,3634.42,31041.76
2018-04-13,EOSUSD,8.85,9.55,8.5,9.12,5303.15,48160.58
2018-04-12,EOSUSD,8.35,9.37,7.4,8.85,9401.74,81220.44
2018-04-11,EOSUSD,6.22,8.83,6.01,8.35,9267.64,66995.5
2018-04-10,EOSUSD,5.95,6.22,5.8,6.22,955.92,5777.81
2018-04-09,EOSUSD,6.01,6.2,5.81,5.95,747.45,4496.42
2018-04-08,EOSUSD,5.95,6.19,5.95,6.01,502.6,3059.53
2018-04-07,EOSUSD,6,6.2,5.8,5.95,938.22,5597.83
2018-04-06,EOSUSD,6.5,6.5,5.85,6,1116.41,6811.77
2018-04-05,EOSUSD,5.81,6.5,5.75,6.5,1709.83,10320.61
2018-04-04,EOSUSD,6.1,6.39,5.53,5.81,1718.21,10373.24
2018-04-03,EOSUSD,5.9,6.27,5.87,6.1,1316.16,8045.47
2018-04-02,EOSUSD,5.92,6.05,5.87,5.9,590.07,3505.25
2018-04-01,EOSUSD,6.39,6.65,5.52,5.92,2710.28,16428.49
2018-03-31,EOSUSD,6.46,6.78,6.3,6.39,2886.9,18942.2
2018-03-30,EOSUSD,6.1,6.6,6.1,6.46,2038.02,13117.01
2018-03-29,EOSUSD,6.39,6.6,5.95,6.1,1603.22,10083.58
2018-03-28,EOSUSD,6.31,6.66,6.15,6.39,977.63,6334.15
2018-03-27,EOSUSD,6.3,6.6,5.78,6.31,2362.76,14665.17
2018-03-26,EOSUSD,6.96,6.96,5.7,6.3,1316.06,8289.64
2018-03-25,EOSUSD,6.81,6.99,6.71,6.96,1103.49,7623.76
2018-03-24,EOSUSD,7.17,7.45,6.81,6.81,2329.56,16413.98
2018-03-23,EOSUSD,6.99,7.29,6.7,7.17,2001.23,14019.11
2018-03-22,EOSUSD,7.1,7.44,6.4,6.99,3587.34,25053.91
2018-03-21,EOSUSD,6.33,7.48,6.12,7.1,2944.94,20079.77
2018-03-20,EOSUSD,6.1,6.55,5.74,6.33,2380.35,14682.14
2018-03-19,EOSUSD,4.93,6.1,4.82,6.1,4313.1,23374.67
2018-03-18,EOSUSD,4.98,5.25,4,4.93,3789.36,16980.9
2018-03-17,EOSUSD,5.34,5.39,4.87,4.98,1142.88,5936.9
2018-03-16,EOSUSD,5.42,5.6,5.19,5.34,1276.89,6879.26
2018-03-15,EOSUSD,5.41,5.62,5.19,5.42,776.46,4178.9
2018-03-14,EOSUSD,5.98,6.2,5.41,5.41,2881.13,16750.77
2018-03-13,EOSUSD,6.52,6.8,5.9,5.98,1623.12,10017.57
2018-03-12,EOSUSD,6.97,7.15,6.49,6.52,853.25,5782.35
2018-03-11,EOSUSD,6.89,7.18,6.6,6.97,264.77,1826.85
2018-03-10,EOSUSD,7.08,7.5,6.71,6.89,806.04,5742.38
2018-03-09,EOSUSD,7,7.19,6.47,7.08,1188.78,7886.67
2018-03-08,EOSUSD,7.2,7.5,6.7,7,623.93,4410.56
2018-03-07,EOSUSD,7.23,8,6.66,7.2,1285.07,9152.49
2018-03-06,EOSUSD,8.76,9.36,6.99,7.23,3969.41,31044.93
2018-03-05,EOSUSD,8.86,8.98,8.7,8.76,1081.55,9497.22
2018-03-04,EOSUSD,8.54,9.11,8.54,8.86,1300.16,11191.93
2018-03-03,EOSUSD,8.84,9,8.41,8.54,861.02,7537.44
2018-03-02,EOSUSD,9.15,9.36,8.61,8.84,773.95,6996.73
2018-03-01,EOSUSD,9.18,9.5,8.91,9.15,774.15,7037.22
2018-02-28,EOSUSD,9,9.29,8.5,9.18,588.1,5279.99
2018-02-27,EOSUSD,8.99,9.14,8.68,9,866.46,7762.37
2018-02-26,EOSUSD,8.76,9.12,8.4,8.99,373.64,3304.37
2018-02-25,EOSUSD,8.75,9,8.4,8.76,369.48,3169.79
2018-02-24,EOSUSD,8.94,9.73,8.5,8.75,733.7,6425.77
2018-02-23,EOSUSD,8.44,9.15,8.31,8.94,514.7,4492.22
2018-02-22,EOSUSD,8.92,9.5,8.3,8.46,806.37,7031.02
2018-02-21,EOSUSD,9.95,10.1,8.5,8.92,1387.63,12505.33
2018-02-20,EOSUSD,10.16,10.6,9.7,9.95,1208.84,12232.8
2018-02-19,EOSUSD,10,10.9,9.7,10.16,2180.47,22147.13
2018-02-18,EOSUSD,11.01,11.32,10,10,1960.53,20766.39
2018-02-17,EOSUSD,10.53,11.32,10.53,11.01,1253.79,13747.21
2018-02-16,EOSUSD,10.8,10.9,10.13,10.53,1172.58,12295.01
2018-02-15,EOSUSD,10.35,10.99,10.25,10.8,1656.81,17658.29
2018-02-14,EOSUSD,9.65,11,9.64,10.35,1832.92,19053.13
2018-02-13,EOSUSD,9.8,10,9.6,9.65,1726.42,16688.06
2018-02-12,EOSUSD,9.13,9.8,9.09,9.8,1240.15,11847.24
2018-02-11,EOSUSD,9.64,10.5,8.6,9.13,1913.11,17858.36
2018-02-10,EOSUSD,10.02,11.14,9.28,9.64,2208.29,22227.06
2018-02-09,EOSUSD,8.59,10.27,8.29,10.02,2185.66,20241.14
2018-02-08,EOSUSD,8.27,9.31,8.27,8.59,1946.58,17214.74
2018-02-07,EOSUSD,8.67,10,8.03,8.27,2247.22,20147.98
2018-02-06,EOSUSD,8.32,9,6,8.67,2948.28,22406.21
2018-02-05,EOSUSD,10.2,10.32,7.5,8.32,3511.85,30540.32
2018-02-04,EOSUSD,11.4,11.98,9.8,10.2,797.01,8648.08
2018-02-03,EOSUSD,11.3,12.5,10.4,11.4,2914.55,34380.44
2018-02-02,EOSUSD,11.3,12.8,9.1,11.3,3672.39,38198.05
2018-02-01,EOSUSD,12.57,13,10.1,11.3,2343.59,26181.69
2018-01-31,EOSUSD,12.5,12.99,11.7,12.57,1606.63,19599.71
2018-01-30,EOSUSD,14.37,14.85,12.24,12.5,2307.5,31005.23
2018-01-29,EOSUSD,15,15.15,14.2,14.37,2584.65,37926.16
2018-01-28,EOSUSD,15.28,15.28,14.85,15,1483.54,22142.53
2018-01-27,EOSUSD,15,17.04,14.55,15.28,3725.51,57577.31
2018-01-26,EOSUSD,15.17,15.5,14.1,15,1545.55,22846.98
2018-01-25,EOSUSD,14.5,15.4,14.3,15.17,2347.84,35079.54
2018-01-24,EOSUSD,14.43,15.4,14,14.5,1195.72,17367.5
2018-01-23,EOSUSD,15.18,15.27,14.14,14.43,845.05,12461.29
2018-01-22,EOSUSD,15.18,15.18,15.18,15.18,0.0,0.0
2018-01-21,EOSUSD,16.65,17,14.8,15.18,1157.1,18044.81
2018-01-20,EOSUSD,12.59,17,12.53,16.8,4191.8,61146.94
2018-01-19,EOSUSD,12.25,12.99,11.6,12.53,2126.5,26692.11
2018-01-18,EOSUSD,12,13.5,11.3,12.25,1633.42,20344.69
2018-01-17,EOSUSD,12,13.8,9.09,12,6152.36,68726.63
2018-01-16,EOSUSD,14.29,14.7,9.65,12,5638.6,71695.62
2018-01-15,EOSUSD,15.33,16.43,14.1,14.29,2743.9,41649.77
2018-01-14,EOSUSD,17.5,17.99,15,15.33,3875.62,62708.77
2018-01-13,EOSUSD,14,20.1,14,17.5,8040.32,144603.66
2018-01-12,EOSUSD,12.5,14.3,12,14,1240.86,16589.6
2018-01-11,EOSUSD,12.3,13,10.99,12.5,5017.59,60911.25
2018-01-10,EOSUSD,10.54,12.4,9.56,12.3,5471.23,62815.59
2018-01-09,EOSUSD,10.31,10.67,10.1,10.54,1541.84,16149.58
2018-01-08,EOSUSD,10.12,10.79,9.51,10.31,2513.37,25929.84
2018-01-07,EOSUSD,10.13,10.99,9.94,10.12,2708.38,28113.21
2018-01-06,EOSUSD,9.68,10.2,9.25,10.13,2670.7,25872.3
2018-01-05,EOSUSD,10.3,10.84,9,9.68,2469.2,24039.51
2018-01-04,EOSUSD,9.48,11.5,9.1,10.3,5069.38,53274.57
2018-01-03,EOSUSD,8.9,9.49,8.5,9.48,4697.39,41589.91
2018-01-02,EOSUSD,8.41,9.1,8.41,8.9,2185.58,19130.24
2018-01-01,EOSUSD,8.7,8.7,8.2,8.41,1195.39,10147.17
2017-12-31,EOSUSD,8.44,8.7,7.9,8.7,1125.69,9458.43
2017-12-30,EOSUSD,8.71,8.88,7.6,8.44,2275.24,18763.42
2017-12-29,EOSUSD,8.81,9.15,8.59,8.71,1322.32,11679.0
2017-12-28,EOSUSD,9.3,9.4,8.1,8.81,2280.4,20403.18
2017-12-27,EOSUSD,8.6,9.8,8.6,9.3,3476.94,32265.5
2017-12-26,EOSUSD,9.01,9.52,8.6,8.6,2975.45,27175.59
2017-12-25,EOSUSD,9.28,9.52,8.62,9.01,3563.2,32537.0
2017-12-24,EOSUSD,10.04,10.33,8.34,9.28,4183.74,38218.18
2017-12-23,EOSUSD,9.93,11.2,9.41,10.04,3923.37,40539.73
2017-12-22,EOSUSD,11.5,11.5,7.66,9.93,6259.03,59091.69
2017-12-21,EOSUSD,11.5,12.22,10.51,11.5,4352.35,50677.82
2017-12-20,EOSUSD,12.6,12.6,10,11.5,5934.41,68548.9
2017-12-19,EOSUSD,9,13,9,12.6,14743.26,167230.59
2017-12-18,EOSUSD,8.32,9.3,8.12,9,6129.34,52869.11
2017-12-17,EOSUSD,8.98,8.98,8,8.32,4508.38,37879.02
2017-12-16,EOSUSD,8.35,9,8.11,8.98,3075.44,27035.12
2017-12-15,EOSUSD,9.37,9.37,7.1,8.35,6186.17,48662.87
2017-12-14,EOSUSD,7.15,9.37,7.15,9.37,11468.23,95096.67
2017-12-13,EOSUSD,5.27,7.5,5,7.15,13089.93,87222.37
2017-12-12,EOSUSD,4.2,5.57,4.2,5.27,9061.93,45370.82
2017-12-11,EOSUSD,3.9,5.45,3.9,4.2,11691.88,53499.69
2017-12-10,EOSUSD,4.2,4.31,3.8,3.9,3557.55,14278.99
2017-12-09,EOSUSD,4.51,4.7,3.93,4.2,4767.04,20926.76
2017-12-08,EOSUSD,4.07,4.8,3.81,4.51,3801.47,16858.19
2017-12-07,EOSUSD,4.99,5,3.8,4.07,6528.46,28142.92
2017-12-06,EOSUSD,4.55,5.6,4.31,4.99,9988.47,49810.2
2017-12-05,EOSUSD,3.95,4.7,3.75,4.55,9210.36,38103.26
2017-12-04,EOSUSD,3.82,4.2,3.68,3.95,6108.71,23966.48
2017-12-03,EOSUSD,3.98,4.71,3.68,3.82,11502.05,45850.96
2017-12-02,EOSUSD,3.11,4,3.11,3.98,5488.36,20360.98
2017-12-01,EOSUSD,3,3.2,2.74,3.11,2760.16,8521.11
2017-11-30,EOSUSD,2.5,3.2,2.5,3,1771.21,5171.74
2017-11-29,EOSUSD,2.91,3.3,2.5,2.5,5375.32,15851.91
2017-11-28,EOSUSD,3.03,3.41,2.8,2.91,7872.51,23831.59
2017-11-27,EOSUSD,2.7,3.04,2.33,3.03,2965.07,8434.85
2017-11-26,EOSUSD,1.95,2.83,1.95,2.7,3920.05,9144.31
2017-11-25,EOSUSD,1.9,1.96,1.82,1.95,600.9,1139.25
2017-11-24,EOSUSD,1.92,1.99,1.75,1.9,1763.77,3175.82
2017-11-23,EOSUSD,1.92,1.99,1.82,1.92,558.52,1072.89
2017-11-22,EOSUSD,2.01,2.03,1.76,1.92,1222.9,2294.08
2017-11-21,EOSUSD,2.04,2.11,1.88,2.01,968.5,1904.98
2017-11-20,EOSUSD,1.9,2.04,1.84,2.04,2497.27,4901.47
2017-11-19,EOSUSD,2.06,2.06,1.7,1.9,1710.14,3286.63
2017-11-18,EOSUSD,1.74,2.07,1.63,2.06,1166.18,2209.8
2017-11-17,EOSUSD,1.6,1.78,1.56,1.74,448.15,735.52
2017-11-16,EOSUSD,1.6,1.81,1.6,1.6,1246.97,2167.56
2017-11-15,EOSUSD,1.7,1.87,1.54,1.6,1097.75,1875.59
2017-11-14,EOSUSD,1.11,1.96,1.11,1.7,2582.25,3900.05
2017-11-13,EOSUSD,1.12,1.21,1.1,1.11,207.99,246.31
2017-11-12,EOSUSD,1.2,1.2,1.01,1.12,485.09,560.42
2017-11-11,EOSUSD,1,1.2,0.96,1.2,1032.47,1059.17
2017-11-10,EOSUSD,1.21,1.22,0.983,1,558.03,613.84
2017-11-09,EOSUSD,1.19,1.23,1.15,1.21,191.78,229.17
2017-11-08,EOSUSD,0.9825,1.25,0.98,1.19,1193.18,1396.03
2017-11-07,EOSUSD,0.9064,1.03,0.9064,0.9825,792.8,799.28
2017-11-06,EOSUSD,1.13,1.13,0.9064,0.9064,203.01,207.0
2017-11-05,EOSUSD,1.16,1.23,0.85,1.13,1490.65,1576.52
2017-11-04,EOSUSD,1.26,1.4,1.07,1.16,2481.84,2926.82
2017-11-03,EOSUSD,1.14,8,0.91,1.26,1456.28,2645.59
2017-11-02,EOSUSD,0.7,1.65,0.7,1.14,228.67,322.28
2017-11-01,EOSUSD,0.681,0.75,0.55,0.7,348.47,254.79
2017-10-31,EOSUSD,0.7,0.71,0.681,0.681,656.4,461.43
2017-10-30,EOSUSD,0.58,0.7,0.58,0.7,602.61,401.65
