Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume EUR
2018-11-03 06-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 05-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 04-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 03-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 02-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 01-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 12-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 11-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 10-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 09-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 08-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 07-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 06-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 05-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 04-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 03-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 02-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 01-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-03 12-AM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 11-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 10-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 09-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 08-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 07-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 06-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 05-PM,LSKEUR,2.38,2.38,2.38,2.38,0.0,0.0
2018-11-02 04-PM,LSKEUR,2.45,2.45,2.38,2.38,5.52,13.13
2018-11-02 03-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 02-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 01-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 12-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 11-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 10-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 09-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 08-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 07-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 06-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 05-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 04-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 03-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 02-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 01-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-02 12-AM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 11-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 10-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 09-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 08-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 07-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 06-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 05-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 04-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 03-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 02-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 01-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 12-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-11-01 11-AM,LSKEUR,2.37,2.45,2.37,2.45,65.43,160.3
2018-11-01 10-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 09-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 08-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 07-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 06-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 05-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 04-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 03-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 02-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 01-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-11-01 12-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 11-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 10-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 09-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 08-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 07-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 06-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 05-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 04-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-31 03-PM,LSKEUR,2.48,2.48,2.37,2.37,38.54,91.35
2018-10-31 02-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 01-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 12-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 11-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 10-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 09-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 08-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 07-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 06-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 05-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 04-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 03-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 02-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 01-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-31 12-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 11-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 10-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 09-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 08-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 07-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 06-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-30 05-PM,LSKEUR,2.45,2.51,2.45,2.48,41.43,103.47
2018-10-30 04-PM,LSKEUR,2.45,2.45,2.45,2.45,0.0,0.0
2018-10-30 03-PM,LSKEUR,2.37,2.45,2.37,2.45,127.0,311.15
2018-10-30 02-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 01-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 12-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 11-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 10-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 09-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 08-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 07-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 06-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 05-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 04-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 03-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 02-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 01-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-30 12-AM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-29 11-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-29 10-PM,LSKEUR,2.37,2.37,2.37,2.37,0.0,0.0
2018-10-29 09-PM,LSKEUR,2.4,2.4,2.36,2.37,19.76,46.72
2018-10-29 08-PM,LSKEUR,2.4,2.4,2.4,2.4,0.0,0.0
2018-10-29 07-PM,LSKEUR,2.4,2.4,2.4,2.4,30.04,72.1
2018-10-29 06-PM,LSKEUR,2.4,2.4,2.4,2.4,249.67,599.2
2018-10-29 05-PM,LSKEUR,2.4,2.4,2.4,2.4,62.39,149.74
2018-10-29 04-PM,LSKEUR,2.4,2.4,2.4,2.4,43.24,103.77
2018-10-29 03-PM,LSKEUR,2.4,2.41,2.4,2.4,21.06,50.6
2018-10-29 02-PM,LSKEUR,2.41,2.41,2.4,2.4,24.15,57.96
2018-10-29 01-PM,LSKEUR,2.42,2.42,2.41,2.41,4.74,11.43
2018-10-29 12-PM,LSKEUR,2.57,2.57,2.41,2.42,15.89,38.42
2018-10-29 11-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 10-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 09-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 08-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 07-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 06-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 05-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 04-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 03-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 02-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 01-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-29 12-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 11-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 10-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 09-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 08-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 07-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 06-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 05-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 04-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 03-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 02-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 01-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 12-PM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 11-AM,LSKEUR,2.57,2.57,2.57,2.57,0.0,0.0
2018-10-28 10-AM,LSKEUR,2.55,2.57,2.43,2.57,4.57,11.43
2018-10-28 09-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-28 08-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-28 07-AM,LSKEUR,2.48,2.55,2.48,2.55,7.41,18.89
2018-10-28 06-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 05-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 04-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 03-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 02-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 01-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-28 12-AM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-27 11-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-27 10-PM,LSKEUR,2.48,2.48,2.48,2.48,0.0,0.0
2018-10-27 09-PM,LSKEUR,2.52,2.52,2.48,2.48,7.25,17.99
2018-10-27 08-PM,LSKEUR,2.52,2.52,2.52,2.52,0.0,0.0
2018-10-27 07-PM,LSKEUR,2.52,2.52,2.52,2.52,0.0,0.0
2018-10-27 06-PM,LSKEUR,2.53,2.53,2.52,2.52,2.2,5.55
2018-10-27 05-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-27 04-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-27 03-PM,LSKEUR,2.65,2.65,2.53,2.53,3.37,8.52
2018-10-27 02-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 01-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 12-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 11-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 10-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 09-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 08-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 07-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 06-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 05-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 04-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 03-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 02-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 01-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-27 12-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 11-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 10-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 09-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 08-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 07-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 06-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 05-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 04-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 03-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 02-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 01-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 12-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 11-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-26 10-AM,LSKEUR,2.54,2.65,2.54,2.65,2.1,5.57
2018-10-26 09-AM,LSKEUR,2.54,2.54,2.54,2.54,0.0,0.0
2018-10-26 08-AM,LSKEUR,2.63,2.63,2.54,2.54,1.16,2.94
2018-10-26 07-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 06-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 05-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 04-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 03-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 02-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 01-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-26 12-AM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 11-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 10-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 09-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 08-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 07-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 06-PM,LSKEUR,2.63,2.63,2.63,2.63,0.0,0.0
2018-10-25 05-PM,LSKEUR,2.64,2.94,2.63,2.63,50.22,138.05
2018-10-25 04-PM,LSKEUR,2.64,2.64,2.64,2.64,0.0,0.0
2018-10-25 03-PM,LSKEUR,2.64,2.64,2.64,2.64,0.0,0.0
2018-10-25 02-PM,LSKEUR,2.64,2.64,2.64,2.64,0.0,0.0
2018-10-25 01-PM,LSKEUR,2.64,2.64,2.64,2.64,0.0,0.0
2018-10-25 12-PM,LSKEUR,2.55,2.64,2.55,2.64,5.65,14.92
2018-10-25 11-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 10-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 09-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 08-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 07-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 06-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 05-AM,LSKEUR,2.55,2.55,2.55,2.55,0.0,0.0
2018-10-25 04-AM,LSKEUR,2.56,2.56,2.55,2.55,192.19,491.41
2018-10-25 03-AM,LSKEUR,2.56,2.58,2.56,2.56,36.41,93.51
2018-10-25 02-AM,LSKEUR,2.65,2.65,2.56,2.56,68.47,175.29
2018-10-25 01-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-25 12-AM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 11-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 10-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 09-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 08-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 07-PM,LSKEUR,2.65,2.65,2.65,2.65,0.0,0.0
2018-10-24 06-PM,LSKEUR,2.77,2.77,2.65,2.65,24.1,63.86
2018-10-24 05-PM,LSKEUR,2.77,2.77,2.77,2.77,0.0,0.0
2018-10-24 04-PM,LSKEUR,2.77,2.77,2.77,2.77,0.0,0.0
2018-10-24 03-PM,LSKEUR,2.7,2.8,2.7,2.77,17.9,50.0
2018-10-24 02-PM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 01-PM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 12-PM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 11-AM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 10-AM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 09-AM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 08-AM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 07-AM,LSKEUR,2.7,2.7,2.7,2.7,0.0,0.0
2018-10-24 06-AM,LSKEUR,2.72,2.72,2.7,2.7,74.3,200.6
2018-10-24 05-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-24 04-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-24 03-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-24 02-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-24 01-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-24 12-AM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 11-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 10-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 09-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 08-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 07-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 06-PM,LSKEUR,2.72,2.79,2.72,2.72,36.09,100.0
2018-10-23 05-PM,LSKEUR,2.72,2.72,2.72,2.72,0.0,0.0
2018-10-23 04-PM,LSKEUR,2.74,2.74,2.72,2.72,7.0,19.04
2018-10-23 03-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 02-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 01-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 12-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 11-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 10-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 09-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 08-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 07-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 06-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 05-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 04-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 03-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 02-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 01-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-23 12-AM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 11-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 10-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 09-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 08-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 07-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 06-PM,LSKEUR,2.74,2.74,2.74,2.74,0.0,0.0
2018-10-22 05-PM,LSKEUR,2.54,2.74,2.54,2.74,7.5,20.41
2018-10-22 04-PM,LSKEUR,2.41,2.54,2.41,2.54,6.17,15.67
2018-10-22 03-PM,LSKEUR,2.41,2.41,2.41,2.41,0.0,0.0
2018-10-22 02-PM,LSKEUR,2.41,2.41,2.41,2.41,0.0,0.0
2018-10-22 01-PM,LSKEUR,2.41,2.41,2.41,2.41,0.0,0.0
2018-10-22 12-PM,LSKEUR,2.41,2.41,2.41,2.41,0.0,0.0
2018-10-22 11-AM,LSKEUR,2.41,2.41,2.41,2.41,0.0,0.0
2018-10-22 10-AM,LSKEUR,2.53,2.53,2.41,2.41,0.8608,2.07
2018-10-22 09-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 08-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 07-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 06-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 05-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 04-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 03-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 02-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 01-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-22 12-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 11-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 10-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 09-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 08-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 07-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 06-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 05-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 04-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 03-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 02-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 01-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 12-PM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 11-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 10-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 09-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 08-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
2018-10-21 07-AM,LSKEUR,2.53,2.53,2.53,2.53,0.0,0.0
