Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume KRW
2018-07-14,BTGKRW,32250,32400,31150,32100,30711.02,979496602.79
2018-07-13,BTGKRW,31400,33800,31200,32250,52615.98,1698343436.2
2018-07-12,BTGKRW,33300,33700,30200,31400,42953.64,1373122805.62
2018-07-11,BTGKRW,32250,36450,31600,33300,102881.83,3454295657.18
2018-07-10,BTGKRW,34300,37000,32250,32250,97709.59,3282633421.11
2018-07-09,BTGKRW,36250,36500,34000,34300,127896.31,4539308753.05
2018-07-08,BTGKRW,35850,39550,35450,36250,175287.59,6450199702.31
2018-07-07,BTGKRW,41750,42400,35050,35850,342102.62,13109546782.51
2018-07-06,BTGKRW,31950,48700,30900,41750,237927.66,9396190405.18
2018-07-05,BTGKRW,32750,33500,30600,31950,70315.86,2269132854.92
2018-07-04,BTGKRW,31950,34100,30000,32750,89138.25,2880141648.02
2018-07-03,BTGKRW,32800,34400,31400,31950,77235.44,2547914569.76
2018-07-02,BTGKRW,31200,33800,29950,32800,105012.93,3348205759.42
2018-07-01,BTGKRW,31000,35000,29250,31200,118429.03,3774100743.46
2018-06-30,BTGKRW,28400,32500,28250,31000,81240.69,2458506876.43
2018-06-29,BTGKRW,28200,29800,27300,28400,40418.69,1135619525.29
2018-06-28,BTGKRW,29400,29500,28100,28200,18692.74,537858383.47
2018-06-27,BTGKRW,28500,29750,28400,29400,17154.72,495669583.01
2018-06-26,BTGKRW,29700,30200,28500,28500,26263.81,772525563.03
2018-06-25,BTGKRW,30000,30900,28700,29700,25237.3,752664604.08
2018-06-24,BTGKRW,31050,32300,27500,30000,36080.35,1058306076.21
2018-06-23,BTGKRW,31700,31850,30150,31050,18002.94,557329222.48
2018-06-22,BTGKRW,34850,35300,30800,31700,42802.78,1404178740.8
2018-06-21,BTGKRW,34900,36450,34350,34850,33465.81,1180295895.26
2018-06-20,BTGKRW,36600,36800,32250,34900,57333.96,1961030061.11
2018-06-19,BTGKRW,36000,37750,35350,36600,40924.43,1486701542.97
2018-06-18,BTGKRW,35950,37100,34800,36000,38324.97,1367115806.44
2018-06-17,BTGKRW,36450,37200,35100,35950,14567.71,530028599.61
2018-06-16,BTGKRW,36650,37350,35500,36450,17602.23,642764702.19
2018-06-15,BTGKRW,37850,38600,36350,36600,26945.65,1009343296.84
2018-06-14,BTGKRW,36500,41300,35000,37850,37267.82,1385507448.28
2018-06-13,BTGKRW,38850,39400,34600,36500,33370.04,1246275071.39
2018-06-12,BTGKRW,41100,42800,38200,38850,42495.33,1743458472.36
2018-06-11,BTGKRW,40050,41500,39150,41100,35885.71,1447930651.42
2018-06-10,BTGKRW,47650,47700,39000,40050,69040.5,2972654686.28
2018-06-09,BTGKRW,47950,48550,47600,47650,12414.89,594146901.61
2018-06-08,BTGKRW,48950,48950,47450,47950,17527.99,842018768.43
2018-06-07,BTGKRW,49050,50300,48550,48950,14260.05,701974322.91
2018-06-06,BTGKRW,50000,50600,48300,49050,17017.69,838346453.77
2018-06-05,BTGKRW,48550,50750,47600,50000,31897.14,1560366168.35
2018-06-04,BTGKRW,51250,51800,47000,48550,48448.06,2387956577.96
2018-06-03,BTGKRW,49400,52500,49000,51250,39941.83,2029255577.37
2018-06-02,BTGKRW,48100,49900,47400,49400,25155.59,1231916967.98
2018-06-01,BTGKRW,49000,50000,47100,48100,27314.21,1317900358.44
2018-05-31,BTGKRW,46700,51000,45700,49000,43708.5,2094983978.75
2018-05-30,BTGKRW,47900,49800,45600,46700,31271.47,1493673799.87
2018-05-29,BTGKRW,44650,48900,44300,47900,34317.74,1594734608.36
2018-05-28,BTGKRW,49100,49850,44400,44650,25859.78,1219352929.27
2018-05-27,BTGKRW,49250,49550,48250,49100,19062.21,931868525.94
2018-05-26,BTGKRW,50350,51000,49100,49250,21029.8,1051662726.97
2018-05-25,BTGKRW,54350,54350,49350,50350,6745.79,339929721.9
2018-05-24,BTGKRW,54350,54350,54350,54350,0.0,0.0
2018-05-23,BTGKRW,56000,56650,53200,54350,31436.3,1717880807.02
2018-05-22,BTGKRW,59650,59800,56000,56000,26298.85,1524406193.76
2018-05-21,BTGKRW,61500,61800,58800,59650,35741.18,2168997800.87
2018-05-20,BTGKRW,58700,62400,58300,61500,35725.87,2158219251.61
2018-05-19,BTGKRW,60750,61100,57800,58700,29721.31,1755170199.12
2018-05-18,BTGKRW,59600,63000,58000,60750,45382.73,2684832670.17
2018-05-17,BTGKRW,66000,66900,58300,59700,54666.02,3421443757.6
2018-05-16,BTGKRW,64850,67500,59750,66000,65477.19,4115494438.17
2018-05-15,BTGKRW,65250,73100,63750,64850,107687.63,7377252104.28
2018-05-14,BTGKRW,66600,67300,62300,65250,52750.07,3422892594.82
2018-05-13,BTGKRW,63300,67700,61600,66600,48392.27,3126571702.33
2018-05-12,BTGKRW,62100,64800,58000,63300,69898.84,4332038350.3
2018-05-11,BTGKRW,70700,72000,55500,62100,106077.19,6917725508.87
2018-05-10,BTGKRW,77800,79000,70500,70700,52174.04,3945974945.53
2018-05-09,BTGKRW,79250,79250,72500,77800,71189.05,5421545483.01
2018-05-08,BTGKRW,81500,83100,77550,79250,53355.82,4278195894.59
2018-05-07,BTGKRW,85350,86000,79000,81500,73285.98,5960668615.05
2018-05-06,BTGKRW,88650,92950,82350,85350,145304.4,12843459317.26
2018-05-05,BTGKRW,81950,89450,81500,88650,107024.83,9215204044.29
2018-05-04,BTGKRW,84150,85550,80200,81950,60023.73,4980013531.97
2018-05-03,BTGKRW,82450,85000,80250,84150,79746.55,6600971507.73
2018-05-02,BTGKRW,78000,84000,76600,82450,89720.82,7271062104.64
2018-05-01,BTGKRW,79800,80100,74850,78000,45254.22,3479672672.49
2018-04-30,BTGKRW,84400,86000,79500,79800,65828.27,5396875680.89
2018-04-29,BTGKRW,82800,87950,79200,84400,103772.15,8709605618.07
2018-04-28,BTGKRW,79600,83750,79000,82800,55532.53,4526477343.28
2018-04-27,BTGKRW,86450,86800,79000,79600,79459.13,6558395560.92
2018-04-26,BTGKRW,78300,86500,75000,86450,137666.97,11064309913.7
2018-04-25,BTGKRW,92400,93100,75000,78300,259279.54,21384349801.31
2018-04-24,BTGKRW,85000,97500,84150,92400,375070.41,34965573463.71
2018-04-23,BTGKRW,71200,86450,70350,85000,323788.39,26170497177.62
2018-04-22,BTGKRW,72200,74150,68500,71200,85156.6,6100348748.47
2018-04-21,BTGKRW,75400,76500,64250,72200,138940.09,9831596727.79
2018-04-20,BTGKRW,64700,78200,61800,75400,165901.42,11457134796.8
2018-04-19,BTGKRW,58350,65000,58000,64700,128766.66,7860267194.63
2018-04-18,BTGKRW,55000,59250,54600,58350,94601.66,5376008181.18
2018-04-17,BTGKRW,56500,56700,54250,55000,86647.62,4789384135.9
2018-04-16,BTGKRW,51200,59000,50600,56500,207115.34,11432180194.84
2018-04-15,BTGKRW,47550,51700,47300,51200,54987.14,2720038067.45
2018-04-14,BTGKRW,47950,49150,46000,47550,48469.22,2314117818.23
2018-04-13,BTGKRW,47650,52000,46250,47950,118838.93,5757591070.04
2018-04-12,BTGKRW,44950,48900,42900,47650,142180.49,6447750506.76
2018-04-11,BTGKRW,43850,45900,43750,44950,69463.13,3097415849.87
2018-04-10,BTGKRW,44850,44850,43350,43850,38678.34,1699270477.33
2018-04-09,BTGKRW,45250,47300,43650,44850,50672.17,2307984813.23
2018-04-08,BTGKRW,44550,45700,44300,45250,29644.64,1335896989.38
2018-04-07,BTGKRW,43200,45300,43000,44550,30080.32,1332530862.98
2018-04-06,BTGKRW,45150,45800,42200,43200,51644.37,2261734264.24
2018-04-05,BTGKRW,45900,48400,43100,45150,85532.79,3854247002.04
2018-04-04,BTGKRW,50500,50500,45400,45900,84540.42,4016624547.05
2018-04-03,BTGKRW,46300,52600,45800,50500,128324.32,6365639458.54
2018-04-02,BTGKRW,44500,47300,43800,46300,61674.54,2809965577.89
2018-04-01,BTGKRW,48500,48700,41800,44500,61128.97,2755953556.55
2018-03-31,BTGKRW,48700,50600,47800,48500,42515.67,2085309590.27
2018-03-30,BTGKRW,49400,51900,46800,48700,102704.71,5043572904.23
2018-03-29,BTGKRW,57900,58100,49300,49400,103866.86,5521592727.15
2018-03-28,BTGKRW,57500,61300,56600,57900,65601.25,3832791867.89
2018-03-27,BTGKRW,61700,62400,56600,57500,100155.49,5913988084.9
2018-03-26,BTGKRW,66800,68300,57700,61700,118046.64,7411842080.08
2018-03-25,BTGKRW,66500,69800,63900,66800,128029.55,8547590425.91
2018-03-24,BTGKRW,64900,71400,63100,66500,127002.15,8482593282.37
2018-03-23,BTGKRW,67500,67800,62000,64900,103358.45,6610873943.57
2018-03-22,BTGKRW,71000,73400,64000,67500,118871.43,8099494929.13
2018-03-21,BTGKRW,71300,75600,68900,71000,151852.2,10961322625.04
2018-03-20,BTGKRW,75100,78000,65600,71300,186000.08,13328446090.83
2018-03-19,BTGKRW,62200,79000,61000,75100,230311.74,15561385296.19
2018-03-18,BTGKRW,64000,64000,52200,62200,131639.68,7734356358.41
2018-03-17,BTGKRW,67600,71800,63000,64000,94721.13,6395213142.87
2018-03-16,BTGKRW,69900,73400,66300,67600,107403.45,7440160516.69
2018-03-15,BTGKRW,73800,74800,65900,69900,134423.04,9412994476.69
2018-03-14,BTGKRW,86000,87600,71700,73800,61846.46,4945410969.74
2018-03-13,BTGKRW,88100,88600,84000,86000,37734.58,3252169564.6
2018-03-12,BTGKRW,91700,92900,85200,88100,35574.12,3214210799.1
2018-03-11,BTGKRW,87400,92500,84600,91700,51874.93,4616551734.29
2018-03-10,BTGKRW,92800,96400,86100,87400,56724.14,5251596925.37
2018-03-09,BTGKRW,95800,97200,81000,92800,90527.77,8002834120.03
2018-03-08,BTGKRW,100200,102700,95300,95800,69804.85,6920300254.27
2018-03-07,BTGKRW,112600,114100,98200,100200,70346.02,7424448194.66
2018-03-06,BTGKRW,119000,120000,111500,112600,50691.61,5833837089.74
2018-03-05,BTGKRW,121400,122300,118600,119000,51494.09,6186252268.02
2018-03-04,BTGKRW,122400,122400,116900,121400,52068.85,6202359323.24
2018-03-03,BTGKRW,123100,125600,120800,122400,48062.07,5905902431.29
2018-03-02,BTGKRW,123900,126900,121700,123100,64280.81,7978248082.66
2018-03-01,BTGKRW,125300,131800,121400,123900,97593.29,12336066126.04
2018-02-28,BTGKRW,132600,133100,124400,125300,59521.38,7681620191.63
2018-02-27,BTGKRW,130900,138500,127400,132600,135422.89,18105109845.21
2018-02-26,BTGKRW,126200,132400,121000,130900,85816.11,10906842954.33
2018-02-25,BTGKRW,129700,133900,122000,126200,67265.35,8638227893.45
2018-02-24,BTGKRW,136000,139900,126000,129700,98813.79,13192689994.56
2018-02-23,BTGKRW,130300,142300,129200,136000,196277.89,26571869293.89
2018-02-22,BTGKRW,135300,142800,122200,130300,175473.07,23548203136.81
2018-02-21,BTGKRW,146700,149900,130600,135300,177450.44,25045500524.43
2018-02-20,BTGKRW,153800,155700,145800,146700,186540.68,28120574742.36
2018-02-19,BTGKRW,140500,154700,140100,153800,170581.19,25199382167.03
2018-02-18,BTGKRW,151000,157400,132300,140500,255747.61,37490738971.24
2018-02-17,BTGKRW,152500,153000,142300,151000,173308.39,25987315383.8
2018-02-16,BTGKRW,140700,154700,139500,152500,245349.66,36335841437.14
2018-02-15,BTGKRW,136900,144900,133800,140700,182138.94,25355991867.31
2018-02-14,BTGKRW,133500,141800,131500,136900,288119.59,39262028519.44
2018-02-13,BTGKRW,120300,140000,111000,133500,305810.99,39107575926.78
2018-02-12,BTGKRW,110200,122700,110000,120300,139520.08,16319703094.57
2018-02-11,BTGKRW,119800,126300,102600,110200,214715.52,24351024463.55
2018-02-10,BTGKRW,132900,143000,110700,119800,310923.52,39791774022.77
2018-02-09,BTGKRW,108400,133600,103200,132900,315116.4,37287897524.2
2018-02-08,BTGKRW,85000,119500,85000,108400,378861.05,38899598729.14
2018-02-07,BTGKRW,93300,94700,83200,85000,197796.24,17834081582.69
2018-02-06,BTGKRW,84100,96000,72300,93300,253377.16,20646786892.74
2018-02-05,BTGKRW,100100,102900,80500,84100,182209.91,17031233487.47
2018-02-04,BTGKRW,108100,125300,97700,100100,319182.04,35933214667.64
2018-02-03,BTGKRW,107500,114500,87600,108100,217631.38,22361628587.74
2018-02-02,BTGKRW,128900,131000,76400,107500,447870.97,45511059858.96
2018-02-01,BTGKRW,164100,164300,125800,128900,156206.82,22252368580.64
2018-01-31,BTGKRW,164900,168000,140000,164100,131676.9,20652034901.47
2018-01-30,BTGKRW,190400,191300,161000,164900,115337.92,20522069048.73
2018-01-29,BTGKRW,198200,204500,185100,190400,123160.24,23928366097.41
2018-01-28,BTGKRW,184100,213000,184100,198200,348747.95,70073949709.64
2018-01-27,BTGKRW,188000,190400,178000,184100,85998.52,15720889523.55
2018-01-26,BTGKRW,197300,204000,163100,188000,228609.94,42236494413.84
2018-01-25,BTGKRW,206600,210600,195200,197300,152483.3,30938243833.56
2018-01-24,BTGKRW,208100,214500,201700,206600,165587.84,34290424479.79
2018-01-23,BTGKRW,223100,226700,190200,208100,277050.93,58316762442.19
2018-01-22,BTGKRW,229200,249400,202000,223100,443397.25,100875908827.76
2018-01-21,BTGKRW,277000,277000,211700,229200,445837.48,104374630010.55
2018-01-20,BTGKRW,269900,282900,253200,277000,480619.07,129142773561.8
2018-01-19,BTGKRW,221200,297000,220800,269900,842193.43,222704046086.06
2018-01-18,BTGKRW,221800,254900,201200,221200,636780.93,142126324271.16
2018-01-17,BTGKRW,212700,245000,162000,221800,843277.85,168064882049.78
2018-01-16,BTGKRW,342000,345000,159000,212700,930250.78,252781532646.84
2018-01-15,BTGKRW,362800,450000,325900,342000,1054995.36,410281555712.57
2018-01-14,BTGKRW,438800,486600,331500,362800,996470.36,396653048383.58
2018-01-13,BTGKRW,295000,467800,283000,438800,783163.93,298368233454.09
2018-01-12,BTGKRW,259400,298500,246500,295000,269784.05,73594175810.81
2018-01-11,BTGKRW,294300,299600,231100,259400,301497.89,79564056823.6
2018-01-10,BTGKRW,322900,331000,288300,294300,266659.56,82358446077.93
2018-01-09,BTGKRW,326800,337900,297000,322900,240854.3,77505131870.83
2018-01-08,BTGKRW,348700,354400,303000,326800,281510.67,94816999436.94
2018-01-07,BTGKRW,349000,389000,334600,348700,352346.34,125280952428.28
2018-01-06,BTGKRW,324400,358900,317700,349000,292496.38,96451794730.18
2018-01-05,BTGKRW,319400,350000,311200,324400,287040.47,92989982011.8
2018-01-04,BTGKRW,315700,327500,303000,319400,239107.63,75418114771.12
2018-01-03,BTGKRW,318700,330000,311200,315700,168289.79,53761174471.39
2018-01-02,BTGKRW,310900,329000,310200,318700,182111.23,58307916164.49
2018-01-01,BTGKRW,304300,365000,300200,310900,241427.4,76632603554.41
2017-12-31,BTGKRW,297000,315000,294600,304300,122851.62,37334031829.02
2017-12-30,BTGKRW,320300,324000,290300,297000,172469.16,53025209091.26
2017-12-29,BTGKRW,325100,338300,310100,320300,205788.35,66262186129.81
2017-12-28,BTGKRW,370000,371600,300000,325100,251560.76,82798082144.57
2017-12-27,BTGKRW,361600,387600,359000,370000,195521.81,71881750043.95
2017-12-26,BTGKRW,361000,377900,355000,361600,171900.13,62407534018.17
2017-12-25,BTGKRW,353600,364300,348600,361000,172156.12,61376444223.75
2017-12-24,BTGKRW,377000,377600,330100,353600,262671.48,92742024333.45
2017-12-23,BTGKRW,354500,397000,348100,377000,412838.98,153918881084.03
2017-12-22,BTGKRW,471900,485500,298000,354500,564755.76,211439700310.48
2017-12-21,BTGKRW,524200,539500,420000,471900,426125.05,209584518936.27
2017-12-20,BTGKRW,402300,559600,388000,524200,704926.84,345246839834.4
2017-12-19,BTGKRW,352600,424100,348000,402300,591507.53,221193770039.74
2017-12-18,BTGKRW,334200,370000,305300,352600,489576.0,167340498906.55
2017-12-17,BTGKRW,331300,345400,321600,334200,205761.31,68733985794.48
2017-12-16,BTGKRW,330200,351900,324200,331300,215389.43,72616363403.38
2017-12-15,BTGKRW,346100,346700,304300,330200,292835.78,95077423965.29
2017-12-14,BTGKRW,296000,397000,295500,346100,614164.89,209747524961.52
2017-12-13,BTGKRW,302200,317400,270000,296000,421798.72,125580469552.95
2017-12-12,BTGKRW,281800,328400,277700,302200,409617.17,120142713080.37
2017-12-11,BTGKRW,253700,330000,252500,281800,463941.23,135645309156.29
2017-12-10,BTGKRW,277100,279100,203900,253700,314075.41,75997305893.75
2017-12-09,BTGKRW,303100,305500,251200,277100,201363.11,57503680980.43
2017-12-08,BTGKRW,309300,324800,271000,303100,291688.29,89430191861.76
2017-12-07,BTGKRW,334600,340200,303500,309300,226097.28,72794574258.97
2017-12-06,BTGKRW,359500,361500,323700,334600,248518.74,86227103080.45
2017-12-05,BTGKRW,370000,371200,355000,359500,169141.65,61536657677.5
2017-12-04,BTGKRW,359000,382500,354100,370000,221109.44,81293974418.87
2017-12-03,BTGKRW,338300,394000,333200,359000,308358.09,112204383295.66
2017-12-02,BTGKRW,348000,355000,330800,338300,139361.69,47971266511.72
2017-12-01,BTGKRW,345500,355800,325000,348000,210836.01,71834872128.23
2017-11-30,BTGKRW,327800,370800,300100,345500,263484.89,88217167494.12
2017-11-29,BTGKRW,396100,418800,302800,327800,211890.25,78443397509.3
