Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XDN,Volume BTC
2017-09-23,XDNBTC,5.5e-07,5.9e-07,5.4e-07,5.7e-07,816289700.0,463.37
2017-09-22,XDNBTC,5.8e-07,6.1e-07,5.3e-07,5.5e-07,826813900.0,458.2
2017-09-21,XDNBTC,6.2e-07,6.4e-07,5.6e-07,5.8e-07,1114691700.0,662.74
2017-09-20,XDNBTC,5.3e-07,6.4e-07,5.1e-07,6.2e-07,1003521900.0,558.5
2017-09-19,XDNBTC,5.3e-07,5.6e-07,5.2e-07,5.3e-07,655890400.0,354.13
2017-09-18,XDNBTC,5.4e-07,5.7e-07,5.3e-07,5.3e-07,508670500.0,274.42
2017-09-17,XDNBTC,5.4e-07,6.0e-07,5.2e-07,5.4e-07,785382800.0,423.36
2017-09-16,XDNBTC,5.5e-07,5.7e-07,5.3e-07,5.4e-07,364211400.0,198.13
2017-09-15,XDNBTC,5.6e-07,5.9e-07,4.6e-07,5.5e-07,350560100.0,190.6
2017-09-14,XDNBTC,5.7e-07,8.1e-07,5.4e-07,5.6e-07,602286500.0,369.05
2017-09-13,XDNBTC,5.2e-07,6.0e-07,4.5e-07,5.7e-07,458240600.0,252.58
2017-09-12,XDNBTC,5.3e-07,5.4e-07,5.1e-07,5.2e-07,307090800.0,160.9
2017-09-11,XDNBTC,5.4e-07,5.4e-07,5.1e-07,5.3e-07,763245600.0,400.27
2017-09-10,XDNBTC,5.4e-07,5.5e-07,5.2e-07,5.4e-07,699196200.0,372.54
2017-09-09,XDNBTC,5.6e-07,5.6e-07,5.3e-07,5.4e-07,570320900.0,311.11
2017-09-08,XDNBTC,5.6e-07,5.7e-07,5.4e-07,5.6e-07,672113300.0,374.27
2017-09-07,XDNBTC,5.8e-07,5.9e-07,5.5e-07,5.6e-07,417923500.0,236.81
2017-09-06,XDNBTC,6.1e-07,6.1e-07,5.5e-07,5.8e-07,291682100.0,168.77
2017-09-05,XDNBTC,5.4e-07,6.1e-07,5.3e-07,6.1e-07,169948600.0,95.95
2017-09-04,XDNBTC,5.9e-07,6.4e-07,5.4e-07,5.4e-07,469261300.0,280.66
2017-09-03,XDNBTC,6.0e-07,6.2e-07,5.8e-07,5.9e-07,438055800.0,260.0
2017-09-02,XDNBTC,6.1e-07,6.3e-07,5.6e-07,6.0e-07,408842300.0,246.5
2017-09-01,XDNBTC,6.2e-07,7.0e-07,5.8e-07,6.1e-07,596816400.0,380.25
2017-08-31,XDNBTC,5.6e-07,6.7e-07,5.5e-07,6.2e-07,486305900.0,291.79
2017-08-30,XDNBTC,5.5e-07,5.7e-07,5.3e-07,5.6e-07,339667700.0,185.62
2017-08-29,XDNBTC,6.5e-07,6.7e-07,5.1e-07,5.5e-07,520873700.0,301.61
2017-08-28,XDNBTC,5.5e-07,6.7e-07,5.2e-07,6.5e-07,463526900.0,267.8
2017-08-27,XDNBTC,5.2e-07,5.5e-07,5.0e-07,5.5e-07,362478600.0,187.9
2017-08-26,XDNBTC,5.1e-07,5.6e-07,5.0e-07,5.2e-07,389121900.0,203.23
2017-08-25,XDNBTC,5.2e-07,5.6e-07,4.9e-07,5.1e-07,538018000.0,276.69
2017-08-24,XDNBTC,5.5e-07,5.7e-07,5.0e-07,5.2e-07,412915800.0,220.89
2017-08-23,XDNBTC,5.9e-07,6.0e-07,5.0e-07,5.5e-07,372464600.0,206.94
2017-08-22,XDNBTC,6.3e-07,6.7e-07,5.8e-07,5.9e-07,339695900.0,206.83
2017-08-21,XDNBTC,5.8e-07,6.7e-07,5.4e-07,6.3e-07,317753100.0,184.26
2017-08-20,XDNBTC,4.5e-07,6.0e-07,4.5e-07,5.8e-07,348038200.0,169.68
2017-08-19,XDNBTC,4.7e-07,4.8e-07,4.4e-07,4.5e-07,450496300.0,203.74
2017-08-18,XDNBTC,4.9e-07,5.2e-07,4.3e-07,4.7e-07,447156600.0,206.71
2017-08-17,XDNBTC,5.2e-07,5.2e-07,4.7e-07,4.9e-07,456952400.0,226.33
2017-08-16,XDNBTC,5.4e-07,5.9e-07,4.8e-07,5.2e-07,398856200.0,209.38
2017-08-15,XDNBTC,4.8e-07,7.0e-07,4.1e-07,5.4e-07,393092000.0,204.42
2017-08-14,XDNBTC,6.0e-07,6.2e-07,4.0e-07,4.8e-07,374748700.0,192.84
2017-08-13,XDNBTC,6.5e-07,7.1e-07,5.0e-07,6.0e-07,362533700.0,217.86
2017-08-12,XDNBTC,7.4e-07,7.5e-07,6.3e-07,6.5e-07,310250600.0,210.02
2017-08-11,XDNBTC,7.6e-07,8.1e-07,6.9e-07,7.4e-07,276179800.0,199.35
2017-08-10,XDNBTC,8.5e-07,8.6e-07,7.5e-07,7.6e-07,264949200.0,214.32
2017-08-09,XDNBTC,8.3e-07,8.7e-07,8.2e-07,8.5e-07,283690300.0,241.22
2017-08-08,XDNBTC,8.5e-07,8.8e-07,7.9e-07,8.3e-07,239979000.0,202.83
2017-08-07,XDNBTC,8.9e-07,9.7e-07,7.8e-07,8.5e-07,271010100.0,242.83
2017-08-06,XDNBTC,8.8e-07,1.05e-06,7.6e-07,8.9e-07,190065800.0,165.09
2017-08-05,XDNBTC,1.02e-06,1.02e-06,8.8e-07,8.8e-07,183281700.0,168.58
2017-08-04,XDNBTC,1.03e-06,1.08e-06,9.5e-07,1.02e-06,200822300.0,205.01
2017-08-03,XDNBTC,1.07e-06,1.12e-06,9.2e-07,1.03e-06,194246000.0,197.41
2017-08-02,XDNBTC,1.05e-06,1.18e-06,8.8e-07,1.07e-06,147979800.0,153.86
2017-08-01,XDNBTC,9.7e-07,1.21e-06,9.1e-07,1.05e-06,215491500.0,221.39
2017-07-31,XDNBTC,9.5e-07,1.13e-06,9.1e-07,9.7e-07,238566200.0,231.43
2017-07-30,XDNBTC,8.2e-07,1.09e-06,7.9e-07,9.5e-07,203007900.0,173.83
2017-07-29,XDNBTC,7.4e-07,8.3e-07,7.0e-07,8.2e-07,269264200.0,203.51
2017-07-28,XDNBTC,8.7e-07,8.7e-07,7.1e-07,7.4e-07,283942600.0,226.85
2017-07-27,XDNBTC,8.5e-07,8.8e-07,8.5e-07,8.7e-07,245533400.0,212.57
2017-07-26,XDNBTC,8.4e-07,8.8e-07,8.0e-07,8.5e-07,276653200.0,234.11
2017-07-25,XDNBTC,9.0e-07,9.2e-07,8.2e-07,8.4e-07,263969300.0,226.1
2017-07-24,XDNBTC,8.3e-07,9.8e-07,8.1e-07,9.0e-07,174905900.0,148.94
2017-07-23,XDNBTC,8.1e-07,8.8e-07,8.0e-07,8.3e-07,137239300.0,112.94
2017-07-22,XDNBTC,8.1e-07,8.9e-07,8.0e-07,8.1e-07,42322400.0,34.47
2017-07-21,XDNBTC,8.2e-07,8.4e-07,8.0e-07,8.1e-07,12867700.0,10.49
2017-07-20,XDNBTC,7.7e-07,8.4e-07,7.6e-07,8.2e-07,37676500.0,29.75
2017-07-19,XDNBTC,8.0e-07,8.5e-07,7.6e-07,7.7e-07,74018700.0,58.71
2017-07-18,XDNBTC,7.4e-07,9.0e-07,6.8e-07,8.0e-07,87470500.0,67.39
2017-07-17,XDNBTC,7.4e-07,7.5e-07,7.0e-07,7.4e-07,209926700.0,153.45
2017-07-16,XDNBTC,7.5e-07,7.5e-07,7.2e-07,7.4e-07,87197600.0,64.25
2017-07-15,XDNBTC,7.7e-07,7.8e-07,7.3e-07,7.5e-07,189839800.0,142.32
2017-07-14,XDNBTC,7.8e-07,8.0e-07,7.2e-07,7.7e-07,214488800.0,165.78
2017-07-13,XDNBTC,8.8e-07,9.0e-07,7.6e-07,7.8e-07,178361500.0,145.56
2017-07-12,XDNBTC,9.6e-07,9.6e-07,8.0e-07,8.8e-07,87926100.0,73.5
2017-07-11,XDNBTC,9.6e-07,9.6e-07,9.6e-07,9.6e-07,0.0,0.0
2017-07-10,XDNBTC,1.06e-06,1.06e-06,9.5e-07,9.6e-07,87280300.0,87.49
2017-07-09,XDNBTC,1.09e-06,1.19e-06,1.01e-06,1.06e-06,143749900.0,156.69
2017-07-08,XDNBTC,1.11e-06,1.25e-06,1.02e-06,1.09e-06,118758000.0,131.77
2017-07-07,XDNBTC,1.31e-06,1.54e-06,1.04e-06,1.11e-06,83496600.0,100.56
2017-07-06,XDNBTC,9.1e-07,1.34e-06,8.9e-07,1.31e-06,204562700.0,199.22
2017-07-05,XDNBTC,8.9e-07,9.3e-07,8.9e-07,9.1e-07,207979200.0,187.69
2017-07-04,XDNBTC,1.02e-06,1.05e-06,8.5e-07,8.9e-07,166138300.0,159.85
2017-07-03,XDNBTC,8.9e-07,1.08e-06,8.3e-07,1.02e-06,175735000.0,158.03
2017-07-02,XDNBTC,9.3e-07,9.7e-07,8.5e-07,8.9e-07,179544100.0,163.85
2017-07-01,XDNBTC,1.01e-06,1.05e-06,9.0e-07,9.3e-07,199738800.0,193.89
2017-06-30,XDNBTC,1.06e-06,1.14e-06,1.0e-06,1.01e-06,178842700.0,187.05
2017-06-29,XDNBTC,1.13e-06,1.18e-06,1.0e-06,1.06e-06,284762500.0,309.87
2017-06-28,XDNBTC,1.13e-06,1.17e-06,1.05e-06,1.13e-06,271022200.0,302.11
2017-06-27,XDNBTC,1.13e-06,1.2e-06,1.03e-06,1.13e-06,208405000.0,233.72
2017-06-26,XDNBTC,1.22e-06,1.33e-06,1.0e-06,1.13e-06,128252500.0,156.06
2017-06-25,XDNBTC,1.36e-06,1.4e-06,1.12e-06,1.22e-06,335908300.0,454.46
2017-06-24,XDNBTC,1.47e-06,1.48e-06,1.27e-06,1.36e-06,301130100.0,422.34
2017-06-23,XDNBTC,1.39e-06,1.49e-06,1.35e-06,1.47e-06,383287500.0,543.55
2017-06-22,XDNBTC,1.34e-06,1.54e-06,1.34e-06,1.39e-06,525248400.0,752.1
2017-06-21,XDNBTC,1.32e-06,1.41e-06,1.23e-06,1.34e-06,213646100.0,287.51
2017-06-20,XDNBTC,1.2e-06,1.39e-06,1.08e-06,1.32e-06,362766300.0,452.06
2017-06-19,XDNBTC,1.44e-06,1.6e-06,1.09e-06,1.2e-06,482715800.0,673.21
2017-06-18,XDNBTC,1.64e-06,1.76e-06,1.39e-06,1.44e-06,462655600.0,751.09
2017-06-17,XDNBTC,1.87e-06,1.93e-06,1.41e-06,1.64e-06,469609100.0,837.9
2017-06-16,XDNBTC,1.84e-06,1.95e-06,1.75e-06,1.87e-06,504435300.0,942.24
2017-06-15,XDNBTC,1.93e-06,2.0e-06,1.68e-06,1.84e-06,455887400.0,858.8
2017-06-14,XDNBTC,2.0e-06,2.29e-06,1.85e-06,1.93e-06,483086600.0,967.41
2017-06-13,XDNBTC,1.78e-06,2.3e-06,1.7e-06,2.0e-06,638306000.0,1172.68
2017-06-12,XDNBTC,1.96e-06,2.15e-06,1.65e-06,1.78e-06,955008700.0,1771.53
2017-06-11,XDNBTC,2.1e-06,2.2e-06,1.7e-06,1.96e-06,360116400.0,720.46
2017-06-10,XDNBTC,2.66e-06,2.84e-06,2.1e-06,2.1e-06,17449100.0,42.85
2017-06-09,XDNBTC,2.48e-06,3.0e-06,2.36e-06,2.66e-06,623529400.0,1634.59
2017-06-08,XDNBTC,2.37e-06,2.69e-06,2.1e-06,2.48e-06,544734000.0,1281.07
2017-06-07,XDNBTC,2.57e-06,2.62e-06,2.01e-06,2.37e-06,346093700.0,857.09
2017-06-06,XDNBTC,2.83e-06,2.95e-06,2.01e-06,2.57e-06,561192300.0,1376.1
2017-06-05,XDNBTC,2.55e-06,3.0e-06,2.3e-06,2.83e-06,941108800.0,2668.1
2017-06-04,XDNBTC,2.01e-06,2.79e-06,1.66e-06,2.55e-06,1166508600.0,2584.37
2017-06-03,XDNBTC,7.4e-07,2.04e-06,7.0e-07,2.01e-06,889874800.0,1089.11
2017-06-02,XDNBTC,6.4e-07,7.7e-07,5.8e-07,7.4e-07,1674509100.0,1109.45
2017-06-01,XDNBTC,6.7e-07,7.9e-07,5.5e-07,6.4e-07,772202000.0,486.4
2017-05-31,XDNBTC,6.1e-07,7.8e-07,5.4e-07,6.7e-07,185682400.0,122.18
2017-05-30,XDNBTC,6.1e-07,6.2e-07,5.5e-07,6.1e-07,7382100.0,4.42
2017-05-29,XDNBTC,6.8e-07,7.2e-07,5.4e-07,6.1e-07,17358700.0,10.35
2017-05-28,XDNBTC,7.2e-07,8.0e-07,6.6e-07,6.8e-07,200733000.0,146.38
2017-05-27,XDNBTC,6.9e-07,7.5e-07,4.9e-07,7.2e-07,417658100.0,266.63
2017-05-26,XDNBTC,7.9e-07,8.7e-07,6.7e-07,6.9e-07,260636500.0,189.54
