Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2018-09-27,LIZARUR,0.166,0.25,0.101,0.11,419363.52,56806.1
2018-09-26,LIZARUR,0.25,0.25,0.1619,0.166,123503.6,23108.87
2018-09-25,LIZARUR,0.22,0.32,0.19,0.25,93079.87,20934.54
2018-09-24,LIZARUR,0.281,0.36,0.2196,0.22,145733.77,36380.62
2018-09-23,LIZARUR,0.286,0.35,0.2499,0.281,118373.27,31856.03
2018-09-22,LIZARUR,0.3692,0.44,0.2855,0.286,84973.58,30398.82
2018-09-21,LIZARUR,0.535,0.535,0.3111,0.3692,48669.28,21227.65
2018-09-20,LIZARUR,0.44,0.561,0.44,0.535,127289.49,64495.48
2018-09-19,LIZARUR,0.605,0.62,0.4311,0.44,130346.28,66619.68
2018-09-18,LIZARUR,0.85,0.858,0.4311,0.605,157224.46,97627.11
2018-09-17,LIZARUR,1.22,1.5,0.7,0.85,161424.57,166401.26
2018-09-16,LIZARUR,1.59,1.7,1.21,1.22,64801.6,94220.97
2018-09-15,LIZARUR,1.8,1.82,1.3,1.59,85659.54,127715.71
2018-09-14,LIZARUR,2.08,2.08,1.62,1.8,54360.43,95859.62
2018-09-13,LIZARUR,1.9,2.1,1.72,2.08,46404.41,85677.39
2018-09-12,LIZARUR,2.13,2.58,1.71,1.9,55463.97,112815.24
2018-09-11,LIZARUR,2.2,3,1.9,2.13,78191.9,176869.5
2018-09-10,LIZARUR,2.1,2.79,2.1,2.2,24803.05,63862.81
2018-09-09,LIZARUR,2,3.22,1.8,2.1,30671.0,74937.67
2018-09-08,LIZARUR,2.3,2.3,1.78,2,18070.52,38193.37
2018-09-07,LIZARUR,2.26,3.92,1.62,2.3,32268.85,74823.16
2018-09-06,LIZARUR,3,3.7,1.78,2.26,101104.39,241794.66
2018-09-05,LIZARUR,4.89,5.1,3,3,23965.67,87022.92
2018-09-04,LIZARUR,5.5,5.7,3.61,4.89,11830.46,53344.08
2018-09-03,LIZARUR,5.31,6.85,5.02,5.5,8229.01,46539.9
2018-09-02,LIZARUR,8,8,5,5.31,14255.88,92452.04
2018-09-01,LIZARUR,8.6,9.95,7.4,8,9039.1,73614.24
2018-08-31,LIZARUR,10.82,11.5,7.1,8.6,5610.4,48794.78
2018-08-30,LIZARUR,13,13,8.5,10.82,4603.95,47454.31
2018-08-29,LIZARUR,10.6,14,8.56,13,8359.83,102558.91
2018-08-28,LIZARUR,10,11,7.51,10.6,7937.62,68809.83
2018-08-27,LIZARUR,13.78,13.78,9.6,10,5717.39,59696.78
2018-08-26,LIZARUR,17.78,18.9,11.1,13.78,8834.01,128195.91
2018-08-25,LIZARUR,14.2,23.65,14.1,17.78,4778.19,80957.29
2018-08-24,LIZARUR,20.5,23.68,13.1,14.2,3584.38,61350.73
2018-08-23,LIZARUR,23.67,23.68,19.98,20.5,2987.98,64248.7
2018-08-22,LIZARUR,33.4,36,15.01,23.67,5281.01,140546.42
2018-08-21,LIZARUR,39.95,46.44,32.1,33.4,4596.11,168103.16
2018-08-20,LIZARUR,40.5,43,38,39.95,1558.18,62595.41
2018-08-19,LIZARUR,41.1,46.7,38.4,40.5,434.32,17548.83
2018-08-18,LIZARUR,48.1,48.1,41.1,41.1,1601.39,70776.57
2018-08-17,LIZARUR,64,64,41,48.1,2427.07,118648.82
2018-08-16,LIZARUR,43.95,200,33.9,64,4270.32,275230.57
2018-08-15,LIZARUR,53.55,61.49,35,43.95,3466.9,160034.82
2018-08-14,LIZARUR,90,90,51.6,53.55,1702.3,107349.92
2018-08-13,LIZARUR,81.2,97,75,90,1585.67,135571.93
2018-08-12,LIZARUR,118.5,118.5,118.5,118.5,0.0,0.0
2018-08-11,LIZARUR,129,170,93.01,118.5,818.11,87784.15
2018-08-10,LIZARUR,165,220,105.5,129,1743.43,242272.76
2018-08-09,LIZARUR,220.05,220.05,157,165,382.43,71057.81
2018-08-08,LIZARUR,255,255,130,220.05,911.54,191134.98
2018-08-07,LIZARUR,247,272,211,255,420.89,103533.52
2018-08-06,LIZARUR,277.66,289,213,247,574.31,143466.74
2018-08-05,LIZARUR,284,335.84,245,277.66,803.44,222204.88
2018-08-04,LIZARUR,374,374,280,284,608.42,209374.48
2018-08-03,LIZARUR,335,387,330,374,212.73,75325.41
2018-08-02,LIZARUR,340,370,315.1,335,407.36,137947.14
2018-08-01,LIZARUR,420,430,309,340,275.17,95306.93
2018-07-31,LIZARUR,372,420,297,420,578.85,199600.83
2018-07-30,LIZARUR,299,489,255,372,402.56,125418.04
2018-07-29,LIZARUR,291,345,230,299,604.02,169049.51
2018-07-28,LIZARUR,300,345,271.5,291,236.23,73604.96
2018-07-27,LIZARUR,459,459,251,300,1310.96,409602.58
2018-07-26,LIZARUR,687,723,222,459,1260.72,578506.15
2018-07-25,LIZARUR,901,945,600.13,687,562.34,447014.27
2018-07-24,LIZARUR,1056,1170,870,901,515.95,513893.66
2018-07-23,LIZARUR,1050,1200,951.61,1056,451.0,481181.59
2018-07-22,LIZARUR,1288,1288,931.13,1050,373.96,380855.74
2018-07-21,LIZARUR,1743,1743,1101.05,1288,554.25,768735.86
2018-07-20,LIZARUR,1670,1754,1655,1743,216.71,368437.16
2018-07-19,LIZARUR,1700,1788,1612,1670,257.59,444362.68
2018-07-18,LIZARUR,1600,1840,1550.01,1700,375.6,631568.25
2018-07-17,LIZARUR,1540,2020,1507,1600,749.31,1321411.95
2018-07-16,LIZARUR,1525,1678.9,1480,1540,516.31,794786.86
2018-07-15,LIZARUR,2042,2042,1501,1525,1212.56,2171961.13
2018-07-14,LIZARUR,1737,2066,1621,2042,2600.31,5003144.44
2018-07-13,LIZARUR,1100,2000,931,1737,3183.2,4952841.48
2018-07-12,LIZARUR,1163.7,1250.5,910,1100,832.08,831505.73
2018-07-11,LIZARUR,1560,1661,1100.1,1163.7,857.21,1185828.58
2018-07-10,LIZARUR,1861,1993,1560,1560,1112.11,1982451.52
2018-07-09,LIZARUR,2150,2346,1820,1861,735.18,1530065.39
2018-07-08,LIZARUR,2347,2550,2140,2150,428.01,1024569.49
2018-07-07,LIZARUR,2927,2927,2022,2347,969.29,2327260.76
2018-07-06,LIZARUR,3360,3580,2870,2927,614.49,1907683.12
2018-07-05,LIZARUR,3977,4110,3360,3360,661.29,2493099.74
2018-07-04,LIZARUR,3924,4199,3924,3977,461.96,1860658.84
2018-07-03,LIZARUR,3901,4360.7,3832,3924,664.42,2686027.21
2018-07-02,LIZARUR,4701,5300,3539,3901,1215.66,5112745.77
2018-07-01,LIZARUR,5172.99,5200,4700,4701,484.59,2354629.72
2018-06-30,LIZARUR,5106,5540,4850,5172.99,429.72,2189190.63
2018-06-29,LIZARUR,6795,6795,5050,5106,823.04,4628601.84
2018-06-28,LIZARUR,6752,7850,6500,6795,526.56,3604001.49
2018-06-27,LIZARUR,7000,8500,6222,6752,568.83,3875275.41
2018-06-26,LIZARUR,6460,7000,6200,7000,528.76,3544833.61
2018-06-25,LIZARUR,7400,7400,6200,6460,350.8,2276467.68
2018-06-24,LIZARUR,7950,8490,6202.99,7400,647.6,4574287.22
2018-06-23,LIZARUR,11522,11939,7938,7950,380.76,3741447.44
2018-06-22,LIZARUR,12399,14000,10750,11522,346.88,4221845.11
2018-06-21,LIZARUR,10995,12399,8811,12399,435.75,4532802.87
2018-06-20,LIZARUR,16700,17200,10024,10995,640.28,8443640.94
2018-06-19,LIZARUR,22800,24600,15901,16700,414.55,8085019.63
2018-06-18,LIZARUR,27119,28998,18800,22800,305.85,7470728.62
2018-06-17,LIZARUR,27000,30000,25500,27119,193.35,5343793.57
2018-06-16,LIZARUR,19551,27770,19551,27000,216.44,5405537.19
2018-06-15,LIZARUR,33500,36001,15500,19551,538.86,11674521.33
2018-06-14,LIZARUR,58400,58400,33000,33500,339.41,14272126.33
2018-06-13,LIZARUR,67200,69500,54000,58400,180.73,11186145.26
2018-06-12,LIZARUR,64500,70000,62850,67200,104.47,6999303.34
2018-06-11,LIZARUR,61600,65000,59800,64500,109.61,6874852.75
2018-06-10,LIZARUR,58402,64000,56120,61600,91.18,5529218.58
2018-06-09,LIZARUR,61000,64990,56000,58402,88.54,5270927.49
2018-06-08,LIZARUR,55850,69000,51217,61000,163.9,9991667.43
2018-06-07,LIZARUR,63500,79000,47000,55850,128.61,8748170.99
2018-06-06,LIZARUR,57930,69595,57930,63500,112.12,7057603.55
2018-06-05,LIZARUR,52000,60297,51500,57930,114.62,6507814.13
2018-06-04,LIZARUR,48657.98,55000.1,47003,52000,95.43,4896467.75
2018-06-03,LIZARUR,46111,51300,45000,48657.98,102.82,4961377.75
2018-06-02,LIZARUR,44444,51000,41000.2,46111,70.23,3256506.07
2018-06-01,LIZARUR,54450,60200,38799,44444,158.53,7389150.22
2018-05-31,LIZARUR,49001.18,68050,48100.11,54450,244.07,14374779.12
2018-05-30,LIZARUR,28075,54000,27655,49001.18,334.42,13118426.26
2018-05-29,LIZARUR,0.000808,500000,0.00068,28075,4259836135.9,7037438.33
2018-05-28,LIZARUR,0.0008399,0.00101,0.00053,0.000808,8215034099.72,6082169.45
2018-05-27,LIZARUR,0.00059,0.00114,0.0005409,0.0008399,3558801841.62,3098356.5
2018-05-26,LIZARUR,0.001199,0.001209,0.000353,0.00059,4788570608.84,3273367.91
2018-05-25,LIZARUR,0.00139,0.001789,0.001001,0.001199,3078492982.64,3954469.14
2018-05-24,LIZARUR,0.0034,0.0034,0.001303,0.00139,4182438430.62,9485416.36
2018-05-23,LIZARUR,0.00671,0.0075,0.0031,0.0034,2505354350.8,12697838.28
2018-05-22,LIZARUR,0.00863,0.0089,0.0067,0.0069,1583617544.54,12328926.6
2018-05-21,LIZARUR,0.0082,0.0107,0.00801,0.00863,1750158006.99,15960824.37
2018-05-20,LIZARUR,0.00817,0.0084,0.007315,0.0082,1189775999.19,9562832.11
2018-05-19,LIZARUR,0.00775,0.0083,0.00765,0.00817,911954197.68,7293750.56
2018-05-18,LIZARUR,0.0078,0.0081,0.007191,0.00775,1238509078.9,9525919.38
2018-05-17,LIZARUR,0.0112,0.0119,0.005101,0.0078,1727822908.45,14195601.61
2018-05-16,LIZARUR,0.0108,0.0122,0.0104,0.0112,633381611.14,7242415.7
2018-05-15,LIZARUR,0.01595,0.0163,0.01047,0.0108,719707818.01,8971468.54
2018-05-14,LIZARUR,0.0169,0.01811,0.0157,0.01595,420495319.95,6888632.31
2018-05-13,LIZARUR,0.02015,0.02015,0.0161,0.0169,621597697.53,10761422.62
2018-05-12,LIZARUR,0.0253,0.02589,0.01905,0.02015,429584943.85,9533262.81
2018-05-11,LIZARUR,0.02856,0.02899,0.02364,0.0253,432159400.63,11669826.0
2018-05-10,LIZARUR,0.0286,0.02968,0.0272,0.02856,313170321.79,9001843.04
2018-05-09,LIZARUR,0.0268,0.03,0.0253,0.0286,266516011.41,7439157.13
2018-05-08,LIZARUR,0.0218,0.038,0.0182,0.0268,400555983.01,10629963.88
2018-05-07,LIZARUR,0.03476,0.0349,0.0213,0.0218,414138576.71,11612353.92
2018-05-06,LIZARUR,0.04973,0.04973,0.03476,0.03476,305168827.6,12602914.33
2018-05-05,LIZARUR,0.048,0.059,0.04591,0.04973,325625436.88,16150770.14
2018-05-04,LIZARUR,0.04533,0.04945,0.03555,0.048,433496911.21,17729572.15
2018-05-03,LIZARUR,0.09103,0.09684,0.043,0.04533,243378033.46,15636010.16
2018-05-02,LIZARUR,0.1041,0.1108,0.08675,0.09103,81186684.86,8053007.5
2018-05-01,LIZARUR,0.1181,0.1262,0.1012,0.1041,52402576.82,5902426.99
2018-04-30,LIZARUR,0.1215,0.14,0.106,0.1181,75726362.9,9153158.15
2018-04-29,LIZARUR,0.187,0.187,0.12,0.1215,95623979.72,14342149.76
2018-04-28,LIZARUR,0.21,0.239,0.1827,0.187,68542792.9,14739162.82
2018-04-27,LIZARUR,0.1431,0.25,0.1414,0.21,82484363.45,15693778.79
2018-04-26,LIZARUR,0.08864,0.1505,0.08864,0.1431,101477290.06,12821482.12
2018-04-25,LIZARUR,0.0291,0.2745,0.02633,0.08864,525593345.35,17176065.19
2018-04-24,LIZARUR,0.04075,0.04075,0.0226,0.0291,561030414.15,17166910.62
2018-04-23,LIZARUR,0.03721,0.0423,0.0362,0.04075,504825413.3,19897062.9
2018-04-22,LIZARUR,0.0386,0.04349,0.036,0.03721,375399087.15,15049505.6
2018-04-21,LIZARUR,0.05487,0.05487,0.02009,0.0386,497143448.39,17972045.21
2018-04-20,LIZARUR,0.0732,0.0743,0.019,0.05487,347598417.98,21640860.95
2018-04-19,LIZARUR,0.07354,0.0746,0.07151,0.0732,265142704.86,19375568.11
2018-04-18,LIZARUR,0.07152,0.0769,0.07,0.07354,201456290.85,14864944.85
2018-04-17,LIZARUR,0.07078,0.0778,0.068,0.07152,197000110.13,14249997.76
2018-04-16,LIZARUR,0.06834,0.07445,0.0596,0.07078,194221139.41,13378509.76
2018-04-15,LIZARUR,0.07683,0.0771,0.05952,0.06834,193533806.58,14194011.84
2018-04-14,LIZARUR,0.07222,0.07804,0.07222,0.07683,182636554.96,13893445.02
2018-04-13,LIZARUR,0.07861,0.0799,0.07007,0.07222,212007791.23,16235742.92
2018-04-12,LIZARUR,0.07318,0.0796,0.062,0.07861,207032218.11,15096106.41
2018-04-11,LIZARUR,0.06644,0.07636,0.06623,0.07318,173256185.5,12447682.41
2018-04-10,LIZARUR,0.06055,0.06954,0.05967,0.06644,188794218.2,12263604.05
2018-04-09,LIZARUR,0.0543,0.06204,0.05125,0.06055,130787425.92,7470116.07
2018-04-08,LIZARUR,0.05579,0.05951,0.05213,0.0543,104765319.35,5924147.91
2018-04-07,LIZARUR,0.05417,0.05864,0.05366,0.05579,89767055.54,5042252.44
2018-04-06,LIZARUR,0.05522,0.0577,0.05036,0.05417,82811000.2,4603404.41
2018-04-05,LIZARUR,0.05306,0.05588,0.05,0.05522,92937102.42,5050864.19
2018-04-04,LIZARUR,0.05999,0.062,0.053,0.05306,109495868.1,6354615.02
2018-04-03,LIZARUR,0.05105,0.06,0.05074,0.05999,77784823.36,4286173.48
2018-04-02,LIZARUR,0.06495,0.06804,0.04133,0.05105,111689378.04,6468964.0
2018-04-01,LIZARUR,0.06521,0.06854,0.063,0.06495,65722929.41,4283524.95
2018-03-31,LIZARUR,0.05932,0.068,0.05874,0.06521,86549447.91,5573738.73
2018-03-30,LIZARUR,0.0642,0.0787,0.055,0.05932,103394992.58,6711051.88
2018-03-29,LIZARUR,0.06324,0.0689,0.061,0.0642,64468019.03,4116218.35
2018-03-28,LIZARUR,0.0582,0.064,0.05723,0.06324,65636919.02,3993366.32
2018-03-27,LIZARUR,0.05817,0.0593,0.0535,0.0582,64497597.75,3710945.17
2018-03-26,LIZARUR,0.06339,0.0665,0.052,0.05817,73171089.71,4427273.58
2018-03-25,LIZARUR,0.06157,0.06642,0.06,0.06339,48789509.79,3043720.18
2018-03-24,LIZARUR,0.06738,0.075,0.061,0.06157,45827753.89,3107696.77
2018-03-23,LIZARUR,0.0635,0.07437,0.061,0.06738,55711102.38,3737288.53
2018-03-22,LIZARUR,0.06936,0.0694,0.05409,0.0635,87371136.48,5546205.03
2018-03-21,LIZARUR,0.0659,0.08,0.0654,0.06936,68680410.93,4939525.03
2018-03-20,LIZARUR,0.06339,0.07101,0.05556,0.0659,72189522.0,4457815.09
2018-03-19,LIZARUR,0.086,0.08996,0.061,0.06339,68417663.41,5120476.84
2018-03-18,LIZARUR,0.1155,0.1155,0.08085,0.086,54319240.7,5240939.97
2018-03-17,LIZARUR,0.1268,0.1285,0.1105,0.1155,40532750.86,4845967.39
2018-03-16,LIZARUR,0.1185,0.1428,0.1005,0.1268,49228184.53,6079322.38
2018-03-15,LIZARUR,0.0988,0.139,0.07221,0.1185,69359586.53,6950015.0
2018-03-14,LIZARUR,0.1908,0.1908,0.0958,0.0988,58587441.72,7958761.05
2018-03-13,LIZARUR,0.2039,0.2091,0.18,0.1908,42506966.99,8379417.96
2018-03-12,LIZARUR,0.2404,0.2559,0.183,0.2039,34217749.7,8044160.39
2018-03-11,LIZARUR,0.2589,0.2685,0.2275,0.2404,25979722.56,6597409.77
2018-03-10,LIZARUR,0.2527,0.277,0.25,0.2589,22578084.59,5985379.69
2018-03-09,LIZARUR,0.251,0.2779,0.239,0.2527,26577639.96,6806993.39
2018-03-08,LIZARUR,0.3131,0.337,0.2383,0.251,24123970.99,7505489.49
2018-03-07,LIZARUR,0.29,0.34,0.285,0.3131,19285161.15,6054422.22
2018-03-06,LIZARUR,0.29,0.3789,0.284,0.29,20545670.66,6542886.99
2018-03-05,LIZARUR,0.2569,0.33,0.2105,0.29,16211116.96,4136235.73
2018-03-04,LIZARUR,0.3486,0.3667,0.198,0.2569,14668928.54,4235431.53
2018-03-03,LIZARUR,0.333,0.44,0.315,0.3486,10752603.25,3954401.58
2018-03-02,LIZARUR,0.83,0.844,0.3293,0.333,18905585.99,9758903.34
2018-03-01,LIZARUR,0.9361,1,0.809,0.83,8595865.05,7812673.25
2018-02-28,LIZARUR,0.93,1.07,0.829,0.9361,9514567.42,8965848.75
2018-02-27,LIZARUR,1.32,1.42,0.83,0.93,8209602.61,10689670.82
2018-02-26,LIZARUR,1.27,1.38,1.27,1.32,6195502.98,8081731.19
2018-02-25,LIZARUR,1.31,1.35,1.22,1.27,6004542.23,7716511.29
2018-02-24,LIZARUR,1.28,1.39,1.26,1.31,5561206.06,7324129.94
2018-02-23,LIZARUR,1.29,1.46,1.19,1.28,5809196.6,7619053.53
2018-02-22,LIZARUR,1.3,1.33,1.21,1.29,5427743.05,6934053.46
2018-02-21,LIZARUR,1.59,1.59,1.12,1.3,4911743.55,6792307.71
2018-02-20,LIZARUR,1.51,1.69,1.4,1.59,2991459.88,4580148.12
2018-02-19,LIZARUR,1.18,1.7,1.16,1.51,3066107.1,4336172.27
2018-02-18,LIZARUR,2.23,2.31,1.16,1.18,4978382.27,8511877.59
2018-02-17,LIZARUR,2.8,3.03,2.1,2.23,4602554.13,11520761.89
2018-02-16,LIZARUR,3.66,4,2.72,2.8,2976528.19,10765083.15
2018-02-15,LIZARUR,4.73,5,3.4,3.66,3239325.5,13433930.78
2018-02-14,LIZARUR,5.65,6.61,4.65,4.73,1962500.89,11479847.53
2018-02-13,LIZARUR,5.5,5.85,5.39,5.65,1611504.55,9002212.55
2018-02-12,LIZARUR,4.24,6,4.2,5.5,1764828.46,9171911.5
2018-02-11,LIZARUR,3.55,4.99,3.3,4.24,1960527.06,7839267.05
2018-02-10,LIZARUR,7.63,8.21,3.4,3.55,2256678.89,12816431.43
2018-02-09,LIZARUR,11.24,11.98,7.53,7.63,1365290.94,12666639.41
2018-02-08,LIZARUR,13.25,14.8,10.8,11.24,1152292.3,15313218.1
2018-02-07,LIZARUR,11.52,15.97,11.32,13.25,781299.23,10619105.23
2018-02-06,LIZARUR,14.46,14.82,7.7,11.52,903542.03,9691814.26
2018-02-05,LIZARUR,23.02,24.11,11.77,14.46,675693.69,11950537.6
2018-02-04,LIZARUR,27.44,28.12,23,23.02,655543.24,17471203.96
2018-02-03,LIZARUR,26.16,29.6,25.88,27.44,680595.8,19025620.27
2018-02-02,LIZARUR,28.59,29.75,20.43,26.16,863739.51,21961166.73
2018-02-01,LIZARUR,35,39.87,20.01,28.59,656120.38,22843295.96
2018-01-31,LIZARUR,32.33,36,32,35,592605.58,20187238.09
2018-01-30,LIZARUR,30.35,33,29.5,32.33,676924.26,21395174.62
2018-01-29,LIZARUR,27.82,30.48,27.82,30.35,777207.44,22684167.69
2018-01-28,LIZARUR,29.24,30.52,26.2,27.82,609483.39,17634121.44
2018-01-27,LIZARUR,28.84,33.25,25.5,29.24,599592.84,18106251.92
2018-01-26,LIZARUR,27.87,30.04,27.77,28.84,648219.74,18790261.74
2018-01-25,LIZARUR,27.3,32.67,26.48,27.87,572461.39,16427929.34
2018-01-24,LIZARUR,25.25,28.15,24.96,27.3,606201.97,15963573.19
2018-01-23,LIZARUR,23.6,25.5,23.6,25.25,138736.96,3478880.54
2018-01-22,LIZARUR,23.6,23.6,23.6,23.6,0.0,0.0
2018-01-21,LIZARUR,23.41,24.09,22.88,23.6,62203.22,1470702.54
2018-01-20,LIZARUR,23.2,25.19,21.7,23.51,267522.68,6450735.37
2018-01-19,LIZARUR,25.3,26.25,20.56,23.2,181057.59,4499618.73
2018-01-18,LIZARUR,23.5,27,23.5,25.3,70629.73,1794336.61
2018-01-17,LIZARUR,22.01,27,22.01,23.5,216349.68,5053061.3
2018-01-16,LIZARUR,28.97,29.52,20,22.01,477941.79,12250848.43
2018-01-15,LIZARUR,24.28,31.75,23.83,28.97,550721.12,15005841.77
2018-01-14,LIZARUR,22.31,25,21.8,24.28,324635.33,7552091.0
2018-01-13,LIZARUR,25,25.2,22,22.31,280015.72,6410985.57
2018-01-12,LIZARUR,24,25,22.5,25,42754.12,1004126.62
2018-01-11,LIZARUR,30.3,30.85,20.4,24,389487.0,9569403.82
2018-01-10,LIZARUR,25.83,41.2,23,30.3,361150.75,10800240.68
2018-01-09,LIZARUR,37,39.1,20.9,25.83,351538.92,9584260.0
2018-01-08,LIZARUR,46.81,47.08,35.75,37,194019.52,7631386.76
2018-01-07,LIZARUR,59.1,63,43.81,46.81,192401.99,10170570.56
2018-01-06,LIZARUR,70,73.5,58.36,59.1,165459.77,10502161.0
2018-01-05,LIZARUR,97.95,102,65,70,149094.29,12050879.5
2018-01-04,LIZARUR,107.27,111,95,97.95,119827.35,12341247.64
2018-01-03,LIZARUR,114.24,120.03,100,107.27,128509.94,14086619.38
2018-01-02,LIZARUR,111.6,139.15,97,114.24,152686.24,17965201.8
2018-01-01,LIZARUR,103.33,115.01,97,111.6,102164.92,11208943.55
2017-12-31,LIZARUR,96.36,110,90,103.33,61771.84,6016889.63
2017-12-30,LIZARUR,104.22,116.23,86,96.36,71542.88,7062531.67
2017-12-29,LIZARUR,72.23,147.46,70,104.22,149389.24,15832335.34
2017-12-28,LIZARUR,73.48,109,50.2,72.23,129822.44,9145959.53
2017-12-27,LIZARUR,134.79,136.52,72,73.48,151766.76,17152236.17
2017-12-26,LIZARUR,248,250.89,102.1,134.79,135620.61,25439379.15
2017-12-25,LIZARUR,240,280.1,200,248,104790.05,24889309.5
2017-12-24,LIZARUR,380.32,387.12,198.41,240,85677.76,26221488.2
2017-12-23,LIZARUR,396,430,370.55,380.32,51685.69,20298601.44
2017-12-22,LIZARUR,412,425.29,300,396,67133.27,24906554.92
2017-12-21,LIZARUR,533.54,557.8,200,412,119926.17,51671400.08
2017-12-20,LIZARUR,560.84,703,526.65,533.54,74921.77,42775846.05
2017-12-19,LIZARUR,456,650,450,560.84,87052.57,46738858.26
2017-12-18,LIZARUR,423,470,410.18,456,49854.85,22321885.1
2017-12-17,LIZARUR,380,430,352.6,423,40973.63,16802726.23
2017-12-16,LIZARUR,405,487.03,285.06,380,73851.86,31155176.61
2017-12-15,LIZARUR,327.99,430.01,302,405,44640.19,16302547.2
2017-12-14,LIZARUR,290.18,329.9,270,327.99,39156.0,12232681.38
2017-12-13,LIZARUR,231.25,339.9,230,290.18,55350.18,16084560.27
2017-12-12,LIZARUR,225,272.97,206.5,231.25,40256.75,9299891.87
2017-12-11,LIZARUR,228.6,235,155.2,225,51368.94,10718411.71
2017-12-10,LIZARUR,211.68,235,190,228.6,17607.9,3834061.72
2017-12-09,LIZARUR,228,229.1,185,211.68,22202.11,4641204.13
2017-12-08,LIZARUR,249,289.18,182.1,228,38063.15,8542197.1
2017-12-07,LIZARUR,352.5,399,155.03,249,63083.91,20286862.09
2017-12-06,LIZARUR,227,485,210.63,352.5,89912.7,27729271.65
2017-12-05,LIZARUR,182.58,229,179.14,227,42830.45,8493048.48
2017-12-04,LIZARUR,149.91,195,148.27,182.58,45155.16,8196748.14
2017-12-03,LIZARUR,127.57,195,120.29,149.91,69677.85,10889332.56
2017-12-02,LIZARUR,99,127.57,93.03,127.57,29516.83,3343046.68
2017-12-01,LIZARUR,81.1,99,77.67,99,11603.02,999052.22
2017-11-30,LIZARUR,87.99,92,75.43,81.1,10941.4,921711.49
