Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUB
2018-05-22 01-AM,LTCRUB,8028.51,8037.8,7950,7959.17,10.38,82810.71
2018-05-22 12-AM,LTCRUB,8045.7,8062.83,7994.07,8028.51,10.11,81265.01
2018-05-21 11-PM,LTCRUB,8040.9,8061.46,8031.5,8045.7,4.89,39387.95
2018-05-21 10-PM,LTCRUB,8061.4,8066.18,8032.8,8040.9,8.08,64990.64
2018-05-21 09-PM,LTCRUB,8026.47,8066.14,7994.15,8061.4,16.31,130912.5
2018-05-21 08-PM,LTCRUB,8004.9,8038.04,7983.72,8026.47,8.21,65836.58
2018-05-21 07-PM,LTCRUB,8015.56,8038.04,7983.12,8004.9,6.65,53226.37
2018-05-21 06-PM,LTCRUB,8022.05,8065.69,7985.7,8015.56,12.2,97821.06
2018-05-21 05-PM,LTCRUB,8074,8091.62,8022.05,8022.05,6.66,53659.0
2018-05-21 04-PM,LTCRUB,8094.41,8094.41,8031.46,8074,9.85,79390.55
2018-05-21 03-PM,LTCRUB,8043.16,8094.41,8022.11,8094.41,16.2,130462.17
2018-05-21 02-PM,LTCRUB,8055.8,8093.38,8022.2,8043.16,10.7,86134.17
2018-05-21 01-PM,LTCRUB,8122.7,8122.7,8050.13,8055.8,11.37,91988.57
2018-05-21 12-PM,LTCRUB,8135.2,8143,8078.3,8122.7,13.98,113215.16
2018-05-21 11-AM,LTCRUB,8152.52,8154.02,8090.78,8135.2,11.33,92016.9
2018-05-21 10-AM,LTCRUB,8150,8179.66,8100,8152.52,12.79,104150.59
2018-05-21 09-AM,LTCRUB,8257.49,8261.35,8150,8150,11.6,95269.05
2018-05-21 08-AM,LTCRUB,8257.2,8265.89,8191.99,8257.49,10.13,83522.93
2018-05-21 07-AM,LTCRUB,8293.95,8293.95,8166.9,8257.2,24.62,202903.34
2018-05-21 06-AM,LTCRUB,8255.23,8294.78,8240,8293.95,20.78,171570.53
2018-05-21 05-AM,LTCRUB,8270.5,8272,8220.66,8255.23,9.87,81479.69
2018-05-21 04-AM,LTCRUB,8280.8,8280.8,8222.1,8270.5,7.12,58777.96
2018-05-21 03-AM,LTCRUB,8285.28,8311.6,8239.64,8280.8,10.21,84580.47
2018-05-21 02-AM,LTCRUB,8265.82,8313.6,8255.7,8285.28,6.39,52905.27
2018-05-21 01-AM,LTCRUB,8300.3,8324.58,8265.82,8265.82,7.86,65225.75
2018-05-21 12-AM,LTCRUB,8322.24,8339.5,8289.03,8300.3,6.23,51783.98
2018-05-20 11-PM,LTCRUB,8300,8351.48,8278.31,8322.24,7.99,66455.24
2018-05-20 10-PM,LTCRUB,8349.02,8359.6,8280.84,8300,22.16,184192.97
2018-05-20 09-PM,LTCRUB,8343.64,8355.43,8308.46,8349.02,9.5,79156.04
2018-05-20 08-PM,LTCRUB,8294,8361.11,8273.51,8343.64,17.52,145576.77
2018-05-20 07-PM,LTCRUB,8280,8322.2,8220,8294,25.64,211580.85
2018-05-20 06-PM,LTCRUB,8266,8352.69,8266,8280,26.33,218415.24
2018-05-20 05-PM,LTCRUB,8294.14,8377.16,8266,8266,28.47,236627.53
2018-05-20 04-PM,LTCRUB,8204.24,8313.09,8164.44,8294.14,18.51,153049.81
2018-05-20 03-PM,LTCRUB,8185.02,8204.24,8153,8204.24,6.87,56160.16
2018-05-20 02-PM,LTCRUB,8168.4,8193.72,8145.86,8185.02,5.27,43018.26
2018-05-20 01-PM,LTCRUB,8164.04,8190,8134.95,8168.4,7.02,57311.76
2018-05-20 12-PM,LTCRUB,8192,8193.56,8136.77,8164.04,7.92,64776.22
2018-05-20 11-AM,LTCRUB,8239.31,8239.31,8192,8192,10.04,82368.17
2018-05-20 10-AM,LTCRUB,8196.13,8259.51,8170.12,8239.31,17.62,144991.45
2018-05-20 09-AM,LTCRUB,8125.72,8200,8085.75,8196.13,28.65,233520.34
2018-05-20 08-AM,LTCRUB,8139.9,8148.16,8100,8125.72,7.56,61438.18
2018-05-20 07-AM,LTCRUB,8121.8,8151.17,8110.78,8139.9,7.28,59194.43
2018-05-20 06-AM,LTCRUB,8088.78,8150.72,8088.78,8121.8,8.34,67778.1
2018-05-20 05-AM,LTCRUB,8085.56,8129.14,8078.38,8088.78,5.7,46199.32
2018-05-20 04-AM,LTCRUB,8097.83,8117.23,8050.29,8085.56,13.23,107166.89
2018-05-20 03-AM,LTCRUB,8098.29,8117.27,8071.76,8097.83,5.38,43618.94
2018-05-20 02-AM,LTCRUB,8007.52,8104.1,8007.52,8098.29,8.33,67256.65
2018-05-20 01-AM,LTCRUB,8065.2,8065.2,8000.3,8007.52,6.55,52566.44
2018-05-20 12-AM,LTCRUB,8065.7,8071,8029.9,8065.2,4.9,39439.52
2018-05-19 11-PM,LTCRUB,8069.7,8069.87,8035.42,8065.7,8.1,65269.23
2018-05-19 10-PM,LTCRUB,8012.8,8069.7,8005.04,8069.7,7.97,64106.56
2018-05-19 09-PM,LTCRUB,8090.71,8090.71,8008.7,8012.8,23.73,191602.23
2018-05-19 08-PM,LTCRUB,8076.2,8140.11,8061.4,8090.71,30.68,248809.32
2018-05-19 07-PM,LTCRUB,8114.96,8114.96,8051.04,8076.2,14.49,117124.21
2018-05-19 06-PM,LTCRUB,8115,8115,8051.04,8114.96,13.85,111925.36
2018-05-19 05-PM,LTCRUB,8111.04,8150.75,8051.1,8115,13.69,110844.96
2018-05-19 04-PM,LTCRUB,8131.8,8161.15,8111.04,8111.04,9.78,79539.03
2018-05-19 03-PM,LTCRUB,8106.9,8139.39,8101.69,8131.8,7.19,58383.75
2018-05-19 02-PM,LTCRUB,8154.12,8181.56,8078.3,8106.9,15.58,126604.83
2018-05-19 01-PM,LTCRUB,8125,8167.26,8118.04,8154.12,16.48,134071.86
2018-05-19 12-PM,LTCRUB,8117.27,8177.38,8117.27,8125,21.75,177297.76
2018-05-19 11-AM,LTCRUB,8050,8117.27,8000,8117.27,13.93,112118.72
2018-05-19 10-AM,LTCRUB,8000.83,8066.18,7967.24,8050,10.53,84510.36
2018-05-19 09-AM,LTCRUB,8000,8028.8,7967,8000.83,7.28,58301.89
2018-05-19 08-AM,LTCRUB,7969.89,8038.04,7966.19,8000,11.04,88165.84
2018-05-19 07-AM,LTCRUB,8050.13,8090,7966.23,7969.89,12.87,103325.72
2018-05-19 06-AM,LTCRUB,8117.9,8117.9,8050.13,8050.13,8.11,65488.8
2018-05-19 05-AM,LTCRUB,8108.75,8136.9,8077.98,8117.9,9.19,74495.71
2018-05-19 04-AM,LTCRUB,8076.89,8122.74,8076.89,8108.75,10.06,81425.84
2018-05-19 03-AM,LTCRUB,8079.1,8122.74,8071.15,8076.89,8.85,71622.42
2018-05-19 02-AM,LTCRUB,8066.09,8098.87,8060.34,8079.1,5.08,40990.14
2018-05-19 01-AM,LTCRUB,8127.1,8140.7,8060,8066.09,6.57,53140.88
2018-05-19 12-AM,LTCRUB,8170.1,8170.1,8106.57,8127.1,6.99,56937.53
2018-05-18 11-PM,LTCRUB,8199.1,8220.5,8143.63,8170.1,9.05,74117.26
2018-05-18 10-PM,LTCRUB,8202.79,8214.56,8191.99,8199.1,8.23,67469.76
2018-05-18 09-PM,LTCRUB,8253,8266.38,8194.58,8202.79,11.9,97827.49
2018-05-18 08-PM,LTCRUB,8237.06,8268.19,8196.08,8253,6.95,57287.48
2018-05-18 07-PM,LTCRUB,8057.79,8237.06,8057.79,8237.06,21.85,179236.63
2018-05-18 06-PM,LTCRUB,7978.1,8094.41,7966.19,8057.79,13.97,112098.35
2018-05-18 05-PM,LTCRUB,8029.57,8029.57,7978.1,7978.1,4.5,36000.2
2018-05-18 04-PM,LTCRUB,7954.13,8029.61,7910.72,8029.57,11.38,90666.83
2018-05-18 03-PM,LTCRUB,7945.2,8009.97,7917.32,7954.13,7.53,59885.36
2018-05-18 02-PM,LTCRUB,7989.74,8009.25,7920.31,7945.2,7.45,59219.61
2018-05-18 01-PM,LTCRUB,7975.07,8010.01,7917.04,7989.74,26.65,212445.2
2018-05-18 12-PM,LTCRUB,7966.19,8009.81,7916.17,7975.07,9.6,76406.44
2018-05-18 11-AM,LTCRUB,7986.53,8038,7966.19,7966.19,12.78,102130.01
2018-05-18 10-AM,LTCRUB,7989.49,8038.04,7966.19,7986.53,7.86,62909.83
2018-05-18 09-AM,LTCRUB,8000,8014.98,7955.51,7989.49,19.9,159094.76
2018-05-18 08-AM,LTCRUB,8009.97,8009.97,7951.56,8000,24.84,198530.22
2018-05-18 07-AM,LTCRUB,7934.86,8010.01,7910.75,8009.97,22.47,179222.89
2018-05-18 06-AM,LTCRUB,7968.2,8009.89,7934.86,7934.86,7.96,63425.42
2018-05-18 05-AM,LTCRUB,7966.19,8009.21,7945.13,7968.2,7.32,58429.15
2018-05-18 04-AM,LTCRUB,7931.99,8038.04,7931.99,7966.19,15.83,126443.71
2018-05-18 03-AM,LTCRUB,7897.2,7954.23,7894.77,7931.99,8.42,66759.96
2018-05-18 02-AM,LTCRUB,7867.2,7926.49,7856.67,7897.2,5.84,46100.39
2018-05-18 01-AM,LTCRUB,7840.64,7890.4,7840.64,7867.2,6.01,47294.54
2018-05-18 12-AM,LTCRUB,7976.9,7989.56,7840.6,7840.64,33.51,264802.13
2018-05-17 11-PM,LTCRUB,7986.5,8000,7946.51,7976.9,13.03,103885.76
2018-05-17 10-PM,LTCRUB,8081.61,8081.61,7950.25,7986.5,14.88,118877.17
2018-05-17 09-PM,LTCRUB,8099.37,8122.62,8050.13,8081.61,10.43,84304.44
2018-05-17 08-PM,LTCRUB,8088.57,8122.62,8022.21,8099.37,9.32,75203.71
2018-05-17 07-PM,LTCRUB,8133.52,8133.52,8017.86,8088.57,13.5,108684.59
2018-05-17 06-PM,LTCRUB,8163.42,8208.33,8078.3,8133.52,15.28,124508.67
2018-05-17 05-PM,LTCRUB,8237.06,8237.06,8150,8163.42,10.02,82140.97
2018-05-17 04-PM,LTCRUB,8299.75,8332.38,8165,8237.06,19.59,161040.37
2018-05-17 03-PM,LTCRUB,8298.33,8348.06,8278.39,8299.75,11.67,97031.48
2018-05-17 02-PM,LTCRUB,8245.36,8299.75,8218.03,8298.33,11.47,94851.24
2018-05-17 01-PM,LTCRUB,8241.16,8291.29,8217.41,8245.36,9.55,78631.98
2018-05-17 12-PM,LTCRUB,8228.1,8273.7,8200,8241.16,9.45,77923.19
2018-05-17 11-AM,LTCRUB,8217.37,8258.46,8192.03,8228.1,13.93,114834.4
2018-05-17 10-AM,LTCRUB,8228.62,8265.89,8166.74,8217.37,9.49,77913.66
2018-05-17 09-AM,LTCRUB,8168.62,8237.06,8168.62,8228.62,10.5,86206.01
2018-05-17 08-AM,LTCRUB,8213.3,8247.98,8168.62,8168.62,9.5,78091.42
2018-05-17 07-AM,LTCRUB,8261.73,8323.85,8213.3,8213.3,13.34,110165.99
2018-05-17 06-AM,LTCRUB,8322.48,8322.48,8232.59,8261.73,9.45,78179.29
2018-05-17 05-AM,LTCRUB,8307.28,8322.65,8258.46,8322.48,11.99,99452.64
2018-05-17 04-AM,LTCRUB,8356.3,8383.2,8307.28,8307.28,8.25,68776.21
2018-05-17 03-AM,LTCRUB,8375.3,8424.83,8356.3,8356.3,9.75,81812.06
2018-05-17 02-AM,LTCRUB,8370.06,8385,8364.68,8375.3,8.81,73785.26
2018-05-17 01-AM,LTCRUB,8316.66,8370.06,8316.66,8370.06,5.72,47720.4
2018-05-17 12-AM,LTCRUB,8277.2,8367,8277.2,8316.66,7.77,64826.26
2018-05-16 11-PM,LTCRUB,8238.68,8302.65,8195.19,8277.2,9.56,78943.36
2018-05-16 10-PM,LTCRUB,8241.29,8258.21,8176.49,8238.68,9.57,78672.94
2018-05-16 09-PM,LTCRUB,8265.89,8265.89,8217.41,8241.29,9.54,78631.75
2018-05-16 08-PM,LTCRUB,8210,8265.89,8200.04,8265.89,12.78,105100.02
2018-05-16 07-PM,LTCRUB,8191.99,8237.06,8176.68,8210,11.94,98005.31
2018-05-16 06-PM,LTCRUB,8236.6,8257.59,8191.99,8191.99,11.71,96254.89
2018-05-16 05-PM,LTCRUB,8182.99,8258.42,8182.99,8236.6,15.14,124728.61
2018-05-16 04-PM,LTCRUB,8163.42,8237.06,8163.42,8182.99,13.52,111066.93
2018-05-16 03-PM,LTCRUB,8160.59,8237.02,8136.38,8163.42,13.01,106496.35
2018-05-16 02-PM,LTCRUB,8123.7,8179.7,8108.42,8160.59,9.0,73347.18
2018-05-16 01-PM,LTCRUB,8336.36,8336.36,8115.66,8123.7,20.0,164351.72
2018-05-16 12-PM,LTCRUB,8381.92,8384.96,8307.28,8336.36,14.8,123803.53
2018-05-16 11-AM,LTCRUB,8320,8381.92,8278.35,8381.92,39.11,325683.4
2018-05-16 10-AM,LTCRUB,8191.99,8327.52,8179.11,8320,24.05,199498.8
2018-05-16 09-AM,LTCRUB,8107.93,8257.71,8107.93,8191.99,16.51,135519.04
2018-05-16 08-AM,LTCRUB,8157.3,8176.33,8107.93,8107.93,8.73,71104.24
2018-05-16 07-AM,LTCRUB,8135.81,8176.45,8095.86,8157.3,10.84,88094.81
2018-05-16 06-AM,LTCRUB,8080,8177.09,8080,8135.81,8.36,67859.42
2018-05-16 05-AM,LTCRUB,8140.99,8165.47,8080,8080,12.71,103151.36
2018-05-16 04-AM,LTCRUB,8132,8173.4,8114.2,8140.99,8.7,70819.58
2018-05-16 03-AM,LTCRUB,8060.8,8151.17,8025.84,8132,10.85,87986.97
2018-05-16 02-AM,LTCRUB,8100,8116.92,8037,8060.8,10.49,84654.98
2018-05-16 01-AM,LTCRUB,8276.6,8279.3,8100,8100,24.73,202721.54
2018-05-16 12-AM,LTCRUB,8251.77,8278.3,8235.8,8276.6,3.95,32645.9
2018-05-15 11-PM,LTCRUB,8256.94,8293.82,8217.45,8251.77,8.32,68556.44
2018-05-15 10-PM,LTCRUB,8322.25,8334.2,8220.66,8256.94,12.78,105799.1
2018-05-15 09-PM,LTCRUB,8293.1,8341.22,8278.31,8322.25,12.31,102193.64
2018-05-15 08-PM,LTCRUB,8363.94,8364.79,8278.93,8293.1,7.87,65382.85
2018-05-15 07-PM,LTCRUB,8323.81,8363.94,8230.3,8363.94,15.91,131873.28
2018-05-15 06-PM,LTCRUB,8358.5,8358.5,8248.22,8323.81,9.4,78000.06
2018-05-15 05-PM,LTCRUB,8399.7,8410,8324.45,8358.5,9.09,76010.83
2018-05-15 04-PM,LTCRUB,8330,8470.54,8328.27,8399.7,9.48,79459.33
2018-05-15 03-PM,LTCRUB,8411.56,8411.56,8278.35,8330,43.62,362758.52
2018-05-15 02-PM,LTCRUB,8515.04,8589.75,8351,8411.56,26.88,227471.01
2018-05-15 01-PM,LTCRUB,8574.05,8600,8515,8515.04,21.02,180203.81
2018-05-15 12-PM,LTCRUB,8679.65,8679.65,8572.66,8574.05,17.34,149207.33
2018-05-15 11-AM,LTCRUB,8734,8734,8618.9,8679.65,12.67,109772.91
2018-05-15 10-AM,LTCRUB,8581,8734,8572.66,8734,22.61,195643.4
2018-05-15 09-AM,LTCRUB,8579.6,8620.81,8544.32,8581,15.25,130933.52
2018-05-15 08-AM,LTCRUB,8664.62,8710,8528.6,8579.6,16.98,146061.35
2018-05-15 07-AM,LTCRUB,8742.29,8749.82,8650.05,8664.62,19.28,167652.37
2018-05-15 06-AM,LTCRUB,8710.64,8790.78,8663.03,8742.29,14.3,125071.76
2018-05-15 05-AM,LTCRUB,8662.98,8724.2,8650.04,8710.64,12.83,111384.27
2018-05-15 04-AM,LTCRUB,8702,8724.2,8662.98,8662.98,7.54,65576.41
2018-05-15 03-AM,LTCRUB,8712.3,8722.89,8650,8702,7.0,60784.43
2018-05-15 02-AM,LTCRUB,8811.63,8811.63,8680.8,8712.3,11.39,99648.67
2018-05-15 01-AM,LTCRUB,8925.46,8925.99,8754.26,8811.63,8.49,74971.34
2018-05-15 12-AM,LTCRUB,8785,8926.26,8770.13,8925.46,8.37,74232.59
2018-05-14 11-PM,LTCRUB,8728,8802.42,8723.73,8785,13.72,120224.43
2018-05-14 10-PM,LTCRUB,8877.55,8877.59,8728,8728,17.54,154482.22
2018-05-14 09-PM,LTCRUB,8999.5,9031.82,8877.55,8877.55,12.64,113321.71
2018-05-14 08-PM,LTCRUB,8989.18,9034.12,8900,8999.5,14.91,133585.04
2018-05-14 07-PM,LTCRUB,8837.46,9020.36,8837.46,8989.18,15.02,134570.5
2018-05-14 06-PM,LTCRUB,8917.8,8957.55,8837.46,8837.46,12.81,113957.4
2018-05-14 05-PM,LTCRUB,8957.55,8988.85,8846.51,8917.8,23.46,209676.41
2018-05-14 04-PM,LTCRUB,8792.1,9020.36,8789.82,8957.55,28.35,253256.71
2018-05-14 03-PM,LTCRUB,8929.91,8929.91,8754.26,8792.1,18.31,161761.15
2018-05-14 02-PM,LTCRUB,8750,8930,8676.69,8929.91,28.04,246564.7
2018-05-14 01-PM,LTCRUB,8467.04,8750,8341.29,8750,43.25,368827.36
2018-05-14 12-PM,LTCRUB,8529.4,8529.94,8462.7,8467.04,23.66,200600.36
2018-05-14 11-AM,LTCRUB,8424.2,8529.85,8424.2,8529.4,20.98,178204.06
2018-05-14 10-AM,LTCRUB,8463.9,8500.19,8424.2,8424.2,12.02,101501.47
2018-05-14 09-AM,LTCRUB,8482,8500.19,8424.2,8463.9,23.49,199051.49
2018-05-14 08-AM,LTCRUB,8412.6,8500.19,8395.6,8482,18.29,154698.17
2018-05-14 07-AM,LTCRUB,8456.52,8500.19,8400,8412.6,9.74,82233.82
2018-05-14 06-AM,LTCRUB,8440.06,8500.1,8424.87,8456.52,19.41,164682.62
2018-05-14 05-AM,LTCRUB,8494.8,8498.04,8422.53,8440.06,14.17,119614.93
2018-05-14 04-AM,LTCRUB,8544.6,8634.11,8467.14,8494.8,11.97,102137.29
2018-05-14 03-AM,LTCRUB,8804.4,8814.43,8500,8544.6,32.43,280792.39
2018-05-14 02-AM,LTCRUB,8825.6,8855.72,8785,8804.4,8.42,74211.63
2018-05-14 01-AM,LTCRUB,8818,8846.92,8784.9,8825.6,6.93,61056.52
2018-05-14 12-AM,LTCRUB,8891.3,8911.6,8784.9,8818,11.86,104697.6
2018-05-13 11-PM,LTCRUB,8920.72,8987.43,8891.3,8891.3,11.79,105305.96
2018-05-13 10-PM,LTCRUB,8908.54,8970,8908.54,8920.72,14.15,126478.72
2018-05-13 09-PM,LTCRUB,8976.32,8999,8908.54,8908.54,15.07,135337.71
2018-05-13 08-PM,LTCRUB,8886,8977,8880.04,8976.32,12.99,115934.21
2018-05-13 07-PM,LTCRUB,8902.18,8924.96,8867.56,8886,7.83,69651.23
2018-05-13 06-PM,LTCRUB,8815.65,8905.8,8815.65,8902.18,9.67,85712.03
2018-05-13 05-PM,LTCRUB,8900.04,9000,8810.53,8815.65,26.65,237597.12
2018-05-13 04-PM,LTCRUB,8820.04,8957.55,8820.04,8900.04,15.88,141533.17
2018-05-13 03-PM,LTCRUB,8810.13,8864.15,8810.13,8820.04,18.6,164464.46
2018-05-13 02-PM,LTCRUB,8664.79,8833.23,8662.98,8810.13,30.04,262355.44
2018-05-13 01-PM,LTCRUB,8684.7,8722.52,8644,8664.79,10.24,88844.65
2018-05-13 12-PM,LTCRUB,8633,8722.82,8633,8684.7,12.04,104540.3
2018-05-13 11-AM,LTCRUB,8602.79,8680.09,8602.79,8633,8.31,71809.89
2018-05-13 10-AM,LTCRUB,8662.98,8690.6,8602.66,8602.79,16.35,141281.05
2018-05-13 09-AM,LTCRUB,8500.08,8741.13,8483.27,8662.98,21.6,185669.51
2018-05-13 08-AM,LTCRUB,8617.5,8629.34,8500.08,8500.08,24.38,208945.32
2018-05-13 07-AM,LTCRUB,8622.42,8667.27,8602.66,8617.5,8.13,70172.08
2018-05-13 06-AM,LTCRUB,8588.76,8649.98,8523.68,8622.42,16.41,140997.38
2018-05-13 05-AM,LTCRUB,8545,8588.76,8512.96,8588.76,8.45,72337.03
2018-05-13 04-AM,LTCRUB,8665.1,8680.71,8542.76,8545,13.37,115270.3
2018-05-13 03-AM,LTCRUB,8659.74,8680.23,8632.77,8665.1,7.49,64859.23
2018-05-13 02-AM,LTCRUB,8741.13,8741.13,8637.61,8659.74,10.07,87353.19
2018-05-13 01-AM,LTCRUB,8662.98,8741.13,8662.98,8741.13,12.58,109463.91
2018-05-13 12-AM,LTCRUB,8767.11,8822.69,8662.98,8662.98,12.35,108388.19
2018-05-12 11-PM,LTCRUB,8818.2,8864.15,8754.26,8767.11,6.3,55477.6
2018-05-12 10-PM,LTCRUB,8670.61,8822.02,8670,8818.2,13.05,114062.45
2018-05-12 09-PM,LTCRUB,8744.3,8755.7,8670.61,8670.61,12.73,110724.28
2018-05-12 08-PM,LTCRUB,8741.13,8781.3,8741.13,8744.3,16.98,148774.73
2018-05-12 07-PM,LTCRUB,8585.5,8741.13,8550.01,8741.13,12.21,105500.35
2018-05-12 06-PM,LTCRUB,8540.45,8589.75,8540.45,8585.5,9.54,81802.72
2018-05-12 05-PM,LTCRUB,8536.95,8575,8472.78,8540.45,24.48,209025.31
2018-05-12 04-PM,LTCRUB,8510.4,8619.81,8467.04,8536.95,23.94,204520.31
2018-05-12 03-PM,LTCRUB,8716.52,8730,8495.1,8510.4,20.45,176392.16
2018-05-12 02-PM,LTCRUB,8832.34,8832.34,8701.19,8716.52,11.59,101556.94
2018-05-12 01-PM,LTCRUB,8897,8926.26,8832.2,8832.34,30.77,273143.68
2018-05-12 12-PM,LTCRUB,8725.09,8926.3,8725.09,8897,10.24,90389.29
2018-05-12 11-AM,LTCRUB,8740.13,8811.66,8682.39,8725.09,13.23,115679.58
2018-05-12 10-AM,LTCRUB,8581,8802.42,8575.11,8740.13,13.42,116541.22
2018-05-12 09-AM,LTCRUB,8278.31,8581,8268.2,8581,31.96,266392.32
2018-05-12 08-AM,LTCRUB,8350,8352.15,8278.31,8278.31,13.64,113559.55
2018-05-12 07-AM,LTCRUB,8316.37,8352.98,8249.48,8350,49.62,413382.97
2018-05-12 06-AM,LTCRUB,8379.81,8379.81,8200,8316.37,11.82,97652.39
2018-05-12 05-AM,LTCRUB,8440.7,8471.2,8307.28,8379.81,9.54,79914.28
2018-05-12 04-AM,LTCRUB,8451.1,8483.7,8429.04,8440.7,6.77,57345.15
2018-05-12 03-AM,LTCRUB,8555.6,8585.76,8425.21,8451.1,11.25,95395.38
2018-05-12 02-AM,LTCRUB,8530.23,8574.27,8519.09,8555.6,6.41,54741.81
2018-05-12 01-AM,LTCRUB,8549.9,8585.13,8509.33,8530.23,9.44,80699.5
2018-05-12 12-AM,LTCRUB,8461.9,8551.88,8461.9,8549.9,7.27,61867.57
2018-05-11 11-PM,LTCRUB,8383.52,8495.9,8382.36,8461.9,10.83,91544.69
2018-05-11 10-PM,LTCRUB,8334.9,8411.56,8301.04,8383.52,10.21,85452.25
2018-05-11 09-PM,LTCRUB,8424.87,8441,8305,8334.9,12.47,104422.66
2018-05-11 08-PM,LTCRUB,8615.43,8626.54,8351.2,8424.87,89.58,759947.55
2018-05-11 07-PM,LTCRUB,8619.34,8641.16,8560.13,8615.43,8.71,74957.25
2018-05-11 06-PM,LTCRUB,8621.38,8635.02,8560,8619.34,12.71,109356.76
2018-05-11 05-PM,LTCRUB,8599.3,8649.98,8558.2,8621.38,13.09,112685.08
2018-05-11 04-PM,LTCRUB,8590,8599.3,8542.84,8599.3,11.32,97035.27
2018-05-11 03-PM,LTCRUB,8637.67,8649.94,8559,8590,6.78,58378.71
2018-05-11 02-PM,LTCRUB,8467.04,8637.67,8467.04,8637.67,23.98,204293.74
2018-05-11 01-PM,LTCRUB,8498.07,8619.81,8453.72,8467.04,40.09,340898.28
2018-05-11 12-PM,LTCRUB,8550,8550,8453.72,8498.07,29.46,250439.56
2018-05-11 11-AM,LTCRUB,8686.11,8710.51,8550,8550,22.23,191947.29
2018-05-11 10-AM,LTCRUB,8671.6,8741.13,8662.2,8686.11,18.59,161772.13
2018-05-11 09-AM,LTCRUB,8799.7,8799.7,8637.65,8671.6,30.53,266420.05
2018-05-11 08-AM,LTCRUB,8647.23,8802.42,8647.23,8799.7,18.87,164925.43
2018-05-11 07-AM,LTCRUB,8799,8799.26,8594.64,8647.23,22.62,196660.2
2018-05-11 06-AM,LTCRUB,8928.88,8935.96,8799,8799,21.26,188608.94
2018-05-11 05-AM,LTCRUB,8913.95,8958,8908.54,8928.88,6.47,57746.16
2018-05-11 04-AM,LTCRUB,8887.84,8957.55,8878.8,8913.95,12.22,108806.92
2018-05-11 03-AM,LTCRUB,8908.54,8908.54,8877.47,8887.84,13.51,120046.73
2018-05-11 02-AM,LTCRUB,8965.65,8967.9,8908.54,8908.54,6.73,60184.06
2018-05-11 01-AM,LTCRUB,8900,8972.99,8900,8965.65,10.76,96275.26
2018-05-11 12-AM,LTCRUB,9017.2,9017.2,8800,8900,23.49,209110.55
2018-05-10 11-PM,LTCRUB,9128.59,9167.47,9000,9017.2,19.06,172551.05
2018-05-10 10-PM,LTCRUB,9158.9,9162.1,9113.84,9128.59,5.81,53090.99
2018-05-10 09-PM,LTCRUB,9100,9177.61,9100,9158.9,9.18,83936.71
2018-05-10 08-PM,LTCRUB,9211.27,9211.27,9100,9100,22.06,201497.12
2018-05-10 07-PM,LTCRUB,9193.9,9211.41,9129.11,9211.27,12.07,110674.07
2018-05-10 06-PM,LTCRUB,9189.81,9211.45,9124.3,9193.9,13.57,124338.08
2018-05-10 05-PM,LTCRUB,9393.9,9394.7,9129.15,9189.81,26.4,243761.28
2018-05-10 04-PM,LTCRUB,9418.6,9418.6,9355.13,9393.9,7.36,69084.35
2018-05-10 03-PM,LTCRUB,9437.16,9437.16,9385,9418.6,9.74,91735.3
2018-05-10 02-PM,LTCRUB,9438,9439.52,9385,9437.16,8.01,75351.01
2018-05-10 01-PM,LTCRUB,9403.05,9439.52,9355.13,9438,9.85,92678.09
2018-05-10 12-PM,LTCRUB,9439.3,9465.75,9400,9403.05,13.26,124848.81
2018-05-10 11-AM,LTCRUB,9448.7,9532.15,9405.47,9439.3,22.69,214991.96
2018-05-10 10-AM,LTCRUB,9410,9472.55,9361,9448.7,13.58,128130.25
2018-05-10 09-AM,LTCRUB,9486.79,9499.9,9410,9410,31.59,299253.32
2018-05-10 08-AM,LTCRUB,9505.2,9533,9486.79,9486.79,7.01,66624.52
2018-05-10 07-AM,LTCRUB,9488.24,9533,9486.79,9505.2,12.25,116392.55
2018-05-10 06-AM,LTCRUB,9577.37,9619.52,9486.79,9488.24,11.46,109372.96
2018-05-10 05-AM,LTCRUB,9609.3,9624.17,9537,9577.37,10.19,97698.57
2018-05-10 04-AM,LTCRUB,9599.95,9624.17,9542.4,9609.3,9.82,94071.54
2018-05-10 03-AM,LTCRUB,9572.4,9600,9537,9599.95,10.47,100218.95
2018-05-10 02-AM,LTCRUB,9572.09,9581.1,9537,9572.4,13.4,128019.94
2018-05-10 01-AM,LTCRUB,9472.4,9590.9,9472.4,9572.09,11.6,110996.36
2018-05-10 12-AM,LTCRUB,9427.71,9472.55,9387.87,9472.4,11.92,112502.06
2018-05-09 11-PM,LTCRUB,9441.75,9441.75,9387.87,9427.71,6.55,61660.85
2018-05-09 10-PM,LTCRUB,9412.6,9448.84,9383.6,9441.75,8.72,82149.36
2018-05-09 09-PM,LTCRUB,9459.85,9481.9,9355.24,9412.6,11.0,103530.65
2018-05-09 08-PM,LTCRUB,9510.4,9538,9453.7,9459.85,14.11,134237.36
2018-05-09 07-PM,LTCRUB,9528.5,9538.98,9453.75,9510.4,16.68,158288.31
2018-05-09 06-PM,LTCRUB,9470.96,9599.01,9453.89,9528.5,20.66,196714.77
2018-05-09 05-PM,LTCRUB,9464.27,9580,9458.06,9470.96,11.03,105006.19
