Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume SAL,Volume TETH
2018-11-25,SALTETH,0.001981,0.002044,0.001825,0.001848,2560.63,4.87
2018-11-24,SALTETH,0.00209,0.0021,0.001903,0.001981,2884.5,5.79
2018-11-23,SALTETH,0.002062,0.002212,0.001978,0.00209,7405.83,15.01
2018-11-22,SALTETH,0.00205,0.002118,0.002018,0.002062,6634.92,13.77
2018-11-21,SALTETH,0.002007,0.002145,0.001974,0.00205,9060.89,18.48
2018-11-20,SALTETH,0.002139,0.002202,0.001902,0.002007,10827.58,22.01
2018-11-19,SALTETH,0.00245,0.00245,0.002117,0.002139,19699.19,43.6
2018-11-18,SALTETH,0.002464,0.00251,0.00242,0.00245,3655.62,8.96
2018-11-17,SALTETH,0.002591,0.002591,0.00234,0.002464,13139.88,32.82
2018-11-16,SALTETH,0.0026,0.002776,0.00253,0.002591,13846.37,35.56
2018-11-15,SALTETH,0.002728,0.002756,0.0026,0.0026,8527.28,22.8
2018-11-14,SALTETH,0.002861,0.00315,0.002607,0.002728,19796.73,55.69
2018-11-13,SALTETH,0.002843,0.003091,0.002843,0.002861,5548.77,16.38
2018-11-12,SALTETH,0.00288,0.00292,0.002843,0.002843,1815.82,5.25
2018-11-11,SALTETH,0.003025,0.003025,0.002869,0.00288,1908.0,5.54
2018-11-10,SALTETH,0.003084,0.003084,0.003025,0.003025,2.0,0.00605
2018-11-09,SALTETH,0.003049,0.003084,0.002954,0.003084,296.33,0.8985
2018-11-08,SALTETH,0.003063,0.00315,0.003041,0.003049,4555.94,14.23
2018-11-07,SALTETH,0.003,0.003122,0.002975,0.003063,1942.4,5.92
2018-11-06,SALTETH,0.003315,0.003315,0.00299,0.003,3338.12,10.52
2018-11-05,SALTETH,0.00334,0.00341,0.003205,0.003315,2002.12,6.57
2018-11-04,SALTETH,0.00358,0.003728,0.00327,0.00334,6655.89,23.57
2018-11-03,SALTETH,0.003642,0.003896,0.003579,0.00358,5798.88,21.94
2018-11-02,SALTETH,0.003408,0.003694,0.003408,0.003642,5021.2,17.68
2018-11-01,SALTETH,0.003557,0.003557,0.003408,0.003408,196.12,0.6793
2018-10-31,SALTETH,0.00353,0.003557,0.003335,0.003557,3780.17,12.83
2018-10-30,SALTETH,0.00336,0.00353,0.003333,0.00353,2770.0,9.41
2018-10-29,SALTETH,0.003616,0.003616,0.00327,0.00336,4723.37,16.17
2018-10-28,SALTETH,0.00332,0.003628,0.003316,0.003616,2916.22,10.4
2018-10-27,SALTETH,0.003461,0.003461,0.003219,0.00332,672.94,2.27
2018-10-26,SALTETH,0.00368,0.00368,0.003436,0.003461,2469.37,8.62
2018-10-25,SALTETH,0.00368,0.00368,0.00345,0.00368,3993.66,14.3
2018-10-24,SALTETH,0.003847,0.003875,0.003546,0.00368,14470.4,55.1
2018-10-23,SALTETH,0.004145,0.004145,0.00372,0.003847,25972.85,99.19
2018-10-22,SALTETH,0.00367,0.004291,0.00367,0.004145,14643.03,57.24
2018-10-21,SALTETH,0.003521,0.003943,0.003519,0.00367,24473.94,91.46
2018-10-20,SALTETH,0.003018,0.004219,0.003018,0.003521,34935.06,129.74
2018-10-19,SALTETH,0.002839,0.003018,0.00283,0.003018,2914.7,8.56
2018-10-18,SALTETH,0.00296,0.00296,0.002839,0.002839,4050.62,11.71
2018-10-17,SALTETH,0.002758,0.003006,0.002748,0.00296,1931.96,5.69
2018-10-16,SALTETH,0.002657,0.00267,0.002657,0.00267,0.0,0.0
2018-10-15,SALTETH,0.002819,0.002914,0.0026,0.002657,2544.54,7.04
2018-10-14,SALTETH,0.002873,0.002924,0.0028,0.002819,1391.8,3.96
2018-10-13,SALTETH,0.002799,0.002873,0.00264,0.002873,2378.43,6.51
2018-10-12,SALTETH,0.002711,0.002799,0.002614,0.002799,9850.91,26.02
2018-10-11,SALTETH,0.002724,0.002845,0.00264,0.002711,8445.08,22.89
2018-10-10,SALTETH,0.00277,0.002784,0.002664,0.002724,11458.66,30.7
2018-10-09,SALTETH,0.002747,0.002845,0.002647,0.00277,8793.98,24.46
2018-10-08,SALTETH,0.002717,0.002817,0.002622,0.002747,3998.4,10.8
2018-10-07,SALTETH,0.002739,0.002789,0.002644,0.002717,2623.88,7.17
2018-10-06,SALTETH,0.00283,0.002972,0.002721,0.002739,19390.09,54.53
2018-10-05,SALTETH,0.0025,0.004147,0.002359,0.00283,129657.58,402.34
2018-10-04,SALTETH,0.002147,0.00255,0.002147,0.0025,10369.33,25.28
2018-10-03,SALTETH,0.002193,0.002206,0.002145,0.002147,1430.08,3.1
2018-10-02,SALTETH,0.002157,0.002269,0.002157,0.002193,6866.59,14.94
2018-10-01,SALTETH,0.002132,0.002196,0.002101,0.002157,4990.55,10.74
2018-09-30,SALTETH,0.00214,0.00214,0.00211,0.002132,3418.99,7.29
2018-09-29,SALTETH,0.00222,0.00222,0.002051,0.00214,4190.27,8.92
2018-09-28,SALTETH,0.002103,0.00229,0.00208,0.00222,14735.3,31.94
2018-09-27,SALTETH,0.002148,0.0022,0.002089,0.002103,9133.83,19.38
2018-09-26,SALTETH,0.002237,0.002237,0.002097,0.002148,14393.51,30.76
2018-09-25,SALTETH,0.002096,0.002237,0.00208,0.002237,604.77,1.28
2018-09-24,SALTETH,0.002159,0.002159,0.001985,0.002096,5824.75,12.01
2018-09-23,SALTETH,0.002053,0.002665,0.00205,0.002159,19442.76,44.47
2018-09-22,SALTETH,0.001828,0.00237,0.001828,0.002053,18662.2,39.53
2018-09-21,SALTETH,0.002051,0.002056,0.001816,0.001828,7066.74,13.57
2018-09-20,SALTETH,0.002045,0.002051,0.001954,0.002051,4611.71,9.31
2018-09-19,SALTETH,0.00204,0.002045,0.001962,0.002045,9618.08,19.18
2018-09-18,SALTETH,0.002168,0.002168,0.001946,0.00204,22410.36,44.83
2018-09-17,SALTETH,0.002053,0.002187,0.001974,0.002168,33753.4,69.63
2018-09-16,SALTETH,0.002003,0.002053,0.002001,0.002053,1271.47,2.58
2018-09-15,SALTETH,0.002047,0.00209,0.001955,0.002003,583.66,1.17
2018-09-14,SALTETH,0.00213,0.002139,0.001985,0.002047,2996.46,6.16
2018-09-13,SALTETH,0.002276,0.0025,0.002021,0.00213,19698.41,44.36
2018-09-12,SALTETH,0.002152,0.00243,0.002118,0.002276,16162.23,37.36
2018-09-11,SALTETH,0.002164,0.0023,0.002098,0.002152,3188.7,6.89
2018-09-10,SALTETH,0.002071,0.002167,0.002067,0.002164,9645.23,20.15
2018-09-09,SALTETH,0.002097,0.00218,0.00205,0.002071,2357.32,5.03
2018-09-08,SALTETH,0.002078,0.002151,0.00203,0.002097,6716.98,13.97
2018-09-07,SALTETH,0.002055,0.00208,0.001985,0.002078,4912.97,10.04
2018-09-06,SALTETH,0.001963,0.002092,0.00193,0.002055,10696.72,21.06
2018-09-05,SALTETH,0.002047,0.002083,0.001926,0.001963,17485.94,34.63
2018-09-04,SALTETH,0.001969,0.002096,0.001955,0.002047,21669.05,44.06
2018-09-03,SALTETH,0.001897,0.001996,0.001882,0.001969,3153.49,6.04
2018-09-02,SALTETH,0.001997,0.002022,0.001878,0.001897,5094.85,9.97
2018-09-01,SALTETH,0.002035,0.002099,0.001997,0.001997,3393.59,6.88
2018-08-31,SALTETH,0.002053,0.00215,0.00203,0.002035,8718.78,18.24
2018-08-30,SALTETH,0.002238,0.002238,0.002015,0.002053,16722.69,35.12
2018-08-29,SALTETH,0.002084,0.002584,0.002002,0.002238,27483.72,62.08
2018-08-28,SALTETH,0.0019,0.002269,0.00187,0.002084,16693.67,35.23
2018-08-27,SALTETH,0.001817,0.0019,0.001783,0.0019,10769.83,20.1
