Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume AUD
2018-05-03,ETCAUD,28.8,30.85,28.38,30,11262.18,336283.04
2018-05-02,ETCAUD,28.46,29,28.02,28.8,5562.88,159379.35
2018-05-01,ETCAUD,28.75,28.75,27.21,28.46,4968.8,138577.61
2018-04-30,ETCAUD,28.51,29.99,28,28.75,8475.87,246544.06
2018-04-29,ETCAUD,28.62,29.2,26.8,28.51,4312.46,122194.45
2018-04-28,ETCAUD,27.1,29.21,26.8,28.62,4506.54,127683.13
2018-04-27,ETCAUD,27.81,28.66,26.55,27.1,10001.39,274923.39
2018-04-26,ETCAUD,24.33,28.6,23.9,27.81,11255.13,292648.64
2018-04-25,ETCAUD,29.6,29.6,24,24.33,24757.66,645904.19
2018-04-24,ETCAUD,26.53,30,26.53,29.6,12544.54,358482.89
2018-04-23,ETCAUD,24.14,26.86,24.14,26.53,13687.3,354435.91
2018-04-22,ETCAUD,23.62,25,23.49,24.14,3399.18,82977.07
2018-04-21,ETCAUD,25.56,25.75,22.31,23.62,12084.33,288037.42
2018-04-20,ETCAUD,23.88,25.72,23.04,25.56,12832.01,312679.56
2018-04-19,ETCAUD,22.63,23.88,22.34,23.88,8922.32,205559.59
2018-04-18,ETCAUD,20.61,22.63,20.59,22.63,10597.64,231051.04
2018-04-17,ETCAUD,20.37,21.36,20.37,20.61,6418.21,133582.95
2018-04-16,ETCAUD,21.1,21.73,19.84,20.37,12605.4,258328.57
2018-04-15,ETCAUD,20.48,21.26,19.93,21.1,4434.78,92618.9
2018-04-14,ETCAUD,19.96,20.79,19.52,20.48,1875.49,37803.95
2018-04-13,ETCAUD,20.86,21.33,19.54,19.96,13507.07,276049.47
2018-04-12,ETCAUD,18.7,20.87,17.7,20.86,9382.74,180206.12
2018-04-11,ETCAUD,17.62,18.7,17.54,18.7,1738.93,31460.78
2018-04-10,ETCAUD,17.7,17.7,17.25,17.62,1382.23,24146.7
2018-04-09,ETCAUD,18.28,18.95,17.46,17.7,2019.8,37102.67
2018-04-08,ETCAUD,17.55,18.8,17.5,18.28,986.66,17707.96
2018-04-07,ETCAUD,17.2,17.98,17.02,17.55,604.88,10662.08
2018-04-06,ETCAUD,17.99,18.22,16.77,17.2,5101.66,87893.31
2018-04-05,ETCAUD,17.71,18.23,17.37,17.99,4931.34,87527.11
2018-04-04,ETCAUD,19.66,19.86,17.6,17.71,9983.5,185208.06
2018-04-03,ETCAUD,18.23,19.7,17.97,19.66,10895.25,206480.06
2018-04-02,ETCAUD,17.66,18.52,17.45,18.23,11725.97,213573.44
2018-04-01,ETCAUD,18.82,18.82,17.11,17.66,7720.2,137300.69
2018-03-31,ETCAUD,18.57,19.35,18.57,18.82,3967.22,75244.9
2018-03-30,ETCAUD,19,19.79,18.12,18.57,6069.67,114343.66
2018-03-29,ETCAUD,21.02,21.19,19,19,13001.17,257875.7
2018-03-28,ETCAUD,20.5,22.04,20.34,21.02,7063.65,149359.6
2018-03-27,ETCAUD,21.05,22.02,20.07,20.5,11232.43,233655.63
2018-03-26,ETCAUD,23.78,23.81,20.15,21.05,16765.62,359555.47
2018-03-25,ETCAUD,24.05,24.28,23.5,23.78,1269.6,30338.21
2018-03-24,ETCAUD,24.89,25.19,24.02,24.05,989.27,24376.37
2018-03-23,ETCAUD,25.89,26.07,23.51,24.89,5468.97,132298.05
2018-03-22,ETCAUD,25.45,26.9,23.8,25.89,9902.0,248458.59
2018-03-21,ETCAUD,26.03,28.01,25.05,25.45,14607.33,390360.65
2018-03-20,ETCAUD,25.43,27.43,23.21,26.03,17890.2,454643.05
2018-03-19,ETCAUD,21.77,25.43,21.05,25.43,15030.6,343092.06
2018-03-18,ETCAUD,21.24,22.38,18.9,21.77,22472.84,456005.93
2018-03-17,ETCAUD,22.86,23.27,21.01,21.24,8193.1,180622.16
2018-03-16,ETCAUD,23.26,24.09,22.3,22.86,17603.46,406410.56
2018-03-15,ETCAUD,21.8,25,20.03,23.26,33677.68,753284.57
2018-03-14,ETCAUD,25.55,26.08,20.54,21.8,23636.94,548982.24
2018-03-13,ETCAUD,26.27,26.96,25.3,25.55,10043.34,260510.81
2018-03-12,ETCAUD,27.48,27.85,25.56,26.27,8926.79,240077.69
2018-03-11,ETCAUD,26.79,28.02,25.45,27.48,16455.78,433411.34
2018-03-10,ETCAUD,28.68,29.49,26.06,26.79,11945.17,337870.68
2018-03-09,ETCAUD,28.55,29.85,25.59,28.68,25079.07,695302.1
2018-03-08,ETCAUD,28.78,32.55,27.51,28.55,27349.09,821780.09
2018-03-07,ETCAUD,32.45,33.46,27.5,28.78,25402.31,769384.94
2018-03-06,ETCAUD,34.55,35.43,31.95,32.45,22810.17,763193.88
2018-03-05,ETCAUD,38.09,38.94,33.6,34.55,34640.54,1273812.6
2018-03-04,ETCAUD,37.28,40.65,36.8,38.09,25554.78,975201.96
2018-03-03,ETCAUD,39.43,41.43,36.75,37.28,23064.12,887141.98
2018-03-02,ETCAUD,43.63,43.86,39,39.43,17432.56,714254.03
2018-03-01,ETCAUD,43.1,44.58,41.01,43.63,10827.95,463243.1
2018-02-28,ETCAUD,46.01,46.47,42.76,43.1,8448.39,374938.36
2018-02-27,ETCAUD,45.4,47,44.52,46.01,8779.96,403565.1
2018-02-26,ETCAUD,45.05,46.81,42.71,45.4,8838.9,396281.57
2018-02-25,ETCAUD,47.68,47.68,43.4,45.05,12514.9,568466.92
2018-02-24,ETCAUD,46.8,49.77,44.21,47.68,35311.81,1668735.42
2018-02-23,ETCAUD,41.14,47,38.81,46.8,28396.83,1245768.51
2018-02-22,ETCAUD,45,46.97,39.1,41.14,24212.42,1030135.96
2018-02-21,ETCAUD,46.98,49.99,42.45,45,46235.57,2140734.64
2018-02-20,ETCAUD,49.35,55,46,46.98,39197.76,2022313.89
2018-02-19,ETCAUD,43.82,50,42.9,49.35,36617.89,1731084.44
2018-02-18,ETCAUD,44.37,44.45,39.04,43.82,18540.19,775892.68
2018-02-17,ETCAUD,44.37,44.45,43.32,44.37,3898.83,171322.12
2018-02-16,ETCAUD,43.13,44.44,41.01,44.37,11861.08,504957.37
2018-02-15,ETCAUD,44.02,44.94,40.02,43.13,20361.27,872985.99
2018-02-14,ETCAUD,42.5,45.78,42.02,44.02,36369.11,1599535.73
2018-02-13,ETCAUD,37.88,43.97,35.45,42.5,52949.34,2112182.04
2018-02-12,ETCAUD,32.11,38.8,30.61,37.88,34077.79,1176956.52
2018-02-11,ETCAUD,30.65,32.97,27.01,32.11,13173.83,394357.44
2018-02-10,ETCAUD,33.3,34.01,28.31,30.65,20904.0,679445.03
2018-02-09,ETCAUD,27.77,33.98,27.24,33.3,30045.19,932307.13
2018-02-08,ETCAUD,23.3,28.78,23.3,27.77,20043.24,532078.74
2018-02-07,ETCAUD,24.6,26.89,22.21,23.3,22808.24,553951.87
2018-02-06,ETCAUD,20,25.43,17.03,24.6,27021.9,559383.03
2018-02-05,ETCAUD,26.06,26.95,19.2,20,30230.24,699063.71
2018-02-04,ETCAUD,29.38,30.9,25.1,26.06,12027.74,346867.32
2018-02-03,ETCAUD,29,31.84,24.23,29.38,16986.9,484331.94
2018-02-02,ETCAUD,30.8,30.8,18.06,29,40200.98,998648.25
2018-02-01,ETCAUD,35,35.86,29,30.8,22520.61,732843.33
2018-01-31,ETCAUD,33.1,35,31.41,35,9349.59,311723.82
2018-01-30,ETCAUD,38.79,39.4,32.82,33.1,13867.9,492366.49
2018-01-29,ETCAUD,40.27,41,38,38.79,6791.56,266914.34
2018-01-28,ETCAUD,37.28,41.74,36.39,40.27,13163.95,514633.46
2018-01-27,ETCAUD,35.75,37.96,35.6,37.28,7213.83,265255.64
2018-01-26,ETCAUD,37,37.73,34,35.75,7301.3,256396.85
2018-01-25,ETCAUD,37.36,38.69,36.52,37,9676.63,365230.52
2018-01-24,ETCAUD,36.5,37.68,36,37.36,7330.67,270936.82
2018-01-23,ETCAUD,37.83,38.98,34.34,36.5,16220.35,597315.79
2018-01-22,ETCAUD,40,43.49,35,37.83,17233.89,669707.83
2018-01-21,ETCAUD,47.36,48.99,38.8,40,17033.31,730232.54
2018-01-20,ETCAUD,41.84,47.85,41.84,47.36,12263.33,551826.32
2018-01-19,ETCAUD,40.93,45.97,39.51,41.84,23668.92,1009955.4
2018-01-18,ETCAUD,38.78,44.08,37,40.93,38834.54,1598624.0
2018-01-17,ETCAUD,38.01,43.56,28.01,38.78,60429.73,2200872.26
2018-01-16,ETCAUD,55,55.6,26,38.01,82384.27,3760968.33
2018-01-15,ETCAUD,60.65,61,55,55,12455.11,721521.21
2018-01-14,ETCAUD,58.38,66.27,56.06,60.65,53679.46,3326788.38
2018-01-13,ETCAUD,51.01,59,50.17,58.38,27551.8,1537112.78
2018-01-12,ETCAUD,46.94,52.92,46,51.01,21269.21,1045753.96
2018-01-11,ETCAUD,51.9,54.98,45,46.94,42409.84,2087693.02
2018-01-10,ETCAUD,52.68,58,50.5,51.9,49668.59,2731363.49
2018-01-09,ETCAUD,50,55.1,48,52.68,41922.35,2161582.17
2018-01-08,ETCAUD,50.11,55.88,45,50,45857.68,2396217.33
2018-01-07,ETCAUD,48.01,50.69,46.69,50.11,14437.94,710568.54
2018-01-06,ETCAUD,43.92,48.43,42.6,48.01,18010.71,830046.92
2018-01-05,ETCAUD,46.1,51.7,42.5,43.92,29896.62,1426536.33
2018-01-04,ETCAUD,47,52.09,44.06,46.1,61139.42,2882928.76
2018-01-03,ETCAUD,43.1,47.52,42,47,32784.82,1444943.83
2018-01-02,ETCAUD,39.61,47.6,39.5,43.1,36043.21,1562438.77
2018-01-01,ETCAUD,36.48,43.94,35,39.61,37339.57,1543898.72
2017-12-31,ETCAUD,32.71,36.87,32.06,36.48,10534.93,355997.68
2017-12-30,ETCAUD,37.8,37.89,32.6,32.71,26011.74,916627.42
2017-12-29,ETCAUD,37.75,39.8,36.14,37.8,38741.2,1447861.2
2017-12-28,ETCAUD,39.5,40.5,36.03,37.75,28608.07,1077647.94
2017-12-27,ETCAUD,40.46,42.95,38.56,39.5,20486.83,831977.35
2017-12-26,ETCAUD,40,41.29,39.11,40.46,11313.74,456636.35
2017-12-25,ETCAUD,40,41.18,39.24,40,9308.09,374787.03
2017-12-24,ETCAUD,43.5,43.99,38.5,40,15004.71,612663.72
2017-12-23,ETCAUD,46.3,47.47,42.05,43.5,16601.24,736072.74
2017-12-22,ETCAUD,54.5,55.5,35.12,46.3,61448.28,2802423.8
2017-12-21,ETCAUD,55,58.55,51.4,54.5,29122.15,1615203.84
2017-12-20,ETCAUD,53.67,59.96,50.01,55,41917.51,2337651.64
2017-12-19,ETCAUD,52.71,64.99,51.01,53.67,71735.11,4114120.67
2017-12-18,ETCAUD,47.43,59,43.23,52.71,69992.62,3639021.33
2017-12-17,ETCAUD,47.41,49.43,46.01,47.43,19100.46,899673.03
2017-12-16,ETCAUD,43.25,68,42.7,47.41,88110.28,4539340.76
2017-12-15,ETCAUD,44.4,45.92,38.12,43.25,20877.81,865370.81
2017-12-14,ETCAUD,44.01,49.68,42.01,44.4,47315.14,2157598.7
2017-12-13,ETCAUD,46.3,52,41.59,44.01,38928.71,1746023.11
2017-12-12,ETCAUD,38.5,90,37.1,46.3,59864.04,2749589.97
2017-12-11,ETCAUD,36.17,40.5,36.17,38.5,21175.88,812491.39
2017-12-10,ETCAUD,39.4,39.56,31.1,36.17,23903.12,864941.87
2017-12-09,ETCAUD,40.5,45.84,36.71,39.4,19597.96,817512.41
2017-12-08,ETCAUD,35.5,40.5,33,40.5,20034.97,738198.97
2017-12-07,ETCAUD,38.2,40.95,35,35.5,16581.84,623914.3
2017-12-06,ETCAUD,41.68,42.07,36.53,38.2,19428.08,771992.16
2017-12-05,ETCAUD,40.28,41.98,40.07,41.68,6685.75,273152.37
2017-12-04,ETCAUD,40.2,41.87,39.52,40.28,8485.26,345860.42
2017-12-03,ETCAUD,40.07,41,38.4,40.2,8971.3,359051.21
2017-12-02,ETCAUD,40.89,41.5,38.51,40.07,8590.57,347508.74
2017-12-01,ETCAUD,37.61,40.99,35.28,40.89,8982.06,350346.74
2017-11-30,ETCAUD,33.52,39.49,31.18,37.61,22916.07,825978.85
2017-11-29,ETCAUD,44.1,44.1,31.04,33.52,33984.34,1313427.94
2017-11-28,ETCAUD,32.39,44.96,32.39,44.1,55682.7,2250048.3
2017-11-27,ETCAUD,28.24,33.7,28,32.39,22243.17,684234.99
2017-11-26,ETCAUD,28.3,28.9,27.03,28.24,14498.66,403812.25
2017-11-25,ETCAUD,28.02,29.95,26.54,28.3,28218.25,796978.34
2017-11-24,ETCAUD,24.26,28.86,23.94,28.02,11963.78,309234.18
2017-11-23,ETCAUD,24.11,25.29,23.51,24.26,12566.77,308471.61
2017-11-22,ETCAUD,23.8,24.74,23.8,24.11,5688.64,137476.3
2017-11-21,ETCAUD,24.92,25.5,23.53,23.8,6230.79,152516.14
2017-11-20,ETCAUD,24,25.49,23.99,24.92,9459.48,237740.94
2017-11-19,ETCAUD,24.07,24.4,23.31,24,1691.56,40300.23
2017-11-18,ETCAUD,23.08,24.1,22.6,24.07,3996.46,93198.53
2017-11-17,ETCAUD,22.8,23.79,22.38,23.08,7208.44,165990.57
2017-11-16,ETCAUD,23.16,23.79,22.1,22.8,9512.74,214652.5
2017-11-15,ETCAUD,23.97,24.04,22.62,23.16,8775.89,206604.96
2017-11-14,ETCAUD,21.12,25,20.88,23.97,11008.63,258266.18
2017-11-13,ETCAUD,20.05,21.99,19.01,21.12,7359.57,150488.12
2017-11-12,ETCAUD,25.8,28.2,19.52,20.05,38374.68,935513.13
2017-11-11,ETCAUD,19.6,26.42,19.6,25.8,27731.47,632553.74
2017-11-10,ETCAUD,18.79,20.45,18.12,19.6,19184.54,372147.07
2017-11-09,ETCAUD,18.31,19.15,18.2,18.79,9251.91,174332.2
2017-11-08,ETCAUD,18.09,18.95,17.8,18.31,4019.48,73474.23
2017-11-07,ETCAUD,18.8,19.4,17.46,18.09,5899.2,110267.91
2017-11-06,ETCAUD,17.45,20.36,17.11,18.8,15571.31,297493.75
2017-11-05,ETCAUD,16,18.45,15.32,17.45,9213.81,157996.59
2017-11-04,ETCAUD,16.98,16.98,15.09,16,5514.67,86868.44
2017-11-03,ETCAUD,13.37,16.99,13.37,16.98,10257.11,158211.49
2017-11-02,ETCAUD,13.56,14.18,12.91,13.37,3999.16,53272.67
2017-11-01,ETCAUD,14.02,14.24,13.56,13.56,1926.24,26919.21
2017-10-31,ETCAUD,14.24,14.29,14,14.02,1329.9,18867.87
2017-10-30,ETCAUD,14.34,14.44,13.83,14.24,915.52,12991.04
2017-10-29,ETCAUD,13.8,14.7,13.8,14.34,3279.84,46928.13
2017-10-28,ETCAUD,13.75,13.8,13.42,13.8,1913.42,25911.62
2017-10-27,ETCAUD,13.87,13.98,13.52,13.75,1094.79,15052.29
2017-10-26,ETCAUD,13.75,13.89,13.63,13.87,1219.33,16781.44
2017-10-25,ETCAUD,13.86,13.89,13.34,13.75,1910.69,25927.72
2017-10-24,ETCAUD,13.02,14.49,13,13.86,2815.39,39123.49
2017-10-23,ETCAUD,14.02,14.13,12.9,13.02,3385.03,45379.44
2017-10-22,ETCAUD,14.19,14.33,13.51,14.02,2093.33,29027.46
2017-10-21,ETCAUD,14.46,14.49,13.83,14.19,2379.78,33392.09
2017-10-20,ETCAUD,14.56,14.78,14.33,14.46,864.61,12495.62
2017-10-19,ETCAUD,15.02,15.14,14.33,14.56,1002.64,14601.83
2017-10-18,ETCAUD,15.53,15.85,14.01,15.02,2814.56,41907.42
2017-10-17,ETCAUD,15.41,16.13,15.11,15.53,4041.38,62970.82
2017-10-16,ETCAUD,15.05,15.5,14.97,15.41,1577.96,24031.51
2017-10-15,ETCAUD,15.7,16,14.9,15.05,1943.67,30241.8
2017-10-14,ETCAUD,15.51,16.09,15.19,15.7,3536.16,55476.85
2017-10-13,ETCAUD,14.93,15.83,14.35,15.51,2447.76,36372.04
2017-10-12,ETCAUD,14.65,15.34,14.34,14.93,2162.05,31918.45
2017-10-11,ETCAUD,14.57,14.95,14.54,14.65,527.26,7760.77
2017-10-10,ETCAUD,14.88,14.88,14.5,14.57,1136.53,16640.2
2017-10-09,ETCAUD,15.59,15.67,14.3,14.88,2597.33,38743.12
2017-10-08,ETCAUD,15.78,16.06,15.59,15.59,852.72,13442.83
2017-10-07,ETCAUD,15.89,16.09,15.52,15.78,970.66,15273.91
2017-10-06,ETCAUD,15.6,16.14,15.43,15.89,1541.56,24448.16
2017-10-05,ETCAUD,15.56,15.72,14.9,15.6,2017.41,30786.72
2017-10-04,ETCAUD,15.74,16.05,15.29,15.56,782.5,12175.41
2017-10-03,ETCAUD,16.02,16.56,15.25,15.74,2912.43,45834.79
2017-10-02,ETCAUD,16.75,16.75,16.01,16.02,2058.46,33562.83
2017-10-01,ETCAUD,16.55,17.03,16.31,16.75,2002.86,32887.81
2017-09-30,ETCAUD,16.42,17.15,16.42,16.55,2883.0,48686.52
2017-09-29,ETCAUD,16.85,17.69,15.44,16.42,3321.17,55005.73
2017-09-28,ETCAUD,16.66,17.88,15.94,16.85,3750.25,62145.33
2017-09-27,ETCAUD,14.6,16.73,14.45,16.66,7284.27,113422.53
2017-09-26,ETCAUD,14.14,15.1,13.63,14.6,1630.82,22992.62
2017-09-25,ETCAUD,13.25,14.14,12.82,14.14,1191.98,16071.2
2017-09-24,ETCAUD,13.2,13.66,13.01,13.25,930.09,12470.13
2017-09-23,ETCAUD,13.36,13.75,13,13.2,1362.34,18051.93
2017-09-22,ETCAUD,13.32,13.44,12.5,13.36,3074.18,39777.16
2017-09-21,ETCAUD,14.29,14.29,12.83,13.32,1956.84,26838.67
2017-09-20,ETCAUD,14.64,14.88,14.05,14.29,1855.2,26609.45
2017-09-19,ETCAUD,15.34,15.49,14.2,14.64,4738.82,70165.18
2017-09-18,ETCAUD,14.63,15.45,14.5,15.34,3460.43,52027.29
2017-09-17,ETCAUD,14.3,14.7,13.5,14.63,2126.45,30091.0
2017-09-16,ETCAUD,15.66,15.87,13.71,14.3,4743.17,71088.97
2017-09-15,ETCAUD,12.63,17.02,10,15.66,14327.51,191918.4
2017-09-14,ETCAUD,18.01,18.49,12.63,12.63,7827.35,120974.48
2017-09-13,ETCAUD,18.91,19.09,17,18.01,3234.3,58185.47
2017-09-12,ETCAUD,19.53,20,18.9,18.91,4135.18,80473.4
2017-09-11,ETCAUD,19.13,20.66,18.61,19.53,1575.74,30229.15
2017-09-10,ETCAUD,21,21,18.08,19.13,7199.47,139979.48
2017-09-09,ETCAUD,22.39,22.39,20.5,21,3770.16,79603.46
2017-09-08,ETCAUD,23.01,23.97,21.12,22.39,2266.1,51081.17
2017-09-07,ETCAUD,25.01,25.39,23.01,23.01,1596.82,38433.4
2017-09-06,ETCAUD,23.12,25.4,22.85,25.01,2670.1,64253.18
2017-09-05,ETCAUD,22.65,23.23,20.21,23.12,4796.96,101761.3
2017-09-04,ETCAUD,25.3,25.3,20.85,22.65,3209.94,74630.59
2017-09-03,ETCAUD,25.91,26.6,24.07,25.3,1242.85,30896.45
2017-09-02,ETCAUD,28.99,31,23.51,25.91,8943.98,242950.28
2017-09-01,ETCAUD,21.8,29.02,21.22,28.99,11740.93,300114.02
2017-08-31,ETCAUD,20.56,21.8,20.32,21.8,3553.21,74767.9
2017-08-30,ETCAUD,20.52,20.76,20.07,20.56,2362.73,48131.34
2017-08-29,ETCAUD,20.5,20.81,20.09,20.52,3548.77,72664.17
2017-08-28,ETCAUD,21.19,21.34,20.15,20.5,1877.96,38863.97
2017-08-27,ETCAUD,19.51,21.2,19.51,21.19,1801.5,37294.47
2017-08-26,ETCAUD,19.52,20.24,19.51,19.51,348.65,6905.04
2017-08-25,ETCAUD,19.77,20.42,19.51,19.52,899.73,17817.92
2017-08-24,ETCAUD,20.3,20.99,19.77,19.77,2427.09,49680.84
2017-08-23,ETCAUD,19,21.35,18.5,20.3,4841.03,97287.0
2017-08-22,ETCAUD,19.25,19.5,18,19,1645.38,30884.11
2017-08-21,ETCAUD,18,19.39,17.7,19.25,1563.2,28773.63
2017-08-20,ETCAUD,17.92,18.2,16.99,18,973.49,17055.84
2017-08-19,ETCAUD,17.3,18.19,16.75,17.92,3221.09,55687.59
2017-08-18,ETCAUD,18.25,18.44,17.18,17.3,3239.27,57214.05
2017-08-17,ETCAUD,18.5,18.5,17.58,18.25,1310.53,23759.89
2017-08-16,ETCAUD,17.69,18.7,17.32,18.5,668.53,11950.87
2017-08-15,ETCAUD,18.5,18.5,17.02,17.69,4428.73,77311.77
2017-08-14,ETCAUD,18.21,19.38,18.21,18.5,3969.77,73467.44
2017-08-13,ETCAUD,18.7,18.97,17.46,18.21,2524.53,46653.16
2017-08-12,ETCAUD,19.69,19.91,18.7,18.7,1469.18,28258.17
2017-08-11,ETCAUD,19.93,19.94,19.03,19.69,2941.44,56978.42
2017-08-10,ETCAUD,20.43,20.53,19.41,19.93,2471.07,49154.3
2017-08-09,ETCAUD,20.98,22,20,20.43,3860.99,82170.84
2017-08-08,ETCAUD,19.68,20.98,19.13,20.98,1034.44,20516.02
2017-08-07,ETCAUD,19.82,19.82,19.04,19.68,1844.78,35679.82
2017-08-06,ETCAUD,19.9,20.84,19.39,19.82,907.62,18211.16
2017-08-05,ETCAUD,19.4,19.9,19,19.9,1158.29,22475.14
2017-08-04,ETCAUD,19.49,19.75,19.03,19.4,470.1,9137.3
2017-08-03,ETCAUD,18.29,19.6,18.29,19.49,934.11,17982.32
2017-08-02,ETCAUD,19.78,19.79,18.29,18.29,1143.18,21674.74
2017-08-01,ETCAUD,17.56,19.8,17.56,19.78,1962.49,37115.77
2017-07-31,ETCAUD,17.3,18.78,17.22,17.56,945.14,16954.1
2017-07-30,ETCAUD,18.01,18.78,17.11,17.3,1263.81,22344.72
2017-07-29,ETCAUD,18.5,18.5,17.12,18.01,2116.63,37578.29
2017-07-28,ETCAUD,18.62,19.61,17.7,18.5,505.25,9312.26
2017-07-27,ETCAUD,19,19.7,18.5,18.62,2032.26,37926.03
2017-07-26,ETCAUD,19.69,20.16,18.5,19,1902.72,35761.65
2017-07-25,ETCAUD,20.4,20.89,18.8,19.69,2335.54,46395.01
2017-07-24,ETCAUD,20.88,20.99,20.02,20.4,1031.39,20955.14
2017-07-23,ETCAUD,21.51,21.51,20.01,20.88,466.97,9730.01
2017-07-22,ETCAUD,20.02,21.98,20.02,21.51,733.19,15370.59
2017-07-21,ETCAUD,20.5,22.11,20.02,20.02,1052.03,22254.07
2017-07-20,ETCAUD,18.03,21,18.03,20.5,3463.95,69195.57
2017-07-19,ETCAUD,20.5,20.96,18.03,18.03,2661.12,51951.08
2017-07-18,ETCAUD,19.7,21.05,19.06,20.5,2586.0,51818.58
2017-07-17,ETCAUD,19.17,20.8,18.8,19.7,2408.8,47797.47
2017-07-16,ETCAUD,19.6,20.95,16.4,19.17,3145.81,57095.82
2017-07-15,ETCAUD,23,23.1,19.51,19.6,3207.36,64522.08
2017-07-14,ETCAUD,25,25,22,23,1013.4,24013.86
2017-07-13,ETCAUD,25.75,26.48,23,25,2145.14,53855.65
2017-07-12,ETCAUD,21.8,26.19,18.25,25.75,6736.31,152730.7
2017-07-11,ETCAUD,19.5,22.54,17.99,21.8,6363.8,122074.1
2017-07-10,ETCAUD,22.69,23.34,19.5,19.5,3092.55,64575.17
2017-07-09,ETCAUD,21.1,23.54,21.1,22.69,650.49,14907.28
2017-07-08,ETCAUD,22.02,23.8,20.1,21.1,2864.41,60915.07
2017-07-07,ETCAUD,23.26,24.15,22.02,22.02,803.61,18614.17
2017-07-06,ETCAUD,23.27,24.3,23.2,23.26,867.21,20430.13
2017-07-05,ETCAUD,23.4,24.02,23.09,23.27,663.01,15465.12
2017-07-04,ETCAUD,23.4,24.78,23.3,23.4,2090.64,50119.29
2017-07-03,ETCAUD,22.68,24.06,22.07,23.4,1361.85,31524.24
2017-07-02,ETCAUD,22.52,24.46,22.05,22.68,2647.91,59467.73
2017-07-01,ETCAUD,23.01,24.91,22.52,22.52,1353.15,32417.6
2017-06-30,ETCAUD,24.5,25.03,23.01,23.01,958.23,23234.84
2017-06-29,ETCAUD,25.67,25.9,24,24.5,2145.76,53894.49
2017-06-28,ETCAUD,25.59,26,23.4,25.67,4234.53,105241.94
2017-06-27,ETCAUD,24.48,25.59,20.58,25.59,8722.92,201524.34
2017-06-26,ETCAUD,27.86,28.31,20.75,24.48,7395.75,179714.38
2017-06-25,ETCAUD,27,30,25.61,27.86,3565.33,98568.39
2017-06-24,ETCAUD,27.62,28.85,25.91,27,1398.96,37998.07
2017-06-23,ETCAUD,27.5,29.35,27.3,27.62,1050.78,29473.43
2017-06-22,ETCAUD,26.2,29.48,26.2,27.5,1844.73,50489.62
2017-06-21,ETCAUD,30.69,30.69,25.51,26.2,4843.31,135071.56
2017-06-20,ETCAUD,31.15,31.39,29.25,30.69,2751.99,84161.98
2017-06-19,ETCAUD,29.52,31.97,29.01,31.15,3402.09,103699.53
2017-06-18,ETCAUD,31.03,32.94,29.01,29.52,4403.12,134247.16
2017-06-17,ETCAUD,25.8,32.5,24.51,31.03,6599.73,186308.86
2017-06-16,ETCAUD,25.35,25.8,24.17,25.8,2362.16,59493.64
2017-06-15,ETCAUD,25.61,27.01,21,25.35,6048.42,147533.57
2017-06-14,ETCAUD,28.59,28.88,25.16,25.61,3016.6,82638.97
2017-06-13,ETCAUD,27.06,29.47,27.02,28.59,4460.12,123871.94
2017-06-12,ETCAUD,29.99,30,24.51,27.06,6361.79,179439.36
2017-06-11,ETCAUD,25,30,23.27,29.99,7490.49,203186.62
2017-06-10,ETCAUD,23.77,25,23.1,25,2743.37,65590.92
2017-06-09,ETCAUD,23.89,23.96,22.8,23.77,2701.77,62599.77
2017-06-08,ETCAUD,24.4,24.4,22.86,23.89,4736.57,110458.17
2017-06-07,ETCAUD,23.99,25.26,23.05,24.4,3612.53,86796.87
2017-06-06,ETCAUD,24.5,24.5,23,23.99,1878.7,44151.81
2017-06-05,ETCAUD,22.95,24.75,22.95,24.5,4025.67,96435.37
2017-06-04,ETCAUD,22,24.54,22,22.95,2779.59,64793.6
2017-06-03,ETCAUD,25.25,25.25,22,22,1730.3,41015.69
2017-06-02,ETCAUD,23.85,25.25,23.5,25.25,1919.34,45876.6
2017-06-01,ETCAUD,24.05,24.86,22.54,23.85,2810.67,65445.09
2017-05-31,ETCAUD,25,25,22.01,24.05,3972.86,93342.33
2017-05-30,ETCAUD,24.25,26.49,23.24,25,6388.76,158518.9
2017-05-29,ETCAUD,24.35,26.1,21.21,24.25,3192.91,76049.52
2017-05-28,ETCAUD,21.81,28,20.28,24.35,7137.73,171716.2
2017-05-27,ETCAUD,22.37,23.87,14.01,21.81,16235.51,288705.52
2017-05-26,ETCAUD,23,29.75,20,22.37,9664.39,231595.04
2017-05-25,ETCAUD,30,35,23,23,14202.13,429621.71
2017-05-24,ETCAUD,16.66,36,16.66,30,19170.98,422758.5
2017-05-23,ETCAUD,12.05,16.66,11.32,16.66,5596.91,78397.39
2017-05-22,ETCAUD,10.46,12.99,10.46,12.05,9749.21,114870.02
2017-05-21,ETCAUD,10,10.46,9.32,10.46,3282.73,32554.3
2017-05-20,ETCAUD,10.97,11.25,10,10,2604.67,27639.7
2017-05-19,ETCAUD,8.73,10.97,8.73,10.97,4246.0,42453.72
2017-05-18,ETCAUD,8.89,9.2,8.23,8.73,472.24,4197.58
2017-05-17,ETCAUD,8.61,8.96,8.13,8.89,2023.42,17466.94
2017-05-16,ETCAUD,9.45,9.77,8.52,8.61,2100.29,19348.21
2017-05-15,ETCAUD,9.6,9.94,9,9.45,2214.07,20308.07
