Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESRUR
2018-04-05 06-AM,WAVESRUR,205.33,207.9,205.33,205.33,16.81,3481.83
2018-04-05 05-AM,WAVESRUR,208,208.94,200,205.33,102.85,21010.08
2018-04-05 04-AM,WAVESRUR,203.59,208.1,203.19,208,56.72,11624.86
2018-04-05 03-AM,WAVESRUR,205.93,206,203.59,203.59,53.36,10930.01
2018-04-05 02-AM,WAVESRUR,205.5,208.1,202.89,205.93,109.56,22434.12
2018-04-05 01-AM,WAVESRUR,205,208.1,205,205.5,42.53,8793.16
2018-04-05 12-AM,WAVESRUR,209.96,211.02,205,205,79.11,16374.15
2018-04-04 11-PM,WAVESRUR,206,209.96,204.8,209.96,36.83,7645.36
2018-04-04 10-PM,WAVESRUR,207.31,209.96,204.7,206,148.12,30661.31
2018-04-04 09-PM,WAVESRUR,208.15,210.07,203.84,207.31,144.43,29968.56
2018-04-04 08-PM,WAVESRUR,204.54,213.2,204.54,208.15,42.94,8936.34
2018-04-04 07-PM,WAVESRUR,203.84,207.07,203.84,204.54,26.4,5429.61
2018-04-04 06-PM,WAVESRUR,206.3,210,203.84,203.84,125.38,25833.37
2018-04-04 05-PM,WAVESRUR,207.69,211.71,206.3,206.3,313.64,65091.79
2018-04-04 04-PM,WAVESRUR,205.51,214.24,205.03,207.69,180.65,37419.04
2018-04-04 03-PM,WAVESRUR,208.94,208.94,205.03,205.51,67.53,13939.71
2018-04-04 02-PM,WAVESRUR,210.65,214.02,205.03,208.94,191.81,39866.9
2018-04-04 01-PM,WAVESRUR,208.82,214.13,206.01,210.65,115.94,24319.04
2018-04-04 12-PM,WAVESRUR,207,212.29,206,208.82,76.75,15903.0
2018-04-04 11-AM,WAVESRUR,212.96,212.96,206,207,145.21,30079.34
2018-04-04 10-AM,WAVESRUR,210.31,214.24,206,212.96,149.87,31507.32
2018-04-04 09-AM,WAVESRUR,219.12,219.12,207.45,210.31,166.48,35535.42
2018-04-04 08-AM,WAVESRUR,218.17,220.32,216.2,219.12,89.51,19622.32
2018-04-04 07-AM,WAVESRUR,221.81,221.81,216,218.17,42.26,9210.87
2018-04-04 06-AM,WAVESRUR,220,225.49,216,221.81,176.35,38778.87
2018-04-04 05-AM,WAVESRUR,217.89,222.5,216.63,220,96.76,21114.22
2018-04-04 04-AM,WAVESRUR,218,220.5,216.63,217.89,85.8,18638.15
2018-04-04 03-AM,WAVESRUR,222,223.8,218,218,16.83,3688.09
2018-04-04 02-AM,WAVESRUR,223.79,224,216.88,222,82.76,18101.23
2018-04-04 01-AM,WAVESRUR,226.4,226.4,220,223.79,29.05,6486.48
2018-04-04 12-AM,WAVESRUR,226,227.51,223,226.4,30.43,6856.88
2018-04-03 11-PM,WAVESRUR,224,226,223,226,9.93,2239.72
2018-04-03 10-PM,WAVESRUR,228,228,224,224,31.68,7140.09
2018-04-03 09-PM,WAVESRUR,225.4,228.06,224.73,228,54.86,12473.67
2018-04-03 08-PM,WAVESRUR,225.88,228.06,225.4,225.4,107.06,24277.32
2018-04-03 07-PM,WAVESRUR,227.95,227.95,225,225.88,42.48,9612.31
2018-04-03 06-PM,WAVESRUR,223,228.06,223,227.95,189.03,42854.01
2018-04-03 05-PM,WAVESRUR,226,228.1,222,223,77.14,17425.23
2018-04-03 04-PM,WAVESRUR,228.2,228.2,226,226,1.45,329.79
2018-04-03 03-PM,WAVESRUR,218.47,222.52,218.47,221.52,21.77,4813.74
2018-04-03 02-PM,WAVESRUR,223,224.8,216.63,218.47,73.05,16172.62
2018-04-03 01-PM,WAVESRUR,221,224.84,218.17,223,180.43,40023.71
2018-04-03 12-PM,WAVESRUR,217.3,221,217.3,221,87.78,19205.15
2018-04-03 11-AM,WAVESRUR,219,221.39,216.5,217.3,36.8,8070.66
2018-04-03 10-AM,WAVESRUR,224.8,224.8,219,219,69.34,15361.98
2018-04-03 09-AM,WAVESRUR,223.84,228,222.01,224.8,87.01,19455.63
2018-04-03 08-AM,WAVESRUR,225,228,222.75,223.84,154.03,34600.97
2018-04-03 07-AM,WAVESRUR,228.2,228.2,222,225,33.73,7592.83
2018-04-03 06-AM,WAVESRUR,219.51,228.2,219,228.2,107.07,23833.92
2018-04-03 05-AM,WAVESRUR,217.02,223.78,215,219.51,241.11,52964.32
2018-04-03 04-AM,WAVESRUR,210.88,225.05,204.05,217.02,268.3,58803.14
2018-04-03 03-AM,WAVESRUR,206.65,213.65,206.65,210.88,31.04,6557.12
2018-04-03 02-AM,WAVESRUR,206.67,206.67,203.1,206.65,8.3,1709.31
2018-04-03 01-AM,WAVESRUR,206.67,206.67,204.06,206.67,10.66,2185.31
2018-04-03 12-AM,WAVESRUR,208.27,211.41,203.28,206.67,32.43,6750.02
2018-04-02 11-PM,WAVESRUR,209.52,211.41,207,208.27,16.58,3461.66
2018-04-02 10-PM,WAVESRUR,206.1,209.52,205.67,209.52,19.01,3952.06
2018-04-02 09-PM,WAVESRUR,207,211.54,205.66,206.1,45.45,9404.53
2018-04-02 08-PM,WAVESRUR,212.31,212.31,205.72,207,25.88,5467.86
2018-04-02 07-PM,WAVESRUR,211.95,215,203,212.31,61.7,13062.47
2018-04-02 06-PM,WAVESRUR,212,215,209.59,211.95,118.63,25295.92
2018-04-02 05-PM,WAVESRUR,216.44,216.44,211.03,212,48.07,10204.34
2018-04-02 04-PM,WAVESRUR,207.74,216.44,207.74,216.44,69.89,14676.77
2018-04-02 03-PM,WAVESRUR,204.44,207.74,200.62,207.74,121.59,25087.04
2018-04-02 02-PM,WAVESRUR,207.74,207.74,199.84,204.44,59.12,11961.85
2018-04-02 01-PM,WAVESRUR,207.74,207.74,203,207.74,179.87,36812.52
2018-04-02 12-PM,WAVESRUR,204.33,207.74,202,207.74,101.92,20731.08
2018-04-02 11-AM,WAVESRUR,205.18,209.3,199,204.33,112.82,23065.99
2018-04-02 10-AM,WAVESRUR,200.9,213.4,198.82,205.18,86.67,17600.33
2018-04-02 09-AM,WAVESRUR,199.75,204,197.44,200.9,249.07,49980.8
2018-04-02 08-AM,WAVESRUR,198.25,200,197,199.75,55.0,10937.98
2018-04-02 07-AM,WAVESRUR,197,201,197,198.25,103.71,20485.22
2018-04-02 06-AM,WAVESRUR,197,201.42,197,197,33.49,6621.44
2018-04-02 05-AM,WAVESRUR,196,201.42,196,197,31.87,6301.51
2018-04-02 04-AM,WAVESRUR,196,201.42,196,196,0.7044,138.07
2018-04-02 03-AM,WAVESRUR,196,201.42,196,196,15.72,3112.2
2018-04-02 02-AM,WAVESRUR,197.25,199.8,196,196,23.16,4574.89
2018-04-02 01-AM,WAVESRUR,198.75,198.75,197.25,197.25,3.91,774.65
2018-04-02 12-AM,WAVESRUR,195.95,199.8,195.95,198.75,19.07,3767.33
2018-04-01 11-PM,WAVESRUR,199.74,200,195.35,195.95,26.71,5296.39
2018-04-01 10-PM,WAVESRUR,201.49,201.49,199.74,199.74,19.32,3875.38
2018-04-01 09-PM,WAVESRUR,201,201.5,200,201.49,43.52,8749.31
2018-04-01 08-PM,WAVESRUR,201.75,213.5,196.25,201,293.97,60711.05
2018-04-01 07-PM,WAVESRUR,197.25,210.95,196.25,201.75,157.44,31719.64
2018-04-01 06-PM,WAVESRUR,197.75,200.13,189.6,197.25,85.6,16634.48
2018-04-01 05-PM,WAVESRUR,203.82,203.82,195.6,197.75,99.65,19719.46
2018-04-01 04-PM,WAVESRUR,194.1,204.42,191.47,203.82,61.57,12126.39
2018-04-01 03-PM,WAVESRUR,195.1,196.8,190.95,194.1,70.76,13849.14
2018-04-01 02-PM,WAVESRUR,198.98,201.66,190,195.1,69.79,13616.63
2018-04-01 01-PM,WAVESRUR,199.27,199.3,195.78,198.98,79.8,15881.75
2018-04-01 12-PM,WAVESRUR,200,200.7,183,199.27,78.58,15268.34
2018-04-01 11-AM,WAVESRUR,200,202.4,198.61,200,9.94,1986.48
2018-04-01 10-AM,WAVESRUR,202,203.95,191.24,200,76.21,15239.4
2018-04-01 09-AM,WAVESRUR,210,210,200,202,367.96,74663.85
2018-04-01 08-AM,WAVESRUR,207.78,210,203.52,210,14.98,3074.68
2018-04-01 07-AM,WAVESRUR,210.01,213.01,203.47,207.78,162.37,34179.69
2018-04-01 06-AM,WAVESRUR,212.2,212.44,210.01,210.01,42.95,9114.7
2018-04-01 05-AM,WAVESRUR,210.01,212.2,210.01,212.2,39.66,8334.92
2018-04-01 04-AM,WAVESRUR,213.01,213.01,210.01,210.01,15.25,3223.01
2018-04-01 03-AM,WAVESRUR,211.55,213.01,210,213.01,19.38,4116.88
2018-04-01 02-AM,WAVESRUR,212.25,212.65,211.25,211.55,66.9,14188.13
2018-04-01 01-AM,WAVESRUR,211,212.25,211,212.25,4.99,1056.96
2018-04-01 12-AM,WAVESRUR,212.25,212.25,210,211,27.71,5854.41
2018-03-31 11-PM,WAVESRUR,212.25,212.25,212.25,212.25,0.7177,152.33
2018-03-31 10-PM,WAVESRUR,210.5,212.65,210,212.25,148.74,31491.21
2018-03-31 09-PM,WAVESRUR,212,212,210.47,210.5,62.82,13247.13
2018-03-31 08-PM,WAVESRUR,213.97,214.08,211.75,212,75.71,16110.99
2018-03-31 07-PM,WAVESRUR,215,217,213.97,213.97,54.16,11621.09
2018-03-31 06-PM,WAVESRUR,216,217.5,215,215,28.72,6209.91
2018-03-31 05-PM,WAVESRUR,216,217,216,216,44.81,9713.38
2018-03-31 04-PM,WAVESRUR,216.5,217,215,216,53.63,11603.3
2018-03-31 03-PM,WAVESRUR,217.5,217.5,214,216.5,38.61,8336.63
2018-03-31 02-PM,WAVESRUR,218,218.89,215.01,217.5,46.53,10143.48
2018-03-31 01-PM,WAVESRUR,218.48,219.38,216.92,218,30.23,6595.98
2018-03-31 12-PM,WAVESRUR,218.7,218.7,216.92,218.48,51.7,11282.23
2018-03-31 11-AM,WAVESRUR,214.7,219.2,214.7,218.7,2.85,614.58
2018-03-31 10-AM,WAVESRUR,217.9,217.9,213.9,214.7,26.8,5800.93
2018-03-31 09-AM,WAVESRUR,214,218,212.46,217.9,125.87,27379.16
2018-03-31 08-AM,WAVESRUR,213.92,219.2,212.4,214,38.55,8244.46
2018-03-31 07-AM,WAVESRUR,215,219.38,212.4,213.92,38.73,8327.78
2018-03-31 06-AM,WAVESRUR,216.79,216.79,214,215,54.38,11656.01
2018-03-31 05-AM,WAVESRUR,224.03,224.03,211.5,216.79,65.57,14359.72
2018-03-31 04-AM,WAVESRUR,220.76,224.03,217.1,224.03,24.6,5351.33
2018-03-31 03-AM,WAVESRUR,220,220.76,217.1,220.76,16.94,3716.91
2018-03-31 02-AM,WAVESRUR,218.5,220.5,217,220,28.56,6243.69
2018-03-31 01-AM,WAVESRUR,217.04,218.5,217,218.5,1.41,305.85
2018-03-31 12-AM,WAVESRUR,217,217.16,216,217.04,6.9,1497.22
2018-03-30 11-PM,WAVESRUR,217,220,217,217,48.92,10702.74
2018-03-30 10-PM,WAVESRUR,218,219.8,215.28,217,12.24,2661.34
2018-03-30 09-PM,WAVESRUR,214.58,218,214.58,218,118.33,25631.48
2018-03-30 08-PM,WAVESRUR,213.6,214.6,211.5,214.58,110.77,23623.45
2018-03-30 07-PM,WAVESRUR,212,214.4,211.5,213.6,66.38,14095.06
2018-03-30 06-PM,WAVESRUR,212.46,214,211,212,36.63,7790.2
2018-03-30 05-PM,WAVESRUR,214.5,215,211,212.46,99.87,21299.94
2018-03-30 04-PM,WAVESRUR,219.9,219.9,214.5,214.5,207.51,45084.16
2018-03-30 03-PM,WAVESRUR,219.5,225,214.5,219.9,255.63,55616.63
2018-03-29 01-PM,WAVESRUR,223,223,223,223,0.0,0.0
2018-03-29 12-PM,WAVESRUR,228.65,238.83,222.63,223,20.99,4819.65
2018-03-29 11-AM,WAVESRUR,230.8,232,222.5,228.65,210.88,47963.16
2018-03-29 10-AM,WAVESRUR,233,235,230.8,230.8,120.33,27909.77
2018-03-29 09-AM,WAVESRUR,233.64,236,233,233,6.54,1525.09
2018-03-29 08-AM,WAVESRUR,235,240.84,233.64,233.64,58.28,13718.0
2018-03-29 07-AM,WAVESRUR,236.61,241.12,234.5,235,53.72,12700.11
2018-03-29 06-AM,WAVESRUR,241.04,243.48,235,236.61,152.99,36511.32
2018-03-29 05-AM,WAVESRUR,243.81,249.7,240,241.04,38.05,9239.68
2018-03-29 04-AM,WAVESRUR,242.33,243.81,239.01,243.81,28.14,6829.0
2018-03-29 03-AM,WAVESRUR,245.53,245.53,239.45,242.33,11.73,2825.96
2018-03-29 02-AM,WAVESRUR,247.43,247.43,242.29,245.53,46.4,11311.95
2018-03-29 01-AM,WAVESRUR,242.78,247.59,242.78,247.43,5.0,1237.39
2018-03-29 12-AM,WAVESRUR,244.69,249.84,242.78,242.78,48.68,11858.51
2018-03-28 11-PM,WAVESRUR,244.79,250,242.08,244.69,8.54,2096.72
2018-03-28 10-PM,WAVESRUR,242.08,244.79,241.02,244.79,59.06,14299.72
2018-03-28 09-PM,WAVESRUR,244.79,250,241.59,242.08,95.26,23404.97
2018-03-28 08-PM,WAVESRUR,244.08,248,242.08,244.79,133.2,32634.45
2018-03-28 07-PM,WAVESRUR,241.5,244.08,241.5,244.08,31.49,7640.26
2018-03-28 06-PM,WAVESRUR,237.94,243.3,236.27,241.5,69.14,16632.17
2018-03-28 05-PM,WAVESRUR,237,241.78,237,237.94,40.01,9586.31
2018-03-28 04-PM,WAVESRUR,236.1,241.83,236.1,237,18.74,4485.75
2018-03-28 03-PM,WAVESRUR,242.14,242.14,234.1,236.1,162.05,38332.9
2018-03-28 02-PM,WAVESRUR,242.3,243.3,238.06,242.14,66.43,15893.97
2018-03-28 01-PM,WAVESRUR,240,242.3,238,242.3,28.31,6790.2
2018-03-28 12-PM,WAVESRUR,239.3,240,238,240,9.79,2342.79
2018-03-28 11-AM,WAVESRUR,240,242.08,238,239.3,42.7,10230.97
2018-03-28 10-AM,WAVESRUR,241.08,242.18,237.11,240,83.53,19999.77
2018-03-28 09-AM,WAVESRUR,237.28,241.08,236,241.08,38.82,9273.63
2018-03-28 08-AM,WAVESRUR,239.6,240,236,237.28,47.56,11284.85
2018-03-28 07-AM,WAVESRUR,237.18,242.3,235.1,239.6,82.94,19803.99
2018-03-28 06-AM,WAVESRUR,236.98,244.06,235,237.18,31.76,7567.8
2018-03-28 05-AM,WAVESRUR,238.39,238.39,235,236.98,58.61,13820.55
2018-03-28 04-AM,WAVESRUR,235.7,241,235.31,238.39,102.11,24272.59
2018-03-28 03-AM,WAVESRUR,239,239,235.7,235.7,4.06,959.66
2018-03-28 02-AM,WAVESRUR,238,239.07,235.3,239,4.48,1064.23
2018-03-28 01-AM,WAVESRUR,241.89,241.89,235.3,238,14.99,3557.39
2018-03-28 12-AM,WAVESRUR,241.89,241.89,238.49,241.89,48.22,11632.36
2018-03-27 11-PM,WAVESRUR,241.89,241.89,238.71,241.89,12.85,3095.16
2018-03-27 10-PM,WAVESRUR,239.7,242,236.7,241.89,13.04,3135.68
2018-03-27 09-PM,WAVESRUR,240,240.05,235.22,239.7,19.38,4631.13
2018-03-27 08-PM,WAVESRUR,240.1,240.1,235,240,19.82,4667.95
2018-03-27 07-PM,WAVESRUR,237,242,234.2,240.1,85.55,20293.76
2018-03-27 06-PM,WAVESRUR,233.64,238.2,233.64,237,72.14,17037.92
2018-03-27 05-PM,WAVESRUR,240,242,233.1,233.64,84.04,19991.26
2018-03-27 04-PM,WAVESRUR,237.87,242,237.87,240,105.24,25185.67
2018-03-27 03-PM,WAVESRUR,235.1,242,233.1,237.87,100.31,23850.9
2018-03-27 02-PM,WAVESRUR,233.66,242,233.01,235.1,40.12,9499.43
2018-03-27 01-PM,WAVESRUR,236,242,233.01,233.66,117.58,27755.35
2018-03-27 12-PM,WAVESRUR,234.13,238,232,236,15.74,3686.34
2018-03-27 11-AM,WAVESRUR,245.52,248,234.13,234.13,16.34,3878.16
2018-03-27 10-AM,WAVESRUR,232,250.38,232,245.52,93.74,22165.2
2018-03-27 09-AM,WAVESRUR,232,235.16,232,232,127.63,29613.47
2018-03-27 08-AM,WAVESRUR,232,235.16,232,232,130.21,30287.58
2018-03-27 07-AM,WAVESRUR,233.57,240.79,232,232,115.6,26992.35
2018-03-27 06-AM,WAVESRUR,241,241,232,233.57,42.28,9891.2
2018-03-27 05-AM,WAVESRUR,242.6,242.6,231.16,241,113.03,26834.32
2018-03-27 04-AM,WAVESRUR,235.5,242.61,231.9,242.6,29.16,6882.4
2018-03-27 03-AM,WAVESRUR,240,240,234.35,235.5,81.0,19072.6
2018-03-27 02-AM,WAVESRUR,241.76,241.76,236.37,240,25.3,6057.05
2018-03-27 01-AM,WAVESRUR,245.76,247.24,241.76,241.76,22.68,5533.51
2018-03-27 12-AM,WAVESRUR,247.25,247.35,243.69,245.76,34.73,8521.21
2018-03-26 11-PM,WAVESRUR,247.18,251.55,247.18,247.25,13.38,3321.21
2018-03-26 10-PM,WAVESRUR,242.15,248,241.88,247.18,48.59,11945.5
2018-03-26 09-PM,WAVESRUR,240,252.74,230,242.15,298.91,71066.49
2018-03-26 08-PM,WAVESRUR,240.69,241.76,238.92,240,85.42,20500.35
2018-03-26 07-PM,WAVESRUR,246.79,260,240,240.69,321.13,79722.97
2018-03-26 06-PM,WAVESRUR,243,246.9,240,246.79,84.91,20579.67
2018-03-26 05-PM,WAVESRUR,249,250.66,243,243,20.88,5147.96
2018-03-26 04-PM,WAVESRUR,250,253,247.35,249,65.21,16308.87
2018-03-26 03-PM,WAVESRUR,248,251,247.35,250,16.41,4082.51
2018-03-26 02-PM,WAVESRUR,250.1,253.67,247,248,62.71,15743.25
2018-03-26 01-PM,WAVESRUR,250,253.67,245.58,250.1,131.8,33018.71
2018-03-26 12-PM,WAVESRUR,246.93,253.4,245.97,250,104.8,25917.83
2018-03-26 11-AM,WAVESRUR,258.92,260,246.93,246.93,270.04,68085.32
2018-03-26 10-AM,WAVESRUR,266.22,266.22,258.92,258.92,82.51,21529.64
2018-03-26 09-AM,WAVESRUR,265.1,266.43,261.89,266.22,19.73,5227.84
2018-03-26 08-AM,WAVESRUR,265.12,267.23,265.1,265.1,25.43,6746.16
2018-03-26 07-AM,WAVESRUR,267.5,267.5,265.12,265.12,9.77,2599.5
2018-03-26 06-AM,WAVESRUR,270.82,270.82,265.9,267.5,16.13,4293.5
2018-03-26 05-AM,WAVESRUR,265.9,270.85,265.9,270.82,14.9,3970.61
2018-03-26 04-AM,WAVESRUR,267.8,267.8,265.9,265.9,3.46,924.41
2018-03-26 03-AM,WAVESRUR,267.23,267.8,265.9,267.8,7.42,1973.52
2018-03-26 02-AM,WAVESRUR,266.47,267.8,265.9,267.23,24.4,6494.26
2018-03-26 01-AM,WAVESRUR,266.47,267.8,266.47,266.47,13.71,3667.37
2018-03-26 12-AM,WAVESRUR,266.47,267.8,266.47,266.47,0.3274,87.37
2018-03-25 11-PM,WAVESRUR,268.9,268.9,266.47,266.47,1.35,358.78
2018-03-25 10-PM,WAVESRUR,269.21,269.99,266.47,268.9,2.5,671.72
2018-03-25 09-PM,WAVESRUR,268,269.21,266.47,269.21,1.65,442.94
2018-03-25 08-PM,WAVESRUR,271.8,271.8,266.47,268,7.29,1954.1
2018-03-25 07-PM,WAVESRUR,267,271.9,264.06,271.8,39.92,10637.99
2018-03-25 06-PM,WAVESRUR,267.27,270.21,263.27,267,83.86,22209.16
2018-03-25 05-PM,WAVESRUR,263.8,268.21,262.57,267.27,43.36,11432.26
2018-03-25 04-PM,WAVESRUR,262.8,265,259.5,263.8,53.16,13947.03
2018-03-25 03-PM,WAVESRUR,262.75,265.41,258.24,262.8,29.42,7742.29
2018-03-25 02-PM,WAVESRUR,262.19,262.75,257.1,262.75,36.66,9567.02
2018-03-25 01-PM,WAVESRUR,259.5,262.75,257.69,262.19,40.09,10430.65
2018-03-25 12-PM,WAVESRUR,258.2,262.75,258.2,259.5,41.96,10999.01
2018-03-25 11-AM,WAVESRUR,260.27,261.73,258.2,258.2,87.0,22664.39
2018-03-25 10-AM,WAVESRUR,260.52,263.31,257.18,260.27,51.57,13428.65
2018-03-25 09-AM,WAVESRUR,262.07,262.07,260,260.52,74.97,19598.82
2018-03-25 08-AM,WAVESRUR,265.47,265.47,262,262.07,73.93,19544.64
2018-03-25 07-AM,WAVESRUR,264,267.01,263.47,265.47,5.74,1515.69
2018-03-25 06-AM,WAVESRUR,265,267.01,260.45,264,25.38,6748.57
2018-03-25 05-AM,WAVESRUR,267.46,267.46,260.42,265,39.8,10475.49
2018-03-25 04-AM,WAVESRUR,266,267.52,264.49,267.46,12.85,3421.26
2018-03-25 03-AM,WAVESRUR,263.5,266.88,263.5,266,1.48,393.36
2018-03-25 02-AM,WAVESRUR,267.16,267.16,263.5,263.5,8.76,2325.4
2018-03-25 01-AM,WAVESRUR,267.5,267.52,264,267.16,41.59,11077.07
2018-03-25 12-AM,WAVESRUR,267.52,267.52,263.54,267.5,54.24,14425.27
2018-03-24 11-PM,WAVESRUR,267.42,267.52,263.5,267.52,49.18,13145.51
2018-03-24 10-PM,WAVESRUR,265.79,267.52,263.5,267.42,128.19,34040.44
2018-03-24 09-PM,WAVESRUR,267,269.88,264.47,265.79,96.06,25585.57
2018-03-24 08-PM,WAVESRUR,271.28,274.2,267,267,73.44,19800.38
2018-03-24 07-PM,WAVESRUR,267.26,285.31,267,271.28,254.91,70319.07
2018-03-24 06-PM,WAVESRUR,265,271.27,265,267.26,55.47,15012.27
2018-03-24 05-PM,WAVESRUR,266.29,270,264.97,265,63.05,16939.3
2018-03-24 04-PM,WAVESRUR,267.39,270,264.85,266.29,139.24,37268.7
2018-03-24 03-PM,WAVESRUR,263.52,267.39,263.52,267.39,21.02,5583.8
2018-03-24 02-PM,WAVESRUR,263.51,267.77,263.51,263.52,40.38,10714.11
2018-03-24 01-PM,WAVESRUR,267,267,261.05,263.51,65.0,17216.18
2018-03-24 12-PM,WAVESRUR,263.52,267.77,260,267,31.39,8265.45
2018-03-24 11-AM,WAVESRUR,267,267.77,258.5,263.52,78.38,20559.67
2018-03-24 10-AM,WAVESRUR,265,267.77,260.94,267,65.57,17245.04
2018-03-24 09-AM,WAVESRUR,264.53,267.77,263.35,265,39.52,10501.07
2018-03-24 08-AM,WAVESRUR,268.98,269,262.67,264.53,58.71,15491.66
2018-03-24 07-AM,WAVESRUR,265,268.98,263.19,268.98,53.86,14388.46
2018-03-24 06-AM,WAVESRUR,266,268.98,264.32,265,107.77,28653.5
2018-03-24 05-AM,WAVESRUR,268.96,268.96,258,266,285.77,76011.51
2018-03-24 04-AM,WAVESRUR,268.96,268.96,266,268.96,21.72,5798.0
2018-03-24 03-AM,WAVESRUR,267.77,268.96,260.51,268.96,169.33,45131.12
2018-03-24 02-AM,WAVESRUR,262.05,267.77,260,267.77,42.57,11237.41
2018-03-24 01-AM,WAVESRUR,265.47,265.47,262.05,262.05,7.68,2030.58
2018-03-24 12-AM,WAVESRUR,262.75,267.77,260.01,265.47,62.0,16344.84
2018-03-23 11-PM,WAVESRUR,265,267.77,260,262.75,41.92,11149.03
2018-03-23 10-PM,WAVESRUR,260.01,265,260,265,41.46,10859.03
2018-03-23 09-PM,WAVESRUR,260.01,265,260.01,260.01,114.4,29968.27
2018-03-23 08-PM,WAVESRUR,265,265,260,260.01,131.79,34616.71
2018-03-23 07-PM,WAVESRUR,267,267,262.57,265,15.07,3986.54
2018-03-23 06-PM,WAVESRUR,265.9,268.96,261.05,267,49.07,13107.48
2018-03-23 05-PM,WAVESRUR,268.95,268.95,257.01,265.9,37.0,9763.54
2018-03-23 04-PM,WAVESRUR,269.11,272.05,263.9,268.95,174.73,46758.53
2018-03-23 03-PM,WAVESRUR,265.49,270.57,263.39,269.11,100.56,26900.15
2018-03-23 02-PM,WAVESRUR,263.38,265.49,258.24,265.49,44.64,11686.62
2018-03-23 01-PM,WAVESRUR,270,270,257.01,263.38,48.43,12681.9
2018-03-23 12-PM,WAVESRUR,260.28,270,260.28,270,57.7,15212.18
2018-03-23 11-AM,WAVESRUR,262.36,272.05,260.28,260.28,45.42,11967.82
2018-03-23 10-AM,WAVESRUR,263.02,263.02,258.42,262.36,20.47,5352.91
2018-03-23 09-AM,WAVESRUR,263.28,272.18,261.71,263.02,32.21,8491.71
2018-03-23 08-AM,WAVESRUR,258.33,263.28,258.32,263.28,62.57,16338.39
2018-03-23 07-AM,WAVESRUR,259.48,266.28,255.28,258.33,148.4,38471.64
2018-03-23 06-AM,WAVESRUR,263.3,263.59,259.48,259.48,24.32,6343.77
2018-03-23 05-AM,WAVESRUR,262.7,265.09,262,263.3,14.71,3865.91
2018-03-23 04-AM,WAVESRUR,265.35,265.35,262.59,262.7,11.27,2965.77
2018-03-23 03-AM,WAVESRUR,264.82,265.55,263,265.35,18.4,4852.79
2018-03-23 02-AM,WAVESRUR,268.44,268.91,263.8,264.82,5.91,1573.86
2018-03-23 01-AM,WAVESRUR,263.19,271.26,263.19,268.44,22.89,6142.31
2018-03-23 12-AM,WAVESRUR,267.22,271.06,263.19,263.19,33.13,8866.81
2018-03-22 11-PM,WAVESRUR,270.71,270.72,267.22,267.22,199.09,53888.14
2018-03-22 10-PM,WAVESRUR,268.46,270.72,265.96,270.71,149.71,40500.68
2018-03-22 09-PM,WAVESRUR,269.21,270.72,268.46,268.46,45.09,12146.06
2018-03-22 08-PM,WAVESRUR,271.4,271.4,267.17,269.21,25.67,6888.77
2018-03-22 07-PM,WAVESRUR,269.97,278.1,267.92,271.4,116.69,31635.57
2018-03-22 06-PM,WAVESRUR,264.44,269.97,263.12,269.97,43.77,11682.98
2018-03-22 05-PM,WAVESRUR,262.16,266.37,260.58,264.44,25.89,6810.54
2018-03-22 04-PM,WAVESRUR,261.89,267.9,258,262.16,221.06,58743.63
2018-03-22 03-PM,WAVESRUR,261.89,261.89,257.4,261.89,58.63,15204.61
2018-03-22 02-PM,WAVESRUR,270.28,270.28,254.16,261.89,43.71,11496.47
2018-03-22 01-PM,WAVESRUR,265.5,277.33,265.5,270.28,108.53,29855.98
2018-03-22 12-PM,WAVESRUR,268.6,278.1,265.35,265.5,102.44,27767.74
2018-03-22 11-AM,WAVESRUR,267.72,277,266.34,268.6,120.52,32332.92
2018-03-22 10-AM,WAVESRUR,274.65,274.65,267.72,267.72,136.41,36895.6
2018-03-22 09-AM,WAVESRUR,277.26,277.26,271,274.65,245.15,67731.56
2018-03-22 08-AM,WAVESRUR,275.88,278.1,275.88,277.26,29.52,8175.81
2018-03-22 07-AM,WAVESRUR,278.1,278.1,274.51,275.88,68.74,19009.43
2018-03-22 06-AM,WAVESRUR,280.39,281.6,278,278.1,13.85,3868.83
2018-03-22 05-AM,WAVESRUR,280.42,281.6,279,280.39,8.1,2268.15
2018-03-22 04-AM,WAVESRUR,285.53,285.53,280.2,280.42,32.33,9114.14
2018-03-22 03-AM,WAVESRUR,284.43,285.57,279.94,285.53,9.81,2757.0
2018-03-22 02-AM,WAVESRUR,283.29,285.53,283.29,284.43,2.08,590.46
2018-03-22 01-AM,WAVESRUR,281.01,283.29,279,283.29,0.5034,141.1
2018-03-22 12-AM,WAVESRUR,279.5,281.01,277.1,281.01,6.0,1679.67
2018-03-21 11-PM,WAVESRUR,279.5,279.5,276.4,279.5,15.69,4344.08
2018-03-21 10-PM,WAVESRUR,280,281.26,277.78,279.5,12.4,3473.72
2018-03-21 09-PM,WAVESRUR,281.2,281.2,277.9,280,5.43,1519.04
2018-03-21 08-PM,WAVESRUR,280.4,281.2,276.43,281.2,30.14,8410.21
2018-03-21 07-PM,WAVESRUR,281.2,281.2,277,280.4,30.11,8377.46
2018-03-21 06-PM,WAVESRUR,278.4,282.02,276.99,281.2,81.62,22734.65
