Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume KRW
2018-11-05 12-AM,BTGKRW,33050,33220,32660,32900,1472.65,48385519.58
2018-11-04 11-PM,BTGKRW,33000,33440,32870,33050,1683.41,55771808.25
2018-11-04 10-PM,BTGKRW,33530,33530,32990,33000,1276.33,42281331.02
2018-11-04 09-PM,BTGKRW,33650,33760,33050,33530,1112.21,37213159.89
2018-11-04 08-PM,BTGKRW,33650,33790,32990,33650,939.26,31239988.81
2018-11-04 07-PM,BTGKRW,34340,34340,33500,33650,822.57,27784646.45
2018-11-04 06-PM,BTGKRW,34200,34700,34060,34340,2175.21,75089692.7
2018-11-04 05-PM,BTGKRW,33640,34200,33320,34200,2629.04,89331592.42
2018-11-04 04-PM,BTGKRW,32890,33650,32890,33640,3856.29,128771368.08
2018-11-04 03-PM,BTGKRW,32750,33150,32500,32890,1873.27,61416157.98
2018-11-04 02-PM,BTGKRW,32580,33200,32550,32750,2439.73,80352443.24
2018-11-04 01-PM,BTGKRW,32400,32590,32070,32580,1644.22,53259162.48
2018-11-04 12-PM,BTGKRW,32110,32750,32110,32400,978.44,31717623.42
2018-11-04 11-AM,BTGKRW,31800,32110,31800,32110,1147.95,36753990.47
2018-11-04 10-AM,BTGKRW,32190,32210,31740,31800,3573.29,114732075.15
2018-11-04 09-AM,BTGKRW,32420,32480,31940,32190,5457.53,175734691.37
2018-11-04 08-AM,BTGKRW,31950,33300,31690,32420,8234.79,267460406.23
2018-11-04 07-AM,BTGKRW,30810,33350,30810,31950,11950.94,384698815.84
2018-11-04 06-AM,BTGKRW,30200,31150,30200,30810,4485.71,137539861.11
2018-11-04 05-AM,BTGKRW,30180,30300,30040,30200,695.2,20999565.51
2018-11-04 04-AM,BTGKRW,30040,30250,30040,30180,2349.84,70881923.21
2018-11-04 03-AM,BTGKRW,30200,30290,30040,30040,273.3,8243177.69
2018-11-04 02-AM,BTGKRW,30190,30200,30030,30200,252.66,7624630.88
2018-11-04 01-AM,BTGKRW,30210,30220,30090,30190,21483.43,648673439.75
2018-11-04 12-AM,BTGKRW,30030,30230,30030,30210,1968.05,59455294.33
2018-11-03 11-PM,BTGKRW,30020,30230,30020,30030,132.44,3990280.53
2018-11-03 10-PM,BTGKRW,30000,30020,30000,30020,16.0,480235.02
2018-11-03 09-PM,BTGKRW,30020,30290,30000,30000,169.26,5093114.96
2018-11-03 08-PM,BTGKRW,30300,30300,30010,30020,446.14,13450360.51
2018-11-03 07-PM,BTGKRW,30240,30300,30200,30300,217.55,6588015.84
2018-11-03 06-PM,BTGKRW,30160,30340,30160,30240,325.71,9863249.95
2018-11-03 05-PM,BTGKRW,30200,30420,30160,30160,170.56,5152703.5
2018-11-03 04-PM,BTGKRW,30450,30450,30150,30200,377.03,11414574.29
2018-11-03 03-PM,BTGKRW,30390,30450,30320,30450,141.58,4302410.51
2018-11-03 02-PM,BTGKRW,30500,30680,30360,30390,193.39,5884220.67
2018-11-03 01-PM,BTGKRW,30500,30500,30400,30500,138.64,4223941.91
2018-11-03 12-PM,BTGKRW,30470,30800,30310,30500,344.41,10511641.31
2018-11-03 11-AM,BTGKRW,30580,30650,30300,30470,15038.6,457990416.99
2018-11-03 10-AM,BTGKRW,30410,30580,30350,30580,7.54,228789.27
2018-11-03 09-AM,BTGKRW,30400,30540,30400,30410,435.07,13226826.91
2018-11-03 08-AM,BTGKRW,30360,30400,30360,30400,13.19,401042.88
2018-11-03 07-AM,BTGKRW,30360,30360,30350,30360,73.9,2243341.43
2018-11-03 06-AM,BTGKRW,30350,30360,30350,30360,22.98,697500.94
2018-11-03 05-AM,BTGKRW,30320,30360,30320,30350,43.29,1313939.72
2018-11-03 04-AM,BTGKRW,30330,30330,30320,30320,120.96,3667485.98
2018-11-03 03-AM,BTGKRW,30610,30610,30330,30330,188.18,5715949.6
2018-11-03 02-AM,BTGKRW,30520,30620,30490,30610,474.4,14470862.13
2018-11-03 01-AM,BTGKRW,30660,30740,30510,30520,440.18,13492222.82
2018-11-03 12-AM,BTGKRW,30920,30930,30660,30660,503.33,15475747.91
2018-11-02 11-PM,BTGKRW,30700,30930,30420,30920,587.99,18020381.52
2018-11-02 10-PM,BTGKRW,30690,30810,30400,30700,70.36,2158547.88
2018-11-02 09-PM,BTGKRW,30770,30830,30380,30690,188.57,5785876.39
2018-11-02 08-PM,BTGKRW,30780,30780,30370,30770,15.13,460890.42
2018-11-02 07-PM,BTGKRW,30530,30780,30150,30780,363.19,11013712.17
2018-11-02 06-PM,BTGKRW,30540,30540,30530,30530,49.55,1513019.61
2018-11-02 05-PM,BTGKRW,30670,30670,30540,30540,50.86,1557605.95
2018-11-02 04-PM,BTGKRW,30770,30770,30660,30670,8.63,264499.42
2018-11-02 03-PM,BTGKRW,30660,30980,30550,30770,343.95,10590733.64
2018-11-02 02-PM,BTGKRW,30630,30770,30260,30660,1065.19,32569996.2
2018-11-02 01-PM,BTGKRW,29980,30980,29810,30630,1937.24,59073676.51
2018-11-02 12-PM,BTGKRW,29910,29980,29770,29980,69.0,2057908.7
2018-11-02 11-AM,BTGKRW,30050,30050,29910,29910,61.36,1836015.43
2018-11-02 10-AM,BTGKRW,29710,30050,29710,30050,471.31,14147522.04
2018-11-02 09-AM,BTGKRW,30000,30000,29700,29710,931.64,27783133.26
2018-11-02 08-AM,BTGKRW,30000,30000,29720,30000,142.32,4253009.86
2018-11-02 07-AM,BTGKRW,29850,30070,29650,30000,654.37,19509001.25
2018-11-02 06-AM,BTGKRW,29810,30050,29810,29850,286.93,8608797.7
2018-11-02 05-AM,BTGKRW,30060,30060,29620,29810,1073.56,32025629.22
2018-11-02 04-AM,BTGKRW,30240,30240,29900,30060,259.4,7777120.79
2018-11-02 03-AM,BTGKRW,30100,30240,30090,30240,137.65,4150739.0
2018-11-02 02-AM,BTGKRW,30230,30300,30100,30100,333.26,10087554.76
2018-11-02 01-AM,BTGKRW,29960,30300,29860,30230,392.18,11794945.03
2018-11-02 12-AM,BTGKRW,30000,30000,29800,29960,154.57,4621570.65
2018-11-01 11-PM,BTGKRW,29910,30010,29910,30000,70.93,2128384.6
2018-11-01 10-PM,BTGKRW,30200,30300,29900,29910,339.01,10248955.04
2018-11-01 09-PM,BTGKRW,29970,30200,29910,30200,263.07,7938546.29
2018-11-01 08-PM,BTGKRW,29820,30200,29710,29970,284.56,8571278.76
2018-11-01 07-PM,BTGKRW,29820,29820,29820,29820,0.0,0.0
2018-11-01 06-PM,BTGKRW,29820,29820,29820,29820,0.8598,25639.24
2018-11-01 05-PM,BTGKRW,29940,29940,29740,29740,24.66,738018.45
2018-11-01 04-PM,BTGKRW,29740,29940,29740,29940,14.08,418944.26
2018-11-01 03-PM,BTGKRW,29820,29880,29710,29740,264.58,7876483.61
2018-11-01 02-PM,BTGKRW,29980,29980,29790,29820,324.23,9673280.13
2018-11-01 01-PM,BTGKRW,30000,30000,29720,29980,410168.42,12233216690.41
2018-11-01 12-PM,BTGKRW,29700,30000,29690,30000,445021.53,13229390738.11
2018-11-01 11-AM,BTGKRW,29790,29790,29640,29700,276509.75,8205104041.68
2018-11-01 10-AM,BTGKRW,29780,29790,29600,29790,423.86,12588708.71
2018-11-01 09-AM,BTGKRW,29980,30250,29610,29780,447.45,13417005.02
2018-11-01 08-AM,BTGKRW,29700,30300,29610,29980,850.92,25559025.0
2018-11-01 07-AM,BTGKRW,29470,29700,29470,29700,469.7,13927694.68
2018-11-01 06-AM,BTGKRW,29460,29690,29460,29470,238.07,7048356.65
2018-11-01 05-AM,BTGKRW,29580,29580,29460,29460,362.24,10675919.24
2018-11-01 04-AM,BTGKRW,29580,29580,29580,29580,30.37,898436.3
2018-11-01 03-AM,BTGKRW,29410,29750,29400,29580,291.48,8604642.61
2018-11-01 02-AM,BTGKRW,29580,29600,29410,29410,268.7,7924895.5
2018-11-01 01-AM,BTGKRW,29790,29790,29460,29580,122.59,3630484.21
2018-11-01 12-AM,BTGKRW,29800,29850,29350,29790,404.27,11957831.52
2018-10-31 11-PM,BTGKRW,29690,29840,29610,29800,158.65,4704124.67
2018-10-31 10-PM,BTGKRW,29650,29890,29650,29690,38.36,1144590.81
2018-10-31 09-PM,BTGKRW,29840,29870,29650,29650,94.11,2800696.26
2018-10-31 08-PM,BTGKRW,30010,30020,29830,29840,108.35,3242600.24
2018-10-31 07-PM,BTGKRW,30020,30020,29890,30010,85.17,2554126.32
2018-10-31 06-PM,BTGKRW,29830,30020,29830,30020,78.77,2360164.05
2018-10-31 05-PM,BTGKRW,29810,30020,29810,29830,82.07,2450906.54
2018-10-31 04-PM,BTGKRW,30120,30120,29800,29810,92.71,2764433.08
2018-10-31 03-PM,BTGKRW,29550,30120,29390,30120,829.27,24660789.64
2018-10-31 02-PM,BTGKRW,29550,29770,29550,29550,310.02,9195865.94
2018-10-31 01-PM,BTGKRW,30210,30210,29400,29550,67655.0,2016497252.42
2018-10-31 12-PM,BTGKRW,29560,30250,29390,30210,1095.95,32694416.6
2018-10-31 11-AM,BTGKRW,29640,29640,29360,29560,287.28,8495159.14
2018-10-31 10-AM,BTGKRW,29730,29740,29330,29640,886.19,26098123.67
2018-10-31 09-AM,BTGKRW,29570,29740,29260,29730,364.79,10763137.49
2018-10-31 08-AM,BTGKRW,29270,29570,29200,29570,1176.07,34572996.23
2018-10-31 07-AM,BTGKRW,29850,30000,29260,29270,1892.66,55857929.27
2018-10-31 06-AM,BTGKRW,29800,30600,29710,29850,4147.81,125223681.31
2018-10-31 05-AM,BTGKRW,29060,29820,29050,29800,1215.3,35711947.16
2018-10-31 04-AM,BTGKRW,29090,29250,29010,29060,942.88,27433475.33
2018-10-31 03-AM,BTGKRW,29080,29300,29080,29090,294.81,8598120.22
2018-10-31 02-AM,BTGKRW,29340,29340,29050,29080,138.07,4014230.11
2018-10-31 01-AM,BTGKRW,29410,29450,29150,29340,483.26,14189567.7
2018-10-31 12-AM,BTGKRW,29450,29600,29310,29410,595.96,17502596.54
2018-10-30 11-PM,BTGKRW,29440,29500,29300,29450,91.74,2696848.42
2018-10-30 10-PM,BTGKRW,29380,29460,29100,29440,190.51,5592453.2
2018-10-30 09-PM,BTGKRW,29330,29480,29330,29380,106.65,3137057.9
2018-10-30 08-PM,BTGKRW,29500,29500,29330,29330,38.8,1138004.0
2018-10-30 07-PM,BTGKRW,29500,29500,29480,29500,5393.94,159059057.15
2018-10-30 06-PM,BTGKRW,29640,29640,29330,29500,72.85,2142573.61
2018-10-30 05-PM,BTGKRW,29310,29640,29310,29640,21.56,638955.41
2018-10-30 04-PM,BTGKRW,29650,29650,29310,29310,116.16,3423926.7
2018-10-30 03-PM,BTGKRW,29430,29650,29310,29650,247.33,7308048.96
2018-10-30 02-PM,BTGKRW,29660,29790,29310,29430,2119.61,62391292.44
2018-10-30 01-PM,BTGKRW,29660,29700,29660,29660,348.65,10343627.65
2018-10-30 12-PM,BTGKRW,29650,30000,29650,29660,677.08,20172821.32
2018-10-30 11-AM,BTGKRW,29650,29650,29430,29650,6.88,203648.87
2018-10-30 10-AM,BTGKRW,29420,29750,29420,29650,47.56,1413417.98
2018-10-30 09-AM,BTGKRW,29670,29940,29410,29420,502.65,14844673.53
2018-10-30 08-AM,BTGKRW,29790,29890,29670,29670,408.24,12163328.64
2018-10-30 07-AM,BTGKRW,29670,29790,29670,29790,78.59,2339810.25
2018-10-30 06-AM,BTGKRW,29650,29890,29650,29670,12.71,377277.06
2018-10-30 05-AM,BTGKRW,29700,29890,29650,29650,4.54,134603.11
2018-10-30 04-AM,BTGKRW,29940,29940,29700,29700,134.63,3998383.29
2018-10-30 03-AM,BTGKRW,29990,29990,29700,29940,98.85,2946796.11
2018-10-30 02-AM,BTGKRW,29700,29990,29650,29990,369.02,10946952.64
2018-10-30 01-AM,BTGKRW,29720,29890,29650,29700,37.38,1112000.5
2018-10-30 12-AM,BTGKRW,29500,29860,29500,29720,1179.66,35063213.3
2018-10-29 11-PM,BTGKRW,29840,29900,29380,29500,741.79,22024401.09
2018-10-29 10-PM,BTGKRW,29860,30090,29400,29840,1209.13,35698571.7
2018-10-29 09-PM,BTGKRW,29900,29990,29500,29860,362.25,10781405.64
2018-10-29 08-PM,BTGKRW,29850,29900,29460,29900,10.17,303567.38
2018-10-29 07-PM,BTGKRW,29850,29990,29850,29850,114.42,3426548.22
2018-10-29 06-PM,BTGKRW,29850,29850,29850,29850,90.16,2691222.27
2018-10-29 05-PM,BTGKRW,29800,29850,29800,29850,4.19,125164.04
2018-10-29 04-PM,BTGKRW,29780,29800,29720,29800,119.59,3562163.78
2018-10-29 03-PM,BTGKRW,29710,29780,29310,29780,110.74,3286776.88
2018-10-29 02-PM,BTGKRW,29600,29790,29280,29710,264.85,7783499.58
2018-10-29 01-PM,BTGKRW,29060,29730,29060,29600,2045.37,60496595.24
2018-10-29 12-PM,BTGKRW,29450,29730,29000,29060,4234.17,124043096.24
2018-10-29 11-AM,BTGKRW,29630,29890,29450,29450,891.79,26395486.56
2018-10-29 10-AM,BTGKRW,29610,29650,29610,29630,378.31,11212433.84
2018-10-29 09-AM,BTGKRW,29890,29990,29600,29610,109.52,3259956.49
2018-10-29 08-AM,BTGKRW,29910,30080,29600,29890,628.23,18715885.9
2018-10-29 07-AM,BTGKRW,30050,30350,29800,29910,1097.51,32873070.72
2018-10-29 06-AM,BTGKRW,30240,30300,30050,30050,1419.83,42747991.46
2018-10-29 05-AM,BTGKRW,30160,30240,30160,30240,506.11,15265180.51
2018-10-29 04-AM,BTGKRW,30200,30330,30160,30160,709.12,21489917.15
2018-10-29 03-AM,BTGKRW,30170,30330,30160,30200,184.0,5551571.78
2018-10-29 02-AM,BTGKRW,30200,30360,30170,30170,537.63,16232814.18
2018-10-29 01-AM,BTGKRW,30450,30450,30200,30200,395.74,11966771.01
2018-10-29 12-AM,BTGKRW,30400,30450,30200,30450,847.75,25667098.27
2018-10-28 11-PM,BTGKRW,31000,31000,30400,30400,655.3,20040626.82
2018-10-28 10-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 09-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 08-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 07-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 06-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 05-PM,BTGKRW,31000,31000,31000,31000,0.0,0.0
2018-10-28 04-PM,BTGKRW,31000,31000,31000,31000,6.04,187373.3
2018-10-28 03-PM,BTGKRW,30650,30700,30500,30600,102.61,3142666.89
2018-10-28 02-PM,BTGKRW,30550,30650,30550,30650,104.84,3204753.0
2018-10-28 01-PM,BTGKRW,30400,30550,30250,30550,414.9,12571953.82
2018-10-28 12-PM,BTGKRW,30400,30550,30250,30400,523.43,15902258.31
2018-10-28 11-AM,BTGKRW,30300,30450,30300,30400,191.46,5820595.78
2018-10-28 10-AM,BTGKRW,30600,30600,30250,30300,352.02,10676079.12
2018-10-28 09-AM,BTGKRW,30400,30600,30400,30600,248.57,7592482.47
2018-10-28 08-AM,BTGKRW,30500,30750,30400,30400,155.69,4763784.42
2018-10-28 07-AM,BTGKRW,30350,30650,30350,30500,158.72,4848635.88
2018-10-28 06-AM,BTGKRW,30550,30750,30300,30350,631.98,19222145.22
2018-10-28 05-AM,BTGKRW,30800,30900,30500,30550,351.87,10796212.36
2018-10-28 04-AM,BTGKRW,30450,31350,30350,30800,1645.54,50880542.04
2018-10-28 03-AM,BTGKRW,30400,30700,30400,30450,341.91,10455609.36
2018-10-28 02-AM,BTGKRW,30500,30550,30350,30400,109.27,3332278.96
2018-10-28 01-AM,BTGKRW,30500,30550,30200,30500,579.36,17602906.88
2018-10-28 12-AM,BTGKRW,30750,30750,30500,30500,299.72,9170135.43
2018-10-27 11-PM,BTGKRW,30750,30800,30600,30750,541.91,16688628.78
2018-10-27 10-PM,BTGKRW,30550,31000,30500,30750,6159.02,188585169.7
2018-10-27 09-PM,BTGKRW,30400,30600,30400,30550,1043.99,31813735.7
2018-10-27 08-PM,BTGKRW,30400,30400,30400,30400,0.0,0.0
2018-10-27 07-PM,BTGKRW,30400,30550,30400,30400,728100.08,22134242346.64
2018-10-27 06-PM,BTGKRW,30350,30600,30350,30400,258064.0,7845151704.74
2018-10-27 05-PM,BTGKRW,30250,30650,30250,30350,62929.21,1903937260.67
2018-10-27 04-PM,BTGKRW,30150,30250,30150,30250,534559.66,16170429802.73
2018-10-27 03-PM,BTGKRW,30200,30200,30150,30150,117.14,3532832.2
2018-10-27 02-PM,BTGKRW,30300,30300,30200,30200,93.41,2826092.81
2018-10-27 01-PM,BTGKRW,30300,30400,30200,30300,182586.46,5523261121.24
2018-10-27 12-PM,BTGKRW,30200,30350,30200,30300,452837.1,13698304003.14
2018-10-27 11-AM,BTGKRW,30200,30200,30200,30200,49.6,1497992.48
2018-10-27 10-AM,BTGKRW,30450,30450,30100,30200,238.84,7222898.65
2018-10-27 09-AM,BTGKRW,30350,30450,30100,30450,370.3,11180060.24
2018-10-27 08-AM,BTGKRW,30100,30400,30100,30350,659.21,19989999.71
2018-10-27 07-AM,BTGKRW,30200,30300,30100,30100,896.8,27073895.51
2018-10-27 06-AM,BTGKRW,30050,30300,30000,30200,1545.38,46475518.28
2018-10-27 05-AM,BTGKRW,30100,30150,30050,30050,1232.3,37082548.66
2018-10-27 04-AM,BTGKRW,30150,30300,30100,30100,225.39,6798918.79
2018-10-27 03-AM,BTGKRW,30150,30250,30150,30150,94.59,2854456.16
2018-10-27 02-AM,BTGKRW,30200,30350,30150,30150,201.14,6078385.45
2018-10-27 01-AM,BTGKRW,30200,30200,30200,30200,2998.13,90543507.88
2018-10-27 12-AM,BTGKRW,30300,30300,30200,30200,50632.91,1529983776.47
2018-10-26 11-PM,BTGKRW,30250,30300,30150,30300,71081.59,2153755261.4
2018-10-26 10-PM,BTGKRW,30150,30300,30150,30250,136.14,4111164.4
2018-10-26 09-PM,BTGKRW,30300,30300,30150,30150,255.31,7697533.19
2018-10-26 08-PM,BTGKRW,30300,30300,30300,30300,0.0,0.0
2018-10-26 07-PM,BTGKRW,30300,30300,30300,30300,9.82,297578.0
2018-10-26 06-PM,BTGKRW,30150,30250,30150,30250,694918.95,21000796203.68
2018-10-26 05-PM,BTGKRW,30200,30200,30150,30150,107062.98,3233301472.39
2018-10-26 04-PM,BTGKRW,30150,30300,30150,30200,540818.64,16342959090.21
2018-10-26 03-PM,BTGKRW,30150,30300,30150,30150,284510.43,8600225604.46
2018-10-26 02-PM,BTGKRW,30300,30300,30150,30150,450.97,13610445.14
2018-10-26 01-PM,BTGKRW,30400,30500,30250,30300,169537.09,5153919141.65
2018-10-26 12-PM,BTGKRW,30350,30450,30250,30400,254044.25,7708738062.39
2018-10-26 11-AM,BTGKRW,30450,30600,30350,30350,96.39,2934170.11
2018-10-26 10-AM,BTGKRW,30350,30550,30350,30450,156.34,4757702.11
2018-10-26 09-AM,BTGKRW,30200,30600,30200,30350,799.04,24392569.94
2018-10-26 08-AM,BTGKRW,30000,30550,30000,30200,637.14,19366912.68
2018-10-26 07-AM,BTGKRW,30150,30300,30000,30000,264.53,7971689.44
2018-10-26 06-AM,BTGKRW,30150,30200,29950,30150,1035.33,31131660.47
2018-10-26 05-AM,BTGKRW,30350,30350,29950,30150,1206.55,36282755.07
2018-10-26 04-AM,BTGKRW,30200,30400,30200,30350,86.86,2633313.89
2018-10-26 03-AM,BTGKRW,30250,30450,30150,30200,480.94,14540600.27
2018-10-26 02-AM,BTGKRW,30250,30400,30250,30250,217.29,6590261.28
2018-10-26 01-AM,BTGKRW,30300,30450,30250,30250,326.44,9880455.31
2018-10-26 12-AM,BTGKRW,30300,30500,30300,30300,431.43,13078433.1
2018-10-25 11-PM,BTGKRW,30350,30450,30300,30300,19373.29,589908147.76
2018-10-25 10-PM,BTGKRW,30250,30500,30250,30350,42781.3,1301126759.73
2018-10-25 09-PM,BTGKRW,30550,30650,30250,30250,21881.01,667002196.19
2018-10-25 08-PM,BTGKRW,30700,30700,30500,30550,152.89,4682977.87
2018-10-25 07-PM,BTGKRW,30500,30700,30450,30700,383.82,11750068.79
2018-10-25 06-PM,BTGKRW,30500,30500,30500,30500,0.0,0.0
2018-10-25 05-PM,BTGKRW,30500,30500,30500,30500,1.39,42465.15
2018-10-25 04-PM,BTGKRW,30450,31200,30300,30500,1700.98,51970567.49
2018-10-25 03-PM,BTGKRW,30450,30750,30300,30450,227.75,6963048.68
2018-10-25 02-PM,BTGKRW,30350,30750,30100,30450,807.62,24593612.1
2018-10-25 01-PM,BTGKRW,30200,30350,30200,30350,253.18,7670874.28
2018-10-25 12-PM,BTGKRW,30150,30300,30150,30200,667.25,20159810.27
2018-10-25 11-AM,BTGKRW,30100,30300,30100,30150,268.51,8103318.66
2018-10-25 10-AM,BTGKRW,30200,30300,30050,30100,590.75,17786325.23
2018-10-25 09-AM,BTGKRW,30100,30300,30000,30200,2054.74,61863290.49
2018-10-25 08-AM,BTGKRW,30250,30400,30050,30100,559.55,16873503.34
2018-10-25 07-AM,BTGKRW,29900,30500,29900,30250,27444.94,822305684.61
2018-10-25 06-AM,BTGKRW,30000,30450,29800,29900,387398.13,11685039102.88
2018-10-25 05-AM,BTGKRW,30150,30200,29800,30000,128602.68,3877458738.39
2018-10-25 04-AM,BTGKRW,30200,30400,30150,30150,161650.68,4889970178.97
2018-10-25 03-AM,BTGKRW,30400,30450,30050,30200,156568.38,4733427090.87
2018-10-25 02-AM,BTGKRW,30400,30500,30000,30400,69355.46,2094185352.12
2018-10-25 01-AM,BTGKRW,30400,30700,30150,30400,2161.98,65657013.96
2018-10-25 12-AM,BTGKRW,30700,30800,30200,30400,1183.96,36131760.91
2018-10-24 11-PM,BTGKRW,30700,30850,30150,30700,1317.38,40188024.67
2018-10-24 10-PM,BTGKRW,30900,30900,30550,30700,2147.71,66244067.14
2018-10-24 09-PM,BTGKRW,31050,31050,30800,30900,42992.48,1330432442.11
2018-10-24 08-PM,BTGKRW,30750,31150,30750,31050,3047.81,94751395.06
2018-10-24 07-PM,BTGKRW,31100,31100,30700,30750,41.9,1289589.64
2018-10-24 06-PM,BTGKRW,31100,31100,30750,31100,1.7,52824.88
2018-10-24 05-PM,BTGKRW,30900,31100,30700,31100,77.81,2409723.13
2018-10-24 04-PM,BTGKRW,30550,30950,30550,30900,72.2,2222763.46
2018-10-24 03-PM,BTGKRW,31000,31300,30500,30550,1533.37,47377027.07
2018-10-24 02-PM,BTGKRW,31300,31300,30900,31000,583.92,18137990.33
2018-10-24 01-PM,BTGKRW,31200,31300,30900,31300,1435.45,44575472.79
2018-10-24 12-PM,BTGKRW,30950,31600,30750,31200,3762.04,117796830.39
2018-10-24 11-AM,BTGKRW,30950,30950,30450,30950,1456.62,44881405.66
2018-10-24 10-AM,BTGKRW,30750,30950,30600,30950,1927.24,59229503.05
2018-10-24 09-AM,BTGKRW,31050,31150,30600,30750,4462.87,137644382.58
2018-10-24 08-AM,BTGKRW,30900,31500,30350,31050,6727.02,208492408.57
2018-10-24 07-AM,BTGKRW,31450,31600,30500,30900,5213.28,162441084.85
2018-10-24 06-AM,BTGKRW,31000,31600,30900,31450,18078.85,565480117.6
2018-10-24 05-AM,BTGKRW,30500,31500,30450,31000,4990.26,154615490.78
2018-10-24 04-AM,BTGKRW,30250,30750,30200,30500,3636.87,110791181.17
2018-10-24 03-AM,BTGKRW,30000,30250,29850,30250,2799.05,84262925.25
2018-10-24 02-AM,BTGKRW,29750,30050,29750,30000,1507.2,45218066.43
2018-10-24 01-AM,BTGKRW,30100,30100,29700,29750,931.25,27836692.27
2018-10-24 12-AM,BTGKRW,29800,30100,29800,30100,159.71,4798679.64
2018-10-23 11-PM,BTGKRW,30000,30050,29750,29800,185.5,5561885.61
2018-10-23 10-PM,BTGKRW,29800,30050,29800,30000,273.77,8182282.21
2018-10-23 09-PM,BTGKRW,30000,30250,29750,29800,542.1,16267770.24
2018-10-23 08-PM,BTGKRW,30200,30250,29800,30000,333.2,10018768.82
2018-10-23 07-PM,BTGKRW,30250,30450,30100,30200,553.56,16730876.6
2018-10-23 06-PM,BTGKRW,30500,30500,30250,30250,56.42,1708415.64
2018-10-23 05-PM,BTGKRW,30350,30850,30150,30500,2680.99,81891663.24
2018-10-23 04-PM,BTGKRW,29550,30350,29500,30350,6874.93,205213779.19
2018-10-23 03-PM,BTGKRW,29250,29600,29100,29550,816.6,24105231.93
2018-10-23 02-PM,BTGKRW,29300,29700,29000,29250,922.47,27202639.49
2018-10-23 01-PM,BTGKRW,29300,29500,29200,29300,649.74,19049958.56
2018-10-23 12-PM,BTGKRW,29150,29350,29000,29300,2376.23,69078534.21
2018-10-23 11-AM,BTGKRW,29200,29350,29000,29150,3335.57,96957364.71
2018-10-23 10-AM,BTGKRW,29250,29350,29200,29200,295.79,8643556.7
2018-10-23 09-AM,BTGKRW,29450,29450,29250,29250,58.39,1708143.01
2018-10-23 08-AM,BTGKRW,29150,29450,29150,29450,200.41,5868538.38
2018-10-23 07-AM,BTGKRW,29300,29300,29100,29150,347.52,10164267.6
2018-10-23 06-AM,BTGKRW,29700,29700,29250,29300,64.75,1900701.34
2018-10-23 05-AM,BTGKRW,29400,29700,29400,29700,128.4,3796885.55
2018-10-23 04-AM,BTGKRW,29450,29450,28850,29400,1279.44,37478235.39
2018-10-23 03-AM,BTGKRW,29600,29600,29450,29450,51.07,1504431.23
2018-10-23 02-AM,BTGKRW,26350,30000,26350,29600,5308.59,157114578.92
2018-10-23 01-AM,BTGKRW,29400,29500,26350,26350,2214.65,63579203.52
2018-10-23 12-AM,BTGKRW,29350,29600,29350,29400,226.14,6653401.88
2018-10-22 11-PM,BTGKRW,29550,29550,29350,29350,402.36,11819396.72
2018-10-22 10-PM,BTGKRW,29500,29550,29400,29550,179.92,5296579.32
2018-10-22 09-PM,BTGKRW,29500,29600,29500,29500,2.88,85275.6
2018-10-22 08-PM,BTGKRW,29600,29600,29500,29500,33.06,975234.6
2018-10-22 07-PM,BTGKRW,29600,29600,29600,29600,164.12,4857904.64
2018-10-22 06-PM,BTGKRW,29400,29600,29400,29600,81.18,2402827.36
2018-10-22 05-PM,BTGKRW,29450,29550,29400,29400,56963.54,1677726478.44
2018-10-22 04-PM,BTGKRW,29550,29550,29400,29450,2902.92,85482553.49
2018-10-22 03-PM,BTGKRW,29600,29600,29400,29550,237.75,6990290.58
2018-10-22 02-PM,BTGKRW,29450,29600,29350,29600,756.17,22251991.21
2018-10-22 01-PM,BTGKRW,29800,30050,29400,29450,1643.43,48848029.74
2018-10-22 12-PM,BTGKRW,29600,29800,29300,29800,3517.72,104433389.86
2018-10-22 11-AM,BTGKRW,29550,30200,29450,29600,4813.5,143341621.46
2018-10-22 10-AM,BTGKRW,29450,29650,29450,29550,163.13,4834669.31
2018-10-22 09-AM,BTGKRW,29450,29600,29450,29450,609.83,18007224.18
2018-10-22 08-AM,BTGKRW,29450,29600,29350,29450,286.98,8460075.39
2018-10-22 07-AM,BTGKRW,29500,29550,29400,29450,233.03,6868896.35
2018-10-22 06-AM,BTGKRW,29550,29550,29500,29500,181.67,5361954.5
2018-10-22 05-AM,BTGKRW,29550,29700,29550,29550,316.05,9343802.3
2018-10-22 04-AM,BTGKRW,29500,29700,29500,29550,156.48,4629249.06
2018-10-22 03-AM,BTGKRW,29500,29750,29500,29500,906.82,26827879.69
2018-10-22 02-AM,BTGKRW,29750,29850,29500,29500,2508.28,74247832.06
2018-10-22 01-AM,BTGKRW,29550,29750,29550,29750,201.77,5981772.53
2018-10-22 12-AM,BTGKRW,29600,29900,29500,29550,396.54,11759762.56
