Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUB
2018-07-21,LTCRUB,5003.56,5182.77,4908.36,5147.08,362.93,1835125.2
2018-07-20,LTCRUB,5272.27,5296,4968.99,5003.56,552.7,2823735.69
2018-07-19,LTCRUB,5253.3,5442.59,5172.48,5272.27,516.48,2728445.92
2018-07-18,LTCRUB,5470.71,5750,5115.3,5253.3,608.13,3341816.21
2018-07-17,LTCRUB,5177.8,6015.4,5030.36,5470.71,791.97,4221758.93
2018-07-16,LTCRUB,4920.31,5190.74,4650,5177.8,443.45,2237063.3
2018-07-15,LTCRUB,4804.8,4969.97,4756.66,4920.31,284.97,1384747.16
2018-07-14,LTCRUB,4802.54,4849.72,4730.73,4804.8,246.5,1180709.32
2018-07-13,LTCRUB,4832.98,4910.41,4744,4802.54,378.97,1835370.07
2018-07-12,LTCRUB,4890.2,4900.86,4600,4832.98,363.17,1736677.47
2018-07-11,LTCRUB,4745.5,5066.63,4728.94,4890.2,306.21,1487444.11
2018-07-10,LTCRUB,4991.01,5022.4,4706.91,4745.5,451.18,2173694.01
2018-07-09,LTCRUB,5180.41,5187.8,4977.53,4991.01,395.03,2020824.69
2018-07-08,LTCRUB,5315,5347.06,5154.51,5180.41,453.33,2390850.92
2018-07-07,LTCRUB,5224.24,5315,4610,5315,370.4,1905162.37
2018-07-06,LTCRUB,5248.8,5305.39,5105.5,5224.24,306.07,1598370.92
2018-07-05,LTCRUB,5366.32,5423.7,5172.55,5248.8,352.29,1860083.22
2018-07-04,LTCRUB,5323.9,5557.98,5220.04,5366.32,337.13,1811225.12
2018-07-03,LTCRUB,5333.38,5606.39,5312,5323.9,384.82,2088860.91
2018-07-02,LTCRUB,4974.36,5404.78,4898.09,5333.38,474.83,2453135.01
2018-07-01,LTCRUB,5087.82,5087.82,4857.29,4974.36,272.98,1357041.59
2018-06-30,LTCRUB,4995.94,5250,4967.62,5087.82,429.86,2197441.81
2018-06-29,LTCRUB,4751.5,5051.54,4561.2,4995.94,475.39,2244360.17
2018-06-28,LTCRUB,5127.6,5164.79,4728.56,4751.5,375.0,1869737.06
2018-06-27,LTCRUB,4872.2,5187.22,4823.27,5127.6,374.99,1886620.33
2018-06-26,LTCRUB,5292.58,5319.97,4855.66,4872.2,311.01,1600198.67
2018-06-25,LTCRUB,5251.34,5442.68,5136.53,5292.58,379.15,2001364.19
2018-06-24,LTCRUB,5410.3,5428.8,4863,5251.34,669.68,3454634.04
2018-06-23,LTCRUB,5466.39,5588.46,5293.87,5410.3,309.42,1674535.72
2018-06-22,LTCRUB,6098.63,6144.6,5222.44,5466.39,483.48,2721775.8
2018-06-21,LTCRUB,6162.92,6241.71,6078.19,6098.63,292.98,1801983.23
2018-06-20,LTCRUB,6244.2,6258.92,6075.66,6162.92,330.4,2032512.51
2018-06-19,LTCRUB,6201.38,6450,6135.78,6244.2,265.93,1662796.46
2018-06-18,LTCRUB,6085.73,6267.97,5927.65,6201.38,269.88,1638523.64
2018-06-17,LTCRUB,6175.5,6223.99,6032.23,6085.73,208.85,1281096.55
2018-06-16,LTCRUB,6073.8,6222.67,5927.71,6175.5,254.37,1551342.16
2018-06-15,LTCRUB,6371.57,6403.2,5690,6073.8,380.6,2356246.02
2018-06-14,LTCRUB,5920.06,6514.51,5899.1,6371.57,445.29,2756082.31
2018-06-13,LTCRUB,6331.7,6368.07,5693.74,5920.06,354.0,2147701.41
2018-06-12,LTCRUB,6755.77,6803.38,6245.34,6331.7,368.43,2428064.34
2018-06-11,LTCRUB,6676.59,6805.15,6550,6755.77,282.79,1895670.02
2018-06-10,LTCRUB,7207.23,7269.62,6547.68,6676.59,327.89,2266419.44
2018-06-09,LTCRUB,7331.09,7409.04,6000,7207.23,305.01,2213454.21
2018-06-08,LTCRUB,7272.9,7394.29,7160.99,7331.09,280.91,2045508.53
2018-06-07,LTCRUB,7290.8,7408.05,7201.1,7272.9,264.02,1925317.56
2018-06-06,LTCRUB,7456.24,7478.07,7140.04,7290.8,277.92,2030932.37
2018-06-05,LTCRUB,7363.56,7483.63,7180,7456.24,283.39,2071004.21
2018-06-04,LTCRUB,7673.8,7749.96,7312.3,7363.56,294.09,2206069.36
2018-06-03,LTCRUB,7496.69,7795.67,7453.59,7673.8,310.94,2371109.73
2018-06-02,LTCRUB,7426.3,7583.62,7334.05,7496.69,225.58,1686444.37
2018-06-01,LTCRUB,7246.42,7426.3,7197.92,7426.3,145.03,1060291.02
2018-05-31,LTCRUB,7277.36,7490.85,7228.83,7246.42,170.13,1253122.16
2018-05-30,LTCRUB,7426.41,7622.04,7156,7277.36,284.9,2102717.92
2018-05-29,LTCRUB,6954.5,7613.1,6911.3,7426.41,392.69,2876009.95
2018-05-28,LTCRUB,7295,7342.57,6935.49,6954.5,317.81,2269963.38
2018-05-27,LTCRUB,7298.35,7366.72,7232.58,7295,195.89,1429758.84
2018-05-26,LTCRUB,7339.9,7556.53,7290.95,7298.35,242.5,1802937.63
2018-05-25,LTCRUB,7510.17,7557.17,7224.9,7339.9,335.18,2468569.15
2018-05-24,LTCRUB,7259,7600.99,7068.77,7510.17,362.6,2666444.27
2018-05-23,LTCRUB,7688,7735.8,7123.55,7259,489.44,3640307.49
2018-05-22,LTCRUB,8045.7,8102.13,7651,7688,251.99,1991652.48
2018-05-21,LTCRUB,8322.24,8339.5,7983.12,8045.7,264.01,2151211.19
2018-05-20,LTCRUB,8065.7,8377.16,8000.3,8322.24,306.77,2521859.28
2018-05-19,LTCRUB,8170.1,8181.56,7966.19,8065.7,293.79,2376102.97
2018-05-18,LTCRUB,7976.9,8268.19,7840.6,8170.1,311.81,2497803.61
2018-05-17,LTCRUB,8277.2,8424.83,7946.51,7976.9,266.67,2188847.18
2018-05-16,LTCRUB,8251.77,8384.96,8025.84,8277.2,329.61,2709142.63
2018-05-15,LTCRUB,8785,8926.26,8217.45,8251.77,350.74,2988649.22
2018-05-14,LTCRUB,8891.3,9034.12,8341.29,8785,441.43,3833710.01
2018-05-13,LTCRUB,8767.11,9000,8483.27,8891.3,344.42,3014302.08
2018-05-12,LTCRUB,8461.9,8926.3,8200,8767.11,376.65,3224541.56
2018-05-11,LTCRUB,9017.2,9017.2,8301.04,8461.9,476.5,4111915.53
2018-05-10,LTCRUB,9427.71,9624.17,9000,9017.2,322.34,3021819.83
2018-05-09,LTCRUB,9624.17,9624.17,9262.34,9427.71,344.94,3258716.85
2018-05-08,LTCRUB,9761.27,10064,9471.72,9624.17,396.85,3868186.95
2018-05-07,LTCRUB,10123,10136.91,9434.58,9761.27,364.02,3540894.76
2018-05-06,LTCRUB,10321.2,10590,9740.34,10123,401.85,4045665.66
2018-05-05,LTCRUB,9891.22,10597.47,9774.29,10321.2,466.17,4735105.08
2018-05-04,LTCRUB,9327.8,9931.61,9073.11,9891.22,518.96,4905700.55
2018-05-03,LTCRUB,8831.9,9479.99,8740.36,9327.8,406.61,3691579.7
2018-05-02,LTCRUB,8638.68,8900,8500,8831.9,275.21,2386104.72
2018-05-01,LTCRUB,8590,8696.8,8450.11,8638.68,237.74,2040150.9
2018-04-30,LTCRUB,8778.8,8779,8566.5,8590,274.62,2378020.61
2018-04-29,LTCRUB,8660.5,8795.61,8475.41,8778.8,250.73,2174081.85
2018-04-28,LTCRUB,8410.81,8748.73,8400,8660.5,265.52,2287913.45
2018-04-27,LTCRUB,8886.6,8904.7,8410.81,8410.81,367.98,3203425.04
2018-04-26,LTCRUB,8358.4,8912.12,8220.43,8886.6,367.11,3118774.68
2018-04-25,LTCRUB,9490.32,9490.32,8179.02,8358.4,579.82,5040093.92
2018-04-24,LTCRUB,8660.1,9500,8660.1,9490.32,422.86,3919689.99
2018-04-23,LTCRUB,8441.7,8740.24,8377.75,8660.1,292.76,2514641.04
2018-04-22,LTCRUB,8378.48,8647.02,8217.3,8441.7,329.06,2780914.01
2018-04-21,LTCRUB,8757.89,9095.4,7925.83,8378.48,488.95,4108445.72
2018-04-20,LTCRUB,8233.9,8800,8065.47,8757.89,369.54,3108248.69
2018-04-19,LTCRUB,7913.34,8327.86,7818.82,8233.9,371.03,2973043.35
2018-04-18,LTCRUB,7707.32,7923.33,7680.44,7913.34,305.85,2389205.99
2018-04-17,LTCRUB,7466.1,8109.83,7443.07,7707.32,484.26,3772725.3
2018-04-16,LTCRUB,7550,7588.95,7272,7466.1,343.14,2545850.72
2018-04-15,LTCRUB,7203.7,7595.25,7203.7,7550,334.76,2483449.37
2018-04-14,LTCRUB,7257.54,7405.6,7155.14,7203.7,354.93,2578928.91
2018-04-13,LTCRUB,7405.6,7615.4,7062.67,7257.54,543.53,3976245.87
2018-04-12,LTCRUB,7020.4,7405.6,6700,7405.6,584.02,4111790.45
2018-04-11,LTCRUB,6689.29,7041.31,6611.65,7020.4,335.81,2284472.47
2018-04-10,LTCRUB,6318.74,6719.13,6254.93,6689.29,463.75,3015217.85
2018-04-09,LTCRUB,6304.2,6501.2,6129.31,6318.74,330.21,2086965.77
2018-04-08,LTCRUB,6301.16,6377.85,6220,6304.2,223.88,1410238.52
2018-04-07,LTCRUB,6268.64,6542.49,6244.52,6301.16,269.4,1729946.16
2018-04-06,LTCRUB,6581.59,6581.59,6227.5,6268.64,219.63,1389570.51
2018-04-05,LTCRUB,6391.5,6697.57,6235,6581.59,310.79,2017650.14
2018-04-04,LTCRUB,7205.79,7207.46,6277,6391.5,623.3,4154338.02
2018-04-03,LTCRUB,6492.1,7366.94,6432.23,7205.79,427.97,2931855.44
2018-04-02,LTCRUB,6421.4,6674.21,6365.16,6492.1,318.26,2074960.24
2018-04-01,LTCRUB,6529.81,6627.74,6147.2,6421.4,263.89,1692708.66
2018-03-31,LTCRUB,6711.64,7000,6500,6529.81,311.04,2089606.46
2018-03-30,LTCRUB,6614.55,7207.46,6365.16,6711.64,428.25,2873350.39
2018-03-29,LTCRUB,7502.9,7516.7,6454.18,6614.55,547.64,3744023.41
2018-03-28,LTCRUB,7729.2,7920.48,7455,7502.9,269.57,2067602.81
2018-03-27,LTCRUB,8386.4,8434.51,7701,7729.2,410.68,3294207.12
2018-03-26,LTCRUB,8795.52,8860,7900,8386.4,319.01,2685239.88
2018-03-25,LTCRUB,8765.07,8888,8660.72,8795.52,237.08,2080342.3
2018-03-24,LTCRUB,9204.47,9268.72,8741,8765.07,231.83,2082730.41
2018-03-23,LTCRUB,9163.45,9400,8717.15,9204.47,256.43,2297132.61
2018-03-22,LTCRUB,9191,10500,8888,9163.45,461.79,4359447.62
2018-03-21,LTCRUB,9301.46,9565.11,9000,9191,385.22,3595923.47
2018-03-20,LTCRUB,8794.1,9455.5,8600,9301.46,350.4,3128799.12
2018-03-19,LTCRUB,8464.12,8919.54,8272.04,8794.1,332.55,2858361.59
2018-03-18,LTCRUB,8523.7,8585,7670.9,8464.12,447.93,3658680.07
2018-03-17,LTCRUB,9211.6,9212.72,8417.81,8523.7,310.58,2743860.29
2018-03-16,LTCRUB,9186.15,9501,8901.79,9211.6,309.08,2840138.17
2018-03-15,LTCRUB,9209.8,9413.83,8515,9186.15,393.18,3569719.7
2018-03-14,LTCRUB,9750.7,9906.25,9016,9209.8,323.23,3028272.27
2018-03-13,LTCRUB,9901.58,10100.18,9659.18,9750.7,317.29,3118406.22
2018-03-12,LTCRUB,10507.5,10635.91,9686.1,9901.58,347.62,3537594.16
2018-03-11,LTCRUB,9909.87,10699.99,9615.7,10507.5,488.26,5024431.82
2018-03-10,LTCRUB,10344.4,10710.49,9768.77,9909.87,362.25,3716170.31
2018-03-09,LTCRUB,9796.36,10535,8975.84,10344.4,701.3,6784690.66
2018-03-08,LTCRUB,10045.8,10199.2,9750,9796.36,406.64,4036940.55
2018-03-07,LTCRUB,10331.3,10466.7,9525.12,10045.8,508.76,5106143.18
2018-03-06,LTCRUB,10953.1,10953.1,10110,10331.3,421.52,4454812.26
2018-03-05,LTCRUB,11006.2,11169.09,10689.23,10953.1,440.87,4827341.01
2018-03-04,LTCRUB,11055.3,11150,10610,11006.2,326.05,3562785.08
2018-03-03,LTCRUB,11049.4,11326.28,10877.55,11055.3,317.58,3517674.68
2018-03-02,LTCRUB,10910,11445.62,10651.89,11049.4,389.98,4243191.24
2018-03-01,LTCRUB,10749.5,11140,10504.06,10910,357.84,3876143.76
2018-02-28,LTCRUB,11534.3,11675,10749.5,10749.5,373.16,4162315.2
2018-02-27,LTCRUB,11850.6,11878.98,11350.56,11534.3,282.22,3270609.34
2018-02-26,LTCRUB,12061.46,12680,11543.2,11850.6,503.45,6104883.68
2018-02-25,LTCRUB,11509,12295,11225.03,12061.46,477.18,5576761.48
2018-02-24,LTCRUB,11554,11963.1,10953.82,11509,387.29,4411402.41
2018-02-23,LTCRUB,10829.3,11935.7,10253.04,11554,442.82,4978778.27
2018-02-22,LTCRUB,11583.61,12316.98,10622,10829.3,496.18,5647191.48
2018-02-21,LTCRUB,12550,12837.65,11264.31,11583.61,693.28,8328293.31
2018-02-20,LTCRUB,12061.34,13300,11699,12550,902.02,11445906.38
2018-02-19,LTCRUB,11837.4,12231.21,11787.74,12061.34,374.02,4496129.66
2018-02-18,LTCRUB,12433.15,12629,11664.83,11837.4,532.12,6498240.72
2018-02-17,LTCRUB,12413,12674.88,12200.1,12433.15,466.38,5794684.16
2018-02-16,LTCRUB,12134.11,12782.98,11500,12413,523.11,6338584.09
2018-02-15,LTCRUB,11428,12980,11346.51,12134.11,1011.76,12348514.51
2018-02-14,LTCRUB,9076.3,12050,8400,11428,1606.91,17085273.58
2018-02-13,LTCRUB,9011.8,9199.98,8300,9076.3,473.6,4219266.52
2018-02-12,LTCRUB,8631.14,9274.28,8631.14,9011.8,444.36,3958143.29
2018-02-11,LTCRUB,8814.01,8924.61,8201,8631.14,445.08,3825315.62
2018-02-10,LTCRUB,8944.19,9503.9,8550,8814.01,625.43,5631008.8
2018-02-09,LTCRUB,8562.81,9000,8105.03,8944.19,558.88,4772016.94
2018-02-08,LTCRUB,7972.6,8564.32,7924.83,8562.81,512.31,4250940.34
2018-02-07,LTCRUB,7939.3,8895.01,7375.4,7972.6,808.54,6680368.59
2018-02-06,LTCRUB,7618.5,8300,6128.65,7939.3,1122.66,8068429.65
2018-02-05,LTCRUB,8813.98,8862.46,7255,7618.5,737.07,5921661.8
2018-02-04,LTCRUB,8955.84,9807.5,8176.01,8813.98,907.42,8123106.74
2018-02-03,LTCRUB,7604.1,9209.7,7273.04,8955.84,599.02,4940919.85
2018-02-02,LTCRUB,7354.75,8352.66,5596.45,7604.1,793.07,5591571.71
2018-02-01,LTCRUB,9037.27,9113.67,7247.68,7318.25,551.77,4546882.01
2018-01-31,LTCRUB,9486.51,9538.11,8875.78,9037.27,418.75,3853448.75
2018-01-30,LTCRUB,10132,10263.23,9101,9486.51,367.05,3582936.85
2018-01-29,LTCRUB,10631,10641,10000,10132,353.84,3606945.89
2018-01-28,LTCRUB,10290.5,10650,10278.66,10631,319.91,3334564.2
2018-01-27,LTCRUB,10182.8,10400,10100.66,10290.5,336.9,3459133.23
2018-01-26,LTCRUB,10697.1,10702.69,9869,10182.8,379.57,3894672.78
2018-01-25,LTCRUB,10765,10891.3,10500,10697.1,209.62,2240182.04
2018-01-24,LTCRUB,10800,11083.23,10650.95,10765,196.4,2129823.01
2018-01-23,LTCRUB,11320,11368,10304.7,10800,331.94,3560321.36
2018-01-22,LTCRUB,11870.5,12308.01,10760,11320,406.34,4663879.36
2018-01-21,LTCRUB,12947,12970.25,11335.04,11870.5,491.32,5932561.02
2018-01-20,LTCRUB,12090,13006,12071.62,12947,378.31,4750680.4
2018-01-19,LTCRUB,12155.44,12477.78,11705.32,12090,466.16,5665227.34
2018-01-18,LTCRUB,11453,12739,10523.87,12155.44,867.03,10114147.99
2018-01-17,LTCRUB,11835.66,12517,7986,11453,1488.15,15380154.65
2018-01-16,LTCRUB,13731,13950,9753.84,11835.66,1238.41,14957702.73
2018-01-15,LTCRUB,13900,14179,13515,13731,435.5,6055255.09
2018-01-14,LTCRUB,14600,15178.56,13727.72,13900,561.38,7996619.55
2018-01-13,LTCRUB,14120,15000,13929.91,14600,571.3,8197947.15
2018-01-12,LTCRUB,14005.1,14453.97,13628.53,14120,539.99,7569598.06
2018-01-11,LTCRUB,14863.67,15249.91,13500,14005.1,730.76,10440617.62
2018-01-10,LTCRUB,15125.6,15338.49,14001,14863.67,988.37,14497013.42
2018-01-09,LTCRUB,15625,15830,14293,15125.6,901.6,13715503.13
2018-01-08,LTCRUB,16142.2,16550,13929.91,15625,1125.29,17624711.3
2018-01-07,LTCRUB,16890.54,17223.16,15811,16142.2,786.42,13060562.8
2018-01-06,LTCRUB,15006.85,18786.73,14745,16890.54,1503.9,25541168.71
2018-01-05,LTCRUB,14303.26,15361,14100.9,15006.85,918.46,13683044.43
2018-01-04,LTCRUB,14181.59,15000,13010,14303.26,978.78,13639491.13
2018-01-03,LTCRUB,14914.5,15400,14074,14181.59,521.06,7585495.83
2018-01-02,LTCRUB,14130,15438,14100,14914.5,673.5,10132489.97
2018-01-01,LTCRUB,14274.8,14857.98,13881.32,14130,323.46,4642143.62
2017-12-31,LTCRUB,14027.59,15000,12795,14274.8,470.89,6623375.81
2017-12-30,LTCRUB,15042.87,15566.46,12043.34,14027.59,798.09,11276807.75
2017-12-29,LTCRUB,15500.11,16320.44,14348,15042.87,726.88,11126125.71
2017-12-28,LTCRUB,16220.36,16698,15000,15500.11,437.57,6847672.48
2017-12-27,LTCRUB,16914.89,17155,15469.26,16220.36,489.47,8048064.51
2017-12-26,LTCRUB,16710,17330.71,16301.6,16914.89,436.3,7353795.68
2017-12-25,LTCRUB,16599,17345,16188.09,16710,387.44,6559432.15
2017-12-24,LTCRUB,16797.1,17500,15410,16599,521.37,8578407.51
2017-12-23,LTCRUB,15639,18500,15000,16797.1,666.59,11473403.47
2017-12-22,LTCRUB,18167,18588.24,10668,15639,1432.32,20825929.08
2017-12-21,LTCRUB,19271,19588.4,17000,18167,1033.08,19231080.42
2017-12-20,LTCRUB,21060,21110,18649,19271,885.31,17503207.58
2017-12-19,LTCRUB,21260,22369.65,19710.96,21060,1037.16,22079970.51
2017-12-18,LTCRUB,19511,21550.18,18400,21260,1135.69,22372341.49
2017-12-17,LTCRUB,18137.7,20000,18101.98,19511,957.07,18465386.99
2017-12-16,LTCRUB,18295.1,18800,18000,18137.7,766.2,13998059.41
2017-12-15,LTCRUB,16832.28,19100,14990.4,18295.1,1721.81,30059377.77
2017-12-14,LTCRUB,17914.28,18588.24,15600,16832.28,1708.84,29074539.71
2017-12-13,LTCRUB,17118.81,20872,15873,17914.28,1650.84,29705474.91
2017-12-12,LTCRUB,12849.62,18653.3,12197.98,17118.81,4030.11,64173014.92
2017-12-11,LTCRUB,9145.57,13600,9063.81,12849.62,2366.67,26478309.04
2017-12-10,LTCRUB,9177.58,9507.11,8000,9145.57,754.52,6729231.08
2017-12-09,LTCRUB,7467.98,9807.5,7275,9177.58,1619.33,14375332.85
2017-12-08,LTCRUB,5950,8450,5800,7467.98,2033.86,14083240.56
2017-12-07,LTCRUB,5918.22,6179,5390.5,5950,1107.72,6544615.25
2017-12-06,LTCRUB,5993.3,6199,5773.77,5918.22,632.96,3806009.44
2017-12-05,LTCRUB,6008,6040,5900,5993.3,302.03,1806313.6
2017-12-04,LTCRUB,5987.2,6034.52,5700,6008,382.67,2246942.04
2017-12-03,LTCRUB,5795.2,6150,5600,5987.2,653.17,3875098.52
2017-12-02,LTCRUB,5531.53,5849,4860,5795.2,526.88,2983896.56
2017-12-01,LTCRUB,5129.98,5609.38,4861,5531.53,725.43,3828811.78
2017-11-30,LTCRUB,4783.74,5600,4476.49,5129.98,708.68,3464608.05
2017-11-29,LTCRUB,5252.22,5825.82,4300,4783.74,1424.93,7653546.33
2017-11-28,LTCRUB,4992.16,5305,4900,5252.22,619.83,3194848.38
2017-11-27,LTCRUB,4652.01,5050,4631.45,4992.16,771.22,3787953.41
2017-11-26,LTCRUB,4822,4849,4500,4652.01,530.99,2470673.93
2017-11-25,LTCRUB,4249.65,4850,4219.5,4822,627.89,2838998.63
2017-11-24,LTCRUB,4110.63,4249.65,3970,4249.65,446.0,1851898.99
2017-11-23,LTCRUB,3924.1,4249.65,3890,4110.63,562.32,2294040.27
2017-11-22,LTCRUB,3877.9,3993.33,3848.28,3924.1,294.36,1149649.95
2017-11-21,LTCRUB,3910.39,3941,3800,3877.9,236.17,915790.35
2017-11-20,LTCRUB,3889.09,3949.97,3860,3910.39,194.1,758758.59
2017-11-19,LTCRUB,3850,4005,3744,3889.09,574.26,2224091.64
2017-11-18,LTCRUB,3795,3892,3703.44,3850,241.55,916742.13
2017-11-17,LTCRUB,3883.26,3899,3524.34,3795,674.72,2536684.68
2017-11-16,LTCRUB,3636.4,3965.52,3522,3883.26,575.26,2106144.04
2017-11-15,LTCRUB,3658.62,3777,3530,3636.4,417.92,1529063.29
2017-11-14,LTCRUB,3555.29,3719.9,3500,3658.62,371.22,1333156.58
2017-11-13,LTCRUB,3459.89,3624,3420,3555.29,366.29,1293079.25
2017-11-12,LTCRUB,3585.48,3612,3410,3459.89,388.95,1362450.4
2017-11-11,LTCRUB,3417.59,3668.1,3305.4,3585.48,307.61,1085835.81
2017-11-10,LTCRUB,3669.3,3719.8,3305.4,3417.59,400.46,1410460.57
2017-11-09,LTCRUB,3522.77,3800,3501,3669.3,409.56,1481785.56
2017-11-08,LTCRUB,3501,3602.24,3282,3522.77,496.94,1738368.22
2017-11-07,LTCRUB,3233.3,3700,3151.39,3501,996.04,3376752.86
2017-11-06,LTCRUB,3159,3246.4,3120,3233.3,350.08,1116693.54
2017-11-05,LTCRUB,3120.54,3176,3110,3159,178.31,558897.25
2017-11-04,LTCRUB,3161.16,3200,3109,3120.54,189.29,596604.92
2017-11-03,LTCRUB,3112.61,3199,3056.69,3161.16,505.88,1586696.49
2017-11-02,LTCRUB,3053.33,3180,2860,3112.61,1007.85,3075368.55
2017-11-01,LTCRUB,3106.41,3147,3050,3053.33,445.85,1384926.53
2017-10-31,LTCRUB,3105.1,3148.49,3050,3106.41,252.2,783200.77
2017-10-30,LTCRUB,3118.6,3170,3080.02,3105.1,330.14,1033233.0
2017-10-29,LTCRUB,3120.2,3150,3062,3118.6,204.26,635004.93
2017-10-28,LTCRUB,3098.66,3130,3060,3120.2,210.98,654219.23
2017-10-27,LTCRUB,3095.8,3140.29,3055,3098.66,301.46,932346.27
2017-10-26,LTCRUB,3117.4,3160,3081,3095.8,243.77,760602.76
2017-10-25,LTCRUB,3153.4,3166.15,3060,3117.4,335.48,1045641.38
2017-10-24,LTCRUB,3098.37,3275,3035.25,3153.4,441.64,1415971.66
2017-10-23,LTCRUB,3182.1,3201.81,2987.31,3098.37,491.44,1516453.87
2017-10-22,LTCRUB,3221.69,3239,3177,3182.1,271.43,869672.49
2017-10-21,LTCRUB,3271.69,3278.73,3152,3221.69,315.56,1014754.72
2017-10-20,LTCRUB,3267.24,3310,3160,3271.69,289.04,938497.2
2017-10-19,LTCRUB,3257,3300,3100,3267.24,267.1,863408.7
2017-10-18,LTCRUB,3195.1,3318,2989,3257,448.92,1405316.4
2017-10-17,LTCRUB,3380,3380,3126.91,3195.1,218.86,707423.7
2017-10-16,LTCRUB,3378.75,3399.96,3170.91,3380,279.79,926411.85
2017-10-15,LTCRUB,3231.24,3589,2920,3378.75,811.2,2720718.38
2017-10-14,LTCRUB,3076.99,3400,2879,3231.24,702.45,2218029.18
2017-10-13,LTCRUB,3126.17,3179,2801,3076.99,564.55,1689212.77
2017-10-12,LTCRUB,2760.83,3180,2675.36,3126.17,1286.57,3770324.23
2017-10-11,LTCRUB,2776.01,2790,2702,2760.83,156.7,431773.07
2017-10-10,LTCRUB,2727.94,2845,2000,2776.01,468.68,1257426.72
2017-10-09,LTCRUB,2864.68,2864.68,2500,2727.94,361.57,991756.79
2017-10-08,LTCRUB,2820,2955,2770.42,2864.68,421.5,1205097.04
2017-10-07,LTCRUB,2833,2884.52,2800,2820,178.59,504419.5
2017-10-06,LTCRUB,2820.7,2871,2777,2833,283.17,799984.01
2017-10-05,LTCRUB,2880,2922.29,2800,2820.7,241.66,685038.5
2017-10-04,LTCRUB,2854.7,2946.3,2839.08,2880,302.08,875111.81
2017-10-03,LTCRUB,2924.38,2935.62,2750,2854.7,429.71,1220048.86
2017-10-02,LTCRUB,2987.35,3100,2901.03,2924.38,266.54,788710.63
2017-10-01,LTCRUB,3025.18,3059,2956.01,2987.35,172.0,514936.06
2017-09-30,LTCRUB,2970,3100,2930,3025.18,175.04,528050.19
2017-09-29,LTCRUB,3070.99,3132.99,2900,2970,504.44,1508854.4
2017-09-28,LTCRUB,3167.21,3199,3035.01,3070.99,647.5,2011541.47
2017-09-27,LTCRUB,3069.65,3199.5,3016,3167.21,657.71,2035596.81
2017-09-26,LTCRUB,3016.49,3112.85,2941,3069.65,472.3,1435484.77
2017-09-25,LTCRUB,2822.13,3080,2800,3016.49,499.88,1472381.99
2017-09-24,LTCRUB,2888.97,2893.31,2690,2822.13,356.45,1000667.12
2017-09-23,LTCRUB,2879.34,3020,2763,2888.97,608.19,1763467.03
2017-09-22,LTCRUB,2821.67,3056,2720,2879.34,688.47,1942922.81
2017-09-21,LTCRUB,3112,3165,2795,2821.67,899.43,2661725.65
2017-09-20,LTCRUB,3145,3210,2927,3112,500.03,1555379.64
2017-09-19,LTCRUB,3323.56,3335.37,3100,3145,638.13,2041242.42
2017-09-18,LTCRUB,3080.5,3465.87,3051,3323.56,1111.78,3654412.14
2017-09-17,LTCRUB,3155.46,3220,2915,3080.5,883.1,2701897.89
2017-09-16,LTCRUB,3159.66,3444,3050,3155.46,1139.71,3679068.25
2017-09-15,LTCRUB,2693,3400,400,3159.66,3296.91,8915971.8
2017-09-14,LTCRUB,3667.28,3890,2675.14,2693,1371.91,4276527.75
2017-09-13,LTCRUB,3998.02,4029.07,3400,3667.28,899.4,3371683.81
2017-09-12,LTCRUB,4083.7,4207,3950,3998.02,493.09,2025401.55
2017-09-11,LTCRUB,4031,4233,3950,4083.7,284.23,1159873.39
2017-09-10,LTCRUB,4246,4400,3900,4031,947.64,3886051.52
2017-09-09,LTCRUB,4348.32,4420,4140,4230.6,470.92,2000112.43
2017-09-08,LTCRUB,4681,4700,4050,4348.32,1266.85,5562872.42
2017-09-07,LTCRUB,4800,4800,4400,4681,666.45,3110882.79
2017-09-06,LTCRUB,4350,4817,4350,4800,1057.96,4887905.24
2017-09-05,LTCRUB,4060,4490,3810,4350,761.87,3144649.38
2017-09-04,LTCRUB,4545,4620,3750,4060,1484.78,6123479.11
2017-09-03,LTCRUB,4356,4750,4356,4545,692.54,3181026.04
2017-09-02,LTCRUB,4814.42,9000,3601,4356,1925.64,8694620.7
2017-09-01,LTCRUB,4009.99,5000,3841.62,4814.42,2109.67,9528662.79
2017-08-31,LTCRUB,3600,4110,3536,4009.99,1282.52,4826098.6
2017-08-30,LTCRUB,3511,3600,3450,3600,929.81,3252189.43
2017-08-29,LTCRUB,3559.99,3559.99,3350,3511,982.03,3398903.4
2017-08-28,LTCRUB,3400,3640,3323,3559.99,986.38,3455731.39
2017-08-27,LTCRUB,2911.5,3648,2910,3400,2299.98,7577577.53
2017-08-26,LTCRUB,2888.11,2967,2828,2911.5,848.66,2465518.04
2017-08-25,LTCRUB,2887.1,2970,2829,2888.11,544.34,1573377.2
2017-08-24,LTCRUB,3101,3101,2804.86,2887.1,871.72,2588931.57
2017-08-23,LTCRUB,2713,3262,2701,3101,1145.67,3337254.79
2017-08-22,LTCRUB,2800,2829,2660,2713,846.01,2314442.39
2017-08-21,LTCRUB,2742,2837,2642,2800,677.51,1856242.76
2017-08-20,LTCRUB,2655.01,2779,2640,2742,472.73,1275033.6
