Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume RUR
2018-03-18 02-PM,BTCRUR,438480.87,438480.87,424250.39,432050,1.22,525561.02
2018-03-18 01-PM,BTCRUR,446112,448999,435000,438480.87,3.01,1334545.66
2018-03-18 12-PM,BTCRUR,442800,446112,441626.3,446112,0.9934,440615.09
2018-03-18 11-AM,BTCRUR,442509.55,443300,441626.3,442800,8.73,3855232.25
2018-03-18 10-AM,BTCRUR,444258.63,444258.63,441626.3,442509.55,1.46,647783.66
2018-03-18 09-AM,BTCRUR,442300,446000,441629,444258.63,0.7414,328519.96
2018-03-18 08-AM,BTCRUR,441626.3,445000,441626.3,442300,1.51,669472.38
2018-03-18 07-AM,BTCRUR,444680,444680,441626.3,441626.3,1.03,455526.45
2018-03-18 06-AM,BTCRUR,444000,445000,441626.3,444680,1.11,489282.68
2018-03-18 05-AM,BTCRUR,445804,445804,441626.3,444000,0.7099,314248.25
2018-03-18 04-AM,BTCRUR,444001,446335.33,444000,445804,1.41,626408.14
2018-03-18 03-AM,BTCRUR,447895,449999,441626.3,444001,0.8217,365417.4
2018-03-18 02-AM,BTCRUR,453436,453436,446000,447895,2.05,925229.01
2018-03-18 01-AM,BTCRUR,453155,453436,451000,453436,0.5994,270937.46
2018-03-18 12-AM,BTCRUR,455558.99,455558.99,451000,453155,0.5145,232820.93
2018-03-17 11-PM,BTCRUR,460977.33,462682.28,451000,455558.99,1.24,563731.77
2018-03-17 10-PM,BTCRUR,459322.73,464313.02,454856.88,460977.33,0.7208,331726.4
2018-03-17 09-PM,BTCRUR,450300,464099,450246,459322.73,1.65,754965.12
2018-03-17 08-PM,BTCRUR,451421,454000,450000,450300,0.9578,432342.46
2018-03-17 07-PM,BTCRUR,452500,455999.05,450099.8,451421,1.44,648980.74
2018-03-17 06-PM,BTCRUR,453101,459000,452040,452500,1.71,776511.7
2018-03-17 05-PM,BTCRUR,454000,458999.99,453000.89,453101,1.14,518643.97
2018-03-17 04-PM,BTCRUR,457499,459860,453892.22,454000,2.07,945166.47
2018-03-17 03-PM,BTCRUR,464399.95,465000,457100,457499,1.1,503808.11
2018-03-17 02-PM,BTCRUR,463900.73,465000,460000,464399.95,1.3,602221.6
2018-03-17 01-PM,BTCRUR,467125.1,467125.1,460900.1,463900.73,1.12,519922.09
2018-03-17 12-PM,BTCRUR,473000,473177.64,465000,467125.1,1.17,546418.28
2018-03-17 11-AM,BTCRUR,471000,473177.64,469889,473000,1.25,590277.44
2018-03-17 10-AM,BTCRUR,472994,472994,471000,471000,1.23,581004.89
2018-03-17 09-AM,BTCRUR,472000.05,474000,471000,472994,1.47,693613.56
2018-03-17 08-AM,BTCRUR,469500,475000,468352.01,472000.05,1.38,649058.28
2018-03-17 07-AM,BTCRUR,469001,473008.35,469000,469500,0.8203,386010.79
2018-03-17 06-AM,BTCRUR,473718.41,480000,467417,469001,0.8538,403894.54
2018-03-17 05-AM,BTCRUR,473991,474991,466526.57,473718.41,0.5356,253057.28
2018-03-17 04-AM,BTCRUR,473751.5,474699,469383.02,473991,0.8101,382297.56
2018-03-17 03-AM,BTCRUR,472798,478323.51,470191,473751.5,0.6648,313735.31
2018-03-17 02-AM,BTCRUR,474101.7,478790,470900,472798,0.5637,266994.18
2018-03-17 01-AM,BTCRUR,477853.8,480076.56,474000,474101.7,0.8545,406504.99
2018-03-17 12-AM,BTCRUR,481900,485948,476351.88,477853.8,0.4794,229756.54
2018-03-16 11-PM,BTCRUR,486980,488931,479305,481900,1.61,776782.16
2018-03-16 10-PM,BTCRUR,486000,487000,482131.94,486980,1.1,533380.8
2018-03-16 09-PM,BTCRUR,481511.1,486000,480550,486000,1.23,596255.16
2018-03-16 08-PM,BTCRUR,483500,485800,480480,481511.1,1.06,508884.07
2018-03-16 07-PM,BTCRUR,485799,485800,482000,483500,1.56,753180.34
2018-03-16 06-PM,BTCRUR,487548.75,489100,482000,485799,1.51,734304.95
2018-03-16 05-PM,BTCRUR,486000,489100,484000,487548.75,1.28,620859.56
2018-03-16 04-PM,BTCRUR,486000,486900.05,482135.73,486000,1.25,606543.32
2018-03-16 03-PM,BTCRUR,483821.31,487628.45,480421.31,486000,1.2,579241.69
2018-03-16 02-PM,BTCRUR,485399,488780,483200.51,483821.31,1.44,699812.7
2018-03-16 01-PM,BTCRUR,474000,488780,473997.01,485399,2.14,1031331.91
2018-03-16 12-PM,BTCRUR,476372.11,480000,472235,474000,1.08,511423.67
2018-03-16 11-AM,BTCRUR,476000.1,480111,472643.19,476372.11,2.17,1032340.12
2018-03-16 10-AM,BTCRUR,477986.74,479998,476000,476000.1,0.7942,379459.59
2018-03-16 09-AM,BTCRUR,483093.22,485000,476000,477986.74,1.37,660141.37
2018-03-16 08-AM,BTCRUR,487998,487998,480719,483093.22,1.86,897809.42
2018-03-16 07-AM,BTCRUR,485000,487998,480719,487998,1.21,587070.34
2018-03-16 06-AM,BTCRUR,488600,488600,484990,485000,1.12,546606.79
2018-03-16 05-AM,BTCRUR,484773.51,490000,484773.51,488600,0.7532,366462.42
2018-03-16 04-AM,BTCRUR,483999,488275.2,480309,484773.51,1.13,546391.49
2018-03-16 03-AM,BTCRUR,484200,484200,480409,483999,0.4001,192990.86
2018-03-16 02-AM,BTCRUR,485303.52,485303.52,480000,484200,0.4951,238431.88
2018-03-16 01-AM,BTCRUR,487000,487399,480000.1,485303.52,0.335,161754.3
2018-03-16 12-AM,BTCRUR,487399.01,491499,483530.75,487000,0.4517,219945.02
2018-03-15 11-PM,BTCRUR,487499.01,491499,487299.01,487399.01,0.6784,331146.5
2018-03-15 10-PM,BTCRUR,487995.48,492000,487299.01,487499.01,0.7905,386990.23
2018-03-15 09-PM,BTCRUR,488100,488418.71,485523,487995.48,0.9803,477695.49
2018-03-15 08-PM,BTCRUR,491099.02,491105,485299.9,488100,1.71,835994.32
2018-03-15 07-PM,BTCRUR,484000.01,493855.04,484000.01,491099.02,0.9869,482196.39
2018-03-15 06-PM,BTCRUR,484001.02,488645.59,482964.25,484000.01,1.32,642089.27
2018-03-15 05-PM,BTCRUR,486278.13,489181.7,482181.7,484001.02,1.35,659314.67
2018-03-15 04-PM,BTCRUR,487999.99,487999.99,476000,486278.13,1.27,610687.95
2018-03-15 03-PM,BTCRUR,494000,494000,480002,487999.99,1.82,879005.14
2018-03-15 02-PM,BTCRUR,495692,500000,491913.59,494000,2.7,1343803.49
2018-03-15 01-PM,BTCRUR,491500,498445.99,489999,495692,1.04,513816.38
2018-03-15 12-PM,BTCRUR,492446.43,493344,485218.68,491500,0.7949,390878.12
2018-03-15 11-AM,BTCRUR,483498,492446.43,480194,492446.43,1.18,573359.83
2018-03-15 10-AM,BTCRUR,498000,498000,480194,483498,1.39,681126.09
2018-03-15 09-AM,BTCRUR,489000,503000,489000,498000,1.78,886958.94
2018-03-15 08-AM,BTCRUR,470500,490000,464500,489000,1.49,708339.66
2018-03-15 07-AM,BTCRUR,465000,473500,458549.6,470500,0.7797,363989.58
2018-03-15 06-AM,BTCRUR,464809.99,468232.5,451000,465000,3.74,1708548.29
2018-03-15 05-AM,BTCRUR,471000,473111,459953.99,464809.99,1.68,781504.06
2018-03-15 04-AM,BTCRUR,471499,476652,470001,471000,1.47,692967.6
2018-03-15 03-AM,BTCRUR,485850,485850,471499,471499,1.19,565508.32
2018-03-15 02-AM,BTCRUR,484000.2,489508.98,480000,485850,1.51,726595.84
2018-03-15 01-AM,BTCRUR,494001.02,494001.02,483998,484000.2,0.7814,381241.97
2018-03-15 12-AM,BTCRUR,490000,495397,484000,494001.02,1.13,550841.94
2018-03-14 11-PM,BTCRUR,489010,500009,484921.63,490000,0.8269,406634.77
2018-03-14 10-PM,BTCRUR,483998,498813.79,483998,489010,1.6,786943.44
2018-03-14 09-PM,BTCRUR,499549,499549,481621.06,483998,2.2,1070588.88
2018-03-14 08-PM,BTCRUR,492000,500000,490870.78,499549,1.26,622544.37
2018-03-14 07-PM,BTCRUR,488896,496570.5,485250,492000,2.48,1220770.25
2018-03-14 06-PM,BTCRUR,496901,496901,484001,488896,2.92,1421503.4
2018-03-14 05-PM,BTCRUR,501998.12,501998.12,489953.99,496901,1.95,964242.48
2018-03-14 04-PM,BTCRUR,508900,509900,500006,501998.12,2.59,1302330.62
2018-03-14 03-PM,BTCRUR,510900,510900.05,507001,508900,1.72,873094.39
2018-03-14 02-PM,BTCRUR,511000,512299.1,507810.47,510900,3.32,1689968.92
2018-03-14 01-PM,BTCRUR,515108,516778.76,509031.82,511000,1.68,860383.75
2018-03-14 12-PM,BTCRUR,515200,515200,507000,515108,2.5,1277591.49
2018-03-14 11-AM,BTCRUR,517500,518000,515100,515200,2.94,1516673.07
2018-03-14 10-AM,BTCRUR,520001,522539,517000,517500,3.87,2008042.29
2018-03-14 09-AM,BTCRUR,526800,526800,520000.9,520001,1.37,714892.15
2018-03-14 08-AM,BTCRUR,526198.99,531798.96,521051.45,526800,1.01,531095.21
2018-03-14 07-AM,BTCRUR,525379.06,530999,525000,526198.99,1.36,712719.46
2018-03-14 06-AM,BTCRUR,531005.99,531005.99,525009.47,525379.06,1.55,813971.37
2018-03-14 05-AM,BTCRUR,530000,533010,526002,531005.99,1.74,916156.7
2018-03-14 04-AM,BTCRUR,536799,536799,529300,530000,0.9129,484811.04
2018-03-14 03-AM,BTCRUR,534000,537500,530299,536799,0.7983,426602.07
2018-03-14 02-AM,BTCRUR,536400,537000,530299,534000,0.7563,403781.67
2018-03-14 01-AM,BTCRUR,532726.99,537000,530000,536400,0.4481,238660.97
2018-03-14 12-AM,BTCRUR,534305,537000,530000,532726.99,0.6084,324455.89
2018-03-13 11-PM,BTCRUR,532209,537000,531304.5,534305,0.6859,366562.02
2018-03-13 10-PM,BTCRUR,530000.15,536000,530000.15,532209,1.26,674304.66
2018-03-13 09-PM,BTCRUR,533799.15,535000,530000.15,530000.15,1.11,593356.17
2018-03-13 08-PM,BTCRUR,533000,535772.08,529500,533799.15,0.7444,396547.78
2018-03-13 07-PM,BTCRUR,532590.1,536249.98,529000.05,533000,1.91,1014342.54
2018-03-13 06-PM,BTCRUR,536150.18,537000,532111,532590.1,1.11,590669.78
2018-03-13 05-PM,BTCRUR,534400,537000,531019.58,536150.18,1.3,695151.59
2018-03-13 04-PM,BTCRUR,532000,537500,530001,534400,1.21,647157.02
2018-03-13 03-PM,BTCRUR,537489,537490,531000,532000,0.9539,507878.96
2018-03-13 02-PM,BTCRUR,534410.03,537600,531510.02,537489,1.59,844101.01
2018-03-13 01-PM,BTCRUR,531000,538290,531000,534410.03,1.12,601149.87
2018-03-13 12-PM,BTCRUR,534767.57,538498,531000,531000,1.12,599568.62
2018-03-13 11-AM,BTCRUR,534240,539280.06,532001,534767.57,2.41,1285739.5
2018-03-13 10-AM,BTCRUR,539800,542900,529621.98,534240,2.8,1491893.86
2018-03-13 09-AM,BTCRUR,539000,544900,536285,539800,1.27,687693.38
2018-03-13 08-AM,BTCRUR,540000,543147.77,536061.88,539000,1.66,890568.94
2018-03-13 07-AM,BTCRUR,546107.78,546107.78,536275.26,540000,1.2,647312.74
2018-03-13 06-AM,BTCRUR,547820.08,548900,542000.05,546107.78,1.37,749265.49
2018-03-13 05-AM,BTCRUR,543821.08,547821.08,540031.43,547820.08,0.735,400128.52
2018-03-13 04-AM,BTCRUR,536275.26,545000,536275.26,543821.08,0.865,468073.46
2018-03-13 03-AM,BTCRUR,539899.9,543000,535500.24,536275.26,0.6864,369947.32
2018-03-13 02-AM,BTCRUR,535459.08,543000,535146.58,539899.9,0.8096,437197.04
2018-03-13 01-AM,BTCRUR,539990,542000,534201.88,535459.08,0.2072,111711.25
2018-03-13 12-AM,BTCRUR,535836.45,541181.05,531000,539990,0.8905,479194.2
2018-03-12 11-PM,BTCRUR,531500,538870,528903,535836.45,1.19,633552.11
2018-03-12 10-PM,BTCRUR,528550,538870,528550,531500,0.8391,448372.15
2018-03-12 09-PM,BTCRUR,532000,538800,528308.55,528550,1.69,898408.62
2018-03-12 08-PM,BTCRUR,533699,533699,525002,532000,0.8773,464660.9
2018-03-12 07-PM,BTCRUR,534669.34,539870.15,530000,533699,1.25,664447.52
2018-03-12 06-PM,BTCRUR,539000.1,541982.5,532000.1,534669.34,1.81,971357.95
2018-03-12 05-PM,BTCRUR,538000,543230,536423.61,539000.1,0.7002,377771.61
2018-03-12 04-PM,BTCRUR,538839.7,540250,530377.38,538000,1.26,675472.77
2018-03-12 03-PM,BTCRUR,540000,540270,538769.57,538839.7,1.56,841804.81
2018-03-12 02-PM,BTCRUR,553350,553453,540000,540000,0.8972,490074.43
2018-03-12 01-PM,BTCRUR,553999,557000,551521.01,553350,1.4,777931.54
2018-03-12 12-PM,BTCRUR,552555,556673.71,552555,553999,1.25,693659.64
2018-03-12 11-AM,BTCRUR,554000,554499.5,551000,552555,0.8085,446379.11
2018-03-12 10-AM,BTCRUR,550900,556000,547043.7,554000,1.01,558430.02
2018-03-12 09-AM,BTCRUR,542071.17,550900,541710.34,550900,0.9494,519493.22
2018-03-12 08-AM,BTCRUR,546000,546000,540809,542071.17,1.62,878638.48
2018-03-12 07-AM,BTCRUR,549999,549999,543500,546000,0.5992,328096.05
2018-03-12 06-AM,BTCRUR,546510,550170,545200.91,549999,1.72,941814.73
2018-03-12 05-AM,BTCRUR,546700,548696.43,543000,546510,1.15,630155.76
2018-03-12 04-AM,BTCRUR,542800,548674.56,538717.68,546700,1.21,657454.81
2018-03-12 03-AM,BTCRUR,548700,550070,541072.82,542800,0.9322,509714.17
2018-03-12 02-AM,BTCRUR,550000,550170.68,547141.28,548700,0.8292,455320.67
2018-03-12 01-AM,BTCRUR,550000,550170.68,550000,550000,0.898,493935.72
2018-03-12 12-AM,BTCRUR,546515,550000,546514,550000,0.6718,368587.65
2018-03-11 11-PM,BTCRUR,549000,549000,543000,546515,1.43,778258.0
2018-03-11 10-PM,BTCRUR,545004,549000,544000.06,549000,1.05,576757.87
2018-03-11 09-PM,BTCRUR,545100,545488.8,542800,545004,1.41,765110.31
2018-03-11 08-PM,BTCRUR,544400,546317.73,542800,545100,1.36,737964.71
2018-03-11 07-PM,BTCRUR,545888,545888,542535.61,544400,1.49,809794.79
2018-03-11 06-PM,BTCRUR,547979.78,550000.78,542558.49,545888,1.71,935793.59
2018-03-11 05-PM,BTCRUR,535000,549999,534156.63,547979.78,0.9831,529539.81
2018-03-11 04-PM,BTCRUR,531600,535000,529760.43,535000,1.12,598864.35
2018-03-11 03-PM,BTCRUR,532002,536409.45,528000,531600,0.5457,291034.82
2018-03-11 02-PM,BTCRUR,533900,535426.86,530208.8,532002,1.22,651205.11
2018-03-11 01-PM,BTCRUR,532000,539999,531053.15,533900,1.06,565281.93
2018-03-11 12-PM,BTCRUR,526358.5,533324.8,526100.78,532000,1.98,1052092.23
2018-03-11 11-AM,BTCRUR,521738,526358.5,519355.88,526358.5,1.9,991562.83
2018-03-11 10-AM,BTCRUR,521939.21,523990,518500.09,521738,1.14,591886.65
2018-03-11 09-AM,BTCRUR,525000,525000.79,520424,521939.21,0.989,517734.98
2018-03-11 08-AM,BTCRUR,523953.09,525000.79,522031,525000,1.62,851000.32
2018-03-11 07-AM,BTCRUR,527671,530000,523953.09,523953.09,0.5947,312939.79
2018-03-11 06-AM,BTCRUR,525368.75,530000,524081.84,527671,1.21,636574.93
2018-03-11 05-AM,BTCRUR,524900,527051,521722.9,525368.75,1.21,638353.54
2018-03-11 04-AM,BTCRUR,522032,525000.5,519826.35,524900,0.684,357708.65
2018-03-11 03-AM,BTCRUR,525500.5,525500.5,518000,522032,0.67,349257.53
2018-03-11 02-AM,BTCRUR,519621.75,526000,519621.75,525500.5,1.07,557296.29
2018-03-11 01-AM,BTCRUR,519219,523000.78,517450,519621.75,2.07,1077918.24
2018-03-11 12-AM,BTCRUR,521000.23,521000.23,515000,519219,2.74,1417460.8
2018-03-10 11-PM,BTCRUR,524000,524000,520128.78,521000.23,1.97,1025669.05
2018-03-10 10-PM,BTCRUR,529900,530000,523976.21,524000,3.05,1602872.14
2018-03-10 09-PM,BTCRUR,530058.78,537265.69,528000,529900,0.9529,505009.77
2018-03-10 08-PM,BTCRUR,536455,540000,530000,530058.78,1.93,1030068.43
2018-03-10 07-PM,BTCRUR,538930.44,541155.45,534799,536455,1.36,728215.86
2018-03-10 06-PM,BTCRUR,552001,552001,538349.04,538930.44,2.07,1120951.49
2018-03-10 05-PM,BTCRUR,557000.07,557798,550300,552001,1.69,932306.66
2018-03-10 04-PM,BTCRUR,556000,560000,551021.53,557000.07,0.8982,499637.7
2018-03-10 03-PM,BTCRUR,554039.33,556997,551021.53,556000,0.8305,460921.71
2018-03-10 02-PM,BTCRUR,556108.69,560000,552003,554039.33,2.13,1191306.91
2018-03-10 01-PM,BTCRUR,556013,557500,549501,556108.69,1.67,924016.1
2018-03-10 12-PM,BTCRUR,559099,559800,555070,556013,0.9338,520682.15
2018-03-10 11-AM,BTCRUR,559804,559900,556968.9,559099,1.63,912740.58
2018-03-10 10-AM,BTCRUR,557375.22,559999,554650,559804,1.7,949147.3
2018-03-10 09-AM,BTCRUR,557500,560000,551001,557375.22,1.08,597489.17
2018-03-10 08-AM,BTCRUR,558888.59,559999,555277.5,557500,1.09,609072.38
2018-03-10 07-AM,BTCRUR,564000,564000,555866.1,558888.59,0.8345,468125.27
2018-03-10 06-AM,BTCRUR,558655.78,566000,558655.78,564000,1.87,1051662.52
2018-03-10 05-AM,BTCRUR,550000,558789,550000,558655.78,0.9174,509295.66
2018-03-10 04-AM,BTCRUR,545000,555000,544517,550000,1.18,651535.53
2018-03-10 03-AM,BTCRUR,555399,555408.86,544400.91,545000,1.02,561890.22
2018-03-10 02-AM,BTCRUR,550008.98,555798,549000,555399,0.7152,396495.79
2018-03-10 01-AM,BTCRUR,547114.1,556598.99,547113.1,550008.98,1.12,617690.57
2018-03-10 12-AM,BTCRUR,546002.74,554700.96,546002.74,547114.1,0.7875,432771.81
2018-03-09 11-PM,BTCRUR,540200,554754,540200,546002.74,1.13,619627.2
2018-03-09 10-PM,BTCRUR,533000,544999.97,532000,540200,0.7673,412247.01
2018-03-09 09-PM,BTCRUR,526002,537407.5,525000,533000,1.23,654340.27
2018-03-09 08-PM,BTCRUR,526900,530000,521010.05,526002,1.57,827542.66
2018-03-09 07-PM,BTCRUR,526947.04,531900,524134.14,526900,1.01,533014.09
2018-03-09 06-PM,BTCRUR,530000.43,531097.35,526000,526947.04,0.8522,449685.25
2018-03-09 05-PM,BTCRUR,528001,536888,526000,530000.43,0.9069,479829.49
2018-03-09 04-PM,BTCRUR,543278.31,544999.97,527011,528001,1.45,775012.93
2018-03-09 03-PM,BTCRUR,539299,550000,537805,543278.31,1.68,915933.23
2018-03-09 02-PM,BTCRUR,530000,540760,530000,539299,0.9085,486793.19
2018-03-09 01-PM,BTCRUR,531394.03,540000,527030,530000,2.01,1074163.61
2018-03-09 12-PM,BTCRUR,531361.98,535100.95,527936.51,531394.03,1.05,559279.11
2018-03-09 11-AM,BTCRUR,516000,535000,516000,531361.98,1.18,615421.52
2018-03-09 10-AM,BTCRUR,519000,525000,513335.43,516000,1.81,937002.32
2018-03-09 09-AM,BTCRUR,533989.95,533989.95,519000,519000,1.85,968983.68
2018-03-09 08-AM,BTCRUR,539362.62,539362.62,530000,533989.95,1.27,678745.19
2018-03-09 07-AM,BTCRUR,539220.7,545468,536152.18,539362.62,1.73,937380.08
2018-03-09 06-AM,BTCRUR,527000,543273.59,525360,539220.7,1.76,939980.08
2018-03-09 05-AM,BTCRUR,535000,535000,526900,527000,1.91,1010662.27
2018-03-09 04-AM,BTCRUR,553101,554360,535000,535000,1.0,546198.05
2018-03-09 03-AM,BTCRUR,557000,561073.13,550999,553101,0.4317,239511.52
2018-03-09 02-AM,BTCRUR,560619.95,560719.95,550999,557000,1.24,686322.84
2018-03-09 01-AM,BTCRUR,565658.48,569746.01,560619.95,560619.95,0.9467,531937.73
2018-03-09 12-AM,BTCRUR,562602.28,567416.97,562229.58,565658.48,0.5175,292544.79
2018-03-08 11-PM,BTCRUR,564703.55,569746.01,562229.58,562602.28,0.8696,492013.34
2018-03-08 10-PM,BTCRUR,568011.25,569761.25,562229.58,564703.55,0.8133,461677.76
2018-03-08 09-PM,BTCRUR,562303,570000,562303,568011.25,0.8397,477243.86
2018-03-08 08-PM,BTCRUR,565800,568990,562000,562303,1.12,630316.6
2018-03-08 07-PM,BTCRUR,565679.97,568999,563130,565800,1.4,793360.45
2018-03-08 06-PM,BTCRUR,563040,567149.95,561000.84,565679.97,1.75,989370.23
2018-03-08 05-PM,BTCRUR,570100.94,571034.6,560619.95,563040,1.58,890762.93
2018-03-08 04-PM,BTCRUR,582900,582900,570001,570100.94,0.8265,476408.06
2018-03-08 03-PM,BTCRUR,579001,585000,576000,582900,0.9671,560944.39
2018-03-08 02-PM,BTCRUR,581061,585910.94,579000,579001,0.8504,494657.3
2018-03-08 01-PM,BTCRUR,582641.13,586310.94,580000,581061,1.09,634082.3
2018-03-08 12-PM,BTCRUR,590000.12,592915,575000,582641.13,1.27,739391.57
2018-03-08 11-AM,BTCRUR,589999,592916,588000,590000.12,0.922,544049.73
2018-03-08 10-AM,BTCRUR,592900,595000,588001,589999,1.72,1019954.73
2018-03-08 09-AM,BTCRUR,586800,594000,584100,592900,0.9175,541934.4
2018-03-08 08-AM,BTCRUR,584701,589369,580118.87,586800,1.04,608284.07
2018-03-08 07-AM,BTCRUR,575001,587398.5,572800,584701,0.9967,580767.99
2018-03-08 06-AM,BTCRUR,566001.94,575001,566001.94,575001,1.1,628915.38
2018-03-08 05-AM,BTCRUR,569000,569000,565000,566001.94,0.8968,508483.59
2018-03-08 04-AM,BTCRUR,571500,571500,562008,569000,1.54,870542.79
2018-03-08 03-AM,BTCRUR,574000,580300,571203,571500,1.36,777550.95
2018-03-08 02-AM,BTCRUR,579240.5,584398,571203,574000,0.9373,538321.56
2018-03-08 01-AM,BTCRUR,584900,589000,579181,579240.5,0.6821,397274.94
2018-03-08 12-AM,BTCRUR,583000,589999,579838.73,584900,0.8521,496963.7
2018-03-07 11-PM,BTCRUR,586001,590000,580500,583000,0.5436,317484.77
2018-03-07 10-PM,BTCRUR,582550,593100,582550,586001,2.26,1331584.79
2018-03-07 09-PM,BTCRUR,571203,584478.72,571203,582550,1.57,906352.69
2018-03-07 08-PM,BTCRUR,574100,576100,571006,571203,0.7572,434811.89
2018-03-07 07-PM,BTCRUR,575000,576000,570006.52,574100,2.5,1427829.12
2018-03-07 06-PM,BTCRUR,569000,578680,566202,575000,1.66,950792.65
2018-03-07 05-PM,BTCRUR,576699,576699,566001,569000,2.03,1154283.79
2018-03-07 04-PM,BTCRUR,592450,593899,574000,576699,1.85,1079214.03
2018-03-07 03-PM,BTCRUR,585218.45,594720,585218.45,592450,0.6933,409463.0
2018-03-07 02-PM,BTCRUR,585000,593232,584900,585218.45,1.21,709675.28
2018-03-07 01-PM,BTCRUR,594165,596900,585000,585000,2.52,1485846.67
2018-03-07 12-PM,BTCRUR,594998.59,597501,594162.44,594165,1.31,782371.45
2018-03-07 11-AM,BTCRUR,594000,597000,590000.01,594998.59,1.85,1095332.55
2018-03-07 10-AM,BTCRUR,593807,599501,593500,594000,1.82,1085344.14
2018-03-07 09-AM,BTCRUR,600700.59,600700.59,593807,593807,0.9091,540887.74
2018-03-07 08-AM,BTCRUR,597092.2,601199,593601,600700.59,1.43,854205.8
2018-03-07 07-AM,BTCRUR,602814.67,602814.67,593900,597092.2,1.2,715168.72
2018-03-07 06-AM,BTCRUR,602814.67,602814.67,600216,602814.67,1.49,895726.53
2018-03-07 05-AM,BTCRUR,602210,605329.01,600216,602814.67,0.777,468884.37
2018-03-07 04-AM,BTCRUR,601788.34,604123,600000,602210,0.7354,441899.7
2018-03-07 03-AM,BTCRUR,608200.1,608200.1,600000,601788.34,0.7444,447613.06
2018-03-07 02-AM,BTCRUR,606100.9,609500.1,603754.94,608200.1,0.6971,423195.47
2018-03-07 01-AM,BTCRUR,610000.1,610000.1,605000,606100.9,0.5727,347167.68
2018-03-07 12-AM,BTCRUR,607800,611799,605201,610000.1,0.8103,492652.21
2018-03-06 11-PM,BTCRUR,611999,611999,606376.5,607800,1.36,829013.85
2018-03-06 10-PM,BTCRUR,609294.96,611999,605000,611999,0.739,450399.88
2018-03-06 09-PM,BTCRUR,604800,611999,604200,609294.96,0.9821,597781.85
2018-03-06 08-PM,BTCRUR,604000,604800,596868.66,604800,2.39,1438122.68
2018-03-06 07-PM,BTCRUR,610000,611999,600890,604000,1.55,936312.65
2018-03-06 06-PM,BTCRUR,607300.56,611200,607000,610000,0.5943,361918.04
2018-03-06 05-PM,BTCRUR,624097.9,624097.9,607300.56,607300.56,1.12,681684.28
2018-03-06 04-PM,BTCRUR,614399,615297,611100,611800,1.18,724851.88
2018-03-06 03-PM,BTCRUR,612222,615300,611000.1,614399,0.9048,555703.39
2018-03-06 02-PM,BTCRUR,610254.85,613001,608564.17,612222,1.57,961838.15
2018-03-06 01-PM,BTCRUR,614080.9,615000,608666.96,610254.85,1.93,1183294.28
2018-03-06 12-PM,BTCRUR,611201,616600,611200,614080.9,0.7913,486118.48
2018-03-06 11-AM,BTCRUR,619000,619000,607100,611201,1.97,1205992.12
2018-03-06 10-AM,BTCRUR,619936.01,621998,615300,619000,2.35,1454579.66
2018-03-06 09-AM,BTCRUR,624000,624000,619350,619936.01,0.8356,518710.96
2018-03-06 08-AM,BTCRUR,620100,624200,620100,624000,0.7031,437502.14
2018-03-06 07-AM,BTCRUR,624001,624100,620053,620100,0.5753,357562.89
2018-03-06 06-AM,BTCRUR,621211,627990,620002,624001,1.04,646311.32
2018-03-06 05-AM,BTCRUR,625385.32,625385.32,621000,621211,1.02,637011.44
2018-03-06 04-AM,BTCRUR,625000.01,629000.1,624675.82,625385.32,0.9764,610900.13
2018-03-06 03-AM,BTCRUR,627000,629800,625000,625000.01,0.9663,605042.98
2018-03-06 02-AM,BTCRUR,628000,633000,626000,627000,0.8985,563695.55
2018-03-06 01-AM,BTCRUR,629252.12,632000,627946.11,628000,1.09,688881.21
2018-03-06 12-AM,BTCRUR,634000,634100,629252.12,629252.12,1.03,649259.28
2018-03-05 11-PM,BTCRUR,629300,634900,629252.12,634000,1.35,851679.03
2018-03-05 10-PM,BTCRUR,635000,635000,629250,629300,1.02,645880.77
2018-03-05 09-PM,BTCRUR,635800,635999,629100,635000,0.6389,403597.65
2018-03-05 08-PM,BTCRUR,632829.98,636135.94,632829.98,635800,1.33,846605.89
2018-03-05 07-PM,BTCRUR,632829.98,632829.98,632829.98,632829.98,0.0,0.0
2018-03-05 06-PM,BTCRUR,632829.98,632829.98,632829.98,632829.98,0.0,0.0
2018-03-05 05-PM,BTCRUR,629621.23,633000,629621.23,632829.98,1.29,816844.37
2018-03-05 04-PM,BTCRUR,627800,630100.07,624009.99,629621.23,1.91,1199976.33
2018-03-05 03-PM,BTCRUR,628004,629994,625201,627800,1.1,686618.67
2018-03-05 02-PM,BTCRUR,629290.82,629998,627101,628004,2.87,1804675.05
2018-03-05 01-PM,BTCRUR,627100,629293.6,625100.07,629290.82,1.75,1100752.59
2018-03-05 12-PM,BTCRUR,623805,629000,623805,627100,1.2,753917.94
2018-03-05 11-AM,BTCRUR,622501,627200,622501,623805,1.18,736213.39
2018-03-05 10-AM,BTCRUR,625000,627007,622000,622501,1.35,841013.13
2018-03-05 09-AM,BTCRUR,623000,627299,623000,625000,1.13,707823.85
2018-03-05 08-AM,BTCRUR,626746.51,628000,621891,623000,2.11,1321706.96
2018-03-05 07-AM,BTCRUR,621971.93,629499.2,621891,626746.51,1.58,990110.81
