Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume ERUR
2017-10-12,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-11,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-10,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-09,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-08,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-07,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-06,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-05,DOGERUR,0.0604,0.06077,0.0591,0.05927,2283299.94,136287.32
2017-10-04,DOGERUR,0.0609,0.0624,0.059,0.0604,3857330.05,232331.58
2017-10-03,DOGERUR,0.06255,0.063,0.05858,0.0609,5404736.51,326609.94
2017-10-02,DOGERUR,0.06134,0.06356,0.06,0.06255,4357136.12,270708.96
2017-10-01,DOGERUR,0.0649,0.06542,0.06,0.06134,7880982.88,502601.01
2017-09-30,DOGERUR,0.06339,0.065,0.062,0.0649,5685038.78,362000.63
2017-09-29,DOGERUR,0.0635,0.0644,0.05479,0.06339,7474162.08,460241.08
2017-09-28,DOGERUR,0.06648,0.0665,0.06187,0.0635,7091557.5,456640.69
2017-09-27,DOGERUR,0.0685,0.0685,0.063,0.06648,4875431.91,318393.35
2017-09-26,DOGERUR,0.06862,0.06908,0.06253,0.0685,5538129.92,367709.64
2017-09-25,DOGERUR,0.05452,0.07029,0.052,0.06862,11700869.05,735054.32
2017-09-24,DOGERUR,0.05692,0.05783,0.05224,0.05452,4242105.9,235631.82
2017-09-23,DOGERUR,0.04678,0.05734,0.0454,0.05692,9541758.14,481949.45
2017-09-22,DOGERUR,0.04749,0.04792,0.04486,0.04678,6620863.3,302543.46
2017-09-21,DOGERUR,0.05177,0.05224,0.04542,0.04749,8470318.98,415602.12
2017-09-20,DOGERUR,0.05548,0.0559,0.0507,0.05177,14547333.66,763752.3
2017-09-19,DOGERUR,0.06,0.06,0.055,0.05548,7641864.13,427340.46
2017-09-18,DOGERUR,0.05588,0.0601,0.05535,0.06,9160508.01,531896.45
2017-09-17,DOGERUR,0.05988,0.06019,0.052,0.05588,6771241.26,377000.39
2017-09-16,DOGERUR,0.0663,0.07181,0.0575,0.05988,19254689.59,1205809.18
2017-09-15,DOGERUR,0.06387,0.07918,0.04542,0.0663,24886012.6,1549930.95
2017-09-14,DOGERUR,0.091,0.091,0.0632,0.06387,13096998.18,972311.08
2017-09-13,DOGERUR,0.09643,0.09853,0.08616,0.091,5156661.81,469399.09
2017-09-12,DOGERUR,0.09877,0.1005,0.0957,0.09643,5657209.17,555467.07
2017-09-11,DOGERUR,0.102,0.103,0.096,0.09877,9051737.06,892242.38
2017-09-10,DOGERUR,0.1135,0.1135,0.0966,0.102,11347255.17,1150860.38
2017-09-09,DOGERUR,0.1192,0.1194,0.1102,0.1135,6138906.9,709843.53
2017-09-08,DOGERUR,0.1267,0.1282,0.115,0.1192,7107000.55,862218.55
2017-09-07,DOGERUR,0.1296,0.131,0.125,0.1267,3881055.85,494577.66
2017-09-06,DOGERUR,0.1295,0.134,0.1255,0.1296,4458615.98,583398.59
2017-09-05,DOGERUR,0.1245,0.1295,0.1124,0.1295,5095682.37,634310.33
2017-09-04,DOGERUR,0.1385,0.14,0.114,0.1245,9289107.43,1162362.08
2017-09-03,DOGERUR,0.1363,0.1439,0.132,0.1385,5080505.15,712034.08
2017-09-02,DOGERUR,0.15,0.164,0.1348,0.1363,7039462.5,1015823.24
2017-09-01,DOGERUR,0.1221,0.15,0.1199,0.15,9152124.0,1209138.42
2017-08-31,DOGERUR,0.1186,0.1227,0.1145,0.1221,3489316.45,414021.58
2017-08-30,DOGERUR,0.1055,0.126,0.105,0.1186,2611121.3,291868.17
2017-08-29,DOGERUR,0.1048,0.1083,0.1036,0.1055,2865471.59,302963.45
2017-08-28,DOGERUR,0.1045,0.1055,0.1031,0.1048,3481221.05,363945.47
2017-08-27,DOGERUR,0.104,0.1055,0.103,0.1045,3357272.41,349838.53
2017-08-26,DOGERUR,0.1045,0.1055,0.1025,0.104,3916322.56,407835.24
2017-08-25,DOGERUR,0.106,0.106,0.1033,0.1045,3780049.96,395724.98
2017-08-24,DOGERUR,0.1059,0.106,0.1033,0.106,5164060.93,541439.06
2017-08-23,DOGERUR,0.106,0.106,0.1037,0.1059,3144710.19,329239.81
2017-08-22,DOGERUR,0.104,0.104,0.104,0.104,0.0,0.0
2017-08-21,DOGERUR,0.105,4119.89,0.1,0.104,3405252.92,350084.47
2017-08-20,DOGERUR,0.1006,0.105,0.1006,0.105,2803571.64,289660.54
2017-08-19,DOGERUR,0.1046,0.105,0.1006,0.1006,3426308.96,353984.31
2017-08-18,DOGERUR,0.1026,0.105,0.1026,0.1046,2656344.35,275637.58
2017-08-17,DOGERUR,0.104,0.1057,0.101,0.1026,3862847.26,399295.12
2017-08-16,DOGERUR,0.1089,0.1101,0.1035,0.104,3328322.21,356642.97
2017-08-15,DOGERUR,0.1048,0.1135,0.099,0.1089,4232339.39,451719.08
2017-08-14,DOGERUR,0.1104,0.1125,0.1034,0.1051,3630633.73,389654.65
2017-08-13,DOGERUR,0.1116,0.114,0.1072,0.1104,3358684.44,373278.11
2017-08-12,DOGERUR,0.1118,0.1176,0.11,0.1116,3845458.48,438553.34
2017-08-11,DOGERUR,0.1142,0.1145,0.1069,0.1118,7646690.71,846450.34
2017-08-10,DOGERUR,0.112,0.1142,0.1099,0.1142,4615551.68,515871.88
2017-08-09,DOGERUR,0.1145,0.1164,0.109,0.1102,3028351.89,340853.36
2017-08-08,DOGERUR,0.1159,0.1172,0.1122,0.1145,2844551.37,327307.23
2017-08-07,DOGERUR,0.1164,0.1184,0.1135,0.1159,3305058.26,380405.87
2017-08-06,DOGERUR,0.1185,0.1192,0.1135,0.1164,4331133.53,508680.42
2017-08-05,DOGERUR,0.1077,0.1193,0.1074,0.1185,4475494.5,502918.62
2017-08-04,DOGERUR,0.1082,0.11,0.1055,0.11,4277850.23,459972.83
2017-08-03,DOGERUR,0.109,0.109,0.1047,0.1082,5209157.43,552863.43
2017-08-02,DOGERUR,0.1085,0.109,0.1035,0.109,2522258.74,268349.72
2017-08-01,DOGERUR,0.103,0.1085,0.101,0.1085,2692206.54,279085.57
2017-07-31,DOGERUR,0.1054,0.1055,0.099,0.103,2907943.53,295779.65
2017-07-30,DOGERUR,0.109,0.109,0.101,0.1054,1740629.8,183123.33
2017-07-29,DOGERUR,0.1041,0.109,0.098,0.109,2082707.72,215002.19
2017-07-28,DOGERUR,0.108,0.1111,0.0993,0.1041,2180734.92,230007.57
2017-07-27,DOGERUR,0.11,0.113,0.1073,0.108,1775394.89,194525.62
2017-07-26,DOGERUR,0.109,0.1117,0.1041,0.11,1923656.12,210425.66
2017-07-25,DOGERUR,0.1156,0.1199,0.108,0.109,3580714.21,403810.3
2017-07-24,DOGERUR,0.119,0.1249,0.1136,0.1156,3062885.42,361406.98
2017-07-23,DOGERUR,0.12,0.1249,0.116,0.119,1051682.75,125755.82
2017-07-22,DOGERUR,0.1137,0.1272,0.1101,0.12,1271737.14,147351.52
2017-07-21,DOGERUR,0.1091,0.1165,0.108,0.1137,3758845.08,425562.4
2017-07-20,DOGERUR,0.1052,0.1158,0.101,0.1091,2422739.96,267163.0
2017-07-19,DOGERUR,0.11,0.1164,0.1,0.1052,1877002.48,205542.08
2017-07-18,DOGERUR,0.095,0.1145,0.09292,0.11,1821493.56,187108.87
2017-07-17,DOGERUR,0.0846,0.095,0.081,0.095,1715703.1,155377.41
2017-07-16,DOGERUR,0.09822,0.1044,0.075,0.0846,2956662.19,258487.48
2017-07-15,DOGERUR,0.1081,0.1139,0.092,0.09822,3248068.49,314114.42
2017-07-14,DOGERUR,0.1172,0.1233,0.095,0.1081,2896729.12,328570.74
2017-07-13,DOGERUR,0.126,0.1276,0.113,0.1172,1628158.99,195043.94
2017-07-12,DOGERUR,0.1248,0.126,0.11,0.126,2331128.8,274522.37
2017-07-11,DOGERUR,0.1403,0.1403,0.1112,0.1248,2598081.17,312146.9
2017-07-10,DOGERUR,0.1469,0.1489,0.1403,0.1403,2543910.57,369238.14
2017-07-09,DOGERUR,0.1511,0.1535,0.145,0.1469,2077383.77,312019.75
2017-07-08,DOGERUR,0.1523,0.1548,0.143,0.1511,2299254.89,342186.7
2017-07-07,DOGERUR,0.158,0.1611,0.15,0.1523,2495240.38,384416.3
2017-07-06,DOGERUR,0.157,0.1649,0.157,0.158,1394168.99,224503.31
2017-07-05,DOGERUR,0.149,0.1621,0.1409,0.157,2151133.52,323571.1
2017-07-04,DOGERUR,0.1515,0.1545,0.1466,0.149,1844037.66,277129.84
2017-07-03,DOGERUR,0.1486,0.1545,0.1404,0.1515,2402920.14,352692.13
2017-07-02,DOGERUR,0.15,0.1521,0.14,0.1486,763759.43,110772.62
2017-07-01,DOGERUR,0.1605,0.1605,0.14,0.15,1934080.17,288331.83
2017-06-30,DOGERUR,0.162,0.162,0.1545,0.1605,1395023.77,220073.47
2017-06-29,DOGERUR,0.1667,0.169,0.159,0.162,1850387.02,299992.97
2017-06-28,DOGERUR,0.158,0.1695,0.151,0.1667,1355415.59,219793.7
2017-06-27,DOGERUR,0.166,0.1767,0.141,0.158,2125397.56,324547.04
2017-06-26,DOGERUR,0.168,0.1771,0.145,0.166,1416402.18,222649.82
2017-06-25,DOGERUR,0.1798,0.186,0.16,0.168,1207638.68,214805.03
2017-06-24,DOGERUR,0.185,0.186,0.1762,0.1798,1128099.09,204787.78
2017-06-23,DOGERUR,0.1817,0.1874,0.1817,0.185,881203.79,162449.69
2017-06-22,DOGERUR,0.1805,0.1915,0.1785,0.1817,1849681.93,338487.83
2017-06-21,DOGERUR,0.1829,0.1873,0.18,0.1805,2180372.86,399072.06
2017-06-20,DOGERUR,0.1777,0.186,0.1751,0.1829,1443799.29,259773.64
2017-06-19,DOGERUR,0.1819,0.186,0.1701,0.1777,1234658.66,221352.0
2017-06-18,DOGERUR,0.1906,0.1944,0.1812,0.1819,757652.46,141459.84
2017-06-17,DOGERUR,0.18,0.1914,0.18,0.1906,486612.11,90105.52
2017-06-16,DOGERUR,0.18,0.1865,0.164,0.18,893490.37,158952.67
2017-06-15,DOGERUR,0.1846,0.1857,0.15,0.18,2055211.45,343778.67
2017-06-14,DOGERUR,0.1906,0.1949,0.1825,0.1846,1158713.79,218772.34
2017-06-13,DOGERUR,0.187,0.1995,0.18,0.1906,1474007.04,284361.89
2017-06-12,DOGERUR,0.1966,0.1979,0.18,0.187,2037397.61,382726.83
2017-06-11,DOGERUR,0.1811,0.2042,0.18,0.1966,2046637.39,400718.44
2017-06-10,DOGERUR,0.1975,0.1978,0.1811,0.1811,1970619.87,373205.24
2017-06-09,DOGERUR,0.1956,0.204,0.1901,0.1975,949339.6,187509.45
2017-06-08,DOGERUR,0.1944,0.1985,0.175,0.1956,1395975.54,267834.58
2017-06-07,DOGERUR,0.203,0.2113,0.191,0.1944,1215792.02,241928.12
2017-06-06,DOGERUR,0.214,0.218,0.1905,0.203,940660.4,191604.66
2017-06-05,DOGERUR,0.18,0.214,0.1726,0.214,1568918.13,305024.16
2017-06-04,DOGERUR,0.19,0.199,0.167,0.18,1438189.29,257991.48
2017-06-03,DOGERUR,0.1697,0.19,0.1531,0.19,1259873.15,212667.54
2017-06-02,DOGERUR,0.1561,0.1804,0.153,0.1697,1178346.22,196383.46
2017-06-01,DOGERUR,0.1411,0.1579,0.1411,0.1561,1761471.48,271624.78
2017-05-31,DOGERUR,0.144,0.15,0.133,0.1411,1338552.1,188528.36
2017-05-30,DOGERUR,0.1572,0.17,0.144,0.144,593462.46,89743.75
2017-05-29,DOGERUR,0.1386,0.16,0.13,0.1572,601767.52,88531.72
2017-05-28,DOGERUR,0.146,0.16,0.1276,0.1386,625349.14,91624.1
2017-05-27,DOGERUR,0.1627,0.172,0.1061,0.146,1358097.51,179126.46
2017-05-26,DOGERUR,0.187,0.1912,0.15,0.1627,812029.96,145118.67
