Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume RUR
2018-04-21 07-AM,ZECRUR,16591.94,16880,16591.94,16790,16.47,274786.84
2018-04-21 06-AM,ZECRUR,16350,16591.94,16322.27,16591.94,5.89,96579.43
2018-04-21 05-AM,ZECRUR,16240.01,16403.4,16142.97,16350,4.28,69368.24
2018-04-21 04-AM,ZECRUR,16214.13,16299.14,16214.13,16240.01,6.16,100231.59
2018-04-21 03-AM,ZECRUR,16505.58,16505.58,16204.73,16214.13,5.82,94826.95
2018-04-21 02-AM,ZECRUR,16443.85,16505.58,16264.95,16505.58,2.4,39312.24
2018-04-21 01-AM,ZECRUR,16701.52,16898,16443.85,16443.85,4.21,70033.35
2018-04-21 12-AM,ZECRUR,16896,17009.8,16579.22,16701.52,10.54,177676.0
2018-04-20 11-PM,ZECRUR,16769,16896,16689.47,16896,14.08,236126.52
2018-04-20 10-PM,ZECRUR,16599.95,16769,16485,16769,6.44,107161.89
2018-04-20 09-PM,ZECRUR,16450,16599.95,16450,16599.95,6.05,100068.79
2018-04-20 08-PM,ZECRUR,16182.29,16450,16182.29,16450,4.27,69863.64
2018-04-20 07-PM,ZECRUR,16150,16282,16004.89,16182.29,3.54,57129.33
2018-04-20 06-PM,ZECRUR,16099.17,16190,15990.1,16150,5.09,81984.13
2018-04-20 05-PM,ZECRUR,15807.8,16100,15786.07,16099.17,7.74,123688.07
2018-04-20 04-PM,ZECRUR,15561,15909.99,15561,15807.8,9.28,146009.78
2018-04-20 03-PM,ZECRUR,15670.22,15700,15557,15561,3.81,59441.85
2018-04-20 02-PM,ZECRUR,15647.52,15689.01,15535.46,15670.22,8.4,131179.44
2018-04-20 01-PM,ZECRUR,15700,15800,15601,15647.52,6.43,100803.71
2018-04-20 12-PM,ZECRUR,15450,15790,15389,15700,13.95,217876.22
2018-04-20 11-AM,ZECRUR,15320.61,15521.18,15303.25,15450,7.17,110915.3
2018-04-20 10-AM,ZECRUR,15198.4,15490,15198.4,15320.61,8.72,133624.12
2018-04-20 09-AM,ZECRUR,15195.32,15200,15050,15198.4,3.06,46242.06
2018-04-20 08-AM,ZECRUR,15299.87,15379.46,15100,15195.32,10.94,166644.36
2018-04-20 07-AM,ZECRUR,15057.74,15299.87,15028,15299.87,12.29,186077.66
2018-04-20 06-AM,ZECRUR,15161.05,15161.05,15036,15057.74,7.87,118693.26
2018-04-20 05-AM,ZECRUR,15090,15161.76,15090,15161.05,7.17,108231.19
2018-04-20 04-AM,ZECRUR,15438.11,15546.77,15090,15090,12.36,190682.77
2018-04-20 03-AM,ZECRUR,15499,15544.54,15437,15438.11,3.88,59917.96
2018-04-20 02-AM,ZECRUR,15421.18,15571.68,15420,15499,2.02,31286.81
2018-04-20 01-AM,ZECRUR,15430,15537.57,15420,15421.18,1.06,16312.75
2018-04-20 12-AM,ZECRUR,15400,15533.25,15400,15430,0.7402,11443.46
2018-04-19 11-PM,ZECRUR,15250.5,15510,15182.18,15400,5.47,83850.29
2018-04-19 10-PM,ZECRUR,15250,15300,15250,15250.5,2.35,35838.75
2018-04-19 09-PM,ZECRUR,15256.67,15330.77,15090,15250,2.84,43249.93
2018-04-19 08-PM,ZECRUR,15134,15282.92,15079.84,15256.67,2.61,39475.4
2018-04-19 07-PM,ZECRUR,14968.51,15181.6,14818.33,15134,16.06,240617.37
2018-04-19 06-PM,ZECRUR,15166.26,15537.57,14811.33,14968.51,14.5,221298.43
2018-04-19 05-PM,ZECRUR,15124,15166.26,14802,15166.26,10.45,157348.28
2018-04-19 04-PM,ZECRUR,14870.26,15125,14801.07,15124,16.49,246701.82
2018-04-19 03-PM,ZECRUR,14640.68,14928.36,14599.03,14870.26,9.69,143752.31
2018-04-19 02-PM,ZECRUR,14556.89,14756.32,14556.89,14640.68,17.68,258468.49
2018-04-19 01-PM,ZECRUR,14440.61,14560,14362.15,14556.89,9.41,136365.01
2018-04-19 12-PM,ZECRUR,14314,14440.61,14313.99,14440.61,4.71,67553.83
2018-04-19 11-AM,ZECRUR,14189.47,14380,14143.51,14314,11.66,166971.37
2018-04-19 10-AM,ZECRUR,14144,14220,14005,14189.47,4.83,68112.36
2018-04-19 09-AM,ZECRUR,14119,14150,13981.67,14144,5.31,74646.07
2018-04-19 08-AM,ZECRUR,14199.1,14200,14018.1,14119,11.56,163493.29
2018-04-19 07-AM,ZECRUR,14307.25,14369.9,14140,14199.1,14.26,202792.98
2018-04-19 06-AM,ZECRUR,14251,14360.35,14118.87,14307.25,22.36,318976.29
2018-04-19 05-AM,ZECRUR,14219.91,14330,14155.79,14251,15.6,222538.14
2018-04-19 04-AM,ZECRUR,14346.25,14467.9,14219.91,14219.91,10.47,150387.51
2018-04-19 03-AM,ZECRUR,14400,14400,14307.59,14346.25,6.62,95070.49
2018-04-19 02-AM,ZECRUR,14405,14419.38,14400,14400,2.61,37563.58
2018-04-19 01-AM,ZECRUR,14440.11,14555.63,14400,14405,2.13,30719.53
2018-04-19 12-AM,ZECRUR,14507.25,14570,14440.11,14440.11,1.27,18409.54
2018-04-18 11-PM,ZECRUR,14570,14570,14376.98,14507.25,6.01,87318.2
2018-04-18 10-PM,ZECRUR,14500.01,14570,14391.68,14570,8.05,116363.58
2018-04-18 09-PM,ZECRUR,14324.48,14560.92,14263.6,14500.01,27.31,394968.89
2018-04-18 08-PM,ZECRUR,14180.2,14400,14131.74,14324.48,18.48,263713.97
2018-04-18 07-PM,ZECRUR,13869.72,14299,13830,14180.2,6.44,90803.35
2018-04-18 06-PM,ZECRUR,13872.26,14001.03,13809,13869.72,17.27,241128.04
2018-04-18 05-PM,ZECRUR,13906.95,13979.9,13855.01,13872.26,19.72,274247.59
2018-04-18 04-PM,ZECRUR,13705,13921.61,13655,13906.95,18.97,262419.88
2018-04-18 03-PM,ZECRUR,13757.29,13850,13705,13705,12.85,177257.07
2018-04-18 02-PM,ZECRUR,13850,13850,13735.01,13757.29,36.59,505359.13
2018-04-18 01-PM,ZECRUR,13602.13,13850,13602.13,13850,26.18,362254.57
2018-04-18 12-PM,ZECRUR,13727.25,13840,13602.13,13602.13,7.62,105105.07
2018-04-18 11-AM,ZECRUR,13650.93,13740.99,13613.07,13727.25,9.65,131992.58
2018-04-18 10-AM,ZECRUR,13671.49,13777,13610.49,13650.93,11.89,162396.96
2018-04-18 09-AM,ZECRUR,13772.51,13798,13645.56,13671.49,3.9,53563.11
2018-04-18 08-AM,ZECRUR,13763.47,13840,13674.83,13772.51,13.66,187616.7
2018-04-18 07-AM,ZECRUR,13850,13850,13731.44,13763.47,27.28,377413.08
2018-04-18 06-AM,ZECRUR,13348.5,13850,13348.5,13850,21.61,292174.18
2018-04-18 05-AM,ZECRUR,13250,13477,13123.06,13348.5,9.98,133722.66
2018-04-18 04-AM,ZECRUR,13303,13412.15,13250,13250,4.77,63554.49
2018-04-18 03-AM,ZECRUR,13213.72,13343.53,13115.08,13303,4.97,65705.44
2018-04-18 02-AM,ZECRUR,13147.44,13246.44,13115.08,13213.72,2.74,36093.71
2018-04-18 01-AM,ZECRUR,13141.31,13147.44,13141.31,13147.44,0.4127,5424.01
2018-04-18 12-AM,ZECRUR,13116.59,13270.84,13113.49,13141.31,0.9544,12537.62
2018-04-17 11-PM,ZECRUR,13111.2,13270.26,13111.2,13116.59,0.5643,7411.72
2018-04-17 10-PM,ZECRUR,13283.75,13341.16,13111.2,13111.2,0.7055,9318.3
2018-04-17 09-PM,ZECRUR,13221.47,13283.75,13110,13283.75,4.17,54919.52
2018-04-17 08-PM,ZECRUR,13180,13221.47,13130,13221.47,5.55,73160.01
2018-04-17 07-PM,ZECRUR,13401.3,13401.3,13180,13180,7.17,94874.8
2018-04-17 06-PM,ZECRUR,13480,13480,13401.2,13401.3,2.71,36370.61
2018-04-17 05-PM,ZECRUR,13411,13480,13320.6,13480,7.07,94787.65
2018-04-17 04-PM,ZECRUR,13400,13454.06,13264,13411,5.9,78916.78
2018-04-17 03-PM,ZECRUR,13390.57,13400,13214,13400,12.67,169245.84
2018-04-17 02-PM,ZECRUR,13375,13400,13269.53,13390.57,7.73,102910.69
2018-04-17 01-PM,ZECRUR,13264.55,13400.15,13162.15,13375,7.93,105711.05
2018-04-17 12-PM,ZECRUR,13273.74,13454.06,13170.42,13264.55,15.13,200436.29
2018-04-17 11-AM,ZECRUR,13230,13377.21,13230,13273.74,5.8,77019.36
2018-04-17 10-AM,ZECRUR,13390.32,13449.88,13230,13230,8.19,109121.14
2018-04-17 09-AM,ZECRUR,13480,13480,13255,13390.32,7.88,105470.22
2018-04-17 08-AM,ZECRUR,13300,13480,13216.55,13480,15.17,202619.15
2018-04-17 07-AM,ZECRUR,13185,13300,13133.01,13300,6.8,89898.25
2018-04-17 06-AM,ZECRUR,13248.45,13297.27,13134,13185,5.76,76061.97
2018-04-17 05-AM,ZECRUR,13150.73,13322.25,13130.66,13248.45,3.1,40788.05
2018-04-17 04-AM,ZECRUR,13204.71,13262,13130,13150.73,6.36,83780.7
2018-04-17 03-AM,ZECRUR,13262.57,13296.98,13194.51,13204.71,1.96,25942.73
2018-04-17 02-AM,ZECRUR,13266.84,13300,13190.45,13262.57,0.8946,11828.31
2018-04-17 01-AM,ZECRUR,13342.33,13375.52,13260.86,13266.84,0.6457,8594.24
2018-04-17 12-AM,ZECRUR,13361.54,13400,13295.91,13342.33,0.6237,8333.42
2018-04-16 11-PM,ZECRUR,13230.53,13400,13230.53,13361.54,2.2,29365.92
2018-04-16 10-PM,ZECRUR,13268,13268,13230.53,13230.53,1.53,20284.87
2018-04-16 09-PM,ZECRUR,13386.3,13386.3,13268,13268,2.14,28410.51
2018-04-16 08-PM,ZECRUR,13265.92,13386.3,13265.92,13386.3,3.4,45298.45
2018-04-16 07-PM,ZECRUR,13200.54,13303,13200,13265.92,3.63,48112.78
2018-04-16 06-PM,ZECRUR,13285,13285,13134.86,13200.54,4.5,59455.49
2018-04-16 05-PM,ZECRUR,13100,13285,13050.71,13285,6.05,79512.0
2018-04-16 04-PM,ZECRUR,13145,13263.77,13100,13100,9.21,121211.82
2018-04-16 03-PM,ZECRUR,13110.2,13287.56,13106,13145,7.64,100589.26
2018-04-16 02-PM,ZECRUR,13310,13310,13105.2,13110.2,4.5,59361.32
2018-04-16 01-PM,ZECRUR,13400,13400,13202.82,13310,5.39,71681.61
2018-04-16 12-PM,ZECRUR,13233,13522,13233,13400,9.67,129803.67
2018-04-16 11-AM,ZECRUR,13396,13470.35,13224.08,13233,4.88,64995.58
2018-04-16 10-AM,ZECRUR,13357.9,13399,13197.47,13396,17.99,238382.0
2018-04-16 09-AM,ZECRUR,13338.97,13399,13232,13357.9,6.42,85504.22
2018-04-16 08-AM,ZECRUR,13238.62,13399,13200,13338.97,5.39,71616.0
2018-04-16 07-AM,ZECRUR,13295.52,13356,13155.8,13238.62,19.39,257040.2
2018-04-16 06-AM,ZECRUR,13250.6,13309.63,13000,13295.52,21.54,282454.52
2018-04-16 05-AM,ZECRUR,13736.82,13736.82,13250.6,13250.6,8.58,114619.07
2018-04-16 04-AM,ZECRUR,13531,13745.64,13531,13736.82,2.02,27595.67
2018-04-16 03-AM,ZECRUR,13783.34,13783.35,13502.36,13531,2.39,32663.21
2018-04-16 02-AM,ZECRUR,13782.19,13897,13780.6,13783.34,1.81,24945.4
2018-04-16 01-AM,ZECRUR,13787.39,13897,13781.7,13782.19,1.68,23188.04
2018-04-16 12-AM,ZECRUR,13780.6,13892.12,13780.6,13787.39,1.76,24289.32
2018-04-15 11-PM,ZECRUR,13780.6,13800.12,13780.6,13780.6,0.9351,12888.88
2018-04-15 10-PM,ZECRUR,13780.6,13880,13780.6,13780.6,0.323,4462.13
2018-04-15 09-PM,ZECRUR,13780.6,13780.6,13780.6,13780.6,0.5433,7486.61
2018-04-15 08-PM,ZECRUR,13700,13990,13700,13780.6,4.89,68012.27
2018-04-15 07-PM,ZECRUR,13886,13910,13686,13700,2.0,27737.73
2018-04-15 06-PM,ZECRUR,13686.74,13887,13626.58,13886,4.26,58531.65
2018-04-15 05-PM,ZECRUR,13895,13895,13651,13686.74,6.93,94901.39
2018-04-15 04-PM,ZECRUR,13831.35,13965,13738.18,13895,2.69,37245.78
2018-04-15 03-PM,ZECRUR,14021.93,14050,13813.83,13831.35,6.78,94384.48
2018-04-15 02-PM,ZECRUR,13887.75,14021.93,13750,14021.93,10.99,153800.44
2018-04-15 01-PM,ZECRUR,13833,13998,13692.5,13887.75,10.99,152935.28
2018-04-15 12-PM,ZECRUR,13651,13842.74,13651,13833,5.82,79851.72
2018-04-15 11-AM,ZECRUR,13447,13830,13363.87,13651,10.5,143689.83
2018-04-15 10-AM,ZECRUR,13480,13480,13311.36,13447,10.32,138237.74
2018-04-15 09-AM,ZECRUR,13410,13585,13280,13480,5.75,77609.0
2018-04-15 08-AM,ZECRUR,13367.76,13410.08,13280,13410,7.52,100316.41
2018-04-15 07-AM,ZECRUR,13350,13476.54,13350,13367.76,4.82,64545.09
2018-04-15 06-AM,ZECRUR,13267.04,13506.5,13267.04,13350,7.19,96296.23
2018-04-15 05-AM,ZECRUR,13302.12,13481.9,13223,13267.04,8.73,115882.39
2018-04-15 04-AM,ZECRUR,13224.07,13371,13224.07,13302.12,8.55,113828.77
2018-04-15 03-AM,ZECRUR,13247.86,13347.84,13223,13224.07,2.36,31207.14
2018-04-15 02-AM,ZECRUR,13368.09,13420,13247.86,13247.86,5.51,73231.06
2018-04-15 01-AM,ZECRUR,13326.16,13400.64,13251.78,13368.09,0.6744,8957.29
2018-04-15 12-AM,ZECRUR,13498.41,13499.98,13326.16,13326.16,0.3933,5248.83
2018-04-14 11-PM,ZECRUR,13380,13501.74,13325.35,13498.41,2.53,34089.05
2018-04-14 10-PM,ZECRUR,13430,13465.07,13320.06,13380,3.27,43757.1
2018-04-14 09-PM,ZECRUR,13380,13430,13350,13430,2.33,31180.65
2018-04-14 08-PM,ZECRUR,13306.5,13430,13306.5,13380,3.56,47479.24
2018-04-14 07-PM,ZECRUR,13213.42,13380,13186.67,13306.5,3.0,40012.77
2018-04-14 06-PM,ZECRUR,13395,13500,13174.44,13213.42,10.97,146646.03
2018-04-14 05-PM,ZECRUR,13328.65,13395,13328.65,13395,4.19,55877.81
2018-04-14 04-PM,ZECRUR,13280,13329,13132.01,13328.65,6.97,92570.35
2018-04-14 03-PM,ZECRUR,13150,13303.88,13076,13280,6.26,82330.56
2018-04-14 02-PM,ZECRUR,13219.21,13225.31,13050,13150,11.83,155665.14
2018-04-14 01-PM,ZECRUR,13066.52,13219.21,12933.8,13219.21,19.22,250248.35
2018-04-14 12-PM,ZECRUR,13600,13600,13039.05,13066.52,17.61,235520.6
2018-04-14 11-AM,ZECRUR,13530,13630.23,13500,13600,7.36,99680.68
2018-04-14 10-AM,ZECRUR,13720,13822.33,13530,13530,7.02,96120.72
2018-04-14 09-AM,ZECRUR,13900,13900,13710.73,13720,10.61,146154.43
2018-04-14 08-AM,ZECRUR,14000,14110,13791.7,13900,17.74,247665.67
2018-04-14 07-AM,ZECRUR,13500,14018.29,13410,14000,8.94,122744.41
2018-04-14 06-AM,ZECRUR,13481.21,13566,13403,13500,9.96,134175.01
2018-04-14 05-AM,ZECRUR,13862.46,13950,13481.02,13481.21,9.89,135608.27
2018-04-14 04-AM,ZECRUR,13937.28,13985.02,13861.64,13862.46,2.95,40952.17
2018-04-14 03-AM,ZECRUR,13951.04,14110.67,13843.57,13937.28,5.84,81894.67
2018-04-14 02-AM,ZECRUR,14065.6,14130.41,13938.18,13951.04,3.13,43773.78
2018-04-14 01-AM,ZECRUR,13662.12,14080,13490.75,14065.6,5.58,76662.82
2018-04-14 12-AM,ZECRUR,13850.76,13850.76,13602.78,13662.12,1.12,15246.56
2018-04-13 11-PM,ZECRUR,13499.28,13943,13430.7,13850.76,5.02,68049.13
2018-04-13 10-PM,ZECRUR,13945.77,13945.77,13499.28,13499.28,5.11,69435.24
2018-04-13 09-PM,ZECRUR,13885.75,13969.06,13500,13945.77,8.47,115714.95
2018-04-13 08-PM,ZECRUR,14515,14700,13880,13885.75,9.91,142552.11
2018-04-13 07-PM,ZECRUR,14461.55,14582.68,14399,14515,18.82,272527.73
2018-04-13 06-PM,ZECRUR,14150.28,14500,14093.78,14461.55,15.58,223669.96
2018-04-13 05-PM,ZECRUR,13805.67,14153.41,13777.26,14150.28,16.48,231268.4
2018-04-13 04-PM,ZECRUR,13460.29,13805.67,13319,13805.67,3.63,49140.23
2018-04-13 03-PM,ZECRUR,13307,13508.12,13307,13460.29,8.36,111824.53
2018-04-13 02-PM,ZECRUR,13721.34,13883,13300,13307,16.95,229662.45
2018-04-13 01-PM,ZECRUR,13889.02,14123.09,13721.34,13721.34,13.2,185114.35
2018-04-13 12-PM,ZECRUR,13390.94,13900,13354.32,13889.02,13.51,183785.43
2018-04-13 11-AM,ZECRUR,13273.42,13390.94,13091.66,13390.94,7.2,95184.05
2018-04-13 10-AM,ZECRUR,13199.84,13300.32,13009.84,13273.42,6.23,81911.66
2018-04-13 09-AM,ZECRUR,13101.33,13309.82,13089.67,13199.84,8.69,114980.52
2018-04-13 08-AM,ZECRUR,12933.36,13213.75,12826,13101.33,20.2,260950.58
2018-04-13 07-AM,ZECRUR,12698.14,12933.36,12620,12933.36,12.93,164582.84
2018-04-13 06-AM,ZECRUR,12697,12824.7,12615.09,12698.14,17.43,222473.33
2018-04-13 05-AM,ZECRUR,12611.25,12700,12533.34,12697,10.39,131498.18
2018-04-13 04-AM,ZECRUR,12620.51,12700,12545.04,12611.25,6.16,77698.66
2018-04-13 03-AM,ZECRUR,12517.26,12699,12506,12620.51,4.07,51331.06
2018-04-13 02-AM,ZECRUR,12446.1,12700,12399.98,12517.26,7.66,96353.21
2018-04-13 01-AM,ZECRUR,12799,12799,12425.6,12446.1,4.85,61334.89
2018-04-13 12-AM,ZECRUR,12736.32,12799,12691.34,12799,0.749,9546.18
2018-04-12 11-PM,ZECRUR,12630.19,12736.32,12530,12736.32,2.32,29383.72
2018-04-12 10-PM,ZECRUR,12614.6,12650,12518,12630.19,1.07,13438.02
2018-04-12 09-PM,ZECRUR,12388.17,12614.6,12163.92,12614.6,6.05,75504.71
2018-04-12 08-PM,ZECRUR,12025,12388.17,12025,12388.17,9.17,111898.89
2018-04-12 07-PM,ZECRUR,11920.07,12095,11920,12025,5.61,67205.2
2018-04-12 06-PM,ZECRUR,12060,12060,11815.03,11920.07,4.47,53197.21
2018-04-12 05-PM,ZECRUR,11991.82,12060,11650,12060,7.64,91161.79
2018-04-12 04-PM,ZECRUR,12060,12085,11864.55,11991.82,6.02,72447.27
2018-04-12 03-PM,ZECRUR,12003.08,12085.72,11650,12060,3.57,42794.28
2018-04-12 02-PM,ZECRUR,12001.49,12150.01,11987.52,12003.08,9.87,119034.86
2018-04-12 01-PM,ZECRUR,11825.01,12150,11825.01,12001.49,11.3,135267.92
2018-04-12 12-PM,ZECRUR,11870.37,12000,11610.66,11825.01,13.84,163528.55
2018-04-12 11-AM,ZECRUR,11280.09,12239.83,11223.75,11870.37,31.35,371651.1
2018-04-12 10-AM,ZECRUR,11223.13,11280.09,11163,11280.09,7.41,83085.04
2018-04-12 09-AM,ZECRUR,11300,11330,11199.82,11223.13,6.82,76695.33
2018-04-12 08-AM,ZECRUR,11303.15,11330,11251,11300,7.76,87702.92
2018-04-12 07-AM,ZECRUR,11400.71,11401.95,11264.68,11303.15,8.67,98225.33
2018-04-12 06-AM,ZECRUR,11379.6,11520,11318.95,11400.71,21.89,249111.79
2018-04-12 05-AM,ZECRUR,11441.42,11530.49,11379.6,11379.6,4.17,47625.15
2018-04-12 04-AM,ZECRUR,11433.17,11552.37,11408.55,11441.42,3.69,42345.3
2018-04-12 03-AM,ZECRUR,11500.75,11565.62,11431.22,11433.17,3.44,39478.43
2018-04-12 02-AM,ZECRUR,11413.02,11506.86,11413.02,11500.75,1.44,16514.58
2018-04-12 01-AM,ZECRUR,11506.44,11506.44,11413.02,11413.02,6.36,73094.51
2018-04-12 12-AM,ZECRUR,11356.74,11506.44,11346.04,11506.44,5.14,58821.61
2018-04-11 11-PM,ZECRUR,11265.65,11460.38,11265.65,11356.74,5.63,64101.18
2018-04-11 10-PM,ZECRUR,11270,11304.33,11175,11265.65,1.69,18993.7
2018-04-11 09-PM,ZECRUR,11259,11273.66,11167.57,11270,6.83,76723.98
2018-04-11 08-PM,ZECRUR,11234,11329.52,11186.5,11259,8.72,98294.59
2018-04-11 07-PM,ZECRUR,11200,11239.01,11114.78,11234,4.38,49017.3
2018-04-11 06-PM,ZECRUR,11234.84,11350,11108.89,11200,17.14,192133.24
2018-04-11 05-PM,ZECRUR,11234.76,11434.78,11172.12,11234.84,5.41,61051.74
2018-04-11 04-PM,ZECRUR,11361.38,11412.36,11227.36,11234.76,7.89,89294.45
2018-04-11 03-PM,ZECRUR,11600,11655,11361.38,11361.38,5.03,57675.92
2018-04-11 02-PM,ZECRUR,11739,11798.99,11600,11600,6.58,77001.74
2018-04-11 01-PM,ZECRUR,11364,11739,11364,11739,7.86,91175.61
2018-04-11 12-PM,ZECRUR,11274.84,11500,11274.84,11364,10.4,118417.72
2018-04-11 11-AM,ZECRUR,11360,11380.74,11267.54,11274.84,10.91,123297.72
2018-04-11 10-AM,ZECRUR,11310.25,11360.7,11214,11360,3.85,43551.46
2018-04-11 09-AM,ZECRUR,11275,11310.25,11200,11310.25,4.17,46957.01
2018-04-11 08-AM,ZECRUR,11203.58,11279.84,11200.12,11275,3.51,39386.05
2018-04-11 07-AM,ZECRUR,11000,11294.4,11000,11203.58,8.32,93022.22
2018-04-11 06-AM,ZECRUR,10995.6,11093,10935.3,11000,2.84,31204.61
2018-04-11 05-AM,ZECRUR,11156,11156,10970.63,10995.6,6.01,66267.29
2018-04-11 04-AM,ZECRUR,11065,11156,11065,11156,6.0,66439.76
2018-04-11 03-AM,ZECRUR,11065,11165,11065,11065,3.64,40299.88
2018-04-11 02-AM,ZECRUR,11060.37,11188.59,11060.37,11065,2.04,22613.47
2018-04-11 01-AM,ZECRUR,11125.17,11222.1,11058.96,11060.37,1.45,16018.77
2018-04-11 12-AM,ZECRUR,11000,11223.08,11000,11125.17,2.68,29604.8
2018-04-10 11-PM,ZECRUR,11029.79,11124.91,11000,11000,1.12,12370.2
2018-04-10 10-PM,ZECRUR,10933.66,11124.91,10933.66,11029.79,2.63,29107.27
2018-04-10 09-PM,ZECRUR,10963.53,11075,10933.66,10933.66,4.89,53652.77
2018-04-10 08-PM,ZECRUR,11001,11099.09,10925.76,10963.53,1.92,21129.34
2018-04-10 07-PM,ZECRUR,11149.7,11150,11000,11001,3.74,41490.41
2018-04-10 06-PM,ZECRUR,11200,11207.42,11120,11149.7,6.48,72355.85
2018-04-10 05-PM,ZECRUR,11100.21,11200,11026.53,11200,5.02,55813.93
2018-04-10 04-PM,ZECRUR,11005.11,11102.79,10923.04,11100.21,7.88,86886.49
2018-04-10 03-PM,ZECRUR,11008.82,11050.97,10927.98,11005.11,8.53,93917.16
2018-04-10 02-PM,ZECRUR,11000.02,11045.8,10912.72,11008.82,5.0,54718.67
2018-04-10 01-PM,ZECRUR,10948.91,11090,10948.91,11000.02,12.6,138597.56
2018-04-10 12-PM,ZECRUR,10800,10949.9,10800,10948.91,6.75,73702.89
2018-04-10 11-AM,ZECRUR,10800,10868.33,10800,10800,6.6,71437.17
2018-04-10 10-AM,ZECRUR,10822,10823.02,10749.5,10800,4.15,44822.97
2018-04-10 09-AM,ZECRUR,10708,10822,10708,10822,8.69,93421.94
2018-04-10 08-AM,ZECRUR,10632.3,10804.13,10555,10708,19.32,207299.68
2018-04-10 07-AM,ZECRUR,10507.5,10632.3,10427.31,10632.3,14.88,156766.92
2018-04-10 06-AM,ZECRUR,10514,10600,10507.5,10507.5,2.53,26608.27
2018-04-10 05-AM,ZECRUR,10500,10600,10500,10514,13.94,147253.6
2018-04-10 04-AM,ZECRUR,10429.44,10550.96,10410,10500,9.29,96854.53
2018-04-10 03-AM,ZECRUR,10500,10529.6,10429.44,10429.44,2.33,24381.08
2018-04-10 02-AM,ZECRUR,10501,10501,10500,10500,1.09,11478.07
2018-04-10 01-AM,ZECRUR,10501.78,10578.61,10501,10501,0.7048,7416.25
2018-04-10 12-AM,ZECRUR,10579.15,10579.15,10501,10501.78,1.58,16635.33
2018-04-09 11-PM,ZECRUR,10500,10579.15,10500,10579.15,1.73,18224.44
2018-04-09 10-PM,ZECRUR,10549,10555,10500,10500,5.16,54245.55
2018-04-09 09-PM,ZECRUR,10550,10558.57,10500.75,10549,1.64,17198.41
2018-04-09 08-PM,ZECRUR,10549.9,10550,10500,10550,3.24,34004.05
2018-04-09 07-PM,ZECRUR,10500,10550,10500,10549.9,18.54,194667.33
2018-04-09 06-PM,ZECRUR,10425,10501,10425,10500,5.31,55750.94
2018-04-09 05-PM,ZECRUR,10450,10485,10420,10425,3.94,41158.26
2018-04-09 04-PM,ZECRUR,10408.99,10494.14,10408.99,10450,4.35,45368.3
2018-04-09 03-PM,ZECRUR,10495,10495,10407,10408.99,2.28,23798.48
2018-04-09 02-PM,ZECRUR,10547.97,10559.89,10410,10495,9.2,96459.9
2018-04-09 01-PM,ZECRUR,10550,10568.93,10434.38,10547.97,13.82,145355.16
2018-04-09 12-PM,ZECRUR,10411.19,10559,10411.19,10550,7.53,78913.24
2018-04-09 11-AM,ZECRUR,10546,10546,10410,10411.19,4.27,44691.27
2018-04-09 10-AM,ZECRUR,10648.88,10717.01,10546,10546,8.71,92392.74
2018-04-09 09-AM,ZECRUR,10700,10700.16,10606.44,10648.88,12.27,130955.76
2018-04-09 08-AM,ZECRUR,10554,10700,10552,10700,10.2,108643.83
2018-04-09 07-AM,ZECRUR,10497.2,10605.12,10407.23,10554,7.64,80500.55
2018-04-09 06-AM,ZECRUR,10500,10500,10375.83,10497.2,12.89,134856.57
2018-04-09 05-AM,ZECRUR,10436.63,10553.95,10431.48,10500,14.88,156243.08
2018-04-09 04-AM,ZECRUR,10468.41,10554,10431.42,10436.63,2.02,21205.26
2018-04-09 03-AM,ZECRUR,10430.16,10584.58,10410.33,10468.41,13.77,144679.77
2018-04-09 02-AM,ZECRUR,10499.62,10500,10430.16,10430.16,1.61,16892.91
2018-04-09 01-AM,ZECRUR,10385.31,10500,10385.31,10499.62,10.82,113538.77
2018-04-09 12-AM,ZECRUR,10356.63,10432.1,10325.13,10385.31,2.83,29458.61
2018-04-08 11-PM,ZECRUR,10276.49,10357.45,10265.45,10356.63,2.7,27885.43
2018-04-08 10-PM,ZECRUR,10200,10330.28,10200,10276.49,0.3302,3389.53
2018-04-08 09-PM,ZECRUR,10248.75,10249.37,10200,10200,4.45,45563.64
2018-04-08 08-PM,ZECRUR,10264.45,10357.35,10248.75,10248.75,3.05,31466.34
2018-04-08 07-PM,ZECRUR,10288.4,10380,10248.75,10264.45,2.62,26910.96
2018-04-08 06-PM,ZECRUR,10247.58,10392.48,10247.58,10288.4,2.19,22649.31
2018-04-08 05-PM,ZECRUR,10350,10356.4,10240.16,10247.58,3.63,37291.36
2018-04-08 04-PM,ZECRUR,10370.36,10440.1,10349.3,10350,3.7,38432.05
2018-04-08 03-PM,ZECRUR,10480.17,10498.17,10370,10370.36,1.05,10948.2
2018-04-08 02-PM,ZECRUR,10360.88,10500,10360,10480.17,14.26,148820.06
2018-04-08 01-PM,ZECRUR,10415.13,10448.83,10330.28,10360.88,4.24,44005.02
2018-04-08 12-PM,ZECRUR,10331.86,10462.49,10331.86,10415.13,9.07,94496.66
2018-04-08 11-AM,ZECRUR,10410,10421,10328.32,10331.86,4.57,47516.21
2018-04-08 10-AM,ZECRUR,10300,10432.96,10300,10410,6.57,67910.36
