Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume LTC
2018-07-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-07-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-30,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-29,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-06,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-05,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-04,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-03,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-06-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-31,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-30,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-29,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-06,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-05,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-04,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-03,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-05-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-30,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-29,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-06,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-05,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-04,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-03,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-04-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-31,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-30,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-29,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-06,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-05,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-04,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-03,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-03-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-06,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-05,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-04,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-03,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-02,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-02-01,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-31,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-30,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-29,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-28,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-27,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-26,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-25,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-24,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-23,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-22,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-21,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-20,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-19,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-18,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-17,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-16,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-15,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-14,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-13,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-12,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-11,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-10,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-09,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-08,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-07,ETHLTC,4.08,4.08,4.08,4.08,0.0,0.0
2018-01-06,ETHLTC,4.11,4.11,4.08,4.08,2.01,8.22
2018-01-05,ETHLTC,4.04,4.3,3.91,4.11,506.69,2081.6
2018-01-04,ETHLTC,3.85,4.41,3.77,4.04,792.41,3246.9
2018-01-03,ETHLTC,3.45,4.06,3.32,3.85,637.69,2283.65
2018-01-02,ETHLTC,3.39,3.74,3.27,3.45,547.68,1888.72
2018-01-01,ETHLTC,3.27,3.5,3.22,3.39,383.21,1285.24
2017-12-31,ETHLTC,3.29,3.29,3.29,3.29,0.0,0.0
2017-12-30,ETHLTC,3.09,3.39,3.03,3.29,376.69,1196.64
2017-12-29,ETHLTC,2.89,3.17,2.71,3.09,481.24,1435.4
2017-12-28,ETHLTC,2.82,3,2.59,2.89,310.59,889.59
2017-12-27,ETHLTC,2.69,2.82,2.58,2.82,450.62,1220.32
2017-12-26,ETHLTC,2.69,2.82,2.6,2.69,170.33,456.71
2017-12-25,ETHLTC,2.53,2.82,2.5,2.69,209.71,551.66
2017-12-24,ETHLTC,2.55,2.55,2.43,2.53,253.08,626.92
2017-12-23,ETHLTC,2.47,2.62,2.2,2.55,308.17,766.89
2017-12-22,ETHLTC,2.55,2.99,1.55,2.47,327.78,859.31
2017-12-21,ETHLTC,2.62,2.8,2.5,2.55,399.06,1047.03
2017-12-20,ETHLTC,2.38,2.75,2.32,2.62,229.72,572.02
2017-12-19,ETHLTC,2.23,2.5,2.1,2.38,304.7,716.91
2017-12-18,ETHLTC,2.28,2.46,2.17,2.23,212.96,485.64
2017-12-17,ETHLTC,2.37,2.37,2.17,2.28,171.15,386.72
2017-12-16,ETHLTC,2.32,2.53,2.24,2.37,127.49,297.95
2017-12-15,ETHLTC,2.49,2.56,2.18,2.32,194.7,458.47
2017-12-14,ETHLTC,2.46,2.68,2.23,2.49,180.41,441.68
2017-12-13,ETHLTC,2.22,2.65,1.84,2.46,279.5,625.55
2017-12-12,ETHLTC,2.34,2.53,1.33,2.22,328.6,700.74
2017-12-11,ETHLTC,3.04,3.06,2,2.34,96.46,257.13
2017-12-10,ETHLTC,3.1,3.41,2.88,3.04,123.48,384.8
2017-12-09,ETHLTC,3.68,3.73,2.8,3.1,166.94,535.71
2017-12-08,ETHLTC,4.35,4.98,3.45,3.68,108.05,444.19
2017-12-07,ETHLTC,4.63,5.25,4.35,4.35,98.35,471.36
2017-12-06,ETHLTC,4.61,4.85,4.22,4.63,117.64,520.72
2017-12-05,ETHLTC,4.54,4.64,4.5,4.61,62.18,282.35
2017-12-04,ETHLTC,4.6,4.92,4.51,4.54,36.9,171.49
2017-12-03,ETHLTC,4.61,4.71,4.51,4.6,43.49,199.82
2017-12-02,ETHLTC,4.84,4.84,4.22,4.61,34.88,159.69
2017-12-01,ETHLTC,5.03,5.26,4.67,4.84,25.59,126.59
2017-11-30,ETHLTC,5,5.26,4.81,5.03,36.3,183.63
2017-11-29,ETHLTC,5.07,5.26,4.22,5,108.8,525.44
2017-11-28,ETHLTC,5.27,5.45,4.91,5.07,46.72,237.92
2017-11-27,ETHLTC,5.64,5.64,5.15,5.27,19.85,105.94
2017-11-26,ETHLTC,5.19,5.64,5.19,5.64,41.02,217.03
2017-11-25,ETHLTC,6.16,7.2,5.19,5.19,27.37,162.73
2017-11-24,ETHLTC,5.54,6.25,4.95,6.16,25.96,147.76
2017-11-23,ETHLTC,5.3,5.65,5.2,5.54,40.84,222.15
2017-11-22,ETHLTC,5.22,5.3,4.83,5.3,29.32,150.21
2017-11-21,ETHLTC,5.14,5.23,4.6,5.22,16.78,85.58
2017-11-20,ETHLTC,4.92,5.19,4.92,5.14,12.59,63.33
2017-11-19,ETHLTC,4.96,5.39,4.9,4.92,19.11,96.82
2017-11-18,ETHLTC,4.88,5.24,4.81,4.96,26.37,130.37
2017-11-17,ETHLTC,4.87,5.02,4.1,4.88,45.44,221.61
2017-11-16,ETHLTC,5.29,5.29,4,4.87,31.75,158.5
2017-11-15,ETHLTC,5.26,7.2,5.05,5.29,37.26,198.05
2017-11-14,ETHLTC,5.29,6.93,5,5.26,39.04,207.8
2017-11-13,ETHLTC,5.35,5.43,4.58,5.29,38.36,200.99
2017-11-12,ETHLTC,5.2,5.43,4.22,5.35,89.3,450.23
2017-11-11,ETHLTC,5,5.2,4.82,5.2,20.6,102.5
2017-11-10,ETHLTC,4.85,6.83,4.79,5,31.98,171.63
2017-11-09,ETHLTC,4.82,5.21,4.5,4.85,12.67,63.0
2017-11-08,ETHLTC,4.35,5.09,4.35,4.82,21.34,100.59
2017-11-07,ETHLTC,5.39,5.49,4.35,4.35,38.17,191.47
2017-11-06,ETHLTC,5.41,5.54,5.3,5.39,21.27,113.82
2017-11-05,ETHLTC,5.33,5.6,5.3,5.41,16.06,86.73
2017-11-04,ETHLTC,5.4,5.6,5.26,5.33,11.83,63.65
2017-11-03,ETHLTC,5.25,5.65,5.01,5.4,42.17,226.72
2017-11-02,ETHLTC,5.35,6,5.2,5.25,34.47,185.69
2017-11-01,ETHLTC,5.56,5.59,4.97,5.35,16.6,89.36
2017-10-31,ETHLTC,5.5,5.56,5.2,5.56,14.07,76.51
2017-10-30,ETHLTC,5.47,5.5,5.29,5.5,10.36,55.21
2017-10-29,ETHLTC,5.4,5.55,5.14,5.47,4.51,24.35
2017-10-28,ETHLTC,5.27,5.48,5.2,5.4,4.76,25.08
2017-10-27,ETHLTC,5.27,5.5,4.97,5.27,3.53,18.56
2017-10-26,ETHLTC,5.29,5.4,5.06,5.27,6.97,36.53
2017-10-25,ETHLTC,5.22,5.87,4.97,5.29,5.78,30.97
2017-10-24,ETHLTC,5.39,5.58,4.97,5.22,16.49,87.02
2017-10-23,ETHLTC,5.15,5.5,4.97,5.39,4.38,22.77
2017-10-22,ETHLTC,5.13,5.58,5.1,5.15,5.29,27.54
2017-10-21,ETHLTC,4.97,5.26,4.97,5.13,4.51,22.8
2017-10-20,ETHLTC,5.06,5.31,4.88,4.97,15.53,80.26
2017-10-19,ETHLTC,5.34,5.34,5.05,5.06,7.58,39.51
2017-10-18,ETHLTC,5.21,5.58,5.06,5.34,9.08,48.34
2017-10-17,ETHLTC,5.53,5.53,5.04,5.21,9.61,49.33
2017-10-16,ETHLTC,5.09,5.82,4.9,5.53,5.66,30.05
2017-10-15,ETHLTC,5.38,5.38,4.83,5.09,5.68,28.52
2017-10-14,ETHLTC,5.8,5.98,5.35,5.38,3.32,17.99
2017-10-13,ETHLTC,5.21,6.11,5.01,5.8,5.59,30.9
2017-10-12,ETHLTC,5.8,6.07,5.21,5.21,7.6,42.73
2017-10-11,ETHLTC,5.84,6.34,5.8,5.8,5.28,31.41
2017-10-10,ETHLTC,5.82,6.48,5.82,5.84,22.87,139.05
2017-10-09,ETHLTC,5.79,5.99,5.21,5.82,7.11,41.88
2017-10-08,ETHLTC,6.09,6.1,5.66,5.79,22.65,137.56
2017-10-07,ETHLTC,5.93,6.1,5.76,6.09,7.05,42.35
2017-10-06,ETHLTC,5.65,5.93,5.65,5.93,2.6,15.19
2017-10-05,ETHLTC,4.41,5.89,4.41,5.65,14.18,74.36
2017-10-04,ETHLTC,5.69,5.79,4.2,4.41,5.73,30.07
2017-10-03,ETHLTC,5.45,5.75,5.45,5.69,3.34,18.65
2017-10-02,ETHLTC,5.5,5.62,4.3,5.45,5.9,30.81
2017-10-01,ETHLTC,5.45,5.65,5.37,5.5,5.9,32.36
2017-09-30,ETHLTC,5.65,5.65,5.36,5.45,3.75,20.26
2017-09-29,ETHLTC,5.55,5.67,5.4,5.65,12.92,72.37
2017-09-28,ETHLTC,5.39,5.58,0.6,5.55,20.36,48.55
2017-09-27,ETHLTC,5.84,5.84,5.39,5.39,0.5034,2.74
2017-09-26,ETHLTC,5.75,5.91,5,5.84,6.25,35.02
2017-09-25,ETHLTC,5.98,6.3,5.51,5.75,0.6939,4.13
2017-09-24,ETHLTC,5.64,6.17,5.64,5.98,1.61,9.5
2017-09-23,ETHLTC,5.67,5.86,5.47,5.64,3.41,19.15
2017-09-22,ETHLTC,5.67,5.67,5.44,5.67,1.81,10.01
2017-09-21,ETHLTC,5.62,5.67,5.4,5.67,0.8244,4.55
2017-09-20,ETHLTC,5.21,5.62,5.21,5.62,3.3,18.16
2017-09-19,ETHLTC,5.5,5.5,4.56,5.21,4.2,20.41
2017-09-18,ETHLTC,5.1,5.81,5.03,5.5,4.44,23.78
2017-09-17,ETHLTC,4.86,5.1,4.78,5.1,3.25,15.94
2017-09-16,ETHLTC,5.12,5.12,4.75,4.86,1.2,5.78
2017-09-15,ETHLTC,5.04,5.79,4.37,5.12,11.88,59.77
2017-09-14,ETHLTC,4.38,5.04,4.37,5.04,8.39,38.94
2017-09-13,ETHLTC,4.33,4.63,4.33,4.38,5.65,25.34
2017-09-12,ETHLTC,4.27,4.78,4.1,4.33,14.0,60.22
2017-09-11,ETHLTC,4.46,4.46,4.25,4.27,2.06,9.05
2017-09-10,ETHLTC,4.2,4.46,4.2,4.46,7.84,33.25
2017-09-09,ETHLTC,4.11,4.46,4.04,4.2,4.99,21.9
2017-09-08,ETHLTC,4.19,4.46,4.04,4.11,4.24,17.58
2017-09-07,ETHLTC,4.08,4.25,4,4.19,4.5,18.53
2017-09-06,ETHLTC,4.24,4.4,4.07,4.08,28.15,123.26
2017-09-05,ETHLTC,4.44,4.57,4.24,4.24,16.37,70.93
2017-09-04,ETHLTC,4.39,4.74,4.39,4.44,14.0,64.1
2017-09-03,ETHLTC,4.47,4.6,4.32,4.39,10.69,47.76
2017-09-02,ETHLTC,4.37,4.58,4,4.47,15.69,68.62
2017-09-01,ETHLTC,5.16,5.5,5,5,4.5,23.38
2017-08-31,ETHLTC,6.05,6.36,5.16,5.16,3.07,17.64
2017-08-30,ETHLTC,5.82,6.4,4.55,6.05,6.23,37.78
2017-08-29,ETHLTC,5.45,6.35,5.45,5.82,11.2,66.63
2017-08-28,ETHLTC,5.3,6.09,4.5,5.45,11.95,63.41
2017-08-27,ETHLTC,6.05,6.84,5.3,5.3,3.7,21.25
2017-08-26,ETHLTC,6.4,6.86,6.05,6.05,2.87,18.89
2017-08-25,ETHLTC,6.03,6.94,6.03,6.4,3.08,19.79
2017-08-24,ETHLTC,5.72,6.95,5.72,6.03,6.58,41.71
2017-08-23,ETHLTC,6.52,7.15,5.72,5.72,15.9,106.19
2017-08-22,ETHLTC,6.58,7.21,6.5,6.52,2.56,17.42
2017-08-21,ETHLTC,6.68,8.14,6.15,6.58,10.86,75.84
2017-08-20,ETHLTC,6.49,6.8,6.12,6.68,21.84,134.95
2017-08-19,ETHLTC,6.33,6.8,6.33,6.49,6.03,39.45
2017-08-18,ETHLTC,7.1,7.1,6.3,6.33,5.12,32.61
2017-08-17,ETHLTC,6.98,7.1,6.58,7.1,7.94,53.67
2017-08-16,ETHLTC,6.63,7,6.3,6.98,9.14,61.68
2017-08-15,ETHLTC,6.63,6.95,6.32,6.63,7.42,49.15
2017-08-14,ETHLTC,6.56,6.87,5.87,6.63,4.58,29.8
2017-08-13,ETHLTC,6.92,6.99,5.95,6.56,6.87,44.46
2017-08-12,ETHLTC,6.92,6.92,6.3,6.92,4.35,29.17
2017-08-11,ETHLTC,6.5,13.51,6.16,6.92,7.3,49.29
2017-08-10,ETHLTC,6.25,6.5,5.87,6.5,2.93,18.26
2017-08-09,ETHLTC,6.1,6.57,5.87,6.25,5.91,35.75
2017-08-08,ETHLTC,5.64,6.77,5.64,6.1,8.54,52.89
2017-08-07,ETHLTC,6,10.01,5.38,5.64,15.76,108.7
2017-08-06,ETHLTC,5.44,6.46,5.43,6,10.23,57.36
2017-08-05,ETHLTC,4.95,5.44,4.78,5.44,5.96,30.34
2017-08-04,ETHLTC,5.38,5.45,4.75,4.95,6.52,32.96
2017-08-03,ETHLTC,5.18,5.45,5.07,5.38,10.48,54.05
2017-08-02,ETHLTC,5.22,5.42,4.25,5.18,21.95,112.3
2017-08-01,ETHLTC,4.8,5.22,4.23,5.22,27.65,136.31
2017-07-31,ETHLTC,4.63,5.04,4.5,4.8,14.33,68.07
2017-07-30,ETHLTC,4.9,5.1,4.63,4.63,8.38,39.05
2017-07-29,ETHLTC,4.64,4.9,4.64,4.9,8.85,41.95
2017-07-28,ETHLTC,4.67,5.1,4.64,4.64,0.954,4.48
2017-07-27,ETHLTC,4.99,5.42,4.21,4.67,3.02,14.4
2017-07-26,ETHLTC,4.2,4.99,4.2,4.99,2.46,11.35
2017-07-25,ETHLTC,4.81,5,4.2,4.2,2.31,10.95
2017-07-24,ETHLTC,4.89,5.2,4.79,4.81,14.2,69.46
2017-07-23,ETHLTC,4.8,5.2,4.73,4.89,10.25,50.55
2017-07-22,ETHLTC,4.9,5.2,4.71,4.8,2.97,14.5
2017-07-21,ETHLTC,5,5.09,4.68,4.9,6.85,33.39
2017-07-20,ETHLTC,5.3,5.3,4.7,5,3.51,17.52
2017-07-19,ETHLTC,5.56,7.7,4.85,5.3,13.11,72.69
2017-07-18,ETHLTC,4.79,5.7,4.2,5.56,33.12,156.5
2017-07-17,ETHLTC,3.8,4.79,3.5,4.79,94.37,364.67
2017-07-16,ETHLTC,4.79,4.79,3.5,3.8,79.69,299.75
2017-07-15,ETHLTC,4.75,4.8,4.2,4.79,34.97,158.25
2017-07-14,ETHLTC,4.17,4.99,4.1,4.75,136.34,596.55
2017-07-13,ETHLTC,4.8,5.3,4.01,4.17,59.82,255.51
2017-07-12,ETHLTC,4.05,4.95,4.04,4.8,7.17,31.54
2017-07-11,ETHLTC,4.6,4.8,3.1,4.05,2.52,9.93
2017-07-10,ETHLTC,4.5,5.1,3,4.6,43.66,195.62
2017-07-09,ETHLTC,4.6,5.35,4.5,4.5,1.31,6.05
2017-07-08,ETHLTC,5.39,5.39,4.6,4.6,4.46,21.76
2017-07-07,ETHLTC,4.7,5.49,4.5,5.39,2.72,14.58
2017-07-06,ETHLTC,4.5,5.49,4.5,4.7,4.12,20.48
2017-07-05,ETHLTC,5,5.49,4.5,4.5,0.2386,1.08
2017-07-04,ETHLTC,5.72,6.4,4.5,5,6.53,35.3
2017-07-03,ETHLTC,6.8,7.1,5.7,5.72,2.04,12.49
2017-07-02,ETHLTC,6.4,7,6.4,6.8,0.5529,3.69
2017-07-01,ETHLTC,7.41,7.42,6.4,6.4,0.9369,6.0
