Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume RUR
2017-12-18 03-AM,ETCRUR,2081,2081,2051.51,2052,31.78,65525.24
2017-12-18 02-AM,ETCRUR,2060.36,2094.8,2060.36,2081,27.65,57414.8
2017-12-18 01-AM,ETCRUR,2101,2101,2054.29,2060.36,100.27,208192.0
2017-12-18 12-AM,ETCRUR,2126.72,2143.02,2101,2101,53.35,113675.42
2017-12-17 11-PM,ETCRUR,2143.76,2144,2120,2126.72,18.46,39350.29
2017-12-17 10-PM,ETCRUR,2098.39,2146.8,2098.39,2143.76,63.7,135717.81
2017-12-17 09-PM,ETCRUR,2108.07,2148,2090,2098.39,67.7,143401.65
2017-12-17 08-PM,ETCRUR,2140,2140,2080,2108.07,85.25,178619.23
2017-12-17 07-PM,ETCRUR,2100,2140,2086,2140,134.68,283975.84
2017-12-17 06-PM,ETCRUR,2080.1,2109.46,2080.1,2100,155.51,325913.65
2017-12-17 05-PM,ETCRUR,2090.06,2098,2080,2080.1,31.03,64780.16
2017-12-17 04-PM,ETCRUR,2061,2100,2061,2090.06,47.34,98626.67
2017-12-17 03-PM,ETCRUR,2097.99,2100,2060,2061,92.87,193448.57
2017-12-17 02-PM,ETCRUR,2069,2097.99,2068,2097.99,54.62,113080.87
2017-12-17 01-PM,ETCRUR,2068,2097.99,2050,2069,64.49,133485.2
2017-12-17 12-PM,ETCRUR,2071,2071,2050,2068,113.78,234160.34
2017-12-17 11-AM,ETCRUR,2080.22,2080.22,2060,2071,37.08,76676.59
2017-12-17 10-AM,ETCRUR,2079.68,2099.98,2024.11,2080.22,47.5,98296.08
2017-12-17 09-AM,ETCRUR,2070,2079.68,2050,2079.68,116.64,240448.05
2017-12-17 08-AM,ETCRUR,2041.58,2073.85,2024.11,2070,74.2,152776.47
2017-12-17 07-AM,ETCRUR,2021,2067.48,2021,2041.58,41.3,84685.14
2017-12-17 06-AM,ETCRUR,2027,2065,2018.92,2021,52.32,105874.59
2017-12-17 05-AM,ETCRUR,2019.55,2064.56,2019.55,2027,21.5,44085.37
2017-12-17 04-AM,ETCRUR,2050.3,2080.3,2017.3,2019.55,34.5,69707.4
2017-12-17 03-AM,ETCRUR,2067,2130.03,2013.95,2050.3,43.15,89482.33
2017-12-17 02-AM,ETCRUR,2130.75,2149,2067,2067,9.41,19639.83
2017-12-17 01-AM,ETCRUR,2125,2130.75,2020.71,2130.75,4.71,9780.04
2017-12-17 12-AM,ETCRUR,2057,2125,2020,2125,52.91,108949.23
2017-12-16 11-PM,ETCRUR,2100,2100.62,2057,2057,29.19,60623.39
2017-12-16 10-PM,ETCRUR,2081,2120,2067.02,2100,93.45,195641.13
2017-12-16 09-PM,ETCRUR,2111.03,2151.91,2071,2081,69.09,145582.38
2017-12-16 08-PM,ETCRUR,2111.1,2176,2071.01,2111.03,83.07,177187.81
2017-12-16 07-PM,ETCRUR,2112,2146.9,2071.01,2111.1,92.89,195675.66
2017-12-16 06-PM,ETCRUR,2071,2179.85,2070.52,2112,125.66,267204.38
2017-12-16 05-PM,ETCRUR,2149,2150,2070,2071,41.53,88710.17
2017-12-16 04-PM,ETCRUR,2060,2149,2060,2149,58.34,122389.2
2017-12-16 03-PM,ETCRUR,2065.2,2080,2058,2060,109.96,226722.91
2017-12-16 02-PM,ETCRUR,2083.64,2083.64,2059,2065.2,52.3,108413.55
2017-12-16 01-PM,ETCRUR,2165,2178.99,2057,2083.64,141.58,301695.81
2017-12-16 12-PM,ETCRUR,2126.2,2175.8,2126.2,2165,46.88,101372.26
2017-12-16 11-AM,ETCRUR,2149.63,2189.63,2116.63,2126.2,163.64,355060.67
2017-12-16 10-AM,ETCRUR,2125,2149.63,2055.85,2149.63,78.08,165943.55
2017-12-16 09-AM,ETCRUR,2097.23,2190,2065.1,2125,94.42,201842.96
2017-12-16 08-AM,ETCRUR,2097,2110.4,2055.1,2097.23,99.71,207826.12
2017-12-16 07-AM,ETCRUR,2089,2121.06,2000,2097,202.71,420684.86
2017-12-16 06-AM,ETCRUR,2176.28,2198,2079.01,2089,193.37,411539.06
2017-12-16 05-AM,ETCRUR,2099,2176.28,2050.91,2176.28,253.4,532053.42
2017-12-16 04-AM,ETCRUR,2200,2250,2099,2099,296.27,638984.7
2017-12-16 03-AM,ETCRUR,1969.5,2230,1969.5,2200,1041.4,2165946.15
2017-12-16 02-AM,ETCRUR,1895.72,1969.5,1886.23,1969.5,495.91,961796.91
2017-12-16 01-AM,ETCRUR,1871.1,1915,1871.1,1895.72,16.98,32317.9
2017-12-16 12-AM,ETCRUR,1918.5,1919,1871.1,1871.1,7.42,14194.51
2017-12-15 11-PM,ETCRUR,1880,1919.99,1875.78,1918.5,215.71,408271.22
2017-12-15 10-PM,ETCRUR,1854.15,1880,1854.15,1880,46.34,86362.7
2017-12-15 09-PM,ETCRUR,1815.15,1854.15,1815.15,1854.15,17.47,31974.45
2017-12-15 08-PM,ETCRUR,1838.51,1842.84,1810,1815.15,56.18,102288.64
2017-12-15 07-PM,ETCRUR,1833.03,1838.51,1822.73,1838.51,47.42,86731.5
2017-12-15 06-PM,ETCRUR,1857.52,1858.26,1830.61,1833.03,42.08,77468.14
2017-12-15 05-PM,ETCRUR,1833.03,1888,1811.38,1857.52,164.61,305716.34
2017-12-15 04-PM,ETCRUR,1853.06,1853.06,1800,1833.03,99.46,183011.72
2017-12-15 03-PM,ETCRUR,1832.92,1857.52,1822.92,1853.06,161.38,297285.23
2017-12-15 02-PM,ETCRUR,1843,1843,1800,1832.92,225.04,407728.19
2017-12-15 01-PM,ETCRUR,1772.1,1843,1755,1843,122.57,218672.29
2017-12-15 12-PM,ETCRUR,1740.7,1785.98,1740.7,1772.1,165.14,291374.89
2017-12-15 11-AM,ETCRUR,1758.26,1761.58,1716.5,1740.7,77.75,136262.47
2017-12-15 10-AM,ETCRUR,1765,1765,1714.42,1758.26,277.03,481066.76
2017-12-15 09-AM,ETCRUR,1825,1843.11,1765,1765,127.79,228927.4
2017-12-15 08-AM,ETCRUR,1800,1830,1796,1825,102.34,185949.42
2017-12-15 07-AM,ETCRUR,1810,1810.36,1786.5,1800,35.44,63783.81
2017-12-15 06-AM,ETCRUR,1781.7,1825.53,1752,1810,118.51,213614.71
2017-12-15 05-AM,ETCRUR,1821.89,1821.89,1752,1781.7,121.01,216375.48
2017-12-15 04-AM,ETCRUR,1792.26,1849.62,1780.98,1821.89,62.02,112378.02
2017-12-15 03-AM,ETCRUR,1711,1800.8,1711,1792.26,97.03,170715.19
2017-12-15 02-AM,ETCRUR,1835.4,1835.4,1710,1711,738.53,1303610.46
2017-12-15 01-AM,ETCRUR,1873.74,1877.62,1826.85,1835.4,91.53,169313.29
2017-12-15 12-AM,ETCRUR,1950,1969,1851.66,1873.74,171.18,325242.99
2017-12-14 11-PM,ETCRUR,1962.47,1969.32,1935,1950,20.09,39239.45
2017-12-14 10-PM,ETCRUR,1954.92,1969.56,1935,1962.47,85.8,166786.79
2017-12-14 09-PM,ETCRUR,1938.41,1980,1933.18,1954.92,102.65,201484.33
2017-12-14 08-PM,ETCRUR,1921.42,1945,1920.93,1938.41,112.81,217940.39
2017-12-14 07-PM,ETCRUR,1907.84,1921.42,1901,1921.42,75.26,144030.0
2017-12-14 06-PM,ETCRUR,1900,1907.92,1891.24,1907.84,162.92,309729.36
2017-12-14 05-PM,ETCRUR,1891.24,1914.54,1887,1900,116.4,221361.35
2017-12-14 04-PM,ETCRUR,1905,1915.21,1883,1891.24,216.67,413082.53
2017-12-14 03-PM,ETCRUR,1885,1910.16,1840,1905,259.38,487673.49
2017-12-14 02-PM,ETCRUR,1916.17,1933,1880.84,1885,243.43,465332.11
2017-12-14 01-PM,ETCRUR,1946.72,1946.72,1889.15,1916.17,261.89,503297.46
2017-12-14 12-PM,ETCRUR,1928.75,1959.02,1925.07,1946.72,176.69,342751.06
2017-12-14 11-AM,ETCRUR,1905.13,1990,1905.13,1928.75,107.1,208917.64
2017-12-14 10-AM,ETCRUR,1940,1955,1900.63,1905.13,93.63,180183.31
2017-12-14 09-AM,ETCRUR,1920,1985.94,1913.91,1940,155.91,304657.94
2017-12-14 08-AM,ETCRUR,1963.8,1963.8,1876.79,1920,113.96,219175.65
2017-12-14 07-AM,ETCRUR,1936,2019,1900,1963.8,624.96,1233639.38
2017-12-14 06-AM,ETCRUR,1900,1938.87,1900,1936,119.12,228350.64
2017-12-14 05-AM,ETCRUR,1958,1966,1895.25,1900,157.66,301955.08
2017-12-14 04-AM,ETCRUR,1908.92,1959.99,1893,1958,206.1,400576.13
2017-12-14 03-AM,ETCRUR,1891,1920,1884,1908.92,35.14,66802.68
2017-12-14 02-AM,ETCRUR,1871.11,1920,1866.45,1891,55.46,104385.77
2017-12-14 01-AM,ETCRUR,1831.71,1892.77,1829.57,1871.11,55.52,103483.55
2017-12-14 12-AM,ETCRUR,1840,1842.2,1818.85,1831.71,86.08,158169.85
2017-12-13 11-PM,ETCRUR,1837.2,1873.56,1830,1840,63.72,117026.1
2017-12-13 10-PM,ETCRUR,1842,1851.34,1830,1837.2,106.15,195160.73
2017-12-13 09-PM,ETCRUR,1830,1900,1826,1842,198.5,370201.04
2017-12-13 08-PM,ETCRUR,1857,1863.15,1816.81,1830,120.79,222659.78
2017-12-13 07-PM,ETCRUR,1795.1,1857,1795.1,1857,171.4,311220.82
2017-12-13 06-PM,ETCRUR,1815.66,1815.66,1777.87,1795.1,272.48,487854.5
2017-12-13 05-PM,ETCRUR,1867,1868,1815.66,1815.66,292.45,539750.15
2017-12-13 04-PM,ETCRUR,1889.66,1899,1820,1867,174.14,323055.73
2017-12-13 03-PM,ETCRUR,1950,1970,1850,1889.66,451.73,866063.33
2017-12-13 02-PM,ETCRUR,1809.23,1950,1800.69,1950,539.97,1025889.77
2017-12-13 01-PM,ETCRUR,1825.38,1854.98,1809.23,1809.23,81.87,149401.71
2017-12-13 12-PM,ETCRUR,1830.69,1855,1809.23,1825.38,106.8,195482.78
2017-12-13 11-AM,ETCRUR,1855,1855,1800,1830.69,84.42,154891.76
2017-12-13 10-AM,ETCRUR,1835,1855,1819.79,1855,166.43,305393.95
2017-12-13 09-AM,ETCRUR,1809.11,1848.08,1781,1835,62.43,113934.09
2017-12-13 08-AM,ETCRUR,1804,1828.8,1780,1809.11,84.21,151807.25
2017-12-13 07-AM,ETCRUR,1751.8,1804,1751.8,1804,71.18,126460.61
2017-12-13 06-AM,ETCRUR,1757,1782.53,1746,1751.8,80.03,140248.52
2017-12-13 05-AM,ETCRUR,1735.5,1778.35,1735.5,1757,60.03,105858.98
2017-12-13 04-AM,ETCRUR,1750.8,1759.24,1735,1735.5,50.32,88043.25
2017-12-13 03-AM,ETCRUR,1759.35,1767.37,1750.8,1750.8,37.21,65317.43
2017-12-13 02-AM,ETCRUR,1815,1815.87,1759.35,1759.35,91.99,163662.94
2017-12-13 01-AM,ETCRUR,1790.3,1832.3,1781.85,1815,61.65,112427.47
2017-12-13 12-AM,ETCRUR,1807.97,1811.32,1775.47,1790.3,73.94,132539.09
2017-12-12 11-PM,ETCRUR,1816,1816,1791,1807.97,14.69,26375.63
2017-12-12 10-PM,ETCRUR,1831.07,1850,1800,1816,36.25,66099.38
2017-12-12 09-PM,ETCRUR,1812.54,1831.07,1798.39,1831.07,66.34,120082.29
2017-12-12 08-PM,ETCRUR,1808.99,1820,1795.33,1812.54,100.23,181038.64
2017-12-12 07-PM,ETCRUR,1821.8,1833,1800,1808.99,84.61,153525.17
2017-12-12 06-PM,ETCRUR,1808.25,1845,1800,1821.8,134.74,244673.74
2017-12-12 05-PM,ETCRUR,1869,1872,1808.25,1808.25,386.1,719086.49
2017-12-12 04-PM,ETCRUR,1900.18,1950,1833.83,1869,629.94,1203334.45
2017-12-12 03-PM,ETCRUR,1760.02,1900.18,1720.53,1900.18,582.27,1055236.23
2017-12-12 02-PM,ETCRUR,1785.99,1789.72,1736.1,1760.02,207.19,364324.15
2017-12-12 01-PM,ETCRUR,1749.86,1806.15,1749.86,1785.99,346.88,620907.64
2017-12-12 12-PM,ETCRUR,1757.29,1757.29,1722.03,1749.86,130.45,225829.12
2017-12-12 11-AM,ETCRUR,1739,1758.9,1733.38,1757.29,155.98,272379.64
2017-12-12 10-AM,ETCRUR,1752.85,1752.85,1719.29,1739,81.16,140876.72
2017-12-12 09-AM,ETCRUR,1720.4,1752.85,1716.66,1752.85,74.26,128902.45
2017-12-12 08-AM,ETCRUR,1725.08,1726,1693,1720.4,153.31,262407.32
2017-12-12 07-AM,ETCRUR,1744.29,1745,1690,1725.08,165.07,283177.55
2017-12-12 06-AM,ETCRUR,1757.92,1770.03,1720,1744.29,121.02,210632.2
2017-12-12 05-AM,ETCRUR,1788.72,1788.72,1757.92,1757.92,44.46,78840.9
2017-12-12 04-AM,ETCRUR,1775,1800,1719.22,1788.72,150.65,268316.21
2017-12-12 03-AM,ETCRUR,1692.15,1775,1689,1775,101.96,178968.03
2017-12-12 02-AM,ETCRUR,1703.3,1710,1679.84,1692.15,97.87,165575.7
2017-12-12 01-AM,ETCRUR,1740.94,1740.94,1691.75,1703.3,54.55,93162.16
2017-12-12 12-AM,ETCRUR,1712.45,1742.96,1693.2,1740.94,78.28,133454.63
2017-12-11 11-PM,ETCRUR,1725,1741.5,1712.45,1712.45,134.22,230683.38
2017-12-11 10-PM,ETCRUR,1727.05,1730,1713,1725,62.09,106776.53
2017-12-11 09-PM,ETCRUR,1715.79,1770.51,1713,1727.05,126.02,220364.15
2017-12-11 08-PM,ETCRUR,1699.01,1730,1651.5,1715.79,259.3,438201.97
2017-12-11 07-PM,ETCRUR,1779.85,1779.85,1689.83,1699.01,342.17,593725.13
2017-12-11 06-PM,ETCRUR,1787.84,1787.84,1729,1779.85,235.85,415609.35
2017-12-11 05-PM,ETCRUR,1791.7,1821.13,1729,1787.84,382.14,681709.35
2017-12-11 04-PM,ETCRUR,1789.01,1818.4,1764.51,1791.7,165.44,297894.9
2017-12-11 03-PM,ETCRUR,1759.08,1817.62,1759.08,1789.01,254.87,459028.47
2017-12-11 02-PM,ETCRUR,1774.7,1793.46,1751,1759.08,154.09,273339.12
2017-12-11 01-PM,ETCRUR,1769.5,1797.89,1751,1774.7,163.82,290820.06
2017-12-11 12-PM,ETCRUR,1774,1790.98,1752.39,1769.5,38.86,68930.72
2017-12-11 11-AM,ETCRUR,1790.69,1790.69,1721.31,1774,106.92,190394.74
2017-12-11 10-AM,ETCRUR,1784,1798,1750,1790.69,64.85,115235.61
2017-12-11 09-AM,ETCRUR,1800,1800,1750.91,1784,41.95,75039.68
2017-12-11 08-AM,ETCRUR,1780,1800.19,1764,1800,184.56,329190.7
2017-12-11 07-AM,ETCRUR,1721.4,1789.67,1721.4,1780,96.51,169033.59
2017-12-11 06-AM,ETCRUR,1721.4,1721.4,1700.19,1721.4,45.88,78678.78
2017-12-11 05-AM,ETCRUR,1711.99,1721.4,1692.72,1721.4,49.81,85431.66
2017-12-11 04-AM,ETCRUR,1720.34,1736.74,1685.31,1711.99,112.29,191205.55
2017-12-11 03-AM,ETCRUR,1698.36,1728.77,1698.36,1720.34,48.67,83178.17
2017-12-11 02-AM,ETCRUR,1707.51,1736.05,1691.96,1698.36,38.06,65158.17
2017-12-11 01-AM,ETCRUR,1730,1772.54,1701.75,1707.51,146.97,257073.87
2017-12-11 12-AM,ETCRUR,1670,1766.16,1670,1730,26.36,45754.67
2017-12-10 11-PM,ETCRUR,1700,1703.52,1670,1670,80.4,135047.21
2017-12-10 10-PM,ETCRUR,1716.49,1730.22,1698.08,1700,120.19,204456.89
2017-12-10 09-PM,ETCRUR,1714.28,1731.53,1700.25,1716.49,48.43,83192.35
2017-12-10 08-PM,ETCRUR,1713.08,1729.9,1699,1714.28,121.84,208963.92
2017-12-10 07-PM,ETCRUR,1730,1730.07,1711.62,1713.08,189.5,325204.61
2017-12-10 06-PM,ETCRUR,1717,1746.2,1699,1730,176.7,303642.55
2017-12-10 05-PM,ETCRUR,1705,1790,1681,1717,125.98,218843.72
2017-12-10 04-PM,ETCRUR,1691,1706.58,1672.45,1705,224.89,381787.25
2017-12-10 03-PM,ETCRUR,1700,1717.64,1670,1691,229.67,389051.2
2017-12-10 02-PM,ETCRUR,1745,1747.51,1651.5,1700,340.47,576066.32
2017-12-10 01-PM,ETCRUR,1727.04,1745,1712.93,1745,56.7,98425.58
2017-12-10 12-PM,ETCRUR,1726.04,1745,1700,1727.04,99.44,171144.55
2017-12-10 11-AM,ETCRUR,1730,1747.51,1719.82,1726.04,98.83,171238.19
2017-12-10 10-AM,ETCRUR,1717.41,1748.7,1717.41,1730,69.04,120106.5
2017-12-10 09-AM,ETCRUR,1683.08,1743.75,1671,1717.41,99.77,170238.74
2017-12-10 08-AM,ETCRUR,1679,1701.5,1660,1683.08,65.48,109943.98
2017-12-10 07-AM,ETCRUR,1694.06,1711,1679,1679,72.72,123650.05
2017-12-10 06-AM,ETCRUR,1702.59,1743.02,1667.28,1694.06,87.18,150047.67
2017-12-10 05-AM,ETCRUR,1679.83,1742.63,1660,1702.59,53.23,90840.79
2017-12-10 04-AM,ETCRUR,1726.86,1726.86,1650,1679.83,98.31,166254.34
2017-12-10 03-AM,ETCRUR,1738.31,1738.31,1702,1726.86,34.16,58653.13
2017-12-10 02-AM,ETCRUR,1717,1812.2,1717,1738.31,42.51,74366.52
2017-12-10 01-AM,ETCRUR,1807.2,1812.2,1717,1717,104.37,183048.76
2017-12-10 12-AM,ETCRUR,1820,1832,1795.95,1807.2,10.21,18666.1
2017-12-09 11-PM,ETCRUR,1850,1851.97,1800,1820,84.88,154089.66
2017-12-09 10-PM,ETCRUR,1804.13,1851.89,1800,1850,80.78,147606.72
2017-12-09 09-PM,ETCRUR,1798.3,1806.59,1768.9,1804.13,105.58,190139.42
2017-12-09 08-PM,ETCRUR,1768.78,1804.13,1768.78,1798.3,74.04,132890.12
2017-12-09 07-PM,ETCRUR,1920,1939,1767.05,1768.78,262.55,479474.51
2017-12-09 06-PM,ETCRUR,1741.29,1920,1739,1920,183.02,338284.16
2017-12-09 05-PM,ETCRUR,1893.33,1893.33,1741.29,1741.29,253.93,461740.89
2017-12-09 04-PM,ETCRUR,1964,1999.03,1880,1893.33,129.12,252577.7
2017-12-09 03-PM,ETCRUR,1980,1986.24,1963,1964,140.92,277557.03
2017-12-09 02-PM,ETCRUR,1954.99,1986.24,1946.24,1980,153.82,301537.47
2017-12-09 01-PM,ETCRUR,1960,1999,1935,1954.99,61.96,121077.18
2017-12-09 12-PM,ETCRUR,1904.96,1988,1901.16,1960,84.77,166355.27
2017-12-09 11-AM,ETCRUR,1968.01,1968.01,1886.66,1904.96,107.3,205827.07
2017-12-09 10-AM,ETCRUR,1973,1999.99,1943,1968.01,275.37,542686.88
2017-12-09 09-AM,ETCRUR,1859.9,2000,1850,1973,760.73,1486528.23
2017-12-09 08-AM,ETCRUR,1832.81,1860,1824.32,1859.9,167.65,309940.07
2017-12-09 07-AM,ETCRUR,1804,1832.81,1780.56,1832.81,81.19,146197.26
2017-12-09 06-AM,ETCRUR,1804.06,1820,1783.73,1804,65.56,117940.38
2017-12-09 05-AM,ETCRUR,1794.2,1820,1769.39,1804.06,71.77,130307.46
2017-12-09 04-AM,ETCRUR,1783.85,1794.87,1771.84,1794.2,17.36,31091.81
2017-12-09 03-AM,ETCRUR,1747.29,1794.76,1747.29,1783.85,47.03,83958.21
2017-12-09 02-AM,ETCRUR,1738.57,1752.42,1717.18,1747.29,6.14,10684.37
2017-12-09 01-AM,ETCRUR,1740,1795.12,1707.98,1738.57,111.92,198441.01
2017-12-09 12-AM,ETCRUR,1755.85,1778.01,1707.7,1740,14.57,25430.4
2017-12-08 11-PM,ETCRUR,1702.5,1819,1701,1755.85,141.51,249750.14
2017-12-08 10-PM,ETCRUR,1719.97,1736.91,1700,1702.5,60.16,102736.57
2017-12-08 09-PM,ETCRUR,1765.28,1794.19,1719.97,1719.97,104.99,183190.93
2017-12-08 08-PM,ETCRUR,1765.22,1802,1720.78,1765.28,189.85,337811.95
2017-12-08 07-PM,ETCRUR,1780.6,1820.5,1721,1765.22,224.95,400686.46
2017-12-08 06-PM,ETCRUR,1780,1820.45,1744.71,1780.6,203.81,365327.96
2017-12-08 05-PM,ETCRUR,1705,1784.16,1705,1780,92.13,161015.96
2017-12-08 04-PM,ETCRUR,1734.58,1745.37,1700,1705,115.13,197431.72
2017-12-08 03-PM,ETCRUR,1627.59,1734.58,1594.97,1734.58,154.21,255771.88
2017-12-08 02-PM,ETCRUR,1623.17,1677,1623.17,1627.59,83.01,137631.09
2017-12-08 01-PM,ETCRUR,1652.07,1678.1,1616,1623.17,122.66,200610.32
2017-12-08 12-PM,ETCRUR,1650.03,1678.1,1615,1652.07,66.49,109959.27
2017-12-08 11-AM,ETCRUR,1610,1650.03,1581,1650.03,104.55,170691.56
2017-12-08 10-AM,ETCRUR,1614.66,1649.58,1569.6,1610,40.73,65403.34
2017-12-08 09-AM,ETCRUR,1617.84,1650,1580,1614.66,77.95,126653.57
2017-12-08 08-AM,ETCRUR,1644.82,1644.82,1582.34,1617.84,105.8,170880.76
2017-12-08 07-AM,ETCRUR,1616.6,1645,1600,1644.82,37.88,61356.24
2017-12-08 06-AM,ETCRUR,1670,1673.64,1580,1616.6,45.15,73929.49
2017-12-08 05-AM,ETCRUR,1610,1671.82,1585.43,1670,103.63,165646.3
2017-12-08 04-AM,ETCRUR,1583.22,1630.36,1571.23,1610,84.95,135995.79
2017-12-08 03-AM,ETCRUR,1550.85,1613.59,1528.48,1583.22,28.67,45273.37
2017-12-08 02-AM,ETCRUR,1506.43,1550.85,1506.43,1550.85,30.71,47279.16
2017-12-08 01-AM,ETCRUR,1488.64,1602.62,1482.74,1506.43,33.61,50335.43
2017-12-08 12-AM,ETCRUR,1530,1601.99,1488.64,1488.64,126.93,193341.62
2017-12-07 11-PM,ETCRUR,1548.13,1600,1530,1530,11.34,17538.83
2017-12-07 10-PM,ETCRUR,1676.69,1681,1545,1548.13,225.28,363984.72
2017-12-07 09-PM,ETCRUR,1681.65,1685.65,1650,1676.69,119.07,198500.53
2017-12-07 08-PM,ETCRUR,1676.51,1682.08,1656.01,1681.65,72.19,120744.39
2017-12-07 07-PM,ETCRUR,1648.2,1682.35,1648.2,1676.51,99.56,166702.36
2017-12-07 06-PM,ETCRUR,1639.9,1682.64,1630,1648.2,79.96,132487.67
2017-12-07 05-PM,ETCRUR,1626.89,1666.17,1610.27,1639.9,96.17,158248.42
2017-12-07 04-PM,ETCRUR,1603.93,1647,1530,1626.89,110.13,175669.03
2017-12-07 03-PM,ETCRUR,1700.2,1709.76,1550.21,1603.93,331.51,539680.41
2017-12-07 02-PM,ETCRUR,1750.11,1770,1700.2,1700.2,56.29,96806.17
2017-12-07 01-PM,ETCRUR,1788,1788,1700,1750.11,119.61,207215.48
2017-12-07 12-PM,ETCRUR,1665,1816.25,1641.05,1788,176.63,303173.55
2017-12-07 11-AM,ETCRUR,1641,1665,1640.41,1665,50.39,83153.67
2017-12-07 10-AM,ETCRUR,1700,1718.58,1620.55,1641,135.91,226732.1
2017-12-07 09-AM,ETCRUR,1666.5,1720,1666.5,1700,64.73,110025.17
2017-12-07 08-AM,ETCRUR,1679.99,1690.76,1666.17,1666.5,55.92,93891.76
2017-12-07 07-AM,ETCRUR,1678.83,1684,1648,1679.99,250.77,419822.76
2017-12-07 06-AM,ETCRUR,1646.1,1691.52,1640,1678.83,91.77,153637.99
2017-12-07 05-AM,ETCRUR,1680,1700,1646.1,1646.1,156.26,263386.67
2017-12-07 04-AM,ETCRUR,1700,1700,1658.65,1680,220.54,374775.97
2017-12-07 03-AM,ETCRUR,1661.75,1700,1650,1700,64.55,107292.44
2017-12-07 02-AM,ETCRUR,1638.59,1705.08,1610,1661.75,102.11,170868.16
2017-12-07 01-AM,ETCRUR,1612.93,1638.59,1599.49,1638.59,26.09,42452.35
2017-12-07 12-AM,ETCRUR,1661.76,1676,1599.49,1612.93,59.96,97021.49
2017-12-06 11-PM,ETCRUR,1630,1683.36,1611,1661.76,49.74,81639.03
2017-12-06 10-PM,ETCRUR,1720,1720,1602.99,1630,166.23,278781.35
2017-12-06 09-PM,ETCRUR,1715,1724.19,1700.56,1720,109.24,187255.93
2017-12-06 08-PM,ETCRUR,1755,1781.93,1715,1715,133.23,229436.09
2017-12-06 07-PM,ETCRUR,1800,1810,1755,1755,321.39,577326.1
2017-12-06 06-PM,ETCRUR,1800,1815,1776.13,1800,137.12,247059.71
2017-12-06 05-PM,ETCRUR,1755,1822.13,1730,1800,129.24,230374.95
2017-12-06 04-PM,ETCRUR,1770,1771,1755,1755,79.05,139372.36
2017-12-06 03-PM,ETCRUR,1748,1777,1748,1770,84.08,147842.82
2017-12-06 02-PM,ETCRUR,1720.19,1776.22,1714,1748,81.08,141671.41
2017-12-06 01-PM,ETCRUR,1762,1762,1711,1720.19,89.31,155303.99
2017-12-06 12-PM,ETCRUR,1765,1769.01,1740,1762,192.2,335273.01
2017-12-06 11-AM,ETCRUR,1750,1769,1735.1,1765,125.56,219276.2
2017-12-06 10-AM,ETCRUR,1755,1794,1750,1750,188.31,331625.15
2017-12-06 09-AM,ETCRUR,1751,1791,1751,1755,152.75,271730.2
2017-12-06 08-AM,ETCRUR,1760,1789,1750,1751,161.25,282726.96
2017-12-06 07-AM,ETCRUR,1757,1785.17,1757,1760,80.13,141649.01
2017-12-06 06-AM,ETCRUR,1735.1,1790.9,1735.1,1757,58.56,103574.02
2017-12-06 05-AM,ETCRUR,1777,1795.55,1735.1,1735.1,75.19,131708.72
2017-12-06 04-AM,ETCRUR,1739.83,1800,1734,1777,59.24,105162.07
2017-12-06 03-AM,ETCRUR,1777,1790.98,1739,1739.83,55.87,98442.2
2017-12-06 02-AM,ETCRUR,1790,1795.67,1750.03,1777,139.75,246983.41
2017-12-06 01-AM,ETCRUR,1800.99,1805,1790,1790,177.19,318626.59
2017-12-06 12-AM,ETCRUR,1815.35,1830.51,1800.99,1800.99,89.73,162192.14
2017-12-05 11-PM,ETCRUR,1850,1859.9,1815.35,1815.35,25.68,47364.61
2017-12-05 10-PM,ETCRUR,1840.03,1850,1822.67,1850,31.91,58933.49
2017-12-05 09-PM,ETCRUR,1829,1848.55,1820.81,1840.03,22.8,41944.49
2017-12-05 08-PM,ETCRUR,1839,1850,1801.1,1829,86.52,156842.09
2017-12-05 07-PM,ETCRUR,1840.51,1850,1830.51,1839,79.0,145794.03
2017-12-05 06-PM,ETCRUR,1847.2,1860,1827.03,1840.51,184.47,339912.96
2017-12-05 05-PM,ETCRUR,1808.5,1847.2,1800,1847.2,63.39,115361.35
2017-12-05 04-PM,ETCRUR,1808,1811,1798,1808.5,60.12,108548.24
2017-12-05 03-PM,ETCRUR,1809,1816,1794.81,1808,70.93,128293.82
2017-12-05 02-PM,ETCRUR,1799.9,1810.99,1794,1809,18.32,33057.32
2017-12-05 01-PM,ETCRUR,1798.64,1811.99,1775.51,1799.9,82.32,148477.63
2017-12-05 12-PM,ETCRUR,1800.71,1816,1795.38,1798.64,75.08,135438.04
2017-12-05 11-AM,ETCRUR,1817.71,1817.71,1800.71,1800.71,50.58,91383.33
2017-12-05 10-AM,ETCRUR,1806.5,1819.5,1800.32,1817.71,29.35,53129.32
2017-12-05 09-AM,ETCRUR,1806.37,1823,1806.37,1806.5,29.99,54309.16
2017-12-05 08-AM,ETCRUR,1802,1823.5,1802,1806.37,62.76,113691.57
2017-12-05 07-AM,ETCRUR,1800.01,1820.87,1800,1802,103.37,187307.56
2017-12-05 06-AM,ETCRUR,1802.87,1820.5,1800.01,1800.01,28.16,50909.52
2017-12-05 05-AM,ETCRUR,1803,1820,1800,1802.87,145.48,263100.47
