Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-06-21 07-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 06-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 05-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 04-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 03-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 02-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 01-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 12-AM,BCHUSD,412.97,415.93,412.97,415.93,0.02776,11.55
2019-06-20 11-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 10-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 09-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 08-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 07-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 06-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 05-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 04-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 03-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 02-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 01-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 12-PM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 11-AM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 10-AM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 09-AM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 08-AM,BCHUSD,412.97,412.97,412.97,412.97,0.0,0.0
2019-06-20 07-AM,BCHUSD,412.39,412.97,412.39,412.97,1.472,607.79
2019-06-20 06-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 05-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 04-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 03-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 02-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 01-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-20 12-AM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-19 11-PM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
2019-06-19 10-PM,BCHUSD,412.39,412.39,412.39,412.39,0.0,0.0
