Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume IDR
2018-10-06 04-PM,BTCIDR,99681000,99681000,99681000,99681000,0.0,0.0
2018-10-06 03-PM,BTCIDR,99676000,99998000,99676000,99681000,0.003918,391184.16
2018-10-06 02-PM,BTCIDR,99719000,99800000,99676000,99676000,0.002357,235184.33
2018-10-06 01-PM,BTCIDR,99999000,99999000,99719000,99719000,0.02536,2534764.83
2018-10-06 12-PM,BTCIDR,99808000,99999000,99660000,99999000,0.01679,1676127.1
2018-10-06 11-AM,BTCIDR,99893000,99893000,99808000,99808000,0.03733,3727531.18
2018-10-06 10-AM,BTCIDR,99800000,100000000,99792000,99893000,0.05949,5946213.5
2018-10-06 09-AM,BTCIDR,100000000,100000000,99744000,99800000,0.08205,8195224.6
2018-10-06 08-AM,BTCIDR,99898000,100000000,99843000,100000000,0.007599,759427.74
2018-10-06 07-AM,BTCIDR,99735000,99898000,99723000,99898000,0.01944,1939730.09
2018-10-06 06-AM,BTCIDR,99888000,100000000,99661000,99735000,0.2505,24995881.26
2018-10-06 05-AM,BTCIDR,99543000,99888000,99543000,99888000,0.08044,8028197.63
2018-10-06 04-AM,BTCIDR,99700000,99700000,99543000,99543000,0.02475,2463658.16
2018-10-06 03-AM,BTCIDR,99700000,99700000,99700000,99700000,0.001003,99999.1
2018-10-06 02-AM,BTCIDR,99301000,99700000,99301000,99700000,0.008095,805721.23
2018-10-06 01-AM,BTCIDR,99828000,99828000,99301000,99301000,0.004634,461637.89
2018-10-06 12-AM,BTCIDR,99620000,99828000,99620000,99828000,0.1052,10488646.45
2018-10-05 11-PM,BTCIDR,99354000,99620000,99354000,99620000,0.07681,7635747.22
2018-10-05 10-PM,BTCIDR,99051000,99354000,99051000,99354000,0.08075,8023232.92
2018-10-05 09-PM,BTCIDR,99354000,99354000,99051000,99051000,0.005205,515560.46
2018-10-05 08-PM,BTCIDR,99050000,99354000,99050000,99354000,0.1007,10009317.53
2018-10-05 07-PM,BTCIDR,99354000,99354000,99050000,99050000,0.000591,58538.55
2018-10-05 06-PM,BTCIDR,99354000,99354000,99354000,99354000,0.0,0.0
2018-10-05 05-PM,BTCIDR,99354000,99354000,99354000,99354000,0.0,0.0
2018-10-05 04-PM,BTCIDR,99354000,99354000,99354000,99354000,0.0,0.0
2018-10-05 03-PM,BTCIDR,99354000,99354000,99017000,99354000,0.04328,4293402.84
2018-10-05 02-PM,BTCIDR,99354000,99354000,99354000,99354000,0.01588,1578238.29
2018-10-05 01-PM,BTCIDR,99199000,99354000,99000000,99354000,0.1462,14520086.22
2018-10-05 12-PM,BTCIDR,99280000,99300000,98701000,99199000,0.04251,4215416.87
2018-10-05 11-AM,BTCIDR,99353000,99353000,98306000,99280000,0.2962,29264858.94
2018-10-05 10-AM,BTCIDR,99353000,99354000,99353000,99353000,0.003296,327469.59
2018-10-05 09-AM,BTCIDR,99488000,99488000,99353000,99353000,0.07295,7247558.44
2018-10-05 08-AM,BTCIDR,99399000,99488000,99399000,99488000,0.06111,6076506.23
2018-10-05 07-AM,BTCIDR,99439000,99439000,99381000,99399000,0.0498,4950578.71
2018-10-05 06-AM,BTCIDR,99172000,99439000,99150000,99439000,0.1129,11207938.17
2018-10-05 05-AM,BTCIDR,99404000,99466000,99172000,99172000,0.1406,13972720.07
2018-10-05 04-AM,BTCIDR,99358000,99431000,99358000,99404000,0.03078,3059273.6
2018-10-05 03-AM,BTCIDR,99301000,99400000,99301000,99358000,0.09043,8982037.22
2018-10-05 02-AM,BTCIDR,99573000,99573000,99301000,99301000,0.02138,2124915.42
2018-10-05 01-AM,BTCIDR,99600000,99663000,99573000,99573000,0.06982,6956300.81
2018-10-05 12-AM,BTCIDR,99600000,99600000,99395000,99600000,0.07595,7554738.32
2018-10-04 11-PM,BTCIDR,99600000,99600000,99500000,99600000,0.005166,514419.7
2018-10-04 10-PM,BTCIDR,99301000,99797000,99301000,99600000,0.009675,964335.56
2018-10-04 09-PM,BTCIDR,99699000,99699000,99300000,99301000,0.02273,2257356.53
2018-10-04 08-PM,BTCIDR,99699000,99699000,99699000,99699000,0.0,0.0
2018-10-04 07-PM,BTCIDR,99500000,99700000,99500000,99699000,0.003835,382346.64
2018-10-04 06-PM,BTCIDR,99499000,99500000,99499000,99500000,0.02621,2607596.5
2018-10-04 05-PM,BTCIDR,99500000,99500000,99499000,99499000,0.001509,150143.99
2018-10-04 04-PM,BTCIDR,99500000,99500000,99500000,99500000,0.001672,166364.0
2018-10-04 03-PM,BTCIDR,99365000,99500000,99365000,99500000,0.04513,4488568.3
2018-10-04 02-PM,BTCIDR,99331000,99800000,99331000,99365000,0.2466,24591466.87
2018-10-04 01-PM,BTCIDR,99311000,99600000,99212000,99331000,0.07266,7223088.84
2018-10-04 12-PM,BTCIDR,99310000,99311000,99298000,99311000,0.09203,9139579.82
2018-10-04 11-AM,BTCIDR,99321000,99327000,99298000,99310000,0.0426,4230751.16
2018-10-04 10-AM,BTCIDR,99494000,99526000,99321000,99321000,0.1218,12116800.06
2018-10-04 09-AM,BTCIDR,99506000,99506000,99000000,99494000,0.1171,11649895.85
2018-10-04 08-AM,BTCIDR,99345000,99531000,98050000,99506000,0.5571,55201507.71
2018-10-04 07-AM,BTCIDR,99317000,99346000,99301000,99345000,0.07814,7760802.0
2018-10-04 06-AM,BTCIDR,99701000,99701000,99284000,99317000,0.054,5379283.06
2018-10-04 05-AM,BTCIDR,99550000,99704000,99550000,99701000,0.1144,11395446.19
2018-10-04 04-AM,BTCIDR,99550000,99550000,99107000,99550000,0.06202,6173586.08
2018-10-04 03-AM,BTCIDR,99397000,99600000,99395000,99550000,0.007898,785811.48
2018-10-04 02-AM,BTCIDR,99000000,99398000,99000000,99397000,0.06837,6779715.94
2018-10-04 01-AM,BTCIDR,98499000,99000000,98499000,99000000,0.4055,40121187.96
2018-10-04 12-AM,BTCIDR,98246000,98499000,98154000,98499000,0.01974,1942635.25
2018-10-03 11-PM,BTCIDR,98051000,98339000,98051000,98246000,0.1702,16734286.03
2018-10-03 10-PM,BTCIDR,98112000,98112000,98051000,98051000,0.005,490255.0
2018-10-03 09-PM,BTCIDR,98050000,98113000,98050000,98112000,0.002416,237040.51
2018-10-03 08-PM,BTCIDR,98050000,98050000,98050000,98050000,0.0,0.0
2018-10-03 07-PM,BTCIDR,98474000,98474000,98050000,98050000,0.00868,851075.5
2018-10-03 06-PM,BTCIDR,98287000,98474000,98287000,98474000,0.0005,49237.0
2018-10-03 05-PM,BTCIDR,98550000,98550000,98050000,98287000,0.01077,1056711.18
2018-10-03 04-PM,BTCIDR,98518000,98590000,98050000,98550000,0.01649,1620580.95
2018-10-03 03-PM,BTCIDR,98890000,98900000,98050000,98518000,0.728,71628001.33
2018-10-03 02-PM,BTCIDR,99000000,99000000,98890000,98890000,0.02272,2246806.33
2018-10-03 01-PM,BTCIDR,98700000,99000000,98700000,99000000,0.1405,13901444.03
2018-10-03 12-PM,BTCIDR,98998000,99000000,98700000,98700000,0.05277,5218072.29
2018-10-03 11-AM,BTCIDR,99000000,99000000,98476000,98998000,0.02766,2735491.41
2018-10-03 10-AM,BTCIDR,98490000,99599000,98300000,99000000,0.3278,32453508.15
2018-10-03 09-AM,BTCIDR,98499000,98499000,98015000,98490000,0.064,6289003.4
2018-10-03 08-AM,BTCIDR,98148000,98600000,98008000,98499000,0.1038,10192235.52
2018-10-03 07-AM,BTCIDR,98147000,98150000,98147000,98148000,0.1108,10870947.74
2018-10-03 06-AM,BTCIDR,98147000,98148000,98147000,98147000,0.03397,3333788.59
2018-10-03 05-AM,BTCIDR,98141000,98148000,98141000,98147000,0.1094,10736850.46
2018-10-03 04-AM,BTCIDR,97801000,99250000,97800000,98141000,0.7235,70966876.78
2018-10-03 03-AM,BTCIDR,98410000,98425000,97801000,97801000,1.04,101887887.2
2018-10-03 02-AM,BTCIDR,98570000,98666000,98293000,98410000,0.2618,25752127.65
2018-10-03 01-AM,BTCIDR,98613000,98712000,98566000,98570000,0.1385,13653885.51
2018-10-03 12-AM,BTCIDR,98915000,98915000,98613000,98613000,0.001,98613.0
2018-10-02 11-PM,BTCIDR,98797000,98915000,98680000,98915000,0.008742,864433.7
2018-10-02 10-PM,BTCIDR,98675000,98797000,98675000,98797000,0.0236,2331126.95
2018-10-02 09-PM,BTCIDR,98609000,98709000,98609000,98675000,0.005145,507767.75
2018-10-02 08-PM,BTCIDR,98593000,98745000,98593000,98609000,0.06107,6023116.78
2018-10-02 07-PM,BTCIDR,98499000,98659000,98499000,98593000,0.001007,99316.15
2018-10-02 06-PM,BTCIDR,98356000,98499000,98348000,98499000,0.01107,1090463.6
2018-10-02 05-PM,BTCIDR,99575000,99575000,98329000,98356000,0.4884,48119917.17
2018-10-02 04-PM,BTCIDR,99338000,99575000,98750000,99575000,0.1584,15714765.38
2018-10-02 03-PM,BTCIDR,99275000,99340000,99275000,99338000,0.01407,1397340.5
2018-10-02 02-PM,BTCIDR,99200000,99350000,98850000,99275000,0.08897,8832804.88
2018-10-02 01-PM,BTCIDR,98903000,99549000,98745000,99200000,0.04617,4566654.09
2018-10-02 12-PM,BTCIDR,99575000,99576000,98900000,98903000,0.0383,3811095.19
2018-10-02 11-AM,BTCIDR,99598000,99598000,98840000,99575000,0.01223,1217737.65
2018-10-02 10-AM,BTCIDR,99995000,99995000,98702000,99598000,0.0893,8853387.12
2018-10-02 09-AM,BTCIDR,99116000,100000000,99116000,99995000,0.03827,3824479.32
2018-10-02 08-AM,BTCIDR,99850000,100170000,99116000,99116000,0.3,29978714.65
2018-10-02 07-AM,BTCIDR,100200000,100200000,99048000,99850000,0.2385,23694760.18
2018-10-02 06-AM,BTCIDR,99338000,100200000,99338000,100200000,0.1081,10821079.88
2018-10-02 05-AM,BTCIDR,100167000,100168000,99309000,99338000,0.02699,2693454.69
2018-10-02 04-AM,BTCIDR,100166000,100168000,99299000,100167000,0.05256,5244953.96
2018-10-02 03-AM,BTCIDR,99799000,100169000,99799000,100166000,0.1361,13602896.39
2018-10-02 02-AM,BTCIDR,99158000,99799000,99158000,99799000,0.005,498995.0
2018-10-02 01-AM,BTCIDR,99738000,99800000,98850000,99158000,0.1719,17099897.31
2018-10-02 12-AM,BTCIDR,99737000,99738000,98803000,99738000,0.03366,3352096.56
2018-10-01 11-PM,BTCIDR,99799000,99799000,98801000,99737000,0.01811,1803628.44
2018-10-01 10-PM,BTCIDR,98762000,99799000,98760000,99799000,0.04213,4166460.21
2018-10-01 09-PM,BTCIDR,100000000,100000000,98762000,98762000,0.01342,1334226.33
2018-10-01 08-PM,BTCIDR,100000000,100000000,100000000,100000000,0.01639,1639400.0
2018-10-01 07-PM,BTCIDR,100000000,100000000,100000000,100000000,0.0,0.0
2018-10-01 06-PM,BTCIDR,100200000,100200000,100000000,100000000,0.005288,528800.0
2018-10-01 05-PM,BTCIDR,99400000,100200000,99400000,100200000,0.325,32482005.39
2018-10-01 04-PM,BTCIDR,99380000,99400000,99380000,99400000,0.09893,9832426.74
2018-10-01 03-PM,BTCIDR,98602000,99400000,98602000,99380000,0.1201,11925857.17
2018-10-01 02-PM,BTCIDR,98849000,99000000,98602000,98602000,0.1602,15811852.86
2018-10-01 01-PM,BTCIDR,98658000,99340000,98658000,98849000,0.1092,10813228.98
2018-10-01 12-PM,BTCIDR,99400000,99400000,98658000,98658000,0.05005,4967765.69
2018-10-01 11-AM,BTCIDR,98610000,99400000,98605000,99400000,0.1009,10010527.55
2018-10-01 10-AM,BTCIDR,98802000,100001000,98600000,98610000,0.3632,36071921.25
2018-10-01 09-AM,BTCIDR,99300000,100001000,98602000,98802000,0.3512,35034984.91
2018-10-01 08-AM,BTCIDR,98718000,99300000,98718000,99300000,0.02543,2519069.25
2018-10-01 07-AM,BTCIDR,98998000,99395000,98700000,98718000,0.0524,5187926.26
2018-10-01 06-AM,BTCIDR,98739000,98998000,98720000,98998000,0.01215,1199855.59
2018-10-01 05-AM,BTCIDR,98900000,98900000,98739000,98739000,0.007596,750199.2
2018-10-01 04-AM,BTCIDR,98955000,98955000,98900000,98900000,0.00153,151317.0
2018-10-01 03-AM,BTCIDR,99850000,99850000,98600000,98955000,0.07261,7162447.56
2018-10-01 02-AM,BTCIDR,98298000,99850000,98298000,99850000,0.4653,46055570.67
2018-10-01 01-AM,BTCIDR,98210000,98599000,98210000,98298000,0.3051,29995932.51
2018-10-01 12-AM,BTCIDR,98255000,98255000,98210000,98210000,0.1927,18935445.34
2018-09-30 11-PM,BTCIDR,98264000,98264000,98208000,98255000,0.3997,39272686.03
2018-09-30 10-PM,BTCIDR,98119000,98264000,98115000,98264000,0.03003,2948889.88
2018-09-30 09-PM,BTCIDR,98517000,98517000,98119000,98119000,0.008831,866498.38
2018-09-30 08-PM,BTCIDR,98521000,98597000,98517000,98517000,0.004485,442150.67
2018-09-30 07-PM,BTCIDR,98521000,98521000,98521000,98521000,0.0,0.0
2018-09-30 06-PM,BTCIDR,98499000,98598000,98305000,98521000,0.0434,4276138.06
2018-09-30 05-PM,BTCIDR,98150000,98499000,98115000,98499000,0.02588,2549140.34
2018-09-30 04-PM,BTCIDR,98506000,98552000,98115000,98150000,0.07471,7357688.51
2018-09-30 03-PM,BTCIDR,98599000,98600000,98130000,98506000,0.08184,8062652.62
2018-09-30 02-PM,BTCIDR,98630000,98630000,98597000,98599000,0.42,41410516.66
2018-09-30 01-PM,BTCIDR,98795000,98795000,98605000,98630000,0.03561,3513409.53
2018-09-30 12-PM,BTCIDR,98402000,98795000,98402000,98795000,0.1344,13248319.89
2018-09-30 11-AM,BTCIDR,98000000,98990000,98000000,98402000,0.1705,16824272.53
2018-09-30 10-AM,BTCIDR,98024000,98024000,98000000,98000000,0.01101,1079372.0
2018-09-30 09-AM,BTCIDR,98074000,98158000,98024000,98024000,0.04208,4127301.45
2018-09-30 08-AM,BTCIDR,99400000,99500000,96500000,98074000,0.7917,77506342.72
2018-09-30 07-AM,BTCIDR,99399000,99725000,99399000,99400000,0.1105,10998403.77
2018-09-30 06-AM,BTCIDR,99000000,99399000,98622000,99399000,0.03149,3115685.66
2018-09-30 05-AM,BTCIDR,99490000,99490000,98238000,99000000,0.00923,913194.12
2018-09-30 04-AM,BTCIDR,99400000,99490000,99400000,99490000,0.00095,94515.5
2018-09-30 03-AM,BTCIDR,98998000,99500000,98100000,99400000,0.08248,8181370.91
2018-09-30 02-AM,BTCIDR,98999000,98999000,98000000,98998000,0.01351,1330386.53
2018-09-30 01-AM,BTCIDR,98999000,98999000,98999000,98999000,0.0,0.0
2018-09-30 12-AM,BTCIDR,98302000,99000000,98236000,98999000,0.01251,1230297.52
2018-09-29 11-PM,BTCIDR,99200000,99448000,98302000,98302000,0.0322,3187855.62
2018-09-29 10-PM,BTCIDR,98023000,99200000,98023000,99200000,0.006842,677464.59
2018-09-29 09-PM,BTCIDR,98023000,98023000,98023000,98023000,0.0,0.0
2018-09-29 08-PM,BTCIDR,98023000,98023000,98023000,98023000,0.0,0.0
2018-09-29 07-PM,BTCIDR,98023000,98023000,98023000,98023000,0.0,0.0
2018-09-29 06-PM,BTCIDR,99000000,99000000,97937000,98023000,0.009328,914030.78
2018-09-29 05-PM,BTCIDR,99000000,99000000,99000000,99000000,0.0,0.0
2018-09-29 04-PM,BTCIDR,99690000,99690000,97867000,99000000,0.02982,2924226.11
2018-09-29 03-PM,BTCIDR,98400000,99690000,97899000,99690000,0.06087,6003558.07
2018-09-29 02-PM,BTCIDR,97904000,98400000,97772000,98400000,0.1179,11600449.02
2018-09-29 01-PM,BTCIDR,97870000,98400000,97870000,97904000,0.02207,2170328.75
2018-09-29 12-PM,BTCIDR,98198000,98400000,97870000,97870000,0.04618,4527220.46
2018-09-29 11-AM,BTCIDR,97919000,98400000,97916000,98198000,0.02949,2895678.05
2018-09-29 10-AM,BTCIDR,98300000,98300000,97877000,97919000,0.1307,12823198.32
2018-09-29 09-AM,BTCIDR,99750000,99750000,98200000,98300000,0.01487,1469890.56
2018-09-29 08-AM,BTCIDR,99500000,99750000,99001000,99750000,0.132,13161975.78
2018-09-29 07-AM,BTCIDR,97315000,99845000,97315000,99500000,0.09256,9189795.98
2018-09-29 06-AM,BTCIDR,97473000,97473000,97234000,97315000,0.259,25197681.67
2018-09-29 05-AM,BTCIDR,97578000,97601000,97463000,97473000,0.1532,14941842.85
2018-09-29 04-AM,BTCIDR,96433000,97578000,96350000,97578000,0.4565,44361144.3
2018-09-29 03-AM,BTCIDR,98258000,98269000,96433000,96433000,0.593,57553431.98
2018-09-29 02-AM,BTCIDR,99800000,99800000,98000000,98258000,0.7859,77622373.44
2018-09-29 01-AM,BTCIDR,100445000,100445000,99350000,99800000,0.06699,6675786.05
2018-09-29 12-AM,BTCIDR,99313000,100490000,99310000,100445000,0.03625,3632874.66
2018-09-28 11-PM,BTCIDR,99555000,99555000,99313000,99313000,0.01763,1753679.1
2018-09-28 10-PM,BTCIDR,99460000,99555000,99460000,99555000,0.01508,1500990.74
2018-09-28 09-PM,BTCIDR,99460000,99460000,99460000,99460000,0.003575,355569.5
2018-09-28 08-PM,BTCIDR,99460000,99460000,99460000,99460000,0.0,0.0
2018-09-28 07-PM,BTCIDR,100844000,100844000,99460000,99460000,0.01341,1336609.08
2018-09-28 06-PM,BTCIDR,99600000,100844000,99600000,100844000,0.01004,1009613.24
2018-09-28 05-PM,BTCIDR,100255000,100255000,99600000,99600000,0.006773,677909.03
2018-09-28 04-PM,BTCIDR,100255000,100255000,99510000,100255000,0.01557,1554584.67
2018-09-28 03-PM,BTCIDR,100600000,100600000,99341000,100255000,0.09867,9850767.28
2018-09-28 02-PM,BTCIDR,99412000,100650000,99412000,100600000,0.02112,2123884.2
2018-09-28 01-PM,BTCIDR,99901000,101000000,99300000,99412000,0.6227,62000548.83
2018-09-28 12-PM,BTCIDR,102000000,102100000,99410000,99901000,0.302,30401704.54
2018-09-28 11-AM,BTCIDR,100600000,102348000,99156000,102000000,0.1685,16912768.93
2018-09-28 10-AM,BTCIDR,102480000,102480000,99130000,100600000,0.2712,27306588.03
2018-09-28 09-AM,BTCIDR,102000000,102499000,99124000,102480000,0.2818,28463779.63
2018-09-28 08-AM,BTCIDR,99050000,102500000,98652000,102000000,1.55,157263144.1
2018-09-28 07-AM,BTCIDR,100000000,100000000,98950000,99050000,0.114,11295021.72
2018-09-28 06-AM,BTCIDR,99999000,100000000,98610000,100000000,0.3658,36461086.37
2018-09-28 05-AM,BTCIDR,98999000,100000000,98600000,99999000,0.05623,5579754.46
2018-09-28 04-AM,BTCIDR,99500000,99999000,98502000,98999000,0.2991,29802861.14
2018-09-28 03-AM,BTCIDR,98294000,99500000,98282000,99500000,0.2545,25180869.71
2018-09-28 02-AM,BTCIDR,98294000,98800000,98282000,98294000,0.1342,13214712.84
2018-09-28 01-AM,BTCIDR,98282000,98294000,98282000,98294000,0.02794,2746135.77
2018-09-28 12-AM,BTCIDR,98065000,98300000,98065000,98282000,0.06993,6873752.28
2018-09-27 11-PM,BTCIDR,98234000,98234000,98065000,98065000,0.1617,15873686.63
2018-09-27 10-PM,BTCIDR,98279000,98599000,98234000,98234000,0.07237,7114325.44
2018-09-27 09-PM,BTCIDR,97999000,98280000,97999000,98279000,0.09688,9511872.79
2018-09-27 08-PM,BTCIDR,97897000,98000000,97897000,97999000,0.06321,6194627.73
2018-09-27 07-PM,BTCIDR,96800000,97897000,96800000,97897000,0.04444,4350497.32
2018-09-27 06-PM,BTCIDR,96800000,96800000,96800000,96800000,0.0,0.0
2018-09-27 05-PM,BTCIDR,97010000,97011000,96800000,96800000,0.08112,7864864.09
2018-09-27 04-PM,BTCIDR,98200000,98200000,97010000,97010000,0.0413,4011855.89
2018-09-27 03-PM,BTCIDR,98000000,98239000,97303000,98200000,0.03129,3060725.89
2018-09-27 02-PM,BTCIDR,97400000,98000000,97400000,98000000,0.008663,848974.0
2018-09-27 01-PM,BTCIDR,98239000,98239000,97202000,97400000,0.009597,936916.45
2018-09-27 12-PM,BTCIDR,98020000,98290000,97101000,98239000,0.03811,3726142.48
2018-09-27 11-AM,BTCIDR,97500000,98200000,97055000,98020000,0.02694,2628439.79
2018-09-27 10-AM,BTCIDR,98500000,98500000,97100000,97500000,1.38,134516448.56
2018-09-27 09-AM,BTCIDR,98600000,98600000,98499000,98500000,0.02676,2636067.76
2018-09-27 08-AM,BTCIDR,99000000,99400000,97055000,98600000,0.0755,7435511.28
2018-09-27 07-AM,BTCIDR,97110000,99500000,97110000,99000000,0.1879,18558389.86
2018-09-27 06-AM,BTCIDR,98300000,98700000,97110000,97110000,0.1716,16705993.25
2018-09-27 05-AM,BTCIDR,97150000,99500000,97110000,98300000,0.4859,47745106.41
2018-09-27 04-AM,BTCIDR,96902000,98480000,96902000,97150000,0.1395,13561405.25
2018-09-27 03-AM,BTCIDR,98450000,98490000,96850000,96902000,0.3626,35522852.17
2018-09-27 02-AM,BTCIDR,96746000,98490000,96746000,98450000,0.104,10201028.04
2018-09-27 01-AM,BTCIDR,97000000,97700000,96732000,96746000,0.07279,7042918.96
2018-09-27 12-AM,BTCIDR,96503000,97185000,96503000,97000000,0.2198,21333292.24
2018-09-26 11-PM,BTCIDR,96503000,96504000,96503000,96503000,0.1288,12425829.38
2018-09-26 10-PM,BTCIDR,97001000,97001000,96503000,96503000,0.04056,3920251.9
2018-09-26 09-PM,BTCIDR,97001000,97001000,97001000,97001000,0.0,0.0
2018-09-26 08-PM,BTCIDR,97051000,97051000,97001000,97001000,0.05683,5512954.83
2018-09-26 07-PM,BTCIDR,97115000,97115000,97051000,97051000,0.02044,1983997.69
2018-09-26 06-PM,BTCIDR,97300000,97300000,97115000,97115000,0.222,21563992.17
2018-09-26 05-PM,BTCIDR,97399000,97399000,97300000,97300000,0.05106,4968530.1
2018-09-26 04-PM,BTCIDR,97400000,98900000,97309000,97399000,0.2924,28675828.86
2018-09-26 03-PM,BTCIDR,97297000,97400000,97200000,97400000,0.0415,4035655.25
2018-09-26 02-PM,BTCIDR,97151000,97297000,97038000,97297000,0.0584,5667940.33
2018-09-26 01-PM,BTCIDR,97394000,97900000,97118000,97151000,0.3134,30446834.3
2018-09-26 12-PM,BTCIDR,97990000,98000000,97394000,97394000,0.1739,17033795.67
2018-09-26 11-AM,BTCIDR,97000000,97999000,96900000,97990000,0.1507,14688840.44
2018-09-26 10-AM,BTCIDR,96500000,97997000,96499000,97000000,0.32,31026202.02
2018-09-26 09-AM,BTCIDR,96700000,96700000,96352000,96500000,0.1854,17882900.61
2018-09-26 08-AM,BTCIDR,97199000,97199000,96305000,96700000,0.03137,3030244.6
2018-09-26 07-AM,BTCIDR,96210000,97300000,96210000,97199000,0.181,17486855.77
2018-09-26 06-AM,BTCIDR,97300000,97300000,96210000,96210000,0.02874,2771343.68
2018-09-26 05-AM,BTCIDR,96160000,97399000,96160000,97300000,0.03714,3609490.29
2018-09-26 04-AM,BTCIDR,97799000,97799000,96160000,96160000,0.0864,8328819.57
2018-09-26 03-AM,BTCIDR,96600000,97800000,96305000,97799000,0.0104,1005869.68
2018-09-26 02-AM,BTCIDR,96491000,98500000,96007000,96600000,0.3671,35656181.2
2018-09-26 01-AM,BTCIDR,96295000,97450000,96101000,96491000,0.2187,21271703.55
2018-09-26 12-AM,BTCIDR,96101000,96295000,96101000,96295000,0.01239,1193480.23
2018-09-25 11-PM,BTCIDR,96000000,96101000,96000000,96101000,0.003794,364607.19
2018-09-25 10-PM,BTCIDR,96000000,96000000,96000000,96000000,0.0,0.0
2018-09-25 09-PM,BTCIDR,96000000,96000000,96000000,96000000,0.0,0.0
2018-09-25 08-PM,BTCIDR,96000000,96000000,96000000,96000000,0.0,0.0
2018-09-25 07-PM,BTCIDR,96000000,96000000,96000000,96000000,0.03132,3006528.0
2018-09-25 06-PM,BTCIDR,96068000,96068000,96000000,96000000,0.1541,14792322.28
2018-09-25 05-PM,BTCIDR,96068000,96068000,96068000,96068000,0.0,0.0
2018-09-25 04-PM,BTCIDR,96066000,96096000,96066000,96068000,0.04624,4443594.37
2018-09-25 03-PM,BTCIDR,97500000,97500000,96066000,96066000,0.2197,21173107.33
2018-09-25 02-PM,BTCIDR,98500000,98500000,96268000,97500000,0.006376,616214.36
2018-09-25 01-PM,BTCIDR,96750000,98500000,96196000,98500000,0.4668,45364717.78
2018-09-25 12-PM,BTCIDR,96400000,97497000,96190000,96750000,0.0977,9466485.89
2018-09-25 11-AM,BTCIDR,96198000,96400000,96140000,96400000,0.1228,11812886.37
2018-09-25 10-AM,BTCIDR,96349000,96349000,96074000,96198000,0.1808,17372261.55
2018-09-25 09-AM,BTCIDR,96001000,96350000,96001000,96349000,0.03665,3523330.04
2018-09-25 08-AM,BTCIDR,96227000,96227000,96001000,96001000,0.02986,2870643.16
2018-09-25 07-AM,BTCIDR,96377000,96699000,96227000,96227000,0.06182,5962700.04
2018-09-25 06-AM,BTCIDR,96461000,96487000,96377000,96377000,0.007434,716637.67
2018-09-25 05-AM,BTCIDR,96419000,96622000,96419000,96461000,0.01078,1039937.23
2018-09-25 04-AM,BTCIDR,96520000,96572000,96419000,96419000,0.04734,4567013.79
2018-09-25 03-AM,BTCIDR,96357000,96520000,96182000,96520000,0.2757,26599355.36
2018-09-25 02-AM,BTCIDR,96010000,96500000,96010000,96357000,0.3225,31058672.89
2018-09-25 01-AM,BTCIDR,96234000,96500000,96002000,96010000,0.2856,27492587.9
2018-09-25 12-AM,BTCIDR,96499000,96499000,96002000,96234000,0.3049,29388748.39
2018-09-24 11-PM,BTCIDR,96499000,96500000,96499000,96499000,0.0245,2364243.63
2018-09-24 10-PM,BTCIDR,96499000,96500000,96499000,96499000,0.04894,4722502.46
2018-09-24 09-PM,BTCIDR,96500000,96500000,96499000,96499000,0.00094,90709.06
2018-09-24 08-PM,BTCIDR,96500000,96500000,96500000,96500000,0.000531,51241.5
2018-09-24 07-PM,BTCIDR,96500000,96500000,96500000,96500000,0.01299,1253245.5
2018-09-24 06-PM,BTCIDR,96500000,96500000,96500000,96500000,0.01873,1807831.0
2018-09-24 05-PM,BTCIDR,96500000,96500000,96500000,96500000,0.3165,30537521.5
2018-09-24 04-PM,BTCIDR,96500000,96500000,96500000,96500000,0.00282,272130.0
2018-09-24 03-PM,BTCIDR,96419000,96500000,96406000,96500000,0.09991,9641417.63
2018-09-24 02-PM,BTCIDR,96419000,96419000,96419000,96419000,0.0,0.0
2018-09-24 01-PM,BTCIDR,96437000,96499000,96389000,96419000,0.04615,4449048.55
2018-09-24 12-PM,BTCIDR,96500000,96500000,96437000,96437000,0.6318,60970224.87
2018-09-24 11-AM,BTCIDR,96500000,96500000,96500000,96500000,0.01039,1002731.5
2018-09-24 10-AM,BTCIDR,96500000,96700000,96500000,96500000,0.1158,11180462.72
2018-09-24 09-AM,BTCIDR,97001000,97001000,96500000,96500000,0.2069,19982802.2
2018-09-24 08-AM,BTCIDR,97002000,97002000,96702000,97001000,0.007021,680043.57
2018-09-24 07-AM,BTCIDR,97000000,97002000,96702000,97002000,0.004695,454469.88
2018-09-24 06-AM,BTCIDR,97499000,97499000,97000000,97000000,0.02476,2402217.0
2018-09-24 05-AM,BTCIDR,97051000,97499000,97000000,97499000,0.144,13982502.44
2018-09-24 04-AM,BTCIDR,97025000,97499000,97025000,97051000,0.0105,1019278.5
2018-09-24 03-AM,BTCIDR,97900000,97900000,97025000,97025000,0.01935,1877433.75
2018-09-24 02-AM,BTCIDR,96443000,97900000,96443000,97900000,0.3338,32459764.68
2018-09-24 01-AM,BTCIDR,96000000,96598000,96000000,96443000,0.05072,4890379.26
2018-09-24 12-AM,BTCIDR,96122000,96598000,96000000,96000000,0.01737,1668376.4
