Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume JPY
2018-07-04,BTCJPY,719617,745000,705427,727595,7679.09,5546846295.02
2018-07-03,BTCJPY,733500,738293,715000,719617,5211.83,3801646444.84
2018-07-02,BTCJPY,703681,740200,696000,733500,6846.44,4929116650.45
2018-07-01,BTCJPY,708181,713820,693695,703681,3774.52,2657645953.67
2018-06-30,BTCJPY,686266,717200,684655,708181,7165.4,5049687874.84
2018-06-29,BTCJPY,653499,694500,646170,686266,7613.92,5043046302.73
2018-06-28,BTCJPY,679146,680963,650001,653499,4949.13,3311351549.37
2018-06-27,BTCJPY,673064,683825,650000,679146,5438.61,3664459414.21
2018-06-26,BTCJPY,690637,692907,671000,673064,5002.91,3425567549.21
2018-06-25,BTCJPY,679992,735000,672074,690637,7045.78,4832660066.2
2018-06-24,BTCJPY,684326,694379,644400,679992,10187.6,6778927574.53
2018-06-23,BTCJPY,675980,697868,670489,684326,6634.02,4528541524.75
2018-06-22,BTCJPY,741243,742603,655555,675980,18441.5,12852322130.36
2018-06-21,BTCJPY,747300,751881,738279,741243,6876.07,5122852460.32
2018-06-20,BTCJPY,743575,751937,725000,747300,7596.7,5592368593.3
2018-06-19,BTCJPY,739806,751653,733311,743575,6332.04,4684261793.43
2018-06-18,BTCJPY,716078,749850,708100,739806,10216.96,7393980853.96
2018-06-17,BTCJPY,721001,728970,713930,716078,4471.47,3228816200.31
2018-06-16,BTCJPY,711596,728800,705825,721001,6393.99,4587674721.03
2018-06-15,BTCJPY,737999,740054,707501,711596,10407.73,7576164581.93
2018-06-14,BTCJPY,702000,761528,697027,737999,15743.85,11362622615.13
2018-06-13,BTCJPY,729990,744258,688501,702000,15499.12,11135201736.91
2018-06-12,BTCJPY,764285,764900,723046,729990,10365.3,7749355312.19
2018-06-11,BTCJPY,745000,766700,735718,764285,13139.29,9816809713.36
2018-06-10,BTCJPY,824700,824700,731147,745000,14952.32,11604360765.28
2018-06-09,BTCJPY,835944,844000,822000,824700,3686.6,3086228908.7
2018-06-08,BTCJPY,844943,847422,827000,835944,6231.31,5219289995.23
2018-06-07,BTCJPY,844654,854937,839045,844943,6493.11,5507197398.59
2018-06-06,BTCJPY,837110,851466,826822,844654,7425.2,6230630999.08
2018-06-05,BTCJPY,825495,840000,812500,837110,8662.52,7132476658.2
2018-06-04,BTCJPY,846108,850000,819000,825495,8137.74,6789548423.11
2018-06-03,BTCJPY,832000,847670,830970,846108,5667.46,4770542433.02
2018-06-02,BTCJPY,823764,840980,817909,832000,8252.33,6861774803.71
2018-06-01,BTCJPY,816163,831570,810000,823764,7789.39,6387724567.19
2018-05-31,BTCJPY,806049,830556,801040,816163,9505.68,7780270845.7
2018-05-30,BTCJPY,814034,826091,797267,806049,11275.43,9183042208.26
2018-05-29,BTCJPY,780542,830000,773004,814034,12716.88,10160393489.61
2018-05-28,BTCJPY,810874,821330,778369,780542,10826.64,8678512091.23
2018-05-27,BTCJPY,809200,815960,800000,810874,6279.02,5060707992.54
2018-05-26,BTCJPY,822243,838790,803000,809200,6393.49,5253272984.42
2018-05-25,BTCJPY,831994,844330,810010,822243,12579.25,10395583140.63
2018-05-24,BTCJPY,830500,855969,806816,831994,16250.28,13511533901.3
2018-05-23,BTCJPY,891680,894970,827000,830500,18771.48,16245876611.92
2018-05-22,BTCJPY,933700,935000,885050,891680,10401.9,9514656044.77
2018-05-21,BTCJPY,944490,951696,926270,933700,9254.06,8703061046.88
2018-05-20,BTCJPY,911908,948000,906574,944490,8401.13,7796629447.15
2018-05-19,BTCJPY,914768,929989,896139,911908,8887.23,8130365394.87
2018-05-18,BTCJPY,894214,921930,881431,914768,11796.94,10607802890.14
2018-05-17,BTCJPY,921997,933820,887767,894214,13191.42,12087778851.85
2018-05-16,BTCJPY,936657,939755,901005,921997,17370.3,15929031997.76
2018-05-15,BTCJPY,954500,975000,931099,936657,15582.42,14869024432.49
2018-05-14,BTCJPY,954446,983868,915165,954500,19319.57,18251405614.44
2018-05-13,BTCJPY,928209,965000,916165,954446,12931.51,12145465091.17
2018-05-12,BTCJPY,913999,1000000,895970,928209,16988.03,15688741346.67
2018-05-11,BTCJPY,981950,984960,903600,913999,17014.8,16122097020.74
2018-05-10,BTCJPY,1015444,1021997,968963,981950,12517.26,12609696006.39
2018-05-09,BTCJPY,995400,1031790,980000,1015444,12351.88,12386316569.27
2018-05-08,BTCJPY,1018771,1027900,984950,995400,14688.05,14770981550.87
2018-05-07,BTCJPY,1049479,1051000,1002204,1018771,17030.5,17355853075.8
2018-05-06,BTCJPY,1072007,1079080,1026004,1049479,14866.09,15577949367.4
2018-05-05,BTCJPY,1054800,1083035,1053011,1072007,10951.51,11721847181.95
2018-05-04,BTCJPY,1060422,1063050,1036474,1054800,10905.46,11479500268.86
2018-05-03,BTCJPY,1009408,1068000,1003085,1060422,16107.16,16545582408.35
2018-05-02,BTCJPY,995247,1013000,986500,1009408,10634.89,10636669596.03
2018-05-01,BTCJPY,1010790,1011998,971273,995247,15156.16,14951550688.23
2018-04-30,BTCJPY,1019860,1021490,990390,1010790,10837.76,10963200660.6
2018-04-29,BTCJPY,1003849,1023271,1000100,1019860,15859.18,16067247177.91
2018-04-28,BTCJPY,974206,1030000,967750,1003849,18222.67,18312700567.39
2018-04-27,BTCJPY,1007348,1023996,969500,974206,17237.67,17291707330.16
2018-04-26,BTCJPY,970000,1012299,942310,1007348,25379.32,24621316984.89
2018-04-25,BTCJPY,1059800,1066500,957684,970000,36875.14,37162506577.67
2018-04-24,BTCJPY,974000,1069997,972000,1059800,25214.55,25608110860.09
2018-04-23,BTCJPY,948525,974500,946788,974000,13074.42,12594134181.34
2018-04-22,BTCJPY,959572,968875,945000,948525,14138.56,13537340940.81
2018-04-21,BTCJPY,956500,976440,929001,959572,20120.9,19131798376.56
2018-04-20,BTCJPY,892257,980000,887000,956500,18803.94,17193401950.2
2018-04-19,BTCJPY,876662,894499,870520,892257,12959.65,11431136119.9
2018-04-18,BTCJPY,848360,881387,846756,876662,12987.76,11239064346.44
2018-04-17,BTCJPY,865466,874150,836114,848360,14954.66,12867718879.77
2018-04-16,BTCJPY,901500,907970,849788,865466,20518.23,17903607620.42
2018-04-15,BTCJPY,859000,903148,858625,901500,15173.62,13391847385.97
2018-04-14,BTCJPY,846501,879637,840000,859000,16454.41,14145010023.01
2018-04-13,BTCJPY,849555,888000,827753,846501,29605.58,25417418350.82
2018-04-12,BTCJPY,742231,858500,725000,849555,27043.32,21695971592.21
2018-04-11,BTCJPY,733827,745579,730000,742231,6876.87,5062926044.58
2018-04-10,BTCJPY,726910,738719,715157,733827,10995.69,7994719341.06
2018-04-09,BTCJPY,752293,769787,709087,726910,17958.13,13283953159.9
2018-04-08,BTCJPY,738237,759810,737991,752293,10218.62,7643451051.48
2018-04-07,BTCJPY,711892,752522,709901,738237,12739.61,9378310706.13
2018-04-06,BTCJPY,730720,739850,703191,711892,16361.88,11744444289.79
2018-04-05,BTCJPY,730003,746477,705316,730720,20144.94,14652761142.62
2018-04-04,BTCJPY,795552,796203,721112,730003,20475.06,15503690799.68
2018-04-03,BTCJPY,752438,804500,747370,795552,23484.71,18407524896.1
2018-04-02,BTCJPY,727792,816430,723950,752438,17541.61,13115528546.6
2018-04-01,BTCJPY,744025,755888,684000,727792,20231.7,14620770009.75
2018-03-31,BTCJPY,729449,770663,729449,744025,19086.31,14323992276.1
2018-03-30,BTCJPY,750367,777006,705236,729449,30788.46,22626788507.68
2018-03-29,BTCJPY,852101,854708,744973,750367,25070.3,20015905197.5
2018-03-28,BTCJPY,828715,860959,823610,852101,14770.29,12450612309.78
2018-03-27,BTCJPY,867391,872834,825000,828715,21076.64,17834379655.67
2018-03-26,BTCJPY,894936,899398,833337,867391,19627.1,17055076658.31
2018-03-25,BTCJPY,905978,913999,887010,894936,16581.05,14927526217.66
2018-03-24,BTCJPY,944499,945940,901776,905978,18820.09,17530212714.12
2018-03-23,BTCJPY,922014,945000,875320,944499,24555.19,22118201935.57
2018-03-22,BTCJPY,950000,968839,902602,922014,20935.02,19563146532.8
2018-03-21,BTCJPY,960000,983989,942050,950000,20119.96,19410541545.51
2018-03-20,BTCJPY,925880,972020,900030,960000,23144.97,21549631372.37
2018-03-19,BTCJPY,869677,938585,869542,925880,28084.02,25243750335.26
2018-03-18,BTCJPY,843070,885000,780000,869677,29554.99,24318853406.72
2018-03-17,BTCJPY,883517,893670,831000,843070,18238.03,15749528047.1
2018-03-16,BTCJPY,886506,920900,851000,883517,23723.28,21030820943.85
2018-03-15,BTCJPY,881601,902980,827001,886506,30179.06,26183146828.03
2018-03-14,BTCJPY,983020,1004399,850710,881601,24566.25,23036715790.95
2018-03-13,BTCJPY,979290,1018660,960000,983020,23761.23,23425260339.81
2018-03-12,BTCJPY,1025265,1064000,938837,979290,25533.44,25915713114.55
2018-03-11,BTCJPY,950000,1045999,918090,1025265,25038.54,24482736225.61
2018-03-10,BTCJPY,996405,1018989,939000,950000,18474.85,18350797509.46
2018-03-09,BTCJPY,999330,1066720,902000,996405,31158.7,29767971621.23
2018-03-08,BTCJPY,1051214,1089888,992011,999330,26471.53,27592168195.14
2018-03-07,BTCJPY,1137737,1159634,1010800,1051214,27291.63,29901838022.97
2018-03-06,BTCJPY,1225810,1225997,1115960,1137737,20800.3,24407010119.42
2018-03-05,BTCJPY,1209365,1245000,1184830,1225810,13353.0,16291109476.99
2018-03-04,BTCJPY,1214103,1214884,1170989,1209365,13268.61,15801915983.28
2018-03-03,BTCJPY,1170125,1216780,1169010,1214103,14934.25,17899504781.74
2018-03-02,BTCJPY,1161983,1187978,1143154,1170125,15566.8,18179261863.87
2018-03-01,BTCJPY,1105021,1177000,1094632,1161983,16116.24,18321956112.97
2018-02-28,BTCJPY,1142979,1188000,1099990,1105021,21402.82,24461654828.18
2018-02-27,BTCJPY,1108380,1162800,1090020,1142979,20971.46,23714768819.45
2018-02-26,BTCJPY,1033590,1116700,1002000,1108380,23976.47,25411828488.97
2018-02-25,BTCJPY,1049365,1058000,985423,1033590,21247.94,21779424775.05
2018-02-24,BTCJPY,1094321,1127990,1007540,1049365,21834.66,23403120302.66
2018-02-23,BTCJPY,1055610,1126770,1025560,1094321,23855.26,25752809467.16
2018-02-22,BTCJPY,1149988,1189060,1045000,1055610,25583.65,28453113417.84
2018-02-21,BTCJPY,1217180,1220280,1114591,1149988,27644.22,32515341505.25
2018-02-20,BTCJPY,1202004,1275190,1201997,1217180,23844.8,29456163002.16
2018-02-19,BTCJPY,1117984,1210000,1110500,1202004,20409.98,23864127402.12
2018-02-18,BTCJPY,1188036,1255555,1090000,1117984,35685.61,41485291685.64
2018-02-17,BTCJPY,1089298,1193000,1078127,1188036,25644.34,29255110554.43
2018-02-16,BTCJPY,1075434,1100000,1040000,1089298,22828.79,24510575430.06
2018-02-15,BTCJPY,1015216,1088054,998700,1075434,30623.12,31943335511.5
2018-02-14,BTCJPY,924633,1024800,924631,1015216,23349.71,22742949470.25
2018-02-13,BTCJPY,972007,977431,911111,924633,23489.5,22054906856.11
2018-02-12,BTCJPY,887384,980000,887225,972007,23455.22,22091146684.37
2018-02-11,BTCJPY,940442,940442,860010,887384,27392.43,24596935258.12
2018-02-10,BTCJPY,953639,992600,904112,940442,28914.87,27593462745.93
2018-02-09,BTCJPY,896989,956484,857340,953639,27251.15,24532950722.83
2018-02-08,BTCJPY,823714,943699,823714,896989,35990.87,32307049934.29
2018-02-07,BTCJPY,841751,928000,781510,823714,43105.45,37045061220.11
2018-02-06,BTCJPY,741000,859000,645650,841751,63200.7,46407233627.83
2018-02-05,BTCJPY,890468,910000,726586,741000,41333.68,34085545343.49
2018-02-04,BTCJPY,997080,998497,860870,890468,28426.47,26392595370.73
2018-02-03,BTCJPY,954291,1022570,881000,997080,30039.26,28710463256.37
2018-02-02,BTCJPY,964000,977000,779001,954291,48557.63,43917787585.3
2018-02-01,BTCJPY,1108417,1116280,927095,964000,28418.65,29087953070.67
2018-01-31,BTCJPY,1085000,1136000,1049000,1108417,18782.07,20498740355.16
2018-01-30,BTCJPY,1218143,1224000,1070251,1085000,18097.82,20792383644.31
2018-01-29,BTCJPY,1266010,1275960,1206300,1218143,13045.03,16165620885.72
2018-01-28,BTCJPY,1252440,1289899,1232356,1266010,10442.98,13201590128.37
2018-01-27,BTCJPY,1182999,1279000,1168670,1252440,14768.75,17888541963.79
2018-01-26,BTCJPY,1235505,1277999,1118000,1182999,18402.06,21914343092.3
2018-01-25,BTCJPY,1246799,1283850,1216387,1235505,14183.59,17751216028.84
2018-01-24,BTCJPY,1202968,1274047,1174766,1246799,19075.03,23283032520.06
2018-01-23,BTCJPY,1222150,1248027,1130870,1202968,21465.21,25723595898.26
2018-01-22,BTCJPY,1304989,1336666,1133000,1222150,26675.71,33321650386.43
2018-01-21,BTCJPY,1445468,1448000,1260006,1304989,17779.84,24043938755.57
2018-01-20,BTCJPY,1310005,1473920,1307500,1445468,21275.37,29781887743.24
2018-01-19,BTCJPY,1288790,1358000,1236437,1310005,22254.21,29148937548.59
2018-01-18,BTCJPY,1286351,1405500,1242190,1288790,34666.5,45638446700.05
2018-01-17,BTCJPY,1303536,1354370,1048000,1286351,49669.86,60338608933.83
2018-01-16,BTCJPY,1679209,1681000,1015000,1303536,33673.45,47973418005.93
2018-01-15,BTCJPY,1690950,1717868,1669904,1679209,7092.21,12053847597.05
2018-01-14,BTCJPY,1744658,1762899,1645780,1690950,8495.58,14383300471.06
2018-01-13,BTCJPY,1687004,1756310,1675610,1744658,8915.68,15320676872.04
2018-01-12,BTCJPY,1660000,1738010,1617257,1687004,15881.15,26742651167.31
2018-01-11,BTCJPY,1830351,1842960,1634580,1660000,15918.27,27760905990.27
2018-01-10,BTCJPY,1844541,1873270,1747180,1830351,14938.85,27087956120.98
2018-01-09,BTCJPY,1861375,1941762,1803559,1844541,12555.52,23636978649.01
2018-01-08,BTCJPY,1944975,1955003,1790880,1861375,12175.25,22817415956.3
2018-01-07,BTCJPY,1991979,1998729,1916001,1944975,5712.73,11237959416.92
2018-01-06,BTCJPY,1996000,2003766,1905000,1991979,8004.23,15703959227.82
2018-01-05,BTCJPY,1832028,2008000,1807755,1996000,22137.28,42435892910.23
2018-01-04,BTCJPY,1756861,1848540,1750001,1832028,13280.29,23872572484.97
2018-01-03,BTCJPY,1725726,1798566,1705120,1756861,9856.1,17255310573.49
2018-01-02,BTCJPY,1635320,1760110,1600000,1725726,11070.07,18489674532.29
2018-01-01,BTCJPY,1673600,1684270,1568150,1635320,10832.19,17708829491.44
2017-12-31,BTCJPY,1520180,1713306,1502242,1673600,21027.61,33421469180.67
2017-12-30,BTCJPY,1723501,1731434,1500000,1520180,18577.78,29966338387.2
2017-12-29,BTCJPY,1698979,1771405,1665350,1723501,14716.61,25318325192.34
2017-12-28,BTCJPY,1789005,1797800,1601002,1698979,23055.47,38765364938.72
2017-12-27,BTCJPY,1828770,1935700,1708821,1789005,22194.47,40431648800.33
2017-12-26,BTCJPY,1605000,1858545,1601730,1828770,19729.11,34619582512.69
2017-12-25,BTCJPY,1613985,1687740,1582440,1605000,13759.27,22444516462.95
2017-12-24,BTCJPY,1750477,1757102,1502236,1613985,22801.06,37342031031.56
2017-12-23,BTCJPY,1699450,1866040,1660000,1750477,27494.48,48471662034.36
2017-12-22,BTCJPY,1924590,1975983,1309505,1699450,46896.84,79859241505.95
2017-12-21,BTCJPY,1940798,2038542,1821351,1924590,18623.69,36023944875.84
2017-12-20,BTCJPY,2099999,2101019,1870263,1940798,24590.34,48994302690.64
2017-12-19,BTCJPY,2167489,2227000,2044444,2099999,20429.16,43670280341.84
2017-12-18,BTCJPY,2203500,2219850,2010000,2167489,17220.18,37009444496.18
2017-12-17,BTCJPY,2198958,2278193,2149090,2203500,16862.51,37284322233.87
2017-12-16,BTCJPY,2021949,2215250,2015364,2198958,15082.88,31889007519.17
2017-12-15,BTCJPY,1910738,2066666,1910738,2021949,16869.08,33734111615.38
2017-12-14,BTCJPY,1897236,1937500,1884370,1910738,9232.29,17663419323.25
2017-12-13,BTCJPY,1963999,1981010,1859580,1897236,16591.95,31883969622.11
2017-12-12,BTCJPY,1932962,1987773,1899999,1963999,16785.49,32537416151.78
2017-12-11,BTCJPY,1737398,1994000,1736999,1932962,26809.6,51333037473.84
2017-12-10,BTCJPY,1790776,1830000,1480998,1737398,42562.45,70968116616.53
2017-12-09,BTCJPY,1986009,1999000,1465000,1790776,24924.42,43543193810.63
2017-12-08,BTCJPY,2210000,2312100,1700032,1986009,40564.23,80172748558.65
2017-12-07,BTCJPY,1563054,2298580,1559000,2210000,44394.82,80475594615.18
2017-12-06,BTCJPY,1325500,1568995,1324401,1563054,26326.0,37764447855.35
2017-12-05,BTCJPY,1303906,1332497,1292000,1325500,13052.95,17140426895.56
2017-12-04,BTCJPY,1282000,1308000,1250001,1303906,14979.28,19245464382.39
2017-12-03,BTCJPY,1232714,1327536,1218253,1282000,19476.6,24811972128.07
2017-12-02,BTCJPY,1235687,1255000,1207719,1232714,16811.67,20755659053.04
2017-12-01,BTCJPY,1174880,1239711,1094900,1235687,22587.89,26441948211.62
2017-11-30,BTCJPY,1137895,1273402,1035001,1174880,34752.73,40188041427.01
2017-11-29,BTCJPY,1141802,1317140,980000,1137895,44881.01,53509775809.66
2017-11-28,BTCJPY,1084600,1145999,1079351,1141802,17027.06,19039823902.27
2017-11-27,BTCJPY,1037890,1092800,1037025,1084600,15307.94,16451467593.65
2017-11-26,BTCJPY,973807,1044500,973050,1037890,16755.47,16828208116.48
2017-11-25,BTCJPY,915275,976950,911000,973888,12155.36,11478704967.58
2017-11-24,BTCJPY,893020,925019,884050,915275,11150.9,10116324301.16
2017-11-23,BTCJPY,918659,922519,892900,893020,9379.85,8528462963.14
2017-11-22,BTCJPY,914374,929000,908221,918659,8055.88,7400405802.2
2017-11-21,BTCJPY,930927,936499,885441,914374,18851.08,17216246239.38
2017-11-20,BTCJPY,896998,936638,887001,930927,10762.36,9764505484.9
2017-11-19,BTCJPY,876064,901249,866258,896998,11318.57,9979866375.12
2017-11-18,BTCJPY,868427,883258,830100,876064,20018.1,17235380014.4
2017-11-17,BTCJPY,887343,913000,848160,868427,24389.23,21617233294.48
2017-11-16,BTCJPY,827466,899500,808001,887343,24044.93,20505843822.09
2017-11-15,BTCJPY,762731,831000,761880,827466,20692.67,16549642838.59
2017-11-14,BTCJPY,756290,781288,740001,762731,15917.98,12100666847.76
2017-11-13,BTCJPY,666314,784720,658020,756290,43359.17,31548005285.29
2017-11-12,BTCJPY,720794,737741,608500,666314,57200.76,39092015173.49
2017-11-11,BTCJPY,744342,779000,695000,720794,37894.61,27955929577.09
2017-11-10,BTCJPY,819697,838000,722000,744342,41326.05,32214113961.38
2017-11-09,BTCJPY,857001,857990,814740,819697,22023.15,18395162306.45
2017-11-08,BTCJPY,815856,874000,810940,857001,28889.58,24369735277.09
2017-11-07,BTCJPY,814151,839900,805000,815856,19505.63,16012540806.23
2017-11-06,BTCJPY,847468,861120,808470,814151,27449.47,23077596971.72
2017-11-05,BTCJPY,844824,871999,833500,847468,20865.3,17827904249.59
2017-11-04,BTCJPY,825280,852000,805000,844824,23136.09,19141533046.36
2017-11-03,BTCJPY,808225,856000,790010,825280,32329.96,26860529377.54
2017-11-02,BTCJPY,769400,868888,763660,808225,42860.84,34218201323.57
2017-11-01,BTCJPY,727720,769700,717777,769400,23507.64,17363873427.75
2017-10-31,BTCJPY,682911,728724,679298,727720,21166.63,14806256864.24
2017-10-30,BTCJPY,687656,696860,672060,682911,18254.01,12472269059.63
2017-10-29,BTCJPY,646110,697479,643690,687656,20159.18,13483229706.64
2017-10-28,BTCJPY,653230,665250,637790,646110,13830.0,8995249035.59
2017-10-27,BTCJPY,667900,678100,643040,653230,20072.84,13247150051.62
2017-10-26,BTCJPY,641808,680880,640310,667900,25083.36,16584224684.85
2017-10-25,BTCJPY,625146,643510,602526,641808,25062.36,15577376283.05
2017-10-24,BTCJPY,671481,673964,616845,625146,37326.37,23912312928.3
2017-10-23,BTCJPY,681259,690000,646000,671481,35632.38,23852012619.83
2017-10-22,BTCJPY,685547,690641,656654,681259,25569.76,17178191490.06
2017-10-21,BTCJPY,675038,700200,674000,685547,20506.66,14187696500.44
2017-10-20,BTCJPY,637865,679400,628026,675038,23847.14,15670116573.04
2017-10-19,BTCJPY,629000,642000,622050,637865,21562.24,13680956809.77
2017-10-18,BTCJPY,629768,632372,571000,629000,31323.99,18916573181.44
2017-10-17,BTCJPY,641822,643000,621128,629768,15288.91,9646882667.56
2017-10-16,BTCJPY,638776,645000,622000,641822,17393.57,11021457686.23
2017-10-15,BTCJPY,648460,650505,605500,638776,24354.57,15267543480.79
2017-10-14,BTCJPY,631533,649751,623333,648460,16742.75,10656504631.7
2017-10-13,BTCJPY,614500,660000,605506,631533,36557.43,23152581072.34
2017-10-12,BTCJPY,537859,614977,536060,614500,31934.04,18322103614.04
2017-10-11,BTCJPY,536000,542999,529117,537859,16245.68,8725008171.01
2017-10-10,BTCJPY,532068,549800,529500,536000,21134.75,11365350775.53
2017-10-09,BTCJPY,512458,537145,506380,532068,18281.69,9505442392.42
2017-10-08,BTCJPY,493181,513759,493100,512458,14950.76,7508639142.72
2017-10-07,BTCJPY,490960,496240,483136,493181,10993.1,5366861228.59
2017-10-06,BTCJPY,484414,495084,480291,490960,13739.02,6731595868.57
2017-10-05,BTCJPY,475976,489850,463819,484414,15271.69,7295899679.59
2017-10-04,BTCJPY,488000,488929,471131,475976,12087.68,5790841335.03
2017-10-03,BTCJPY,493588,497350,477928,488000,14878.56,7241557195.98
2017-10-02,BTCJPY,488150,498944,486869,493588,14060.31,6939525038.15
2017-10-01,BTCJPY,485219,489500,475066,488150,13614.67,6563403360.67
2017-09-30,BTCJPY,463158,487441,462500,485219,17732.92,8452013098.47
2017-09-29,BTCJPY,465990,468000,446120,463158,16529.05,7600112010.43
2017-09-28,BTCJPY,468510,476800,458603,465990,16453.17,7691767073.88
2017-09-27,BTCJPY,430299,471499,429999,468510,16687.25,7485245572.45
2017-09-26,BTCJPY,435637,437280,428200,430299,9524.35,4129838080.27
2017-09-25,BTCJPY,412640,439000,412100,435637,15110.45,6432776274.51
2017-09-24,BTCJPY,424299,424500,409610,412640,10425.53,4333361098.97
2017-09-23,BTCJPY,404830,428500,401500,424299,13742.28,5747555274.74
2017-09-22,BTCJPY,409647,419564,398540,404830,14828.94,6038786935.36
2017-09-21,BTCJPY,431999,436440,405310,409647,15430.19,6545174278.26
2017-09-20,BTCJPY,429414,444451,421999,431999,13276.83,5774173627.48
2017-09-19,BTCJPY,452270,455026,426660,429414,20309.41,8937572043.72
2017-09-18,BTCJPY,401879,452300,401000,452270,24822.64,10678208320.53
2017-09-17,BTCJPY,405795,415080,381214,401879,16060.07,6439623302.34
2017-09-16,BTCJPY,416530,429800,375460,405795,24921.35,10171516364.62
2017-09-15,BTCJPY,313500,431132,313000,416530,44852.3,16398837540.05
2017-09-14,BTCJPY,425554,431710,304860,313500,30265.71,11487156583.04
2017-09-13,BTCJPY,458799,458900,414000,425554,23686.62,10281986619.19
2017-09-12,BTCJPY,459300,474820,450052,458799,14931.34,6936231689.25
2017-09-11,BTCJPY,456000,468520,451000,459300,13368.82,6135344282.1
2017-09-10,BTCJPY,466300,466300,434000,456000,18292.61,8217669197.09
2017-09-09,BTCJPY,479712,479760,454500,466300,13469.19,6282631271.21
2017-09-08,BTCJPY,502110,505555,450001,479712,18096.01,8719914313.94
2017-09-07,BTCJPY,506347,507777,496397,502110,10052.85,5049376747.52
2017-09-06,BTCJPY,493900,510000,491100,506347,15846.94,7954863725.6
2017-09-05,BTCJPY,485001,499624,450000,493900,28515.22,13545386289.79
2017-09-04,BTCJPY,522530,523270,470600,485001,23204.66,11513722991.37
2017-09-03,BTCJPY,516000,541100,501100,522530,17874.87,9312459814.1
2017-09-02,BTCJPY,547797,566350,502000,516000,22839.09,12083825822.89
2017-09-01,BTCJPY,523300,548000,520030,547797,13239.84,7034440492.88
2017-08-31,BTCJPY,503825,525500,503757,523300,10176.12,5238953412.34
2017-08-30,BTCJPY,499600,509370,492810,503825,11466.74,5769373897.23
2017-08-29,BTCJPY,478330,502179,475500,499600,9133.06,4443222289.3
2017-08-28,BTCJPY,477244,480000,461613,478330,9443.98,4454623983.35
2017-08-27,BTCJPY,474401,479500,474010,477244,5187.69,2472925840.89
2017-08-26,BTCJPY,476820,478200,470630,474401,5780.49,2740065459.31
2017-08-25,BTCJPY,472740,482000,468020,476820,9966.8,4745798397.79
2017-08-24,BTCJPY,454324,475600,451812,472740,9740.54,4492289357.65
2017-08-23,BTCJPY,451782,466410,447607,454324,12640.94,5790791427.82
2017-08-22,BTCJPY,433266,455726,395921,451782,21658.29,9264654277.36
2017-08-21,BTCJPY,449300,452000,430000,433266,9018.73,3995233095.12
2017-08-20,BTCJPY,458358,460278,442000,449300,7537.87,3400274667.33
2017-08-19,BTCJPY,455540,462380,439000,458358,12891.29,5785915411.82
2017-08-18,BTCJPY,471243,479000,444000,455540,13748.01,6400237095.48
2017-08-17,BTCJPY,485555,490000,469998,471243,14161.82,6795355505.46
2017-08-16,BTCJPY,465571,486400,443000,485555,16073.2,7443991976.67
2017-08-15,BTCJPY,477100,498200,441674,465571,23486.24,11083381838.48
2017-08-14,BTCJPY,451101,478199,450070,477100,14994.57,6976892616.14
2017-08-13,BTCJPY,429944,468820,429844,451101,20886.56,9409474810.65
2017-08-12,BTCJPY,399501,434990,397390,429944,16455.58,6832606310.56
2017-08-11,BTCJPY,376266,403200,375660,399501,10691.31,4146698054.39
2017-08-10,BTCJPY,373227,380890,370000,376266,8518.57,3205482951.58
2017-08-09,BTCJPY,384001,385407,362200,373227,13844.26,5176474988.81
2017-08-08,BTCJPY,380398,393714,376540,384001,18815.74,7237110329.19
2017-08-07,BTCJPY,358949,380500,355048,380398,14411.34,5325585864.19
2017-08-06,BTCJPY,362700,368915,346000,358949,14741.79,5292857651.87
2017-08-05,BTCJPY,319330,369899,318629,362700,25424.8,8868304082.08
2017-08-04,BTCJPY,309191,319999,307000,319330,9027.85,2836470639.37
2017-08-03,BTCJPY,301419,310005,300280,309191,7348.33,2235731835.93
2017-08-02,BTCJPY,304219,307421,297431,301419,8609.92,2607427249.43
2017-08-01,BTCJPY,324260,334444,281500,304219,17886.35,5546968367.53
2017-07-31,BTCJPY,305242,334710,301000,324260,12810.09,4041409502.99
2017-07-30,BTCJPY,302240,308210,294500,305242,7566.81,2284175072.01
2017-07-29,BTCJPY,308750,310200,299851,302240,8008.98,2438047567.28
2017-07-28,BTCJPY,294441,312548,294441,308750,17275.23,5272975743.94
2017-07-27,BTCJPY,283240,298500,282060,294441,11358.71,3285380389.43
2017-07-26,BTCJPY,286300,291680,275555,283240,16861.53,4756794327.29
2017-07-25,BTCJPY,307596,309001,273301,286300,23129.72,6713661471.2
2017-07-24,BTCJPY,304815,309300,301933,307596,9229.69,2818932953.84
2017-07-23,BTCJPY,309004,313000,296180,304815,16667.84,5078333484.33
2017-07-22,BTCJPY,289830,318000,287075,309004,17756.43,5379265865.97
2017-07-21,BTCJPY,313945,315002,282340,289830,26910.4,7957728474.44
2017-07-20,BTCJPY,255500,322584,255222,313945,31326.1,8887326950.06
2017-07-19,BTCJPY,258599,268000,248120,255500,25552.34,6600815970.04
2017-07-18,BTCJPY,255000,268000,241470,258599,23913.94,6155561349.63
2017-07-17,BTCJPY,216022,256218,215190,255000,24243.72,5619374229.5
2017-07-16,BTCJPY,226451,232700,206000,216022,20383.22,4446951977.26
2017-07-15,BTCJPY,253540,254350,217690,226451,27733.81,6432700182.39
2017-07-14,BTCJPY,267990,269940,250000,253540,12418.51,3230015220.22
