Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume BTC
2018-07-03,BTGBTC,0.00387,0.0042,0.003811,0.003811,683.13,2.68
2018-07-02,BTGBTC,0.00364,0.003905,0.003574,0.00387,331.77,1.25
2018-07-01,BTGBTC,0.003575,0.0038,0.003574,0.00364,302.27,1.1
2018-06-30,BTGBTC,0.0035,0.0037,0.0035,0.003575,434.88,1.59
2018-06-29,BTGBTC,0.003573,0.003714,0.0035,0.0035,250.36,0.9154
2018-06-28,BTGBTC,0.003684,0.003709,0.00343,0.003573,186.56,0.6631
2018-06-27,BTGBTC,0.003506,0.003684,0.003497,0.003684,411.47,1.47
2018-06-26,BTGBTC,0.003574,0.003793,0.0035,0.003506,654.05,2.36
2018-06-25,BTGBTC,0.00371,0.00371,0.00331,0.003574,239.39,0.8431
2018-06-24,BTGBTC,0.003738,0.003959,0.003,0.00371,784.51,2.79
2018-06-23,BTGBTC,0.003837,0.004092,0.0037,0.003738,265.29,1.01
2018-06-22,BTGBTC,0.004119,0.0043,0.00382,0.003837,632.65,2.55
2018-06-21,BTGBTC,0.004123,0.00429,0.004,0.004119,183.71,0.7668
2018-06-20,BTGBTC,0.0043,0.0043,0.0039,0.004123,402.13,1.67
2018-06-19,BTGBTC,0.0043,0.004352,0.004171,0.0043,253.6,1.08
2018-06-18,BTGBTC,0.004324,0.0045,0.0042,0.0043,368.66,1.59
2018-06-17,BTGBTC,0.004292,0.0045,0.004292,0.004324,133.52,0.5852
2018-06-16,BTGBTC,0.0044,0.004434,0.0042,0.004292,173.61,0.7478
2018-06-15,BTGBTC,0.004471,0.004492,0.00421,0.0044,290.91,1.27
2018-06-14,BTGBTC,0.004686,0.004799,0.0042,0.004471,499.74,2.26
2018-06-13,BTGBTC,0.004727,0.00484,0.0045,0.004686,527.09,2.45
2018-06-12,BTGBTC,0.004868,0.0049,0.0042,0.004727,503.39,2.31
2018-06-11,BTGBTC,0.004635,0.0049,0.00463,0.004868,250.9,1.2
2018-06-10,BTGBTC,0.004956,0.005,0.004635,0.004635,336.82,1.64
2018-06-09,BTGBTC,0.004848,0.005,0.004629,0.004956,372.15,1.83
2018-06-08,BTGBTC,0.004911,0.00505,0.00475,0.004848,228.83,1.11
2018-06-07,BTGBTC,0.004982,0.0051,0.0048,0.004911,273.53,1.36
2018-06-06,BTGBTC,0.00498,0.005099,0.004901,0.004982,318.69,1.59
2018-06-05,BTGBTC,0.00509,0.005207,0.004901,0.00498,723.8,3.68
2018-06-04,BTGBTC,0.005191,0.005308,0.005013,0.00509,342.91,1.76
2018-06-03,BTGBTC,0.00509,0.005356,0.005013,0.005191,547.84,2.87
2018-06-02,BTGBTC,0.00477,0.005368,0.004701,0.00509,654.07,3.33
2018-06-01,BTGBTC,0.004801,0.0049,0.00468,0.00477,375.32,1.78
2018-05-31,BTGBTC,0.0047,0.00499,0.004527,0.004801,551.41,2.62
2018-05-30,BTGBTC,0.004939,0.005289,0.00452,0.0047,1204.8,5.63
2018-05-29,BTGBTC,0.004865,0.005228,0.0046,0.004939,809.03,3.91
2018-05-28,BTGBTC,0.005326,0.00555,0.004682,0.004865,1145.37,5.74
2018-05-27,BTGBTC,0.005577,0.005597,0.0051,0.005326,335.73,1.8
2018-05-26,BTGBTC,0.005,0.0058,0.005,0.005577,1250.21,6.74
2018-05-25,BTGBTC,0.005806,0.00599,0.004729,0.005,1980.8,10.47
2018-05-24,BTGBTC,0.005559,0.005953,0.00541,0.005806,704.4,3.97
2018-05-23,BTGBTC,0.00575,0.005888,0.00547,0.005559,774.84,4.37
2018-05-22,BTGBTC,0.00594,0.0061,0.00575,0.00575,803.02,4.76
2018-05-21,BTGBTC,0.006,0.006062,0.00581,0.00594,1000.07,5.98
2018-05-20,BTGBTC,0.005999,0.00612,0.00587,0.006,4449.16,26.74
2018-05-19,BTGBTC,0.006198,0.006198,0.005866,0.005999,1561.08,9.32
2018-05-18,BTGBTC,0.0066,0.00664,0.0057,0.006198,44811.21,265.79
2018-05-17,BTGBTC,0.007,0.007153,0.00653,0.0066,437.16,2.95
2018-05-16,BTGBTC,0.006892,0.007299,0.00664,0.007,260.97,1.79
2018-05-15,BTGBTC,0.0067,0.0074,0.006622,0.006892,230.6,1.6
2018-05-14,BTGBTC,0.006856,0.006881,0.00655,0.0067,436.05,2.93
2018-05-13,BTGBTC,0.006655,0.00692,0.006579,0.006856,419.85,2.84
2018-05-12,BTGBTC,0.006734,0.006981,0.00637,0.006655,626.76,4.16
2018-05-11,BTGBTC,0.007162,0.0073,0.0064,0.006734,521.45,3.56
2018-05-10,BTGBTC,0.007438,0.007581,0.007162,0.007162,323.64,2.38
2018-05-09,BTGBTC,0.007619,0.007753,0.007041,0.007438,346.32,2.59
2018-05-08,BTGBTC,0.007689,0.00797,0.0076,0.007619,262.54,2.03
2018-05-07,BTGBTC,0.008,0.008,0.00755,0.007689,187.92,1.47
2018-05-06,BTGBTC,0.00813,0.008479,0.007802,0.008,771.28,6.25
2018-05-05,BTGBTC,0.007662,0.008225,0.0076,0.00813,379.76,3.02
2018-05-04,BTGBTC,0.0076,0.007943,0.0076,0.007662,133.61,1.04
2018-05-03,BTGBTC,0.00817,0.00835,0.0076,0.0076,266.09,2.13
2018-05-02,BTGBTC,0.00785,0.0085,0.0072,0.00817,294.38,2.36
2018-05-01,BTGBTC,0.007886,0.007964,0.007633,0.00785,247.39,1.93
2018-04-30,BTGBTC,0.008204,0.008355,0.007886,0.007886,182.28,1.46
2018-04-29,BTGBTC,0.008241,0.008824,0.008,0.008204,468.34,3.87
2018-04-28,BTGBTC,0.008176,0.008399,0.007992,0.008241,396.57,3.24
2018-04-27,BTGBTC,0.0085,0.008548,0.007992,0.008176,222.6,1.82
2018-04-26,BTGBTC,0.008189,0.0085,0.007855,0.0085,568.92,4.71
2018-04-25,BTGBTC,0.009047,0.009047,0.007755,0.008189,1118.08,9.1
2018-04-24,BTGBTC,0.00866,0.009982,0.008655,0.009047,1317.03,12.36
2018-04-23,BTGBTC,0.007382,0.008889,0.007378,0.00866,980.08,8.16
2018-04-22,BTGBTC,0.007412,0.007658,0.0071,0.007382,574.45,4.27
2018-04-21,BTGBTC,0.007761,0.0081,0.007065,0.007412,952.38,7.19
2018-04-20,BTGBTC,0.007207,0.00835,0.007121,0.007761,1112.14,8.52
2018-04-19,BTGBTC,0.006763,0.00735,0.006636,0.007207,623.94,4.44
2018-04-18,BTGBTC,0.00662,0.006888,0.0062,0.006763,288.92,1.92
2018-04-17,BTGBTC,0.006557,0.00665,0.0063,0.00662,596.7,3.87
2018-04-16,BTGBTC,0.005937,0.006665,0.005801,0.006557,686.28,4.39
2018-04-15,BTGBTC,0.00573,0.005937,0.00565,0.005937,313.58,1.82
2018-04-14,BTGBTC,0.005791,0.005936,0.005569,0.00573,188.69,1.07
2018-04-13,BTGBTC,0.005857,0.005957,0.005727,0.005791,388.16,2.27
2018-04-12,BTGBTC,0.006017,0.00629,0.005169,0.005857,424.18,2.48
2018-04-11,BTGBTC,0.006139,0.006163,0.005911,0.006017,252.22,1.52
2018-04-10,BTGBTC,0.006003,0.0063,0.005913,0.006139,295.95,1.78
2018-04-09,BTGBTC,0.005991,0.006219,0.0059,0.006003,293.61,1.77
2018-04-08,BTGBTC,0.006038,0.006038,0.00587,0.005991,112.62,0.6675
2018-04-07,BTGBTC,0.006065,0.006088,0.005859,0.006038,224.0,1.34
2018-04-06,BTGBTC,0.006046,0.00613,0.005832,0.006065,264.64,1.57
2018-04-05,BTGBTC,0.006066,0.00663,0.00591,0.006046,306.25,1.87
2018-04-04,BTGBTC,0.006076,0.006228,0.00591,0.006066,289.89,1.76
2018-04-03,BTGBTC,0.005999,0.006465,0.00591,0.006076,490.23,2.99
2018-04-02,BTGBTC,0.005973,0.006091,0.005879,0.005999,449.7,2.69
2018-04-01,BTGBTC,0.006257,0.00629,0.005909,0.005973,656.9,3.98
2018-03-31,BTGBTC,0.006403,0.006556,0.00601,0.006257,323.33,2.03
2018-03-30,BTGBTC,0.006305,0.006593,0.006141,0.006403,294.4,1.88
2018-03-29,BTGBTC,0.00665,0.006702,0.006141,0.006305,372.77,2.38
2018-03-28,BTGBTC,0.006603,0.006888,0.006566,0.00665,287.93,1.93
2018-03-27,BTGBTC,0.00685,0.00689,0.0066,0.006603,297.71,2.0
2018-03-26,BTGBTC,0.007035,0.007196,0.006601,0.00685,389.49,2.68
2018-03-25,BTGBTC,0.006943,0.007319,0.006578,0.007035,396.24,2.75
2018-03-24,BTGBTC,0.00668,0.007147,0.006567,0.006943,336.3,2.31
2018-03-23,BTGBTC,0.006887,0.007012,0.006567,0.00668,665.42,4.46
2018-03-22,BTGBTC,0.00713,0.007346,0.006735,0.006887,285.96,2.0
2018-03-21,BTGBTC,0.007259,0.007713,0.007016,0.00713,417.67,3.01
2018-03-20,BTGBTC,0.007761,0.007947,0.007,0.007259,738.21,5.6
2018-03-19,BTGBTC,0.006903,0.008022,0.006,0.007761,712.5,5.21
2018-03-18,BTGBTC,0.007341,0.007416,0.006454,0.006903,367.51,2.57
2018-03-17,BTGBTC,0.007536,0.008,0.0072,0.007341,393.72,2.98
2018-03-16,BTGBTC,0.00774,0.007897,0.007424,0.007536,567.37,4.29
