Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-06-28 06-PM,ETHEUR,279.69,279.69,269,269,0.05736,15.43
2019-06-28 05-PM,ETHEUR,279.69,279.69,279.69,279.69,0.0,0.0
2019-06-28 04-PM,ETHEUR,269.57,279.69,269.57,279.69,0.1085,30.34
2019-06-28 03-PM,ETHEUR,289.1,289.1,269.57,269.57,1.829,493.1
2019-06-28 02-PM,ETHEUR,270,289.1,270,289.1,1.211,350.01
2019-06-28 01-PM,ETHEUR,268.02,270.05,268.02,270,0.5895,159.17
2019-06-28 12-PM,ETHEUR,323.41,323.41,268.02,268.02,3.048,818.34
2019-06-28 11-AM,ETHEUR,324.56,324.56,323.41,323.41,0.1004,32.48
2019-06-28 10-AM,ETHEUR,325,325,275,324.56,0.562,156.5
2019-06-28 09-AM,ETHEUR,260.43,327,260.43,325,4.616,1393.68
2019-06-28 08-AM,ETHEUR,260.43,260.43,260.43,260.43,0.0,0.0
2019-06-28 07-AM,ETHEUR,260.43,260.43,260.43,260.43,0.0,0.0
2019-06-28 06-AM,ETHEUR,260.43,260.43,260.43,260.43,0.0,0.0
2019-06-28 05-AM,ETHEUR,260,272.15,260,260.43,2.571,690.7
2019-06-28 04-AM,ETHEUR,260,260,260,260,0.0,0.0
2019-06-28 03-AM,ETHEUR,260,260,260,260,0.0,0.0
2019-06-28 02-AM,ETHEUR,260,260,260,260,0.0,0.0
2019-06-28 01-AM,ETHEUR,260,260,260,260,0.0,0.0
2019-06-28 12-AM,ETHEUR,260,260,260,260,0.0,0.0
2019-06-27 11-PM,ETHEUR,266.69,266.69,260,260,0.4119,107.1
2019-06-27 10-PM,ETHEUR,266.69,266.69,266.69,266.69,0.0,0.0
2019-06-27 09-PM,ETHEUR,251.93,266.69,250,266.69,24.08,6179.39
2019-06-27 08-PM,ETHEUR,250,257.11,245.01,251.93,4.811,1206.85
2019-06-27 07-PM,ETHEUR,257,257,250,250,9.073,2295.14
2019-06-27 06-PM,ETHEUR,249,257,249,257,11.25,2874.1
2019-06-27 05-PM,ETHEUR,260.5,263.68,249,249,48.01,12123.46
2019-06-27 04-PM,ETHEUR,270.42,270.42,249,260.5,17.46,4542.1
2019-06-27 03-PM,ETHEUR,270.42,270.42,270.42,270.42,0.0,0.0
2019-06-27 02-PM,ETHEUR,260,271.35,260,270.42,10.17,2751.77
2019-06-27 01-PM,ETHEUR,272.07,272.07,260,260,0.248,64.59
2019-06-27 12-PM,ETHEUR,295.96,295.96,272.07,272.07,0.06693,18.21
2019-06-27 11-AM,ETHEUR,264.05,295.96,264.05,295.96,0.3889,110.2
2019-06-27 10-AM,ETHEUR,260,271.82,260,264.05,0.6498,173.08
2019-06-27 09-AM,ETHEUR,275,275,260,260,1.592,416.15
2019-06-27 08-AM,ETHEUR,290.27,290.27,275,275,3.505,970.08
2019-06-27 07-AM,ETHEUR,290.27,290.27,290.27,290.27,0.0,0.0
2019-06-27 06-AM,ETHEUR,281,290.29,281,290.27,0.3929,114.05
2019-06-27 05-AM,ETHEUR,281,281,281,281,0.0,0.0
2019-06-27 04-AM,ETHEUR,281,281,281,281,0.0,0.0
2019-06-27 03-AM,ETHEUR,281,281,281,281,0.0,0.0
2019-06-27 02-AM,ETHEUR,281,281,281,281,0.0,0.0
2019-06-27 01-AM,ETHEUR,280,286.3,280,281,2.583,733.75
2019-06-27 12-AM,ETHEUR,280,280,280,280,0.0,0.0
2019-06-26 11-PM,ETHEUR,280,280,280,280,0.0,0.0
2019-06-26 10-PM,ETHEUR,280,280,280,280,0.0,0.0
2019-06-26 09-PM,ETHEUR,285,309.55,280,280,9.243,2683.93
2019-06-26 08-PM,ETHEUR,310.2,320.55,285,285,47.75,14631.26
2019-06-26 07-PM,ETHEUR,312.22,313.84,309.64,310.2,3.362,1045.02
2019-06-26 06-PM,ETHEUR,309.82,312.75,309.82,312.22,9.63,2992.29
2019-06-26 05-PM,ETHEUR,312.54,312.54,308.23,309.82,44.65,13762.33
2019-06-26 04-PM,ETHEUR,302.94,312.84,302,312.54,8.19,2483.42
2019-06-26 03-PM,ETHEUR,324.9,324.9,302.01,302.94,39.75,12070.62
2019-06-26 02-PM,ETHEUR,298.96,324.9,298.96,324.9,23.17,7094.03
2019-06-26 01-PM,ETHEUR,298.96,298.96,298.96,298.96,0.0,0.0
2019-06-26 12-PM,ETHEUR,295,298.96,295,298.96,0.03435,10.27
2019-06-26 11-AM,ETHEUR,293.27,295,293.27,295,1.779,524.61
2019-06-26 10-AM,ETHEUR,293.27,293.27,293.27,293.27,0.0,0.0
2019-06-26 09-AM,ETHEUR,292.05,293.27,292.05,293.27,0.3362,98.59
2019-06-26 08-AM,ETHEUR,293,293,292.05,292.05,0.12,35.05
2019-06-26 07-AM,ETHEUR,291.93,293.42,291.93,293,0.8989,263.62
2019-06-26 06-AM,ETHEUR,291.93,291.93,291.93,291.93,0.0,0.0
2019-06-26 05-AM,ETHEUR,291.93,291.93,291.93,291.93,0.0,0.0
2019-06-26 04-AM,ETHEUR,291.93,291.93,291.93,291.93,0.0,0.0
2019-06-26 03-AM,ETHEUR,277.91,292.99,270,291.93,26.27,7453.93
2019-06-26 02-AM,ETHEUR,277.91,277.91,277.91,277.91,0.0,0.0
2019-06-26 01-AM,ETHEUR,279.2,279.2,277.91,277.91,0.9191,255.43
2019-06-26 12-AM,ETHEUR,277.51,279.2,277.51,279.2,2.894,807.72
2019-06-25 11-PM,ETHEUR,277.51,277.51,277.51,277.51,0.0,0.0
2019-06-25 10-PM,ETHEUR,277.03,277.51,272.41,277.51,2.76,754.1
2019-06-25 09-PM,ETHEUR,271.26,277.03,271.26,277.03,0.1805,50.0
2019-06-25 08-PM,ETHEUR,272.86,272.86,271.26,271.26,0.4534,123.37
2019-06-25 07-PM,ETHEUR,272.86,272.86,272.86,272.86,0.0,0.0
2019-06-25 06-PM,ETHEUR,271.9,272.86,271.9,272.86,0.03654,9.97
2019-06-25 05-PM,ETHEUR,273.97,273.97,271.9,271.9,1.222,332.29
2019-06-25 04-PM,ETHEUR,272.62,273.97,272.62,273.97,0.2068,56.65
2019-06-25 03-PM,ETHEUR,272.02,273.73,272.02,272.62,0.3837,105.01
2019-06-25 02-PM,ETHEUR,271.16,272.02,271.16,272.02,4.565,1241.88
2019-06-25 01-PM,ETHEUR,274.95,274.95,271.16,271.16,0.04017,10.89
2019-06-25 12-PM,ETHEUR,274.95,274.95,274.95,274.95,0.0,0.0
2019-06-25 11-AM,ETHEUR,274.95,274.95,274.95,274.95,0.0,0.0
2019-06-25 10-AM,ETHEUR,274.95,274.95,274.95,274.95,0.0,0.0
2019-06-25 09-AM,ETHEUR,275.2,275.2,274.95,274.95,0.8793,241.77
2019-06-25 08-AM,ETHEUR,275.03,275.69,275.03,275.2,13.64,3753.28
2019-06-25 07-AM,ETHEUR,273.49,275.03,273.49,275.03,0.76,209.02
2019-06-25 06-AM,ETHEUR,274.04,274.35,273.49,273.49,0.9495,260.36
2019-06-25 05-AM,ETHEUR,271.27,276.51,271.27,274.04,0.7175,197.51
2019-06-25 04-AM,ETHEUR,271.27,271.27,271.27,271.27,0.0,0.0
2019-06-25 03-AM,ETHEUR,271.27,271.27,271.27,271.27,0.0,0.0
2019-06-25 02-AM,ETHEUR,271.27,271.27,271.27,271.27,0.0,0.0
2019-06-25 01-AM,ETHEUR,271.27,271.27,271.27,271.27,0.0,0.0
2019-06-25 12-AM,ETHEUR,271.27,271.27,271.27,271.27,0.0,0.0
2019-06-24 11-PM,ETHEUR,270.73,271.82,270.73,271.27,0.7734,210.03
2019-06-24 10-PM,ETHEUR,270.73,270.73,270.73,270.73,0.0,0.0
2019-06-24 09-PM,ETHEUR,271.71,271.71,270.73,270.73,0.1069,28.95
2019-06-24 08-PM,ETHEUR,270.03,271.71,270.03,271.71,2.211,600.01
2019-06-24 07-PM,ETHEUR,271.3,271.3,270.03,270.03,0.1722,46.49
2019-06-24 06-PM,ETHEUR,273.4,273.4,271.3,271.3,6.0,1627.95
2019-06-24 05-PM,ETHEUR,273.4,273.4,273.4,273.4,0.0,0.0
2019-06-24 04-PM,ETHEUR,271,274.26,271,273.4,1.948,532.79
2019-06-24 03-PM,ETHEUR,270.86,271.19,270.86,271,0.2193,59.45
2019-06-24 02-PM,ETHEUR,270.94,272.07,270.86,270.86,1.176,318.7
2019-06-24 01-PM,ETHEUR,270.94,270.94,270.94,270.94,0.0,0.0
2019-06-24 12-PM,ETHEUR,270.94,270.94,270.94,270.94,0.0,0.0
