Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ILS
2018-02-25,BTCILS,33098.99,33999,32600.15,33696.99,13.23,442200.71
2018-02-24,BTCILS,35117.38,36200,32606.29,33098.99,16.26,555675.32
2018-02-23,BTCILS,35664.99,36980,33930.15,34600,12.12,429703.11
2018-02-22,BTCILS,36974.97,38699.85,33928,35664.99,39.37,1407602.51
2018-02-21,BTCILS,39400,39601.26,35600,36974.97,47.76,1804058.83
2018-02-20,BTCILS,39400,40500,39150,39400,38.34,1530184.73
2018-02-19,BTCILS,37690,39447,37450,39400,23.67,913948.78
2018-02-18,BTCILS,38998,39319,36021.01,37690,40.36,1524023.17
2018-02-17,BTCILS,36666,38998,36666,38998,23.74,908306.6
2018-02-16,BTCILS,36777.78,37000,33000,36666,48.49,1690660.76
2018-02-15,BTCILS,33000,36778.01,32400,36777.78,72.62,2556139.4
2018-02-14,BTCILS,30151,33926,30087,33000,36.73,1170947.93
2018-02-13,BTCILS,31398.5,31398.5,29693.38,30151,16.02,487728.68
2018-02-12,BTCILS,29100,31398.5,29100,31398.5,32.74,1000009.67
2018-02-11,BTCILS,30500,30896.85,28400,29100,24.21,712293.9
2018-02-10,BTCILS,30000,32999,29301,30500,34.57,1081814.02
2018-02-09,BTCILS,29492,30698,28005.01,30000,21.78,640817.47
2018-02-08,BTCILS,26800,30820.05,26355.18,29492,55.54,1623006.39
2018-02-07,BTCILS,26687.97,29998,23700,26800,82.06,2282518.18
2018-02-06,BTCILS,23000,27898.85,18701.3,26687.97,150.59,3380776.97
2018-02-05,BTCILS,27144.08,27868.36,21500,23000,135.2,3213413.49
2018-02-04,BTCILS,31950,31950,26800,27144.08,46.49,1328524.16
2018-02-03,BTCILS,29699,33298.99,26512.02,31950,42.37,1335196.36
2018-02-02,BTCILS,30000,31999,21510,29699,114.43,3037000.55
2018-02-01,BTCILS,34849,34942,24000,30000,115.1,3526358.23
2018-01-31,BTCILS,35000,35300,33503,34849,31.82,1098506.31
2018-01-30,BTCILS,39999.89,39999.89,34800.1,35000,42.68,1572006.76
2018-01-29,BTCILS,41299,41300,38560,39999.89,18.18,717972.38
2018-01-28,BTCILS,39303.01,41510,39111,41299,31.91,1280742.83
2018-01-27,BTCILS,40199.55,40761.18,4300,39303.01,16.75,666353.84
2018-01-26,BTCILS,40499,40895.97,37500,40199.55,20.79,808497.32
2018-01-25,BTCILS,40400,40898,37770,40499,44.25,1740022.65
2018-01-24,BTCILS,40000,41285,38443,40400,23.34,931126.8
2018-01-23,BTCILS,40833,42812,37002.01,40000,51.32,2061303.71
2018-01-22,BTCILS,43899.99,45133,38500,40833,50.56,2098096.81
2018-01-21,BTCILS,48000,48002.4,42500,43899.99,40.57,1831983.91
2018-01-20,BTCILS,42746.18,49989.99,42746.18,48000,78.64,3743142.59
2018-01-19,BTCILS,41500,45994.99,38000,42746.18,37.61,1649839.06
2018-01-18,BTCILS,39500,44998,38901,41500,64.89,2768535.55
2018-01-17,BTCILS,40000.01,44449.99,31000.03,39500,165.07,6058565.32
2018-01-16,BTCILS,51000,51000,37001,40000.01,126.52,5421124.71
2018-01-15,BTCILS,50200,51900,49500,51000,32.87,1671843.24
2018-01-14,BTCILS,51200.01,52264.61,49205.9,50200,24.83,1252923.0
2018-01-13,BTCILS,52000,53499,51200.01,51200.01,21.14,1107177.47
2018-01-12,BTCILS,51400,52750,51000,52000,21.15,1093633.59
2018-01-11,BTCILS,55000,55000,51101,51400,47.08,2470330.87
2018-01-10,BTCILS,55400,55498.99,51700,55000,76.83,4119441.93
2018-01-09,BTCILS,56396,56775,53400,55400,30.03,1653215.15
2018-01-08,BTCILS,57287,57287,52000,56396,66.72,3663888.63
2018-01-07,BTCILS,58223,58290,54750,57287,35.57,2027633.83
2018-01-06,BTCILS,58292,58998,56004.01,57985.1,17.0,977092.04
2018-01-05,BTCILS,54498,58292,54000,58292,47.23,2670929.51
2018-01-04,BTCILS,54298.99,54500,51789,54498,35.8,1924647.32
2018-01-03,BTCILS,54999,56499,53600,54298.99,32.78,1796532.89
2018-01-02,BTCILS,53599,56190,51999,54999,58.51,3184273.61
2018-01-01,BTCILS,53868.1,54249,50675,53599,36.59,1931109.0
2017-12-31,BTCILS,52798.87,54081.44,50000,53868.1,46.29,2435528.48
2017-12-30,BTCILS,54150,55661.03,50000,52798.87,45.44,2359779.68
2017-12-29,BTCILS,57009.41,59000,54000,54150,28.88,1619142.47
2017-12-28,BTCILS,59059.01,59067.31,55000,57009.41,36.68,2071309.86
2017-12-27,BTCILS,59001,61995,57000.04,59059.01,56.21,3362600.17
2017-12-26,BTCILS,54795.98,61200,6988.99,59001,66.39,3913066.8
2017-12-25,BTCILS,53499,58450,50887.14,54795.98,63.13,3506875.88
2017-12-24,BTCILS,58523,61294.99,45000,53499,112.38,5757411.4
2017-12-23,BTCILS,54490,62000,52300,58523,58.34,3428308.74
2017-12-22,BTCILS,59200,60099,40200.65,54490,191.16,9537489.57
2017-12-21,BTCILS,64439,66797,57500,59200,74.36,4574774.99
2017-12-20,BTCILS,63797.45,68000,60500,64439,83.26,5353465.08
2017-12-19,BTCILS,67980,69446,62500,63797.45,78.57,5180183.27
2017-12-18,BTCILS,67007,69860,66600,67980,58.44,4000206.41
2017-12-17,BTCILS,69125.16,69999,66758,67007,60.7,4175671.64
2017-12-16,BTCILS,64600,69699,63800,69125.16,51.2,3436438.9
2017-12-15,BTCILS,60548,64997,60000,64600,71.04,4457140.37
2017-12-14,BTCILS,59299,60799,56512,60548,68.08,4058254.98
2017-12-13,BTCILS,60300,61344.99,57067,59299,62.76,3737385.58
2017-12-12,BTCILS,60000,61989.99,58400,60300,70.96,4281843.71
2017-12-11,BTCILS,55100,61081,55000,60000,87.22,5169476.1
2017-12-10,BTCILS,54396,57499,46405,55100,112.84,5978908.8
2017-12-09,BTCILS,55979,56000,45022,54396,70.32,3564150.28
2017-12-08,BTCILS,60000,60200,14000,56100,92.9,5067723.67
2017-12-07,BTCILS,50900,60200,50000,59992,141.48,7899765.74
2017-12-06,BTCILS,42500,50500,42201.11,50500,116.13,5381895.11
2017-12-05,BTCILS,40659.72,42500,40500,42500,48.22,2020006.26
2017-12-04,BTCILS,40650,42360,40000,40659.72,38.93,1606414.28
2017-12-03,BTCILS,39800,39950,38799,39950,9.82,390197.61
2017-12-02,BTCILS,37990,39500,37000,38401,31.58,1214995.7
2017-12-01,BTCILS,36250,37998,34003,36500,39.52,1430640.88
2017-11-30,BTCILS,35699.85,37793,32430.24,36250,103.79,3636660.24
2017-11-29,BTCILS,35400,40300,30050,35699.85,177.12,6483268.05
2017-11-28,BTCILS,34550,36399.89,34500,35400,92.23,3262705.49
2017-11-27,BTCILS,33000,34998,31740,34550,114.26,3897219.96
2017-11-26,BTCILS,31500,33999.97,31080.82,33000,68.43,2220867.6
2017-11-25,BTCILS,30069,31500,30044,31500,43.21,1318931.05
2017-11-24,BTCILS,29501,30077,28905.11,30069,50.38,1501201.35
2017-11-23,BTCILS,30066,30099,29403.02,29501,38.3,1146467.75
2017-11-22,BTCILS,29700,30099,29000,30066,29.37,878965.83
2017-11-21,BTCILS,29150,30099,28400,29700,54.55,1612345.25
2017-11-20,BTCILS,28700,29150,28300,29150,47.23,1364967.4
2017-11-19,BTCILS,28250,28799,27750.5,28700,30.67,872989.17
2017-11-18,BTCILS,27850,28730,26800.16,28250,22.23,622632.5
2017-11-17,BTCILS,28425,29150,27000,27850,67.74,1920018.62
2017-11-16,BTCILS,26986.99,28426.68,26300,28425,50.96,1398076.5
2017-11-15,BTCILS,24200,26996,24200,26986.99,46.04,1202891.79
2017-11-14,BTCILS,25379.16,26350,23000.01,24200,78.31,1943918.38
2017-11-13,BTCILS,22599.89,25555,21065.11,25379.16,69.59,1673177.34
2017-11-12,BTCILS,23449.9,24646,20000,22599.89,104.04,2341257.29
2017-11-11,BTCILS,23800,24649,22000,23449.9,31.01,716806.97
2017-11-10,BTCILS,26889.85,27249.99,23114,23800,73.26,1801508.28
2017-11-09,BTCILS,27500,28499,25300,26889.85,50.35,1334097.67
2017-11-08,BTCILS,26270,30000,25455,27500,85.07,2371874.08
2017-11-07,BTCILS,25600.01,26767,24285,26270,47.79,1232172.66
2017-11-06,BTCILS,26200.02,29300,25103.02,25600.01,97.57,2593142.07
2017-11-05,BTCILS,26271,26999,25931,26200.02,33.09,879421.14
2017-11-04,BTCILS,25399,26271,2500,26271,54.65,1381498.18
2017-11-03,BTCILS,24450,25890,24450,25399,42.49,1073801.56
2017-11-02,BTCILS,23988.99,25998,23666.07,24450,80.98,1985319.37
2017-11-01,BTCILS,22494,23988.99,22000,23988.99,40.25,938136.38
2017-10-31,BTCILS,22100,22494,21710,22494,41.09,914037.16
2017-10-30,BTCILS,21750,22189,21257,22100,26.71,582565.91
2017-10-29,BTCILS,20652.71,21999.88,20500.02,21750,52.3,1107392.43
2017-10-28,BTCILS,21348.99,21599,20651.03,20652.71,6.92,145241.49
2017-10-27,BTCILS,21550,21891.99,20800,21348.99,20.08,428856.66
2017-10-26,BTCILS,20470,22200,20300.01,21550,35.2,752656.57
2017-10-25,BTCILS,20800,20800,20040,20470,36.6,750130.16
2017-10-24,BTCILS,21600,21900,20400,20800,46.86,971359.46
2017-10-23,BTCILS,21498,22350,21080.11,21600,49.85,1075147.08
2017-10-22,BTCILS,22080.88,22080.88,20800,21498,26.72,567332.44
2017-10-21,BTCILS,21300,22100,20800.86,22080.88,28.94,627793.53
2017-10-20,BTCILS,20374.99,21300,20010,21300,55.9,1149679.55
2017-10-19,BTCILS,20100,20450,19950.01,20374.99,20.22,408727.4
2017-10-18,BTCILS,19950,20150.92,18600,20100,43.57,842599.71
2017-10-17,BTCILS,19801.01,20430,19450.11,19950,28.89,581328.59
2017-10-16,BTCILS,19700.03,20222,19000,19801.01,27.1,536058.32
2017-10-15,BTCILS,20200,20500,19261,19700.03,27.04,538981.81
2017-10-14,BTCILS,18713.52,20200,16000.01,20200,43.71,843890.2
2017-10-13,BTCILS,18998,20500,18450,18713.52,59.85,1177552.93
2017-10-12,BTCILS,17626,18998,17340.11,18998,62.45,1129582.58
2017-10-11,BTCILS,17300,17750,17100,17626,22.01,383672.76
2017-10-10,BTCILS,17049.99,17949,17000,17300,25.84,448965.35
2017-10-09,BTCILS,16749,17123,16250,17049.99,39.88,664861.13
2017-10-08,BTCILS,16279.99,16776.99,15800,16749,48.34,785572.41
2017-10-07,BTCILS,15720,16279.99,15720,16279.99,6.59,105628.6
2017-10-06,BTCILS,15700.01,16297,15700.01,15720,10.45,166441.53
2017-10-05,BTCILS,15300,15900,15190,15700.01,3.88,60877.79
2017-10-04,BTCILS,15800,15900,15300,15300,7.71,120303.63
2017-10-03,BTCILS,16194.34,16250,15500,15800,24.95,390331.78
2017-10-02,BTCILS,15900,16297.76,15500,16194.34,21.12,335758.92
2017-10-01,BTCILS,15750.01,15996,15501,15900,20.13,315637.44
2017-09-30,BTCILS,15200,16000,15200,15750.01,7.26,113359.48
2017-09-29,BTCILS,15494.99,15495,14800,15200,10.58,161420.45
2017-09-28,BTCILS,15283.15,15700,15050,15494.99,15.91,244264.09
2017-09-27,BTCILS,14450,15500,14415,15283.15,23.25,347651.08
2017-09-26,BTCILS,14500,14500,14050,14450,5.41,77646.25
2017-09-25,BTCILS,13949.75,14500,13370.87,14500,14.72,206311.95
2017-09-24,BTCILS,14600,14600,12900,13949.75,41.43,556670.82
2017-09-23,BTCILS,13839.89,14600,13503.11,14600,12.88,184319.12
2017-09-22,BTCILS,13869.89,14349.99,13271,13839.89,11.68,159746.48
2017-09-21,BTCILS,14880,14880,13500,13869.89,29.66,416515.88
2017-09-20,BTCILS,14699,14899,14100,14880,12.49,181010.03
2017-09-19,BTCILS,15320,15320,14350,14699,24.49,358474.19
2017-09-18,BTCILS,13750,15500,13720.01,15320,25.54,376981.31
2017-09-17,BTCILS,14598.86,14598.86,12800,13750,69.85,928580.78
2017-09-16,BTCILS,14410,15379.89,14100,14598.86,9.89,144180.35
2017-09-15,BTCILS,12032,15500,10950,14410,115.52,1463753.11
2017-09-14,BTCILS,14580,14580,12032,12032,93.88,1247216.76
2017-09-13,BTCILS,16339.89,16339.89,14000,14580,80.33,1179339.15
2017-09-12,BTCILS,15474.8,15474.8,15474.8,15474.8,0.0,0.0
2017-09-11,BTCILS,15474.8,15474.8,15474.8,15474.8,0.0,0.0
2017-09-10,BTCILS,15715.01,16199.77,15400.12,15474.8,13.09,207212.03
2017-09-09,BTCILS,15301,16489.89,15301,15715.01,8.66,139168.99
2017-09-08,BTCILS,17698.91,17698.91,15301,15301,57.93,946592.94
2017-09-07,BTCILS,17270.11,17968,16520,17698.91,60.19,1031791.57
2017-09-06,BTCILS,16706,17900,16700,17270.11,24.96,432114.69
2017-09-05,BTCILS,16700,17370,15600,16706,53.87,880291.17
2017-09-04,BTCILS,17750,18000,15500,16700,81.12,1334586.63
2017-09-03,BTCILS,17050,18500,17050,17750,39.14,692280.02
2017-09-02,BTCILS,18000,18500,17000,17050,31.42,553120.99
2017-09-01,BTCILS,17700,18399,17400,18000,32.78,592963.84
2017-08-31,BTCILS,17294.99,18400,16832.92,17700,18.68,327748.75
2017-08-30,BTCILS,16995,17295,16750,17294.99,37.86,645993.56
2017-08-29,BTCILS,15950,16997,15702,16995,47.15,768934.0
2017-08-28,BTCILS,15920,15950,15551,15950,22.36,354790.85
2017-08-27,BTCILS,15900,15950,15560,15920,13.04,206553.89
2017-08-26,BTCILS,15700,15900,15551.01,15900,9.12,143893.53
2017-08-25,BTCILS,15650,16070,15650,15700,18.14,288320.95
2017-08-24,BTCILS,15001,16095,15000.23,15650,35.39,555674.89
2017-08-23,BTCILS,14900,15599,14900,15001,31.45,480288.86
2017-08-22,BTCILS,14720.01,15230,14003,14900,47.53,698656.31
2017-08-21,BTCILS,15350,15398.99,14720,14720.01,20.33,306560.83
2017-08-20,BTCILS,15205,16000,15000,15350,20.96,323952.68
2017-08-19,BTCILS,15497,15497,14800,15205,12.0,180235.75
2017-08-18,BTCILS,16449.9,16450,14785.01,15497,39.59,620740.67
2017-08-17,BTCILS,15444,16449.9,15101,16449.9,43.11,678309.73
2017-08-16,BTCILS,15199.99,15444,14700,15444,27.13,411998.72
2017-08-15,BTCILS,15300,15444,14003,15199.99,53.43,791498.98
2017-08-14,BTCILS,14500,15300,14000,15300,68.85,1027853.35
2017-08-13,BTCILS,13100,14999,12700,14500,56.25,792810.48
2017-08-12,BTCILS,12999,13600,12700,13100,60.45,796292.48
2017-08-11,BTCILS,11850,12999,11800,12999,16.87,208011.32
2017-08-10,BTCILS,11690,12000,11500,11850,24.15,285447.27
2017-08-09,BTCILS,11800,11898,11401.02,11690,23.99,281778.67
2017-08-08,BTCILS,11914,12000,10400.2,11800,38.24,449175.73
2017-08-07,BTCILS,11180,11925,11110,11914,38.53,446849.1
2017-08-06,BTCILS,11498,11498,10701,11180,13.59,150809.83
2017-08-05,BTCILS,9796,11498,9650,11498,69.53,727314.72
2017-08-04,BTCILS,9800,9990,9700.01,9796,21.66,214375.57
2017-08-03,BTCILS,9500,9800,9500,9800,27.45,266628.82
2017-08-02,BTCILS,9400,9748.89,9351,9500,18.79,180191.88
2017-08-01,BTCILS,8800,9770,8800,9400,19.68,187396.22
2017-07-31,BTCILS,9700,9739,5001,8800,139.2,1084883.38
2017-07-30,BTCILS,9719.99,9731.83,9400.64,9700,8.3,79241.37
2017-07-29,BTCILS,9897.77,9897.77,9400.01,9719.99,7.48,71920.6
2017-07-28,BTCILS,9499,9897.77,9350.03,9897.77,21.1,202556.14
2017-07-27,BTCILS,9225,9499,9000.04,9499,25.9,243503.86
2017-07-26,BTCILS,8989,9349,8902,9225,34.91,320181.14
2017-07-25,BTCILS,9880,9980,8900.11,8989,20.92,196563.66
2017-07-24,BTCILS,9888.03,9890,9565.49,9880,20.65,203366.78
2017-07-23,BTCILS,9300,9888.03,9000,9888.03,19.3,182367.53
2017-07-22,BTCILS,9300,9900,9300,9300,32.67,318246.86
2017-07-21,BTCILS,10200,10200,9230,9300,11.51,108959.26
2017-07-20,BTCILS,8649.9,10200,8649.9,10200,105.78,1006154.81
2017-07-19,BTCILS,8975,9050,8300,8649.9,25.27,220615.22
2017-07-18,BTCILS,8257.76,9050,7900.02,8975,38.19,327358.23
2017-07-17,BTCILS,7250,8279.87,7203.84,8257.76,53.46,415304.66
2017-07-16,BTCILS,7335.35,7549.98,0,7250,90.36,640014.41
2017-07-15,BTCILS,7890,8000,7333,7335.35,57.44,438562.72
2017-07-14,BTCILS,8450.01,8650,7801,7890,44.19,362615.61
2017-07-13,BTCILS,8738.38,8749.99,8450.01,8450.01,16.07,138825.13
2017-07-12,BTCILS,8499.03,9000,8260,8738.38,58.01,502380.28
2017-07-11,BTCILS,8500,8789.36,8111.03,8499.03,40.1,336640.32
2017-07-10,BTCILS,8970,9000,8500,8500,44.65,393021.4
2017-07-09,BTCILS,9199.97,9199.97,8732,8970,32.44,290992.14
2017-07-08,BTCILS,8901,9239,8800,9199.97,34.1,308133.82
2017-07-07,BTCILS,9186.07,9299.99,8901,8901,13.65,124534.11
2017-07-06,BTCILS,9250,9400.5,9051.06,9186.07,13.52,125312.8
2017-07-05,BTCILS,9247.98,9450,9013,9250,23.25,215731.24
2017-07-04,BTCILS,9489,9598,9000,9247.98,33.87,314260.39
2017-07-03,BTCILS,9249.9,9489,9100.01,9489,20.72,193218.56
2017-07-02,BTCILS,8702,9249.9,8702,9249.9,9.72,87717.63
2017-07-01,BTCILS,9250,9500,8702,8702,21.43,193350.19
2017-06-30,BTCILS,9590,9599,9222,9250,13.45,127324.42
2017-06-29,BTCILS,9599,9599,9350,9590,10.04,95928.94
2017-06-28,BTCILS,9000,9599.9,9000,9599,20.15,189587.17
2017-06-27,BTCILS,8794.99,9000,8500.1,9000,40.13,351078.77
2017-06-26,BTCILS,9099.9,9299.97,8420,8794.99,43.3,379312.72
2017-06-25,BTCILS,9310.01,9599,8550,9099.9,50.82,464278.91
2017-06-24,BTCILS,9701.93,9929.99,9300,9310.01,44.15,424492.95
2017-06-23,BTCILS,9950,10188.97,9669,9701.93,30.15,299772.86
2017-06-22,BTCILS,9977.98,10149.02,9603.01,9950,25.01,249820.07
2017-06-21,BTCILS,10000,10199.87,9800.02,9977.98,39.65,396874.66
2017-06-20,BTCILS,9739,10199.99,9501,10000,40.21,396547.34
2017-06-19,BTCILS,9300,9749.5,9300,9739,33.09,318917.24
2017-06-18,BTCILS,9850,10100,9300,9300,40.5,393430.8
2017-06-17,BTCILS,9300,9998,9300,9850,37.17,362377.52
2017-06-16,BTCILS,8998.98,9847,8851.1,9300,68.2,636312.71
2017-06-15,BTCILS,9001,9746,8203,8998.98,113.77,1000408.27
2017-06-14,BTCILS,10300.89,10500,9001,9001,92.92,909545.77
2017-06-13,BTCILS,10797,10797,9508,10300.89,80.52,811822.62
2017-06-12,BTCILS,10651,11149.9,9500,10797,143.2,1489885.81
2017-06-11,BTCILS,10836.9,10998,10400,10651,42.02,450039.75
2017-06-10,BTCILS,10400.01,10994.89,10400.01,10836.9,32.02,344427.92
2017-06-09,BTCILS,10900,11249,10400,10400.01,36.49,392435.64
2017-06-08,BTCILS,10325,11400,10000,10900,47.72,519204.73
2017-06-07,BTCILS,10600.3,11100,10325,10325,41.68,445632.22
2017-06-06,BTCILS,10250,11299,10100,10600.3,73.27,778127.08
2017-06-05,BTCILS,9451,10349,9370.11,10250,73.86,731943.72
2017-06-04,BTCILS,9485,9650,9100,9451,35.11,333194.76
2017-06-03,BTCILS,8930,9500,8920,9485,25.34,231310.34
2017-06-02,BTCILS,8900,8930,8750,8930,30.45,270688.46
2017-06-01,BTCILS,8498.68,8900,8350.1,8900,21.21,185970.73
2017-05-31,BTCILS,8200,8844.69,8100,8498.68,36.87,310485.36
2017-05-30,BTCILS,8754,8900,8130,8200,41.24,354578.98
2017-05-29,BTCILS,8300,8756,8100,8754,34.26,291893.77
2017-05-28,BTCILS,7776.99,9198,7776.99,8300,50.83,422409.78
2017-05-27,BTCILS,7906.01,8350,6520,7776.99,67.1,487638.01
2017-05-26,BTCILS,8088,9299,7760,7906.01,75.92,658826.93
2017-05-25,BTCILS,8791.99,9600,7800.01,8088,138.32,1215227.7
2017-05-24,BTCILS,8224,8800,8000,8791.99,69.55,593507.29
2017-05-23,BTCILS,7600,8397.9,7548,8224,45.96,365750.06
2017-05-22,BTCILS,7350,8368,7350,7600,64.87,508086.96
2017-05-21,BTCILS,7330,7549,7070,7350,37.32,273202.31
2017-05-20,BTCILS,7000.01,7390,7000.01,7330,14.64,105513.21
2017-05-19,BTCILS,6900,7180,6820.01,7000.01,12.16,85450.4
2017-05-18,BTCILS,6690.99,6900,6600,6900,12.98,87963.89
2017-05-17,BTCILS,6500,6696,6330,6690.99,11.13,72687.85
2017-05-16,BTCILS,6428.97,6500,6102,6500,11.46,73021.8
2017-05-15,BTCILS,6440,6700,6300,6428.97,25.69,166058.83
2017-05-14,BTCILS,6101.01,6700,6101.01,6440,21.7,140380.03
2017-05-13,BTCILS,6138,6314,5902,6101.01,10.25,62331.73
2017-05-12,BTCILS,6900,7000,6138,6138,19.67,126574.93
2017-05-11,BTCILS,6300,49900,6299,6900,77.56,550035.15
2017-05-10,BTCILS,6183.6,6300,6002.05,6300,9.29,58062.18
2017-05-09,BTCILS,5800,6350,5800,6183.6,50.92,311479.58
2017-05-08,BTCILS,5893,5895,5600.04,5800,23.19,134097.09
2017-05-07,BTCILS,5250,5896,5250,5893,32.64,182453.16
2017-05-06,BTCILS,5499.99,5499.99,5201.01,5250,9.46,50412.22
2017-05-05,BTCILS,5488,6100,5200,5499.99,42.66,239457.85
2017-05-04,BTCILS,5350,5489.44,5150,5488,33.94,180961.08
2017-05-03,BTCILS,4969,5350,4950,5350,21.31,109942.95
2017-05-02,BTCILS,4999,5025,4850,4969,11.44,56974.32
2017-05-01,BTCILS,4689.99,4999,4600,4999,15.04,72889.61
2017-04-30,BTCILS,4699,4699,4500,4689.99,7.81,35985.67
2017-04-29,BTCILS,4765,4800,4550,4699,13.45,62606.89
2017-04-28,BTCILS,4799,4800,4610.01,4765,15.07,71045.15
2017-04-27,BTCILS,4670,4800,4610.05,4799,14.21,67460.76
2017-04-26,BTCILS,4650,4750,4500.02,4670,11.73,54894.6
2017-04-25,BTCILS,4559.99,4670,4451.04,4650,9.5,43996.97
2017-04-24,BTCILS,4405.04,4599.99,4405.04,4559.99,3.59,16251.05
2017-04-23,BTCILS,4390,4650.55,4390,4405.04,35.92,162453.05
2017-04-22,BTCILS,4400,4450,4261.01,4390,1.68,7276.88
2017-04-21,BTCILS,4489,4489,4250,4400,4.71,20619.86
2017-04-20,BTCILS,4394.92,4489,4330.01,4489,6.84,30247.83
2017-04-19,BTCILS,4329.03,4395,4305,4394.92,14.66,63767.4
2017-04-18,BTCILS,4303.01,4340,4201.03,4329.03,9.68,41366.68
2017-04-17,BTCILS,4349.49,4350,4234.01,4303.01,3.46,14955.25
2017-04-16,BTCILS,4349.99,4349.99,4202,4349.49,4.61,19619.46
2017-04-15,BTCILS,4346.81,4349.99,4249,4349.99,1.4,5971.55
2017-04-14,BTCILS,4233,4349.96,4233,4346.81,7.81,33431.87
2017-04-13,BTCILS,4349,4370,4220.01,4233,8.77,37916.95
2017-04-12,BTCILS,4322.01,4390,4067.5,4349,7.77,33192.92
2017-04-11,BTCILS,4399.69,4440,4322.01,4322.01,5.86,25782.64
2017-04-10,BTCILS,4380,4400,4297.11,4399.69,12.55,55008.38
2017-04-09,BTCILS,4339.92,4399.03,4255,4380,10.0,43482.02
2017-04-08,BTCILS,4246.01,4349.89,4230,4339.92,13.51,58198.02
2017-04-07,BTCILS,4301,4339.99,4233.17,4246.01,6.82,29168.83
2017-04-06,BTCILS,4164.99,4301,4067.51,4301,28.45,119649.37
2017-04-05,BTCILS,4187.99,4187.99,4070,4164.99,10.26,42582.39
2017-04-04,BTCILS,4165.99,4190,4063.18,4187.99,16.52,68532.01
2017-04-03,BTCILS,4049,4166,4001.48,4165.99,9.97,40700.02
2017-04-02,BTCILS,3850,4074,3850,4049,15.86,63062.84
2017-04-01,BTCILS,3850,3998.96,3671,3850,9.35,35494.81
2017-03-31,BTCILS,3715,3850,3715,3850,19.14,72965.34
2017-03-30,BTCILS,3849.99,3850,3715,3715,8.62,32667.74
2017-03-29,BTCILS,3750,3850,3664.01,3849.99,22.12,82283.25
2017-03-28,BTCILS,3777.01,4200,3744,3750,37.65,147837.28
2017-03-27,BTCILS,3696,3777.2,3611.57,3777.01,6.84,25442.63
2017-03-26,BTCILS,3650,3696,3649,3696,2.71,9978.46
2017-03-25,BTCILS,3620,3886.99,3470,3650,24.84,87896.05
2017-03-24,BTCILS,3950,3976.99,3620,3620,19.45,73326.06
2017-03-23,BTCILS,3979,3979,3850,3950,1.77,6910.42
2017-03-22,BTCILS,4300,4380,3820,3979,20.99,83674.45
2017-03-21,BTCILS,4000,4400,4000,4300,8.85,38165.92
2017-03-20,BTCILS,4169,4411.03,3851,4000,17.97,74764.55
2017-03-19,BTCILS,3980,4169,3800,4169,8.62,34463.14
2017-03-18,BTCILS,4050,4200,3720,3980,34.23,132214.82
2017-03-17,BTCILS,4339,4900,4005,4050,71.59,306812.69
2017-03-16,BTCILS,4570,4570,4104.31,4339,34.0,149781.91
2017-03-15,BTCILS,4500,4598.99,4500,4570,4.87,22191.84
2017-03-14,BTCILS,4587.99,4587.99,4415.02,4500,9.7,43926.02
2017-03-13,BTCILS,4467.34,4699.99,4410,4587.99,18.24,82289.53
2017-03-12,BTCILS,4271,4557,4243,4467.34,22.79,100651.75
2017-03-11,BTCILS,4053,4393.99,4049.99,4271,15.69,66498.19
2017-03-10,BTCILS,4399.99,4700,3700.03,4053,43.13,183199.33
2017-03-09,BTCILS,4203,4399.99,4203,4399.99,6.86,29439.25
2017-03-08,BTCILS,4600,4622,4203,4203,23.39,101518.8
2017-03-07,BTCILS,4700,4715,4402,4600,24.4,111298.09
2017-03-06,BTCILS,4488,4712,4370.01,4700,20.7,94211.92
2017-03-05,BTCILS,4360,4488,4301,4488,3.5,15290.38
2017-03-04,BTCILS,4400,4440,4360,4360,4.74,20666.2
2017-03-03,BTCILS,4400,4470,4270.03,4400,16.6,73011.41
2017-03-02,BTCILS,4325,4400,4290.02,4400,14.96,65509.07
2017-03-01,BTCILS,4230.01,4325,4228.01,4325,32.11,137787.7
2017-02-28,BTCILS,4225,4325,4225,4230.01,2.85,12216.77
2017-02-27,BTCILS,4155.02,4299.96,4155.02,4225,8.55,36173.57
2017-02-26,BTCILS,4200,4300,4155.02,4155.02,7.25,30812.9
2017-02-25,BTCILS,4200.01,4300,4200,4200,3.93,16487.02
2017-02-24,BTCILS,4299.99,4400,4144,4200.01,22.51,97036.66
2017-02-23,BTCILS,4003,4299.99,4003,4299.99,14.7,61259.68
2017-02-22,BTCILS,4100,4172.99,4000.02,4003,14.12,57727.81
2017-02-21,BTCILS,3929,4100,3892,4100,32.46,131355.95
2017-02-20,BTCILS,3850.01,3937,3787,3929,4.48,17480.04
2017-02-19,BTCILS,3710,3898,3710,3850.01,1.99,7727.26
2017-02-18,BTCILS,3935,3935,3710,3710,16.05,61155.39
2017-02-17,BTCILS,3937,3937,3850.01,3935,2.44,9538.09
2017-02-16,BTCILS,3876,3937,3771.05,3937,5.49,21487.48
2017-02-15,BTCILS,3800,3900,3761,3876,8.38,32021.41
2017-02-14,BTCILS,3796,3937,3750.01,3800,3.87,14836.79
2017-02-13,BTCILS,3800,3800,3718,3796,5.04,19109.1
2017-02-12,BTCILS,3750.01,3800,3750.01,3751,6.16,23135.04
