Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume RUR
2018-04-19 04-AM,ETHRUR,31300,31377,31134,31370,8.16,254786.99
2018-04-19 03-AM,ETHRUR,31155,31400,31029,31300,4.35,135780.42
2018-04-19 02-AM,ETHRUR,31055.34,31400,30890,31155,3.26,101010.36
2018-04-19 01-AM,ETHRUR,31060.1,31400,30890,31055.34,6.66,206746.86
2018-04-19 12-AM,ETHRUR,31400,31590,31000,31060.1,25.11,789192.02
2018-04-18 11-PM,ETHRUR,30959,31400,30890,31400,7.24,225847.73
2018-04-18 10-PM,ETHRUR,31097.8,31300.91,30890,30959,12.68,395381.23
2018-04-18 09-PM,ETHRUR,30815.87,31200,30755,31097.8,10.36,321236.82
2018-04-18 08-PM,ETHRUR,30355.37,31000,30355.37,30815.87,31.07,960599.97
2018-04-18 07-PM,ETHRUR,30538.92,30744,30355.37,30355.37,17.65,538872.69
2018-04-18 06-PM,ETHRUR,30500,30640,30500,30538.92,18.92,578773.5
2018-04-18 05-PM,ETHRUR,30606,30639,30455,30500,14.37,438717.09
2018-04-18 04-PM,ETHRUR,30500,30617.45,30281.69,30606,14.21,432463.12
2018-04-18 03-PM,ETHRUR,30693.22,30849.99,30263,30500,22.84,696157.72
2018-04-18 02-PM,ETHRUR,30801,30900,30666,30693.22,10.3,316786.38
2018-04-18 01-PM,ETHRUR,30850,30900,30650.11,30801,17.67,543373.11
2018-04-18 12-PM,ETHRUR,30650.11,30919,30650.11,30850,13.05,401901.65
2018-04-18 11-AM,ETHRUR,30700,30820,30554.11,30650.11,11.97,367164.87
2018-04-18 10-AM,ETHRUR,30400,30820,30393.72,30700,25.36,775320.0
2018-04-18 09-AM,ETHRUR,30550,30700,30400,30400,14.5,443843.56
2018-04-18 08-AM,ETHRUR,30615.65,30856.43,30479.33,30550,11.87,363843.24
2018-04-18 07-AM,ETHRUR,30656.41,31000,30605,30615.65,16.36,503894.14
2018-04-18 06-AM,ETHRUR,30399,30887.25,30263,30656.41,17.41,529731.78
2018-04-18 05-AM,ETHRUR,30333,30418.51,30125,30399,9.98,303175.23
2018-04-18 04-AM,ETHRUR,30298,30418.51,30070.1,30333,9.05,273679.18
2018-04-18 03-AM,ETHRUR,30417,30417,30214.1,30298,2.4,72750.57
2018-04-18 02-AM,ETHRUR,30400,30418.51,30344.22,30417,4.13,125481.25
2018-04-18 01-AM,ETHRUR,30416.58,30501.1,30325.63,30400,1.45,43989.37
2018-04-18 12-AM,ETHRUR,30388.13,30459.38,30213.76,30416.58,1.01,30563.0
2018-04-17 11-PM,ETHRUR,30794.97,30794.97,30153.02,30388.13,2.67,81109.31
2018-04-17 10-PM,ETHRUR,30567.2,30795,30479.83,30794.97,4.28,130791.32
2018-04-17 09-PM,ETHRUR,30680,30835.13,30230,30567.2,8.49,258266.32
2018-04-17 08-PM,ETHRUR,30202.5,30712,30075.11,30680,13.15,399490.18
2018-04-17 07-PM,ETHRUR,30700,30780.13,30201,30202.5,22.06,673389.73
2018-04-17 06-PM,ETHRUR,30890.45,31031.45,30700,30700,14.54,447705.07
2018-04-17 05-PM,ETHRUR,30961.8,31000,30700,30890.45,9.86,304521.18
2018-04-17 04-PM,ETHRUR,30870,31141.9,30740,30961.8,12.77,395648.56
2018-04-17 03-PM,ETHRUR,30839.71,31100,30700,30870,20.77,641150.18
2018-04-17 02-PM,ETHRUR,31005.48,31144.09,30700.98,30839.71,16.29,503088.8
2018-04-17 01-PM,ETHRUR,30862.12,31199,30862.12,31005.48,23.75,737455.81
2018-04-17 12-PM,ETHRUR,30652.29,31156.48,30644.12,30862.12,23.2,718902.26
2018-04-17 11-AM,ETHRUR,31000,31020,30645.54,30652.29,20.9,644820.17
2018-04-17 10-AM,ETHRUR,31300,31400,30840.22,31000,13.02,402781.18
2018-04-17 09-AM,ETHRUR,31000,31300,30625.12,31300,26.09,809513.07
2018-04-17 08-AM,ETHRUR,30391.2,31029.85,30329,31000,27.88,856963.73
2018-04-17 07-AM,ETHRUR,30380,30703.63,30113,30391.2,12.16,370416.64
2018-04-17 06-AM,ETHRUR,30227.03,30500,30091.62,30380,12.0,362004.44
2018-04-17 05-AM,ETHRUR,30150,30650.87,30000,30227.03,12.04,365551.35
2018-04-17 04-AM,ETHRUR,30255.69,30255.69,30000,30150,15.75,473057.33
2018-04-17 03-AM,ETHRUR,30681.9,30681.9,30255.69,30255.69,5.33,161818.27
2018-04-17 02-AM,ETHRUR,30323.48,30796.65,30306.03,30681.9,8.57,261124.75
2018-04-17 01-AM,ETHRUR,30588.82,30906.88,30289,30323.48,3.39,103223.36
2018-04-17 12-AM,ETHRUR,30693,31029.85,30356,30588.82,4.56,140208.31
2018-04-16 11-PM,ETHRUR,30356.49,30750,30356.49,30693,2.42,73980.49
2018-04-16 10-PM,ETHRUR,30990.08,30990.08,30289,30356.49,6.76,205199.77
2018-04-16 09-PM,ETHRUR,30562,31000,30350.46,30990.08,16.29,498370.85
2018-04-16 08-PM,ETHRUR,30622,30713,30562,30562,12.57,384990.89
2018-04-16 07-PM,ETHRUR,30622,30859.69,30600,30622,9.23,283235.11
2018-04-16 06-PM,ETHRUR,30550.92,30895.81,30550.92,30622,13.83,425268.6
2018-04-16 05-PM,ETHRUR,30624.05,30945.95,30400,30550.92,16.9,517267.55
2018-04-16 04-PM,ETHRUR,30316.3,30624.05,30300,30624.05,27.2,825835.84
2018-04-16 03-PM,ETHRUR,30560.69,30600,30315.15,30316.3,19.99,607640.3
2018-04-16 02-PM,ETHRUR,30624.05,30624.05,30292,30560.69,14.58,443542.76
2018-04-16 01-PM,ETHRUR,30623.64,30762.87,30452.11,30624.05,21.29,651164.03
2018-04-16 12-PM,ETHRUR,31180,31180,30462.57,30623.64,19.3,595914.54
2018-04-16 11-AM,ETHRUR,31110,31465.69,30750,31180,12.28,381692.18
2018-04-16 10-AM,ETHRUR,31380,31399,30853.77,31110,16.06,500454.01
2018-04-16 09-AM,ETHRUR,31350,31400,31143.87,31380,9.62,301215.55
2018-04-16 08-AM,ETHRUR,31250,31439,31039,31350,14.4,449321.23
2018-04-16 07-AM,ETHRUR,31247.13,31250,30915.88,31250,14.6,454713.7
2018-04-16 06-AM,ETHRUR,30806.3,31250,30691,31247.13,18.72,577927.07
2018-04-16 05-AM,ETHRUR,31400,31400,30709.99,30806.3,19.39,601392.47
2018-04-16 04-AM,ETHRUR,31550,31793.7,31317.51,31400,12.36,389491.13
2018-04-16 03-AM,ETHRUR,31705.52,31999,31550,31550,7.31,230989.07
2018-04-16 02-AM,ETHRUR,31811.05,31811.05,31500,31705.52,10.36,327392.05
2018-04-16 01-AM,ETHRUR,31849.99,32000,31750,31811.05,15.41,492534.58
2018-04-16 12-AM,ETHRUR,31767.93,31999,31705.52,31849.99,9.69,309258.91
2018-04-15 11-PM,ETHRUR,31890,31898,31640.87,31767.93,5.53,176374.37
2018-04-15 10-PM,ETHRUR,31583.49,31890,31558.7,31890,2.36,74800.96
2018-04-15 09-PM,ETHRUR,31670,31800,31500,31583.49,2.36,74577.86
2018-04-15 08-PM,ETHRUR,31700,31898,31600,31670,11.07,350380.87
2018-04-15 07-PM,ETHRUR,31910.38,31926.19,31700,31700,8.76,278860.9
2018-04-15 06-PM,ETHRUR,31601.14,31910.38,31601.14,31910.38,27.21,865824.6
2018-04-15 05-PM,ETHRUR,31500,31903,31500,31601.14,30.33,956715.15
2018-04-15 04-PM,ETHRUR,31600,31824,31412,31500,13.33,420310.43
2018-04-15 03-PM,ETHRUR,31736.53,31999,31460.49,31600,19.2,610434.0
2018-04-15 02-PM,ETHRUR,31775.79,32000,31469.5,31736.53,21.68,688176.62
2018-04-15 01-PM,ETHRUR,31500,31775.79,31250,31775.79,10.16,319912.35
2018-04-15 12-PM,ETHRUR,31339,31500,31120,31500,22.69,708687.45
2018-04-15 11-AM,ETHRUR,30531.1,31498,30531.1,31339,24.59,764314.66
2018-04-15 10-AM,ETHRUR,30600,30789.86,30500,30531.1,17.39,532903.47
2018-04-15 09-AM,ETHRUR,30499,30739,30290,30600,17.52,534386.02
2018-04-15 08-AM,ETHRUR,30387,30500.02,30257.96,30499,8.51,258372.47
2018-04-15 07-AM,ETHRUR,30690,30755.27,30309.78,30387,11.27,343977.89
2018-04-15 06-AM,ETHRUR,30600,30698,30500,30690,8.82,270067.44
2018-04-15 05-AM,ETHRUR,30400.18,30600,30330,30600,5.81,177331.35
2018-04-15 04-AM,ETHRUR,30301,30597.92,30301,30400.18,2.02,61387.34
2018-04-15 03-AM,ETHRUR,30510,30597.92,30197.54,30301,4.65,141499.94
2018-04-15 02-AM,ETHRUR,30510,30699.34,30510,30510,5.01,152857.76
2018-04-15 01-AM,ETHRUR,30502,30735.17,30500,30510,5.4,164780.37
2018-04-15 12-AM,ETHRUR,30514.68,30760,30500.2,30502,6.01,183680.49
2018-04-14 11-PM,ETHRUR,30502,30660,30500.31,30514.68,10.1,309258.37
2018-04-14 10-PM,ETHRUR,30231,30650,30231,30502,13.9,424378.37
2018-04-14 09-PM,ETHRUR,30338,30455.09,29922.19,30231,4.11,124261.56
2018-04-14 08-PM,ETHRUR,30208.15,30516,30208.15,30338,11.07,336239.71
2018-04-14 07-PM,ETHRUR,29820,30300.91,29820,30208.15,6.4,193158.18
2018-04-14 06-PM,ETHRUR,29790,30150,29790,29820,17.03,508148.66
2018-04-14 05-PM,ETHRUR,30069,30240,29657.05,29790,10.29,308628.75
2018-04-14 04-PM,ETHRUR,29637,30069,29630,30069,13.83,412144.43
2018-04-14 03-PM,ETHRUR,29603,29900,29600,29637,18.5,548350.85
2018-04-14 02-PM,ETHRUR,29865.6,29913.71,29516.57,29603,17.56,522631.08
2018-04-14 01-PM,ETHRUR,29600,29865.6,29400,29865.6,21.2,626964.29
2018-04-14 12-PM,ETHRUR,30100,30100,29600,29600,31.0,926684.85
2018-04-14 11-AM,ETHRUR,30200.9,30300.9,30000,30100,20.88,628096.03
2018-04-14 10-AM,ETHRUR,30302,30740,30000,30200.9,18.58,562454.26
2018-04-14 09-AM,ETHRUR,30428.99,30805,30300,30302,17.95,547069.08
2018-04-14 08-AM,ETHRUR,30846.87,31152.84,30110.36,30428.99,16.49,506179.97
2018-04-14 07-AM,ETHRUR,30000.9,30924.11,29942,30846.87,17.59,532446.55
2018-04-14 06-AM,ETHRUR,30389.09,30389.09,29722.72,30000.9,15.26,457663.99
2018-04-14 05-AM,ETHRUR,30641.15,30996.31,30389.09,30389.09,7.39,225995.29
2018-04-14 04-AM,ETHRUR,30789.69,30789.69,30389.1,30641.15,9.44,288152.98
2018-04-14 03-AM,ETHRUR,30921.66,31053.45,30358.42,30789.69,4.89,150571.07
2018-04-14 02-AM,ETHRUR,30597.27,30921.66,30382.05,30921.66,9.23,282923.39
2018-04-14 01-AM,ETHRUR,29999,30814.5,29639.01,30597.27,10.09,303828.94
2018-04-14 12-AM,ETHRUR,30500,30694.24,29473.62,29999,6.79,202829.62
2018-04-13 11-PM,ETHRUR,29800.3,30500,29800.3,30500,16.1,488704.95
2018-04-13 10-PM,ETHRUR,30000,30200,29566.35,29800.3,13.56,403053.8
2018-04-13 09-PM,ETHRUR,29800,30200,29800,30000,8.54,256435.46
2018-04-13 08-PM,ETHRUR,31100,31308,29733.45,29800,25.33,771391.61
2018-04-13 07-PM,ETHRUR,31302.23,31450,31040,31100,20.29,634072.27
2018-04-13 06-PM,ETHRUR,31300,31400,31040,31302.23,19.29,602731.71
2018-04-13 05-PM,ETHRUR,30950,31450,30900,31300,20.86,651451.83
2018-04-13 04-PM,ETHRUR,31050,31233.67,30787.94,30950,22.93,712553.32
2018-04-13 03-PM,ETHRUR,31000,31450,30726.48,31050,15.24,472063.28
2018-04-13 02-PM,ETHRUR,31634.55,31634.55,30700,31000,24.06,754082.01
2018-04-13 01-PM,ETHRUR,32020,32498.5,31540.34,31634.55,20.14,649655.41
2018-04-13 12-PM,ETHRUR,31230.33,32020,31191,32020,13.82,436993.72
2018-04-13 11-AM,ETHRUR,30936.36,31419,30858.01,31230.33,19.11,593488.57
2018-04-13 10-AM,ETHRUR,31003.2,31168.95,30864.31,30936.36,25.41,788770.14
2018-04-13 09-AM,ETHRUR,31200,31449.6,30891.78,31003.2,14.07,438363.24
2018-04-13 08-AM,ETHRUR,29680.48,31645,29680.48,31200,28.89,893532.74
2018-04-13 07-AM,ETHRUR,29428,29680.48,29223.22,29680.48,19.84,584472.99
2018-04-13 06-AM,ETHRUR,28939.15,29500,28900,29428,14.97,437555.76
2018-04-13 05-AM,ETHRUR,29272.73,29272.73,28939.15,28939.15,7.49,217561.67
2018-04-13 04-AM,ETHRUR,29541.67,29541.67,29069.37,29272.73,7.19,210325.82
2018-04-13 03-AM,ETHRUR,29069,29554.56,29069,29541.67,6.86,200570.1
2018-04-13 02-AM,ETHRUR,28719.92,29225,28659.97,29069,5.14,149232.73
2018-04-13 01-AM,ETHRUR,29228.2,29228.2,28432.72,28719.92,20.21,584203.0
2018-04-13 12-AM,ETHRUR,29225.93,29634.12,29080.74,29228.2,4.92,144281.54
2018-04-12 11-PM,ETHRUR,28803.84,29428.13,28595.59,29225.93,9.13,264617.02
2018-04-12 10-PM,ETHRUR,28761.69,28943.96,28593.54,28803.84,17.26,496865.64
2018-04-12 09-PM,ETHRUR,27717.45,29009.85,27717.45,28761.69,21.63,615341.37
2018-04-12 08-PM,ETHRUR,27730,27999.13,27435.51,27717.45,26.2,728867.78
2018-04-12 07-PM,ETHRUR,27386.64,27800,27300,27730,12.84,354397.21
2018-04-12 06-PM,ETHRUR,27645,27833.62,27300,27386.64,21.26,585089.15
2018-04-12 05-PM,ETHRUR,27200,27899,27200,27645,26.17,723906.71
2018-04-12 04-PM,ETHRUR,27850,27998,27183.65,27200,20.49,564018.08
2018-04-12 03-PM,ETHRUR,27962.16,28032.4,27750,27850,20.52,572850.18
2018-04-12 02-PM,ETHRUR,27800,28358.56,27677.45,27962.16,26.5,742621.83
2018-04-12 01-PM,ETHRUR,27200,28045.54,27200,27800,39.51,1097826.29
2018-04-12 12-PM,ETHRUR,27196.92,27400,26685.26,27200,28.57,776045.77
2018-04-12 11-AM,ETHRUR,26450,27400,26450,27196.92,34.83,942943.29
2018-04-12 10-AM,ETHRUR,25900,26474.6,25880,26450,28.86,754024.98
2018-04-12 09-AM,ETHRUR,26340,26461,25900,25900,20.84,545679.19
2018-04-12 08-AM,ETHRUR,26194.36,26500,26185,26340,14.85,390355.97
2018-04-12 07-AM,ETHRUR,26485.21,26600,26047.61,26194.36,15.19,399793.09
2018-04-12 06-AM,ETHRUR,26889.8,27222.24,26485.21,26485.21,16.3,436321.48
2018-04-12 05-AM,ETHRUR,27136.78,27221.5,26889.8,26889.8,15.41,416743.15
2018-04-12 04-AM,ETHRUR,26850,27191,26850,27136.78,7.07,190648.65
2018-04-12 03-AM,ETHRUR,26799,27010.28,26643.32,26850,19.18,516869.94
2018-04-12 02-AM,ETHRUR,26930,26930,26580.98,26799,6.89,184586.59
2018-04-12 01-AM,ETHRUR,26850,26930,26750,26930,3.85,103193.17
2018-04-12 12-AM,ETHRUR,26700,26858.19,26440.64,26850,13.55,362513.91
2018-04-11 11-PM,ETHRUR,26555,26750,26333.72,26700,6.62,176093.09
2018-04-11 10-PM,ETHRUR,26500,26710.64,26300,26555,9.72,257848.1
2018-04-11 09-PM,ETHRUR,26334.83,26529.62,26050,26500,7.1,186715.86
2018-04-11 08-PM,ETHRUR,26373.61,26698.13,26300.67,26334.83,15.06,400018.11
2018-04-11 07-PM,ETHRUR,26031.44,26448.91,25929.86,26373.61,26.02,678934.93
2018-04-11 06-PM,ETHRUR,26200,26448.91,26030.3,26031.44,10.82,283663.38
2018-04-11 05-PM,ETHRUR,26600,26700,26174.21,26200,24.49,647666.45
2018-04-11 04-PM,ETHRUR,26460,26724,26070,26600,32.66,860342.63
2018-04-11 03-PM,ETHRUR,27187.49,27187.49,26453.56,26460,38.52,1031219.68
2018-04-11 02-PM,ETHRUR,27065,27817,27065,27187.49,20.5,561089.2
2018-04-11 01-PM,ETHRUR,26510,27336.82,26510,27065,24.32,655530.8
2018-04-11 12-PM,ETHRUR,26380,26736.63,26370,26510,22.74,603192.76
2018-04-11 11-AM,ETHRUR,26224,26449.9,26224,26380,25.28,664703.49
2018-04-11 10-AM,ETHRUR,26370,26499,26210,26224,12.81,337653.73
2018-04-11 09-AM,ETHRUR,26300,26468.86,26212,26370,19.09,502686.61
2018-04-11 08-AM,ETHRUR,26393.26,26393.26,25930.93,26300,22.31,585266.47
2018-04-11 07-AM,ETHRUR,25802.84,26450,25802.84,26393.26,18.68,490447.05
2018-04-11 06-AM,ETHRUR,25995,25995,25800,25802.84,17.11,442612.68
2018-04-11 05-AM,ETHRUR,25770,26010,25600,25995,22.0,567997.3
2018-04-11 04-AM,ETHRUR,25800.99,25900,25500,25770,6.38,163561.02
2018-04-11 03-AM,ETHRUR,25902.31,26200.01,25595.85,25800.99,10.62,273943.98
2018-04-11 02-AM,ETHRUR,26149,26149,25800.3,25902.31,3.15,81936.26
2018-04-11 01-AM,ETHRUR,26016.55,26262.07,25782.98,26149,2.63,68318.95
2018-04-11 12-AM,ETHRUR,25600,26016.55,25600,26016.55,2.68,69525.86
2018-04-10 11-PM,ETHRUR,25927.01,26000,25548,25600,5.25,134747.81
2018-04-10 10-PM,ETHRUR,25822.12,26375.05,25799,25927.01,18.99,493944.74
2018-04-10 09-PM,ETHRUR,25549,25833,25310,25822.12,3.49,89408.4
2018-04-10 08-PM,ETHRUR,25454,25645,25299.87,25549,12.92,329858.76
2018-04-10 07-PM,ETHRUR,25560,25845,25454,25454,7.36,188532.57
2018-04-10 06-PM,ETHRUR,25599,25679.37,25505.2,25560,13.8,353320.61
2018-04-10 05-PM,ETHRUR,25500,25600,25360,25599,17.65,450069.94
2018-04-10 04-PM,ETHRUR,25225,25500,25225,25500,20.36,516187.76
2018-04-10 03-PM,ETHRUR,24899,25349.8,24751.9,25225,32.01,803268.55
2018-04-10 02-PM,ETHRUR,24900.64,25001,24701,24899,20.14,501640.81
2018-04-10 01-PM,ETHRUR,24554,25000.01,24554,24900.64,23.56,586254.68
2018-04-10 12-PM,ETHRUR,24699,24851.95,24504.32,24554,17.84,441616.92
2018-04-10 11-AM,ETHRUR,24450,24771.96,24200.02,24699,16.81,411842.81
2018-04-10 10-AM,ETHRUR,24454,24665.56,24100,24450,16.87,411248.69
2018-04-10 09-AM,ETHRUR,24174.78,24801.8,23750,24454,25.09,609561.9
2018-04-10 08-AM,ETHRUR,23900,24801,23767.4,24174.78,26.67,646489.78
2018-04-10 07-AM,ETHRUR,23800,23900,23670,23900,15.26,362851.21
2018-04-10 06-AM,ETHRUR,23670,23859.36,23670,23800,7.22,171112.85
2018-04-10 05-AM,ETHRUR,23793.22,23888.6,23627.41,23670,7.14,169237.08
2018-04-10 04-AM,ETHRUR,23734,23888.6,23500,23793.22,7.76,183965.29
2018-04-10 03-AM,ETHRUR,23754.75,23889,23603,23734,2.87,68157.15
2018-04-10 02-AM,ETHRUR,23700,23889.5,23603,23754.75,2.65,62798.7
2018-04-10 01-AM,ETHRUR,23750.5,23993,23700,23700,6.52,154725.17
2018-04-10 12-AM,ETHRUR,23820,23993,23750.5,23750.5,1.96,46602.47
2018-04-09 11-PM,ETHRUR,23750.5,23820,23750.5,23820,0.9631,22904.56
2018-04-09 10-PM,ETHRUR,23809.99,23998.5,23700,23750.5,2.67,63827.8
2018-04-09 09-PM,ETHRUR,23633.93,23998.99,23633.93,23809.99,4.62,109696.45
2018-04-09 08-PM,ETHRUR,24006,24006,23621.2,23633.93,8.67,206343.77
2018-04-09 07-PM,ETHRUR,24005,24198.96,24000,24006,12.36,297083.48
2018-04-09 06-PM,ETHRUR,23813.97,24211.28,23813.97,24005,15.56,374172.59
2018-04-09 05-PM,ETHRUR,23800,24000,23650,23813.97,16.21,385788.87
2018-04-09 04-PM,ETHRUR,23800,23830,23603,23800,18.93,450569.22
2018-04-09 03-PM,ETHRUR,23617.42,23831.57,23405.56,23800,19.83,470325.81
2018-04-09 02-PM,ETHRUR,23750.03,23750.03,23370,23617.42,33.15,780981.9
2018-04-09 01-PM,ETHRUR,23831.57,23832,23680,23750.03,13.15,312706.03
2018-04-09 12-PM,ETHRUR,23680,24000,23680,23831.57,20.96,498606.63
2018-04-09 11-AM,ETHRUR,23600.02,23796,23600,23680,21.4,506649.66
2018-04-09 10-AM,ETHRUR,24114.95,24296,23600,23600.02,32.31,773915.09
2018-04-09 09-AM,ETHRUR,24472.12,24995.1,23900,24114.95,22.68,550799.26
2018-04-09 08-AM,ETHRUR,23855,24500,23855,24472.12,27.56,669605.06
2018-04-09 07-AM,ETHRUR,23359.92,23909,23359.92,23855,9.65,227862.38
2018-04-09 06-AM,ETHRUR,23480,23565.75,23300,23359.92,24.96,585282.14
2018-04-09 05-AM,ETHRUR,23370,23499,23267.08,23480,10.35,242023.02
2018-04-09 04-AM,ETHRUR,23150,23448,23100.02,23370,5.87,137003.63
2018-04-09 03-AM,ETHRUR,23100.33,23300.01,23010.59,23150,4.41,102117.9
2018-04-09 02-AM,ETHRUR,23399.76,23448,23086.96,23100.33,4.32,100907.61
2018-04-09 01-AM,ETHRUR,23104.14,23400,23099.16,23399.76,2.14,49817.41
2018-04-09 12-AM,ETHRUR,22730,23169.74,22662.33,23104.14,5.15,118185.35
2018-04-08 11-PM,ETHRUR,22975,22975,22513.51,22730,9.65,219123.36
2018-04-08 10-PM,ETHRUR,22978,22978,22731,22975,0.2207,5046.59
2018-04-08 09-PM,ETHRUR,22730,22978,22730,22978,2.11,48213.89
2018-04-08 08-PM,ETHRUR,22840,22978,22730,22730,4.24,96458.57
2018-04-08 07-PM,ETHRUR,22732.94,22866.83,22600,22840,2.48,56396.46
2018-04-08 06-PM,ETHRUR,22680,23000,22482.98,22732.94,12.77,290224.85
2018-04-08 05-PM,ETHRUR,22700,22700,22500.1,22680,11.11,250399.53
2018-04-08 04-PM,ETHRUR,22700.12,22900.1,22543.75,22700,10.5,238488.45
2018-04-08 03-PM,ETHRUR,22977,23000,22622.56,22700.12,14.49,331113.16
2018-04-08 02-PM,ETHRUR,22710,22977,22420.96,22977,17.94,407103.85
2018-04-08 01-PM,ETHRUR,22715,23000,22622.66,22710,10.86,247703.1
2018-04-08 12-PM,ETHRUR,22600.96,22901.12,22600.96,22715,14.87,338613.46
2018-04-08 11-AM,ETHRUR,22600,22700,22322.42,22600.96,17.15,386808.2
2018-04-08 10-AM,ETHRUR,22380,22700,22355,22600,26.62,599442.98
2018-04-08 09-AM,ETHRUR,22410,22450,22269.21,22380,11.47,256265.12
2018-04-08 08-AM,ETHRUR,22298,22424,22269.21,22410,9.94,221686.53
2018-04-08 07-AM,ETHRUR,22150,22352.61,22024.02,22298,11.31,251004.88
2018-04-08 06-AM,ETHRUR,22070.85,22271.66,22001.03,22150,5.42,119656.43
2018-04-08 05-AM,ETHRUR,22289.62,22345.32,22000,22070.85,5.09,112841.94
2018-04-08 04-AM,ETHRUR,22233.59,22345.32,22150.71,22289.62,1.76,39027.43
2018-04-08 03-AM,ETHRUR,22396.95,22396.95,22001,22233.59,2.64,58313.36
2018-04-08 02-AM,ETHRUR,22395.56,22444.17,22038,22396.95,1.77,39197.11
2018-04-08 01-AM,ETHRUR,22444.61,22555.46,22037.03,22395.56,4.19,93252.01
2018-04-08 12-AM,ETHRUR,22200,22448.2,22155.15,22444.61,9.9,220755.23
2018-04-07 11-PM,ETHRUR,22276.88,22550,22155.15,22200,5.41,120235.76
2018-04-07 10-PM,ETHRUR,22445,22550,22155.15,22276.88,16.72,375449.21
2018-04-07 09-PM,ETHRUR,22358.2,22445,22250.1,22445,3.07,68651.6
2018-04-07 08-PM,ETHRUR,22390,22450,22160,22358.2,11.91,265524.7
2018-04-07 07-PM,ETHRUR,22400,22400,22100,22390,14.2,316452.53
2018-04-07 06-PM,ETHRUR,22350,22500,22301,22400,23.4,524273.92
2018-04-07 05-PM,ETHRUR,22037.46,22550,22037.46,22350,20.02,448078.03
2018-04-07 04-PM,ETHRUR,22100,22550,22037.46,22037.46,28.88,645423.79
2018-04-07 03-PM,ETHRUR,21900,22100,21850,22100,22.9,503734.87
2018-04-07 02-PM,ETHRUR,21707.66,21930.54,21700,21900,11.51,251240.33
2018-04-07 01-PM,ETHRUR,21979.8,21979.8,21707.66,21707.66,15.04,328535.69
2018-04-07 12-PM,ETHRUR,21840,21980,21699.6,21979.8,9.91,216584.47
2018-04-07 11-AM,ETHRUR,21800,21920,21720,21840,8.2,178796.76
2018-04-07 10-AM,ETHRUR,21980,21980,21755,21800,15.55,338578.88
2018-04-07 09-AM,ETHRUR,22000,22000,21780,21980,9.6,210562.25
2018-04-07 08-AM,ETHRUR,21950,22000,21831.75,22000,11.5,252482.19
2018-04-07 07-AM,ETHRUR,21806.39,21955,21755,21950,6.94,152010.46
2018-04-07 06-AM,ETHRUR,21801,21900,21755,21806.39,8.83,192372.66
2018-04-07 05-AM,ETHRUR,21637.58,21850.08,21580.04,21801,6.95,150978.08
2018-04-07 04-AM,ETHRUR,21747.79,21758,21500,21637.58,4.07,87626.29
2018-04-07 03-AM,ETHRUR,21700,21747.79,21550.81,21747.79,15.93,345447.67
2018-04-07 02-AM,ETHRUR,21680,21700,21550.81,21700,12.25,265655.17
2018-04-07 01-AM,ETHRUR,21490.12,21700,21490.12,21680,7.53,163359.1
2018-04-07 12-AM,ETHRUR,21490.12,21649,21490.12,21490.12,1.7,36563.87
2018-04-06 11-PM,ETHRUR,21657.12,21657.12,21450.12,21490.12,2.46,53080.15
2018-04-06 10-PM,ETHRUR,21600.12,21659,21350.12,21657.12,2.24,48315.63
2018-04-06 09-PM,ETHRUR,21500,21635,21500,21600.12,5.92,127936.45
2018-04-06 08-PM,ETHRUR,21550,21688,21201.2,21500,21.08,451939.92
2018-04-06 07-PM,ETHRUR,21550,21631,21500,21550,7.54,162377.09
2018-04-06 06-PM,ETHRUR,21570,21631,21400,21550,12.27,264324.57
2018-04-06 05-PM,ETHRUR,21438.64,21631,21299,21570,15.24,326342.07
2018-04-06 04-PM,ETHRUR,21530,21530,21201.1,21438.64,11.67,249954.07
2018-04-06 03-PM,ETHRUR,21381,21630,21200,21530,7.58,161692.24
2018-04-06 02-PM,ETHRUR,21586,21700,21300,21381,15.81,339801.35
2018-04-06 01-PM,ETHRUR,21417.17,21640.12,21300,21586,10.0,214865.04
2018-04-06 12-PM,ETHRUR,21460,21653,21400.89,21417.17,12.77,274167.67
2018-04-06 11-AM,ETHRUR,21501,21700.12,21450.99,21460,10.85,233196.88
2018-04-06 10-AM,ETHRUR,21580.29,21610.67,21451.12,21501,14.83,318650.83
2018-04-06 09-AM,ETHRUR,21451.01,21597,21451.01,21580.29,6.83,147224.97
2018-04-06 08-AM,ETHRUR,21460,21590,21450.99,21451.01,7.65,164583.25
2018-04-06 07-AM,ETHRUR,21500,21597,21330,21460,7.29,156535.77
2018-04-06 06-AM,ETHRUR,21751,21751,21500,21500,10.53,227379.65
2018-04-06 05-AM,ETHRUR,21730.01,21960,21730.01,21751,5.72,124544.5
2018-04-06 04-AM,ETHRUR,21970,21970,21700,21730.01,6.65,144823.62
2018-04-06 03-AM,ETHRUR,21778.2,22000,21755,21970,10.97,239535.3
2018-04-06 02-AM,ETHRUR,22000,22000,21778.2,21778.2,4.59,100594.4
2018-04-06 01-AM,ETHRUR,22031.14,22149,21778.11,22000,10.37,228913.16
2018-04-06 12-AM,ETHRUR,21990,22110.36,21750,22031.14,13.15,289577.51
2018-04-05 11-PM,ETHRUR,21894,22070,21700,21990,24.45,537203.9
2018-04-05 10-PM,ETHRUR,21777,21968.98,21700,21894,5.72,125115.76
